"plh0175","year","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1984","442","0.0355662900236568","0.0322565887099395","0.0388759913373741","0"
"1 on Scale 1 to 10","1984","174","0.0131886634579682","0.0111499753634696","0.0152273515524668","1"
"10 Completely satisfied","1984","1753","0.150708057495569","0.144314684143175","0.157101430847963","10"
"2 on Scale 1 to 10","1984","435","0.0349537821276014","0.0316716619994189","0.038235902255784","2"
"3 on Scale 1 to 10","1984","653","0.0534454811854019","0.0494260773656579","0.0574648850051459","3"
"4 on Scale 1 to 10","1984","666","0.0518701065955009","0.0479070906604291","0.0558331225305728","4"
"5 on Scale 1 to 10","1984","2154","0.175982231272907","0.169177107528274","0.18278735501754","5"
"6 on Scale 1 to 10","1984","1106","0.0916728759519006","0.0865161399515615","0.0968296119522397","6"
"7 on Scale 1 to 10","1984","1656","0.137809216123626","0.131649309229641","0.143969123017611","7"
"8 on Scale 1 to 10","1984","2039","0.174049681808092","0.167274095093133","0.180825268523052","8"
"9 on Scale 1 to 10","1984","951","0.0807536139577755","0.0758847204269548","0.0856225074885963","9"
"0 Completely dissatisfied","1985","287","0.0262477408477703","0.0232421940085688","0.0292532876869719","0"
"1 on Scale 1 to 10","1985","141","0.0131113056419608","0.0109728002269901","0.0152498110569316","1"
"10 Completely satisfied","1985","1306","0.127070846032201","0.120809528101677","0.133332163962724","10"
"2 on Scale 1 to 10","1985","382","0.0342846983823606","0.0308638957351687","0.0377055010295524","2"
"3 on Scale 1 to 10","1985","542","0.0511527612674044","0.0470109911840505","0.0552945313507583","3"
"4 on Scale 1 to 10","1985","625","0.0527587131117413","0.0485559907279726","0.05696143549551","4"
"5 on Scale 1 to 10","1985","1832","0.168317724227073","0.161283811994102","0.175351636460044","5"
"6 on Scale 1 to 10","1985","1159","0.105285157761008","0.0995151128476539","0.111055202674362","6"
"7 on Scale 1 to 10","1985","1660","0.15324163473846","0.14646956483045","0.16001370464647","7"
"8 on Scale 1 to 10","1985","2039","0.186973511911288","0.179643651790916","0.194303372031659","8"
"9 on Scale 1 to 10","1985","896","0.0815559060787335","0.0764106455734147","0.0867011665840523","9"
"0 Completely dissatisfied","1986","202","0.0193268492326174","0.0166942016007024","0.0219594968645323","0"
"1 on Scale 1 to 10","1986","128","0.0102189051391883","0.00829571677080452","0.0121420935075722","1"
"10 Completely satisfied","1986","1086","0.109478402899714","0.103507547997743","0.115449257801684","10"
"2 on Scale 1 to 10","1986","335","0.0294835452377463","0.0262487904364973","0.0327183000389954","2"
"3 on Scale 1 to 10","1986","527","0.0477567707710108","0.0436788246282576","0.051834716913764","3"
"4 on Scale 1 to 10","1986","641","0.0594739568256496","0.0549512452552545","0.0639966683960446","4"
"5 on Scale 1 to 10","1986","1699","0.162718101701669","0.155659741000686","0.169776462402652","5"
"6 on Scale 1 to 10","1986","1185","0.112052244107195","0.106020345273326","0.118084142941063","6"
"7 on Scale 1 to 10","1986","1659","0.156082851044188","0.14914256191395","0.163023140174425","7"
"8 on Scale 1 to 10","1986","2099","0.202614031901555","0.194927700303477","0.210300363499633","8"
"9 on Scale 1 to 10","1986","944","0.0907943411394677","0.0853000645523933","0.0962886177265421","9"
"0 Completely dissatisfied","1987","185","0.0181600563158577","0.0155933687147172","0.0207267439169981","0"
"1 on Scale 1 to 10","1987","132","0.0111639791980537","0.00914437754510573","0.0131835808510017","1"
"10 Completely satisfied","1987","945","0.100423313977843","0.0946459405545078","0.106200687401178","10"
"2 on Scale 1 to 10","1987","300","0.0290977365750826","0.0258669264911047","0.0323285466590606","2"
"3 on Scale 1 to 10","1987","481","0.0464396210103599","0.0423946771238286","0.0504845648968911","3"
"4 on Scale 1 to 10","1987","571","0.052439322212127","0.0481545659827346","0.0567240784415194","4"
"5 on Scale 1 to 10","1987","1713","0.162481897018907","0.155391122733811","0.169572671304004","5"
"6 on Scale 1 to 10","1987","1199","0.111437455970871","0.105388872690518","0.117486039251223","6"
"7 on Scale 1 to 10","1987","1790","0.169789277536547","0.162572499164142","0.177006055908951","7"
"8 on Scale 1 to 10","1987","2184","0.213057908287241","0.205187191485877","0.220928625088604","8"
"9 on Scale 1 to 10","1987","897","0.0855094318971114","0.0801342805775122","0.0908845832167106","9"
"0 Completely dissatisfied","1988","190","0.0180572158012756","0.0154348737649834","0.0206795578375678","0"
"1 on Scale 1 to 10","1988","116","0.0117271849096022","0.00960708580719742","0.0138472840120069","1"
"10 Completely satisfied","1988","885","0.0957811785564358","0.089985587804749","0.101576769308123","10"
"2 on Scale 1 to 10","1988","297","0.0266522599014218","0.0234803423988744","0.0298241774039693","2"
