"plh0175","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"10 Completely satisfied","1993","direct migration background","West Germany","147","0.0854443524635599","0.0740620054053589","0.096826699521761","10"
"10 Completely satisfied","1993","direct migration background","East Germany","5","","","","10"
"10 Completely satisfied","1993","indirect migration background","West Germany","25","","","","10"
"10 Completely satisfied","1993","indirect migration background","East Germany","1","","","","10"
"2 on Scale 1 to 10","1993","no migration background","West Germany","181","0.0295762541428354","0.0254090217560944","0.0337434865295765","2"
"2 on Scale 1 to 10","1993","no migration background","East Germany","227","0.0638088941109193","0.0558215805053146","0.071796207716524","2"
"2 on Scale 1 to 10","1993","direct migration background","West Germany","83","0.0319115786176896","0.0247548140388701","0.0390683431965092","2"
"2 on Scale 1 to 10","1993","direct migration background","East Germany","14","","","","2"
"2 on Scale 1 to 10","1993","indirect migration background","West Germany","18","","","","2"
"2 on Scale 1 to 10","1993","indirect migration background","East Germany","2","","","","2"
"3 on Scale 1 to 10","1993","no migration background","East Germany","359","0.0988716655643378","0.0891171182413232","0.108626212887352","3"
"3 on Scale 1 to 10","1993","no migration background","West Germany","267","0.045467716643996","0.0403433250449616","0.0505921082430304","3"
"3 on Scale 1 to 10","1993","direct migration background","West Germany","151","0.0575435564239286","0.0480612482022657","0.0670258646455915","3"
"3 on Scale 1 to 10","1993","direct migration background","East Germany","13","","","","3"
"3 on Scale 1 to 10","1993","indirect migration background","West Germany","17","","","","3"
"3 on Scale 1 to 10","1993","indirect migration background","East Germany","1","","","","3"
"4 on Scale 1 to 10","1993","no migration background","West Germany","309","0.0466673180435161","0.0414790298747943","0.0518556062122379","4"
"4 on Scale 1 to 10","1993","no migration background","East Germany","348","0.0936677022510029","0.084145957530222","0.103189446971784","4"
"4 on Scale 1 to 10","1993","direct migration background","West Germany","218","0.101649589224069","0.0893451798057289","0.113953998642408","4"
"4 on Scale 1 to 10","1993","direct migration background","East Germany","19","","","","4"
"4 on Scale 1 to 10","1993","indirect migration background","West Germany","38","0.0981627497860563","0.0697075991839647","0.126617900388148","4"
"4 on Scale 1 to 10","1993","indirect migration background","East Germany","","","","","4"
"5 on Scale 1 to 10","1993","no migration background","West Germany","901","0.147150781496595","0.138436876076019","0.155864686917171","5"
"5 on Scale 1 to 10","1993","no migration background","East Germany","766","0.209918721047951","0.196609907413505","0.223227534682397","5"
"5 on Scale 1 to 10","1993","direct migration background","West Germany","405","0.161903143893519","0.146904229688052","0.176902058098987","5"
"5 on Scale 1 to 10","1993","direct migration background","East Germany","23","","","","5"
"5 on Scale 1 to 10","1993","indirect migration background","West Germany","85","0.195485193192771","0.157558288483403","0.233412097902138","5"
"5 on Scale 1 to 10","1993","indirect migration background","East Germany","4","","","","5"
"6 on Scale 1 to 10","1993","no migration background","West Germany","743","0.116352438285217","0.108465240827866","0.124239635742567","6"
"6 on Scale 1 to 10","1993","no migration background","East Germany","468","0.126798806311783","0.11592472402655","0.137672888597016","6"
"6 on Scale 1 to 10","1993","direct migration background","West Germany","288","0.101940097604822","0.0896201106027218","0.114260084606923","6"
"6 on Scale 1 to 10","1993","direct migration background","East Germany","20","","","","6"
"6 on Scale 1 to 10","1993","indirect migration background","West Germany","55","0.129023059991548","0.0969632869876617","0.161082832995435","6"
"6 on Scale 1 to 10","1993","indirect migration background","East Germany","3","","","","6"
"7 on Scale 1 to 10","1993","no migration background","East Germany","548","0.151737620989999","0.140013248424569","0.163461993555429","7"
"7 on Scale 1 to 10","1993","no migration background","West Germany","1169","0.17726039983182","0.167866790587591","0.186654009076049","7"
"7 on Scale 1 to 10","1993","direct migration background","East Germany","16","","","","7"
"7 on Scale 1 to 10","1993","indirect migration background","West Germany","82","0.212321114573171","0.173210499995095","0.251431729151247","7"
"7 on Scale 1 to 10","1993","direct migration background","West Germany","406","0.174601089115185","0.159143545020121","0.19005863321025","7"
"7 on Scale 1 to 10","1993","indirect migration background","East Germany","","","","","7"
"8 on Scale 1 to 10","1993","no migration background","West Germany","1492","0.227328824875224","0.217019741869513","0.237637907880935","8"
"8 on Scale 1 to 10","1993","no migration background","East Germany","464","0.130959371908331","0.119934686539824","0.141984057276837","8"
"8 on Scale 1 to 10","1993","direct migration background","West Germany","396","0.185265296844825","0.169445889102565","0.201084704587086","8"
"8 on Scale 1 to 10","1993","direct migration background","East Germany","13","","","","8"
"8 on Scale 1 to 10","1993","indirect migration background","West Germany","64","0.138153608301552","0.105153186127921","0.171154030475184","8"
"8 on Scale 1 to 10","1993","indirect migration background","East Germany","1","","","","8"
"9 on Scale 1 to 10","1993","no migration background","West Germany","644","0.099283070793375","0.091927316890493","0.106638824696257","9"
"9 on Scale 1 to 10","1993","no migration background","East Germany","135","0.0397474393712692","0.033362964427959","0.0461319143145794","9"
"9 on Scale 1 to 10","1993","direct migration background","East Germany","5","","","","9"
"9 on Scale 1 to 10","1993","direct migration background","West Germany","143","0.0676496588482444","0.0574236198041996","0.0778756978922892","9"
"9 on Scale 1 to 10","1993","indirect migration background","West Germany","22","","","","9"
"9 on Scale 1 to 10","1993","indirect migration background","East Germany","","","","","9"
"0 Completely dissatisfied","1994","direct migration background","East Germany","8","","","","0"
"0 Completely dissatisfied","1994","no migration background","West Germany","104","0.0191761267294799","0.0157847574283643","0.0225674960305955","0"
"0 Completely dissatisfied","1994","no migration background","East Germany","118","0.0350249234685369","0.0289773582551219","0.0410724886819518","0"
"0 Completely dissatisfied","1994","direct migration background","West Germany","63","0.0381059882522894","0.030089445234653","0.0461225312699258","0"
"0 Completely dissatisfied","1994","indirect migration background","West Germany","13","","","","0"
"0 Completely dissatisfied","1994","indirect migration background","East Germany","1","","","","0"
"1 on Scale 1 to 10","1994","no migration background","West Germany","61","0.0100098299814505","0.00754817084369767","0.0124714891192034","1"
"1 on Scale 1 to 10","1994","no migration background","East Germany","89","0.0236723165034116","0.0186713713014038","0.0286732617054195","1"
"1 on Scale 1 to 10","1994","direct migration background","West Germany","36","0.015649475969837","0.0104524882520811","0.0208464636875929","1"
"1 on Scale 1 to 10","1994","direct migration background","East Germany","3","","","","1"
"1 on Scale 1 to 10","1994","indirect migration background","West Germany","10","","","","1"
"1 on Scale 1 to 10","1994","indirect migration background","East Germany","1","","","","1"
"10 Completely satisfied","1994","no migration background","West Germany","491","0.0830711560953561","0.0762463224563034","0.0898959897344088","10"
"10 Completely satisfied","1994","no migration background","East Germany","86","0.0294920013345643","0.0239267395688773","0.0350572631002514","10"
"10 Completely satisfied","1994","direct migration background","East Germany","9","","","","10"
"10 Completely satisfied","1994","direct migration background","West Germany","91","0.0511300275023636","0.0419071112076321","0.0603529437970951","10"
"10 Completely satisfied","1994","indirect migration background","West Germany","26","","","","10"
"10 Completely satisfied","1994","indirect migration background","East Germany","2","","","","10"
"2 on Scale 1 to 10","1994","no migration background","West Germany","185","0.0301708237114955","0.0259408240632887","0.0344008233597023","2"
"2 on Scale 1 to 10","1994","no migration background","East Germany","244","0.0697878621536449","0.0614064950564593","0.0781692292508304","2"
"2 on Scale 1 to 10","1994","direct migration background","West Germany","97","0.0375665407500074","0.0296047114614005","0.0455283700386144","2"
"2 on Scale 1 to 10","1994","direct migration background","East Germany","10","","","","2"
"2 on Scale 1 to 10","1994","indirect migration background","West Germany","11","","","","2"
"2 on Scale 1 to 10","1994","indirect migration background","East Germany","","","","","2"
"3 on Scale 1 to 10","1994","no migration background","West Germany","312","0.050086073325392","0.0446922123942844","0.0554799342564997","3"
"3 on Scale 1 to 10","1994","direct migration background","West Germany","157","0.0750325430562893","0.0640015410918783","0.0860635450207003","3"
"3 on Scale 1 to 10","1994","direct migration background","East Germany","15","","","","3"
"3 on Scale 1 to 10","1994","no migration background","East Germany","319","0.0877837372753482","0.0784750197251406","0.0970924548255558","3"
"3 on Scale 1 to 10","1994","indirect migration background","West Germany","30","0.106715119685824","0.0783768297606396","0.135053409611008","3"
"3 on Scale 1 to 10","1994","indirect migration background","East Germany","3","","","","3"
"4 on Scale 1 to 10","1994","no migration background","West Germany","366","0.0594874542505043","0.053638286007032","0.0653366224939766","4"
"4 on Scale 1 to 10","1994","direct migration background","West Germany","197","0.0819038951737241","0.0704217442020421","0.0933860461454061","4"
"4 on Scale 1 to 10","1994","direct migration background","East Germany","13","","","","4"
"4 on Scale 1 to 10","1994","indirect migration background","West Germany","39","0.0762965492789136","0.0519305402486827","0.100662558309144","4"
"4 on Scale 1 to 10","1994","indirect migration background","East Germany","1","","","","4"
"4 on Scale 1 to 10","1994","no migration background","East Germany","331","0.0843224101421384","0.0751817678676821","0.0934630524165946","4"
"5 on Scale 1 to 10","1994","no migration background","East Germany","698","0.192305475970844","0.179341049488788","0.205269902452901","5"
"5 on Scale 1 to 10","1994","no migration background","West Germany","929","0.153335924218097","0.144425945862241","0.162245902573952","5"
"5 on Scale 1 to 10","1994","direct migration background","West Germany","378","0.170933117546504","0.155170265736285","0.186695969356722","5"
"5 on Scale 1 to 10","1994","direct migration background","East Germany","30","0.210904157772087","0.143328307099992","0.278480008444181","5"
"5 on Scale 1 to 10","1994","indirect migration background","West Germany","70","0.158359913307122","0.124851682088523","0.191868144525722","5"
"5 on Scale 1 to 10","1994","indirect migration background","East Germany","1","","","","5"
"6 on Scale 1 to 10","1994","no migration background","West Germany","761","0.114759247890411","0.106877479461512","0.122641016319311","6"
"6 on Scale 1 to 10","1994","no migration background","East Germany","497","0.139960711060844","0.128547807950944","0.151373614170744","6"
"6 on Scale 1 to 10","1994","direct migration background","West Germany","305","0.132730801679836","0.118524215761929","0.146937387597742","6"
"6 on Scale 1 to 10","1994","direct migration background","East Germany","10","","","","6"
"6 on Scale 1 to 10","1994","indirect migration background","West Germany","46","0.0935249071511019","0.0668005510361436","0.12024926326606","6"
"6 on Scale 1 to 10","1994","indirect migration background","East Germany","2","","","","6"
"7 on Scale 1 to 10","1994","no migration background","West Germany","1142","0.17332906510073","0.163968519647462","0.182689610553998","7"
"7 on Scale 1 to 10","1994","no migration background","East Germany","576","0.15312148335314","0.14127573407561","0.16496723263067","7"
"7 on Scale 1 to 10","1994","direct migration background","East Germany","16","","","","7"
"7 on Scale 1 to 10","1994","indirect migration background","West Germany","95","0.181941307584819","0.14653150077536","0.217351114394278","7"
"7 on Scale 1 to 10","1994","direct migration background","West Germany","357","0.155434251422749","0.140263153989904","0.170605348855593","7"
"7 on Scale 1 to 10","1994","indirect migration background","East Germany","1","","","","7"
"8 on Scale 1 to 10","1994","no migration background","West Germany","1375","0.219530173270522","0.209294314290879","0.229766032250166","8"
"8 on Scale 1 to 10","1994","no migration background","East Germany","459","0.141707922524931","0.130235674386475","0.153180170663387","8"
"8 on Scale 1 to 10","1994","direct migration background","West Germany","393","0.182797632518518","0.16661396328308","0.198981301753956","8"
"8 on Scale 1 to 10","1994","direct migration background","East Germany","19","","","","8"
"8 on Scale 1 to 10","1994","indirect migration background","West Germany","92","0.200507985411589","0.163759573849968","0.23725639697321","8"
"8 on Scale 1 to 10","1994","indirect migration background","East Germany","","","","","8"
"9 on Scale 1 to 10","1994","no migration background","West Germany","556","0.0870441254265611","0.0800731467900743","0.0940151040630478","9"
"9 on Scale 1 to 10","1994","no migration background","East Germany","133","0.0428211562125964","0.0361613797111203","0.0494809327140726","9"
"9 on Scale 1 to 10","1994","direct migration background","West Germany","117","0.0587157261278829","0.0488718866804812","0.0685595655752846","9"
"9 on Scale 1 to 10","1994","direct migration background","East Germany","7","","","","9"
"9 on Scale 1 to 10","1994","indirect migration background","West Germany","24","","","","9"
"9 on Scale 1 to 10","1994","indirect migration background","East Germany","1","","","","9"
"0 Completely dissatisfied","1995","direct migration background","East Germany","6","","","","0"
"0 Completely dissatisfied","1995","no migration background","West Germany","97","0.0181422001425717","0.0148602805433411","0.0214241197418022","0"
"0 Completely dissatisfied","1995","no migration background","East Germany","86","0.0264567032623249","0.0211068249981528","0.031806581526497","0"
"0 Completely dissatisfied","1995","direct migration background","West Germany","67","0.0321983817585193","0.0254364082573325","0.0389603552597061","0"
"0 Completely dissatisfied","1995","indirect migration background","West Germany","12","","","","0"
"0 Completely dissatisfied","1995","indirect migration background","East Germany","","","","","0"
"1 on Scale 1 to 10","1995","direct migration background","West Germany","35","0.0139837581865514","0.00948578091119921","0.0184817354619036","1"
"1 on Scale 1 to 10","1995","no migration background","West Germany","61","0.0093788137210611","0.00700860591341708","0.0117490215287051","1"
"1 on Scale 1 to 10","1995","no migration background","East Germany","71","0.0206646308260159","0.015922451787378","0.0254068098646538","1"
"1 on Scale 1 to 10","1995","direct migration background","East Germany","2","","","","1"
"1 on Scale 1 to 10","1995","indirect migration background","West Germany","2","","","","1"
"1 on Scale 1 to 10","1995","indirect migration background","East Germany","","","","","1"
"10 Completely satisfied","1995","no migration background","East Germany","89","0.032896510076307","0.0269507170131103","0.0388423031395037","10"
"10 Completely satisfied","1995","no migration background","West Germany","451","0.0794138895017218","0.072765153238711","0.0860626257647326","10"
"10 Completely satisfied","1995","direct migration background","West Germany","140","0.0733867845072861","0.0633977975870576","0.0833757714275147","10"
"10 Completely satisfied","1995","direct migration background","East Germany","7","","","","10"
"10 Completely satisfied","1995","indirect migration background","West Germany","19","","","","10"
"10 Completely satisfied","1995","indirect migration background","East Germany","","","","","10"
"2 on Scale 1 to 10","1995","no migration background","West Germany","190","0.0296350377477121","0.025465105880241","0.0338049696151833","2"
"2 on Scale 1 to 10","1995","no migration background","East Germany","192","0.052814889626396","0.0453590935570216","0.0602706856957704","2"
"2 on Scale 1 to 10","1995","direct migration background","West Germany","131","0.0471912689116044","0.0390686334739209","0.0553139043492879","2"
"2 on Scale 1 to 10","1995","direct migration background","East Germany","9","","","","2"
"2 on Scale 1 to 10","1995","indirect migration background","West Germany","12","","","","2"
"2 on Scale 1 to 10","1995","indirect migration background","East Germany","3","","","","2"
"3 on Scale 1 to 10","1995","no migration background","West Germany","286","0.0444051796569517","0.0393397956756315","0.049470563638272","3"
"3 on Scale 1 to 10","1995","no migration background","East Germany","333","0.0944121941164699","0.0846650423206689","0.104159345912271","3"
"3 on Scale 1 to 10","1995","direct migration background","West Germany","159","0.0630647145701872","0.0537533938747127","0.0723760352656617","3"
"3 on Scale 1 to 10","1995","direct migration background","East Germany","14","","","","3"
"3 on Scale 1 to 10","1995","indirect migration background","West Germany","33","0.0746792411960683","0.0510143222624287","0.0983441601297079","3"
"3 on Scale 1 to 10","1995","indirect migration background","East Germany","1","","","","3"
"4 on Scale 1 to 10","1995","no migration background","West Germany","367","0.0592229842894264","0.0534187203021021","0.0650272482767506","4"
"4 on Scale 1 to 10","1995","no migration background","East Germany","317","0.0899374411687637","0.0804006057369013","0.0994742766006262","4"
"4 on Scale 1 to 10","1995","direct migration background","West Germany","210","0.0656178525975295","0.0561328699049895","0.0751028352900695","4"
"4 on Scale 1 to 10","1995","direct migration background","East Germany","14","","","","4"
"4 on Scale 1 to 10","1995","indirect migration background","West Germany","41","0.0951526884448274","0.0687372938829845","0.12156808300667","4"
"4 on Scale 1 to 10","1995","indirect migration background","East Germany","1","","","","4"
"5 on Scale 1 to 10","1995","no migration background","East Germany","679","0.193436849869179","0.180269838974072","0.206603860764285","5"
"5 on Scale 1 to 10","1995","no migration background","West Germany","964","0.154793860079275","0.14589945611704","0.163688264041509","5"
"5 on Scale 1 to 10","1995","direct migration background","West Germany","496","0.191268585908527","0.176202957551072","0.206334214265982","5"
"5 on Scale 1 to 10","1995","direct migration background","East Germany","28","","","","5"
"5 on Scale 1 to 10","1995","indirect migration background","West Germany","77","0.156420375210798","0.123718803779325","0.189121946642271","5"
"5 on Scale 1 to 10","1995","indirect migration background","East Germany","8","","","","5"
"6 on Scale 1 to 10","1995","no migration background","West Germany","749","0.11097234397083","0.103248674526605","0.118696013415055","6"
"6 on Scale 1 to 10","1995","no migration background","East Germany","479","0.133821489484991","0.122472295128998","0.145170683840984","6"
"6 on Scale 1 to 10","1995","direct migration background","West Germany","348","0.124705333705342","0.112049728298268","0.137360939112415","6"
"6 on Scale 1 to 10","1995","direct migration background","East Germany","22","","","","6"
"6 on Scale 1 to 10","1995","indirect migration background","West Germany","61","0.12601348628423","0.0961376686882441","0.155889303880215","6"
"6 on Scale 1 to 10","1995","indirect migration background","East Germany","1","","","","6"
"7 on Scale 1 to 10","1995","no migration background","West Germany","1145","0.175383916698217","0.166032456146872","0.184735377249563","7"
"7 on Scale 1 to 10","1995","no migration background","East Germany","554","0.151110888015844","0.139171783288329","0.163049992743359","7"
"7 on Scale 1 to 10","1995","direct migration background","East Germany","18","","","","7"
"7 on Scale 1 to 10","1995","direct migration background","West Germany","455","0.150906528838648","0.137194710986427","0.164618346690868","7"
"7 on Scale 1 to 10","1995","indirect migration background","West Germany","88","0.209400131666179","0.172771072460137","0.246029190872222","7"
"7 on Scale 1 to 10","1995","indirect migration background","East Germany","1","","","","7"
"8 on Scale 1 to 10","1995","direct migration background","West Germany","419","0.171679251833438","0.157234122126015","0.186124381540862","8"
"8 on Scale 1 to 10","1995","no migration background","West Germany","1438","0.2232367209372","0.212997054160372","0.233476387714028","8"
"8 on Scale 1 to 10","1995","no migration background","East Germany","522","0.16477962655523","0.152413015607998","0.177146237502461","8"
"8 on Scale 1 to 10","1995","direct migration background","East Germany","12","","","","8"
"8 on Scale 1 to 10","1995","indirect migration background","West Germany","93","0.174316212033071","0.140162753498916","0.208469670567225","8"
"8 on Scale 1 to 10","1995","indirect migration background","East Germany","","","","","8"
"9 on Scale 1 to 10","1995","no migration background","West Germany","605","0.0954150532550334","0.0881908194998008","0.102639287010266","9"
"9 on Scale 1 to 10","1995","no migration background","East Germany","135","0.0396687769984788","0.0331624882777854","0.0461750657191722","9"
"9 on Scale 1 to 10","1995","direct migration background","West Germany","158","0.0659975391823676","0.0564870873266035","0.0755079910381317","9"
"9 on Scale 1 to 10","1995","direct migration background","East Germany","7","","","","9"
"9 on Scale 1 to 10","1995","indirect migration background","West Germany","36","0.0631971384108414","0.041292719759738","0.0851015570619448","9"
"9 on Scale 1 to 10","1995","indirect migration background","East Germany","1","","","","9"
"0 Completely dissatisfied","1996","no migration background","West Germany","84","0.0142874621376168","0.0113523752939631","0.0172225489812704","0"
"0 Completely dissatisfied","1996","no migration background","East Germany","91","0.0317587145977375","0.025916593593174","0.0376008356023011","0"
"0 Completely dissatisfied","1996","indirect migration background","West Germany","16","","","","0"
"0 Completely dissatisfied","1996","direct migration background","West Germany","58","0.0268321706673985","0.0204322369792918","0.0332321043555051","0"
"0 Completely dissatisfied","1996","direct migration background","East Germany","5","","","","0"
"0 Completely dissatisfied","1996","indirect migration background","East Germany","1","","","","0"
"1 on Scale 1 to 10","1996","no migration background","West Germany","60","0.0118731609134589","0.00919425294661602","0.0145520688803018","1"
"1 on Scale 1 to 10","1996","no migration background","East Germany","72","0.0211425679733883","0.0163498057837525","0.025935330163024","1"
"1 on Scale 1 to 10","1996","direct migration background","West Germany","49","0.0225987856885741","0.0167126172271704","0.0284849541499779","1"
"1 on Scale 1 to 10","1996","direct migration background","East Germany","","","","","1"
"1 on Scale 1 to 10","1996","indirect migration background","West Germany","6","","","","1"
"1 on Scale 1 to 10","1996","indirect migration background","East Germany","","","","","1"
"10 Completely satisfied","1996","no migration background","East Germany","96","0.0369738346575517","0.0306872671681885","0.0432604021469149","10"
"10 Completely satisfied","1996","no migration background","West Germany","468","0.0787813236395889","0.0721184546666419","0.0854441926125359","10"
"10 Completely satisfied","1996","direct migration background","West Germany","106","0.0612936274567079","0.0517935697421309","0.0707936851712848","10"
"10 Completely satisfied","1996","direct migration background","East Germany","8","","","","10"
"10 Completely satisfied","1996","indirect migration background","West Germany","29","","","","10"
"10 Completely satisfied","1996","indirect migration background","East Germany","1","","","","10"
"2 on Scale 1 to 10","1996","no migration background","East Germany","158","0.0445689634576073","0.0376941133964906","0.051443813518724","2"
"2 on Scale 1 to 10","1996","no migration background","West Germany","166","0.0291637624439714","0.0250021365756878","0.033325388312255","2"
"2 on Scale 1 to 10","1996","direct migration background","East Germany","6","","","","2"
"2 on Scale 1 to 10","1996","indirect migration background","West Germany","11","","","","2"
"2 on Scale 1 to 10","1996","direct migration background","West Germany","98","0.0444418235674364","0.0362801691769945","0.0526034779578782","2"
"2 on Scale 1 to 10","1996","indirect migration background","East Germany","3","","","","2"
"3 on Scale 1 to 10","1996","no migration background","West Germany","319","0.0494864897323858","0.0441224653833121","0.0548505140814594","3"
"3 on Scale 1 to 10","1996","direct migration background","West Germany","180","0.0713793728268605","0.0611826826063999","0.081576063047321","3"
"3 on Scale 1 to 10","1996","direct migration background","East Germany","12","","","","3"
"3 on Scale 1 to 10","1996","no migration background","East Germany","292","0.0800168145712646","0.0709776589079148","0.0890559702346144","3"
"3 on Scale 1 to 10","1996","indirect migration background","West Germany","37","0.0637111780565536","0.0425348635711941","0.0848874925419131","3"
"3 on Scale 1 to 10","1996","indirect migration background","East Germany","1","","","","3"
"4 on Scale 1 to 10","1996","no migration background","West Germany","344","0.0600011844083159","0.0541274834223051","0.0658748853943266","4"
"4 on Scale 1 to 10","1996","direct migration background","West Germany","196","0.0721438439800903","0.0618969164536276","0.082390771506553","4"
"4 on Scale 1 to 10","1996","direct migration background","East Germany","15","","","","4"
"4 on Scale 1 to 10","1996","indirect migration background","West Germany","32","0.0607330270202351","0.0400247183130544","0.0814413357274157","4"
"4 on Scale 1 to 10","1996","indirect migration background","East Germany","1","","","","4"
"4 on Scale 1 to 10","1996","no migration background","East Germany","312","0.0878035557852911","0.0783749488540634","0.0972321627165187","4"
"5 on Scale 1 to 10","1996","no migration background","West Germany","876","0.140477477212718","0.131883380246498","0.149071574178938","5"
"5 on Scale 1 to 10","1996","no migration background","East Germany","718","0.207114144358107","0.193613406456195","0.220614882260019","5"
"5 on Scale 1 to 10","1996","direct migration background","West Germany","422","0.166084448449556","0.151345068327953","0.180823828571159","5"
"5 on Scale 1 to 10","1996","direct migration background","East Germany","30","0.208243152069084","0.140740323808308","0.27574598032986","5"
"5 on Scale 1 to 10","1996","indirect migration background","West Germany","97","0.187558912592819","0.153713295764165","0.221404529421473","5"
"5 on Scale 1 to 10","1996","indirect migration background","East Germany","3","","","","5"
"6 on Scale 1 to 10","1996","no migration background","West Germany","742","0.114334932023666","0.106464610116409","0.122205253930923","6"
"6 on Scale 1 to 10","1996","no migration background","East Germany","468","0.129579800222036","0.118391079725497","0.140768520718574","6"
"6 on Scale 1 to 10","1996","direct migration background","West Germany","312","0.108965599373792","0.0966247332737905","0.121306465473794","6"
"6 on Scale 1 to 10","1996","direct migration background","East Germany","22","","","","6"
"6 on Scale 1 to 10","1996","indirect migration background","West Germany","69","0.131381820429551","0.102091795869903","0.160671844989199","6"
"6 on Scale 1 to 10","1996","indirect migration background","East Germany","3","","","","6"
"7 on Scale 1 to 10","1996","no migration background","West Germany","1186","0.181649143038024","0.172113396111976","0.191184889964072","7"
"7 on Scale 1 to 10","1996","direct migration background","West Germany","428","0.168375902023807","0.15355559506622","0.183196208981394","7"
"7 on Scale 1 to 10","1996","direct migration background","East Germany","20","","","","7"
"7 on Scale 1 to 10","1996","no migration background","East Germany","585","0.153197655411432","0.141198121520942","0.165197189301922","7"
"7 on Scale 1 to 10","1996","indirect migration background","West Germany","82","0.185100497713114","0.151426594407419","0.21877440101881","7"
"7 on Scale 1 to 10","1996","indirect migration background","East Germany","1","","","","7"
"8 on Scale 1 to 10","1996","no migration background","West Germany","1418","0.220408808721659","0.210156629150099","0.23066098829322","8"
"8 on Scale 1 to 10","1996","no migration background","East Germany","517","0.160783233584146","0.148545394265314","0.173021072902978","8"
"8 on Scale 1 to 10","1996","direct migration background","West Germany","442","0.185633021109876","0.170234061049844","0.201031981169908","8"
"8 on Scale 1 to 10","1996","direct migration background","East Germany","20","","","","8"
"8 on Scale 1 to 10","1996","indirect migration background","West Germany","94","0.179309472253109","0.146048957398816","0.212569987107402","8"
"8 on Scale 1 to 10","1996","indirect migration background","East Germany","3","","","","8"
"9 on Scale 1 to 10","1996","no migration background","East Germany","152","0.0470607153814391","0.0400055179869114","0.0541159127759667","9"
"9 on Scale 1 to 10","1996","direct migration background","West Germany","158","0.0722514048559014","0.0619974358800656","0.0825053738317371","9"
"9 on Scale 1 to 10","1996","no migration background","West Germany","617","0.099536255728595","0.092131818858236","0.106940692598954","9"
"9 on Scale 1 to 10","1996","direct migration background","East Germany","1","","","","9"
"9 on Scale 1 to 10","1996","indirect migration background","West Germany","38","0.0771772196082765","0.0540383915641493","0.100316047652404","9"
"9 on Scale 1 to 10","1996","indirect migration background","East Germany","","","","","9"
"0 Completely dissatisfied","1997","no migration background","West Germany","84","0.0164807714431477","0.013313739580201","0.0196478033060943","0"
"0 Completely dissatisfied","1997","no migration background","East Germany","83","0.0317986729042737","0.0259077188916468","0.0376896269169007","0"
"0 Completely dissatisfied","1997","direct migration background","West Germany","49","0.0210383957786165","0.015209953678319","0.026866837878914","0"
"0 Completely dissatisfied","1997","direct migration background","East Germany","2","","","","0"
"0 Completely dissatisfied","1997","indirect migration background","West Germany","8","","","","0"
"0 Completely dissatisfied","1997","indirect migration background","East Germany","2","","","","0"
"1 on Scale 1 to 10","1997","no migration background","West Germany","70","0.0118531448841472","0.00916099162533963","0.0145452981429548","1"
"1 on Scale 1 to 10","1997","no migration background","East Germany","84","0.0286875490926047","0.023083208782116","0.0342918894030934","1"
"1 on Scale 1 to 10","1997","direct migration background","West Germany","40","0.0207517556857668","0.0149623075138078","0.0265412038577258","1"
"1 on Scale 1 to 10","1997","direct migration background","East Germany","4","","","","1"
"1 on Scale 1 to 10","1997","indirect migration background","West Germany","13","","","","1"
"1 on Scale 1 to 10","1997","indirect migration background","East Germany","","","","","1"
"10 Completely satisfied","1997","no migration background","East Germany","63","0.025665874935472","0.0203566601937698","0.0309750896771741","10"
"10 Completely satisfied","1997","no migration background","West Germany","356","0.0611265160364507","0.0551672798906873","0.0670857521822141","10"
"10 Completely satisfied","1997","direct migration background","East Germany","4","","","","10"
"10 Completely satisfied","1997","direct migration background","West Germany","83","0.0533093833152061","0.044185720799802","0.0624330458306103","10"
"10 Completely satisfied","1997","indirect migration background","West Germany","29","","","","10"
"10 Completely satisfied","1997","indirect migration background","East Germany","1","","","","10"
"2 on Scale 1 to 10","1997","no migration background","West Germany","183","0.0339346251260605","0.0294306392163807","0.0384386110357402","2"
"2 on Scale 1 to 10","1997","no migration background","East Germany","182","0.051042482181594","0.0436534496904087","0.0584315146727793","2"
"2 on Scale 1 to 10","1997","direct migration background","West Germany","113","0.0488137108863014","0.0400625221609164","0.0575648996116863","2"
"2 on Scale 1 to 10","1997","direct migration background","East Germany","10","","","","2"
"2 on Scale 1 to 10","1997","indirect migration background","West Germany","16","","","","2"
"2 on Scale 1 to 10","1997","indirect migration background","East Germany","","","","","2"
"3 on Scale 1 to 10","1997","no migration background","East Germany","316","0.09934869710484","0.0893058297463379","0.109391564463342","3"
"3 on Scale 1 to 10","1997","no migration background","West Germany","316","0.0523315352779564","0.0467918870263984","0.0578711835295145","3"
"3 on Scale 1 to 10","1997","direct migration background","West Germany","196","0.0828396711819964","0.0716451593267676","0.0940341830372253","3"
"3 on Scale 1 to 10","1997","direct migration background","East Germany","12","","","","3"
"3 on Scale 1 to 10","1997","indirect migration background","West Germany","34","0.0717809186803538","0.0497845997948352","0.0937772375658724","3"
"3 on Scale 1 to 10","1997","indirect migration background","East Germany","2","","","","3"
"4 on Scale 1 to 10","1997","direct migration background","East Germany","17","","","","4"
"4 on Scale 1 to 10","1997","indirect migration background","West Germany","43","0.101517966833703","0.0757816491278916","0.127254284539513","4"
"4 on Scale 1 to 10","1997","no migration background","West Germany","412","0.0704308431866588","0.0640658999716795","0.0767957864016381","4"
"4 on Scale 1 to 10","1997","no migration background","East Germany","332","0.099247629681707","0.089209308744833","0.109285950618581","4"
