"plh0175","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"5 on Scale 1 to 10","1984","no migration background","Female","790","0.175655352414005","0.164523731875414","0.186786972952596","5"
"5 on Scale 1 to 10","1984","indirect migration background","Female","14","","","","5"
"5 on Scale 1 to 10","1984","direct migration background","Male","338","0.173645171180183","0.156145637399458","0.191144704960909","5"
"5 on Scale 1 to 10","1984","direct migration background","Female","293","0.184859600176031","0.165718946680096","0.204000253671967","5"
"5 on Scale 1 to 10","1984","indirect migration background","Male","13","","","","5"
"6 on Scale 1 to 10","1984","direct migration background","Female","138","0.0856176793394164","0.0718212981948046","0.0994140604840283","6"
"6 on Scale 1 to 10","1984","no migration background","Female","413","0.0908131385931465","0.0824074323853299","0.099218844800963","6"
"6 on Scale 1 to 10","1984","direct migration background","Male","174","0.096751687599009","0.0830950214627897","0.110408353735228","6"
"6 on Scale 1 to 10","1984","no migration background","Male","371","0.092679844153406","0.0837357191462221","0.10162396916059","6"
"6 on Scale 1 to 10","1984","indirect migration background","Male","6","","","","6"
"6 on Scale 1 to 10","1984","indirect migration background","Female","4","","","","6"
"7 on Scale 1 to 10","1984","no migration background","Male","609","0.150256520396384","0.139235405810031","0.161277634982737","7"
"7 on Scale 1 to 10","1984","no migration background","Female","579","0.126749472431429","0.117017165503299","0.136481779359559","7"
"7 on Scale 1 to 10","1984","direct migration background","Male","243","0.147644554693929","0.131256367138208","0.16403274224965","7"
"7 on Scale 1 to 10","1984","direct migration background","Female","208","0.133537470744531","0.11676503975175","0.150309901737312","7"
"7 on Scale 1 to 10","1984","indirect migration background","Male","8","","","","7"
"7 on Scale 1 to 10","1984","indirect migration background","Female","9","","","","7"
"8 on Scale 1 to 10","1984","no migration background","Male","714","0.176772798611505","0.165006699331174","0.188538897891836","8"
"8 on Scale 1 to 10","1984","direct migration background","Male","265","0.146931791667425","0.130576375314387","0.163287208020462","8"
"8 on Scale 1 to 10","1984","no migration background","Female","804","0.176443648849731","0.165292413959977","0.187594883739486","8"
"8 on Scale 1 to 10","1984","direct migration background","Female","239","0.156100698453938","0.13820423225969","0.173997164648185","8"
"8 on Scale 1 to 10","1984","indirect migration background","Male","7","","","","8"
"8 on Scale 1 to 10","1984","indirect migration background","Female","10","","","","8"
"9 on Scale 1 to 10","1984","no migration background","Male","344","0.0847517144925516","0.0761614083411395","0.0933420206439637","9"
"9 on Scale 1 to 10","1984","no migration background","Female","347","0.077830358955177","0.0699932981678583","0.0856674197424957","9"
"9 on Scale 1 to 10","1984","direct migration background","Male","124","0.074451123989358","0.0623242979759882","0.0865779500027279","9"
"9 on Scale 1 to 10","1984","indirect migration background","Male","7","","","","9"
"9 on Scale 1 to 10","1984","direct migration background","Female","123","0.083831589390453","0.0701665447659237","0.0974966340149824","9"
"9 on Scale 1 to 10","1984","indirect migration background","Female","6","","","","9"
"0 Completely dissatisfied","1985","no migration background","Male","102","0.0286135388930268","0.023268284830511","0.0339587929555426","0"
"0 Completely dissatisfied","1985","no migration background","Female","91","0.0218308688305346","0.0173567800180832","0.0263049576429859","0"
"0 Completely dissatisfied","1985","direct migration background","Male","47","0.0372976493736061","0.0278642333214872","0.0467310654257249","0"
"0 Completely dissatisfied","1985","direct migration background","Female","42","0.0403821284298065","0.0298656744021967","0.0508985824574163","0"
"0 Completely dissatisfied","1985","indirect migration background","Male","2","","","","0"
"0 Completely dissatisfied","1985","indirect migration background","Female","3","","","","0"
"1 on Scale 1 to 10","1985","direct migration background","Male","20","","","","1"
"1 on Scale 1 to 10","1985","direct migration background","Female","22","","","","1"
"1 on Scale 1 to 10","1985","no migration background","Male","43","0.0114664899723949","0.00805300898799359","0.0148799709567961","1"
"1 on Scale 1 to 10","1985","no migration background","Female","55","0.0150270025446098","0.0113021382389696","0.0187518668502499","1"
"1 on Scale 1 to 10","1985","indirect migration background","Male","1","","","","1"
"1 on Scale 1 to 10","1985","indirect migration background","Female","","","","","1"
"10 Completely satisfied","1985","no migration background","Male","401","0.110666241440061","0.100607896821767","0.120724586058355","10"
"10 Completely satisfied","1985","no migration background","Female","578","0.145060143150889","0.134278028466512","0.155842257835267","10"
"10 Completely satisfied","1985","direct migration background","Male","158","0.110770662622974","0.0951463287763561","0.126394996469592","10"
"10 Completely satisfied","1985","direct migration background","Female","147","0.106443904811152","0.0899680911753969","0.122919718446908","10"
"10 Completely satisfied","1985","indirect migration background","Male","8","","","","10"
"10 Completely satisfied","1985","indirect migration background","Female","14","","","","10"
"2 on Scale 1 to 10","1985","no migration background","Male","115","0.030324096671997","0.0248262353621044","0.0358219579818896","2"
"2 on Scale 1 to 10","1985","direct migration background","Male","64","0.0444958674516623","0.0342308813498974","0.0547608535534272","2"
"2 on Scale 1 to 10","1985","indirect migration background","Female","4","","","","2"
"2 on Scale 1 to 10","1985","direct migration background","Female","58","0.0522655484675755","0.0403756909233669","0.0641554060117841","2"
"2 on Scale 1 to 10","1985","indirect migration background","Male","2","","","","2"
"2 on Scale 1 to 10","1985","no migration background","Female","139","0.035175722658583","0.0295353507671374","0.0408160945500286","2"
"3 on Scale 1 to 10","1985","no migration background","Male","177","0.0475122938264934","0.0406917464400306","0.0543328412129562","3"
"3 on Scale 1 to 10","1985","direct migration background","Male","82","0.060299749407709","0.0484493041911185","0.0721501946242995","3"
"3 on Scale 1 to 10","1985","no migration background","Female","205","0.0516631124890187","0.0448861712601923","0.0584400537178452","3"
"3 on Scale 1 to 10","1985","direct migration background","Female","72","0.0639197113364326","0.0508520005625998","0.0769874221102654","3"
"3 on Scale 1 to 10","1985","indirect migration background","Male","4","","","","3"
"3 on Scale 1 to 10","1985","indirect migration background","Female","2","","","","3"
"4 on Scale 1 to 10","1985","direct migration background","Female","97","0.0665865537357063","0.0532680371304994","0.0799050703409133","4"
"4 on Scale 1 to 10","1985","direct migration background","Male","108","0.0612100354550128","0.0492762623425377","0.0731438085674879","4"
"4 on Scale 1 to 10","1985","no migration background","Male","211","0.0559320318320327","0.0485645602154074","0.063299503448658","4"
"4 on Scale 1 to 10","1985","no migration background","Female","202","0.0481763877179043","0.0416201080946783","0.0547326673411302","4"
"4 on Scale 1 to 10","1985","indirect migration background","Male","3","","","","4"
"4 on Scale 1 to 10","1985","indirect migration background","Female","4","","","","4"
"5 on Scale 1 to 10","1985","no migration background","Female","706","0.173323502787863","0.161734164552184","0.184912841023542","5"
"5 on Scale 1 to 10","1985","no migration background","Male","585","0.158926700261867","0.147204695365733","0.170648705158002","5"
"5 on Scale 1 to 10","1985","direct migration background","Male","285","0.193357310705343","0.17369642214739","0.213018199263296","5"
"5 on Scale 1 to 10","1985","direct migration background","Female","235","0.167776601008738","0.147814271585913","0.187738930431562","5"
"5 on Scale 1 to 10","1985","indirect migration background","Male","9","","","","5"
"5 on Scale 1 to 10","1985","indirect migration background","Female","12","","","","5"
"6 on Scale 1 to 10","1985","no migration background","Female","403","0.0996474098028273","0.0904767321092586","0.108818087496396","6"
"6 on Scale 1 to 10","1985","no migration background","Male","420","0.112161252934334","0.10204371094563","0.122278794923037","6"
"6 on Scale 1 to 10","1985","direct migration background","Male","180","0.0938981336336007","0.0793770430543465","0.108419224212855","6"
"6 on Scale 1 to 10","1985","direct migration background","Female","138","0.108481189464172","0.091867425509651","0.125094953418694","6"
"6 on Scale 1 to 10","1985","indirect migration background","Male","11","","","","6"
"6 on Scale 1 to 10","1985","indirect migration background","Female","7","","","","6"
"7 on Scale 1 to 10","1985","no migration background","Male","633","0.165858377709084","0.153932917577805","0.177783837840364","7"
"7 on Scale 1 to 10","1985","direct migration background","Male","220","0.154768842247372","0.136763069776647","0.172774614718098","7"
"7 on Scale 1 to 10","1985","no migration background","Female","596","0.143254164065327","0.132528066512515","0.153980261618139","7"
"7 on Scale 1 to 10","1985","direct migration background","Female","194","0.143348391336481","0.124627604842751","0.162069177830211","7"
"7 on Scale 1 to 10","1985","indirect migration background","Male","5","","","","7"
"7 on Scale 1 to 10","1985","indirect migration background","Female","12","","","","7"
"8 on Scale 1 to 10","1985","no migration background","Female","764","0.182146428728471","0.170329347480592","0.19396350997635","8"
"8 on Scale 1 to 10","1985","indirect migration background","Male","11","","","","8"
"8 on Scale 1 to 10","1985","direct migration background","Male","271","0.16193560508912","0.143595909989402","0.180275300188837","8"
"8 on Scale 1 to 10","1985","direct migration background","Female","231","0.167793894434878","0.147830743657013","0.187757045212743","8"
"8 on Scale 1 to 10","1985","no migration background","Male","747","0.197769710947366","0.184998974007823","0.210540447886908","8"
"8 on Scale 1 to 10","1985","indirect migration background","Female","15","","","","8"
"9 on Scale 1 to 10","1985","direct migration background","Male","115","0.0713141622755828","0.0585025276144599","0.0841257969367057","9"
"9 on Scale 1 to 10","1985","direct migration background","Female","110","0.0713076240561826","0.0575599418524882","0.085055306259877","9"
"9 on Scale 1 to 10","1985","indirect migration background","Male","6","","","","9"
"9 on Scale 1 to 10","1985","no migration background","Male","303","0.0807692655113436","0.0720330794058247","0.0895054516168625","9"
"9 on Scale 1 to 10","1985","no migration background","Female","359","0.0846952572239716","0.0761706472863294","0.0932198671616139","9"
"9 on Scale 1 to 10","1985","indirect migration background","Female","3","","","","9"
"0 Completely dissatisfied","1986","no migration background","Male","70","0.0188573945201206","0.0144221147322581","0.0232926743079831","0"
"0 Completely dissatisfied","1986","no migration background","Female","78","0.0201891312664109","0.0157862700142418","0.0245919925185799","0"
"0 Completely dissatisfied","1986","direct migration background","Male","29","","","","0"
"0 Completely dissatisfied","1986","direct migration background","Female","23","","","","0"
"0 Completely dissatisfied","1986","indirect migration background","Male","1","","","","0"
"0 Completely dissatisfied","1986","indirect migration background","Female","1","","","","0"
"1 on Scale 1 to 10","1986","direct migration background","Female","24","","","","1"
"1 on Scale 1 to 10","1986","direct migration background","Male","25","","","","1"
"1 on Scale 1 to 10","1986","no migration background","Male","33","0.00842275303841258","0.00544283430696222","0.0114026717698629","1"
"1 on Scale 1 to 10","1986","no migration background","Female","43","0.0101267861055315","0.00699255755636056","0.0132610146547024","1"
"1 on Scale 1 to 10","1986","indirect migration background","Female","1","","","","1"
"1 on Scale 1 to 10","1986","indirect migration background","Male","2","","","","1"
"10 Completely satisfied","1986","no migration background","Female","479","0.124148973320108","0.113826310413303","0.134471636226912","10"
"10 Completely satisfied","1986","no migration background","Male","338","0.097163035413962","0.0875054332035607","0.106820637624363","10"
"10 Completely satisfied","1986","direct migration background","Female","119","0.0964833611260691","0.0804396906893347","0.112527031562804","10"
"10 Completely satisfied","1986","direct migration background","Male","138","0.0939312467660016","0.0792700607422955","0.108592432789708","10"
"10 Completely satisfied","1986","indirect migration background","Male","7","","","","10"
"10 Completely satisfied","1986","indirect migration background","Female","5","","","","10"
"2 on Scale 1 to 10","1986","indirect migration background","Male","3","","","","2"
"2 on Scale 1 to 10","1986","direct migration background","Female","54","0.0449848875060352","0.0337220482945898","0.0562477267174806","2"
"2 on Scale 1 to 10","1986","direct migration background","Male","67","0.0377562615564861","0.0281772538236312","0.047335269289341","2"
"2 on Scale 1 to 10","1986","no migration background","Male","100","0.028068162448213","0.0226825015486701","0.033453823347756","2"
"2 on Scale 1 to 10","1986","no migration background","Female","108","0.0284344531591941","0.0232313366526702","0.0336375696657181","2"
"2 on Scale 1 to 10","1986","indirect migration background","Female","3","","","","2"
"3 on Scale 1 to 10","1986","no migration background","Male","162","0.0457478788601604","0.0389349922876987","0.0525607654326221","3"
"3 on Scale 1 to 10","1986","no migration background","Female","175","0.0469534280280689","0.0403313274611751","0.0535755285949626","3"
"3 on Scale 1 to 10","1986","direct migration background","Female","82","0.0573576977583437","0.044722595502891","0.0699928000137963","3"
"3 on Scale 1 to 10","1986","indirect migration background","Male","1","","","","3"
"3 on Scale 1 to 10","1986","direct migration background","Male","100","0.0647667473786025","0.0523981772015286","0.0771353175556764","3"
"3 on Scale 1 to 10","1986","indirect migration background","Female","7","","","","3"
"4 on Scale 1 to 10","1986","direct migration background","Female","83","0.0532262787765502","0.0410280831943029","0.0654244743587976","4"
"4 on Scale 1 to 10","1986","no migration background","Male","212","0.0597269473239009","0.0519996741742684","0.0674542204735333","4"
"4 on Scale 1 to 10","1986","direct migration background","Male","107","0.063192475941218","0.0509648722334243","0.0754200796490117","4"
"4 on Scale 1 to 10","1986","no migration background","Female","230","0.0597641002561051","0.0523434209239738","0.0671847795882363","4"
"4 on Scale 1 to 10","1986","indirect migration background","Male","4","","","","4"
"4 on Scale 1 to 10","1986","indirect migration background","Female","5","","","","4"
"5 on Scale 1 to 10","1986","no migration background","Male","580","0.159253045010708","0.147321666202642","0.171184423818774","5"
"5 on Scale 1 to 10","1986","no migration background","Female","624","0.16635195002836","0.154694317136825","0.178009582919896","5"
"5 on Scale 1 to 10","1986","direct migration background","Male","243","0.143789626692697","0.12615616800513","0.161423085380264","5"
"5 on Scale 1 to 10","1986","direct migration background","Female","228","0.165876169548977","0.145663824377472","0.186088514720481","5"
"5 on Scale 1 to 10","1986","indirect migration background","Male","12","","","","5"
"5 on Scale 1 to 10","1986","indirect migration background","Female","12","","","","5"
"6 on Scale 1 to 10","1986","direct migration background","Male","181","0.126362523950297","0.109664762292754","0.14306028560784","6"
"6 on Scale 1 to 10","1986","no migration background","Female","415","0.104550722734882","0.0949724086871691","0.114129036782595","6"
"6 on Scale 1 to 10","1986","indirect migration background","Female","8","","","","6"
"6 on Scale 1 to 10","1986","no migration background","Male","425","0.119941772283895","0.109347892390147","0.130535652177642","6"
"6 on Scale 1 to 10","1986","direct migration background","Female","148","0.108225717191687","0.0913445624473224","0.125106871936051","6"
"6 on Scale 1 to 10","1986","indirect migration background","Male","8","","","","6"
"7 on Scale 1 to 10","1986","no migration background","Male","591","0.162515201891624","0.150485646607988","0.174544757175259","7"
"7 on Scale 1 to 10","1986","direct migration background","Male","252","0.175580599757481","0.15646024923851","0.194700950276452","7"
"7 on Scale 1 to 10","1986","no migration background","Female","595","0.145286191937569","0.134254869270199","0.156317514604939","7"
"7 on Scale 1 to 10","1986","direct migration background","Female","200","0.184574699502049","0.163493873730202","0.205655525273895","7"
"7 on Scale 1 to 10","1986","indirect migration background","Male","10","","","","7"
"7 on Scale 1 to 10","1986","indirect migration background","Female","11","","","","7"
"8 on Scale 1 to 10","1986","direct migration background","Female","231","0.175362825722633","0.15469905071217","0.196026600733096","8"
"8 on Scale 1 to 10","1986","direct migration background","Male","269","0.203448552725423","0.183217536336949","0.223679569113897","8"
"8 on Scale 1 to 10","1986","no migration background","Male","760","0.206984029437086","0.193773400453534","0.220194658420639","8"
"8 on Scale 1 to 10","1986","no migration background","Female","805","0.200382662806273","0.187851936907766","0.21291338870478","8"
"8 on Scale 1 to 10","1986","indirect migration background","Male","17","","","","8"
"8 on Scale 1 to 10","1986","indirect migration background","Female","17","","","","8"
"9 on Scale 1 to 10","1986","direct migration background","Female","109","0.0768811581118297","0.0624051702968272","0.0913571459268321","9"
"9 on Scale 1 to 10","1986","direct migration background","Male","110","0.0603591423951693","0.0483907461133575","0.0723275386769811","9"
"9 on Scale 1 to 10","1986","no migration background","Male","342","0.093319779771918","0.0838349829181723","0.102804576625664","9"
"9 on Scale 1 to 10","1986","no migration background","Female","368","0.0938116003574974","0.0846842950249041","0.102938905690091","9"
"9 on Scale 1 to 10","1986","indirect migration background","Male","5","","","","9"
"9 on Scale 1 to 10","1986","indirect migration background","Female","10","","","","9"
"0 Completely dissatisfied","1987","no migration background","Female","57","0.0156377747044498","0.0117202338688481","0.0195553155400515","0"
"0 Completely dissatisfied","1987","no migration background","Male","67","0.0200216302184214","0.0154222623922735","0.0246209980445694","0"
"0 Completely dissatisfied","1987","direct migration background","Male","29","","","","0"
"0 Completely dissatisfied","1987","direct migration background","Female","27","","","","0"
"0 Completely dissatisfied","1987","indirect migration background","Male","4","","","","0"
"0 Completely dissatisfied","1987","indirect migration background","Female","1","","","","0"
"1 on Scale 1 to 10","1987","direct migration background","Male","26","","","","1"
"1 on Scale 1 to 10","1987","no migration background","Male","37","0.0107040209408283","0.00732510975289542","0.0140829321287612","1"
"1 on Scale 1 to 10","1987","direct migration background","Female","21","","","","1"
"1 on Scale 1 to 10","1987","no migration background","Female","46","0.0109718006337146","0.00768258854670706","0.0142610127207221","1"
"1 on Scale 1 to 10","1987","indirect migration background","Male","1","","","","1"
"1 on Scale 1 to 10","1987","indirect migration background","Female","1","","","","1"
"10 Completely satisfied","1987","no migration background","Female","416","0.113077639198303","0.103078105343538","0.123077173053069","10"
"10 Completely satisfied","1987","no migration background","Male","309","0.0893872111000777","0.0800192571711608","0.0987551650289945","10"
"10 Completely satisfied","1987","direct migration background","Male","109","0.0818582049574885","0.0679846279636967","0.0957317819512803","10"
"10 Completely satisfied","1987","direct migration background","Female","94","0.0979139730306783","0.0818017074533124","0.114026238608044","10"
"10 Completely satisfied","1987","indirect migration background","Male","7","","","","10"
"10 Completely satisfied","1987","indirect migration background","Female","10","","","","10"
"2 on Scale 1 to 10","1987","direct migration background","Female","38","0.0364727236106325","0.0263096188612088","0.0466358283600561","2"
"2 on Scale 1 to 10","1987","indirect migration background","Male","1","","","","2"
"2 on Scale 1 to 10","1987","no migration background","Male","101","0.0270996135644871","0.0217680337287509","0.0324311934002234","2"
"2 on Scale 1 to 10","1987","direct migration background","Male","44","0.0278479761326532","0.0195214016193349","0.0361745506459714","2"
"2 on Scale 1 to 10","1987","no migration background","Female","113","0.0304119432230447","0.0249898834535807","0.0358340029925086","2"
"2 on Scale 1 to 10","1987","indirect migration background","Female","3","","","","2"
"3 on Scale 1 to 10","1987","no migration background","Male","167","0.0479140378371238","0.0409009440550081","0.0549271316192396","3"
"3 on Scale 1 to 10","1987","no migration background","Female","165","0.0451001740484853","0.0385475296134857","0.0516528184834849","3"
"3 on Scale 1 to 10","1987","direct migration background","Female","64","0.0441630012425875","0.0330243782243564","0.0553016242608187","3"
"3 on Scale 1 to 10","1987","indirect migration background","Male","5","","","","3"
"3 on Scale 1 to 10","1987","direct migration background","Male","76","0.0473019632720548","0.0365591091146524","0.0580448174294572","3"
"3 on Scale 1 to 10","1987","indirect migration background","Female","4","","","","3"
"4 on Scale 1 to 10","1987","direct migration background","Female","82","0.0461497530734694","0.0347751804921632","0.0575243256547756","4"
"4 on Scale 1 to 10","1987","no migration background","Male","166","0.0469828734834003","0.0400348653219257","0.0539308816448748","4"
"4 on Scale 1 to 10","1987","no migration background","Female","220","0.0572206271597267","0.0498868125168273","0.0645544418026261","4"
"4 on Scale 1 to 10","1987","direct migration background","Male","95","0.0562151198567869","0.0445586904005291","0.0678715493130447","4"
"4 on Scale 1 to 10","1987","indirect migration background","Male","4","","","","4"
"4 on Scale 1 to 10","1987","indirect migration background","Female","4","","","","4"
"5 on Scale 1 to 10","1987","no migration background","Male","542","0.155036873297284","0.143152492497483","0.166921254097085","5"
"5 on Scale 1 to 10","1987","no migration background","Female","627","0.165147738782551","0.153423363363983","0.17687211420112","5"
"5 on Scale 1 to 10","1987","direct migration background","Male","277","0.190601940344106","0.170725106850007","0.210478773838206","5"
"5 on Scale 1 to 10","1987","direct migration background","Female","241","0.171719383687785","0.151273367195635","0.192165400179935","5"
"5 on Scale 1 to 10","1987","indirect migration background","Male","13","","","","5"
"5 on Scale 1 to 10","1987","indirect migration background","Female","13","","","","5"
"6 on Scale 1 to 10","1987","no migration background","Male","414","0.115614822673745","0.105115345685244","0.126114299662245","6"
"6 on Scale 1 to 10","1987","no migration background","Female","403","0.104048210581857","0.0944075184344252","0.113688902729289","6"
"6 on Scale 1 to 10","1987","direct migration background","Male","182","0.118786249346305","0.102413327866689","0.13515917082592","6"
"6 on Scale 1 to 10","1987","direct migration background","Female","181","0.138815522960991","0.120070869731697","0.157560176190284","6"
"6 on Scale 1 to 10","1987","indirect migration background","Male","4","","","","6"
"6 on Scale 1 to 10","1987","indirect migration background","Female","15","","","","6"
"7 on Scale 1 to 10","1987","no migration background","Male","633","0.178872587955072","0.166288627339694","0.191456548570449","7"
"7 on Scale 1 to 10","1987","direct migration background","Male","282","0.184162215627036","0.164546478415804","0.203777952838267","7"
"7 on Scale 1 to 10","1987","no migration background","Female","628","0.161840665199417","0.150211308085302","0.173470022313533","7"
"7 on Scale 1 to 10","1987","direct migration background","Female","222","0.155552678232997","0.135903910222517","0.175201446243478","7"
"7 on Scale 1 to 10","1987","indirect migration background","Male","10","","","","7"
"7 on Scale 1 to 10","1987","indirect migration background","Female","15","","","","7"
"8 on Scale 1 to 10","1987","no migration background","Male","820","0.223784940256376","0.210099882312233","0.23746999820052","8"
"8 on Scale 1 to 10","1987","direct migration background","Male","277","0.205371871485746","0.184928387565714","0.225815355405778","8"
"8 on Scale 1 to 10","1987","direct migration background","Female","229","0.191514954439314","0.170182165401632","0.212847743476996","8"
"8 on Scale 1 to 10","1987","no migration background","Female","816","0.206158652704435","0.19338496694931","0.21893233845956","8"
"8 on Scale 1 to 10","1987","indirect migration background","Male","23","","","","8"
"8 on Scale 1 to 10","1987","indirect migration background","Female","19","","","","8"
"9 on Scale 1 to 10","1987","no migration background","Male","307","0.0845813886731844","0.0754447288749165","0.0937180484714523","9"
"9 on Scale 1 to 10","1987","direct migration background","Female","108","0.0785399330643439","0.0639553566530069","0.0931245094756808","9"
"9 on Scale 1 to 10","1987","direct migration background","Male","103","0.0534004538391603","0.042022659444862","0.0647782482334585","9"
"9 on Scale 1 to 10","1987","no migration background","Female","362","0.0903847737640149","0.0813310949208844","0.0994384526071455","9"
"9 on Scale 1 to 10","1987","indirect migration background","Male","10","","","","9"
"9 on Scale 1 to 10","1987","indirect migration background","Female","7","","","","9"
"0 Completely dissatisfied","1988","no migration background","Male","59","0.0192860278441359","0.0146544062640577","0.0239176494242141","0"
"0 Completely dissatisfied","1988","no migration background","Female","50","0.0151373695533973","0.0111681152921564","0.0191066238146382","0"
"0 Completely dissatisfied","1988","direct migration background","Male","42","0.02704075578262","0.0185744242305615","0.0355070873346785","0"
"0 Completely dissatisfied","1988","direct migration background","Female","34","0.0238985495940027","0.0154552207645595","0.0323418784234459","0"
"0 Completely dissatisfied","1988","indirect migration background","Male","1","","","","0"
"0 Completely dissatisfied","1988","indirect migration background","Female","4","","","","0"
"1 on Scale 1 to 10","1988","no migration background","Male","33","0.00956278313084332","0.00628525731132462","0.012840308950362","1"
"1 on Scale 1 to 10","1988","no migration background","Female","45","0.013511253667965","0.00975815678986194","0.017264350546068","1"
"1 on Scale 1 to 10","1988","direct migration background","Male","19","","","","1"
"1 on Scale 1 to 10","1988","indirect migration background","Female","1","","","","1"
"1 on Scale 1 to 10","1988","direct migration background","Female","16","","","","1"
"1 on Scale 1 to 10","1988","indirect migration background","Male","2","","","","1"
"10 Completely satisfied","1988","no migration background","Male","283","0.0862729542557049","0.0768174201028348","0.0957284884085749","10"
"10 Completely satisfied","1988","no migration background","Female","387","0.108491404559956","0.0983812844137865","0.118601524706126","10"
"10 Completely satisfied","1988","direct migration background","Male","104","0.0722977747027135","0.0587799970425191","0.0858155523629079","10"
"10 Completely satisfied","1988","direct migration background","Female","96","0.083598237468643","0.0682971615260403","0.0988993134112457","10"
"10 Completely satisfied","1988","indirect migration background","Male","9","","","","10"
"10 Completely satisfied","1988","indirect migration background","Female","6","","","","10"
"2 on Scale 1 to 10","1988","direct migration background","Female","55","0.0434998980011939","0.0322235860497585","0.0547762099526294","2"
"2 on Scale 1 to 10","1988","indirect migration background","Male","4","","","","2"
"2 on Scale 1 to 10","1988","no migration background","Male","89","0.0267801525589117","0.0213432381686171","0.0322170669492064","2"
"2 on Scale 1 to 10","1988","no migration background","Female","83","0.0235179576478356","0.018591578697725","0.0284443365979462","2"
"2 on Scale 1 to 10","1988","direct migration background","Male","61","0.0385759579122448","0.0285239138549059","0.0486280019695837","2"
"2 on Scale 1 to 10","1988","indirect migration background","Female","5","","","","2"
"3 on Scale 1 to 10","1988","no migration background","Male","157","0.046393335823997","0.0393097537245299","0.053476917923464","3"
"3 on Scale 1 to 10","1988","no migration background","Female","165","0.0481001936610711","0.0411441081022393","0.0550562792199029","3"
"3 on Scale 1 to 10","1988","direct migration background","Male","79","0.0472814514190487","0.0362033268346404","0.0583595760034571","3"
