"plh0175","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","1984","(Married) couple without C. ","Male","52","0.0420047223165572","0.0313000627726008","0.0527093818605136","3"
"3 on Scale 1 to 10","1984","(Married) couple without C. ","Female","44","0.0340037694669865","0.0243251026310851","0.043682436302888","3"
"3 on Scale 1 to 10","1984","Single parent ","Male","13","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. LE 16 ","Female","70","0.0405773067728459","0.0307035593451307","0.0504510542005611","3"
"3 on Scale 1 to 10","1984","Couple + C. GT 16 ","Male","56","0.0520775151843823","0.0386449711616575","0.065510059207107","3"
"3 on Scale 1 to 10","1984","Couple + C. GT 16 ","Female","31","0.0350548529643351","0.022847676108714","0.0472620298199563","3"
"3 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Male","60","0.069403252067887","0.0526312667262013","0.0861752374095726","3"
"4 on Scale 1 to 10","1984","1-pers.-HH","Female","45","0.0572106117695632","0.0410258806795745","0.0733953428595518","4"
"4 on Scale 1 to 10","1984","(Married) couple without C. ","Female","52","0.0364469296684249","0.0264392686291399","0.0464545907077098","4"
"4 on Scale 1 to 10","1984","Single parent ","Male","15","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE 16 ","Male","101","0.0640698582121155","0.051815685143808","0.076324031280423","4"
"4 on Scale 1 to 10","1984","Couple + C. LE 16 ","Female","71","0.0409210254303719","0.031007323653043","0.0508347272077008","4"
"4 on Scale 1 to 10","1984","1-pers.-HH","Male","37","0.058529930790546","0.03873092077951","0.078328940801582","4"
"4 on Scale 1 to 10","1984","(Married) couple without C. ","Male","59","0.0423824957634332","0.0316319275845429","0.0531330639423236","4"
"4 on Scale 1 to 10","1984","Couple + C. GT 16 ","Female","53","0.0550938293134449","0.0399500012313514","0.0702376573955383","4"
"4 on Scale 1 to 10","1984","Single parent ","Female","31","0.0860345548182847","0.0576152378381111","0.114453871798458","4"
"4 on Scale 1 to 10","1984","Couple + C. GT 16 ","Male","49","0.0472029920520822","0.0343817030574637","0.0600242810467007","4"
"4 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Female","43","0.0583636200757409","0.0417295492081065","0.0749976909433753","4"
"4 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Male","56","0.056886519270368","0.0416002869601962","0.0721727515805397","4"
"5 on Scale 1 to 10","1984","(Married) couple without C. ","Male","248","0.180601061680156","0.160072904509501","0.201129218850811","5"
"5 on Scale 1 to 10","1984","1-pers.-HH","Female","131","0.164714146197022","0.138865198834913","0.19056309355913","5"
"5 on Scale 1 to 10","1984","Couple + C. LE 16 ","Male","270","0.16959653169136","0.150816839413399","0.18837622396932","5"
"5 on Scale 1 to 10","1984","Couple + C. LE 16 ","Female","271","0.175587888521049","0.156548417806231","0.194627359235867","5"
"5 on Scale 1 to 10","1984","Couple + C. GT 16 ","Male","165","0.16598142782645","0.143487549481825","0.188475306171075","5"
"5 on Scale 1 to 10","1984","Couple + C. GT 16 ","Female","141","0.171859432550227","0.146819764618509","0.196899100481945","5"
"5 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Male","163","0.171116328632663","0.146261754998658","0.195970902266668","5"
"5 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Female","155","0.21651363048094","0.187289327222766","0.245737933739114","5"
"5 on Scale 1 to 10","1984","1-pers.-HH","Male","95","0.166442430155086","0.135026419533815","0.197858440776356","5"
"5 on Scale 1 to 10","1984","(Married) couple without C. ","Female","228","0.162409048582228","0.142712714919903","0.182105382244553","5"
"5 on Scale 1 to 10","1984","Single parent ","Male","42","0.206198344934443","0.148822380990435","0.263574308878451","5"
"5 on Scale 1 to 10","1984","Single parent ","Female","89","0.222312707656622","0.180172474393956","0.264452940919288","5"
"6 on Scale 1 to 10","1984","(Married) couple without C. ","Male","133","0.103172409978513","0.0869401726421427","0.119404647314884","6"
"6 on Scale 1 to 10","1984","Couple + C. GT 16 ","Male","96","0.0927883618926468","0.0752476266557444","0.110329097129549","6"
"6 on Scale 1 to 10","1984","1-pers.-HH","Female","68","0.0858141515563893","0.0662951970054388","0.10533310610734","6"
"6 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Female","74","0.0921089212514255","0.0715900463190978","0.112627796183753","6"
"6 on Scale 1 to 10","1984","1-pers.-HH","Male","44","0.0817927987767742","0.0586785867420864","0.104907010811462","6"
"6 on Scale 1 to 10","1984","Couple + C. LE 16 ","Female","142","0.0963010949139398","0.0815384932399482","0.111063696587931","6"
"6 on Scale 1 to 10","1984","Couple + C. GT 16 ","Female","71","0.0848049486960665","0.0663140815621049","0.103295815830028","6"
"6 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Male","92","0.0992495891102718","0.0795171672520584","0.118982010968485","6"
"6 on Scale 1 to 10","1984","(Married) couple without C. ","Female","122","0.0921272893489389","0.0766828936269349","0.107571685070943","6"
"6 on Scale 1 to 10","1984","Single parent ","Male","13","","","","6"
"6 on Scale 1 to 10","1984","Single parent ","Female","36","0.0881760735722913","0.0594389589695695","0.116913188175013","6"
"6 on Scale 1 to 10","1984","Couple + C. LE 16 ","Male","139","0.0837761463128178","0.0699118957724158","0.0976403968532198","6"
"7 on Scale 1 to 10","1984","1-pers.-HH","Male","72","0.139067545300708","0.109883288007943","0.168251802593472","7"
"7 on Scale 1 to 10","1984","(Married) couple without C. ","Male","210","0.157618189611937","0.138173555570026","0.177062823653848","7"
"7 on Scale 1 to 10","1984","(Married) couple without C. ","Female","181","0.135544315000346","0.117264309836205","0.153824320164487","7"
"7 on Scale 1 to 10","1984","1-pers.-HH","Female","85","0.104640359042042","0.0833095063273955","0.125971211756688","7"
"7 on Scale 1 to 10","1984","Single parent ","Male","22","","","","7"
"7 on Scale 1 to 10","1984","Single parent ","Female","40","0.123141795150811","0.0898390744454124","0.15644451585621","7"
"7 on Scale 1 to 10","1984","Couple + C. GT 16 ","Male","171","0.16219017091103","0.139904191533505","0.184476150288555","7"
"7 on Scale 1 to 10","1984","Couple + C. GT 16 ","Female","124","0.135745236722679","0.113011384162609","0.158479089282749","7"
"7 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Male","106","0.124785589710903","0.102975711212734","0.146595468209073","7"
"7 on Scale 1 to 10","1984","Couple + C. LE 16 ","Male","234","0.163080453885925","0.144592952379414","0.181567955392437","7"
"7 on Scale 1 to 10","1984","Couple + C. LE 16 ","Female","221","0.143999107331982","0.126429889805018","0.161568324858947","7"
"7 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Female","99","0.1249803663715","0.101515633326866","0.148445099416134","7"
"8 on Scale 1 to 10","1984","Couple + C. LE 16 ","Male","278","0.195575094014866","0.175726262774521","0.215423925255211","8"
"8 on Scale 1 to 10","1984","Couple + C. LE 16 ","Female","259","0.182047012168387","0.162736608140346","0.201357416196428","8"
"8 on Scale 1 to 10","1984","Couple + C. GT 16 ","Female","175","0.208963145545726","0.18197810617655","0.235948184914903","8"
"8 on Scale 1 to 10","1984","1-pers.-HH","Female","122","0.150712996625592","0.125780691062625","0.175645302188559","8"
"8 on Scale 1 to 10","1984","(Married) couple without C. ","Male","222","0.161884717101926","0.142228636627891","0.181540797575961","8"
"8 on Scale 1 to 10","1984","(Married) couple without C. ","Female","258","0.198416045413093","0.177118615604919","0.219713475221268","8"
"8 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Male","138","0.177245684297333","0.152043585038416","0.20244778355625","8"
"8 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Female","128","0.167531330077664","0.14103304371309","0.194029616442239","8"
"8 on Scale 1 to 10","1984","Single parent ","Male","28","","","","8"
"8 on Scale 1 to 10","1984","Couple + C. GT 16 ","Male","197","0.191598445623926","0.167805057242089","0.215391834005763","8"
"8 on Scale 1 to 10","1984","1-pers.-HH","Male","80","0.143615473302307","0.114036286240162","0.173194660364452","8"
"8 on Scale 1 to 10","1984","Single parent ","Female","33","0.0863949441308905","0.0579217819963627","0.114868106265418","8"
"9 on Scale 1 to 10","1984","Single parent ","Male","8","","","","9"
"9 on Scale 1 to 10","1984","(Married) couple without C. ","Female","133","0.098398885034748","0.0824926790616853","0.114305091007811","9"
"9 on Scale 1 to 10","1984","Couple + C. GT 16 ","Male","91","0.0855365027492381","0.0686279800432579","0.102445025455218","9"
"9 on Scale 1 to 10","1984","Single parent ","Female","13","","","","9"
"9 on Scale 1 to 10","1984","Couple + C. LE 16 ","Female","113","0.0670957229861811","0.0545758082341879","0.0796156377381742","9"
"9 on Scale 1 to 10","1984","1-pers.-HH","Male","49","0.104810225436412","0.0789750987781677","0.130645352094657","9"
"9 on Scale 1 to 10","1984","1-pers.-HH","Female","51","0.0717664657388333","0.0537798583115737","0.0897530731660929","9"
"9 on Scale 1 to 10","1984","(Married) couple without C. ","Male","121","0.0848541673695643","0.0699837260507842","0.0997246086883445","9"
"9 on Scale 1 to 10","1984","Couple + C. LE 16 ","Male","117","0.0775329902433889","0.0641499710791945","0.0909160094075832","9"
"9 on Scale 1 to 10","1984","Couple + C. GT 16 ","Female","81","0.0881693678524627","0.0693499666450228","0.106988769059902","9"
"9 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Male","66","0.0756658521891321","0.0582125237623003","0.0931191806159638","9"
"9 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Female","54","0.0872907503387161","0.0672628158906181","0.107318684786814","9"
"0 Completely dissatisfied","1985","1-pers.-HH","Female","20","","","","0"
"0 Completely dissatisfied","1985","(Married) couple without C. ","Male","29","","","","0"
"0 Completely dissatisfied","1985","(Married) couple without C. ","Female","17","","","","0"
"0 Completely dissatisfied","1985","Single parent ","Male","12","","","","0"
"0 Completely dissatisfied","1985","Single parent ","Female","17","","","","0"
"0 Completely dissatisfied","1985","Couple + C. LE 16 ","Male","34","0.0267426679929955","0.018095008198862","0.035390327787129","0"
"0 Completely dissatisfied","1985","Couple + C. LE 16 ","Female","25","","","","0"
"0 Completely dissatisfied","1985","Couple + C. GT 16 ","Male","37","0.0343690640505415","0.0234738594947017","0.0452642686063813","0"
"0 Completely dissatisfied","1985","Couple + C. GT 16 ","Female","28","","","","0"
"0 Completely dissatisfied","1985","1-pers.-HH","Male","15","","","","0"
"0 Completely dissatisfied","1985","Couple + C. LE and GT 16","Male","17","","","","0"
"0 Completely dissatisfied","1985","Couple + C. LE and GT 16","Female","15","","","","0"
"1 on Scale 1 to 10","1985","Single parent ","Male","6","","","","1"
"1 on Scale 1 to 10","1985","1-pers.-HH","Male","7","","","","1"
"1 on Scale 1 to 10","1985","(Married) couple without C. ","Female","15","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","11","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","17","","","","1"
"1 on Scale 1 to 10","1985","1-pers.-HH","Female","16","","","","1"
"1 on Scale 1 to 10","1985","(Married) couple without C. ","Male","11","","","","1"
"1 on Scale 1 to 10","1985","Single parent ","Female","6","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","17","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","7","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","4","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","14","","","","1"
"10 Completely satisfied","1985","1-pers.-HH","Male","58","0.132941278789944","0.102181773529287","0.163700784050602","10"
"10 Completely satisfied","1985","1-pers.-HH","Female","90","0.139164564675557","0.113597188452164","0.164731940898949","10"
"10 Completely satisfied","1985","(Married) couple without C. ","Male","180","0.153983447955525","0.133629855520432","0.174337040390618","10"
"10 Completely satisfied","1985","(Married) couple without C. ","Female","197","0.172412830771782","0.151111521912565","0.193714139630999","10"
"10 Completely satisfied","1985","Single parent ","Male","17","","","","10"
"10 Completely satisfied","1985","Single parent ","Female","29","","","","10"
"10 Completely satisfied","1985","Couple + C. LE 16 ","Male","112","0.0833950872154828","0.0685752405125308","0.0982149339184348","10"
"10 Completely satisfied","1985","Couple + C. LE 16 ","Female","169","0.130267532684858","0.112170951492973","0.148364113876744","10"
"10 Completely satisfied","1985","Couple + C. GT 16 ","Male","106","0.0997856869805829","0.0818609400421924","0.117710433918973","10"
"10 Completely satisfied","1985","Couple + C. GT 16 ","Female","126","0.144435340535682","0.121275284329674","0.16759539674169","10"
"10 Completely satisfied","1985","Couple + C. LE and GT 16","Male","71","0.0717886514529616","0.0535912373266839","0.0899860655792392","10"
"10 Completely satisfied","1985","Couple + C. LE and GT 16","Female","81","0.137137243350135","0.110631223406655","0.163643263293616","10"
"2 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","49","0.0337119032995621","0.0240374298186998","0.0433863767804243","2"
"2 on Scale 1 to 10","1985","1-pers.-HH","Female","35","0.0425703203235494","0.0276571951345918","0.0574834455125069","2"
"2 on Scale 1 to 10","1985","(Married) couple without C. ","Male","31","0.0234546042726722","0.0149201668728102","0.0319890416725343","2"
"2 on Scale 1 to 10","1985","(Married) couple without C. ","Female","30","0.0263308873861182","0.0173016084770772","0.0353601662951593","2"
"2 on Scale 1 to 10","1985","Single parent ","Male","13","","","","2"
"2 on Scale 1 to 10","1985","Single parent ","Female","30","0.0873265295615038","0.0576652909231131","0.116987768199895","2"
"2 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","40","0.0318803691781689","0.0224351555565041","0.0413255827998336","2"
"2 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","38","0.0397392766015634","0.0280563805723412","0.0514221726307855","2"
"2 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","31","0.0324519259557381","0.0207775689442631","0.044126282967213","2"
"2 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","26","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","17","","","","2"
"2 on Scale 1 to 10","1985","1-pers.-HH","Male","13","","","","2"
"3 on Scale 1 to 10","1985","Single parent ","Female","31","0.0935185069867899","0.0629279966481999","0.12410901732538","3"
"3 on Scale 1 to 10","1985","1-pers.-HH","Female","53","0.0729733567349381","0.0537605846203782","0.092186128849498","3"
"3 on Scale 1 to 10","1985","Single parent ","Male","8","","","","3"
"3 on Scale 1 to 10","1985","(Married) couple without C. ","Female","34","0.026856064735568","0.0177396441812539","0.0359724852898821","3"
"3 on Scale 1 to 10","1985","1-pers.-HH","Male","30","0.0578429126384353","0.0366928381664211","0.0789929871104496","3"
"3 on Scale 1 to 10","1985","(Married) couple without C. ","Male","43","0.035846654998407","0.0253630174397068","0.0463302925571072","3"
"3 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","29","","","","3"
"3 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","65","0.0522665318516342","0.0403366171674468","0.0641964465358215","3"
"3 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","66","0.0565927239860814","0.0441700379154934","0.0690154100566694","3"
"3 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","46","0.0423719595680028","0.0303248280359595","0.0544190911000461","3"
"3 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","39","0.0423210304383723","0.0290573347983211","0.0555847260784235","3"
"3 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","47","0.0684917358891983","0.0506855547597885","0.0862979170186081","3"
"4 on Scale 1 to 10","1985","Single parent ","Male","12","","","","4"
"4 on Scale 1 to 10","1985","(Married) couple without C. ","Female","57","0.0460460052366389","0.0342271797875706","0.0578648306857071","4"
"4 on Scale 1 to 10","1985","1-pers.-HH","Male","26","","","","4"
"4 on Scale 1 to 10","1985","1-pers.-HH","Female","31","0.0437610995408366","0.028650243164287","0.0588719559173861","4"
"4 on Scale 1 to 10","1985","Single parent ","Female","30","0.0841347120272756","0.0549697191333877","0.113299704921164","4"
"4 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","89","0.0621679936942638","0.0492251907671338","0.0751107966213937","4"
"4 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","83","0.0534475760577594","0.041354913240018","0.0655402388755008","4"
"4 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","59","0.0477294006309912","0.034979138052967","0.0604796632090154","4"
"4 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","41","0.0372832874451693","0.0248013267457008","0.0497652481446378","4"
"4 on Scale 1 to 10","1985","(Married) couple without C. ","Male","62","0.0489095040565181","0.0367470230696669","0.0610719850433692","4"
"4 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","49","0.068800613094176","0.0509572859136362","0.0866439402747158","4"
"4 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","36","0.0566892020164381","0.0388706042020779","0.0745077998307982","4"
"5 on Scale 1 to 10","1985","(Married) couple without C. ","Male","198","0.160551853307912","0.139849523512716","0.181254183103109","5"
"5 on Scale 1 to 10","1985","1-pers.-HH","Female","137","0.196991953683051","0.167612348607821","0.22637155875828","5"
"5 on Scale 1 to 10","1985","Single parent ","Male","32","0.166004091919518","0.111797742514664","0.220210441324372","5"
"5 on Scale 1 to 10","1985","Single parent ","Female","77","0.218889534223491","0.175445795212941","0.262333273234041","5"
"5 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","216","0.149459883258749","0.130348500613323","0.168571265904175","5"
"5 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","226","0.168944462475517","0.148799215083641","0.189089709867394","5"
"5 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","165","0.156308658871153","0.134590186997898","0.178027130744407","5"
"5 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","147","0.168561825079203","0.143897397048909","0.193226253109498","5"
"5 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","122","0.156111357147251","0.13052442810392","0.181698286190583","5"
"5 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","114","0.163599997916031","0.135096732938541","0.192103262893522","5"
"5 on Scale 1 to 10","1985","(Married) couple without C. ","Female","190","0.154170353991444","0.133806662441014","0.174534045541873","5"
"5 on Scale 1 to 10","1985","1-pers.-HH","Male","96","0.204681904011034","0.168127869234692","0.241235938787375","5"
"6 on Scale 1 to 10","1985","1-pers.-HH","Female","66","0.0939111612825376","0.07236322129635","0.115459101268725","6"
"6 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","143","0.099812825447102","0.0836972734472417","0.115928377446962","6"
"6 on Scale 1 to 10","1985","(Married) couple without C. ","Male","131","0.109499743229799","0.091890601101529","0.127108885358068","6"
"6 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","71","0.11836244513871","0.0934711235660469","0.143253766711374","6"
"6 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","104","0.137799106577653","0.11350025326748","0.162097959887826","6"
"6 on Scale 1 to 10","1985","Single parent ","Female","37","0.11660229538419","0.0828820945786912","0.150322496189689","6"
"6 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","146","0.102656683117475","0.0863878907039612","0.118925475530989","6"
"6 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","119","0.100220656097957","0.0822612247854354","0.118180087410479","6"
"6 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","64","0.0764996506824921","0.0589880956330997","0.0940112057318845","6"
"6 on Scale 1 to 10","1985","1-pers.-HH","Male","54","0.107361643413011","0.079314572529243","0.135408714296778","6"
"6 on Scale 1 to 10","1985","(Married) couple without C. ","Female","130","0.111369892733398","0.0936296713076882","0.129110114159107","6"
"6 on Scale 1 to 10","1985","Single parent ","Male","19","","","","6"
"7 on Scale 1 to 10","1985","1-pers.-HH","Male","57","0.11755143727174","0.0883715347819791","0.146731339761501","7"
"7 on Scale 1 to 10","1985","Single parent ","Female","34","0.10042232413244","0.0688437193555563","0.132000928909325","7"
"7 on Scale 1 to 10","1985","(Married) couple without C. ","Male","187","0.154642376052125","0.134253226202814","0.175031525901436","7"
"7 on Scale 1 to 10","1985","(Married) couple without C. ","Female","172","0.135356491470251","0.116064693249834","0.154648289690669","7"
"7 on Scale 1 to 10","1985","Single parent ","Male","29","","","","7"
"7 on Scale 1 to 10","1985","1-pers.-HH","Female","92","0.131276340691542","0.106330633672724","0.156222047710361","7"
"7 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","230","0.187669871057743","0.166740993083207","0.208598749032278","7"
"7 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","204","0.156999266398806","0.137440187959231","0.176558344838381","7"
"7 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","176","0.171485600474272","0.148942699150981","0.194028501797563","7"
"7 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","143","0.172493572497176","0.147602213871826","0.197384931122527","7"
"7 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","136","0.19864660195185","0.170520408747512","0.226772795156188","7"
"7 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","95","0.137367897690159","0.110843142479272","0.163892652901046","7"
"8 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","270","0.20842355533211","0.186651360177644","0.230195750486576","8"
"8 on Scale 1 to 10","1985","(Married) couple without C. ","Female","251","0.201318005429995","0.178705802190119","0.223930208669871","8"
"8 on Scale 1 to 10","1985","Single parent ","Male","20","","","","8"
"8 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","236","0.180611954807354","0.159929425005541","0.201294484609167","8"
"8 on Scale 1 to 10","1985","(Married) couple without C. ","Male","232","0.191978880267258","0.169768668102971","0.214189092431545","8"
"8 on Scale 1 to 10","1985","1-pers.-HH","Female","120","0.167177992957881","0.139614934172934","0.194741051742829","8"
"8 on Scale 1 to 10","1985","Single parent ","Female","39","0.111791445792753","0.07868441511578","0.144898476469725","8"
"8 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","223","0.216404314306117","0.19177655356217","0.241032075050064","8"
"8 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","125","0.185960748250391","0.155980911310841","0.215940585189941","8"
"8 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","166","0.196763181997472","0.170571090584409","0.222955273410534","8"
"8 on Scale 1 to 10","1985","1-pers.-HH","Male","85","0.181856037701615","0.146909521187102","0.216802554216129","8"
"8 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","141","0.175947014527422","0.149104273360849","0.202789755693996","8"
