"plh0175","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"1 on Scale 1 to 10","1984","Couple + C. GT 16 ","no migration background","18","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. GT 16 ","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. LE and GT 16","no migration background","6","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. GT 16 ","direct migration background","9","","","","1"
"1 on Scale 1 to 10","1984","(Married) couple without C. ","direct migration background","8","","","","1"
"1 on Scale 1 to 10","1984","(Married) couple without C. ","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1984","Single parent ","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. LE 16 ","no migration background","16","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. LE and GT 16","direct migration background","10","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"10 Completely satisfied","1984","1-pers.-HH","direct migration background","22","","","","10"
"10 Completely satisfied","1984","Couple + C. LE 16 ","no migration background","285","0.148736534074512","0.132570044351663","0.16490302379736","10"
"10 Completely satisfied","1984","1-pers.-HH","no migration background","172","0.168099059556328","0.145868429657903","0.190329689454753","10"
"10 Completely satisfied","1984","1-pers.-HH","indirect migration background","1","","","","10"
"10 Completely satisfied","1984","(Married) couple without C. ","no migration background","415","0.190230639736752","0.173918850406449","0.206542429067055","10"
"10 Completely satisfied","1984","(Married) couple without C. ","direct migration background","65","0.153894020561501","0.120989894653406","0.186798146469597","10"
"10 Completely satisfied","1984","(Married) couple without C. ","indirect migration background","1","","","","10"
"10 Completely satisfied","1984","Single parent ","no migration background","34","0.0822441258925487","0.0563368202555064","0.108151431529591","10"
"10 Completely satisfied","1984","Single parent ","direct migration background","11","","","","10"
"10 Completely satisfied","1984","Single parent ","indirect migration background","","","","","10"
"10 Completely satisfied","1984","Couple + C. LE 16 ","direct migration background","144","0.130353477885135","0.111199656852668","0.149507298917602","10"
"10 Completely satisfied","1984","Couple + C. LE 16 ","indirect migration background","4","","","","10"
"10 Completely satisfied","1984","Couple + C. GT 16 ","no migration background","184","0.130611637934454","0.112997829054125","0.148225446814782","10"
"10 Completely satisfied","1984","Couple + C. GT 16 ","direct migration background","73","0.132051426189869","0.101541857675501","0.162560994704237","10"
"10 Completely satisfied","1984","Couple + C. GT 16 ","indirect migration background","4","","","","10"
"10 Completely satisfied","1984","Couple + C. LE and GT 16","no migration background","129","0.13505269526064","0.113341883114","0.15676350740728","10"
"10 Completely satisfied","1984","Couple + C. LE and GT 16","direct migration background","110","0.155334448577488","0.127720809602924","0.182948087552053","10"
"10 Completely satisfied","1984","Couple + C. LE and GT 16","indirect migration background","5","","","","10"
"2 on Scale 1 to 10","1984","Couple + C. LE 16 ","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1984","1-pers.-HH","no migration background","50","0.0446631429794968","0.032383486256441","0.0569427997025526","2"
"2 on Scale 1 to 10","1984","1-pers.-HH","direct migration background","20","","","","2"
"2 on Scale 1 to 10","1984","1-pers.-HH","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1984","(Married) couple without C. ","no migration background","45","0.0199013866212139","0.0140969876651421","0.0257057855772857","2"
"2 on Scale 1 to 10","1984","(Married) couple without C. ","direct migration background","19","","","","2"
"2 on Scale 1 to 10","1984","(Married) couple without C. ","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1984","Single parent ","no migration background","21","","","","2"
"2 on Scale 1 to 10","1984","Single parent ","direct migration background","11","","","","2"
"2 on Scale 1 to 10","1984","Single parent ","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE 16 ","no migration background","55","0.0281994182819034","0.0206782802953051","0.0357205562685016","2"
"2 on Scale 1 to 10","1984","Couple + C. LE 16 ","direct migration background","49","0.0407349790290493","0.0294895563368658","0.0519804017212329","2"
"2 on Scale 1 to 10","1984","Couple + C. GT 16 ","no migration background","43","0.0293506415211965","0.0205280653690992","0.0381732176732938","2"
"2 on Scale 1 to 10","1984","Couple + C. GT 16 ","direct migration background","19","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. GT 16 ","indirect migration background","3","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE and GT 16","no migration background","29","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE and GT 16","direct migration background","18","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE and GT 16","indirect migration background","1","","","","2"
"3 on Scale 1 to 10","1984","Couple + C. LE 16 ","indirect migration background","1","","","","3"
"3 on Scale 1 to 10","1984","1-pers.-HH","no migration background","74","0.0679370088982463","0.0529777815696866","0.0828962362268059","3"
"3 on Scale 1 to 10","1984","1-pers.-HH","direct migration background","17","","","","3"
"3 on Scale 1 to 10","1984","1-pers.-HH","indirect migration background","1","","","","3"
"3 on Scale 1 to 10","1984","(Married) couple without C. ","no migration background","85","0.0387421752602127","0.0307218377548738","0.0467625127655516","3"
"3 on Scale 1 to 10","1984","(Married) couple without C. ","direct migration background","11","","","","3"
"3 on Scale 1 to 10","1984","(Married) couple without C. ","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1984","Single parent ","no migration background","42","0.091284839934088","0.0641254860770511","0.118444193791125","3"
"3 on Scale 1 to 10","1984","Single parent ","direct migration background","5","","","","3"
"3 on Scale 1 to 10","1984","Single parent ","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. LE 16 ","no migration background","89","0.0498503349631868","0.0399624147207469","0.0597382552056267","3"
"3 on Scale 1 to 10","1984","Couple + C. LE 16 ","direct migration background","85","0.0765810830243665","0.0614530359551853","0.0917091300935476","3"
"3 on Scale 1 to 10","1984","Couple + C. GT 16 ","no migration background","65","0.0453775431272833","0.0344984738304191","0.0562566124241476","3"
"3 on Scale 1 to 10","1984","Couple + C. GT 16 ","direct migration background","21","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. GT 16 ","indirect migration background","1","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. LE and GT 16","no migration background","55","0.0572034380169271","0.0424514796655902","0.0719553963682639","3"
"3 on Scale 1 to 10","1984","Couple + C. LE and GT 16","direct migration background","45","0.0635882040873788","0.0449857997905539","0.0821906083842037","3"
"3 on Scale 1 to 10","1984","Couple + C. LE and GT 16","indirect migration background","1","","","","3"
"4 on Scale 1 to 10","1984","1-pers.-HH","direct migration background","19","","","","4"
"4 on Scale 1 to 10","1984","1-pers.-HH","indirect migration background","1","","","","4"
"4 on Scale 1 to 10","1984","(Married) couple without C. ","no migration background","85","0.0378777841583582","0.0299438589261441","0.0458117093905723","4"
"4 on Scale 1 to 10","1984","Single parent ","no migration background","36","0.0800322918935093","0.0544449521104145","0.105619631676604","4"
"4 on Scale 1 to 10","1984","Couple + C. LE 16 ","direct migration background","74","0.0629567530047388","0.0491394363758224","0.0767740696336552","4"
"4 on Scale 1 to 10","1984","Couple + C. LE 16 ","indirect migration background","4","","","","4"
"4 on Scale 1 to 10","1984","1-pers.-HH","no migration background","62","0.0562192188487437","0.042525819085939","0.0699126186115485","4"
"4 on Scale 1 to 10","1984","Couple + C. GT 16 ","direct migration background","24","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. GT 16 ","indirect migration background","5","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE and GT 16","direct migration background","47","0.0881675305908966","0.0665523321825658","0.109782728999227","4"
"4 on Scale 1 to 10","1984","Couple + C. LE and GT 16","indirect migration background","1","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. GT 16 ","no migration background","73","0.0516972484870105","0.0401238035294368","0.0632706934445842","4"
"4 on Scale 1 to 10","1984","(Married) couple without C. ","direct migration background","26","","","","4"
"4 on Scale 1 to 10","1984","(Married) couple without C. ","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1984","Single parent ","direct migration background","10","","","","4"
"4 on Scale 1 to 10","1984","Single parent ","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE 16 ","no migration background","94","0.0498508361575052","0.0399628688166117","0.0597388034983988","4"
"4 on Scale 1 to 10","1984","Couple + C. LE and GT 16","no migration background","51","0.0533079877567287","0.0390377858520586","0.0675781896613988","4"
"5 on Scale 1 to 10","1984","1-pers.-HH","no migration background","179","0.161886042875045","0.139988793760209","0.183783291989882","5"
"5 on Scale 1 to 10","1984","1-pers.-HH","direct migration background","44","0.186270382700382","0.136808393583134","0.235732371817629","5"
"5 on Scale 1 to 10","1984","1-pers.-HH","indirect migration background","3","","","","5"
"5 on Scale 1 to 10","1984","(Married) couple without C. ","no migration background","387","0.17337266797508","0.157639147985254","0.189106187964906","5"
"5 on Scale 1 to 10","1984","(Married) couple without C. ","direct migration background","87","0.15180901858642","0.11908830888736","0.18452972828548","5"
"5 on Scale 1 to 10","1984","Single parent ","indirect migration background","6","","","","5"
"5 on Scale 1 to 10","1984","Couple + C. LE 16 ","no migration background","317","0.172476479154961","0.155312024216632","0.189640934093289","5"
"5 on Scale 1 to 10","1984","Couple + C. LE 16 ","direct migration background","221","0.171074371757271","0.149651731643478","0.192497011871065","5"
"5 on Scale 1 to 10","1984","Couple + C. LE 16 ","indirect migration background","3","","","","5"
"5 on Scale 1 to 10","1984","Couple + C. GT 16 ","no migration background","232","0.168208817146594","0.148657007276392","0.187760627016796","5"
"5 on Scale 1 to 10","1984","Couple + C. GT 16 ","direct migration background","71","0.176421516093173","0.142070009303075","0.21077302288327","5"
"5 on Scale 1 to 10","1984","Couple + C. GT 16 ","indirect migration background","3","","","","5"
"5 on Scale 1 to 10","1984","Couple + C. LE and GT 16","no migration background","183","0.192176959439689","0.167148253624535","0.217205665254843","5"
"5 on Scale 1 to 10","1984","Couple + C. LE and GT 16","direct migration background","125","0.188229435464227","0.158430017553874","0.21802885337458","5"
"5 on Scale 1 to 10","1984","Couple + C. LE and GT 16","indirect migration background","10","","","","5"
"5 on Scale 1 to 10","1984","(Married) couple without C. ","indirect migration background","2","","","","5"
"5 on Scale 1 to 10","1984","Single parent ","no migration background","89","0.205769863783572","0.167648337210756","0.243891390356388","5"
"5 on Scale 1 to 10","1984","Single parent ","direct migration background","36","0.276621038114231","0.198514325603185","0.354727750625277","5"
"6 on Scale 1 to 10","1984","1-pers.-HH","no migration background","96","0.0866320016011604","0.0699097255324208","0.1033542776699","6"
"6 on Scale 1 to 10","1984","Couple + C. LE 16 ","no migration background","170","0.0913546847818021","0.0782647491168503","0.104444620446754","6"
"6 on Scale 1 to 10","1984","Couple + C. LE 16 ","direct migration background","108","0.0786103773559155","0.0633000551557132","0.0939206995561179","6"
"6 on Scale 1 to 10","1984","Couple + C. LE and GT 16","indirect migration background","3","","","","6"
"6 on Scale 1 to 10","1984","Couple + C. LE 16 ","indirect migration background","3","","","","6"
"6 on Scale 1 to 10","1984","1-pers.-HH","direct migration background","16","","","","6"
"6 on Scale 1 to 10","1984","1-pers.-HH","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1984","(Married) couple without C. ","no migration background","216","0.0975068255871532","0.0851780436401655","0.109835607534141","6"
"6 on Scale 1 to 10","1984","(Married) couple without C. ","direct migration background","38","0.0962256319303025","0.0693349076815083","0.123116356179097","6"
"6 on Scale 1 to 10","1984","(Married) couple without C. ","indirect migration background","1","","","","6"
"6 on Scale 1 to 10","1984","Single parent ","no migration background","35","0.0808080879814039","0.0551078745357325","0.106508301427075","6"
"6 on Scale 1 to 10","1984","Single parent ","direct migration background","14","","","","6"
"6 on Scale 1 to 10","1984","Single parent ","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1984","Couple + C. GT 16 ","no migration background","125","0.0894833331414706","0.0745632770124453","0.104403389270496","6"
"6 on Scale 1 to 10","1984","Couple + C. GT 16 ","direct migration background","39","0.089131461955724","0.0634534801729393","0.114809443738509","6"
"6 on Scale 1 to 10","1984","Couple + C. GT 16 ","indirect migration background","3","","","","6"
"6 on Scale 1 to 10","1984","Couple + C. LE and GT 16","no migration background","88","0.0928136217308664","0.074381143188481","0.111246100273252","6"
"6 on Scale 1 to 10","1984","Couple + C. LE and GT 16","direct migration background","75","0.117997163684264","0.0934037884413077","0.142590538927221","6"
"7 on Scale 1 to 10","1984","(Married) couple without C. ","no migration background","318","0.142319475424369","0.127799173694574","0.156839777154163","7"
"7 on Scale 1 to 10","1984","Couple + C. LE 16 ","indirect migration background","2","","","","7"
"7 on Scale 1 to 10","1984","1-pers.-HH","indirect migration background","","","","","7"
"7 on Scale 1 to 10","1984","Couple + C. GT 16 ","no migration background","209","0.150204929031926","0.131530186334708","0.168879671729144","7"
"7 on Scale 1 to 10","1984","Couple + C. LE and GT 16","direct migration background","78","0.110110349330221","0.0862471038131844","0.133973594847257","7"
"7 on Scale 1 to 10","1984","1-pers.-HH","no migration background","129","0.115416937609467","0.096422020525481","0.134411854693454","7"
"7 on Scale 1 to 10","1984","Couple + C. GT 16 ","direct migration background","78","0.148720119308778","0.116654578582248","0.180785660035309","7"
"7 on Scale 1 to 10","1984","1-pers.-HH","direct migration background","28","","","","7"
"7 on Scale 1 to 10","1984","Couple + C. GT 16 ","indirect migration background","8","","","","7"
"7 on Scale 1 to 10","1984","Couple + C. LE and GT 16","no migration background","121","0.126773896223696","0.105638621820627","0.147909170626766","7"
"7 on Scale 1 to 10","1984","(Married) couple without C. ","direct migration background","72","0.203135208584275","0.166448223372718","0.239822193795831","7"
"7 on Scale 1 to 10","1984","(Married) couple without C. ","indirect migration background","1","","","","7"
"7 on Scale 1 to 10","1984","Single parent ","no migration background","49","0.116244368214576","0.086019927340914","0.146468809088238","7"
"7 on Scale 1 to 10","1984","Single parent ","direct migration background","13","","","","7"
"7 on Scale 1 to 10","1984","Single parent ","indirect migration background","","","","","7"
"7 on Scale 1 to 10","1984","Couple + C. LE 16 ","no migration background","297","0.159269130272235","0.142643841185649","0.175894419358821","7"
"7 on Scale 1 to 10","1984","Couple + C. LE 16 ","direct migration background","156","0.127396789918951","0.108429277495261","0.146364302342641","7"
"7 on Scale 1 to 10","1984","Couple + C. LE and GT 16","indirect migration background","6","","","","7"
"8 on Scale 1 to 10","1984","1-pers.-HH","no migration background","161","0.147170025419586","0.126109256186229","0.168230794652942","8"
"8 on Scale 1 to 10","1984","1-pers.-HH","direct migration background","41","0.172305615750284","0.12432737350972","0.220283857990848","8"
"8 on Scale 1 to 10","1984","1-pers.-HH","indirect migration background","","","","","8"
"8 on Scale 1 to 10","1984","(Married) couple without C. ","no migration background","404","0.183651859109381","0.167559635149955","0.199744083068808","8"
"8 on Scale 1 to 10","1984","Single parent ","no migration background","49","0.117467866938808","0.0871058217406787","0.147829912136938","8"
"8 on Scale 1 to 10","1984","Single parent ","direct migration background","12","","","","8"
"8 on Scale 1 to 10","1984","Couple + C. LE 16 ","indirect migration background","2","","","","8"
"8 on Scale 1 to 10","1984","Couple + C. GT 16 ","no migration background","281","0.200089952535569","0.179178285887622","0.221001619183516","8"
"8 on Scale 1 to 10","1984","Couple + C. GT 16 ","direct migration background","84","0.189547243608992","0.154225664666854","0.22486882255113","8"
"8 on Scale 1 to 10","1984","Couple + C. LE and GT 16","no migration background","176","0.183277980701001","0.158701375401603","0.207854586000399","8"
"8 on Scale 1 to 10","1984","Couple + C. LE and GT 16","direct migration background","88","0.102411528161961","0.0792983100483954","0.125524746275526","8"
"8 on Scale 1 to 10","1984","Couple + C. GT 16 ","indirect migration background","7","","","","8"
"8 on Scale 1 to 10","1984","(Married) couple without C. ","direct migration background","72","0.123300944351664","0.093320671985256","0.153281216718073","8"
"8 on Scale 1 to 10","1984","(Married) couple without C. ","indirect migration background","4","","","","8"
"8 on Scale 1 to 10","1984","Single parent ","indirect migration background","","","","","8"
"8 on Scale 1 to 10","1984","Couple + C. LE 16 ","no migration background","356","0.193064167978297","0.175131486122977","0.210996849833617","8"
"8 on Scale 1 to 10","1984","Couple + C. LE 16 ","direct migration background","179","0.171258373403765","0.149826594729672","0.192690152077859","8"
"8 on Scale 1 to 10","1984","Couple + C. LE and GT 16","indirect migration background","2","","","","8"
"9 on Scale 1 to 10","1984","Couple + C. LE 16 ","indirect migration background","1","","","","9"
"9 on Scale 1 to 10","1984","Couple + C. LE and GT 16","indirect migration background","3","","","","9"
"9 on Scale 1 to 10","1984","1-pers.-HH","no migration background","82","0.0815292689951729","0.065261696389905","0.0977968416004408","9"
"9 on Scale 1 to 10","1984","1-pers.-HH","direct migration background","18","","","","9"
"9 on Scale 1 to 10","1984","1-pers.-HH","indirect migration background","","","","","9"
"9 on Scale 1 to 10","1984","(Married) couple without C. ","no migration background","212","0.0921321172380444","0.0801123086527219","0.104151925823367","9"
"9 on Scale 1 to 10","1984","(Married) couple without C. ","direct migration background","41","0.0812623885126056","0.0563470011927358","0.106177775832475","9"
"9 on Scale 1 to 10","1984","(Married) couple without C. ","indirect migration background","1","","","","9"
"9 on Scale 1 to 10","1984","Single parent ","no migration background","18","","","","9"
"9 on Scale 1 to 10","1984","Single parent ","direct migration background","3","","","","9"
"9 on Scale 1 to 10","1984","Single parent ","indirect migration background","","","","","9"
"9 on Scale 1 to 10","1984","Couple + C. LE 16 ","no migration background","133","0.0717566672401836","0.0600310165177972","0.08348231796257","9"
"9 on Scale 1 to 10","1984","Couple + C. LE 16 ","direct migration background","96","0.0778126820924449","0.0625736460298187","0.0930517181550712","9"
"9 on Scale 1 to 10","1984","Couple + C. GT 16 ","no migration background","126","0.0873585094138587","0.072599468296691","0.102117550531026","9"
"9 on Scale 1 to 10","1984","Couple + C. GT 16 ","direct migration background","38","0.0775653087609738","0.053459644844005","0.101670972677943","9"
"9 on Scale 1 to 10","1984","Couple + C. GT 16 ","indirect migration background","8","","","","9"
"9 on Scale 1 to 10","1984","Couple + C. LE and GT 16","no migration background","77","0.0796819830216776","0.0624799948062804","0.0968839712370749","9"
"9 on Scale 1 to 10","1984","Couple + C. LE and GT 16","direct migration background","40","0.0908648307973101","0.0689539668785547","0.112775694716065","9"
"0 Completely dissatisfied","1985","1-pers.-HH","no migration background","26","","","","0"
"0 Completely dissatisfied","1985","1-pers.-HH","direct migration background","9","","","","0"
"0 Completely dissatisfied","1985","1-pers.-HH","indirect migration background","","","","","0"
"0 Completely dissatisfied","1985","(Married) couple without C. ","no migration background","38","0.019197318945058","0.0131895897968004","0.0252050480933157","0"
"0 Completely dissatisfied","1985","(Married) couple without C. ","direct migration background","8","","","","0"
"0 Completely dissatisfied","1985","(Married) couple without C. ","indirect migration background","","","","","0"
"0 Completely dissatisfied","1985","Single parent ","no migration background","23","","","","0"
"0 Completely dissatisfied","1985","Single parent ","direct migration background","6","","","","0"
"0 Completely dissatisfied","1985","Single parent ","indirect migration background","","","","","0"
"0 Completely dissatisfied","1985","Couple + C. LE 16 ","no migration background","38","0.0222964080711433","0.0152446386232954","0.0293481775189911","0"
"0 Completely dissatisfied","1985","Couple + C. LE 16 ","direct migration background","21","","","","0"
"0 Completely dissatisfied","1985","Couple + C. LE 16 ","indirect migration background","","","","","0"
"0 Completely dissatisfied","1985","Couple + C. GT 16 ","no migration background","42","0.0287590849356251","0.020298540884273","0.0372196289869772","0"
"0 Completely dissatisfied","1985","Couple + C. GT 16 ","direct migration background","20","","","","0"
"0 Completely dissatisfied","1985","Couple + C. GT 16 ","indirect migration background","3","","","","0"
"0 Completely dissatisfied","1985","Couple + C. LE and GT 16","no migration background","14","","","","0"
"0 Completely dissatisfied","1985","Couple + C. LE and GT 16","direct migration background","17","","","","0"
"0 Completely dissatisfied","1985","Couple + C. LE and GT 16","indirect migration background","1","","","","0"
"1 on Scale 1 to 10","1985","Single parent ","no migration background","11","","","","1"
"1 on Scale 1 to 10","1985","1-pers.-HH","no migration background","20","","","","1"
"1 on Scale 1 to 10","1985","1-pers.-HH","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1985","1-pers.-HH","direct migration background","3","","","","1"
"1 on Scale 1 to 10","1985","(Married) couple without C. ","no migration background","24","","","","1"
"1 on Scale 1 to 10","1985","(Married) couple without C. ","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1985","(Married) couple without C. ","direct migration background","2","","","","1"
"1 on Scale 1 to 10","1985","Single parent ","direct migration background","1","","","","1"
"1 on Scale 1 to 10","1985","Single parent ","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE 16 ","no migration background","15","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE 16 ","direct migration background","19","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE 16 ","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. GT 16 ","no migration background","17","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. GT 16 ","direct migration background","8","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. GT 16 ","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE and GT 16","no migration background","5","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE and GT 16","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE and GT 16","direct migration background","5","","","","1"
"10 Completely satisfied","1985","1-pers.-HH","direct migration background","23","","","","10"
"10 Completely satisfied","1985","1-pers.-HH","no migration background","124","0.137003635740404","0.11529762051459","0.158709650966218","10"
"10 Completely satisfied","1985","1-pers.-HH","indirect migration background","1","","","","10"
"10 Completely satisfied","1985","(Married) couple without C. ","no migration background","331","0.167661721157645","0.151306134495348","0.184017307819942","10"
"10 Completely satisfied","1985","(Married) couple without C. ","direct migration background","45","0.109184276740755","0.0787355206219384","0.139633032859572","10"
"10 Completely satisfied","1985","(Married) couple without C. ","indirect migration background","1","","","","10"
"10 Completely satisfied","1985","Single parent ","no migration background","31","0.0724955919931505","0.0470839992334842","0.0979071847528168","10"
"10 Completely satisfied","1985","Single parent ","direct migration background","13","","","","10"
"10 Completely satisfied","1985","Single parent ","indirect migration background","2","","","","10"
"10 Completely satisfied","1985","Couple + C. LE 16 ","no migration background","182","0.106877474233311","0.092121235940529","0.121633712526092","10"
"10 Completely satisfied","1985","Couple + C. LE 16 ","direct migration background","95","0.102279169756418","0.0831608957113693","0.121397443801467","10"
"10 Completely satisfied","1985","Couple + C. LE 16 ","indirect migration background","4","","","","10"
"10 Completely satisfied","1985","Couple + C. GT 16 ","no migration background","179","0.121070073478859","0.104556433825434","0.137583713132285","10"
"10 Completely satisfied","1985","Couple + C. GT 16 ","direct migration background","47","0.104580579471002","0.075349434973928","0.133811723968075","10"
"10 Completely satisfied","1985","Couple + C. GT 16 ","indirect migration background","6","","","","10"
"10 Completely satisfied","1985","Couple + C. LE and GT 16","no migration background","75","0.0980338179897198","0.0770849434232916","0.118982692556148","10"
"10 Completely satisfied","1985","Couple + C. LE and GT 16","direct migration background","70","0.119987651013646","0.0939435028156","0.146031799211692","10"
"10 Completely satisfied","1985","Couple + C. LE and GT 16","indirect migration background","7","","","","10"
"2 on Scale 1 to 10","1985","1-pers.-HH","direct migration background","9","","","","2"
"2 on Scale 1 to 10","1985","1-pers.-HH","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1985","(Married) couple without C. ","no migration background","42","0.0208962869252327","0.0146337811028388","0.0271587927476266","2"
"2 on Scale 1 to 10","1985","Single parent ","no migration background","28","","","","2"
"2 on Scale 1 to 10","1985","Single parent ","direct migration background","13","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. LE 16 ","direct migration background","38","0.0423092020689565","0.0296088865921053","0.0550095175458077","2"
"2 on Scale 1 to 10","1985","Couple + C. LE 16 ","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1985","1-pers.-HH","no migration background","39","0.0386278585982365","0.0264630394416807","0.0507926777547923","2"
"2 on Scale 1 to 10","1985","Single parent ","indirect migration background","2","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. LE 16 ","no migration background","51","0.0313233268241966","0.0230037658476622","0.0396428878007311","2"
"2 on Scale 1 to 10","1985","(Married) couple without C. ","direct migration background","19","","","","2"
"2 on Scale 1 to 10","1985","(Married) couple without C. ","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. GT 16 ","no migration background","55","0.0367271724471756","0.0272054465221553","0.046248898372196","2"
"2 on Scale 1 to 10","1985","Couple + C. GT 16 ","direct migration background","13","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. GT 16 ","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. LE and GT 16","no migration background","17","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. LE and GT 16","direct migration background","23","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. LE and GT 16","indirect migration background","3","","","","2"
"3 on Scale 1 to 10","1985","1-pers.-HH","indirect migration background","2","","","","3"
"3 on Scale 1 to 10","1985","1-pers.-HH","no migration background","67","0.0690699392860954","0.0530628400126328","0.0850770385595581","3"
"3 on Scale 1 to 10","1985","1-pers.-HH","direct migration background","14","","","","3"
"3 on Scale 1 to 10","1985","(Married) couple without C. ","no migration background","60","0.030072836023526","0.0225953435121345","0.0375503285349175","3"
"3 on Scale 1 to 10","1985","(Married) couple without C. ","direct migration background","17","","","","3"
"3 on Scale 1 to 10","1985","(Married) couple without C. ","indirect migration background","","","","","3"
