"plh0175","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","1986","35-65 y.","higher vocational","14","","","","3"
"3 on Scale 1 to 10","1986","66 and older","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1986","66 and older","higher education","","","","","3"
"3 on Scale 1 to 10","1986","16-34 y.","higher education","13","","","","3"
"3 on Scale 1 to 10","1986","35-65 y.","middle vocational","123","0.0482658289837661","0.0400543015940406","0.0564773563734916","3"
"3 on Scale 1 to 10","1986","16-34 y.","general elemantary","62","0.0567220994604674","0.0429649277872104","0.0704792711337245","3"
"3 on Scale 1 to 10","1986","35-65 y.","vocational + Abi","3","","","","3"
"3 on Scale 1 to 10","1986","16-34 y.","in school","4","","","","3"
"3 on Scale 1 to 10","1986","16-34 y.","inadequately","13","","","","3"
"3 on Scale 1 to 10","1986","66 and older","general elemantary","13","","","","3"
"4 on Scale 1 to 10","1986","66 and older","higher education","","","","","4"
"4 on Scale 1 to 10","1986","66 and older","middle vocational","23","","","","4"
"4 on Scale 1 to 10","1986","66 and older","higher vocational","4","","","","4"
"4 on Scale 1 to 10","1986","66 and older","vocational + Abi","2","","","","4"
"4 on Scale 1 to 10","1986","35-65 y.","higher vocational","18","","","","4"
"4 on Scale 1 to 10","1986","16-34 y.","inadequately","25","","","","4"
"4 on Scale 1 to 10","1986","16-34 y.","general elemantary","67","0.0677264259295074","0.0527818380158799","0.0826710138431349","4"
"4 on Scale 1 to 10","1986","35-65 y.","vocational + Abi","7","","","","4"
"4 on Scale 1 to 10","1986","16-34 y.","in school","6","","","","4"
"4 on Scale 1 to 10","1986","16-34 y.","middle vocational","113","0.0624635331968509","0.0515129050528578","0.0734141613408441","4"
"4 on Scale 1 to 10","1986","16-34 y.","vocational + Abi","13","","","","4"
"4 on Scale 1 to 10","1986","16-34 y.","higher vocational","19","","","","4"
"4 on Scale 1 to 10","1986","16-34 y.","higher education","12","","","","4"
"4 on Scale 1 to 10","1986","35-65 y.","in school","","","","","4"
"4 on Scale 1 to 10","1986","35-65 y.","inadequately","48","0.0945070033749256","0.0696489670043928","0.119365039745458","4"
"4 on Scale 1 to 10","1986","35-65 y.","general elemantary","91","0.0615649887195673","0.048933529357241","0.0741964480818935","4"
"4 on Scale 1 to 10","1986","35-65 y.","middle vocational","151","0.0551788319415221","0.0464308618711333","0.063926802011911","4"
"4 on Scale 1 to 10","1986","35-65 y.","higher education","12","","","","4"
"4 on Scale 1 to 10","1986","66 and older","in school","","","","","4"
"4 on Scale 1 to 10","1986","66 and older","inadequately","2","","","","4"
"4 on Scale 1 to 10","1986","66 and older","general elemantary","22","","","","4"
"5 on Scale 1 to 10","1986","66 and older","middle vocational","58","0.128711284936945","0.0986273963131407","0.158795173560749","5"
"5 on Scale 1 to 10","1986","66 and older","vocational + Abi","","","","","5"
"5 on Scale 1 to 10","1986","16-34 y.","in school","27","","","","5"
"5 on Scale 1 to 10","1986","16-34 y.","inadequately","37","0.153149327937837","0.10650580811774","0.199792847757933","5"
"5 on Scale 1 to 10","1986","16-34 y.","general elemantary","184","0.173801732059248","0.151264407002879","0.196339057115617","5"
"5 on Scale 1 to 10","1986","16-34 y.","higher vocational","42","0.239789442320654","0.179080415969979","0.300498468671329","5"
"5 on Scale 1 to 10","1986","16-34 y.","higher education","17","","","","5"
"5 on Scale 1 to 10","1986","35-65 y.","middle vocational","449","0.177677727627969","0.163032917279242","0.192322537976695","5"
"5 on Scale 1 to 10","1986","35-65 y.","vocational + Abi","27","","","","5"
"5 on Scale 1 to 10","1986","35-65 y.","higher vocational","37","0.120982516775483","0.0850838331343335","0.156881200416632","5"
"5 on Scale 1 to 10","1986","35-65 y.","higher education","44","0.093188615293536","0.0668516897661307","0.119525540820941","5"
"5 on Scale 1 to 10","1986","66 and older","in school","","","","","5"
"5 on Scale 1 to 10","1986","66 and older","inadequately","3","","","","5"
"5 on Scale 1 to 10","1986","66 and older","general elemantary","78","0.195482235800938","0.156423159742856","0.23454131185902","5"
"5 on Scale 1 to 10","1986","16-34 y.","middle vocational","288","0.153541948761702","0.137228419799698","0.169855477723706","5"
"5 on Scale 1 to 10","1986","16-34 y.","vocational + Abi","22","","","","5"
"5 on Scale 1 to 10","1986","35-65 y.","in school","","","","","5"
"5 on Scale 1 to 10","1986","35-65 y.","inadequately","109","0.184308201514688","0.151360308028134","0.217256095001242","5"
"5 on Scale 1 to 10","1986","35-65 y.","general elemantary","245","0.189948831227748","0.169334983419495","0.210562679036002","5"
"5 on Scale 1 to 10","1986","66 and older","higher vocational","12","","","","5"
"5 on Scale 1 to 10","1986","66 and older","higher education","6","","","","5"
"6 on Scale 1 to 10","1986","16-34 y.","higher education","19","","","","6"
"6 on Scale 1 to 10","1986","16-34 y.","middle vocational","232","0.124496167972649","0.109556577536137","0.139435758409161","6"
"6 on Scale 1 to 10","1986","16-34 y.","general elemantary","117","0.110598341679104","0.0919450082463912","0.129251675111817","6"
"6 on Scale 1 to 10","1986","16-34 y.","vocational + Abi","16","","","","6"
"6 on Scale 1 to 10","1986","16-34 y.","higher vocational","16","","","","6"
"6 on Scale 1 to 10","1986","16-34 y.","in school","21","","","","6"
"6 on Scale 1 to 10","1986","16-34 y.","inadequately","27","","","","6"
"6 on Scale 1 to 10","1986","35-65 y.","in school","","","","","6"
"6 on Scale 1 to 10","1986","35-65 y.","inadequately","59","0.13570308995322","0.106601372264915","0.164804807641525","6"
"6 on Scale 1 to 10","1986","35-65 y.","general elemantary","159","0.115035674237807","0.09826835322057","0.131802995255043","6"
"6 on Scale 1 to 10","1986","35-65 y.","middle vocational","293","0.11018513280942","0.0981885499413972","0.122181715677442","6"
"6 on Scale 1 to 10","1986","35-65 y.","vocational + Abi","7","","","","6"
"6 on Scale 1 to 10","1986","35-65 y.","higher vocational","29","","","","6"
"6 on Scale 1 to 10","1986","35-65 y.","higher education","56","0.123494650048414","0.0936870835156595","0.153302216581169","6"
"6 on Scale 1 to 10","1986","66 and older","in school","","","","","6"
"6 on Scale 1 to 10","1986","66 and older","middle vocational","58","0.12264317006143","0.0931749143987596","0.152111425724099","6"
"6 on Scale 1 to 10","1986","66 and older","vocational + Abi","","","","","6"
"6 on Scale 1 to 10","1986","66 and older","higher vocational","5","","","","6"
"6 on Scale 1 to 10","1986","66 and older","higher education","3","","","","6"
"6 on Scale 1 to 10","1986","66 and older","general elemantary","49","0.120079579221355","0.0880643382419728","0.152094820200737","6"
"6 on Scale 1 to 10","1986","66 and older","inadequately","4","","","","6"
"7 on Scale 1 to 10","1986","66 and older","middle vocational","64","0.132351710842909","0.101909145153765","0.162794276532052","7"
"7 on Scale 1 to 10","1986","66 and older","vocational + Abi","3","","","","7"
"7 on Scale 1 to 10","1986","66 and older","higher education","5","","","","7"
"7 on Scale 1 to 10","1986","66 and older","higher vocational","10","","","","7"
"7 on Scale 1 to 10","1986","16-34 y.","general elemantary","181","0.157621138707041","0.135949380890585","0.179292896523496","7"
"7 on Scale 1 to 10","1986","35-65 y.","vocational + Abi","11","","","","7"
"7 on Scale 1 to 10","1986","16-34 y.","vocational + Abi","22","","","","7"
"7 on Scale 1 to 10","1986","16-34 y.","middle vocational","325","0.173819735012452","0.156671531692997","0.190967938331908","7"
"7 on Scale 1 to 10","1986","35-65 y.","higher education","78","0.163620748423042","0.130105227247376","0.197136269598708","7"
"7 on Scale 1 to 10","1986","66 and older","general elemantary","55","0.139396860421621","0.105283189372792","0.173510531470449","7"
"7 on Scale 1 to 10","1986","16-34 y.","higher education","39","0.179993238569977","0.130016032375437","0.229970444764517","7"
"7 on Scale 1 to 10","1986","35-65 y.","inadequately","62","0.0982880925298825","0.0729906492603884","0.123585535799377","7"
"7 on Scale 1 to 10","1986","66 and older","in school","","","","","7"
"7 on Scale 1 to 10","1986","16-34 y.","in school","21","","","","7"
"7 on Scale 1 to 10","1986","66 and older","inadequately","2","","","","7"
"7 on Scale 1 to 10","1986","16-34 y.","higher vocational","31","0.162595949732141","0.110128049911553","0.215063849552728","7"
"7 on Scale 1 to 10","1986","35-65 y.","in school","","","","","7"
"7 on Scale 1 to 10","1986","35-65 y.","general elemantary","222","0.15002168968814","0.131255959227317","0.168787420148962","7"
"7 on Scale 1 to 10","1986","35-65 y.","middle vocational","426","0.165265454527603","0.151035239438819","0.179495669616387","7"
"7 on Scale 1 to 10","1986","35-65 y.","higher vocational","52","0.157596306273735","0.117486403588262","0.197706208959208","7"
"7 on Scale 1 to 10","1986","16-34 y.","inadequately","29","","","","7"
"8 on Scale 1 to 10","1986","66 and older","middle vocational","105","0.210787042856353","0.17414635031398","0.247427735398727","8"
"8 on Scale 1 to 10","1986","66 and older","higher education","12","","","","8"
"8 on Scale 1 to 10","1986","16-34 y.","in school","34","0.247009120720573","0.181004016711644","0.313014224729502","8"
"8 on Scale 1 to 10","1986","16-34 y.","inadequately","27","","","","8"
"8 on Scale 1 to 10","1986","16-34 y.","general elemantary","167","0.147176718180196","0.126105858271879","0.168247578088514","8"
"8 on Scale 1 to 10","1986","16-34 y.","middle vocational","374","0.192737867606117","0.174888514163712","0.210587221048521","8"
"8 on Scale 1 to 10","1986","16-34 y.","higher education","57","0.280762648487893","0.22230505346695","0.339220243508837","8"
"8 on Scale 1 to 10","1986","35-65 y.","general elemantary","252","0.183359917381422","0.16302454758175","0.203695287181094","8"
"8 on Scale 1 to 10","1986","35-65 y.","higher vocational","78","0.24236543132316","0.195193496577517","0.289537366068804","8"
"8 on Scale 1 to 10","1986","66 and older","in school","","","","","8"
"8 on Scale 1 to 10","1986","66 and older","higher vocational","16","","","","8"
"8 on Scale 1 to 10","1986","16-34 y.","vocational + Abi","39","0.225612316654228","0.159809745587646","0.291414887720811","8"
"8 on Scale 1 to 10","1986","16-34 y.","higher vocational","31","0.174131119083485","0.120209237652383","0.228053000514586","8"
"8 on Scale 1 to 10","1986","35-65 y.","in school","","","","","8"
"8 on Scale 1 to 10","1986","35-65 y.","inadequately","80","0.135408706248804","0.106333620904114","0.164483791593493","8"
"8 on Scale 1 to 10","1986","35-65 y.","middle vocational","571","0.212416454906159","0.196745746667508","0.22808716314481","8"
"8 on Scale 1 to 10","1986","35-65 y.","vocational + Abi","24","","","","8"
"8 on Scale 1 to 10","1986","35-65 y.","higher education","132","0.288467894986636","0.247421865054435","0.329513924918837","8"
"8 on Scale 1 to 10","1986","66 and older","inadequately","2","","","","8"
"8 on Scale 1 to 10","1986","66 and older","general elemantary","65","0.165795349840443","0.129166525965247","0.202424173715639","8"
"8 on Scale 1 to 10","1986","66 and older","vocational + Abi","6","","","","8"
"9 on Scale 1 to 10","1986","66 and older","higher education","7","","","","9"
"9 on Scale 1 to 10","1986","66 and older","middle vocational","50","0.100562206522114","0.0735445561198367","0.127579856924392","9"
"9 on Scale 1 to 10","1986","66 and older","vocational + Abi","2","","","","9"
"9 on Scale 1 to 10","1986","66 and older","higher vocational","10","","","","9"
"9 on Scale 1 to 10","1986","16-34 y.","general elemantary","110","0.107243747870381","0.0888408752513886","0.125646620489374","9"
"9 on Scale 1 to 10","1986","16-34 y.","middle vocational","154","0.0840533747183314","0.0714975762897785","0.0966091731468844","9"
"9 on Scale 1 to 10","1986","16-34 y.","vocational + Abi","13","","","","9"
"9 on Scale 1 to 10","1986","16-34 y.","higher vocational","14","","","","9"
"9 on Scale 1 to 10","1986","16-34 y.","in school","17","","","","9"
"9 on Scale 1 to 10","1986","16-34 y.","inadequately","15","","","","9"
"9 on Scale 1 to 10","1986","16-34 y.","higher education","34","0.135227495263918","0.090741982502201","0.179713008025635","9"
"9 on Scale 1 to 10","1986","35-65 y.","in school","","","","","9"
"9 on Scale 1 to 10","1986","35-65 y.","inadequately","42","0.103846118833788","0.0779235101035481","0.129768727564028","9"
"9 on Scale 1 to 10","1986","35-65 y.","general elemantary","97","0.0666724103809475","0.0535632566593064","0.0797815641025885","9"
"9 on Scale 1 to 10","1986","35-65 y.","middle vocational","233","0.0878702137918357","0.0770235696924926","0.0987168578911789","9"
"9 on Scale 1 to 10","1986","35-65 y.","vocational + Abi","3","","","","9"
"9 on Scale 1 to 10","1986","35-65 y.","higher vocational","33","0.0993403652611576","0.0664126433138865","0.132268087208429","9"
"9 on Scale 1 to 10","1986","35-65 y.","higher education","67","0.127291139177217","0.0970944767607154","0.157487801593719","9"
"9 on Scale 1 to 10","1986","66 and older","in school","","","","","9"
"9 on Scale 1 to 10","1986","66 and older","inadequately","","","","","9"
"9 on Scale 1 to 10","1986","66 and older","general elemantary","39","0.0978988062414918","0.0686292037137072","0.127168408769276","9"
"0 Completely dissatisfied","1987","16-34 y.","general elemantary","38","0.0439547267894943","0.0315966007806772","0.0563128527983113","0"
"0 Completely dissatisfied","1987","16-34 y.","middle vocational","25","","","","0"
"0 Completely dissatisfied","1987","16-34 y.","vocational + Abi","3","","","","0"
"0 Completely dissatisfied","1987","16-34 y.","higher vocational","2","","","","0"
"0 Completely dissatisfied","1987","16-34 y.","higher education","6","","","","0"
"0 Completely dissatisfied","1987","35-65 y.","in school","","","","","0"
"0 Completely dissatisfied","1987","35-65 y.","inadequately","13","","","","0"
"0 Completely dissatisfied","1987","35-65 y.","general elemantary","25","","","","0"
"0 Completely dissatisfied","1987","35-65 y.","middle vocational","38","0.0178675743406917","0.0127410593690802","0.0229940893123031","0"
"0 Completely dissatisfied","1987","35-65 y.","vocational + Abi","3","","","","0"
"0 Completely dissatisfied","1987","35-65 y.","higher vocational","1","","","","0"
"0 Completely dissatisfied","1987","35-65 y.","higher education","4","","","","0"
"0 Completely dissatisfied","1987","66 and older","in school","","","","","0"
"0 Completely dissatisfied","1987","66 and older","inadequately","1","","","","0"
"0 Completely dissatisfied","1987","66 and older","general elemantary","4","","","","0"
"0 Completely dissatisfied","1987","66 and older","middle vocational","4","","","","0"
"0 Completely dissatisfied","1987","66 and older","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1987","66 and older","higher vocational","","","","","0"
"0 Completely dissatisfied","1987","66 and older","higher education","","","","","0"
"0 Completely dissatisfied","1987","16-34 y.","in school","5","","","","0"
"0 Completely dissatisfied","1987","16-34 y.","inadequately","8","","","","0"
"1 on Scale 1 to 10","1987","66 and older","higher education","","","","","1"
"1 on Scale 1 to 10","1987","66 and older","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1987","66 and older","higher vocational","","","","","1"
"1 on Scale 1 to 10","1987","66 and older","middle vocational","3","","","","1"
"1 on Scale 1 to 10","1987","16-34 y.","inadequately","2","","","","1"
"1 on Scale 1 to 10","1987","16-34 y.","general elemantary","14","","","","1"
"1 on Scale 1 to 10","1987","16-34 y.","middle vocational","23","","","","1"
"1 on Scale 1 to 10","1987","35-65 y.","in school","","","","","1"
"1 on Scale 1 to 10","1987","35-65 y.","inadequately","14","","","","1"
"1 on Scale 1 to 10","1987","16-34 y.","vocational + Abi","2","","","","1"
"1 on Scale 1 to 10","1987","16-34 y.","higher vocational","2","","","","1"
"1 on Scale 1 to 10","1987","16-34 y.","higher education","3","","","","1"
"1 on Scale 1 to 10","1987","35-65 y.","general elemantary","25","","","","1"
"1 on Scale 1 to 10","1987","35-65 y.","middle vocational","25","","","","1"
"1 on Scale 1 to 10","1987","35-65 y.","vocational + Abi","2","","","","1"
"1 on Scale 1 to 10","1987","35-65 y.","higher vocational","4","","","","1"
"1 on Scale 1 to 10","1987","66 and older","in school","","","","","1"
"1 on Scale 1 to 10","1987","66 and older","inadequately","","","","","1"
"1 on Scale 1 to 10","1987","16-34 y.","in school","1","","","","1"
"1 on Scale 1 to 10","1987","35-65 y.","higher education","4","","","","1"
"1 on Scale 1 to 10","1987","66 and older","general elemantary","3","","","","1"
"10 Completely satisfied","1987","16-34 y.","in school","18","","","","10"
"10 Completely satisfied","1987","16-34 y.","general elemantary","94","0.0811343083155837","0.0646739651730132","0.0975946514581543","10"
"10 Completely satisfied","1987","16-34 y.","inadequately","14","","","","10"
"10 Completely satisfied","1987","66 and older","middle vocational","85","0.164177061403401","0.131964176800107","0.196389946006694","10"
"10 Completely satisfied","1987","66 and older","vocational + Abi","4","","","","10"
"10 Completely satisfied","1987","66 and older","higher vocational","13","","","","10"
"10 Completely satisfied","1987","66 and older","higher education","21","","","","10"
"10 Completely satisfied","1987","16-34 y.","middle vocational","115","0.0630545022805522","0.0520819507516357","0.0740270538094686","10"
"10 Completely satisfied","1987","16-34 y.","vocational + Abi","8","","","","10"
"10 Completely satisfied","1987","16-34 y.","higher vocational","6","","","","10"
"10 Completely satisfied","1987","16-34 y.","higher education","19","","","","10"
"10 Completely satisfied","1987","35-65 y.","in school","","","","","10"
"10 Completely satisfied","1987","35-65 y.","inadequately","29","","","","10"
"10 Completely satisfied","1987","35-65 y.","general elemantary","121","0.0973645947678445","0.0815036685220395","0.113225521013649","10"
"10 Completely satisfied","1987","35-65 y.","middle vocational","214","0.0861426757685033","0.0752846021068454","0.0970007494301612","10"
"10 Completely satisfied","1987","35-65 y.","vocational + Abi","15","","","","10"
"10 Completely satisfied","1987","35-65 y.","higher vocational","31","0.101253531608576","0.0679403200788971","0.134566743138255","10"
"10 Completely satisfied","1987","35-65 y.","higher education","55","0.118976565415472","0.0896126411816383","0.148340489649305","10"
"10 Completely satisfied","1987","66 and older","in school","","","","","10"
"10 Completely satisfied","1987","66 and older","inadequately","2","","","","10"
"10 Completely satisfied","1987","66 and older","general elemantary","70","0.173639076774281","0.136972971352738","0.210305182195824","10"
"2 on Scale 1 to 10","1987","66 and older","middle vocational","9","","","","2"
"2 on Scale 1 to 10","1987","66 and older","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","1987","66 and older","higher vocational","","","","","2"
"2 on Scale 1 to 10","1987","16-34 y.","in school","3","","","","2"
"2 on Scale 1 to 10","1987","16-34 y.","inadequately","10","","","","2"
"2 on Scale 1 to 10","1987","16-34 y.","general elemantary","30","0.0263993333092225","0.0167344301166461","0.0360642365017988","2"
"2 on Scale 1 to 10","1987","16-34 y.","middle vocational","68","0.0407287529287628","0.0318056955907146","0.0496518102668109","2"
"2 on Scale 1 to 10","1987","16-34 y.","vocational + Abi","2","","","","2"
"2 on Scale 1 to 10","1987","16-34 y.","higher vocational","8","","","","2"
"2 on Scale 1 to 10","1987","16-34 y.","higher education","7","","","","2"
"2 on Scale 1 to 10","1987","35-65 y.","in school","","","","","2"
"2 on Scale 1 to 10","1987","35-65 y.","inadequately","23","","","","2"
"2 on Scale 1 to 10","1987","35-65 y.","general elemantary","41","0.0274579706347677","0.0187149754207782","0.0362009658487573","2"
"2 on Scale 1 to 10","1987","35-65 y.","middle vocational","60","0.0265148758682959","0.0202974034814555","0.0327323482551363","2"
"2 on Scale 1 to 10","1987","35-65 y.","vocational + Abi","4","","","","2"
"2 on Scale 1 to 10","1987","35-65 y.","higher vocational","8","","","","2"
"2 on Scale 1 to 10","1987","35-65 y.","higher education","8","","","","2"
"2 on Scale 1 to 10","1987","66 and older","in school","","","","","2"
"2 on Scale 1 to 10","1987","66 and older","inadequately","1","","","","2"
"2 on Scale 1 to 10","1987","66 and older","general elemantary","11","","","","2"
"2 on Scale 1 to 10","1987","66 and older","higher education","1","","","","2"
"3 on Scale 1 to 10","1987","16-34 y.","general elemantary","54","0.0614455442065525","0.0469683122498627","0.0759227761632423","3"
"3 on Scale 1 to 10","1987","16-34 y.","middle vocational","102","0.0495663064002081","0.0397680995337653","0.0593645132666509","3"
"3 on Scale 1 to 10","1987","16-34 y.","vocational + Abi","11","","","","3"
"3 on Scale 1 to 10","1987","16-34 y.","higher vocational","12","","","","3"
"3 on Scale 1 to 10","1987","16-34 y.","higher education","11","","","","3"
"3 on Scale 1 to 10","1987","35-65 y.","in school","","","","","3"
"3 on Scale 1 to 10","1987","35-65 y.","inadequately","32","0.0679145847890675","0.0465348823707136","0.0892942872074215","3"
"3 on Scale 1 to 10","1987","35-65 y.","general elemantary","58","0.0408218708298085","0.0302349925727334","0.0514087490868835","3"
"3 on Scale 1 to 10","1987","35-65 y.","middle vocational","120","0.0506425924231014","0.0421570962352262","0.0591280886109767","3"
"3 on Scale 1 to 10","1987","35-65 y.","vocational + Abi","7","","","","3"
"3 on Scale 1 to 10","1987","35-65 y.","higher vocational","11","","","","3"
"3 on Scale 1 to 10","1987","35-65 y.","higher education","12","","","","3"
"3 on Scale 1 to 10","1987","66 and older","in school","","","","","3"
"3 on Scale 1 to 10","1987","66 and older","inadequately","1","","","","3"
"3 on Scale 1 to 10","1987","66 and older","middle vocational","16","","","","3"
"3 on Scale 1 to 10","1987","66 and older","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1987","66 and older","higher vocational","3","","","","3"
"3 on Scale 1 to 10","1987","66 and older","higher education","1","","","","3"
"3 on Scale 1 to 10","1987","16-34 y.","in school","4","","","","3"
"3 on Scale 1 to 10","1987","16-34 y.","inadequately","9","","","","3"
"3 on Scale 1 to 10","1987","66 and older","general elemantary","15","","","","3"
"4 on Scale 1 to 10","1987","66 and older","middle vocational","15","","","","4"
"4 on Scale 1 to 10","1987","66 and older","higher vocational","3","","","","4"
"4 on Scale 1 to 10","1987","66 and older","higher education","2","","","","4"
"4 on Scale 1 to 10","1987","66 and older","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1987","16-34 y.","inadequately","17","","","","4"
"4 on Scale 1 to 10","1987","16-34 y.","general elemantary","58","0.068311969531562","0.0531031936953072","0.0835207453678169","4"
"4 on Scale 1 to 10","1987","35-65 y.","vocational + Abi","2","","","","4"
"4 on Scale 1 to 10","1987","35-65 y.","higher vocational","11","","","","4"
"4 on Scale 1 to 10","1987","16-34 y.","vocational + Abi","10","","","","4"
"4 on Scale 1 to 10","1987","16-34 y.","higher vocational","10","","","","4"
"4 on Scale 1 to 10","1987","35-65 y.","higher education","20","","","","4"
"4 on Scale 1 to 10","1987","66 and older","general elemantary","19","","","","4"
"4 on Scale 1 to 10","1987","35-65 y.","in school","","","","","4"
"4 on Scale 1 to 10","1987","16-34 y.","in school","10","","","","4"
"4 on Scale 1 to 10","1987","16-34 y.","middle vocational","108","0.0597272406495855","0.049029167416769","0.0704253138824021","4"
"4 on Scale 1 to 10","1987","16-34 y.","higher education","8","","","","4"
"4 on Scale 1 to 10","1987","35-65 y.","inadequately","47","0.0917892246765369","0.067254485202323","0.116323964150751","4"
"4 on Scale 1 to 10","1987","35-65 y.","general elemantary","97","0.0759035181368928","0.061733792393707","0.0900732438800787","4"
"4 on Scale 1 to 10","1987","35-65 y.","middle vocational","127","0.0470226802926041","0.0388305023164213","0.055214858268787","4"
"4 on Scale 1 to 10","1987","66 and older","in school","","","","","4"
"4 on Scale 1 to 10","1987","66 and older","inadequately","1","","","","4"
"5 on Scale 1 to 10","1987","66 and older","middle vocational","69","0.143664214333842","0.113163319378154","0.174165109289529","5"
"5 on Scale 1 to 10","1987","66 and older","vocational + Abi","1","","","","5"
"5 on Scale 1 to 10","1987","16-34 y.","in school","19","","","","5"
"5 on Scale 1 to 10","1987","16-34 y.","inadequately","39","0.194044090915186","0.139776710211865","0.248311471618508","5"
"5 on Scale 1 to 10","1987","16-34 y.","general elemantary","195","0.191013324298715","0.167315246922294","0.214711401675136","5"
"5 on Scale 1 to 10","1987","16-34 y.","middle vocational","328","0.172248525787683","0.155202617321868","0.189294434253498","5"
"5 on Scale 1 to 10","1987","16-34 y.","vocational + Abi","21","","","","5"
"5 on Scale 1 to 10","1987","16-34 y.","higher vocational","36","0.192920123150062","0.135749941658111","0.250090304642014","5"
"5 on Scale 1 to 10","1987","16-34 y.","higher education","30","0.140430619039767","0.0942042696252682","0.186656968454265","5"
"5 on Scale 1 to 10","1987","35-65 y.","in school","","","","","5"
"5 on Scale 1 to 10","1987","35-65 y.","inadequately","90","0.166586758996637","0.134924440560944","0.19824907743233","5"
"5 on Scale 1 to 10","1987","35-65 y.","general elemantary","265","0.203757488164636","0.182207288279115","0.225307688050157","5"
"5 on Scale 1 to 10","1987","35-65 y.","middle vocational","426","0.167847135603316","0.15338398429681","0.182310286909823","5"
"5 on Scale 1 to 10","1987","35-65 y.","vocational + Abi","11","","","","5"
"5 on Scale 1 to 10","1987","35-65 y.","higher vocational","45","0.148652882927174","0.10936733479008","0.187938431064269","5"
"5 on Scale 1 to 10","1987","35-65 y.","higher education","39","0.0837459726532155","0.0586225060387515","0.108869439267679","5"
"5 on Scale 1 to 10","1987","66 and older","in school","","","","","5"
"5 on Scale 1 to 10","1987","66 and older","inadequately","4","","","","5"
"5 on Scale 1 to 10","1987","66 and older","general elemantary","57","0.140747862507339","0.107086059254755","0.174409665759923","5"
"5 on Scale 1 to 10","1987","66 and older","higher vocational","9","","","","5"
"5 on Scale 1 to 10","1987","66 and older","higher education","1","","","","5"
"6 on Scale 1 to 10","1987","16-34 y.","general elemantary","111","0.0978173778823914","0.0799086047649869","0.115726150999796","6"
"6 on Scale 1 to 10","1987","16-34 y.","middle vocational","242","0.127529672005477","0.112471461361078","0.142587882649876","6"
"6 on Scale 1 to 10","1987","16-34 y.","vocational + Abi","26","","","","6"
"6 on Scale 1 to 10","1987","16-34 y.","higher vocational","17","","","","6"
"6 on Scale 1 to 10","1987","16-34 y.","higher education","17","","","","6"
"6 on Scale 1 to 10","1987","66 and older","vocational + Abi","1","","","","6"
"6 on Scale 1 to 10","1987","16-34 y.","inadequately","21","","","","6"
"6 on Scale 1 to 10","1987","35-65 y.","in school","","","","","6"
"6 on Scale 1 to 10","1987","35-65 y.","inadequately","74","0.154195488075178","0.123507875217934","0.184883100932423","6"
"6 on Scale 1 to 10","1987","35-65 y.","general elemantary","144","0.0989063686221105","0.0829340148186792","0.114878722425542","6"
"6 on Scale 1 to 10","1987","35-65 y.","middle vocational","316","0.119045807179355","0.106513295391645","0.131578318967065","6"
"6 on Scale 1 to 10","1987","35-65 y.","higher education","42","0.0958887571483517","0.0691842584050755","0.122593255891628","6"
"6 on Scale 1 to 10","1987","66 and older","inadequately","1","","","","6"
"6 on Scale 1 to 10","1987","66 and older","higher vocational","3","","","","6"
"6 on Scale 1 to 10","1987","66 and older","higher education","2","","","","6"
"6 on Scale 1 to 10","1987","16-34 y.","in school","20","","","","6"
"6 on Scale 1 to 10","1987","35-65 y.","vocational + Abi","9","","","","6"
"6 on Scale 1 to 10","1987","35-65 y.","higher vocational","34","0.113178271701429","0.0781924155894879","0.148164127813369","6"
"6 on Scale 1 to 10","1987","66 and older","in school","","","","","6"
"6 on Scale 1 to 10","1987","66 and older","middle vocational","59","0.113665040259699","0.0860637979535719","0.141266282565825","6"
"6 on Scale 1 to 10","1987","66 and older","general elemantary","47","0.115788054364563","0.0848162697944946","0.146759838934632","6"
"7 on Scale 1 to 10","1987","66 and older","middle vocational","90","0.165699488684022","0.133367078941764","0.198031898426281","7"
"7 on Scale 1 to 10","1987","66 and older","vocational + Abi","3","","","","7"
"7 on Scale 1 to 10","1987","66 and older","higher vocational","11","","","","7"
"7 on Scale 1 to 10","1987","66 and older","higher education","10","","","","7"
"7 on Scale 1 to 10","1987","16-34 y.","general elemantary","173","0.15832376207928","0.136316998334708","0.180330525823853","7"
"7 on Scale 1 to 10","1987","35-65 y.","vocational + Abi","18","","","","7"
"7 on Scale 1 to 10","1987","66 and older","inadequately","1","","","","7"
"7 on Scale 1 to 10","1987","35-65 y.","higher education","86","0.183265032969473","0.148176110637056","0.218353955301891","7"
"7 on Scale 1 to 10","1987","66 and older","general elemantary","59","0.14625437872422","0.112050540318768","0.180458217129672","7"
"7 on Scale 1 to 10","1987","16-34 y.","vocational + Abi","25","","","","7"
"7 on Scale 1 to 10","1987","66 and older","in school","","","","","7"
"7 on Scale 1 to 10","1987","35-65 y.","higher vocational","56","0.171347495779286","0.129735560098697","0.212959431459874","7"
