"plh0175","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence","value"
"2 on Scale 1 to 10","1984","35-65 y.","Not Employed","81","0.036672498906224","0.0283365661836179","0.04500843162883","2"
"2 on Scale 1 to 10","1984","35-65 y.","Employed","96","0.0188083877045646","0.0147774305477117","0.0228393448614174","2"
"2 on Scale 1 to 10","1984","66 and older","Not Employed","37","0.0317508009522049","0.0218633227341686","0.0416382791702412","2"
"2 on Scale 1 to 10","1984","66 and older","Employed","3","","","","2"
"3 on Scale 1 to 10","1984","16-34 y.","Employed","177","0.0584509777186075","0.0501362753315357","0.0667656801056792","3"
"3 on Scale 1 to 10","1984","35-65 y.","Not Employed","113","0.0563881694426584","0.0461578862474917","0.066618452637825","3"
"3 on Scale 1 to 10","1984","16-34 y.","Not Employed","86","0.0635263020320918","0.0506716128366688","0.0763809912275149","3"
"3 on Scale 1 to 10","1984","35-65 y.","Employed","222","0.0500535733431159","0.043583300645568","0.0565238460406638","3"
"3 on Scale 1 to 10","1984","66 and older","Not Employed","54","0.046316138834834","0.0344643743129777","0.0581679033566903","3"
"3 on Scale 1 to 10","1984","66 and older","Employed","1","","","","3"
"4 on Scale 1 to 10","1984","16-34 y.","Employed","173","0.050100942561892","0.0423689571303506","0.0578329279934335","4"
"4 on Scale 1 to 10","1984","35-65 y.","Employed","248","0.0551913298763242","0.0484154944536732","0.0619671652989752","4"
"4 on Scale 1 to 10","1984","35-65 y.","Not Employed","103","0.0475296551776176","0.0380932836280633","0.056966026727172","4"
"4 on Scale 1 to 10","1984","16-34 y.","Not Employed","82","0.0587589393591659","0.0463645707720558","0.071153307946276","4"
"4 on Scale 1 to 10","1984","66 and older","Not Employed","58","0.0491761161605006","0.0369822400579069","0.0613699922630943","4"
"4 on Scale 1 to 10","1984","66 and older","Employed","2","","","","4"
"5 on Scale 1 to 10","1984","16-34 y.","Not Employed","246","0.17199217909444","0.15210337958322","0.191880978605661","5"
"5 on Scale 1 to 10","1984","16-34 y.","Employed","541","0.180759043732042","0.167119959988017","0.194398127476067","5"
"5 on Scale 1 to 10","1984","66 and older","Employed","12","","","","5"
"5 on Scale 1 to 10","1984","35-65 y.","Not Employed","323","0.165342812530231","0.148867119240134","0.181818505820327","5"
"5 on Scale 1 to 10","1984","35-65 y.","Employed","828","0.183240286188043","0.171761046625206","0.19471952575088","5"
"5 on Scale 1 to 10","1984","66 and older","Not Employed","204","0.167479299667427","0.146422483170875","0.188536116163979","5"
"6 on Scale 1 to 10","1984","35-65 y.","Employed","423","0.0949395506596084","0.0862415814907116","0.103637519828505","6"
"6 on Scale 1 to 10","1984","16-34 y.","Employed","297","0.0982781825363652","0.087727168578565","0.108829196494166","6"
"6 on Scale 1 to 10","1984","35-65 y.","Not Employed","168","0.0900383297133062","0.0773436357992835","0.102733023627329","6"
"6 on Scale 1 to 10","1984","16-34 y.","Not Employed","111","0.0854080552530916","0.0706781449069882","0.100137965599195","6"
"6 on Scale 1 to 10","1984","66 and older","Not Employed","102","0.0826764331933899","0.0671466009123882","0.0982062654743916","6"
"6 on Scale 1 to 10","1984","66 and older","Employed","5","","","","6"
"7 on Scale 1 to 10","1984","16-34 y.","Not Employed","169","0.117980335285434","0.100979081593688","0.134981588977179","7"
"7 on Scale 1 to 10","1984","16-34 y.","Employed","431","0.141379082261452","0.129030341831895","0.15372782269101","7"
"7 on Scale 1 to 10","1984","35-65 y.","Not Employed","242","0.123366430420968","0.108781494767257","0.137951366074679","7"
"7 on Scale 1 to 10","1984","35-65 y.","Employed","643","0.151999781217917","0.141346707112327","0.162652855323506","7"
"7 on Scale 1 to 10","1984","66 and older","Not Employed","165","0.13274262792225","0.113609153965655","0.151876101878846","7"
"7 on Scale 1 to 10","1984","66 and older","Employed","6","","","","7"
"8 on Scale 1 to 10","1984","16-34 y.","Not Employed","198","0.148730117374967","0.129977145788279","0.167483088961655","8"
"8 on Scale 1 to 10","1984","35-65 y.","Not Employed","309","0.162694531939545","0.146325408961453","0.179063654917637","8"
"8 on Scale 1 to 10","1984","16-34 y.","Employed","543","0.187900214753555","0.174055064076756","0.201745365430354","8"
"8 on Scale 1 to 10","1984","35-65 y.","Employed","781","0.182644747139985","0.171179999310013","0.194109494969957","8"
"8 on Scale 1 to 10","1984","66 and older","Not Employed","195","0.163946746714781","0.143069030212005","0.184824463217557","8"
"8 on Scale 1 to 10","1984","66 and older","Employed","13","","","","8"
"9 on Scale 1 to 10","1984","16-34 y.","Not Employed","103","0.0794626013292197","0.0652085240595411","0.0937166785988984","9"
"9 on Scale 1 to 10","1984","16-34 y.","Employed","245","0.0810991676758232","0.0714237021143678","0.0907746332372785","9"
"9 on Scale 1 to 10","1984","35-65 y.","Not Employed","145","0.0744660590188501","0.0628228597757374","0.0861092582619627","9"
"9 on Scale 1 to 10","1984","66 and older","Not Employed","103","0.0879502500304884","0.0719788705959327","0.103921629465044","9"
"9 on Scale 1 to 10","1984","35-65 y.","Employed","347","0.0792894667309634","0.0712722284987767","0.0873067049631501","9"
"9 on Scale 1 to 10","1984","66 and older","Employed","8","","","","9"
"0 Completely dissatisfied","1985","16-34 y.","Not Employed","55","0.0488222607525269","0.0369470148853626","0.0606975066196912","0"
"0 Completely dissatisfied","1985","16-34 y.","Employed","75","0.02876609813715","0.0225177802462337","0.0350144160280664","0"
"0 Completely dissatisfied","1985","35-65 y.","Not Employed","75","0.0382889808902109","0.0293969262969764","0.0471810354834455","0"
"0 Completely dissatisfied","1985","35-65 y.","Employed","69","0.0200625520382454","0.0156949042870863","0.0244301997894045","0"
"0 Completely dissatisfied","1985","66 and older","Not Employed","12","","","","0"
"0 Completely dissatisfied","1985","66 and older","Employed","1","","","","0"
"1 on Scale 1 to 10","1985","35-65 y.","Not Employed","29","","","","1"
"1 on Scale 1 to 10","1985","35-65 y.","Employed","38","0.00908824600913112","0.0061321885785067","0.0120443034397555","1"
"1 on Scale 1 to 10","1985","16-34 y.","Not Employed","34","0.0292608979761779","0.0199734174738724","0.0385483784784834","1"
"1 on Scale 1 to 10","1985","16-34 y.","Employed","29","","","","1"
"1 on Scale 1 to 10","1985","66 and older","Not Employed","10","","","","1"
"1 on Scale 1 to 10","1985","66 and older","Employed","1","","","","1"
"10 Completely satisfied","1985","16-34 y.","Not Employed","156","0.115101246920992","0.0975143331567827","0.132688160685202","10"
"10 Completely satisfied","1985","16-34 y.","Employed","271","0.0895120760965157","0.0788402526647412","0.10018389952829","10"
"10 Completely satisfied","1985","35-65 y.","Not Employed","225","0.12820058047584","0.112708982989942","0.143692177961737","10"
"10 Completely satisfied","1985","35-65 y.","Employed","434","0.119588436301349","0.109480958345443","0.129695914257254","10"
"10 Completely satisfied","1985","66 and older","Not Employed","210","0.194394545360863","0.170593881598232","0.218195209123493","10"
"10 Completely satisfied","1985","66 and older","Employed","10","","","","10"
"2 on Scale 1 to 10","1985","16-34 y.","Not Employed","61","0.050598892436194","0.0385208041282029","0.0626769807441851","2"
"2 on Scale 1 to 10","1985","35-65 y.","Not Employed","80","0.0448231641048584","0.0352349865691881","0.0544113416405287","2"
"2 on Scale 1 to 10","1985","66 and older","Employed","2","","","","2"
"2 on Scale 1 to 10","1985","35-65 y.","Employed","106","0.0259791209859579","0.0210240292452872","0.0309342127266287","2"
"2 on Scale 1 to 10","1985","66 and older","Not Employed","24","","","","2"
"2 on Scale 1 to 10","1985","16-34 y.","Employed","109","0.039854402258129","0.0325418763370024","0.0471669281792556","2"
"3 on Scale 1 to 10","1985","16-34 y.","Not Employed","74","0.0644860557998127","0.0509509745159501","0.0780211370836752","3"
"3 on Scale 1 to 10","1985","35-65 y.","Not Employed","93","0.0527814412298208","0.042420274976249","0.0631426074833926","3"
"3 on Scale 1 to 10","1985","16-34 y.","Employed","131","0.0476348683914019","0.0396728175000459","0.0555969192827578","3"
"3 on Scale 1 to 10","1985","35-65 y.","Employed","192","0.0494300097506354","0.0426778495474959","0.0561821699537749","3"
"3 on Scale 1 to 10","1985","66 and older","Not Employed","52","0.0520928070744084","0.038728156072535","0.0654574580762819","3"
"3 on Scale 1 to 10","1985","66 and older","Employed","","","","","3"
"4 on Scale 1 to 10","1985","35-65 y.","Employed","226","0.0551765413117244","0.0480642766240992","0.0622888059993496","4"
"4 on Scale 1 to 10","1985","35-65 y.","Not Employed","109","0.0535864138482077","0.0431509742006547","0.0640218534957607","4"
"4 on Scale 1 to 10","1985","16-34 y.","Not Employed","85","0.0602164562249366","0.0471073119567819","0.0733256004930912","4"
"4 on Scale 1 to 10","1985","16-34 y.","Employed","156","0.0539155886695467","0.0454728598472002","0.0623583174918932","4"
"4 on Scale 1 to 10","1985","66 and older","Not Employed","47","0.0422790608756331","0.0301767587668158","0.0543813629844505","4"
"4 on Scale 1 to 10","1985","66 and older","Employed","2","","","","4"
"5 on Scale 1 to 10","1985","16-34 y.","Employed","482","0.180068890732172","0.1657051106262","0.194432670838144","5"
"5 on Scale 1 to 10","1985","16-34 y.","Not Employed","204","0.152424916165836","0.132617861449102","0.17223197088257","5"
"5 on Scale 1 to 10","1985","35-65 y.","Not Employed","343","0.196025222381661","0.177629361758876","0.214421083004446","5"
"5 on Scale 1 to 10","1985","35-65 y.","Employed","645","0.16014841069788","0.148724417630109","0.17157240376565","5"
"5 on Scale 1 to 10","1985","66 and older","Not Employed","151","0.148038224675554","0.126679130938444","0.169397318412663","5"
"5 on Scale 1 to 10","1985","66 and older","Employed","7","","","","5"
"6 on Scale 1 to 10","1985","16-34 y.","Employed","299","0.111070771415722","0.0993246575011018","0.122816885330341","6"
"6 on Scale 1 to 10","1985","16-34 y.","Not Employed","124","0.0993311396069264","0.0828484488281069","0.115813830385746","6"
"6 on Scale 1 to 10","1985","35-65 y.","Not Employed","159","0.0845477788634862","0.0716560292037032","0.0974395285232693","6"
"6 on Scale 1 to 10","1985","35-65 y.","Employed","455","0.111528915740666","0.101723393496919","0.121334437984413","6"
"6 on Scale 1 to 10","1985","66 and older","Not Employed","118","0.110243562807176","0.0914071576998255","0.129079967914526","6"
"6 on Scale 1 to 10","1985","66 and older","Employed","4","","","","6"
"7 on Scale 1 to 10","1985","16-34 y.","Not Employed","160","0.128198515651065","0.109775822069538","0.146621209232592","7"
"7 on Scale 1 to 10","1985","35-65 y.","Not Employed","231","0.130671069448719","0.115053094930877","0.146289043966561","7"
"7 on Scale 1 to 10","1985","16-34 y.","Employed","454","0.169725004903858","0.155692195861064","0.183757813946652","7"
"7 on Scale 1 to 10","1985","35-65 y.","Employed","654","0.164483741932652","0.152936074140803","0.1760314097245","7"
"7 on Scale 1 to 10","1985","66 and older","Not Employed","152","0.145066399701368","0.123885937066245","0.166246862336492","7"
"7 on Scale 1 to 10","1985","66 and older","Employed","9","","","","7"
"8 on Scale 1 to 10","1985","16-34 y.","Employed","518","0.18406765552827","0.169580719706634","0.198554591349905","8"
"8 on Scale 1 to 10","1985","66 and older","Not Employed","193","0.179995625315677","0.156889618756202","0.203101631875152","8"
"8 on Scale 1 to 10","1985","35-65 y.","Not Employed","297","0.169045033052187","0.151677710424003","0.186412355680371","8"
"8 on Scale 1 to 10","1985","35-65 y.","Employed","816","0.206747676049766","0.194132848003949","0.219362504095583","8"
"8 on Scale 1 to 10","1985","16-34 y.","Not Employed","209","0.17570703680463","0.154735116349411","0.196678957259849","8"
"8 on Scale 1 to 10","1985","66 and older","Employed","6","","","","8"
"9 on Scale 1 to 10","1985","35-65 y.","Not Employed","148","0.0854114825328417","0.0724601658396496","0.0983627992260338","9"
"9 on Scale 1 to 10","1985","35-65 y.","Employed","324","0.077766349181994","0.0694243205118709","0.0861083778521171","9"
"9 on Scale 1 to 10","1985","66 and older","Not Employed","93","0.0847668148795216","0.0680148927946333","0.10151873696441","9"
"9 on Scale 1 to 10","1985","16-34 y.","Not Employed","103","0.0758525816609023","0.0612624692180042","0.0904426941038004","9"
"9 on Scale 1 to 10","1985","16-34 y.","Employed","225","0.0844491949573864","0.0740547883275096","0.0948436015872631","9"
"9 on Scale 1 to 10","1985","66 and older","Employed","3","","","","9"
"0 Completely dissatisfied","1986","16-34 y.","Not Employed","54","0.0597260419858766","0.0462105389686542","0.0732415450030989","0"
"0 Completely dissatisfied","1986","16-34 y.","Employed","53","0.0187160866737305","0.0137089331438671","0.023723240203594","0"
"0 Completely dissatisfied","1986","35-65 y.","Not Employed","46","0.0262850572281975","0.0186395645604222","0.0339305498959728","0"
"0 Completely dissatisfied","1986","35-65 y.","Employed","42","0.0114455070124846","0.00805904419837191","0.0148319698265973","0"
"0 Completely dissatisfied","1986","66 and older","Not Employed","7","","","","0"
"0 Completely dissatisfied","1986","66 and older","Employed","","","","","0"
"1 on Scale 1 to 10","1986","35-65 y.","Employed","38","0.00833651093881292","0.00544181594468327","0.0112312059329426","1"
"1 on Scale 1 to 10","1986","35-65 y.","Not Employed","30","0.0174807873026844","0.0112177338918078","0.0237438407135611","1"
"1 on Scale 1 to 10","1986","16-34 y.","Not Employed","30","0.0190762603734156","0.0112745938000477","0.0268779269467835","1"
"1 on Scale 1 to 10","1986","16-34 y.","Employed","21","","","","1"
"1 on Scale 1 to 10","1986","66 and older","Employed","","","","","1"
"1 on Scale 1 to 10","1986","66 and older","Not Employed","9","","","","1"
"10 Completely satisfied","1986","16-34 y.","Employed","235","0.0747824200227524","0.065063729785022","0.0845011102604827","10"
"10 Completely satisfied","1986","16-34 y.","Not Employed","117","0.0913559205558251","0.0749239975285277","0.107787843583122","10"
"10 Completely satisfied","1986","35-65 y.","Employed","347","0.0923568693572502","0.0831392100931841","0.101574528621316","10"
"10 Completely satisfied","1986","35-65 y.","Not Employed","198","0.124968290088547","0.109165022101217","0.140771558075876","10"
"10 Completely satisfied","1986","66 and older","Not Employed","182","0.182991667086644","0.158978617279641","0.207004716893647","10"
"10 Completely satisfied","1986","66 and older","Employed","7","","","","10"
"2 on Scale 1 to 10","1986","66 and older","Not Employed","21","","","","2"
"2 on Scale 1 to 10","1986","35-65 y.","Employed","103","0.0239125081233167","0.0190485993018833","0.0287764169447501","2"
"2 on Scale 1 to 10","1986","35-65 y.","Not Employed","71","0.0386492835278504","0.0294374358905718","0.047861131165129","2"
"2 on Scale 1 to 10","1986","16-34 y.","Not Employed","57","0.0408548540436101","0.029565030853593","0.0521446772336273","2"
"2 on Scale 1 to 10","1986","16-34 y.","Employed","82","0.0321428407491384","0.025626049550291","0.0386596319479857","2"
"2 on Scale 1 to 10","1986","66 and older","Employed","1","","","","2"
"3 on Scale 1 to 10","1986","16-34 y.","Not Employed","82","0.0711867400825467","0.0565215769512682","0.0858519032138252","3"
"3 on Scale 1 to 10","1986","16-34 y.","Employed","156","0.0568723972374247","0.04831538723541","0.0654294072394393","3"
"3 on Scale 1 to 10","1986","35-65 y.","Employed","170","0.0446880752824112","0.0381100292172274","0.0512661213475949","3"
"3 on Scale 1 to 10","1986","66 and older","Not Employed","29","","","","3"
"3 on Scale 1 to 10","1986","35-65 y.","Not Employed","90","0.0478100063192345","0.0376133847266249","0.058006627911844","3"
"3 on Scale 1 to 10","1986","66 and older","Employed","","","","","3"
"4 on Scale 1 to 10","1986","35-65 y.","Employed","203","0.0499981456171141","0.0430596125703445","0.0569366786638836","4"
"4 on Scale 1 to 10","1986","16-34 y.","Not Employed","62","0.054924262423492","0.041930390973692","0.067918133873292","4"
"4 on Scale 1 to 10","1986","35-65 y.","Not Employed","126","0.0672020611820579","0.0552368551564038","0.0791672672077119","4"
"4 on Scale 1 to 10","1986","16-34 y.","Employed","197","0.0723192079524748","0.0627492031165613","0.0818892127883884","4"
"4 on Scale 1 to 10","1986","66 and older","Not Employed","52","0.0554898467113149","0.0412721744200042","0.0697075190026256","4"
"4 on Scale 1 to 10","1986","66 and older","Employed","1","","","","4"
"5 on Scale 1 to 10","1986","16-34 y.","Not Employed","171","0.150716776429484","0.130312076463385","0.171121476395583","5"
"5 on Scale 1 to 10","1986","16-34 y.","Employed","456","0.161837285252066","0.14822943549552","0.175445135008613","5"
"5 on Scale 1 to 10","1986","35-65 y.","Not Employed","284","0.173412753501808","0.155319362750207","0.191506144253408","5"
"5 on Scale 1 to 10","1986","35-65 y.","Employed","631","0.166602706562164","0.154739678570885","0.178465734553443","5"
"5 on Scale 1 to 10","1986","66 and older","Not Employed","150","0.153663050902301","0.131266827114203","0.176059274690399","5"
"5 on Scale 1 to 10","1986","66 and older","Employed","7","","","","5"
"6 on Scale 1 to 10","1986","35-65 y.","Not Employed","159","0.091246615273383","0.077485092353046","0.10500813819372","6"
"6 on Scale 1 to 10","1986","16-34 y.","Employed","333","0.117994063382215","0.1060747324661","0.129913394298329","6"
"6 on Scale 1 to 10","1986","66 and older","Employed","3","","","","6"
"6 on Scale 1 to 10","1986","16-34 y.","Not Employed","125","0.105808294855663","0.0882655188372075","0.123351070874119","6"
"6 on Scale 1 to 10","1986","35-65 y.","Employed","449","0.120556321123751","0.110189932280102","0.1309227099674","6"
"6 on Scale 1 to 10","1986","66 and older","Not Employed","116","0.113785042702908","0.0940639693684445","0.133506116037372","6"
"7 on Scale 1 to 10","1986","16-34 y.","Not Employed","176","0.13782393734102","0.118163940259392","0.157483934422647","7"
"7 on Scale 1 to 10","1986","35-65 y.","Not Employed","224","0.141103431563539","0.12446645836657","0.157740404760508","7"
"7 on Scale 1 to 10","1986","16-34 y.","Employed","485","0.174525421317748","0.160501571776701","0.188549270858796","7"
"7 on Scale 1 to 10","1986","35-65 y.","Employed","635","0.167155608381796","0.15527685420201","0.179034362561582","7"
"7 on Scale 1 to 10","1986","66 and older","Not Employed","132","0.132932060228408","0.111847727856786","0.154016392600031","7"
"7 on Scale 1 to 10","1986","66 and older","Employed","7","","","","7"
"8 on Scale 1 to 10","1986","35-65 y.","Employed","832","0.225763085306355","0.212452661341509","0.239073509271201","8"
"8 on Scale 1 to 10","1986","35-65 y.","Not Employed","317","0.190175207876186","0.171420617665764","0.208929798086608","8"
"8 on Scale 1 to 10","1986","16-34 y.","Not Employed","201","0.178616824993676","0.156771564582575","0.200462085404778","8"
"8 on Scale 1 to 10","1986","16-34 y.","Employed","543","0.192879287284607","0.178301282547039","0.207457292022175","8"
"8 on Scale 1 to 10","1986","66 and older","Not Employed","191","0.188713697746513","0.164413645589308","0.213013749903718","8"
"8 on Scale 1 to 10","1986","66 and older","Employed","15","","","","8"
"9 on Scale 1 to 10","1986","35-65 y.","Employed","340","0.0891846622945441","0.0801108719631635","0.0982584526259247","9"
"9 on Scale 1 to 10","1986","35-65 y.","Not Employed","137","0.0816665061365135","0.0685789880320657","0.0947540242409612","9"
"9 on Scale 1 to 10","1986","16-34 y.","Not Employed","106","0.0899100869153908","0.0735957472002878","0.106224426630494","9"
"9 on Scale 1 to 10","1986","16-34 y.","Employed","253","0.0915356780403033","0.0808811262717261","0.10219022980888","9"
"9 on Scale 1 to 10","1986","66 and older","Not Employed","107","0.104563462590944","0.0855603034357048","0.123566621746182","9"
"9 on Scale 1 to 10","1986","66 and older","Employed","1","","","","9"
"0 Completely dissatisfied","1987","16-34 y.","Employed","44","0.017068729215767","0.012332393824097","0.0218050646074371","0"
"0 Completely dissatisfied","1987","16-34 y.","Not Employed","44","0.0453433772807331","0.0329176800744839","0.0577690744869823","0"
"0 Completely dissatisfied","1987","35-65 y.","Not Employed","43","0.0273286845469296","0.0193844647692336","0.0352729043246256","0"
"0 Completely dissatisfied","1987","35-65 y.","Employed","45","0.0137857545904311","0.0100528300824422","0.01751867909842","0"
"0 Completely dissatisfied","1987","66 and older","Not Employed","9","","","","0"
"0 Completely dissatisfied","1987","66 and older","Employed","","","","","0"
"1 on Scale 1 to 10","1987","35-65 y.","Not Employed","36","0.0214979006568","0.0144308575711377","0.0285649437424623","1"
"1 on Scale 1 to 10","1987","16-34 y.","Not Employed","15","","","","1"
"1 on Scale 1 to 10","1987","35-65 y.","Employed","40","0.00937058549941781","0.00628606775236614","0.0124551032464695","1"
"1 on Scale 1 to 10","1987","16-34 y.","Employed","35","0.0116240586374809","0.00770465260439929","0.0155434646705626","1"
"1 on Scale 1 to 10","1987","66 and older","Not Employed","5","","","","1"
"1 on Scale 1 to 10","1987","66 and older","Employed","1","","","","1"
"10 Completely satisfied","1987","16-34 y.","Employed","186","0.0621781665989157","0.05334819302629","0.0710081401715413","10"
"10 Completely satisfied","1987","16-34 y.","Not Employed","96","0.0804413741875485","0.0641982452698902","0.0966845031052068","10"
"10 Completely satisfied","1987","35-65 y.","Not Employed","169","0.114374336693887","0.0988666069801734","0.1298820664076","10"
"10 Completely satisfied","1987","35-65 y.","Employed","299","0.0832728490007648","0.0744273964193078","0.0921183015822219","10"
"10 Completely satisfied","1987","66 and older","Not Employed","182","0.175365289241407","0.152220068004027","0.198510510478786","10"
"10 Completely satisfied","1987","66 and older","Employed","13","","","","10"
"2 on Scale 1 to 10","1987","35-65 y.","Employed","78","0.0212983296240242","0.0166761561940686","0.0259205030539798","2"
"2 on Scale 1 to 10","1987","66 and older","Not Employed","22","","","","2"
"2 on Scale 1 to 10","1987","16-34 y.","Not Employed","43","0.0447292290039629","0.0323839988682372","0.0570744591396885","2"
"2 on Scale 1 to 10","1987","35-65 y.","Not Employed","68","0.0400350295604495","0.0304827592860379","0.0495872998348612","2"
"2 on Scale 1 to 10","1987","16-34 y.","Employed","88","0.0337417137712792","0.027139182570668","0.0403442449718904","2"
"2 on Scale 1 to 10","1987","66 and older","Employed","1","","","","2"
"3 on Scale 1 to 10","1987","16-34 y.","Not Employed","58","0.0545585793229864","0.0409945388028644","0.0681226198431084","3"
"3 on Scale 1 to 10","1987","16-34 y.","Employed","147","0.054548748616985","0.04624465484782","0.0628528423861499","3"
"3 on Scale 1 to 10","1987","35-65 y.","Employed","170","0.0453798347115517","0.0387164474105344","0.052043222012569","3"
"3 on Scale 1 to 10","1987","66 and older","Not Employed","34","0.0381231484356961","0.0264681336329948","0.0497781632383974","3"
"3 on Scale 1 to 10","1987","35-65 y.","Not Employed","70","0.0421757585451879","0.0323823652522885","0.0519691518380874","3"
"3 on Scale 1 to 10","1987","66 and older","Employed","2","","","","3"
"4 on Scale 1 to 10","1987","35-65 y.","Employed","209","0.0523376860032261","0.0452078036520385","0.0594675683544136","4"
"4 on Scale 1 to 10","1987","16-34 y.","Not Employed","61","0.0576638934792337","0.0437421016139318","0.0715856853445356","4"
"4 on Scale 1 to 10","1987","16-34 y.","Employed","163","0.0617167078278094","0.052917397280764","0.0705160183748547","4"
"4 on Scale 1 to 10","1987","35-65 y.","Not Employed","98","0.0539881963680358","0.0429764418955746","0.0649999508404969","4"
"4 on Scale 1 to 10","1987","66 and older","Not Employed","36","0.0353971352388311","0.0241506441341671","0.0466436263434951","4"
"4 on Scale 1 to 10","1987","66 and older","Employed","4","","","","4"
"5 on Scale 1 to 10","1987","16-34 y.","Not Employed","139","0.133769961534296","0.113440018563752","0.15409990450484","5"
"5 on Scale 1 to 10","1987","16-34 y.","Employed","553","0.187756194917026","0.173476444413585","0.202035945420467","5"
"5 on Scale 1 to 10","1987","35-65 y.","Not Employed","285","0.175332388899788","0.156804353304274","0.193860424495303","5"
"5 on Scale 1 to 10","1987","35-65 y.","Employed","595","0.160462962419122","0.148712481731483","0.172213443106762","5"
"5 on Scale 1 to 10","1987","66 and older","Not Employed","137","0.133839777200315","0.113116881886714","0.154562672513915","5"
"5 on Scale 1 to 10","1987","66 and older","Employed","4","","","","5"
"6 on Scale 1 to 10","1987","16-34 y.","Not Employed","125","0.105311724687977","0.0869795293998158","0.123643919976138","6"
"6 on Scale 1 to 10","1987","16-34 y.","Employed","335","0.116972870265118","0.105220921894931","0.128724818635304","6"
"6 on Scale 1 to 10","1987","35-65 y.","Not Employed","169","0.0985289656901591","0.0840072917011143","0.113050639679204","6"
"6 on Scale 1 to 10","1987","35-65 y.","Employed","457","0.118926267746216","0.108563081064379","0.129289454428053","6"
"6 on Scale 1 to 10","1987","66 and older","Not Employed","108","0.103519430030634","0.0849781339315537","0.122060726129715","6"
"6 on Scale 1 to 10","1987","66 and older","Employed","5","","","","6"
"7 on Scale 1 to 10","1987","16-34 y.","Not Employed","157","0.14248627326405","0.12161027300494","0.16336227352316","7"
"7 on Scale 1 to 10","1987","35-65 y.","Not Employed","266","0.163417954675003","0.145401763257923","0.181434146092083","7"
"7 on Scale 1 to 10","1987","16-34 y.","Employed","505","0.176498966826554","0.162558303594746","0.190439630058362","7"
"7 on Scale 1 to 10","1987","35-65 y.","Employed","688","0.179292034344813","0.167011334361099","0.191572734328527","7"
"7 on Scale 1 to 10","1987","66 and older","Not Employed","171","0.162249282065015","0.139810074851253","0.184688489278777","7"
"7 on Scale 1 to 10","1987","66 and older","Employed","3","","","","7"
"8 on Scale 1 to 10","1987","16-34 y.","Not Employed","229","0.21318920615936","0.18872911900428","0.237649293314441","8"
"8 on Scale 1 to 10","1987","35-65 y.","Not Employed","295","0.184097615751136","0.165213266859659","0.202981964642613","8"
"8 on Scale 1 to 10","1987","35-65 y.","Employed","852","0.235176112362351","0.221598430603674","0.248753794121028","8"
"8 on Scale 1 to 10","1987","16-34 y.","Employed","570","0.194752610270711","0.180272009357992","0.209233211183429","8"
"8 on Scale 1 to 10","1987","66 and older","Not Employed","232","0.227203956479168","0.201700496568769","0.252707416389567","8"
"8 on Scale 1 to 10","1987","66 and older","Employed","6","","","","8"
"9 on Scale 1 to 10","1987","16-34 y.","Not Employed","110","0.110901084461355","0.0921475480454663","0.129654620877243","9"
"9 on Scale 1 to 10","1987","35-65 y.","Employed","315","0.0806975836980821","0.0719777587555424","0.0894174086406217","9"
