"plh0175","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1984","Not Employed","1-pers.-HH","41","0.0533718016041248","0.036144991478194","0.0705986117300556","0"
"0 Completely dissatisfied","1984","Not Employed","(Married) couple without C. ","29","","","","0"
"0 Completely dissatisfied","1984","Not Employed","Single parent ","27","","","","0"
"0 Completely dissatisfied","1984","Not Employed","Couple + C. LE 16 ","45","0.0503772853379798","0.0359914681915413","0.0647631024844183","0"
"0 Completely dissatisfied","1984","Not Employed","Couple + C. GT 16 ","31","0.0441247970947175","0.0283122239869637","0.0599373702024712","0"
"0 Completely dissatisfied","1984","Not Employed","Couple + C. LE and GT 16","26","","","","0"
"0 Completely dissatisfied","1984","Employed","1-pers.-HH","26","","","","0"
"0 Completely dissatisfied","1984","Employed","(Married) couple without C. ","33","0.0190880459219744","0.0121401915662322","0.0260359002777166","0"
"0 Completely dissatisfied","1984","Employed","Single parent ","27","","","","0"
"0 Completely dissatisfied","1984","Employed","Couple + C. LE 16 ","50","0.0197121289371403","0.0138768257680244","0.0255474321062562","0"
"0 Completely dissatisfied","1984","Employed","Couple + C. GT 16 ","38","0.0329753827811525","0.0231735636052665","0.0427772019570386","0"
"0 Completely dissatisfied","1984","Employed","Couple + C. LE and GT 16","36","0.0360545322093418","0.0249770819453823","0.0471319824733012","0"
"1 on Scale 1 to 10","1984","Not Employed","1-pers.-HH","19","","","","1"
"1 on Scale 1 to 10","1984","Employed","Single parent ","10","","","","1"
"1 on Scale 1 to 10","1984","Not Employed","Couple + C. LE 16 ","20","","","","1"
"1 on Scale 1 to 10","1984","Not Employed","Couple + C. GT 16 ","9","","","","1"
"1 on Scale 1 to 10","1984","Employed","1-pers.-HH","9","","","","1"
"1 on Scale 1 to 10","1984","Employed","(Married) couple without C. ","13","","","","1"
"1 on Scale 1 to 10","1984","Employed","Couple + C. LE 16 ","25","","","","1"
"1 on Scale 1 to 10","1984","Not Employed","Couple + C. LE and GT 16","8","","","","1"
"1 on Scale 1 to 10","1984","Not Employed","(Married) couple without C. ","13","","","","1"
"1 on Scale 1 to 10","1984","Not Employed","Single parent ","7","","","","1"
"1 on Scale 1 to 10","1984","Employed","Couple + C. GT 16 ","18","","","","1"
"1 on Scale 1 to 10","1984","Employed","Couple + C. LE and GT 16","8","","","","1"
"10 Completely satisfied","1984","Employed","1-pers.-HH","80","0.124201252732938","0.0993574023776405","0.149045103088236","10"
"10 Completely satisfied","1984","Employed","(Married) couple without C. ","221","0.150846713918546","0.132674161467403","0.169019266369689","10"
"10 Completely satisfied","1984","Employed","Single parent ","30","0.0853419762341429","0.055817677448825","0.114866275019461","10"
"10 Completely satisfied","1984","Employed","Couple + C. LE 16 ","291","0.136817321660832","0.122391460610126","0.151243182711538","10"
"10 Completely satisfied","1984","Employed","Couple + C. GT 16 ","170","0.126619115072881","0.108365685399791","0.14487254474597","10"
"10 Completely satisfied","1984","Employed","Couple + C. LE and GT 16","148","0.123506623241297","0.10395633851907","0.143056907963525","10"
"10 Completely satisfied","1984","Not Employed","1-pers.-HH","115","0.183904246465815","0.15421318974609","0.21359530318554","10"
