"plh0175","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","1984","Employed","inadequately","33","0.0834814327415248","0.0619840735020221","0.104978791981027","3"
"3 on Scale 1 to 10","1984","Employed","general elemantary","120","0.0756439168560799","0.0629843822589161","0.0883034514532437","3"
"3 on Scale 1 to 10","1984","Employed","middle vocational","203","0.051761020809971","0.0447114975791532","0.0588105440407888","3"
"3 on Scale 1 to 10","1984","Employed","vocational + Abi","10","","","","3"
"3 on Scale 1 to 10","1984","Not Employed","higher education","12","","","","3"
"3 on Scale 1 to 10","1984","Employed","in school","1","","","","3"
"3 on Scale 1 to 10","1984","Employed","higher vocational","17","","","","3"
"3 on Scale 1 to 10","1984","Employed","higher education","16","","","","3"
"4 on Scale 1 to 10","1984","Not Employed","higher education","9","","","","4"
"4 on Scale 1 to 10","1984","Employed","higher vocational","22","","","","4"
"4 on Scale 1 to 10","1984","Not Employed","higher vocational","11","","","","4"
"4 on Scale 1 to 10","1984","Employed","vocational + Abi","13","","","","4"
"4 on Scale 1 to 10","1984","Employed","middle vocational","202","0.0498237564554503","0.0429003513226442","0.0567471615882565","4"
"4 on Scale 1 to 10","1984","Not Employed","inadequately","33","0.088387009407873","0.0595416407660875","0.117232378049659","4"
"4 on Scale 1 to 10","1984","Not Employed","general elemantary","88","0.0527835671544275","0.0421886621629427","0.0633784721459123","4"
"4 on Scale 1 to 10","1984","Not Employed","middle vocational","93","0.0457714371872359","0.0362967054819263","0.0552461688925456","4"
"4 on Scale 1 to 10","1984","Not Employed","vocational + Abi","1","","","","4"
"4 on Scale 1 to 10","1984","Employed","in school","1","","","","4"
"4 on Scale 1 to 10","1984","Employed","inadequately","38","0.0640004452745038","0.0449787661184989","0.0830221244305088","4"
"4 on Scale 1 to 10","1984","Employed","higher education","34","0.0500116362451787","0.0330180818265695","0.0670051906637878","4"
"4 on Scale 1 to 10","1984","Not Employed","in school","6","","","","4"
"4 on Scale 1 to 10","1984","Employed","general elemantary","112","0.0648104443338984","0.0530239837737444","0.0765969048940524","4"
"5 on Scale 1 to 10","1984","Not Employed","in school","22","","","","5"
"5 on Scale 1 to 10","1984","Not Employed","inadequately","60","0.140360844481613","0.105062226531569","0.175659462431658","5"
"5 on Scale 1 to 10","1984","Not Employed","higher education","16","","","","5"
"5 on Scale 1 to 10","1984","Employed","in school","1","","","","5"
"5 on Scale 1 to 10","1984","Employed","inadequately","111","0.162453731771556","0.133786300287318","0.191121163255794","5"
"5 on Scale 1 to 10","1984","Employed","general elemantary","356","0.20814753108497","0.188710995696169","0.22758406647377","5"
"5 on Scale 1 to 10","1984","Employed","vocational + Abi","46","0.182818767091065","0.13286666683688","0.232770867345251","5"
"5 on Scale 1 to 10","1984","Employed","higher vocational","79","0.169007370003094","0.135234425336232","0.202780314669957","5"
"5 on Scale 1 to 10","1984","Employed","higher education","76","0.113846362662137","0.0890833406369317","0.138609384687342","5"
"5 on Scale 1 to 10","1984","Not Employed","general elemantary","329","0.186917005565003","0.168444962488028","0.205389048641977","5"
"5 on Scale 1 to 10","1984","Not Employed","middle vocational","291","0.156972659122886","0.140480547032074","0.173464771213699","5"
"5 on Scale 1 to 10","1984","Not Employed","vocational + Abi","13","","","","5"
"5 on Scale 1 to 10","1984","Not Employed","higher vocational","32","0.167810917324798","0.113667749886686","0.22195408476291","5"
"5 on Scale 1 to 10","1984","Employed","middle vocational","707","0.188783904890422","0.176331587271139","0.201236222509704","5"
"6 on Scale 1 to 10","1984","Not Employed","inadequately","28","","","","6"
"6 on Scale 1 to 10","1984","Employed","higher education","41","0.0583336057230811","0.0400611255741483","0.0766060858720138","6"
"6 on Scale 1 to 10","1984","Not Employed","in school","16","","","","6"
"6 on Scale 1 to 10","1984","Not Employed","general elemantary","153","0.0923879040652531","0.0786670615004534","0.106108746630053","6"
"6 on Scale 1 to 10","1984","Not Employed","middle vocational","153","0.0837211895906312","0.0711645058134779","0.0962778733677846","6"
"6 on Scale 1 to 10","1984","Not Employed","vocational + Abi","5","","","","6"
"6 on Scale 1 to 10","1984","Employed","in school","1","","","","6"
"6 on Scale 1 to 10","1984","Employed","inadequately","73","0.126854883072973","0.100989653190526","0.152720112955419","6"
"6 on Scale 1 to 10","1984","Employed","general elemantary","152","0.0953298717654914","0.0812703446566636","0.109389398874319","6"
"6 on Scale 1 to 10","1984","Employed","middle vocational","389","0.101740103181589","0.0921207356122474","0.111359470750932","6"
"6 on Scale 1 to 10","1984","Employed","vocational + Abi","18","","","","6"
"6 on Scale 1 to 10","1984","Employed","higher vocational","47","0.100256781127397","0.0731901820392684","0.127323380215525","6"
"6 on Scale 1 to 10","1984","Not Employed","higher vocational","14","","","","6"
"6 on Scale 1 to 10","1984","Not Employed","higher education","10","","","","6"
"7 on Scale 1 to 10","1984","Not Employed","general elemantary","204","0.122547240207809","0.107009540417544","0.138084939998073","7"
"7 on Scale 1 to 10","1984","Not Employed","inadequately","56","0.135115130995322","0.100376894776507","0.169853367214137","7"
"7 on Scale 1 to 10","1984","Employed","middle vocational","587","0.156088086078569","0.144539392337146","0.167636779819992","7"
"7 on Scale 1 to 10","1984","Not Employed","in school","19","","","","7"
"7 on Scale 1 to 10","1984","Not Employed","middle vocational","242","0.127470001985306","0.112350495340941","0.14258950862967","7"
"7 on Scale 1 to 10","1984","Not Employed","vocational + Abi","15","","","","7"
"7 on Scale 1 to 10","1984","Not Employed","higher vocational","20","","","","7"
"7 on Scale 1 to 10","1984","Not Employed","higher education","19","","","","7"
"7 on Scale 1 to 10","1984","Employed","higher vocational","76","0.158545791869205","0.125629559182282","0.191462024556129","7"
"7 on Scale 1 to 10","1984","Employed","higher education","90","0.14895501751025","0.121196684721877","0.176713350298623","7"
"7 on Scale 1 to 10","1984","Employed","in school","1","","","","7"
"7 on Scale 1 to 10","1984","Employed","inadequately","80","0.100753111683048","0.0773599868165367","0.124146236549559","7"
"7 on Scale 1 to 10","1984","Employed","general elemantary","206","0.121991865326471","0.106323424215272","0.13766030643767","7"
"7 on Scale 1 to 10","1984","Employed","vocational + Abi","35","0.141428460183202","0.0963944290598887","0.186462491306516","7"
"8 on Scale 1 to 10","1984","Not Employed","vocational + Abi","10","","","","8"
"8 on Scale 1 to 10","1984","Employed","vocational + Abi","39","0.210028561152493","0.157386965317013","0.262670156987974","8"
"8 on Scale 1 to 10","1984","Not Employed","middle vocational","319","0.178907330273839","0.161531178738578","0.196283481809101","8"
"8 on Scale 1 to 10","1984","Not Employed","in school","24","","","","8"
"8 on Scale 1 to 10","1984","Not Employed","inadequately","45","0.107086070386136","0.0756630511590948","0.138509089613177","8"
"8 on Scale 1 to 10","1984","Not Employed","general elemantary","250","0.146634309179204","0.129872979276032","0.163395639082376","8"
"8 on Scale 1 to 10","1984","Not Employed","higher vocational","25","","","","8"
"8 on Scale 1 to 10","1984","Not Employed","higher education","27","","","","8"
"8 on Scale 1 to 10","1984","Employed","in school","1","","","","8"
"8 on Scale 1 to 10","1984","Employed","inadequately","96","0.137326416221436","0.110576660140761","0.164076172302112","8"
"8 on Scale 1 to 10","1984","Employed","middle vocational","677","0.179475782258624","0.167264871505713","0.191686693011536","8"
"8 on Scale 1 to 10","1984","Employed","higher vocational","100","0.208182245250941","0.171593123729874","0.244771366772008","8"
"8 on Scale 1 to 10","1984","Employed","higher education","153","0.247695782570632","0.2140410916703","0.281350473470965","8"
"8 on Scale 1 to 10","1984","Employed","general elemantary","265","0.16109761011226","0.143497663576625","0.178697556647895","8"
"9 on Scale 1 to 10","1984","Not Employed","in school","14","","","","9"
"9 on Scale 1 to 10","1984","Employed","inadequately","54","0.0723274158250139","0.0521962758565685","0.0924585557934594","9"
"9 on Scale 1 to 10","1984","Employed","higher vocational","40","0.0817352980111967","0.05704613932486","0.106424456697533","9"
"9 on Scale 1 to 10","1984","Not Employed","inadequately","17","","","","9"
"9 on Scale 1 to 10","1984","Not Employed","higher education","20","","","","9"
"9 on Scale 1 to 10","1984","Not Employed","higher vocational","14","","","","9"
"9 on Scale 1 to 10","1984","Not Employed","vocational + Abi","6","","","","9"
"9 on Scale 1 to 10","1984","Not Employed","general elemantary","134","0.0762917155154736","0.0637132056148899","0.0888702254160572","9"
"9 on Scale 1 to 10","1984","Not Employed","middle vocational","145","0.0812635908441563","0.0688759983976225","0.0936511832906901","9"
"9 on Scale 1 to 10","1984","Employed","in school","","","","","9"
"9 on Scale 1 to 10","1984","Employed","general elemantary","116","0.0632580993958014","0.0516039890222495","0.0749122097693534","9"
"9 on Scale 1 to 10","1984","Employed","middle vocational","286","0.0778674639638293","0.0693408987922393","0.0863940291354194","9"
"9 on Scale 1 to 10","1984","Employed","vocational + Abi","14","","","","9"
"9 on Scale 1 to 10","1984","Employed","higher education","88","0.140609460124384","0.113508036384614","0.167710883864155","9"
"0 Completely dissatisfied","1985","Not Employed","in school","2","","","","0"
"0 Completely dissatisfied","1985","Not Employed","inadequately","23","","","","0"
"0 Completely dissatisfied","1985","Not Employed","general elemantary","52","0.0303136630014608","0.021625716427868","0.0390016095750536","0"
"0 Completely dissatisfied","1985","Not Employed","middle vocational","52","0.0289365663738289","0.0209821947696132","0.0368909379780445","0"
"0 Completely dissatisfied","1985","Not Employed","vocational + Abi","6","","","","0"
"0 Completely dissatisfied","1985","Not Employed","higher vocational","4","","","","0"
"0 Completely dissatisfied","1985","Not Employed","higher education","3","","","","0"
"0 Completely dissatisfied","1985","Employed","in school","1","","","","0"
"0 Completely dissatisfied","1985","Employed","inadequately","9","","","","0"
"0 Completely dissatisfied","1985","Employed","general elemantary","45","0.0367823211343262","0.027263242529474","0.0463013997391784","0"
"0 Completely dissatisfied","1985","Employed","middle vocational","72","0.0230688301851234","0.018044874496836","0.0280927858734109","0"
"0 Completely dissatisfied","1985","Employed","vocational + Abi","4","","","","0"
"0 Completely dissatisfied","1985","Employed","higher vocational","7","","","","0"
"0 Completely dissatisfied","1985","Employed","higher education","6","","","","0"
"1 on Scale 1 to 10","1985","Employed","higher vocational","2","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","in school","2","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","middle vocational","25","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","inadequately","9","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","general elemantary","30","0.0198569882335615","0.0127875694839833","0.0269264069831397","1"
"1 on Scale 1 to 10","1985","Not Employed","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","higher vocational","2","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","higher education","2","","","","1"
"1 on Scale 1 to 10","1985","Employed","in school","","","","","1"
"1 on Scale 1 to 10","1985","Employed","inadequately","10","","","","1"
"1 on Scale 1 to 10","1985","Employed","general elemantary","15","","","","1"
"1 on Scale 1 to 10","1985","Employed","middle vocational","34","0.0100645783796653","0.00672414929517236","0.0134050074641583","1"
"1 on Scale 1 to 10","1985","Employed","vocational + Abi","4","","","","1"
"1 on Scale 1 to 10","1985","Employed","higher education","1","","","","1"
"10 Completely satisfied","1985","Not Employed","in school","25","","","","10"
"10 Completely satisfied","1985","Not Employed","inadequately","32","0.112031875856298","0.0779503026230158","0.146113449089581","10"
"10 Completely satisfied","1985","Not Employed","general elemantary","189","0.123567891097016","0.106891800279838","0.140243981914195","10"
"10 Completely satisfied","1985","Not Employed","vocational + Abi","10","","","","10"
"10 Completely satisfied","1985","Not Employed","higher vocational","40","0.256737925081422","0.190878074828917","0.322597775333926","10"
"10 Completely satisfied","1985","Not Employed","higher education","31","0.230405614201487","0.162564228927453","0.298246999475521","10"
"10 Completely satisfied","1985","Employed","in school","","","","","10"
"10 Completely satisfied","1985","Employed","inadequately","47","0.10029487207494","0.0740172722420013","0.126572471907879","10"
"10 Completely satisfied","1985","Employed","general elemantary","152","0.10399191523029","0.0885547029159086","0.119429127544672","10"
"10 Completely satisfied","1985","Employed","middle vocational","346","0.100433348166949","0.0903743049243147","0.110492391409584","10"
"10 Completely satisfied","1985","Employed","higher vocational","59","0.128091321170872","0.0971798074070614","0.159002834934683","10"
"10 Completely satisfied","1985","Employed","higher education","87","0.150752890692171","0.122217785058109","0.179287996326233","10"
"10 Completely satisfied","1985","Not Employed","middle vocational","253","0.15758467655573","0.140295325248506","0.174874027862954","10"
"10 Completely satisfied","1985","Employed","vocational + Abi","15","","","","10"
"2 on Scale 1 to 10","1985","Not Employed","in school","2","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","general elemantary","70","0.0443080745629593","0.0338805147045515","0.0547356344213671","2"
"2 on Scale 1 to 10","1985","Not Employed","higher education","5","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","inadequately","23","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","higher vocational","6","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","middle vocational","54","0.0288758721783107","0.0209295987450096","0.0368221456116117","2"
"2 on Scale 1 to 10","1985","Not Employed","vocational + Abi","3","","","","2"
"2 on Scale 1 to 10","1985","Employed","in school","","","","","2"
"2 on Scale 1 to 10","1985","Employed","inadequately","23","","","","2"
"2 on Scale 1 to 10","1985","Employed","general elemantary","65","0.0443912087856278","0.0339751918230502","0.0548072257482054","2"
"2 on Scale 1 to 10","1985","Employed","higher education","14","","","","2"
"2 on Scale 1 to 10","1985","Employed","middle vocational","97","0.0280876621193826","0.0225583338438693","0.0336169903948959","2"
"2 on Scale 1 to 10","1985","Employed","vocational + Abi","4","","","","2"
"2 on Scale 1 to 10","1985","Employed","higher vocational","12","","","","2"
"3 on Scale 1 to 10","1985","Not Employed","inadequately","25","","","","3"
"3 on Scale 1 to 10","1985","Not Employed","in school","2","","","","3"
"3 on Scale 1 to 10","1985","Employed","general elemantary","91","0.0615395749769341","0.0493861592898125","0.0736929906640558","3"
"3 on Scale 1 to 10","1985","Employed","middle vocational","164","0.0499004116168343","0.0426135980207315","0.0571872252129372","3"
"3 on Scale 1 to 10","1985","Not Employed","general elemantary","74","0.0566410883503401","0.0449275914402652","0.068354585260415","3"
"3 on Scale 1 to 10","1985","Not Employed","middle vocational","94","0.0538814971222346","0.0431675087007567","0.0645954855437126","3"
"3 on Scale 1 to 10","1985","Not Employed","vocational + Abi","7","","","","3"
"3 on Scale 1 to 10","1985","Not Employed","higher vocational","8","","","","3"
"3 on Scale 1 to 10","1985","Not Employed","higher education","4","","","","3"
"3 on Scale 1 to 10","1985","Employed","in school","","","","","3"
"3 on Scale 1 to 10","1985","Employed","inadequately","24","","","","3"
"3 on Scale 1 to 10","1985","Employed","vocational + Abi","9","","","","3"
"3 on Scale 1 to 10","1985","Employed","higher vocational","13","","","","3"
"3 on Scale 1 to 10","1985","Employed","higher education","21","","","","3"
"4 on Scale 1 to 10","1985","Not Employed","higher vocational","5","","","","4"
"4 on Scale 1 to 10","1985","Not Employed","higher education","6","","","","4"
"4 on Scale 1 to 10","1985","Not Employed","inadequately","29","","","","4"
"4 on Scale 1 to 10","1985","Not Employed","general elemantary","83","0.0496137190707227","0.0386101578237666","0.0606172803176789","4"
"4 on Scale 1 to 10","1985","Not Employed","middle vocational","108","0.0562745794766471","0.0453391074613971","0.0672100514918972","4"
"4 on Scale 1 to 10","1985","Not Employed","vocational + Abi","3","","","","4"
"4 on Scale 1 to 10","1985","Employed","inadequately","26","","","","4"
"4 on Scale 1 to 10","1985","Employed","general elemantary","102","0.0647343148396821","0.0522906615319408","0.0771779681474235","4"
"4 on Scale 1 to 10","1985","Employed","middle vocational","198","0.0572870408374349","0.0495099178976327","0.0650641637772371","4"
"4 on Scale 1 to 10","1985","Employed","vocational + Abi","8","","","","4"
"4 on Scale 1 to 10","1985","Employed","higher vocational","22","","","","4"
"4 on Scale 1 to 10","1985","Employed","higher education","24","","","","4"
"4 on Scale 1 to 10","1985","Employed","in school","1","","","","4"
"4 on Scale 1 to 10","1985","Not Employed","in school","4","","","","4"
"5 on Scale 1 to 10","1985","Not Employed","in school","20","","","","5"
"5 on Scale 1 to 10","1985","Not Employed","higher education","18","","","","5"
"5 on Scale 1 to 10","1985","Employed","in school","1","","","","5"
"5 on Scale 1 to 10","1985","Not Employed","inadequately","61","0.155500122078914","0.11634259068724","0.194657653470589","5"
"5 on Scale 1 to 10","1985","Not Employed","general elemantary","265","0.171974085331824","0.152851977498666","0.191096193164983","5"
"5 on Scale 1 to 10","1985","Not Employed","middle vocational","287","0.171831166915818","0.153930509192709","0.189731824638927","5"
"5 on Scale 1 to 10","1985","Not Employed","vocational + Abi","13","","","","5"
"5 on Scale 1 to 10","1985","Not Employed","higher vocational","28","","","","5"
"5 on Scale 1 to 10","1985","Employed","inadequately","84","0.195788778682628","0.161077133695945","0.230500423669311","5"
"5 on Scale 1 to 10","1985","Employed","general elemantary","285","0.189632008853993","0.169807150785526","0.209456866922461","5"
"5 on Scale 1 to 10","1985","Employed","middle vocational","596","0.175824191549847","0.163084753331357","0.188563629768338","5"
"5 on Scale 1 to 10","1985","Employed","vocational + Abi","33","0.154186155751425","0.10375777039644","0.20461454110641","5"
"5 on Scale 1 to 10","1985","Employed","higher vocational","77","0.174880277112723","0.139744155548391","0.210016398677055","5"
"5 on Scale 1 to 10","1985","Employed","higher education","49","0.0831930756997356","0.0611682665200396","0.105217884879432","5"
"6 on Scale 1 to 10","1985","Not Employed","inadequately","34","0.0812166071565315","0.0516991370721933","0.11073407724087","6"
"6 on Scale 1 to 10","1985","Employed","general elemantary","161","0.109135959538937","0.0933670095862599","0.124904909491614","6"
"6 on Scale 1 to 10","1985","Not Employed","general elemantary","149","0.107008802938256","0.0913443354375529","0.12267327043896","6"
"6 on Scale 1 to 10","1985","Not Employed","middle vocational","169","0.0959328524152732","0.0819581489741519","0.109907555856395","6"
"6 on Scale 1 to 10","1985","Employed","inadequately","67","0.1071487831442","0.0800917981052861","0.134205768183115","6"
"6 on Scale 1 to 10","1985","Employed","in school","1","","","","6"
"6 on Scale 1 to 10","1985","Not Employed","in school","16","","","","6"
"6 on Scale 1 to 10","1985","Not Employed","vocational + Abi","5","","","","6"
"6 on Scale 1 to 10","1985","Employed","higher education","48","0.0800491541493667","0.0584075072520049","0.101690801046729","6"
"6 on Scale 1 to 10","1985","Not Employed","higher vocational","14","","","","6"
"6 on Scale 1 to 10","1985","Not Employed","higher education","10","","","","6"
"6 on Scale 1 to 10","1985","Employed","middle vocational","408","0.116637359296609","0.105895254514888","0.127379464078329","6"
"6 on Scale 1 to 10","1985","Employed","vocational + Abi","26","","","","6"
"6 on Scale 1 to 10","1985","Employed","higher vocational","42","0.1020841336521","0.0740800177068932","0.130088249597306","6"
"7 on Scale 1 to 10","1985","Not Employed","general elemantary","203","0.137270555199427","0.119832088365259","0.154709022033595","7"
"7 on Scale 1 to 10","1985","Not Employed","inadequately","27","","","","7"
"7 on Scale 1 to 10","1985","Not Employed","in school","25","","","","7"
"7 on Scale 1 to 10","1985","Not Employed","middle vocational","230","0.135871886644635","0.119612189660366","0.152131583628904","7"
"7 on Scale 1 to 10","1985","Not Employed","vocational + Abi","8","","","","7"
"7 on Scale 1 to 10","1985","Not Employed","higher vocational","23","","","","7"
"7 on Scale 1 to 10","1985","Not Employed","higher education","23","","","","7"
"7 on Scale 1 to 10","1985","Employed","in school","","","","","7"
"7 on Scale 1 to 10","1985","Employed","inadequately","73","0.136791520097316","0.106731887417678","0.166851152776954","7"
"7 on Scale 1 to 10","1985","Employed","general elemantary","232","0.15550323312061","0.137176636038439","0.173829830202781","7"
"7 on Scale 1 to 10","1985","Employed","middle vocational","588","0.171903723892878","0.15927719173343","0.184530256052326","7"
"7 on Scale 1 to 10","1985","Employed","higher vocational","71","0.153378396955829","0.120047140069489","0.186709653842168","7"
"7 on Scale 1 to 10","1985","Employed","higher education","110","0.176613621286068","0.146201720955189","0.207025521616948","7"
"7 on Scale 1 to 10","1985","Employed","vocational + Abi","29","","","","7"
"8 on Scale 1 to 10","1985","Not Employed","middle vocational","284","0.17049498929582","0.152649687605846","0.188340290985793","8"
"8 on Scale 1 to 10","1985","Not Employed","vocational + Abi","16","","","","8"
"8 on Scale 1 to 10","1985","Employed","vocational + Abi","47","0.218448182314387","0.160749209148111","0.276147155480664","8"
"8 on Scale 1 to 10","1985","Not Employed","higher vocational","24","","","","8"
"8 on Scale 1 to 10","1985","Not Employed","in school","29","","","","8"
"8 on Scale 1 to 10","1985","Not Employed","inadequately","48","0.101674740143616","0.0690179508993914","0.134331529387841","8"
"8 on Scale 1 to 10","1985","Not Employed","general elemantary","264","0.186592564318822","0.166850910595928","0.206334218041715","8"
"8 on Scale 1 to 10","1985","Employed","inadequately","85","0.151337500939408","0.119987539033748","0.182687462845067","8"
"8 on Scale 1 to 10","1985","Employed","general elemantary","249","0.149602123372774","0.13156392797428","0.167640318771267","8"
"8 on Scale 1 to 10","1985","Employed","middle vocational","666","0.189617627748508","0.176499091543115","0.2027361639539","8"
"8 on Scale 1 to 10","1985","Not Employed","higher education","28","","","","8"
"8 on Scale 1 to 10","1985","Employed","in school","1","","","","8"
"8 on Scale 1 to 10","1985","Employed","higher vocational","110","0.245908046560505","0.206076841687395","0.285739251433615","8"
"8 on Scale 1 to 10","1985","Employed","higher education","170","0.284530392188983","0.248548040162937","0.320512744215029","8"
"9 on Scale 1 to 10","1985","Not Employed","in school","17","","","","9"
"9 on Scale 1 to 10","1985","Employed","higher vocational","34","0.0674990322447641","0.0442931363690327","0.0907049281204956","9"
"9 on Scale 1 to 10","1985","Not Employed","higher vocational","15","","","","9"
"9 on Scale 1 to 10","1985","Not Employed","higher education","18","","","","9"
"9 on Scale 1 to 10","1985","Employed","in school","","","","","9"
"9 on Scale 1 to 10","1985","Not Employed","inadequately","18","","","","9"
"9 on Scale 1 to 10","1985","Not Employed","vocational + Abi","6","","","","9"
"9 on Scale 1 to 10","1985","Not Employed","general elemantary","117","0.0728525678956101","0.0596827695146592","0.0860223662765609","9"
"9 on Scale 1 to 10","1985","Not Employed","middle vocational","150","0.0854012116080315","0.0721393068530087","0.0986631163630542","9"
"9 on Scale 1 to 10","1985","Employed","inadequately","54","0.100069430892786","0.0738180925441844","0.126320769241387","9"
"9 on Scale 1 to 10","1985","Employed","general elemantary","105","0.073194425667729","0.0600225856574647","0.0863662656779934","9"
"9 on Scale 1 to 10","1985","Employed","middle vocational","261","0.0771752262067685","0.0682442360850915","0.0861062163284455","9"
