"plh0175","year","regtyp","sex","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","1985","Urban Area","Female","215","0.0496542814865335","0.0432283662417742","0.0560801967312928","3"
"4 on Scale 1 to 10","1985","Rural Area","Female","60","0.050004885725029","0.0372969276103702","0.0627128438396878","4"
"4 on Scale 1 to 10","1985","Rural Area","Male","67","0.0640323638757832","0.0495322566133288","0.0785324711382376","4"
"4 on Scale 1 to 10","1985","Urban Area","Female","243","0.0494528583878179","0.0430393102240736","0.0558664065515621","4"
"4 on Scale 1 to 10","1985","Urban Area","Male","255","0.0539628608468321","0.0471731555534043","0.0607525661402599","4"
"5 on Scale 1 to 10","1985","Urban Area","Female","772","0.175082413478303","0.163840444709103","0.186324382247502","5"
"5 on Scale 1 to 10","1985","Rural Area","Female","181","0.167233074634555","0.145474437448782","0.188991711820329","5"
"5 on Scale 1 to 10","1985","Rural Area","Male","177","0.156096473873601","0.134599170835819","0.177593776911382","5"
"5 on Scale 1 to 10","1985","Urban Area","Male","702","0.164799295797493","0.153650641472331","0.175947950122655","5"
"6 on Scale 1 to 10","1985","Rural Area","Female","122","0.107945700276027","0.089852841690152","0.126038558861902","6"
"6 on Scale 1 to 10","1985","Rural Area","Male","137","0.121861493777548","0.102485865639612","0.141237121915485","6"
"6 on Scale 1 to 10","1985","Urban Area","Female","426","0.0980133554585892","0.0892178963640432","0.106808814553135","6"
"6 on Scale 1 to 10","1985","Urban Area","Male","474","0.107495468412786","0.0981876127207271","0.116803324104844","6"
"7 on Scale 1 to 10","1985","Rural Area","Female","162","0.1467775937803","0.12614423751117","0.16741095004943","7"
"7 on Scale 1 to 10","1985","Rural Area","Male","168","0.166033583901505","0.14399349796195","0.18807366984106","7"
"7 on Scale 1 to 10","1985","Urban Area","Female","640","0.142197857052054","0.131866534516079","0.152529179588029","7"
"7 on Scale 1 to 10","1985","Urban Area","Male","690","0.164007522926143","0.152880411999591","0.175134633852695","7"
"8 on Scale 1 to 10","1985","Rural Area","Female","203","0.166252908512028","0.144545365954304","0.187960451069751","8"
"8 on Scale 1 to 10","1985","Rural Area","Male","197","0.177430632741979","0.154802870948853","0.200058394535105","8"
"8 on Scale 1 to 10","1985","Urban Area","Female","807","0.185403706853755","0.173907720169057","0.196899693538454","8"
"8 on Scale 1 to 10","1985","Urban Area","Male","832","0.19877177993247","0.18677941515525","0.210764144709689","8"
"9 on Scale 1 to 10","1985","Rural Area","Female","100","0.0911100702854355","0.0743317799253189","0.107888360645552","9"
"9 on Scale 1 to 10","1985","Rural Area","Male","95","0.0861735008314449","0.0695524004046591","0.102794601258231","9"
"9 on Scale 1 to 10","1985","Urban Area","Female","372","0.0807540519567598","0.0726944451594109","0.0888136587541087","9"
"9 on Scale 1 to 10","1985","Urban Area","Male","329","0.0777765994428984","0.0697285267090287","0.085824672176768","9"
"0 Completely dissatisfied","1986","Rural Area","Female","24","","","","0"
"0 Completely dissatisfied","1986","Rural Area","Male","23","","","","0"
"0 Completely dissatisfied","1986","Urban Area","Female","78","0.0202932589665822","0.0160320051446602","0.0245545127885043","0"
"0 Completely dissatisfied","1986","Urban Area","Male","77","0.0163643289855156","0.0125033720908099","0.0202252858802212","0"
"1 on Scale 1 to 10","1986","Rural Area","Female","8","","","","1"
"1 on Scale 1 to 10","1986","Rural Area","Male","9","","","","1"
"1 on Scale 1 to 10","1986","Urban Area","Female","60","0.0118004044058938","0.00853689973749304","0.0150639090742947","1"
"1 on Scale 1 to 10","1986","Urban Area","Male","51","0.0104564981465013","0.00736093765477181","0.0135520586382308","1"
"10 Completely satisfied","1986","Rural Area","Female","126","0.11916464281966","0.0999752113140077","0.138354074325311","10"
"10 Completely satisfied","1986","Rural Area","Male","102","0.0943714485007497","0.0767390458234197","0.11200385117808","10"
"10 Completely satisfied","1986","Urban Area","Female","477","0.121450963755468","0.111579150235124","0.131322777275812","10"
"10 Completely satisfied","1986","Urban Area","Male","381","0.0974413720299326","0.0884165608654471","0.106466183194418","10"
"2 on Scale 1 to 10","1986","Rural Area","Female","37","0.0320253061605348","0.0215968581990882","0.0424537541219815","2"
"2 on Scale 1 to 10","1986","Urban Area","Female","128","0.0291609191411422","0.0240759574385243","0.03424588084376","2"
"2 on Scale 1 to 10","1986","Rural Area","Male","36","0.0341833287444416","0.0232243355666981","0.0451423219221851","2"
"2 on Scale 1 to 10","1986","Urban Area","Male","134","0.0275573452800763","0.0225756242245771","0.0325390663355756","2"
"3 on Scale 1 to 10","1986","Rural Area","Female","49","0.052411841353356","0.0392120960045031","0.065611586702209","3"
"3 on Scale 1 to 10","1986","Urban Area","Male","211","0.0471732756749967","0.0407214340355624","0.053625117314431","3"
"3 on Scale 1 to 10","1986","Rural Area","Male","52","0.0490617971906123","0.0360342094785506","0.062089384902674","3"
"3 on Scale 1 to 10","1986","Urban Area","Female","215","0.0465170986583613","0.0401524238193131","0.0528817734974095","3"
"4 on Scale 1 to 10","1986","Rural Area","Female","76","0.0688358649131513","0.0538403446376774","0.0838313851886251","4"
"4 on Scale 1 to 10","1986","Rural Area","Male","63","0.0621533518096355","0.0475915765395536","0.0767151270797175","4"
"4 on Scale 1 to 10","1986","Urban Area","Female","242","0.0559212109294228","0.048977272512964","0.0628651493458817","4"
"4 on Scale 1 to 10","1986","Urban Area","Male","260","0.0594664326086381","0.0522694275135051","0.0666634377037711","4"
"5 on Scale 1 to 10","1986","Rural Area","Male","164","0.15189287962144","0.130245257693552","0.173540501549329","5"
"5 on Scale 1 to 10","1986","Rural Area","Female","155","0.15087777952082","0.129677637203635","0.172077921838005","5"
"5 on Scale 1 to 10","1986","Urban Area","Female","709","0.171612394757038","0.160217650594088","0.183007138919988","5"
"5 on Scale 1 to 10","1986","Urban Area","Male","671","0.160076585945841","0.148917915082777","0.171235256808906","5"
"6 on Scale 1 to 10","1986","Rural Area","Female","127","0.123597370317451","0.104103526474359","0.143091214160542","6"
"6 on Scale 1 to 10","1986","Rural Area","Male","124","0.124861960543183","0.104924516218","0.144799404868367","6"
"6 on Scale 1 to 10","1986","Urban Area","Female","444","0.0989526146221962","0.0899285767507193","0.107976652493673","6"
"6 on Scale 1 to 10","1986","Urban Area","Male","490","0.118883527183378","0.109034207848818","0.128732846517937","6"
"7 on Scale 1 to 10","1986","Rural Area","Female","173","0.148032017537632","0.126997599659773","0.169066435415491","7"
"7 on Scale 1 to 10","1986","Rural Area","Male","171","0.164298097274286","0.141949097333097","0.186647097215476","7"
"7 on Scale 1 to 10","1986","Urban Area","Female","633","0.149575614175598","0.138797030271733","0.160354198079463","7"
"7 on Scale 1 to 10","1986","Urban Area","Male","682","0.163563677645455","0.15230756080438","0.174819794486529","7"
"8 on Scale 1 to 10","1986","Rural Area","Female","202","0.176578486865575","0.153993438152757","0.199163535578393","8"
"8 on Scale 1 to 10","1986","Rural Area","Male","213","0.198407828346317","0.174354661304118","0.222460995388516","8"
"8 on Scale 1 to 10","1986","Urban Area","Female","851","0.205542413562763","0.193330055166281","0.217754771959245","8"
"8 on Scale 1 to 10","1986","Urban Area","Male","833","0.20940718548896","0.197024896422804","0.221789474555117","8"
"9 on Scale 1 to 10","1986","Rural Area","Male","99","0.0892016710054441","0.0720101722745837","0.106393169736305","9"
"9 on Scale 1 to 10","1986","Rural Area","Female","118","0.101105238057995","0.083249315885413","0.118961160230576","9"
"9 on Scale 1 to 10","1986","Urban Area","Female","369","0.0891731070255339","0.080560228365916","0.0977859856851517","9"
"9 on Scale 1 to 10","1986","Urban Area","Male","358","0.0896097710107052","0.0809177614595315","0.0983017805618789","9"
"0 Completely dissatisfied","1987","Rural Area","Female","15","","","","0"
"0 Completely dissatisfied","1987","Rural Area","Male","20","","","","0"
"0 Completely dissatisfied","1987","Urban Area","Female","70","0.0174821310063927","0.0134985535816374","0.0214657084311481","0"
"0 Completely dissatisfied","1987","Urban Area","Male","80","0.0208381203469132","0.0164721773849988","0.0252040633088276","0"
"1 on Scale 1 to 10","1987","Urban Area","Female","52","0.0108968932915001","0.00774132211469935","0.0140524644683008","1"
"1 on Scale 1 to 10","1987","Urban Area","Male","55","0.0121143951028894","0.0087707072038301","0.0154580830019486","1"
"1 on Scale 1 to 10","1987","Rural Area","Female","16","","","","1"
"1 on Scale 1 to 10","1987","Rural Area","Male","9","","","","1"
"10 Completely satisfied","1987","Rural Area","Female","110","0.110433908771954","0.091861006990012","0.129006810553896","10"
"10 Completely satisfied","1987","Rural Area","Male","82","0.0792288980709076","0.0627580645167826","0.0956997316250326","10"
"10 Completely satisfied","1987","Urban Area","Female","410","0.111634375934457","0.10206241989456","0.121206331974354","10"
"10 Completely satisfied","1987","Urban Area","Male","343","0.0908838375762948","0.0820981742676958","0.0996695008848938","10"
"2 on Scale 1 to 10","1987","Rural Area","Female","31","0.0285667148618081","0.0186953757855797","0.0384380539380366","2"
"2 on Scale 1 to 10","1987","Rural Area","Male","32","0.0350617579039108","0.0238450726664431","0.0462784431413784","2"
"2 on Scale 1 to 10","1987","Urban Area","Female","123","0.0315786532785033","0.0262632670368631","0.0368940395201436","2"
"2 on Scale 1 to 10","1987","Urban Area","Male","114","0.0247367683739774","0.0199893889310422","0.0294841478169126","2"
"3 on Scale 1 to 10","1987","Urban Area","Female","182","0.0416558573934273","0.0355828384772448","0.0477288763096099","3"
"3 on Scale 1 to 10","1987","Rural Area","Female","51","0.0557865315397865","0.0421865222262654","0.0693865408533075","3"
"3 on Scale 1 to 10","1987","Rural Area","Male","47","0.0467611599324226","0.0338863320232837","0.0596359878415615","3"
"3 on Scale 1 to 10","1987","Urban Area","Male","201","0.0485806498860289","0.0420095330650907","0.0551517667069671","3"
"4 on Scale 1 to 10","1987","Rural Area","Female","62","0.0550987205324045","0.0415778888754501","0.0686195521893588","4"
"4 on Scale 1 to 10","1987","Rural Area","Male","61","0.0627954163932426","0.0480016381459786","0.0775891946405066","4"
"4 on Scale 1 to 10","1987","Urban Area","Female","244","0.0565893178381399","0.0495663048337764","0.0636123308425035","4"
"4 on Scale 1 to 10","1987","Urban Area","Male","204","0.0438550536279759","0.037596222581109","0.0501138846748428","4"
"5 on Scale 1 to 10","1987","Rural Area","Female","193","0.167960318254072","0.145808223823401","0.190112412684744","5"
"5 on Scale 1 to 10","1987","Urban Area","Male","664","0.15763911830788","0.146501235810659","0.168777000805102","5"
"5 on Scale 1 to 10","1987","Rural Area","Male","168","0.164649775529886","0.142033931594472","0.1872656194653","5"
"5 on Scale 1 to 10","1987","Urban Area","Female","688","0.164617487240164","0.153345862475624","0.175889112004705","5"
"6 on Scale 1 to 10","1987","Rural Area","Female","114","0.102606958646115","0.0846257373366104","0.12058817995562","6"
"6 on Scale 1 to 10","1987","Rural Area","Male","118","0.111768871947056","0.0925547139038895","0.130983029990223","6"
"6 on Scale 1 to 10","1987","Urban Area","Female","485","0.109358661157534","0.0998726448851353","0.118844677429933","6"
"6 on Scale 1 to 10","1987","Urban Area","Male","482","0.116587245645916","0.106778151750625","0.126396339541208","6"
"7 on Scale 1 to 10","1987","Rural Area","Female","169","0.155315927023342","0.1338527217438","0.176779132302884","7"
"7 on Scale 1 to 10","1987","Rural Area","Male","177","0.178148523466399","0.154814710430812","0.201482336501986","7"
"7 on Scale 1 to 10","1987","Urban Area","Female","696","0.162994910858555","0.151768086707997","0.174221735009113","7"
"7 on Scale 1 to 10","1987","Urban Area","Male","748","0.179689730384808","0.16795502364056","0.191424437129055","7"
"8 on Scale 1 to 10","1987","Rural Area","Female","228","0.213609622249633","0.189322898583732","0.237896345915534","8"
"8 on Scale 1 to 10","1987","Rural Area","Male","229","0.216825259442073","0.191695854567733","0.241954664316413","8"
"8 on Scale 1 to 10","1987","Urban Area","Female","836","0.202337901153134","0.190126824784341","0.214548977521927","8"
"8 on Scale 1 to 10","1987","Urban Area","Male","891","0.22371638342676","0.2109789876552","0.23645377919832","8"
"9 on Scale 1 to 10","1987","Rural Area","Female","105","0.0852407914397613","0.0686938945081946","0.101787688371328","9"
"9 on Scale 1 to 10","1987","Rural Area","Male","90","0.0797041447770367","0.0631882496549879","0.0962200398990855","9"
"9 on Scale 1 to 10","1987","Urban Area","Female","372","0.0908538108481918","0.0821181797826096","0.0995894419137741","9"
"9 on Scale 1 to 10","1987","Urban Area","Male","330","0.0813586973205558","0.0730027341913891","0.0897146604497224","9"
"0 Completely dissatisfied","1988","Rural Area","Male","26","","","","0"
"0 Completely dissatisfied","1988","Urban Area","Female","68","0.0147648842544375","0.011020637961277","0.0185091305475979","0"
"0 Completely dissatisfied","1988","Urban Area","Male","76","0.0194914968986561","0.015166041179623","0.0238169526176893","0"
"0 Completely dissatisfied","1988","Rural Area","Female","20","","","","0"
"1 on Scale 1 to 10","1988","Rural Area","Male","7","","","","1"
"1 on Scale 1 to 10","1988","Urban Area","Male","47","0.0113865051193685","0.00806685676650812","0.0147061534722288","1"
"1 on Scale 1 to 10","1988","Rural Area","Female","9","","","","1"
"1 on Scale 1 to 10","1988","Urban Area","Female","53","0.0141420924724285","0.0104765062263064","0.0178076787185506","1"
"10 Completely satisfied","1988","Rural Area","Female","112","0.109647260976921","0.0904443283695258","0.128850193584317","10"
"10 Completely satisfied","1988","Rural Area","Male","75","0.0692810251636202","0.0533664481436534","0.0851956021835869","10"
"10 Completely satisfied","1988","Urban Area","Female","377","0.104639469516969","0.0951372254455201","0.114141713588418","10"
"10 Completely satisfied","1988","Urban Area","Male","321","0.0893331170155199","0.0804089105930514","0.0982573234379883","10"
"2 on Scale 1 to 10","1988","Rural Area","Male","26","","","","2"
"2 on Scale 1 to 10","1988","Urban Area","Female","116","0.0251572788599668","0.0202956863708283","0.0300188713491054","2"
"2 on Scale 1 to 10","1988","Urban Area","Male","128","0.0285038323415567","0.0232972137480625","0.0337104509350509","2"
"2 on Scale 1 to 10","1988","Rural Area","Female","27","","","","2"
"3 on Scale 1 to 10","1988","Urban Area","Male","190","0.045353934631869","0.0388434657113708","0.0518644035523672","3"
"3 on Scale 1 to 10","1988","Rural Area","Male","49","0.0497924827869279","0.0361601623632464","0.0634248032106093","3"
"3 on Scale 1 to 10","1988","Rural Area","Female","53","0.0593035083369682","0.0447873208095895","0.0738196958643469","3"
"3 on Scale 1 to 10","1988","Urban Area","Female","174","0.0445966817193263","0.0381886583145323","0.0510047051241204","3"
"4 on Scale 1 to 10","1988","Rural Area","Female","57","0.0556668293143778","0.0415756130673724","0.0697580455613833","4"
"4 on Scale 1 to 10","1988","Rural Area","Male","57","0.064658462715409","0.0492458430454211","0.0800710823853969","4"
"4 on Scale 1 to 10","1988","Urban Area","Female","242","0.0570096633877388","0.049811738616303","0.0642075881591747","4"
"4 on Scale 1 to 10","1988","Urban Area","Male","230","0.0568679037119328","0.0496218180515483","0.0641139893723173","4"
"5 on Scale 1 to 10","1988","Urban Area","Female","650","0.16241373607784","0.150963733210139","0.173863738945542","5"
"5 on Scale 1 to 10","1988","Rural Area","Male","132","0.139685474710312","0.117959317619127","0.161411631801498","5"
"5 on Scale 1 to 10","1988","Rural Area","Female","166","0.170925845680889","0.147789851226634","0.194061840135144","5"
"5 on Scale 1 to 10","1988","Urban Area","Male","611","0.15621845038955","0.144858805198008","0.167578095581093","5"
"6 on Scale 1 to 10","1988","Rural Area","Female","118","0.107772337969554","0.0887142595959967","0.126830416343111","6"
"6 on Scale 1 to 10","1988","Urban Area","Female","421","0.104861385783579","0.0953502499035946","0.114372521663563","6"
"6 on Scale 1 to 10","1988","Rural Area","Male","112","0.11538358691315","0.0953606316074323","0.135406542218868","6"
"6 on Scale 1 to 10","1988","Urban Area","Male","464","0.117310379960453","0.10724208750331","0.127378672417596","6"
"7 on Scale 1 to 10","1988","Rural Area","Female","149","0.130808979125348","0.11008543604167","0.151532522209027","7"
"7 on Scale 1 to 10","1988","Rural Area","Male","183","0.186159942483833","0.161765476651657","0.210554408316008","7"
"7 on Scale 1 to 10","1988","Urban Area","Female","693","0.17151085499202","0.159808624144454","0.183213085839587","7"
"7 on Scale 1 to 10","1988","Urban Area","Male","713","0.175129619762606","0.163237582850031","0.187021656675181","7"
"8 on Scale 1 to 10","1988","Rural Area","Female","216","0.216290296057013","0.190986612703948","0.241593979410077","8"
"8 on Scale 1 to 10","1988","Rural Area","Male","216","0.223086030564975","0.196994394220795","0.249177666909154","8"
"8 on Scale 1 to 10","1988","Urban Area","Male","810","0.209550935743676","0.196816921281757","0.222284950205594","8"
"8 on Scale 1 to 10","1988","Urban Area","Female","846","0.211027177334088","0.198360005539412","0.223694349128764","8"
"9 on Scale 1 to 10","1988","Rural Area","Male","95","0.0995929596116743","0.0808252003522991","0.11836071887105","9"
"9 on Scale 1 to 10","1988","Rural Area","Female","90","0.0904000699121725","0.0727763652265383","0.108023774597807","9"
"9 on Scale 1 to 10","1988","Urban Area","Female","346","0.0898767756016055","0.0809979958301838","0.0987555553730272","9"
"9 on Scale 1 to 10","1988","Urban Area","Male","334","0.0908538244248122","0.0818614981480207","0.0998461507016037","9"
"0 Completely dissatisfied","1989","Rural Area","Male","20","","","","0"
"0 Completely dissatisfied","1989","Urban Area","Female","70","0.015021088326367","0.0112060251158779","0.0188361515368562","0"
"0 Completely dissatisfied","1989","Urban Area","Male","69","0.0150979859773872","0.0112172625601263","0.0189787093946482","0"
"0 Completely dissatisfied","1989","Rural Area","Female","14","","","","0"
"1 on Scale 1 to 10","1989","Rural Area","Male","15","","","","1"
"1 on Scale 1 to 10","1989","Rural Area","Female","13","","","","1"
"1 on Scale 1 to 10","1989","Urban Area","Male","32","0.00787765132578995","0.00506421128986295","0.0106910913617169","1"
"1 on Scale 1 to 10","1989","Urban Area","Female","39","0.00778758414843686","0.00503055551381198","0.0105446127830617","1"
"10 Completely satisfied","1989","Rural Area","Female","106","0.11791996935708","0.0975503637005525","0.138289575013607","10"
"10 Completely satisfied","1989","Rural Area","Male","70","0.0771196162353634","0.0600469319529139","0.094192300517813","10"
"10 Completely satisfied","1989","Urban Area","Female","356","0.103112038668838","0.0935739499875631","0.112650127350113","10"
"10 Completely satisfied","1989","Urban Area","Male","286","0.0871828840088266","0.078205202946281","0.0961605650713722","10"
"2 on Scale 1 to 10","1989","Urban Area","Female","95","0.0243108145296362","0.0194803035611174","0.029141325498155","2"
"2 on Scale 1 to 10","1989","Rural Area","Male","24","","","","2"
"2 on Scale 1 to 10","1989","Rural Area","Female","30","0.0282848644675163","0.0178140254608023","0.0387557034742303","2"
"2 on Scale 1 to 10","1989","Urban Area","Male","103","0.0226801847633979","0.0179421492033759","0.0274182203234198","2"
"3 on Scale 1 to 10","1989","Rural Area","Male","53","0.0584322178931895","0.0434215971523313","0.0734428386340476","3"
"3 on Scale 1 to 10","1989","Urban Area","Female","205","0.0530226616488963","0.0459945584905709","0.0600507648072218","3"
"3 on Scale 1 to 10","1989","Urban Area","Male","152","0.0396691050832461","0.0334576503923574","0.0458805597741348","3"
"3 on Scale 1 to 10","1989","Rural Area","Female","48","0.0524974759730213","0.0384112598653281","0.0665836920807145","3"
"4 on Scale 1 to 10","1989","Rural Area","Female","59","0.0620742356343097","0.0468345899258652","0.0773138813427542","4"
"4 on Scale 1 to 10","1989","Rural Area","Male","54","0.0590734105194908","0.0439857965056274","0.0741610245333542","4"
"4 on Scale 1 to 10","1989","Urban Area","Female","218","0.054503767140615","0.0473837550099426","0.0616237792712873","4"
"4 on Scale 1 to 10","1989","Urban Area","Male","225","0.0559066375500773","0.0485953169471101","0.0632179581530445","4"
"5 on Scale 1 to 10","1989","Rural Area","Male","127","0.141552192367128","0.119244126413477","0.163860258320779","5"
"5 on Scale 1 to 10","1989","Urban Area","Female","660","0.168065187317118","0.156337264401407","0.17979311023283","5"
"5 on Scale 1 to 10","1989","Urban Area","Male","583","0.147937120408001","0.136638352886176","0.159235887929826","5"
"5 on Scale 1 to 10","1989","Rural Area","Female","156","0.171562226989441","0.147751331367798","0.195373122611083","5"
"6 on Scale 1 to 10","1989","Urban Area","Male","470","0.120468639720704","0.110109603836555","0.130827675604853","6"
"6 on Scale 1 to 10","1989","Rural Area","Male","108","0.119613924206102","0.0988469069531563","0.140380941459047","6"
"6 on Scale 1 to 10","1989","Rural Area","Female","103","0.102265309623387","0.0831283420917514","0.121402277155022","6"
"6 on Scale 1 to 10","1989","Urban Area","Female","451","0.10735571711345","0.0976463846017751","0.117065049625125","6"
"7 on Scale 1 to 10","1989","Rural Area","Female","156","0.159800826074631","0.136658043106603","0.18294360904266","7"
"7 on Scale 1 to 10","1989","Rural Area","Male","184","0.18851839482642","0.16348827790839","0.213548511744451","7"
"7 on Scale 1 to 10","1989","Urban Area","Female","627","0.163000753569653","0.151415783622697","0.17458572351661","7"
"7 on Scale 1 to 10","1989","Urban Area","Male","700","0.186266664856799","0.173876836420366","0.198656493293232","7"
"8 on Scale 1 to 10","1989","Urban Area","Female","840","0.215191995206832","0.202302605932874","0.228081384480791","8"
"8 on Scale 1 to 10","1989","Rural Area","Male","194","0.205497917788844","0.179639740748433","0.231356094829254","8"
"8 on Scale 1 to 10","1989","Rural Area","Female","185","0.19073532579788","0.165921381284418","0.215549270311341","8"
"8 on Scale 1 to 10","1989","Urban Area","Male","857","0.230280117028436","0.216881769358306","0.243678464698567","8"
"9 on Scale 1 to 10","1989","Rural Area","Female","93","0.085619880766738","0.0679478831511613","0.103291878382315","9"
"9 on Scale 1 to 10","1989","Urban Area","Female","344","0.0886283923301565","0.0797144102841209","0.097542374376192","9"
"9 on Scale 1 to 10","1989","Rural Area","Male","89","0.0938620148261201","0.0751987002524477","0.112525329399792","9"
"9 on Scale 1 to 10","1989","Urban Area","Male","316","0.0866330092773342","0.0776809896474256","0.0955850289072429","9"
"0 Completely dissatisfied","1990","Rural Area","Male","67","0.0222829366362059","0.0162056328180941","0.0283602404543176","0"
"0 Completely dissatisfied","1990","Urban Area","Female","91","0.0202156295680326","0.0161582838971232","0.0242729752389419","0"
"0 Completely dissatisfied","1990","Urban Area","Male","79","0.0158909623005782","0.0122101221681945","0.019571802432962","0"
"0 Completely dissatisfied","1990","Rural Area","Female","79","0.0300166830111308","0.0231914812708742","0.0368418847513875","0"
"1 on Scale 1 to 10","1990","Urban Area","Male","49","0.00865506362898138","0.00592861213598834","0.0113815151219744","1"
"1 on Scale 1 to 10","1990","Urban Area","Female","70","0.0137529270486711","0.0103953688156246","0.0171104852817176","1"
"1 on Scale 1 to 10","1990","Rural Area","Male","33","0.013894372766816","0.00907490222656849","0.0187138433070636","1"
"1 on Scale 1 to 10","1990","Rural Area","Female","38","0.0158364606564361","0.0108428496351422","0.02083007167773","1"
"10 Completely satisfied","1990","Rural Area","Female","168","0.0796340020000039","0.0688051712805516","0.0904628327194563","10"
"10 Completely satisfied","1990","Rural Area","Male","140","0.0698434357034686","0.059349003087336","0.0803378683196012","10"
"10 Completely satisfied","1990","Urban Area","Female","395","0.0974038253486396","0.0888557592566424","0.105951891440637","10"
"10 Completely satisfied","1990","Urban Area","Male","313","0.0765852285539903","0.068757763060506","0.0844126940474746","10"
"2 on Scale 1 to 10","1990","Rural Area","Male","87","0.0344231893561895","0.0269166959963735","0.0419296827160055","2"
"2 on Scale 1 to 10","1990","Urban Area","Female","129","0.0233037280831044","0.0189543657650474","0.0276530904011614","2"
"2 on Scale 1 to 10","1990","Urban Area","Male","137","0.0286005024649736","0.0236944067654976","0.0335065981644496","2"
"2 on Scale 1 to 10","1990","Rural Area","Female","81","0.0300349957972021","0.0232077768393021","0.0368622147551021","2"
"3 on Scale 1 to 10","1990","Urban Area","Female","234","0.0482445344479354","0.042066933226789","0.0544221356690819","3"
"3 on Scale 1 to 10","1990","Rural Area","Male","162","0.0643678844604405","0.0542636057656493","0.0744721631552318","3"
"3 on Scale 1 to 10","1990","Rural Area","Female","152","0.0593938239538288","0.0499395851550803","0.0688480627525773","3"
"3 on Scale 1 to 10","1990","Urban Area","Male","233","0.0439547379525825","0.0379209183581543","0.0499885575470107","3"
"4 on Scale 1 to 10","1990","Rural Area","Female","157","0.0631474409391442","0.0534185012221958","0.0728763806560927","4"
"4 on Scale 1 to 10","1990","Urban Area","Female","289","0.0572020675603944","0.0505071028144641","0.0638970323063247","4"
"4 on Scale 1 to 10","1990","Rural Area","Male","137","0.0552397360068862","0.0458337409781154","0.064645731035657","4"
"4 on Scale 1 to 10","1990","Urban Area","Male","277","0.0593067801220859","0.0523545133811697","0.066259046863002","4"
"5 on Scale 1 to 10","1990","Urban Area","Female","837","0.178535625974259","0.167495095714203","0.189576156234316","5"
"5 on Scale 1 to 10","1990","Rural Area","Male","430","0.174946986989004","0.159304265995572","0.190589707982437","5"
"5 on Scale 1 to 10","1990","Rural Area","Female","491","0.182024544110908","0.166590237509529","0.197458850712288","5"
"5 on Scale 1 to 10","1990","Urban Area","Male","728","0.152395098870776","0.141816394606155","0.162973803135398","5"
"6 on Scale 1 to 10","1990","Rural Area","Male","277","0.117039411296681","0.103803469091943","0.13027535350142","6"
"6 on Scale 1 to 10","1990","Urban Area","Female","532","0.107056179485825","0.0981426222228107","0.115969736748839","6"
"6 on Scale 1 to 10","1990","Urban Area","Male","553","0.118408157379371","0.10889828169956","0.127918033059182","6"
"6 on Scale 1 to 10","1990","Rural Area","Female","284","0.107983157142364","0.0955690197150255","0.120397294569703","6"
"7 on Scale 1 to 10","1990","Rural Area","Female","342","0.153424901825131","0.139009303162102","0.16784050048816","7"
"7 on Scale 1 to 10","1990","Rural Area","Male","355","0.166513101711711","0.151174289436922","0.1818519139865","7"
"7 on Scale 1 to 10","1990","Urban Area","Female","753","0.161116389101725","0.150517658940989","0.17171511926246","7"
"7 on Scale 1 to 10","1990","Urban Area","Male","808","0.186907158398991","0.175432671277768","0.198381645520214","7"
