"year","e11102","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","Employed","Female","2.35","2","3992","1","2","3","4","5","2.32","2.38","1","5","2","2"
"1992","Employed","Male","2.27","2","5109","1","2","3","3","5","2.25","2.29","1","5","2","2"
"1992","Not Employed","Female","2.97","3","2893","2","2","4","4","5","2.93","3.01","1","5","3","3"
"1992","Not Employed","Male","2.95","3","1370","2","2","4","5","5","2.89","3.01","1","5","3","3"
"1993","Employed","Female","","","","","","","","","","","","","",""
"1993","Employed","Male","","","","","","","","","","","","","",""
"1993","Not Employed","Female","","","","","","","","","","","","","",""
"1993","Not Employed","Male","","","","","","","","","","","","","",""
"1994","Employed","Female","2.54","2","3651","2","2","3","4","5","2.51","2.57","1","5","2","2"
"1994","Employed","Male","2.44","2","4692","1","2","3","4","5","2.41","2.47","1","5","2","2"
"1994","Not Employed","Female","3.03","3","3042","2","2","4","4","5","2.99","3.07","1","5","3","3"
"1994","Not Employed","Male","2.96","3","1533","2","2","4","4","5","2.91","3.01","1","5","3","3"
"1995","Employed","Female","2.53","2","3722","2","2","3","4","5","2.5","2.56","1","5","2","2"
"1995","Employed","Male","2.45","2","4788","1","2","3","4","5","2.43","2.47","1","5","2","2"
"1995","Not Employed","Female","3.03","3","3192","2","2","4","4","5","2.99","3.07","1","5","3","3"
"1995","Not Employed","Male","2.94","3","1627","2","2","4","4","5","2.89","2.99","1","5","3","3"
"1996","Employed","Female","2.49","2","3720","1","2","3","4","5","2.46","2.52","1","5","2","2"
"1996","Employed","Male","2.45","2","4718","2","2","3","4","5","2.43","2.47","1","5","2","2"
"1996","Not Employed","Female","3.02","3","3076","2","2","4","4","5","2.98","3.06","1","5","3","3"
"1996","Not Employed","Male","3","3","1583","2","2","4","4","5","2.95","3.05","1","5","3","3"
"1997","Employed","Female","2.47","2","3574","2","2","3","4","5","2.44","2.5","1","5","2","2"
"1997","Employed","Male","2.44","2","4579","1","2","3","4","5","2.42","2.46","1","5","2","2"
"1997","Not Employed","Female","3.02","3","3095","2","2","4","4","5","2.98","3.06","1","5","3","3"
"1997","Not Employed","Male","2.96","3","1648","2","2","4","4","5","2.91","3.01","1","5","3","3"
"1998","Employed","Female","2.43","2","3896","1","2","3","4","5","2.4","2.46","1","5","2","2"
"1998","Employed","Male","2.37","2","4979","1","2","3","3","5","2.35","2.39","1","5","2","2"
"1998","Not Employed","Female","2.96","3","3494","2","2","4","4","5","2.93","2.99","1","5","3","3"
"1998","Not Employed","Male","2.92","3","1926","2","2","4","4","5","2.87","2.97","1","5","3","3"
"1999","Employed","Female","2.46","2","3901","1","2","3","4","5","2.43","2.49","1","5","2","2"
"1999","Employed","Male","2.43","2","4884","1","2","3","4","5","2.41","2.45","1","5","2","2"
"1999","Not Employed","Female","3","3","3207","2","2","4","4","5","2.96","3.04","1","5","3","3"
"1999","Not Employed","Male","2.97","3","1746","2","2","4","4","5","2.92","3.02","1","5","3","3"
"2000","Employed","Female","2.41","2","6824","1","2","3","4","5","2.39","2.43","1","5","2","2"
"2000","Employed","Male","2.37","2","8346","1","2","3","4","5","2.35","2.39","1","5","2","2"
"2000","Not Employed","Female","2.96","3","5768","2","2","4","4","5","2.93","2.99","1","5","3","3"
"2000","Not Employed","Male","2.94","3","3285","2","2","4","4","5","2.9","2.98","1","5","3","3"
"2001","Employed","Female","2.42","2","6387","1","2","3","4","5","2.4","2.44","1","5","2","2"
"2001","Employed","Male","2.37","2","7518","1","2","3","4","5","2.35","2.39","1","5","2","2"
"2001","Not Employed","Female","3.01","3","5083","2","2","4","4","5","2.98","3.04","1","5","3","3"
"2001","Not Employed","Male","2.97","3","3044","2","2","4","4","5","2.93","3.01","1","5","3","3"
"2002","Employed","Female","2.46","2","6844","1","2","3","4","5","2.44","2.48","1","5","2","2"
"2002","Employed","Male","2.4","2","7979","1","2","3","3","5","2.38","2.42","1","5","2","2"
"2002","Not Employed","Female","3.01","3","5111","2","2","4","4","5","2.98","3.04","1","5","3","3"
"2002","Not Employed","Male","2.99","3","3181","2","2","4","4","5","2.95","3.03","1","5","3","3"
"2003","Employed","Female","2.46","2","6542","1","2","3","4","5","2.44","2.48","1","5","2","2"
