"year","age_gr","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","16-34 y.","Rural Area","2.01","2","1633","1","1","2","3","5","1.97","2.05","1","5","2","2"
"1992","16-34 y.","Urban Area","2","2","3298","1","1","2","3","4","1.97","2.03","1","5","2","2"
"1992","35-65 y.","Rural Area","2.63","3","2291","2","2","3","4","5","2.59","2.67","1","5","2","3"
"1992","35-65 y.","Urban Area","2.64","3","4554","2","2","3","4","5","2.61","2.67","1","5","2","3"
"1992","66 and older","Rural Area","3.35","3","505","2","3","4","5","5","3.27","3.43","1","5","3","3"
"1992","66 and older","Urban Area","3.27","3","964","2","3","4","5","5","3.21","3.33","1","5","3","3"
"1993","16-34 y.","Rural Area","","","","","","","","","","","","","",""
"1993","16-34 y.","Urban Area","","","","","","","","","","","","","",""
"1993","35-65 y.","Rural Area","","","","","","","","","","","","","",""
"1993","35-65 y.","Urban Area","","","","","","","","","","","","","",""
"1993","66 and older","Rural Area","","","","","","","","","","","","","",""
"1993","66 and older","Urban Area","","","","","","","","","","","","","",""
"1994","16-34 y.","Rural Area","2.15","2","1560","1","2","3","3","4","2.11","2.19","1","5","2","2"
"1994","16-34 y.","Urban Area","2.22","2","3252","1","2","3","3","4","2.19","2.25","1","5","2","2"
"1994","35-65 y.","Rural Area","2.76","3","2241","2","2","3","4","5","2.72","2.8","1","5","3","3"
"1994","35-65 y.","Urban Area","2.78","3","4351","2","2","3","4","5","2.75","2.81","1","5","3","3"
"1994","66 and older","Rural Area","3.34","3","510","2","3","4","5","5","3.26","3.42","1","5","3","3"
"1994","66 and older","Urban Area","3.32","3","1004","2","3","4","5","5","3.26","3.38","1","5","3","3"
"1995","16-34 y.","Rural Area","2.19","2","1621","1","2","3","3","4","2.15","2.23","1","5","2","2"
"1995","16-34 y.","Urban Area","2.21","2","3325","1","2","3","3","5","2.18","2.24","1","5","2","2"
"1995","35-65 y.","Rural Area","2.79","3","2343","2","2","3","4","5","2.75","2.83","1","5","3","3"
"1995","35-65 y.","Urban Area","2.76","3","4493","2","2","3","4","5","2.73","2.79","1","5","3","3"
"1995","66 and older","Rural Area","3.2","3","503","2","3","4","5","5","3.12","3.28","1","5","3","3"
"1995","66 and older","Urban Area","3.33","3","1044","2","3","4","5","5","3.27","3.39","1","5","3","3"
"1996","16-34 y.","Rural Area","2.19","2","1566","1","2","3","3","4","2.15","2.23","1","5","2","2"
"1996","16-34 y.","Urban Area","2.2","2","3206","1","2","3","3","4","2.17","2.23","1","5","2","2"
"1996","35-65 y.","Rural Area","2.76","3","2354","2","2","3","4","5","2.72","2.8","1","5","3","3"
"1996","35-65 y.","Urban Area","2.76","3","4397","2","2","3","4","5","2.73","2.79","1","5","3","3"
"1996","66 and older","Rural Area","3.26","3","506","2","3","4","5","5","3.18","3.34","1","5","3","3"
"1996","66 and older","Urban Area","3.3","3","1067","2","3","4","5","5","3.24","3.36","1","5","3","3"
"1997","16-34 y.","Rural Area","2.2","2","1515","1","2","3","3","5","2.16","2.24","1","5","2","2"
"1997","16-34 y.","Urban Area","2.12","2","3114","1","2","3","3","4","2.09","2.15","1","5","2","2"
"1997","35-65 y.","Rural Area","2.74","3","2329","2","2","3","4","5","2.7","2.78","1","5","3","3"
"1997","35-65 y.","Urban Area","2.76","3","4330","2","2","3","4","5","2.73","2.79","1","5","3","3"
"1997","66 and older","Rural Area","3.3","3","515","2","3","4","4","5","3.22","3.38","1","5","3","3"
"1997","66 and older","Urban Area","3.29","3","1092","2","3","4","5","5","3.24","3.34","1","5","3","3"
"1998","16-34 y.","Rural Area","2.12","2","1610","1","2","3","3","4","2.08","2.16","1","5","2","2"
"1998","16-34 y.","Urban Area","2.11","2","3267","1","2","3","3","4","2.08","2.14","1","5","2","2"
"1998","35-65 y.","Rural Area","2.68","3","2658","2","2","3","4","5","2.65","2.71","1","5","3","3"
"1998","35-65 y.","Urban Area","2.68","3","4874","2","2","3","4","5","2.65","2.71","1","5","3","3"
"1998","66 and older","Rural Area","3.26","3","607","2","3","4","5","5","3.19","3.33","1","5","3","3"
"1998","66 and older","Urban Area","3.26","3","1279","2","3","4","5","5","3.21","3.31","1","5","3","3"
"1999","16-34 y.","Rural Area","2.18","2","1543","1","2","3","3","4","2.14","2.22","1","5","2","2"
"1999","16-34 y.","Urban Area","2.13","2","3069","1","2","3","3","5","2.1","2.16","1","5","2","2"
"1999","35-65 y.","Rural Area","2.7","3","2572","2","2","3","4","5","2.67","2.73","1","5","3","3"
"1999","35-65 y.","Urban Area","2.71","3","4727","2","2","3","4","5","2.68","2.74","1","5","3","3"
"1999","66 and older","Rural Area","3.3","3","607","2","3","4","5","5","3.22","3.38","1","5","3","3"
"1999","66 and older","Urban Area","3.29","3","1220","2","3","4","5","5","3.24","3.34","1","5","3","3"
"2000","16-34 y.","Rural Area","2.12","2","2430","1","2","3","3","4","2.09","2.15","1","5","2","2"
"2000","16-34 y.","Urban Area","2.06","2","4695","1","2","2","3","4","2.04","2.08","1","5","2","2"
"2000","35-65 y.","Rural Area","2.67","3","4615","2","2","3","4","5","2.64","2.7","1","5","3","3"
"2000","35-65 y.","Urban Area","2.64","3","8847","2","2","3","4","5","2.62","2.66","1","5","3","3"
"2000","66 and older","Rural Area","3.23","3","1250","2","3","4","5","5","3.18","3.28","1","5","3","3"
"2000","66 and older","Urban Area","3.24","3","2386","2","3","4","5","5","3.2","3.28","1","5","3","3"
"2001","16-34 y.","Rural Area","2.1","2","2122","1","2","3","3","4","2.06","2.14","1","5","2","2"
"2001","16-34 y.","Urban Area","2.06","2","4166","1","2","3","3","4","2.03","2.09","1","5","2","2"
"2001","35-65 y.","Rural Area","2.7","3","4219","2","2","3","4","5","2.67","2.73","1","5","3","3"
"2001","35-65 y.","Urban Area","2.65","3","8081","2","2","3","4","5","2.63","2.67","1","5","2","3"
"2001","66 and older","Rural Area","3.21","3","1182","2","3","4","4","5","3.16","3.26","1","5","3","3"
"2001","66 and older","Urban Area","3.23","3","2262","2","3","4","5","5","3.19","3.27","1","5","3","3"
"2002","16-34 y.","Rural Area","2.12","2","2065","1","2","3","3","4","2.09","2.15","1","5","2","2"
"2002","16-34 y.","Urban Area","2.13","2","4106","1","2","3","3","4","2.1","2.16","1","5","2","2"
"2002","35-65 y.","Rural Area","2.7","3","4367","2","2","3","4","5","2.67","2.73","1","5","3","3"
"2002","35-65 y.","Urban Area","2.68","3","8945","2","2","3","4","5","2.66","2.7","1","5","2","3"
"2002","66 and older","Rural Area","3.24","3","1224","2","3","4","4","5","3.19","3.29","1","5","3","3"
"2002","66 and older","Urban Area","3.24","3","2408","2","3","4","4","5","3.2","3.28","1","5","3","3"
"2003","16-34 y.","Rural Area","2.2","2","1950","1","2","3","3","5","2.16","2.24","1","5","2","2"
"2003","16-34 y.","Urban Area","2.1","2","3921","1","2","3","3","4","2.07","2.13","1","5","2","2"
"2003","35-65 y.","Rural Area","2.68","3","4140","2","2","3","4","5","2.65","2.71","1","5","3","3"
"2003","35-65 y.","Urban Area","2.67","3","8550","2","2","3","4","5","2.65","2.69","1","5","2","2"
"2003","66 and older","Rural Area","3.21","3","1248","2","3","4","5","5","3.16","3.26","1","5","3","3"
"2003","66 and older","Urban Area","3.21","3","2449","2","3","4","5","5","3.17","3.25","1","5","3","3"
"2004","16-34 y.","Rural Area","2.12","2","1887","1","2","3","3","4","2.08","2.16","1","5","2","2"
"2004","16-34 y.","Urban Area","2.1","2","3750","1","2","3","3","5","2.07","2.13","1","5","2","2"
"2004","35-65 y.","Rural Area","2.67","3","4008","2","2","3","4","5","2.64","2.7","1","5","3","3"
"2004","35-65 y.","Urban Area","2.7","3","8247","2","2","3","4","5","2.68","2.72","1","5","2","3"
"2004","66 and older","Rural Area","3.25","3","1287","2","3","4","4","5","3.2","3.3","1","5","3","3"
"2004","66 and older","Urban Area","3.28","3","2513","2","3","4","5","5","3.24","3.32","1","5","3","3"
"2005","16-34 y.","Rural Area","2.13","2","1765","1","2","3","3","4","2.09","2.17","1","5","2","2"
"2005","16-34 y.","Urban Area","2.16","2","3562","1","2","3","3","4","2.13","2.19","1","5","2","2"
"2005","35-65 y.","Rural Area","2.71","3","3812","2","2","3","4","5","2.68","2.74","1","5","3","3"
"2005","35-65 y.","Urban Area","2.72","3","7795","2","2","3","4","5","2.7","2.74","1","5","3","3"
"2005","66 and older","Rural Area","3.23","3","1273","2","3","4","4","5","3.18","3.28","1","5","3","3"
"2005","66 and older","Urban Area","3.3","3","2535","2","3","4","5","5","3.26","3.34","1","5","3","3"
"2006","16-34 y.","Rural Area","2.14","2","1730","1","2","3","3","4","2.1","2.18","1","5","2","2"
"2006","16-34 y.","Urban Area","2.17","2","3410","1","2","3","3","4","2.14","2.2","1","5","2","2"
"2006","35-65 y.","Rural Area","2.72","3","4147","2","2","3","4","5","2.69","2.75","1","5","3","3"
"2006","35-65 y.","Urban Area","2.67","3","8275","2","2","3","4","5","2.65","2.69","1","5","2","3"
"2006","66 and older","Rural Area","3.25","3","1536","2","3","4","5","5","3.2","3.3","1","5","3","3"
"2006","66 and older","Urban Area","3.24","3","2947","2","3","4","5","5","3.2","3.28","1","5","3","3"
"2007","16-34 y.","Rural Area","2.14","2","1608","1","2","3","3","4","2.1","2.18","1","5","2","2"
"2007","16-34 y.","Urban Area","2.14","2","3108","1","2","3","3","4","2.11","2.17","1","5","2","2"
"2007","35-65 y.","Rural Area","2.71","3","3859","2","2","3","4","5","2.68","2.74","1","5","3","3"
"2007","35-65 y.","Urban Area","2.71","3","7605","2","2","3","4","5","2.69","2.73","1","5","2","3"
"2007","66 and older","Rural Area","3.23","3","1500","2","3","4","4","5","3.18","3.28","1","5","3","3"
"2007","66 and older","Urban Area","3.22","3","2892","2","3","4","4","5","3.19","3.25","1","5","3","3"
"2008","16-34 y.","Rural Area","2.15","2","1463","1","2","3","3","4","2.11","2.19","1","5","2","2"
"2008","16-34 y.","Urban Area","2.13","2","2906","1","2","3","3","4","2.1","2.16","1","5","2","2"
"2008","35-65 y.","Rural Area","2.72","3","3619","2","2","3","4","5","2.69","2.75","1","5","3","3"
"2008","35-65 y.","Urban Area","2.68","3","7063","2","2","3","4","5","2.66","2.7","1","5","2","3"
"2008","66 and older","Rural Area","3.15","3","1483","2","3","4","4","5","3.1","3.2","1","5","3","3"
"2008","66 and older","Urban Area","3.21","3","2868","2","3","4","4","5","3.18","3.24","1","5","3","3"
"2009","16-34 y.","Rural Area","2.17","2","1351","1","2","3","3","5","2.13","2.21","1","5","2","2"
"2009","16-34 y.","Urban Area","2.18","2","2649","1","2","3","3","4","2.15","2.21","1","5","2","2"
"2009","35-65 y.","Rural Area","2.74","3","3449","2","2","3","4","5","2.71","2.77","1","5","3","3"
"2009","35-65 y.","Urban Area","2.7","3","6430","2","2","3","4","5","2.68","2.72","1","5","3","3"
"2009","66 and older","Rural Area","3.16","3","1445","2","3","4","4","5","3.11","3.21","1","5","3","3"
"2009","66 and older","Urban Area","3.21","3","2759","2","3","4","4","5","3.17","3.25","1","5","3","3"
"2010","16-34 y.","Rural Area","2.2","2","2250","1","2","3","3","4","2.17","2.23","1","5","2","2"
"2010","16-34 y.","Urban Area","2.14","2","4334","1","2","3","3","5","2.11","2.17","1","5","2","2"
"2010","35-65 y.","Rural Area","2.71","3","4600","2","2","3","4","5","2.68","2.74","1","5","2","3"
"2010","35-65 y.","Urban Area","2.69","3","8794","2","2","3","4","5","2.67","2.71","1","5","2","2"
"2010","66 and older","Rural Area","3.17","3","1386","2","3","4","4","5","3.12","3.22","1","5","3","3"
"2010","66 and older","Urban Area","3.19","3","2685","2","3","4","4","5","3.15","3.23","1","5","3","3"
"2011","16-34 y.","Rural Area","2.18","2","2373","1","2","3","3","4","2.14","2.22","1","5","2","2"
"2011","16-34 y.","Urban Area","2.1","2","4446","1","2","3","3","4","2.07","2.13","1","5","2","2"
"2011","35-65 y.","Rural Area","2.73","3","5883","2","2","3","4","5","2.71","2.75","1","5","2","3"
"2011","35-65 y.","Urban Area","2.66","3","10558","2","2","3","4","5","2.64","2.68","1","5","2","2"
"2011","66 and older","Rural Area","3.12","3","1801","2","3","4","4","5","3.08","3.16","1","5","3","3"
"2011","66 and older","Urban Area","3.16","3","3401","2","2","4","4","5","3.13","3.19","1","5","3","3"
