"year","bula_h","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","Baden-Württemberg","(0) in school","","","","","","","","","","","","","",""
"1992","Baden-Württemberg","(1a) inadequately completed","2.65","2.98","189","1","2","3","4","5","2.5","2.8","1","5","2","3"
"1992","Baden-Württemberg","(1b) general elementary school","2.85","3","426","2","2","3","4","5","2.75","2.95","1","5","2","3"
"1992","Baden-Württemberg","(1c) basic vocational qualification","2.69","3","590","2","2","3","4","5","2.61","2.77","1","5","2","2"
"1992","Baden-Württemberg","(2a) intermediate vocational","2.43","2","195","1","2","3","4","5","2.29","2.57","1","5","2","2"
"1992","Baden-Württemberg","(2b) intermediate general qualification","2.29","2","68","1","2","3","4","4","2.05","2.53","1","5","2","2"
"1992","Baden-Württemberg","(2c_gen) general maturity certificate","1.98","2","49","1","2","2","3","4","1.76","2.2","1","4","2","2"
"1992","Baden-Württemberg","(2c_voc) vocational maturity certificate","2.29","2","81","1","2","3","4","5","2.08","2.5","1","5","2","2"
"1992","Baden-Württemberg","(3a) lower tertiary education","2.33","2","40","1","1","3","4","5","1.97","2.69","1","5","2","3"
"1992","Baden-Württemberg","(3b) higher tertiary education","2.55","2","62","1","2","3","4","5","2.3","2.8","1","5","2","3"
"1992","Bavaria","(0) in school","","","","","","","","","","","","","",""
"1992","Bavaria","(1a) inadequately completed","2.85","2.8","77","2","2","3","5","5","2.62","3.08","1","5","2","3"
"1992","Bavaria","(1b) general elementary school","2.89","3","325","2","2","4","4","5","2.78","3","1","5","3","3"
"1992","Bavaria","(1c) basic vocational qualification","2.6","3","599","1","2","3","4","5","2.52","2.68","1","5","2","3"
"1992","Bavaria","(2a) intermediate vocational","2.45","2","248","1","2","3","4","5","2.33","2.57","1","5","2","2"
"1992","Bavaria","(2b) intermediate general qualification","2.07","2","68","1","2","2","3","4","1.87","2.27","1","4","2","2"
"1992","Bavaria","(2c_gen) general maturity certificate","2","2","44","1","1","2","3","4","1.73","2.27","1","4","2","2"
"1992","Bavaria","(2c_voc) vocational maturity certificate","2.53","2","73","1","2","3","4","5","2.27","2.79","1","5","2","3"
"1992","Bavaria","(3a) lower tertiary education","2.51","2","56","1","2","3","4","5","2.25","2.77","1","5","2","3"
"1992","Bavaria","(3b) higher tertiary education","2.18","2","98","1","2","3","4","5","1.99","2.37","1","5","2","2"
"1992","Berlin","(0) in school","","","","","","","","","","","","","",""
"1992","Berlin","(1a) inadequately completed","","","","","","","","","","","","","",""
"1992","Berlin","(1b) general elementary school","3.2","3","68","2","2","4","5","5","2.95","3.45","1","5","2","3"
"1992","Berlin","(1c) basic vocational qualification","2.97","3","127","2","2","4","4","5","2.79","3.15","1","5","3","3"
"1992","Berlin","(2a) intermediate vocational","2.5","2","133","1","2","3","4","5","2.35","2.65","1","5","2","2"
"1992","Berlin","(2b) intermediate general qualification","2.57","2","31","1","2","4","4","4","2.18","2.96","1","4","2","3"
"1992","Berlin","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1992","Berlin","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1992","Berlin","(3a) lower tertiary education","2.62","2","68","2","2","3","4","5","2.4","2.84","1","5","2","2"
"1992","Berlin","(3b) higher tertiary education","2.22","2","76","1","2","3","4","5","2.01","2.43","1","5","2","2"
"1992","Brandenburg","(0) in school","","","","","","","","","","","","","",""
"1992","Brandenburg","(1a) inadequately completed","","","","","","","","","","","","","",""
"1992","Brandenburg","(1b) general elementary school","3.14","3","43","2","2","4","4","5","2.82","3.46","1","5","2","4"
"1992","Brandenburg","(1c) basic vocational qualification","2.73","3","185","2","2","3","4","5","2.59","2.87","1","5","2","3"
"1992","Brandenburg","(2a) intermediate vocational","2.2","2","207","1","2","3","3","4","2.09","2.31","1","5","2","2"
"1992","Brandenburg","(2b) intermediate general qualification","1.77","2","30","1","1","2","3","3","1.52","2.02","1","3","1","2"
"1992","Brandenburg","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1992","Brandenburg","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1992","Brandenburg","(3a) lower tertiary education","2.26","2","117","1","2","3","3","5","2.09","2.43","1","5","2","2"
"1992","Brandenburg","(3b) higher tertiary education","2.35","2","45","1","2","3","3","4","2.08","2.62","1","4","2","3"
"1992","Bremen","(0) in school","","","","","","","","","","","","","",""
"1992","Bremen","(1a) inadequately completed","","","","","","","","","","","","","",""
"1992","Bremen","(1b) general elementary school","","","","","","","","","","","","","",""
"1992","Bremen","(1c) basic vocational qualification","2.75","3","35","1","2","3","4","5","2.36","3.14","1","5","2","3"
"1992","Bremen","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1992","Bremen","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1992","Bremen","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1992","Bremen","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1992","Bremen","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1992","Bremen","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1992","Hamburg","(0) in school","","","","","","","","","","","","","",""
"1992","Hamburg","(1a) inadequately completed","","","","","","","","","","","","","",""
"1992","Hamburg","(1b) general elementary school","","","","","","","","","","","","","",""
"1992","Hamburg","(1c) basic vocational qualification","2.78","3","54","1","2","4","5","5","2.45","3.11","1","5","2","3"
"1992","Hamburg","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1992","Hamburg","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1992","Hamburg","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1992","Hamburg","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1992","Hamburg","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1992","Hamburg","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1992","Hesse","(0) in school","","","","","","","","","","","","","",""
"1992","Hesse","(1a) inadequately completed","3.31","3.37","82","1","2","4","5","5","3.03","3.59","1","5","2","3"
"1992","Hesse","(1b) general elementary school","2.91","3","223","2","2","4","4","5","2.77","3.05","1","5","2","3"
"1992","Hesse","(1c) basic vocational qualification","2.71","2.79","277","2","2","3","4","5","2.59","2.83","1","5","2","3"
"1992","Hesse","(2a) intermediate vocational","2.38","2","132","1","2","3","4","4","2.24","2.52","1","4","2","2"
"1992","Hesse","(2b) intermediate general qualification","2.41","2","30","2","2","3","4","4","2.05","2.77","1","5","2","2"
"1992","Hesse","(2c_gen) general maturity certificate","2.17","2","31","1","1","3","4","4","1.84","2.5","1","4","1","2"
"1992","Hesse","(2c_voc) vocational maturity certificate","2.19","2","44","1","1","3","3","5","1.91","2.47","1","5","2","2"
"1992","Hesse","(3a) lower tertiary education","2.16","2","34","1","1","3","4","5","1.77","2.55","1","5","1","3"
"1992","Hesse","(3b) higher tertiary education","2.4","2","59","1","2","3","3","5","2.16","2.64","1","5","2","2"
"1992","Lower Saxony","(0) in school","","","","","","","","","","","","","",""
"1992","Lower Saxony","(1a) inadequately completed","3.04","3","45","1","2","4","5","5","2.65","3.43","1","5","2","3"
"1992","Lower Saxony","(1b) general elementary school","2.96","3","191","2","2","4","5","5","2.8","3.12","1","5","3","3"
"1992","Lower Saxony","(1c) basic vocational qualification","2.73","3","327","2","2","3","4","5","2.63","2.83","1","5","2","3"
"1992","Lower Saxony","(2a) intermediate vocational","2.43","2","173","1","2","3","4","5","2.29","2.57","1","5","2","2"
"1992","Lower Saxony","(2b) intermediate general qualification","2.33","2","46","1","2","3","3","5","2.03","2.63","1","5","2","2"
"1992","Lower Saxony","(2c_gen) general maturity certificate","1.93","2","41","1","1","2","3","4","1.69","2.17","1","4","2","2"
"1992","Lower Saxony","(2c_voc) vocational maturity certificate","2.44","2","48","1","1","3","4","5","2.13","2.75","1","5","2","3"
"1992","Lower Saxony","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1992","Lower Saxony","(3b) higher tertiary education","2.34","2","53","1","2","3","4","5","2.07","2.61","1","5","2","3"
"1992","Mecklenburg-Western Pomerania","(0) in school","","","","","","","","","","","","","",""
"1992","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","","","","","","","","","","","",""
"1992","Mecklenburg-Western Pomerania","(1b) general elementary school","","","","","","","","","","","","","",""
"1992","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","2.66","2","116","2","2","3","4","5","2.47","2.85","1","5","2","3"
"1992","Mecklenburg-Western Pomerania","(2a) intermediate vocational","2.16","2","141","1","2","3","3","4","2.02","2.3","1","5","2","2"
"1992","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1992","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1992","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1992","Mecklenburg-Western Pomerania","(3a) lower tertiary education","2.3","2","63","1","2","3","3","4","2.12","2.48","1","4","2","3"
"1992","Mecklenburg-Western Pomerania","(3b) higher tertiary education","2.28","2","30","1","2","3","4","5","1.93","2.63","1","5","2","2"
"1992","North Rhine-Westphalia","(0) in school","1.67","1","46","1","1","2","3","5","1.44","1.9","1","5","1","2"
"1992","North Rhine-Westphalia","(1a) inadequately completed","2.66","2.95","192","1","2","3","4","5","2.51","2.81","1","5","2","3"
"1992","North Rhine-Westphalia","(1b) general elementary school","2.8","3","499","1","2","3","4","5","2.71","2.89","1","5","2","3"
"1992","North Rhine-Westphalia","(1c) basic vocational qualification","2.66","3","816","1","2","3","4","5","2.59","2.73","1","5","2","3"
"1992","North Rhine-Westphalia","(2a) intermediate vocational","2.39","2","351","1","2","3","4","5","2.3","2.48","1","5","2","2"
"1992","North Rhine-Westphalia","(2b) intermediate general qualification","2.12","2","99","1","1","3","3","4","1.93","2.31","1","5","2","2"
"1992","North Rhine-Westphalia","(2c_gen) general maturity certificate","2.12","2","120","1","2","2","4","4","1.96","2.28","1","5","2","2"
"1992","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","2.36","2","137","1","2","3","4","5","2.19","2.53","1","5","2","3"
"1992","North Rhine-Westphalia","(3a) lower tertiary education","2.2","2","69","1","2","3","3","5","1.99","2.41","1","5","2","2"
"1992","North Rhine-Westphalia","(3b) higher tertiary education","2.35","2","142","1","2","3","3","5","2.21","2.49","1","5","2","2"
"1992","Rhineland-Palatinate,Saarland","(0) in school","","","","","","","","","","","","","",""
"1992","Rhineland-Palatinate,Saarland","(1a) inadequately completed","2.81","2.81","35","2","2","3","4","5","2.45","3.17","1","5","2","3"
"1992","Rhineland-Palatinate,Saarland","(1b) general elementary school","3.02","3","181","2","2","4","4","5","2.87","3.17","1","5","3","3"
"1992","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","2.67","3","253","2","2","3","4","5","2.55","2.79","1","5","2","3"
"1992","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","2.45","2","70","1","2","3","3","5","2.23","2.67","1","5","2","3"
"1992","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1992","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1992","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1992","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1992","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1992","Saxony","(0) in school","","","","","","","","","","","","","",""
"1992","Saxony","(1a) inadequately completed","","","","","","","","","","","","","",""
"1992","Saxony","(1b) general elementary school","3.15","3","91","2","3","4","4","5","2.97","3.33","1","5","3","3"
"1992","Saxony","(1c) basic vocational qualification","2.8","3","341","2","2","3","4","5","2.7","2.9","1","5","3","3"
"1992","Saxony","(2a) intermediate vocational","2.11","2","356","1","2","2","3","4","2.03","2.19","1","5","2","2"
"1992","Saxony","(2b) intermediate general qualification","1.99","2","50","1","1","3","3","5","1.73","2.25","1","5","1","2"
"1992","Saxony","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1992","Saxony","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1992","Saxony","(3a) lower tertiary education","2.36","2","161","1","2","3","3","5","2.23","2.49","1","5","2","2"
