"year","hgtyp1hh","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"1992","(Married) couple without C.","(1a) inadequately completed","3","3","90","2","2","4","4","5","2.79","3.21","1","5","3","3"
"1992","(Married) couple without C.","(1b) general elementary school","3.07","3","573","2","2","4","4","5","2.99","3.15","1","5","3","3"
"1992","(Married) couple without C.","(1c) basic vocational qualification","2.87","3","1402","2","2","3","4","5","2.82","2.92","1","5","3","3"
"1992","(Married) couple without C.","(2a) intermediate vocational","2.53","2","491","1","2","3","4","5","2.45","2.61","1","5","2","2"
"1992","(Married) couple without C.","(2b) intermediate general qualification","2.72","3","76","2","2","3","4","5","2.5","2.94","1","5","2","3"
"1992","(Married) couple without C.","(2c_gen) general maturity certificate","2.22","2","49","1","2","2","4","4","1.93","2.51","1","4","2","2"
"1992","(Married) couple without C.","(2c_voc) vocational maturity certificate","2.48","2","146","1","2","3","4","5","2.32","2.64","1","5","2","3"
"1992","(Married) couple without C.","(3a) lower tertiary education","2.56","2","215","1","2","3","4","5","2.43","2.69","1","5","2","3"
"1992","(Married) couple without C.","(3b) higher tertiary education","2.48","2","186","1","2","3","4","5","2.33","2.63","1","5","2","2"
"1992","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"1992","1-pers.-HH","(1a) inadequately completed","2.96","3","41","1","2","4","5","5","2.59","3.33","1","5","2","3"
"1992","1-pers.-HH","(1b) general elementary school","3.21","3","316","2","3","4","5","5","3.1","3.32","1","5","3","3"
"1992","1-pers.-HH","(1c) basic vocational qualification","2.93","3","428","2","2","4","5","5","2.83","3.03","1","5","3","3"
"1992","1-pers.-HH","(2a) intermediate vocational","2.72","3","252","1","2","3","4","5","2.59","2.85","1","5","2","3"
"1992","1-pers.-HH","(2b) intermediate general qualification","2.66","3","50","1","2","3","4","5","2.38","2.94","1","5","2","3"
"1992","1-pers.-HH","(2c_gen) general maturity certificate","2.36","2","31","1","2","3","4","4","2.04","2.68","1","4","2","2"
"1992","1-pers.-HH","(2c_voc) vocational maturity certificate","2.42","2","69","1","2","3","4","5","2.16","2.68","1","5","2","2"
"1992","1-pers.-HH","(3a) lower tertiary education","2.56","2","60","1","2","3","4","5","2.28","2.84","1","5","2","3"
"1992","1-pers.-HH","(3b) higher tertiary education","2.41","2","87","1","2","3","4","5","2.2","2.62","1","5","2","2"
"1992","Couple + C. GT 16 ","(0) in school","1.62","2","69","1","1","2","2","3","1.47","1.77","1","3","1","2"
"1992","Couple + C. GT 16 ","(1a) inadequately completed","2.7","3","193","1","2","4","4","5","2.53","2.87","1","5","3","3"
"1992","Couple + C. GT 16 ","(1b) general elementary school","2.71","3","448","1","2","3","4","5","2.62","2.8","1","5","2","3"
"1992","Couple + C. GT 16 ","(1c) basic vocational qualification","2.61","3","869","1","2","3","4","5","2.55","2.67","1","5","2","3"
"1992","Couple + C. GT 16 ","(2a) intermediate vocational","2.26","2","417","1","2","3","3","5","2.17","2.35","1","5","2","2"
"1992","Couple + C. GT 16 ","(2b) intermediate general qualification","1.81","2","187","1","1","2","3","4","1.7","1.92","1","5","2","2"
"1992","Couple + C. GT 16 ","(2c_gen) general maturity certificate","1.91","2","151","1","1","2","3","5","1.77","2.05","1","5","2","2"
"1992","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","2.33","2","97","1","2","3","4","5","2.13","2.53","1","5","2","2"
"1992","Couple + C. GT 16 ","(3a) lower tertiary education","2.31","2","144","1","2","3","3","5","2.17","2.45","1","5","2","2"
"1992","Couple + C. GT 16 ","(3b) higher tertiary education","2.46","2","105","1","2","3","4","5","2.26","2.66","1","5","2","3"
"1992","Couple + C. LE 16","(0) in school","","","","","","","","","","","","","",""
"1992","Couple + C. LE 16","(1a) inadequately completed","2.39","2","132","1","2","3","4","4","2.23","2.55","1","4","2","2"
"1992","Couple + C. LE 16","(1b) general elementary school","2.44","2","370","1","2","3","4","5","2.34","2.54","1","5","2","2"
"1992","Couple + C. LE 16","(1c) basic vocational qualification","2.28","2","878","1","2","3","3","5","2.22","2.34","1","5","2","2"
"1992","Couple + C. LE 16","(2a) intermediate vocational","2.1","2","1015","1","2","3","3","4","2.05","2.15","1","5","2","2"
"1992","Couple + C. LE 16","(2b) intermediate general qualification","2.36","2","38","1","2","3","4","4","2.03","2.69","1","4","2","3"
"1992","Couple + C. LE 16","(2c_gen) general maturity certificate","2.27","2","55","1","2","3","4","4","2.05","2.49","1","4","2","2"
"1992","Couple + C. LE 16","(2c_voc) vocational maturity certificate","2.31","2","136","1","2","3","3","5","2.15","2.47","1","5","2","2"
"1992","Couple + C. LE 16","(3a) lower tertiary education","2.07","2","319","1","2","2","3","5","1.99","2.15","1","5","2","2"
"1992","Couple + C. LE 16","(3b) higher tertiary education","2.06","2","299","1","2","2","3","5","1.98","2.14","1","5","2","2"
"1992","Couple + C. LE and GT 16","(0) in school","1.81","2","50","1","1","2","3","5","1.56","2.06","1","5","1","2"
"1992","Couple + C. LE and GT 16","(1a) inadequately completed","2.53","2","148","1","2","3","4","5","2.35","2.71","1","5","2","3"
"1992","Couple + C. LE and GT 16","(1b) general elementary school","2.26","2","236","1","2","3","4","5","2.12","2.4","1","5","2","2"
"1992","Couple + C. LE and GT 16","(1c) basic vocational qualification","2.44","2","271","1","2","3","4","5","2.33","2.55","1","5","2","2"
"1992","Couple + C. LE and GT 16","(2a) intermediate vocational","2.14","2","146","1","2","3","3","5","2.01","2.27","1","5","2","2"
"1992","Couple + C. LE and GT 16","(2b) intermediate general qualification","1.84","2","116","1","1","2","3","4","1.71","1.97","1","4","1","2"
