"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","college entrance qualification","Female","2.31","2","712","1","2","3","4","5","2.24","2.38","1","5","2","2"
"1992","college entrance qualification","Male","2.23","2","1031","1","2","3","3","5","2.17","2.29","1","5","2","2"
"1992","lower secondary degree","Female","2.88","3","3078","2","2","4","4","5","2.84","2.92","1","5","3","3"
"1992","lower secondary degree","Male","2.63","3","2784","1","2","3","4","5","2.59","2.67","1","5","2","2"
"1992","no degree/no degree yet","Female","2.56","2","494","1","2","3","4","5","2.46","2.66","1","5","2","3"
"1992","no degree/no degree yet","Male","2.27","2","367","1","1","3","4","5","2.15","2.39","1","5","2","2"
"1992","Other degree","Female","2.7","3","426","1","2","3","4","5","2.6","2.8","1","5","2","3"
"1992","Other degree","Male","2.57","2","586","1","2","3","4","5","2.49","2.65","1","5","2","3"
"1992","secondary school degree","Female","2.38","2","2035","1","2","3","4","5","2.34","2.42","1","5","2","2"
"1992","secondary school degree","Male","2.27","2","1577","1","2","3","3","5","2.23","2.31","1","5","2","2"
"1993","college entrance qualification","Female","","","","","","","","","","","","","",""
"1993","college entrance qualification","Male","","","","","","","","","","","","","",""
"1993","lower secondary degree","Female","","","","","","","","","","","","","",""
"1993","lower secondary degree","Male","","","","","","","","","","","","","",""
"1993","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1993","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1993","Other degree","Female","","","","","","","","","","","","","",""
"1993","Other degree","Male","","","","","","","","","","","","","",""
"1993","secondary school degree","Female","","","","","","","","","","","","","",""
"1993","secondary school degree","Male","","","","","","","","","","","","","",""
"1994","college entrance qualification","Female","2.52","2","764","1","2","3","4","5","2.45","2.59","1","5","2","2"
"1994","college entrance qualification","Male","2.41","2","1056","1","2","3","4","5","2.36","2.46","1","5","2","2"
"1994","lower secondary degree","Female","3.01","3","2902","2","2","4","4","5","2.97","3.05","1","5","3","3"
"1994","lower secondary degree","Male","2.76","3","2615","2","2","3","4","5","2.72","2.8","1","5","3","3"
"1994","no degree/no degree yet","Female","2.48","2","479","1","2","3","4","5","2.38","2.58","1","5","2","3"
"1994","no degree/no degree yet","Male","2.39","2","352","1","2","3","4","5","2.28","2.5","1","5","2","2"
"1994","Other degree","Female","2.84","3","383","2","2","4","4","5","2.73","2.95","1","5","2","3"
"1994","Other degree","Male","2.7","3","518","1","2","4","4","5","2.61","2.79","1","5","2","3"
"1994","secondary school degree","Female","2.59","2","1987","2","2","3","4","5","2.55","2.63","1","5","2","2"
"1994","secondary school degree","Male","2.43","2","1530","1","2","3","3","5","2.39","2.47","1","5","2","2"
"1995","college entrance qualification","Female","2.48","2","817","2","2","3","4","5","2.42","2.54","1","5","2","2"
"1995","college entrance qualification","Male","2.37","2","1097","1","2","3","3","5","2.32","2.42","1","5","2","2"
"1995","lower secondary degree","Female","3.02","3","2826","2","2","4","4","5","2.98","3.06","1","5","3","3"
"1995","lower secondary degree","Male","2.79","3","2586","2","2","3","4","5","2.75","2.83","1","5","3","3"
"1995","no degree/no degree yet","Female","2.59","2","481","1","2","3","4","5","2.5","2.68","1","5","2","3"
"1995","no degree/no degree yet","Male","2.29","2","380","1","2","3","4","5","2.18","2.4","1","5","2","2"
"1995","Other degree","Female","2.64","2","534","1","2","3","4","5","2.55","2.73","1","5","2","3"
"1995","Other degree","Male","2.52","2","645","1","2","3","4","5","2.44","2.6","1","5","2","2"
"1995","secondary school degree","Female","2.59","2","2049","2","2","3","4","5","2.55","2.63","1","5","2","2"
"1995","secondary school degree","Male","2.5","2","1538","2","2","3","4","5","2.46","2.54","1","5","2","2"
"1996","college entrance qualification","Female","2.39","2","826","1","2","3","4","5","2.33","2.45","1","5","2","2"
"1996","college entrance qualification","Male","2.37","2","1089","1","2","3","3","5","2.32","2.42","1","5","2","2"
"1996","lower secondary degree","Female","3","3","2756","2","2","4","4","5","2.96","3.04","1","5","3","3"
"1996","lower secondary degree","Male","2.82","3","2524","2","2","3","4","5","2.78","2.86","1","5","3","3"
"1996","no degree/no degree yet","Female","2.58","2","464","1","2","3","4","5","2.49","2.67","1","5","2","3"
"1996","no degree/no degree yet","Male","2.46","2","363","1","2","3","4","5","2.34","2.58","1","5","2","3"
"1996","Other degree","Female","2.72","3","501","1","2","3","4","5","2.63","2.81","1","5","3","3"
"1996","Other degree","Male","2.66","2","600","1","2","3","4","5","2.58","2.74","1","5","2","3"
"1996","secondary school degree","Female","2.57","2","2043","2","2","3","4","5","2.53","2.61","1","5","2","2"
"1996","secondary school degree","Male","2.48","2","1547","2","2","3","3","5","2.44","2.52","1","5","2","2"
"1997","college entrance qualification","Female","2.43","2","840","1","2","3","4","5","2.37","2.49","1","5","2","2"
"1997","college entrance qualification","Male","2.33","2","1101","1","2","3","3","5","2.28","2.38","1","5","2","2"
"1997","lower secondary degree","Female","3","3","2673","2","2","4","4","5","2.96","3.04","1","5","3","3"
"1997","lower secondary degree","Male","2.8","3","2495","2","2","3","4","5","2.76","2.84","1","5","3","3"
"1997","no degree/no degree yet","Female","2.51","2","455","1","2","3","4","5","2.41","2.61","1","5","2","3"
"1997","no degree/no degree yet","Male","2.32","2","366","1","2","3","4","5","2.21","2.43","1","5","2","2"
"1997","Other degree","Female","2.73","3","475","2","2","3","4","5","2.64","2.82","1","5","3","3"
"1997","Other degree","Male","2.61","2","550","2","2","3","4","5","2.53","2.69","1","5","2","3"
"1997","secondary school degree","Female","2.57","2","2015","2","2","3","4","5","2.53","2.61","1","5","2","2"
"1997","secondary school degree","Male","2.51","2","1531","2","2","3","4","5","2.47","2.55","1","5","2","2"
"1998","college entrance qualification","Female","2.39","2","986","1","2","3","4","5","2.34","2.44","1","5","2","2"
"1998","college entrance qualification","Male","2.32","2","1225","1","2","3","4","5","2.27","2.37","1","5","2","2"
"1998","lower secondary degree","Female","2.97","3","2915","2","2","4","4","5","2.93","3.01","1","5","3","3"
"1998","lower secondary degree","Male","2.74","3","2726","2","2","3","4","5","2.7","2.78","1","5","3","3"
"1998","no degree/no degree yet","Female","2.5","2","451","1","2","3","4","5","2.4","2.6","1","5","2","2"
"1998","no degree/no degree yet","Male","2.34","2","359","1","2","3","4","5","2.23","2.45","1","5","2","2"
"1998","Other degree","Female","2.64","2.79","461","1","2","3","4","5","2.55","2.73","1","5","2","3"
"1998","Other degree","Male","2.56","2","536","1","2","3","4","5","2.47","2.65","1","5","2","3"
