"year","bula_h","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","Baden-Württemberg","(Married) couple without C.","2.74","3","375","1","2","3","4","5","2.63","2.85","1","5","2","3"
"1992","Baden-Württemberg","1-pers.-HH","3","3","154","2","2","4","4","5","2.84","3.16","1","5","2","3"
"1992","Baden-Württemberg","Couple + C. GT 16 ","2.49","2","415","1","2","3","4","5","2.39","2.59","1","5","2","3"
"1992","Baden-Württemberg","Couple + C. LE 16","2.3","2","410","1","2","3","4","5","2.21","2.39","1","5","2","2"
"1992","Baden-Württemberg","Couple + C. LE and GT 16","2.15","2","188","1","2","3","3","4","2.02","2.28","1","5","2","2"
"1992","Baden-Württemberg","Single parent","2.51","2","99","2","2","3","4","5","2.31","2.71","1","5","2","3"
"1992","Bavaria","(Married) couple without C.","2.74","3","417","2","2","3","4","5","2.64","2.84","1","5","2","3"
"1992","Bavaria","1-pers.-HH","2.88","3","183","2","2","3","4","5","2.72","3.04","1","5","2","3"
"1992","Bavaria","Couple + C. GT 16 ","2.46","2","352","1","2","3","4","5","2.36","2.56","1","5","2","2"
"1992","Bavaria","Couple + C. LE 16","2.18","2","375","1","2","3","3","5","2.09","2.27","1","5","2","2"
"1992","Bavaria","Couple + C. LE and GT 16","2.19","2","144","1","2","3","3","5","2.03","2.35","1","5","2","2"
"1992","Bavaria","Single parent","2.27","2","72","1","2","3","4","5","2.03","2.51","1","5","2","3"
"1992","Berlin","(Married) couple without C.","2.92","3","142","2","2","4","4","5","2.75","3.09","1","5","2","3"
"1992","Berlin","1-pers.-HH","2.88","3","95","2","2","4","4","5","2.65","3.11","1","5","2","3"
"1992","Berlin","Couple + C. GT 16 ","2.65","3","88","1","2","3","4","5","2.44","2.86","1","5","2","3"
"1992","Berlin","Couple + C. LE 16","2.17","2","160","1","2","3","3","5","2.04","2.3","1","5","2","2"
"1992","Berlin","Couple + C. LE and GT 16","2.65","2.05","40","1","2","4","4","5","2.28","3.02","1","5","2","3"
"1992","Berlin","Single parent","2.38","2","47","1","2","3","4","5","2.05","2.71","1","5","2","3"
"1992","Brandenburg","(Married) couple without C.","2.72","3","148","2","2","3","4","5","2.57","2.87","1","5","3","3"
"1992","Brandenburg","1-pers.-HH","2.89","3","50","2","2","4","4","5","2.58","3.2","1","5","2","3"
"1992","Brandenburg","Couple + C. GT 16 ","2.38","2","127","1","2","3","4","4","2.22","2.54","1","5","2","2"
"1992","Brandenburg","Couple + C. LE 16","2.1","2","198","1","2","3","3","5","1.98","2.22","1","5","2","2"
"1992","Brandenburg","Couple + C. LE and GT 16","2.1","2","67","1","2","3","3","5","1.9","2.3","1","5","2","2"
"1992","Brandenburg","Single parent","2.06","2","37","1","1","3","3","4","1.75","2.37","1","4","2","2"
"1992","Bremen","(Married) couple without C.","2.87","3","37","2","2","3","4","5","2.54","3.2","1","5","2","3"
"1992","Bremen","1-pers.-HH","","","","","","","","","","","","","",""
"1992","Bremen","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1992","Bremen","Couple + C. LE 16","","","","","","","","","","","","","",""
"1992","Bremen","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1992","Bremen","Single parent","","","","","","","","","","","","","",""
"1992","Hamburg","(Married) couple without C.","2.61","2","53","1","2","3","4","5","2.31","2.91","1","5","2","3"
"1992","Hamburg","1-pers.-HH","2.89","3","42","1","2","4","5","5","2.48","3.3","1","5","2","3"
"1992","Hamburg","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1992","Hamburg","Couple + C. LE 16","2.65","3","31","2","2","3","4","5","2.35","2.95","1","5","2","3"
"1992","Hamburg","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1992","Hamburg","Single parent","","","","","","","","","","","","","",""
