"year","hgtyp1hh","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","(Married) couple without C.","East Germany","2.84","3","921","2","2","3","4","5","2.78","2.9","1","5","3","3"
"1992","(Married) couple without C.","West Germany","2.76","3","2360","2","2","3","4","5","2.72","2.8","1","5","3","3"
"1992","1-pers.-HH","East Germany","2.78","3","303","1","2","3","4","5","2.66","2.9","1","5","3","3"
"1992","1-pers.-HH","West Germany","2.86","3","1046","1","2","4","4","5","2.79","2.93","1","5","3","3"
"1992","Couple + C. GT 16 ","East Germany","2.33","2","767","1","2","3","3","5","2.27","2.39","1","5","2","2"
"1992","Couple + C. GT 16 ","West Germany","2.43","2","1967","1","2","3","4","5","2.38","2.48","1","5","2","2"
"1992","Couple + C. LE 16","East Germany","2.03","2","1212","1","2","2","3","4","1.99","2.07","1","5","2","2"
"1992","Couple + C. LE 16","West Germany","2.25","2","2082","1","2","3","3","5","2.21","2.29","1","5","2","2"
"1992","Couple + C. LE and GT 16","East Germany","2.09","2","322","1","2","3","3","4","2","2.18","1","5","2","2"
"1992","Couple + C. LE and GT 16","West Germany","2.3","2","836","1","2","3","4","5","2.23","2.37","1","5","2","2"
"1992","Single parent","East Germany","2.17","2","176","1","2","3","3","5","2.04","2.3","1","5","2","2"
"1992","Single parent","West Germany","2.47","2","463","1","2","3","4","5","2.37","2.57","1","5","2","2"
"1993","(Married) couple without C.","East Germany","","","","","","","","","","","","","",""
"1993","(Married) couple without C.","West Germany","","","","","","","","","","","","","",""
"1993","1-pers.-HH","East Germany","","","","","","","","","","","","","",""
"1993","1-pers.-HH","West Germany","","","","","","","","","","","","","",""
"1993","Couple + C. GT 16 ","East Germany","","","","","","","","","","","","","",""
"1993","Couple + C. GT 16 ","West Germany","","","","","","","","","","","","","",""
"1993","Couple + C. LE 16","East Germany","","","","","","","","","","","","","",""
"1993","Couple + C. LE 16","West Germany","","","","","","","","","","","","","",""
"1993","Couple + C. LE and GT 16","East Germany","","","","","","","","","","","","","",""
"1993","Couple + C. LE and GT 16","West Germany","","","","","","","","","","","","","",""
"1993","Single parent","East Germany","","","","","","","","","","","","","",""
"1993","Single parent","West Germany","","","","","","","","","","","","","",""
"1994","(Married) couple without C.","East Germany","2.89","3","971","2","2","3","4","5","2.83","2.95","1","5","3","3"
"1994","(Married) couple without C.","West Germany","2.83","3","2428","2","2","3","4","5","2.79","2.87","1","5","3","3"
"1994","1-pers.-HH","East Germany","2.92","3","323","2","2","4","4","5","2.81","3.03","1","5","3","3"
"1994","1-pers.-HH","West Germany","3","3","1087","2","2","4","4","5","2.94","3.06","1","5","3","3"
"1994","Couple + C. GT 16 ","East Germany","2.57","2","731","2","2","3","4","5","2.51","2.63","1","5","2","3"
"1994","Couple + C. GT 16 ","West Germany","2.57","2","1728","1","2","3","4","5","2.52","2.62","1","5","2","2"
"1994","Couple + C. LE 16","East Germany","2.37","2","993","1","2","3","4","4","2.32","2.42","1","5","2","2"
"1994","Couple + C. LE 16","West Germany","2.43","2","2028","1","2","3","4","5","2.39","2.47","1","5","2","2"
"1994","Couple + C. LE and GT 16","East Germany","2.47","2","360","2","2","3","4","5","2.38","2.56","1","5","2","2"
"1994","Couple + C. LE and GT 16","West Germany","2.32","2","821","1","2","3","4","5","2.26","2.38","1","5","2","2"
"1994","Single parent","East Germany","2.34","2","161","1","2","3","4","4","2.2","2.48","1","4","2","2"
"1994","Single parent","West Germany","2.67","3","419","1","2","3","4","5","2.57","2.77","1","5","2","3"
"1995","(Married) couple without C.","East Germany","2.97","3","977","2","2","3","4","5","2.91","3.03","1","5","3","3"
"1995","(Married) couple without C.","West Germany","2.83","3","2537","2","2","3","4","5","2.79","2.87","1","5","3","3"
"1995","1-pers.-HH","East Germany","2.94","3","332","2","2","4","4","5","2.83","3.05","1","5","3","3"
"1995","1-pers.-HH","West Germany","2.94","3","1122","2","2","4","4","5","2.88","3","1","5","3","3"
"1995","Couple + C. GT 16 ","East Germany","2.59","2","717","2","2","3","4","5","2.53","2.65","1","5","2","3"
"1995","Couple + C. GT 16 ","West Germany","2.61","2","1781","1","2","3","4","5","2.56","2.66","1","5","2","2"
"1995","Couple + C. LE 16","East Germany","2.38","2","899","2","2","3","3","4","2.33","2.43","1","5","2","2"
"1995","Couple + C. LE 16","West Germany","2.43","2","2253","2","2","3","3","5","2.39","2.47","1","5","2","2"
"1995","Couple + C. LE and GT 16","East Germany","2.44","2","383","2","2","3","4","5","2.35","2.53","1","5","2","2"
"1995","Couple + C. LE and GT 16","West Germany","2.37","2","863","1","2","3","4","5","2.31","2.43","1","5","2","2"
"1995","Single parent","East Germany","2.39","2","166","1","2","3","4","5","2.25","2.53","1","5","2","2"
"1995","Single parent","West Germany","2.52","2","450","1","2","3","4","5","2.42","2.62","1","5","2","2"
"1996","(Married) couple without C.","East Germany","2.93","3","1042","2","2","3","4","5","2.88","2.98","1","5","3","3"
"1996","(Married) couple without C.","West Germany","2.84","3","2524","2","2","3","4","5","2.8","2.88","1","5","3","3"
"1996","1-pers.-HH","East Germany","3","3","351","2","2","4","4","5","2.9","3.1","1","5","3","3"
"1996","1-pers.-HH","West Germany","2.93","3","1130","2","2","4","4","5","2.87","2.99","1","5","3","3"
"1996","Couple + C. GT 16 ","East Germany","2.53","2","677","2","2","3","4","5","2.47","2.59","1","5","2","3"
"1996","Couple + C. GT 16 ","West Germany","2.62","3","1698","1","2","3","4","5","2.57","2.67","1","5","2","3"
"1996","Couple + C. LE 16","East Germany","2.41","2","824","2","2","3","3","5","2.36","2.46","1","5","2","2"
