"year","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","college entrance qualification","2.26","2","1743","1","2","3","4","5","2.22","2.3","1","5","2","2"
"1992","lower secondary degree","2.77","3","5862","2","2","3","4","5","2.74","2.8","1","5","3","3"
"1992","no degree/no degree yet","2.43","2","861","1","2","3","4","5","2.35","2.51","1","5","2","3"
"1992","Other degree","2.62","2","1012","1","2","3","4","5","2.56","2.68","1","5","2","3"
"1992","secondary school degree","2.33","2","3612","1","2","3","4","5","2.3","2.36","1","5","2","2"
"1993","college entrance qualification","","","","","","","","","","","","","",""
"1993","lower secondary degree","","","","","","","","","","","","","",""
"1993","no degree/no degree yet","","","","","","","","","","","","","",""
"1993","Other degree","","","","","","","","","","","","","",""
"1993","secondary school degree","","","","","","","","","","","","","",""
"1994","college entrance qualification","2.45","2","1820","1","2","3","4","5","2.41","2.49","1","5","2","2"
"1994","lower secondary degree","2.89","3","5517","2","2","4","4","5","2.86","2.92","1","5","3","3"
"1994","no degree/no degree yet","2.44","2","831","1","2","3","4","5","2.37","2.51","1","5","2","2"
"1994","Other degree","2.75","3","901","1","2","4","4","5","2.68","2.82","1","5","2","3"
"1994","secondary school degree","2.52","2","3517","1","2","3","4","5","2.49","2.55","1","5","2","2"
"1995","college entrance qualification","2.41","2","1914","1","2","3","4","5","2.37","2.45","1","5","2","2"
"1995","lower secondary degree","2.91","3","5412","2","2","4","4","5","2.88","2.94","1","5","3","3"
"1995","no degree/no degree yet","2.44","2","861","1","2","3","4","5","2.37","2.51","1","5","2","3"
"1995","Other degree","2.57","2","1179","1","2","3","4","5","2.51","2.63","1","5","2","3"
"1995","secondary school degree","2.55","2","3587","2","2","3","4","5","2.52","2.58","1","5","2","2"
"1996","college entrance qualification","2.38","2","1915","1","2","3","4","5","2.34","2.42","1","5","2","2"
"1996","lower secondary degree","2.92","3","5280","2","2","3","4","5","2.89","2.95","1","5","3","3"
"1996","no degree/no degree yet","2.53","2","827","1","2","3","4","5","2.46","2.6","1","5","2","3"
"1996","Other degree","2.69","3","1101","1","2","3","4","5","2.63","2.75","1","5","3","3"
"1996","secondary school degree","2.53","2","3590","2","2","3","4","5","2.5","2.56","1","5","2","2"
"1997","college entrance qualification","2.37","2","1941","1","2","3","4","5","2.33","2.41","1","5","2","2"
"1997","lower secondary degree","2.91","3","5168","2","2","3","4","5","2.88","2.94","1","5","3","3"
"1997","no degree/no degree yet","2.42","2","821","1","2","3","4","5","2.35","2.49","1","5","2","2"
"1997","Other degree","2.66","3","1025","2","2","3","4","5","2.6","2.72","1","5","2","3"
"1997","secondary school degree","2.54","2","3546","2","2","3","4","5","2.51","2.57","1","5","2","2"
"1998","college entrance qualification","2.35","2","2211","1","2","3","4","5","2.31","2.39","1","5","2","2"
"1998","lower secondary degree","2.86","3","5641","2","2","3","4","5","2.83","2.89","1","5","3","3"
"1998","no degree/no degree yet","2.43","2","810","1","2","3","4","5","2.36","2.5","1","5","2","2"
"1998","Other degree","2.6","2","997","1","2","3","4","5","2.54","2.66","1","5","2","3"
"1998","secondary school degree","2.49","2","3886","2","2","3","4","5","2.46","2.52","1","5","2","2"
"1999","college entrance qualification","2.37","2","2228","1","2","3","4","5","2.33","2.41","1","5","2","2"
"1999","lower secondary degree","2.91","3","5511","2","2","4","4","5","2.88","2.94","1","5","3","3"
"1999","no degree/no degree yet","2.48","2","777","1","2","3","4","5","2.4","2.56","1","5","2","2"
