"year","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","East Germany","2.47","2","3982","1","2","3","4","5","2.44","2.5","1","5","2","2"
"1992","West Germany","2.58","2","9382","1","2","3","4","5","2.56","2.6","1","5","2","2"
"1993","East Germany","","","","","","","","","","","","","",""
"1993","West Germany","","","","","","","","","","","","","",""
"1994","East Germany","2.67","3","3787","2","2","3","4","5","2.64","2.7","1","5","2","3"
"1994","West Germany","2.71","3","9131","2","2","3","4","5","2.69","2.73","1","5","2","2"
"1995","East Germany","2.71","3","3694","2","2","3","4","5","2.68","2.74","1","5","2","3"
"1995","West Germany","2.69","3","9635","2","2","3","4","5","2.67","2.71","1","5","2","2"
"1996","East Germany","2.72","3","3693","2","2","3","4","5","2.69","2.75","1","5","3","3"
"1996","West Germany","2.69","3","9404","2","2","3","4","5","2.67","2.71","1","5","2","2"
"1997","East Germany","2.69","3","3648","2","2","3","4","5","2.66","2.72","1","5","2","3"
"1997","West Germany","2.68","3","9248","2","2","3","4","5","2.66","2.7","1","5","2","2"
"1998","East Germany","2.66","3","3881","2","2","3","4","5","2.63","2.69","1","5","2","3"
"1998","West Germany","2.63","3","10414","1","2","3","4","5","2.61","2.65","1","5","2","2"
"1999","East Germany","2.71","3","3800","2","2","3","4","5","2.68","2.74","1","5","3","3"
"1999","West Germany","2.66","3","9938","2","2","3","4","5","2.64","2.68","1","5","2","2"
"2000","East Germany","2.68","3","5870","2","2","3","4","5","2.66","2.7","1","5","3","3"
"2000","West Germany","2.6","3","18355","1","2","3","4","5","2.59","2.61","1","5","2","2"
"2001","East Germany","2.72","3","5458","2","2","3","4","5","2.7","2.74","1","5","3","3"
"2001","West Germany","2.6","3","16574","1","2","3","4","5","2.59","2.61","1","5","2","2"
"2002","East Germany","2.71","3","5448","2","2","3","4","5","2.69","2.73","1","5","3","3"
"2002","West Germany","2.65","3","17667","2","2","3","4","5","2.64","2.66","1","5","2","2"
"2003","East Germany","2.72","3","5357","2","2","3","4","5","2.69","2.75","1","5","2","3"
"2003","West Germany","2.64","3","16901","2","2","3","4","5","2.63","2.65","1","5","2","2"
"2004","East Germany","2.75","3","5241","2","2","3","4","5","2.72","2.78","1","5","3","3"
"2004","West Germany","2.66","3","16451","1","2","3","4","5","2.65","2.67","1","5","2","2"
"2005","East Germany","2.75","3","5038","2","2","3","4","5","2.72","2.78","1","5","3","3"
"2005","West Germany","2.68","3","15704","2","2","3","4","5","2.66","2.7","1","5","2","3"
"2006","East Germany","2.74","3","5293","2","2","3","4","5","2.71","2.77","1","5","3","3"
"2006","West Germany","2.67","3","16752","2","2","3","4","5","2.66","2.68","1","5","2","3"
"2007","East Germany","2.72","3","5020","2","2","3","4","5","2.69","2.75","1","5","3","3"
"2007","West Germany","2.69","3","15552","2","2","3","4","5","2.67","2.71","1","5","2","3"
"2008","East Germany","2.7","3","4790","2","2","3","4","5","2.67","2.73","1","5","3","3"
"2008","West Germany","2.68","3","14612","2","2","3","4","5","2.66","2.7","1","5","2","3"
"2009","East Germany","2.75","3","4556","2","2","3","4","5","2.72","2.78","1","5","3","3"
"2009","West Germany","2.69","3","13527","2","2","3","4","5","2.67","2.71","1","5","3","3"
"2010","East Germany","2.73","3","5487","2","2","3","4","5","2.7","2.76","1","5","2","3"
"2010","West Germany","2.67","3","18562","2","2","3","4","5","2.66","2.68","1","5","2","2"
"2011","East Germany","2.72","3","6338","2","2","3","4","5","2.7","2.74","1","5","3","3"
"2011","West Germany","2.65","3","22124","1","2","3","4","5","2.64","2.66","1","5","2","2"
"2012","East Germany","2.72","3","6203","2","2","3","4","5","2.7","2.74","1","5","2","3"
"2012","West Germany","2.62","3","21515","1","2","3","4","5","2.61","2.63","1","5","2","2"
"2013","East Germany","2.75","3","6140","2","2","3","4","5","2.73","2.77","1","5","3","3"
"2013","West Germany","2.64","3","24599","1","2","3","4","5","2.63","2.65","1","5","2","2"
"2014","East Germany","2.74","3","5610","2","2","3","4","5","2.72","2.76","1","5","3","3"
"2014","West Germany","2.65","3","21577","1","2","3","4","5","2.64","2.66","1","5","2","2"
"2015","East Germany","2.76","3","5444","2","2","3","4","5","2.73","2.79","1","5","3","3"
"2015","West Germany","2.64","3","21478","1","2","3","4","5","2.63","2.65","1","5","2","2"
"2016","East Germany","2.71","3","5855","2","2","3","4","5","2.68","2.74","1","5","2","3"
"2016","West Germany","2.66","3","23002","2","2","3","4","5","2.65","2.67","1","5","2","2"
"2017","East Germany","2.71","3","6374","2","2","3","4","5","2.69","2.73","1","5","2","3"
"2017","West Germany","2.64","3","25863","1","2","3","4","5","2.63","2.65","1","5","2","2"
"2018","East Germany","2.66","3","6122","2","2","3","4","5","2.64","2.68","1","5","2","3"
"2018","West Germany","2.63","3","23962","1","2","3","4","5","2.62","2.64","1","5","2","2"
"2019","East Germany","2.68","3","6078","2","2","3","4","5","2.66","2.7","1","5","2","2"
"2019","West Germany","2.61","3","23548","1","2","3","4","5","2.6","2.62","1","5","2","2"
