"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","East Germany","Female","2.57","2","2091","1","2","3","4","5","2.53","2.61","1","5","2","2"
"1992","East Germany","Male","2.37","2","1891","1","2","3","4","5","2.33","2.41","1","5","2","2"
"1992","West Germany","Female","2.68","3","4794","1","2","3","4","5","2.65","2.71","1","5","2","2"
"1992","West Germany","Male","2.47","2","4588","1","2","3","4","5","2.44","2.5","1","5","2","2"
"1993","East Germany","Female","","","","","","","","","","","","","",""
"1993","East Germany","Male","","","","","","","","","","","","","",""
"1993","West Germany","Female","","","","","","","","","","","","","",""
"1993","West Germany","Male","","","","","","","","","","","","","",""
"1994","East Germany","Female","2.76","3","1989","2","2","3","4","5","2.72","2.8","1","5","3","3"
"1994","East Germany","Male","2.58","3","1798","2","2","3","4","5","2.54","2.62","1","5","2","2"
"1994","West Germany","Female","2.8","3","4704","2","2","3","4","5","2.77","2.83","1","5","3","3"
"1994","West Germany","Male","2.6","2","4427","1","2","3","4","5","2.57","2.63","1","5","2","2"
"1995","East Germany","Female","2.82","3","1946","2","2","3","4","5","2.78","2.86","1","5","3","3"
"1995","East Germany","Male","2.59","2","1748","2","2","3","4","5","2.55","2.63","1","5","2","2"
"1995","West Germany","Female","2.79","3","4968","2","2","3","4","5","2.76","2.82","1","5","2","3"
"1995","West Germany","Male","2.6","2","4667","1","2","3","4","5","2.57","2.63","1","5","2","2"
"1996","East Germany","Female","2.8","3","1937","2","2","3","4","5","2.76","2.84","1","5","3","3"
"1996","East Germany","Male","2.62","3","1756","2","2","3","4","5","2.58","2.66","1","5","2","3"
"1996","West Germany","Female","2.76","3","4859","2","2","3","4","5","2.73","2.79","1","5","3","3"
"1996","West Germany","Male","2.62","3","4545","2","2","3","4","5","2.59","2.65","1","5","2","2"
"1997","East Germany","Female","2.78","3","1898","2","2","3","4","5","2.74","2.82","1","5","3","3"
"1997","East Germany","Male","2.61","3","1750","2","2","3","4","5","2.57","2.65","1","5","2","2"
"1997","West Germany","Female","2.76","3","4771","2","2","3","4","5","2.73","2.79","1","5","3","3"
"1997","West Germany","Male","2.6","2","4477","2","2","3","4","5","2.57","2.63","1","5","2","2"
"1998","East Germany","Female","2.74","3","2004","2","2","3","4","5","2.7","2.78","1","5","2","3"
"1998","East Germany","Male","2.58","2","1877","2","2","3","4","5","2.54","2.62","1","5","2","2"
