"year","e11102","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","Employed","Rural Area","2.28","2","3089","1","2","3","3","5","2.25","2.31","1","5","2","2"
"1992","Employed","Urban Area","2.32","2","5920","1","2","3","4","5","2.3","2.34","1","5","2","2"
"1992","Not Employed","Rural Area","3.04","3","1340","2","2","4","5","5","2.98","3.1","1","5","3","3"
"1992","Not Employed","Urban Area","2.93","3","2896","2","2","4","4","5","2.89","2.97","1","5","3","3"
"1993","Employed","Rural Area","","","","","","","","","","","","","",""
"1993","Employed","Urban Area","","","","","","","","","","","","","",""
"1993","Not Employed","Rural Area","","","","","","","","","","","","","",""
"1993","Not Employed","Urban Area","","","","","","","","","","","","","",""
"1994","Employed","Rural Area","2.44","2","2803","1","2","3","4","5","2.41","2.47","1","5","2","2"
"1994","Employed","Urban Area","2.5","2","5540","1","2","3","4","5","2.48","2.52","1","5","2","2"
"1994","Not Employed","Rural Area","3.03","3","1508","2","2","4","4","5","2.98","3.08","1","5","3","3"
"1994","Not Employed","Urban Area","3","3","3067","2","2","4","4","5","2.96","3.04","1","5","3","3"
"1995","Employed","Rural Area","2.45","2","2892","1","2","3","4","5","2.42","2.48","1","5","2","2"
"1995","Employed","Urban Area","2.49","2","5618","2","2","3","4","5","2.47","2.51","1","5","2","2"
"1995","Not Employed","Rural Area","3","3","1575","2","2","4","4","5","2.95","3.05","1","5","3","3"
"1995","Not Employed","Urban Area","3","3","3244","2","2","4","4","5","2.96","3.04","1","5","3","3"
"1996","Employed","Rural Area","2.46","2","2891","2","2","3","4","5","2.43","2.49","1","5","2","2"
"1996","Employed","Urban Area","2.48","2","5547","1","2","3","4","5","2.46","2.5","1","5","2","2"
"1996","Not Employed","Rural Area","3","3","1535","2","2","4","4","5","2.95","3.05","1","5","3","3"
"1996","Not Employed","Urban Area","3.02","3","3123","2","2","4","4","5","2.98","3.06","1","5","3","3"
"1997","Employed","Rural Area","2.46","2","2787","2","2","3","4","5","2.43","2.49","1","5","2","2"
"1997","Employed","Urban Area","2.45","2","5366","1","2","3","4","5","2.43","2.47","1","5","2","2"
