"year","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","general elemantary","2.8","3","2803","1","2","3","4","5","2.76","2.84","1","5","2","3"
"1992","higher education","2.33","2","1655","1","2","3","4","5","2.29","2.37","1","5","2","2"
"1992","higher vocational","2.59","2","770","1","2","3","4","5","2.52","2.66","1","5","2","2"
"1992","in school","1.73","2","187","1","1","2","3","5","1.61","1.85","1","5","1","2"
"1992","inadequately","2.72","3","631","1","2","4","4","5","2.63","2.81","1","5","3","3"
"1992","middle vocational","2.54","2","6739","1","2","3","4","5","2.52","2.56","1","5","2","2"
"1992","vocational + Abi","2.33","2","386","1","2","3","4","5","2.23","2.43","1","5","2","2"
"1993","general elemantary","","","","","","","","","","","","","",""
"1993","higher education","","","","","","","","","","","","","",""
"1993","higher vocational","","","","","","","","","","","","","",""
"1993","in school","","","","","","","","","","","","","",""
"1993","inadequately","","","","","","","","","","","","","",""
"1993","middle vocational","","","","","","","","","","","","","",""
"1993","vocational + Abi","","","","","","","","","","","","","",""
"1994","general elemantary","2.91","3","2512","2","2","4","4","5","2.87","2.95","1","5","3","3"
"1994","higher education","2.53","2","1652","2","2","3","4","5","2.49","2.57","1","5","2","2"
"1994","higher vocational","2.75","3","756","2","2","3","4","5","2.68","2.82","1","5","2","3"
"1994","in school","1.89","2","239","1","1","2","3","4","1.79","1.99","1","4","2","2"
"1994","inadequately","2.82","3","557","2","2","4","5","5","2.73","2.91","1","5","3","3"
"1994","middle vocational","2.7","3","6585","2","2","3","4","5","2.68","2.72","1","5","2","3"
"1994","vocational + Abi","2.4","2","393","1","2","3","4","5","2.31","2.49","1","5","2","2"
"1995","general elemantary","2.94","3","2510","2","2","4","4","5","2.9","2.98","1","5","3","3"
"1995","higher education","2.52","2","1758","2","2","3","4","5","2.48","2.56","1","5","2","2"
"1995","higher vocational","2.64","3","763","2","2","3","4","5","2.58","2.7","1","5","2","3"
"1995","in school","1.93","2","283","1","1","2","3","4","1.84","2.02","1","5","2","2"
"1995","inadequately","2.86","3","535","2","2","4","4","5","2.78","2.94","1","5","3","3"
"1995","middle vocational","2.71","3","6739","2","2","3","4","5","2.69","2.73","1","5","2","3"
"1995","vocational + Abi","2.37","2","479","1","2","3","4","5","2.29","2.45","1","5","2","2"
"1996","general elemantary","2.95","3","2404","2","2","4","4","5","2.91","2.99","1","5","3","3"
"1996","higher education","2.49","2","1768","2","2","3","4","5","2.45","2.53","1","5","2","2"
"1996","higher vocational","2.69","3","768","2","2","3","4","5","2.62","2.76","1","5","2","3"
"1996","in school","2","2","294","1","1","2","3","4","1.9","2.1","1","5","2","2"
"1996","inadequately","2.93","3","494","2","2","4","5","5","2.84","3.02","1","5","3","3"
"1996","middle vocational","2.71","3","6631","2","2","3","4","5","2.69","2.73","1","5","2","3"
"1996","vocational + Abi","2.38","2","478","1","2","3","4","5","2.3","2.46","1","5","2","2"
"1997","general elemantary","2.95","3","2342","2","2","4","4","5","2.91","2.99","1","5","3","3"
"1997","higher education","2.49","2","1773","2","2","3","4","5","2.45","2.53","1","5","2","2"
"1997","higher vocational","2.68","3","762","2","2","3","4","5","2.62","2.74","1","5","2","3"
"1997","in school","1.87","2","316","1","1","2","3","4","1.78","1.96","1","5","2","2"
"1997","inadequately","2.91","3","468","2","2","4","4","5","2.82","3","1","5","3","3"
"1997","middle vocational","2.7","3","6510","2","2","3","4","5","2.68","2.72","1","5","2","3"
"1997","vocational + Abi","2.33","2","457","1","2","3","3","5","2.25","2.41","1","5","2","2"
"1998","general elemantary","2.86","3","2554","2","2","4","4","5","2.82","2.9","1","5","3","3"
"1998","higher education","2.46","2","1973","1","2","3","4","5","2.42","2.5","1","5","2","2"
"1998","higher vocational","2.6","3","826","1","2","3","4","5","2.54","2.66","1","5","2","3"
"1998","in school","1.82","2","333","1","1","2","3","5","1.73","1.91","1","5","2","2"
"1998","inadequately","2.92","3","447","2","2","4","4","5","2.82","3.02","1","5","3","3"
"1998","middle vocational","2.66","3","7045","2","2","3","4","5","2.64","2.68","1","5","2","2"
"1998","vocational + Abi","2.36","2","512","1","2","3","3","5","2.29","2.43","1","5","2","2"
"1999","general elemantary","2.9","3","2453","2","2","4","4","5","2.86","2.94","1","5","3","3"
"1999","higher education","2.5","2","1966","1","2","3","4","5","2.46","2.54","1","5","2","2"
"1999","higher vocational","2.62","3","823","2","2","3","4","5","2.56","2.68","1","5","2","3"
"1999","in school","1.9","2","321","1","1","2","3","4","1.81","1.99","1","5","2","2"
"1999","inadequately","2.94","3","424","2","2","4","4","5","2.84","3.04","1","5","3","3"
"1999","middle vocational","2.69","3","6956","2","2","3","4","5","2.67","2.71","1","5","2","3"
"1999","vocational + Abi","2.34","2","509","1","2","3","4","5","2.26","2.42","1","5","2","2"
"2000","general elemantary","2.87","3","3573","2","2","4","4","5","2.84","2.9","1","5","3","3"
"2000","higher education","2.42","2","3836","1","2","3","4","5","2.39","2.45","1","5","2","2"
"2000","higher vocational","2.61","3","1894","2","2","3","4","5","2.57","2.65","1","5","2","3"
"2000","in school","1.83","2","498","1","1","2","3","4","1.76","1.9","1","5","2","2"
"2000","inadequately","3","3","405","2","2","4","4","5","2.9","3.1","1","5","3","3"
"2000","middle vocational","2.63","3","12856","1","2","3","4","5","2.61","2.65","1","5","2","3"
"2000","vocational + Abi","2.43","2","1126","1","2","3","4","5","2.38","2.48","1","5","2","2"
"2001","general elemantary","2.83","3","3117","2","2","4","4","5","2.79","2.87","1","5","3","3"
"2001","higher education","2.46","2","3561","1","2","3","4","5","2.43","2.49","1","5","2","2"
"2001","higher vocational","2.67","3","1680","2","2","3","4","5","2.63","2.71","1","5","2","3"
"2001","in school","1.81","2","548","1","1","2","3","4","1.74","1.88","1","5","2","2"
