"year","pgcasmin","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","(0) in school","East Germany","","","","","","","","","","","","","",""
"1992","(0) in school","West Germany","1.72","2","145","1","1","2","3","5","1.59","1.85","1","5","1","2"
"1992","(1a) inadequately completed","East Germany","2.06","2","68","1","1","3","4","4","1.83","2.29","1","4","1","2"
"1992","(1a) inadequately completed","West Germany","2.79","3","661","1","2","4","4","5","2.71","2.87","1","5","3","3"
"1992","(1b) general elementary school","East Germany","3.15","3","281","2","3","4","4","5","3.03","3.27","1","5","3","3"
"1992","(1b) general elementary school","West Germany","2.9","3","2003","2","2","4","4","5","2.85","2.95","1","5","3","3"
"1992","(1c) basic vocational qualification","East Germany","2.77","3","1143","2","2","3","4","5","2.71","2.83","1","5","3","3"
"1992","(1c) basic vocational qualification","West Germany","2.67","3","3143","1","2","3","4","5","2.63","2.71","1","5","2","3"
"1992","(2a) intermediate vocational","East Germany","2.14","2","1254","1","2","3","3","5","2.09","2.19","1","5","2","2"
"1992","(2a) intermediate vocational","West Germany","2.44","2","1315","1","2","3","4","5","2.39","2.49","1","5","2","2"
"1992","(2b) intermediate general qualification","East Germany","1.93","2","176","1","1","2","3","5","1.81","2.05","1","5","2","2"
"1992","(2b) intermediate general qualification","West Germany","2.27","2","367","1","2","3","4","5","2.17","2.37","1","5","2","2"
"1992","(2c_gen) general maturity certificate","East Germany","2.03","2","43","1","1","3","3","4","1.77","2.29","1","4","1","2"
"1992","(2c_gen) general maturity certificate","West Germany","2.06","2","339","1","1","2","4","4","1.96","2.16","1","5","2","2"
"1992","(2c_voc) vocational maturity certificate","East Germany","2.34","2","74","1","2","3","4","5","2.13","2.55","1","5","2","2"
"1992","(2c_voc) vocational maturity certificate","West Germany","2.38","2","447","1","2","3","4","5","2.29","2.47","1","5","2","2"
"1992","(3a) lower tertiary education","East Germany","2.37","2","608","1","2","3","3","5","2.3","2.44","1","5","2","2"
"1992","(3a) lower tertiary education","West Germany","2.3","2","261","1","2","3","4","5","2.18","2.42","1","5","2","2"
"1992","(3b) higher tertiary education","East Germany","2.23","2","309","1","2","3","3","5","2.13","2.33","1","5","2","2"
"1992","(3b) higher tertiary education","West Germany","2.35","2","477","1","2","3","4","5","2.27","2.43","1","5","2","2"
"1993","(0) in school","East Germany","","","","","","","","","","","","","",""
"1993","(0) in school","West Germany","","","","","","","","","","","","","",""
"1993","(1a) inadequately completed","East Germany","","","","","","","","","","","","","",""
"1993","(1a) inadequately completed","West Germany","","","","","","","","","","","","","",""
"1993","(1b) general elementary school","East Germany","","","","","","","","","","","","","",""
"1993","(1b) general elementary school","West Germany","","","","","","","","","","","","","",""
"1993","(1c) basic vocational qualification","East Germany","","","","","","","","","","","","","",""
"1993","(1c) basic vocational qualification","West Germany","","","","","","","","","","","","","",""
"1993","(2a) intermediate vocational","East Germany","","","","","","","","","","","","","",""
"1993","(2a) intermediate vocational","West Germany","","","","","","","","","","","","","",""
"1993","(2b) intermediate general qualification","East Germany","","","","","","","","","","","","","",""
"1993","(2b) intermediate general qualification","West Germany","","","","","","","","","","","","","",""
"1993","(2c_gen) general maturity certificate","East Germany","","","","","","","","","","","","","",""
"1993","(2c_gen) general maturity certificate","West Germany","","","","","","","","","","","","","",""
"1993","(2c_voc) vocational maturity certificate","East Germany","","","","","","","","","","","","","",""
"1993","(2c_voc) vocational maturity certificate","West Germany","","","","","","","","","","","","","",""
"1993","(3a) lower tertiary education","East Germany","","","","","","","","","","","","","",""
"1993","(3a) lower tertiary education","West Germany","","","","","","","","","","","","","",""
"1993","(3b) higher tertiary education","East Germany","","","","","","","","","","","","","",""
"1993","(3b) higher tertiary education","West Germany","","","","","","","","","","","","","",""
"1994","(0) in school","East Germany","1.83","2","46","1","1","2","3","4","1.6","2.06","1","4","2","2"
"1994","(0) in school","West Germany","1.86","2","156","1","1","2","3","4","1.73","1.99","1","4","2","2"
"1994","(1a) inadequately completed","East Germany","2.21","2","54","1","2","3","3","4","2.02","2.4","1","4","2","2"
"1994","(1a) inadequately completed","West Germany","2.81","3","593","2","2","4","4","5","2.72","2.9","1","5","3","3"
"1994","(1b) general elementary school","East Germany","3.21","3","249","2","3","4","5","5","3.08","3.34","1","5","3","3"
"1994","(1b) general elementary school","West Germany","2.99","3","1816","2","2","4","4","5","2.94","3.04","1","5","3","3"
"1994","(1c) basic vocational qualification","East Germany","2.91","3","1039","2","2","3","4","5","2.85","2.97","1","5","3","3"
"1994","(1c) basic vocational qualification","West Germany","2.81","3","3028","2","2","3","4","5","2.78","2.84","1","5","3","3"
"1994","(2a) intermediate vocational","East Germany","2.42","2","1215","1","2","3","4","4","2.37","2.47","1","5","2","2"
"1994","(2a) intermediate vocational","West Germany","2.58","2","1370","2","2","3","4","5","2.53","2.63","1","5","2","2"
"1994","(2b) intermediate general qualification","East Germany","2.29","2","159","1","2","3","3","5","2.16","2.42","1","5","2","2"
"1994","(2b) intermediate general qualification","West Germany","2.4","2","311","1","2","3","4","5","2.29","2.51","1","5","2","2"
"1994","(2c_gen) general maturity certificate","East Germany","2.08","2","59","1","2","2","3","5","1.86","2.3","1","5","2","2"
"1994","(2c_gen) general maturity certificate","West Germany","2.35","2","348","1","2","3","4","5","2.25","2.45","1","5","2","2"
"1994","(2c_voc) vocational maturity certificate","East Germany","2.23","2","80","1","2","3","3","5","2.03","2.43","1","5","2","2"
"1994","(2c_voc) vocational maturity certificate","West Germany","2.53","2","444","1","2","3","4","5","2.44","2.62","1","5","2","2"
"1994","(3a) lower tertiary education","East Germany","2.66","3","559","2","2","3","4","5","2.59","2.73","1","5","2","3"
"1994","(3a) lower tertiary education","West Germany","2.42","2","292","1","2","3","4","5","2.32","2.52","1","5","2","2"
"1994","(3b) higher tertiary education","East Germany","2.61","2","301","2","2","3","4","5","2.51","2.71","1","5","2","2"
"1994","(3b) higher tertiary education","West Germany","2.49","2","500","2","2","3","4","5","2.41","2.57","1","5","2","2"
"1995","(0) in school","East Germany","1.93","2","73","1","1","2","3","4","1.76","2.1","1","4","2","2"
"1995","(0) in school","West Germany","1.91","2","188","1","1","2","3","4","1.8","2.02","1","5","2","2"
"1995","(1a) inadequately completed","East Germany","2.32","2","39","1","2","3","4","5","2.01","2.63","1","5","2","2"
"1995","(1a) inadequately completed","West Germany","2.86","3","579","2","2","4","4","5","2.78","2.94","1","5","3","3"
"1995","(1b) general elementary school","East Germany","3.3","3","237","2","3","4","5","5","3.17","3.43","1","5","3","3"
"1995","(1b) general elementary school","West Germany","3.02","3","1820","2","2","4","4","5","2.97","3.07","1","5","3","3"
"1995","(1c) basic vocational qualification","East Germany","2.97","3","991","2","2","4","4","5","2.91","3.03","1","5","3","3"
"1995","(1c) basic vocational qualification","West Germany","2.81","3","3103","2","2","3","4","5","2.78","2.84","1","5","3","3"
"1995","(2a) intermediate vocational","East Germany","2.47","2","1191","2","2","3","4","5","2.42","2.52","1","5","2","2"
"1995","(2a) intermediate vocational","West Germany","2.6","2","1453","2","2","3","4","5","2.55","2.65","1","5","2","2"
"1995","(2b) intermediate general qualification","East Germany","2.28","2","149","1","2","3","4","5","2.13","2.43","1","5","2","2"
