"year","regtyp","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2009","Rural Area","East Germany","2.74","3","2964","2","2","3","4","5","2.71","2.77","1","5","3","3"
"2009","Rural Area","West Germany","2.67","3","3281","2","2","3","4","5","2.64","2.7","1","5","3","3"
"2009","Urban Area","East Germany","2.75","3","1592","2","2","3","4","5","2.7","2.8","1","5","3","3"
"2009","Urban Area","West Germany","2.69","3","10246","2","2","3","4","5","2.67","2.71","1","5","3","3"
"2010","Rural Area","East Germany","2.75","3","3529","2","2","3","4","5","2.72","2.78","1","5","2","3"
"2010","Rural Area","West Germany","2.67","3","4707","2","2","3","4","5","2.64","2.7","1","5","2","2"
"2010","Urban Area","East Germany","2.68","3","1958","2","2","3","4","5","2.64","2.72","1","5","2","3"
"2010","Urban Area","West Germany","2.68","3","13855","1","2","3","4","5","2.66","2.7","1","5","2","2"
"2011","Rural Area","East Germany","2.76","3","4058","2","2","3","4","5","2.73","2.79","1","5","3","3"
"2011","Rural Area","West Germany","2.67","3","5999","2","2","3","4","5","2.65","2.69","1","5","2","2"
"2011","Urban Area","East Germany","2.66","3","2280","1","2","3","4","5","2.62","2.7","1","5","2","3"
"2011","Urban Area","West Germany","2.64","3","16125","1","2","3","4","5","2.62","2.66","1","5","2","2"
"2012","Rural Area","East Germany","2.75","3","3998","2","2","3","4","5","2.72","2.78","1","5","3","3"
"2012","Rural Area","West Germany","2.63","3","5975","1","2","3","4","5","2.61","2.65","1","5","2","2"
"2012","Urban Area","East Germany","2.68","3","2205","2","2","3","4","5","2.64","2.72","1","5","2","3"
"2012","Urban Area","West Germany","2.62","3","15540","1","2","3","4","5","2.6","2.64","1","5","2","2"
"2013","Rural Area","East Germany","2.76","3","3907","2","2","3","4","5","2.73","2.79","1","5","3","3"
"2013","Rural Area","West Germany","2.63","3","6425","1","2","3","4","5","2.61","2.65","1","5","2","2"
"2013","Urban Area","East Germany","2.72","3","2233","2","2","3","4","5","2.68","2.76","1","5","2","3"
"2013","Urban Area","West Germany","2.64","3","18174","1","2","3","4","5","2.63","2.65","1","5","2","2"
"2014","Rural Area","East Germany","2.77","3","3575","2","2","3","4","5","2.74","2.8","1","5","3","3"
"2014","Rural Area","West Germany","2.64","3","5731","1","2","3","4","5","2.62","2.66","1","5","2","3"
"2014","Urban Area","East Germany","2.69","3","2035","2","2","3","4","5","2.65","2.73","1","5","2","3"
"2014","Urban Area","West Germany","2.65","3","15846","1","2","3","4","5","2.63","2.67","1","5","2","2"
"2015","Rural Area","East Germany","2.81","3","3424","2","2","3","4","5","2.78","2.84","1","5","3","3"
"2015","Rural Area","West Germany","2.64","3","5756","1","2","3","4","5","2.61","2.67","1","5","2","2"
"2015","Urban Area","East Germany","2.68","3","2020","2","2","3","4","5","2.64","2.72","1","5","3","3"
"2015","Urban Area","West Germany","2.64","3","15722","1","2","3","4","5","2.62","2.66","1","5","2","2"
"2016","Rural Area","East Germany","2.76","3","3692","2","2","3","4","5","2.73","2.79","1","5","2","3"
"2016","Rural Area","West Germany","2.65","3","6122","2","2","3","4","5","2.63","2.67","1","5","2","2"
"2016","Urban Area","East Germany","2.63","3","2163","1","2","3","4","5","2.59","2.67","1","5","2","3"
"2016","Urban Area","West Germany","2.66","3","16880","1","2","3","4","5","2.64","2.68","1","5","2","2"
"2017","Rural Area","East Germany","2.75","3","4087","2","2","3","4","5","2.72","2.78","1","5","2","3"
"2017","Rural Area","West Germany","2.67","3","6931","2","2","3","4","5","2.65","2.69","1","5","2","2"
"2017","Urban Area","East Germany","2.65","3","2287","2","2","3","4","5","2.61","2.69","1","5","2","2"
"2017","Urban Area","West Germany","2.63","3","18932","1","2","3","4","5","2.62","2.64","1","5","2","2"
"2018","Rural Area","East Germany","2.71","3","3895","2","2","3","4","5","2.68","2.74","1","5","2","3"
"2018","Rural Area","West Germany","2.67","3","6328","2","2","3","4","5","2.65","2.69","1","5","2","2"
"2018","Urban Area","East Germany","2.59","2","2227","1","2","3","4","5","2.55","2.63","1","5","2","2"
"2018","Urban Area","West Germany","2.62","3","17634","1","2","3","4","5","2.6","2.64","1","5","2","2"
"2019","Rural Area","East Germany","2.73","3","3847","2","2","3","4","5","2.7","2.76","1","5","2","3"
"2019","Rural Area","West Germany","2.66","3","6077","2","2","3","4","5","2.64","2.68","1","5","2","2"
"2019","Urban Area","East Germany","2.59","2","1729","2","2","3","4","5","2.54","2.64","1","5","2","2"
"2019","Urban Area","West Germany","2.6","2","16399","1","2","3","4","5","2.58","2.62","1","5","2","2"
