"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","Female","2.68","3","478","1","1","4","4","4","2.57","2.79","1","4","3","3"
"1984","college entrance qualification","Male","2.46","2","791","1","1","4","4","4","2.38","2.54","1","4","2","3"
"1984","lower secondary degree","Female","1.75","1","3230","1","1","2","3","4","1.72","1.78","1","4","1","1"
"1984","lower secondary degree","Male","1.84","1","2809","1","1","3","4","4","1.8","1.88","1","4","1","2"
"1984","no degree/no degree yet","Female","2.09","2","672","1","1","3","4","4","2.01","2.17","1","4","2","2"
"1984","no degree/no degree yet","Male","2.24","2","574","1","1","3","4","4","2.15","2.33","1","4","2","2"
"1984","Other degree","Female","1.81","1","551","1","1","2","3","4","1.73","1.89","1","4","1","2"
"1984","Other degree","Male","1.79","1","840","1","1","2","4","4","1.72","1.86","1","4","1","2"
"1984","secondary school degree","Female","2.01","2","1107","1","1","3","4","4","1.94","2.08","1","4","2","2"
"1984","secondary school degree","Male","2.08","2","824","1","1","3","4","4","2","2.16","1","4","2","2"
"1985","college entrance qualification","Female","2.56","3","459","1","1","4","4","4","2.45","2.67","1","4","3","3"
"1985","college entrance qualification","Male","2.43","2","755","1","1","4","4","4","2.34","2.52","1","4","2","3"
"1985","lower secondary degree","Female","1.72","1","2883","1","1","2","3","4","1.68","1.76","1","4","1","1"
"1985","lower secondary degree","Male","1.81","1","2531","1","1","2","4","4","1.77","1.85","1","4","1","2"
"1985","no degree/no degree yet","Female","2.12","2","539","1","1","3","4","4","2.03","2.21","1","4","2","2"
"1985","no degree/no degree yet","Male","2.25","2","494","1","1","3","4","4","2.15","2.35","1","4","2","2"
"1985","Other degree","Female","1.89","2","461","1","1","3","4","4","1.8","1.98","1","4","1","2"
"1985","Other degree","Male","1.8","1","721","1","1","2","3","4","1.72","1.88","1","4","1","1"
"1985","secondary school degree","Female","1.99","2","1079","1","1","3","4","4","1.92","2.06","1","4","2","2"
"1985","secondary school degree","Male","2.09","2","790","1","1","3","4","4","2.01","2.17","1","4","2","2"
"1986","college entrance qualification","Female","2.62","3","477","1","1","4","4","4","2.51","2.73","1","4","3","3"
"1986","college entrance qualification","Male","2.49","3","764","1","1","4","4","4","2.41","2.57","1","4","3","3"
