"ple0081_h","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"No","2018","Rhineland-Palatinate,Saarland","Not Working","385","0.852804984186215","0.821338006827477","0.884271961544953","2"
"No","2018","Baden-Württemberg","Full Time","874","0.724652404814753","0.699013213168156","0.750291596461351","2"
"No","2018","Baden-Württemberg","Part Time","692","0.779270217945339","0.75167951692932","0.806860918961359","2"
"No","2018","Baden-Württemberg","Not Working","661","0.871989159812877","0.848189044113589","0.895789275512165","2"
"No","2018","Bavaria","Full Time","1180","0.712324080212399","0.690314488994297","0.7343336714305","2"
"No","2018","Bavaria","Part Time","948","0.765305448302361","0.741514314215346","0.789096582389376","2"
"No","2018","Bavaria","Not Working","944","0.823392203792551","0.801342823517243","0.845441584067859","2"
"No","2018","Berlin","Full Time","261","0.718981860524578","0.673608226921073","0.764355494128083","2"
"No","2018","Berlin","Part Time","210","0.685085060398284","0.633710023413317","0.73646009738325","2"
"No","2018","Berlin","Not Working","219","0.692971326974488","0.641457972292749","0.744484681656227","2"
"No","2018","Brandenburg","Full Time","266","0.668273646845888","0.621664386370688","0.714882907321087","2"
"No","2018","Brandenburg","Part Time","149","0.632080407049299","0.569892674324742","0.694268139773856","2"
"No","2018","Brandenburg","Not Working","304","0.756524750141881","0.714931254864431","0.798118245419332","2"
"No","2018","Mecklenburg-Western Pomerania","Full Time","135","0.691165542613411","0.628226978240477","0.754104106986345","2"
"No","2018","Mecklenburg-Western Pomerania","Part Time","94","0.610157932088915","0.533129117868477","0.687186746309354","2"
"No","2018","Mecklenburg-Western Pomerania","Not Working","186","0.74462345698612","0.689105589436205","0.800141324536034","2"
"No","2018","Saxony","Full Time","458","0.716338781562351","0.682052272789189","0.750625290335513","2"
"No","2018","Saxony","Part Time","294","0.777985286399486","0.737000175583289","0.818970397215682","2"
"No","2018","Saxony","Not Working","481","0.8434271372606","0.81362056274393","0.87323371177727","2"
"No","2018","Saxony-Anhalt","Full Time","236","0.662248045457149","0.61332537615974","0.711170714754558","2"
"No","2018","Saxony-Anhalt","Part Time","144","0.71142389640988","0.651276857538143","0.771570935281617","2"
"No","2018","Saxony-Anhalt","Not Working","257","0.81923819098177","0.778334069744168","0.860142312219372","2"
"No","2018","Thuringia","Full Time","267","0.676373453074345","0.629700015860451","0.723046890288239","2"
"No","2018","Thuringia","Part Time","166","0.690893233788643","0.631299331210258","0.750487136367027","2"
"No","2018","Thuringia","Not Working","257","0.804968049263486","0.76182430930964","0.848111789217333","2"
"Yes","2018","Schleswig-Holstein","Full Time","94","0.28063539867561","0.232449427701032","0.328821369650188","1"
"Yes","2018","Schleswig-Holstein","Part Time","81","0.322874931445649","0.27014026185158","0.375609601039719","1"
"Yes","2018","Schleswig-Holstein","Not Working","66","0.195292363243944","0.149666532619256","0.240918193868633","1"
"Yes","2018","Hamburg","Full Time","51","0.22829328718601","0.169829330262891","0.286757244109129","1"
"Yes","2018","Hamburg","Part Time","26","","","","1"
"Yes","2018","Hamburg","Not Working","29","","","","1"
"Yes","2018","Lower Saxony","Full Time","256","0.280882946985129","0.252013681731116","0.309752212239143","1"
"Yes","2018","Lower Saxony","Part Time","229","0.290224863475801","0.25908399570916","0.321365731242441","1"
"Yes","2018","Bavaria","Not Working","205","0.176607796207449","0.154558415932141","0.198657176482757","1"
"Yes","2018","Berlin","Full Time","116","0.281018139475422","0.235644505871917","0.326391773078927","1"
"Yes","2018","Baden-Württemberg","Not Working","96","0.128010840187123","0.104210724487835","0.151810955886411","1"
"Yes","2018","Bavaria","Full Time","445","0.287675919787601","0.2656663285695","0.309685511005703","1"
"Yes","2018","Bavaria","Part Time","271","0.234694551697639","0.210903417610624","0.258485685784654","1"
"Yes","2018","Berlin","Part Time","104","0.314914939601716","0.26353990261675","0.366289976586683","1"
"Yes","2018","Berlin","Not Working","89","0.307028673025512","0.255515318343773","0.358542027707251","1"
"Yes","2018","Brandenburg","Full Time","126","0.331726353154112","0.285117092678913","0.378335613629312","1"
"Yes","2018","Brandenburg","Part Time","82","0.367919592950701","0.305731860226144","0.430107325675258","1"
"Yes","2018","Brandenburg","Not Working","105","0.243475249858119","0.201881754580668","0.285068745135569","1"
"Yes","2018","Lower Saxony","Not Working","163","0.158513547689212","0.133077931831639","0.183949163546785","1"
"Yes","2018","Mecklenburg-Western Pomerania","Part Time","60","0.389842067911084","0.312813253690646","0.466870882131523","1"
"Yes","2018","Mecklenburg-Western Pomerania","Not Working","51","0.255376543013881","0.199858675463966","0.310894410563795","1"
"Yes","2018","Bremen","Full Time","21","","","","1"
"Yes","2018","Bremen","Part Time","15","","","","1"
"Yes","2018","Bremen","Not Working","19","","","","1"
"Yes","2018","Rhineland-Palatinate,Saarland","Not Working","102","0.147195015813785","0.115728038455047","0.178661993172523","1"
"Yes","2018","Baden-Württemberg","Full Time","292","0.275347595185247","0.249708403538649","0.300986786831844","1"
"Yes","2018","Baden-Württemberg","Part Time","176","0.220729782054661","0.193139081038641","0.24832048307068","1"
"Yes","2018","Mecklenburg-Western Pomerania","Full Time","72","0.308834457386589","0.245895893013655","0.371773021759523","1"
"Yes","2018","Saxony","Full Time","206","0.283661218437649","0.249374709664487","0.317947727210811","1"
"Yes","2018","Saxony","Part Time","101","0.222014713600514","0.181029602784318","0.26299982441671","1"
"Yes","2018","Saxony-Anhalt","Part Time","74","0.28857610359012","0.228429064718383","0.348723142461857","1"
"Yes","2018","Thuringia","Full Time","119","0.323626546925655","0.276953109711761","0.370299984139549","1"
"Yes","2018","North Rhine-Westphalia","Part Time","461","0.272786473647222","0.251513929315145","0.294059017979299","1"
"Yes","2018","North Rhine-Westphalia","Not Working","381","0.20782574085112","0.18910211922035","0.226549362481891","1"
"Yes","2018","Hesse","Not Working","111","0.199734414951407","0.164407227652235","0.235061602250579","1"
"Yes","2018","Rhineland-Palatinate,Saarland","Full Time","163","0.304998057770237","0.26710164452226","0.342894471018214","1"
"Yes","2018","Saxony","Not Working","90","0.1565728627394","0.12676628822273","0.18637943725607","1"
"Yes","2018","Thuringia","Part Time","65","0.309106766211357","0.249512863632973","0.368700668789742","1"
"Yes","2018","Rhineland-Palatinate,Saarland","Part Time","134","0.292167920952389","0.248932965922433","0.335402875982344","1"
"Yes","2018","Saxony-Anhalt","Not Working","83","0.18076180901823","0.139857687780628","0.221665930255832","1"
"Yes","2018","Saxony-Anhalt","Full Time","123","0.337751954542851","0.288829285245442","0.38667462384026","1"
"Yes","2018","North Rhine-Westphalia","Full Time","569","0.299939970194819","0.279512387509951","0.320367552879686","1"
"Yes","2018","Thuringia","Not Working","67","0.195031950736514","0.151888210782667","0.23817569069036","1"
"Yes","2018","Hesse","Full Time","190","0.284217836125811","0.251017607537564","0.317418064714059","1"
"Yes","2018","Hesse","Part Time","128","0.284935602689407","0.245331173825788","0.324540031553027","1"
