"ple0081_h","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence","value"
"No","2002","Schleswig-Holstein","Employed","312","0.64753997108052","0.604395428943738","0.690684513217303","2"
"No","2002","Hamburg","Not Employed","82","0.700608553618089","0.616902554859294","0.784314552376885","2"
"No","2002","Brandenburg","Employed","384","0.630855075369303","0.59130809501299","0.670402055725617","2"
"No","2002","Hamburg","Employed","149","0.623045186913813","0.558115153929016","0.68797521989861","2"
"No","2002","Mecklenburg-Western Pomerania","Not Employed","136","0.740538515763214","0.676502822862922","0.804574208663506","2"
"No","2002","Brandenburg","Not Employed","315","0.80832676787806","0.769558650511161","0.847094885244958","2"
"No","2002","Schleswig-Holstein","Not Employed","191","0.723027940516454","0.668209884702843","0.777845996330066","2"
"No","2002","Lower Saxony","Not Employed","587","0.80910004853106","0.780897867248746","0.837302229813374","2"
"No","2002","Lower Saxony","Employed","761","0.596503987804662","0.569208648368941","0.623799327240384","2"
"No","2002","Bremen","Not Employed","44","0.709402170912374","0.595462328912652","0.823342012912096","2"
"No","2002","Mecklenburg-Western Pomerania","Employed","225","0.641934326054874","0.590823089853147","0.693045562256601","2"
"No","2002","Bremen","Employed","66","0.635545034137662","0.546412925578168","0.724677142697157","2"
"No","2002","North Rhine-Westphalia","Not Employed","1376","0.780548297550023","0.761396645657005","0.799699949443041","2"
"No","2002","Hesse","Not Employed","434","0.840903948132648","0.809910200180613","0.871897696084683","2"
"No","2002","North Rhine-Westphalia","Employed","1936","0.61156164052657","0.594398824055093","0.628724456998047","2"
"No","2002","Saxony","Not Employed","516","0.844020430720308","0.815551829152817","0.872489032287798","2"
"No","2002","Hesse","Employed","704","0.613590937340925","0.584958772770133","0.642223101911716","2"
"No","2002","Rhineland-Palatinate,Saarland","Not Employed","437","0.826332558028331","0.794292183489891","0.858372932566771","2"
"No","2002","Baden-Württemberg","Not Employed","754","0.828210779773041","0.803981436431087","0.852440123114996","2"
"No","2002","Saxony","Employed","714","0.671418945944122","0.642789965834103","0.700047926054142","2"
"No","2002","Rhineland-Palatinate,Saarland","Employed","510","0.588942067349222","0.555727996417373","0.622156138281072","2"
"No","2002","Baden-Württemberg","Employed","1257","0.664163131580614","0.642865383792258","0.685460879368971","2"
"No","2002","Bavaria","Not Employed","883","0.853963727780996","0.832674462249189","0.875252993312803","2"
"No","2002","Bavaria","Employed","1463","0.634319982391616","0.614258450443979","0.654381514339254","2"
"No","2002","Berlin","Not Employed","207","0.72587578306664","0.674447263185233","0.777304302948046","2"
"No","2002","Berlin","Employed","312","0.539709538727364","0.497825873895857","0.581593203558871","2"
"No","2002","Saxony-Anhalt","Not Employed","304","0.77639173719542","0.735711830876115","0.817071643514725","2"
"No","2002","Saxony-Anhalt","Employed","358","0.603909685551421","0.563794099082424","0.644025272020419","2"
"No","2002","Thuringia","Not Employed","294","0.776972425519766","0.735118289978289","0.818826561061242","2"
"No","2002","Thuringia","Employed","378","0.64439007585855","0.605796438788542","0.682983712928559","2"
"Yes","2002","Schleswig-Holstein","Not Employed","65","0.276972059483546","0.222154003669934","0.331790115297157","1"
"Yes","2002","Schleswig-Holstein","Employed","159","0.35246002891948","0.309315486782697","0.395604571056262","1"
"Yes","2002","Hamburg","Not Employed","33","0.299391446381911","0.215685447623116","0.383097445140706","1"
"Yes","2002","Hamburg","Employed","65","0.376954813086187","0.31202478010139","0.441884846070984","1"
"Yes","2002","Lower Saxony","Not Employed","159","0.19089995146894","0.162697770186626","0.219102132751254","1"
"Yes","2002","Lower Saxony","Employed","480","0.403496012195338","0.376200672759616","0.430791351631059","1"
"Yes","2002","Bremen","Not Employed","17","","","","1"
"Yes","2002","Bremen","Employed","46","0.364454965862338","0.275322857302843","0.453587074421832","1"
"Yes","2002","North Rhine-Westphalia","Not Employed","418","0.219451702449977","0.200300050556959","0.238603354342995","1"
"Yes","2002","North Rhine-Westphalia","Employed","1162","0.38843835947343","0.371275543001953","0.405601175944907","1"
"Yes","2002","Hesse","Not Employed","101","0.159096051867352","0.128102303915317","0.190089799819386","1"
"Yes","2002","Hesse","Employed","407","0.386409062659075","0.357776898088284","0.415041227229867","1"
"Yes","2002","Rhineland-Palatinate,Saarland","Not Employed","100","0.173667441971669","0.141627067433229","0.205707816510109","1"
"Yes","2002","Rhineland-Palatinate,Saarland","Employed","333","0.411057932650778","0.377843861718928","0.444272003582627","1"
"Yes","2002","Baden-Württemberg","Not Employed","177","0.171789220226959","0.147559876885004","0.196018563568914","1"
"Yes","2002","Baden-Württemberg","Employed","632","0.335836868419386","0.314539120631029","0.357134616207742","1"
"Yes","2002","Bavaria","Not Employed","174","0.146036272219004","0.124747006687197","0.167325537750811","1"
"Yes","2002","Bavaria","Employed","751","0.365680017608384","0.345618485660746","0.385741549556021","1"
"Yes","2002","Berlin","Not Employed","82","0.27412421693336","0.222695697051953","0.325552736814767","1"
"Yes","2002","Berlin","Employed","232","0.460290461272636","0.418406796441129","0.502174126104143","1"
"Yes","2002","Brandenburg","Not Employed","81","0.19167323212194","0.152905114755042","0.230441349488839","1"
"Yes","2002","Brandenburg","Employed","188","0.369144924630697","0.329597944274383","0.40869190498701","1"
"Yes","2002","Mecklenburg-Western Pomerania","Not Employed","44","0.259461484236786","0.195425791336494","0.323497177137078","1"
"Yes","2002","Mecklenburg-Western Pomerania","Employed","113","0.358065673945126","0.306954437743399","0.409176910146853","1"
"Yes","2002","Saxony","Not Employed","108","0.155979569279692","0.127510967712202","0.184448170847183","1"
"Yes","2002","Saxony","Employed","320","0.328581054055877","0.299952073945858","0.357210034165897","1"
