"pli0080","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence"
"Daily","2000","16-34 y.","Part Time","","","",""
"Daily","2000","16-34 y.","Not Working","","","",""
"Daily","2000","35-65 y.","Full Time","","","",""
"Daily","2000","35-65 y.","Part Time","","","",""
"Daily","2000","35-65 y.","Not Working","","","",""
"Daily","2000","66 and older","Full Time","","","",""
"Daily","2000","66 and older","Part Time","","","",""
"Daily","2000","66 and older","Not Working","","","",""
"Min 1x per week","2000","16-34 y.","Full Time","","","",""
"Min 1x per week","2000","16-34 y.","Part Time","","","",""
"Min 1x per week","2000","16-34 y.","Not Working","","","",""
"Min 1x per week","2000","35-65 y.","Full Time","","","",""
"Min 1x per week","2000","35-65 y.","Part Time","","","",""
"Min 1x per week","2000","35-65 y.","Not Working","","","",""
"Min 1x per week","2000","66 and older","Full Time","","","",""
"Min 1x per week","2000","66 and older","Part Time","","","",""
"Min 1x per week","2000","66 and older","Not Working","","","",""
"Min 1x per month","2000","16-34 y.","Full Time","","","",""
"Min 1x per month","2000","16-34 y.","Part Time","","","",""
"Min 1x per month","2000","16-34 y.","Not Working","","","",""
"Min 1x per month","2000","35-65 y.","Full Time","","","",""
"Min 1x per month","2000","35-65 y.","Part Time","","","",""
"Min 1x per month","2000","35-65 y.","Not Working","","","",""
"Min 1x per month","2000","66 and older","Full Time","","","",""
"Min 1x per month","2000","66 and older","Part Time","","","",""
"Min 1x per month","2000","66 and older","Not Working","","","",""
"Rarely","2000","16-34 y.","Full Time","","","",""
"Rarely","2000","16-34 y.","Part Time","","","",""
"Rarely","2000","16-34 y.","Not Working","","","",""
"Rarely","2000","35-65 y.","Full Time","","","",""
"Rarely","2000","35-65 y.","Part Time","","","",""
"Rarely","2000","35-65 y.","Not Working","","","",""
"Rarely","2000","66 and older","Full Time","","","",""
"Rarely","2000","66 and older","Part Time","","","",""
"Rarely","2000","66 and older","Not Working","","","",""
"Never","2000","16-34 y.","Full Time","","","",""
"Never","2000","16-34 y.","Part Time","","","",""
"Never","2000","16-34 y.","Not Working","","","",""
"Never","2000","35-65 y.","Full Time","","","",""
"Never","2000","35-65 y.","Part Time","","","",""
"Never","2000","35-65 y.","Not Working","","","",""
"Never","2000","66 and older","Full Time","","","",""
"Never","2000","66 and older","Part Time","","","",""
"Never","2000","66 and older","Not Working","","","",""
"Daily","2001","16-34 y.","Full Time","","","",""
"Daily","2001","16-34 y.","Part Time","","","",""
"Daily","2001","16-34 y.","Not Working","","","",""
"Daily","2001","35-65 y.","Full Time","","","",""
"Daily","2001","35-65 y.","Part Time","","","",""
"Daily","2001","35-65 y.","Not Working","","","",""
"Daily","2001","66 and older","Full Time","","","",""
"Daily","2001","66 and older","Part Time","","","",""
"Daily","2001","66 and older","Not Working","","","",""
"Min 1x per week","2001","16-34 y.","Full Time","","","",""
"Min 1x per week","2001","16-34 y.","Part Time","","","",""
"Min 1x per week","2001","16-34 y.","Not Working","","","",""
"Min 1x per week","2001","35-65 y.","Full Time","","","",""
"Min 1x per week","2001","35-65 y.","Part Time","","","",""
"Min 1x per week","2001","35-65 y.","Not Working","","","",""
"Min 1x per week","2001","66 and older","Full Time","","","",""
"Min 1x per week","2001","66 and older","Part Time","","","",""
"Min 1x per week","2001","66 and older","Not Working","","","",""
"Min 1x per month","2001","16-34 y.","Full Time","","","",""
"Min 1x per month","2001","16-34 y.","Part Time","","","",""
"Min 1x per month","2001","16-34 y.","Not Working","","","",""
"Min 1x per month","2001","35-65 y.","Full Time","","","",""
"Min 1x per month","2001","35-65 y.","Part Time","","","",""
"Min 1x per month","2001","35-65 y.","Not Working","","","",""
"Min 1x per month","2001","66 and older","Full Time","","","",""
"Min 1x per month","2001","66 and older","Part Time","","","",""
"Min 1x per month","2001","66 and older","Not Working","","","",""
"Rarely","2001","16-34 y.","Full Time","","","",""
"Rarely","2001","16-34 y.","Part Time","","","",""
"Rarely","2001","16-34 y.","Not Working","","","",""
"Rarely","2001","35-65 y.","Full Time","","","",""
"Rarely","2001","35-65 y.","Part Time","","","",""
"Rarely","2001","35-65 y.","Not Working","","","",""
"Rarely","2001","66 and older","Full Time","","","",""
"Rarely","2001","66 and older","Part Time","","","",""
"Rarely","2001","66 and older","Not Working","","","",""
"Never","2001","16-34 y.","Full Time","","","",""
"Never","2001","16-34 y.","Part Time","","","",""
"Never","2001","16-34 y.","Not Working","","","",""
"Never","2001","35-65 y.","Full Time","","","",""
"Never","2001","35-65 y.","Part Time","","","",""
"Never","2001","35-65 y.","Not Working","","","",""
"Never","2001","66 and older","Full Time","","","",""
"Never","2001","66 and older","Part Time","","","",""
"Never","2001","66 and older","Not Working","","","",""
"Daily","2002","16-34 y.","Full Time","","","",""
"Daily","2002","16-34 y.","Part Time","","","",""
"Daily","2002","16-34 y.","Not Working","","","",""
"Daily","2002","35-65 y.","Full Time","","","",""
"Daily","2002","35-65 y.","Part Time","","","",""
"Daily","2002","35-65 y.","Not Working","","","",""
"Daily","2002","66 and older","Full Time","","","",""
"Daily","2002","66 and older","Part Time","","","",""
"Daily","2002","66 and older","Not Working","","","",""
"Min 1x per week","2002","16-34 y.","Full Time","","","",""
"Min 1x per week","2002","16-34 y.","Part Time","","","",""
"Min 1x per week","2002","16-34 y.","Not Working","","","",""
"Min 1x per week","2002","35-65 y.","Full Time","","","",""
"Min 1x per week","2002","35-65 y.","Part Time","","","",""
"Min 1x per week","2002","35-65 y.","Not Working","","","",""
"Min 1x per week","2002","66 and older","Full Time","","","",""
"Min 1x per week","2002","66 and older","Part Time","","","",""
"Min 1x per week","2002","66 and older","Not Working","","","",""
"Min 1x per month","2002","16-34 y.","Full Time","","","",""
"Min 1x per month","2002","16-34 y.","Part Time","","","",""
"Min 1x per month","2002","16-34 y.","Not Working","","","",""
"Min 1x per month","2002","35-65 y.","Full Time","","","",""
"Min 1x per month","2002","35-65 y.","Part Time","","","",""
"Min 1x per month","2002","35-65 y.","Not Working","","","",""
"Min 1x per month","2002","66 and older","Full Time","","","",""
"Min 1x per month","2002","66 and older","Part Time","","","",""
"Min 1x per month","2002","66 and older","Not Working","","","",""
"Rarely","2002","16-34 y.","Full Time","","","",""
"Rarely","2002","16-34 y.","Part Time","","","",""
"Rarely","2002","16-34 y.","Not Working","","","",""
"Rarely","2002","35-65 y.","Full Time","","","",""
"Rarely","2002","35-65 y.","Part Time","","","",""
"Rarely","2002","35-65 y.","Not Working","","","",""
"Rarely","2002","66 and older","Full Time","","","",""
"Rarely","2002","66 and older","Part Time","","","",""
"Rarely","2002","66 and older","Not Working","","","",""
"Never","2002","16-34 y.","Full Time","","","",""
"Never","2002","16-34 y.","Part Time","","","",""
"Never","2002","16-34 y.","Not Working","","","",""
"Never","2002","35-65 y.","Full Time","","","",""
"Never","2002","35-65 y.","Part Time","","","",""
"Never","2002","35-65 y.","Not Working","","","",""
"Never","2002","66 and older","Full Time","","","",""
"Never","2002","66 and older","Part Time","","","",""
"Never","2002","66 and older","Not Working","","","",""
"Daily","2003","16-34 y.","Full Time","188","0.0828458275215335","0.0720470608008753","0.0936445942421917"
"Daily","2003","16-34 y.","Part Time","235","0.110287393809441","0.0954707188893119","0.12510406872957"
"Daily","2003","16-34 y.","Not Working","276","0.160532729470848","0.142798314976865","0.178267143964832"
"Daily","2003","35-65 y.","Full Time","81","0.0131064503951655","0.0103106916980965","0.0159022090922344"
"Daily","2003","35-65 y.","Part Time","90","0.0288995770212884","0.0231338718432424","0.0346652821993345"
"Daily","2003","35-65 y.","Not Working","104","0.0378227492664336","0.0310647130427613","0.0445807854901058"
"Daily","2003","66 and older","Full Time","1","","",""
"Daily","2003","66 and older","Part Time","3","","",""
"Daily","2003","66 and older","Not Working","106","0.0341773482309961","0.0281366302345294","0.0402180662274627"
"Min 1x per week","2003","16-34 y.","Full Time","1439","0.561810496284827","0.542372854430732","0.581248138138921"
"Min 1x per week","2003","16-34 y.","Part Time","997","0.607882791492827","0.584789766843329","0.630975816142326"
"Min 1x per week","2003","16-34 y.","Not Working","948","0.559144181701281","0.535158980326025","0.583129383076536"
"Min 1x per week","2003","35-65 y.","Full Time","2196","0.357858899418464","0.346074888660813","0.369642910176116"
"Min 1x per week","2003","35-65 y.","Part Time","1300","0.391416101300629","0.374618232336187","0.408213970265071"
"Min 1x per week","2003","35-65 y.","Not Working","1084","0.357061478502264","0.340087929860651","0.374035027143878"
"Min 1x per week","2003","66 and older","Full Time","13","","",""
"Min 1x per week","2003","66 and older","Part Time","53","0.346235601190844","0.272972199743258","0.419499002638429"
"Min 1x per week","2003","66 and older","Not Working","1178","0.344710475082349","0.328908384758896","0.360512565405802"
"Min 1x per month","2003","16-34 y.","Full Time","629","0.247818551608464","0.230904568896541","0.264732534320388"
"Min 1x per month","2003","16-34 y.","Part Time","351","0.203559166868989","0.184513988922701","0.222604344815277"
"Min 1x per month","2003","16-34 y.","Not Working","267","0.177466752182543","0.159009442155733","0.195924062209354"
"Min 1x per month","2003","35-65 y.","Full Time","2539","0.374070777018061","0.362175857984169","0.385965696051954"
"Min 1x per month","2003","35-65 y.","Part Time","1173","0.338686775450203","0.322398416174014","0.354975134726391"
"Min 1x per month","2003","35-65 y.","Not Working","1018","0.319650881193039","0.303130491308758","0.336171271077319"
"Min 1x per month","2003","66 and older","Full Time","21","","",""
"Min 1x per month","2003","66 and older","Part Time","59","0.328886835948548","0.256541305057775","0.401232366839321"
"Min 1x per month","2003","66 and older","Not Working","1038","0.277740156021772","0.262848713861646","0.292631598181898"
"Rarely","2003","16-34 y.","Full Time","228","0.0941552814543023","0.0827142050079897","0.105596357900615"
"Rarely","2003","16-34 y.","Part Time","128","0.0740624088016477","0.0616757915549281","0.0864490260483674"
"Rarely","2003","16-34 y.","Not Working","135","0.0906247214525459","0.0767562661932714","0.10449317671182"
"Rarely","2003","35-65 y.","Full Time","1433","0.236185686990782","0.225744673204014","0.24662670077755"
"Rarely","2003","35-65 y.","Part Time","613","0.213626864029063","0.199520441644081","0.227733286414045"
"Rarely","2003","35-65 y.","Not Working","725","0.244442784096445","0.229218435632269","0.259667132560621"
"Rarely","2003","66 and older","Full Time","11","","",""
"Rarely","2003","66 and older","Part Time","40","0.248475176653936","0.181931965773608","0.315018387534265"
"Rarely","2003","66 and older","Not Working","881","0.258513032773026","0.243956308062915","0.273069757483136"
"Never","2003","16-34 y.","Full Time","19","","",""
"Never","2003","16-34 y.","Part Time","6","","",""
"Never","2003","16-34 y.","Not Working","20","","",""
"Never","2003","35-65 y.","Full Time","108","0.0187781861775269","0.0154413690742028","0.0221150032808511"
"Never","2003","35-65 y.","Part Time","67","0.0273706821988175","0.0217551476196332","0.0329862167780019"
"Never","2003","35-65 y.","Not Working","130","0.0410221069418186","0.0339957581390524","0.0480484557445848"
"Never","2003","66 and older","Full Time","1","","",""
"Never","2003","66 and older","Part Time","7","","",""
"Never","2003","66 and older","Not Working","272","0.0848589878918573","0.0755935996982744","0.0941243760854403"
"Daily","2004","16-34 y.","Full Time","","","",""
"Daily","2004","16-34 y.","Part Time","","","",""
"Daily","2004","16-34 y.","Not Working","","","",""
"Daily","2004","35-65 y.","Full Time","","","",""
"Daily","2004","35-65 y.","Part Time","","","",""
"Daily","2004","35-65 y.","Not Working","","","",""
"Daily","2004","66 and older","Full Time","","","",""
"Daily","2004","66 and older","Part Time","","","",""
"Daily","2004","66 and older","Not Working","","","",""
"Min 1x per week","2004","16-34 y.","Full Time","","","",""
"Min 1x per week","2004","16-34 y.","Part Time","","","",""
"Min 1x per week","2004","16-34 y.","Not Working","","","",""
"Min 1x per week","2004","35-65 y.","Full Time","","","",""
"Min 1x per week","2004","35-65 y.","Part Time","","","",""
"Min 1x per week","2004","35-65 y.","Not Working","","","",""
"Min 1x per week","2004","66 and older","Full Time","","","",""
"Min 1x per week","2004","66 and older","Part Time","","","",""
"Min 1x per week","2004","66 and older","Not Working","","","",""
"Min 1x per month","2004","16-34 y.","Full Time","","","",""
"Min 1x per month","2004","16-34 y.","Part Time","","","",""
"Min 1x per month","2004","16-34 y.","Not Working","","","",""
"Min 1x per month","2004","35-65 y.","Full Time","","","",""
"Min 1x per month","2004","35-65 y.","Part Time","","","",""
"Min 1x per month","2004","35-65 y.","Not Working","","","",""
"Min 1x per month","2004","66 and older","Full Time","","","",""
"Min 1x per month","2004","66 and older","Part Time","","","",""
"Min 1x per month","2004","66 and older","Not Working","","","",""
"Rarely","2004","16-34 y.","Full Time","","","",""
"Rarely","2004","16-34 y.","Part Time","","","",""
"Rarely","2004","16-34 y.","Not Working","","","",""
"Rarely","2004","35-65 y.","Full Time","","","",""
"Rarely","2004","35-65 y.","Part Time","","","",""
"Rarely","2004","35-65 y.","Not Working","","","",""
"Rarely","2004","66 and older","Full Time","","","",""
"Rarely","2004","66 and older","Part Time","","","",""
"Rarely","2004","66 and older","Not Working","","","",""
"Never","2004","16-34 y.","Full Time","","","",""
"Never","2004","16-34 y.","Part Time","","","",""
"Never","2004","16-34 y.","Not Working","","","",""
"Never","2004","35-65 y.","Full Time","","","",""
"Never","2004","35-65 y.","Part Time","","","",""
"Never","2004","35-65 y.","Not Working","","","",""
"Never","2004","66 and older","Full Time","","","",""
"Never","2004","66 and older","Part Time","","","",""
"Never","2004","66 and older","Not Working","","","",""
"Daily","2005","16-34 y.","Full Time","","","",""
"Daily","2005","16-34 y.","Part Time","","","",""
"Daily","2005","16-34 y.","Not Working","","","",""
"Daily","2005","35-65 y.","Full Time","","","",""
"Daily","2005","35-65 y.","Part Time","","","",""
"Daily","2005","35-65 y.","Not Working","","","",""
"Daily","2005","66 and older","Full Time","","","",""
"Daily","2005","66 and older","Part Time","","","",""
"Daily","2005","66 and older","Not Working","","","",""
"Min 1x per week","2005","16-34 y.","Full Time","","","",""
"Min 1x per week","2005","16-34 y.","Part Time","","","",""
"Min 1x per week","2005","16-34 y.","Not Working","","","",""
"Min 1x per week","2005","35-65 y.","Full Time","","","",""
"Min 1x per week","2005","35-65 y.","Part Time","","","",""
"Min 1x per week","2005","35-65 y.","Not Working","","","",""
"Min 1x per week","2005","66 and older","Full Time","","","",""
"Min 1x per week","2005","66 and older","Part Time","","","",""
"Min 1x per week","2005","66 and older","Not Working","","","",""
"Min 1x per month","2005","16-34 y.","Full Time","","","",""
"Min 1x per month","2005","16-34 y.","Part Time","","","",""
"Min 1x per month","2005","16-34 y.","Not Working","","","",""
"Min 1x per month","2005","35-65 y.","Full Time","","","",""
"Min 1x per month","2005","35-65 y.","Part Time","","","",""
"Min 1x per month","2005","35-65 y.","Not Working","","","",""
"Min 1x per month","2005","66 and older","Full Time","","","",""
"Min 1x per month","2005","66 and older","Part Time","","","",""
"Min 1x per month","2005","66 and older","Not Working","","","",""
"Rarely","2005","16-34 y.","Full Time","","","",""
"Rarely","2005","16-34 y.","Part Time","","","",""
"Rarely","2005","16-34 y.","Not Working","","","",""
"Rarely","2005","35-65 y.","Full Time","","","",""
"Rarely","2005","35-65 y.","Part Time","","","",""
"Rarely","2005","35-65 y.","Not Working","","","",""
"Rarely","2005","66 and older","Full Time","","","",""
"Rarely","2005","66 and older","Part Time","","","",""
"Rarely","2005","66 and older","Not Working","","","",""
"Never","2005","16-34 y.","Full Time","","","",""
"Never","2005","16-34 y.","Part Time","","","",""
"Never","2005","16-34 y.","Not Working","","","",""
"Never","2005","35-65 y.","Full Time","","","",""
"Never","2005","35-65 y.","Part Time","","","",""
"Never","2005","35-65 y.","Not Working","","","",""
"Never","2005","66 and older","Full Time","","","",""
"Never","2005","66 and older","Part Time","","","",""
"Never","2005","66 and older","Not Working","","","",""
"Daily","2006","16-34 y.","Full Time","","","",""
"Daily","2006","16-34 y.","Part Time","","","",""
"Daily","2006","16-34 y.","Not Working","","","",""
"Daily","2006","35-65 y.","Full Time","","","",""
"Daily","2006","35-65 y.","Part Time","","","",""
"Daily","2006","35-65 y.","Not Working","","","",""
"Daily","2006","66 and older","Full Time","","","",""
"Daily","2006","66 and older","Part Time","","","",""
"Daily","2006","66 and older","Not Working","","","",""
"Min 1x per week","2006","16-34 y.","Full Time","","","",""
"Min 1x per week","2006","16-34 y.","Part Time","","","",""
"Min 1x per week","2006","16-34 y.","Not Working","","","",""
"Min 1x per week","2006","35-65 y.","Full Time","","","",""
"Min 1x per week","2006","35-65 y.","Part Time","","","",""
"Min 1x per week","2006","35-65 y.","Not Working","","","",""
"Min 1x per week","2006","66 and older","Full Time","","","",""
"Min 1x per week","2006","66 and older","Part Time","","","",""
"Min 1x per week","2006","66 and older","Not Working","","","",""
"Min 1x per month","2006","16-34 y.","Full Time","","","",""
"Min 1x per month","2006","16-34 y.","Part Time","","","",""
"Min 1x per month","2006","16-34 y.","Not Working","","","",""
"Min 1x per month","2006","35-65 y.","Full Time","","","",""
"Min 1x per month","2006","35-65 y.","Part Time","","","",""
"Min 1x per month","2006","35-65 y.","Not Working","","","",""
"Min 1x per month","2006","66 and older","Full Time","","","",""
"Min 1x per month","2006","66 and older","Part Time","","","",""
"Min 1x per month","2006","66 and older","Not Working","","","",""
"Rarely","2006","16-34 y.","Full Time","","","",""
"Rarely","2006","16-34 y.","Part Time","","","",""
"Rarely","2006","16-34 y.","Not Working","","","",""
"Rarely","2006","35-65 y.","Full Time","","","",""
"Rarely","2006","35-65 y.","Part Time","","","",""
"Rarely","2006","35-65 y.","Not Working","","","",""
"Rarely","2006","66 and older","Full Time","","","",""
"Rarely","2006","66 and older","Part Time","","","",""
"Rarely","2006","66 and older","Not Working","","","",""
"Never","2006","16-34 y.","Full Time","","","",""
"Never","2006","16-34 y.","Part Time","","","",""
"Never","2006","16-34 y.","Not Working","","","",""
"Never","2006","35-65 y.","Full Time","","","",""
"Never","2006","35-65 y.","Part Time","","","",""
"Never","2006","35-65 y.","Not Working","","","",""
"Never","2006","66 and older","Full Time","","","",""
"Never","2006","66 and older","Part Time","","","",""
"Never","2006","66 and older","Not Working","","","",""
"Daily","2007","16-34 y.","Full Time","","","",""
"Daily","2007","16-34 y.","Part Time","","","",""
"Daily","2007","16-34 y.","Not Working","","","",""
"Daily","2007","35-65 y.","Full Time","","","",""
"Daily","2007","35-65 y.","Part Time","","","",""
"Daily","2007","35-65 y.","Not Working","","","",""
"Daily","2007","66 and older","Full Time","","","",""
"Daily","2007","66 and older","Part Time","","","",""
"Daily","2007","66 and older","Not Working","","","",""
"Min 1x per week","2007","16-34 y.","Full Time","","","",""
"Min 1x per week","2007","16-34 y.","Part Time","","","",""
"Min 1x per week","2007","16-34 y.","Not Working","","","",""
"Min 1x per week","2007","35-65 y.","Full Time","","","",""
"Min 1x per week","2007","35-65 y.","Part Time","","","",""
"Min 1x per week","2007","35-65 y.","Not Working","","","",""
"Min 1x per week","2007","66 and older","Full Time","","","",""
"Min 1x per week","2007","66 and older","Part Time","","","",""
"Min 1x per week","2007","66 and older","Not Working","","","",""
"Min 1x per month","2007","16-34 y.","Full Time","","","",""
"Min 1x per month","2007","16-34 y.","Part Time","","","",""
"Min 1x per month","2007","16-34 y.","Not Working","","","",""
"Min 1x per month","2007","35-65 y.","Full Time","","","",""
"Min 1x per month","2007","35-65 y.","Part Time","","","",""
"Min 1x per month","2007","35-65 y.","Not Working","","","",""
"Min 1x per month","2007","66 and older","Full Time","","","",""
"Min 1x per month","2007","66 and older","Part Time","","","",""
"Min 1x per month","2007","66 and older","Not Working","","","",""
"Rarely","2007","16-34 y.","Full Time","","","",""
"Rarely","2007","16-34 y.","Part Time","","","",""
"Rarely","2007","16-34 y.","Not Working","","","",""
"Rarely","2007","35-65 y.","Full Time","","","",""
"Rarely","2007","35-65 y.","Part Time","","","",""
"Rarely","2007","35-65 y.","Not Working","","","",""
"Rarely","2007","66 and older","Full Time","","","",""
"Rarely","2007","66 and older","Part Time","","","",""
"Rarely","2007","66 and older","Not Working","","","",""
"Never","2007","16-34 y.","Full Time","","","",""
"Never","2007","16-34 y.","Part Time","","","",""
"Never","2007","16-34 y.","Not Working","","","",""
"Never","2007","35-65 y.","Full Time","","","",""
"Never","2007","35-65 y.","Part Time","","","",""
"Never","2007","35-65 y.","Not Working","","","",""
"Never","2007","66 and older","Full Time","","","",""
"Never","2007","66 and older","Part Time","","","",""
"Never","2007","66 and older","Not Working","","","",""
"Daily","2008","16-34 y.","Full Time","130","0.0728121705606314","0.0609946058477607","0.084629735273502"
"Daily","2008","16-34 y.","Part Time","144","0.124892588160718","0.106990179892187","0.142794996429249"
"Daily","2008","16-34 y.","Not Working","163","0.139302298419871","0.119686523097405","0.158918073742336"
"Daily","2008","35-65 y.","Full Time","54","0.0121495720451331","0.00927149393402651","0.0150276501562397"
"Daily","2008","35-65 y.","Part Time","75","0.0327750083158086","0.0262588192381967","0.0392911973934205"
"Daily","2008","35-65 y.","Not Working","86","0.0402213542019389","0.0320445950452588","0.0483981133586189"
"Daily","2008","66 and older","Full Time","","","",""
"Daily","2008","66 and older","Part Time","7","","",""
"Daily","2008","66 and older","Not Working","116","0.0335390193131557","0.0279948777413938","0.0390831608849175"
"Min 1x per week","2008","16-34 y.","Full Time","1044","0.572278829503271","0.549776558405618","0.594781100600923"
"Min 1x per week","2008","16-34 y.","Part Time","742","0.570197886311901","0.543390188567747","0.597005584056055"
"Min 1x per week","2008","16-34 y.","Not Working","687","0.56007187548887","0.531951976144226","0.588191774833514"
"Min 1x per week","2008","35-65 y.","Full Time","1747","0.312509066753944","0.300332039207356","0.324686094300532"
"Min 1x per week","2008","35-65 y.","Part Time","1093","0.3744365249106","0.35672388424322","0.39214916557798"
"Min 1x per week","2008","35-65 y.","Not Working","806","0.36128561592469","0.34129408725811","0.381277144591269"
"Min 1x per week","2008","66 and older","Full Time","16","","",""
"Min 1x per week","2008","66 and older","Part Time","75","0.337929889470471","0.276533057620886","0.399326721320055"
"Min 1x per week","2008","66 and older","Not Working","1296","0.322219028711329","0.307828152168714","0.336609905253945"
"Min 1x per month","2008","16-34 y.","Full Time","489","0.247434449293346","0.227807880153186","0.267061018433507"
"Min 1x per month","2008","16-34 y.","Part Time","299","0.209404429158871","0.187370976167093","0.231437882150648"
"Min 1x per month","2008","16-34 y.","Not Working","217","0.177813382428327","0.156152884329915","0.199473880526739"
"Min 1x per month","2008","35-65 y.","Full Time","2261","0.388585546987018","0.37578030877077","0.401390785203266"
"Min 1x per month","2008","35-65 y.","Part Time","1076","0.357351496786303","0.339812971612306","0.374890021960301"
"Min 1x per month","2008","35-65 y.","Not Working","683","0.303554496068066","0.284419462672478","0.322689529463653"
"Min 1x per month","2008","66 and older","Full Time","23","","",""
"Min 1x per month","2008","66 and older","Part Time","82","0.299177899350764","0.239741934627787","0.358613864073741"
"Min 1x per month","2008","66 and older","Not Working","1262","0.291232678894484","0.277241997562671","0.305223360226297"
"Rarely","2008","16-34 y.","Full Time","183","0.102006000230774","0.0882405089423404","0.115771491519208"
"Rarely","2008","16-34 y.","Part Time","114","0.0797859439119682","0.0651129050346322","0.0944589827893042"
"Rarely","2008","16-34 y.","Not Working","118","0.11084213148805","0.0930575811843574","0.128626681791743"
"Rarely","2008","35-65 y.","Full Time","1408","0.265160600583742","0.253564093334782","0.276757107832703"
"Rarely","2008","35-65 y.","Part Time","579","0.212174709038904","0.19721165362047","0.227137764457339"
"Rarely","2008","35-65 y.","Not Working","533","0.241214265896739","0.22340982282662","0.259018708966858"
"Rarely","2008","66 and older","Full Time","17","","",""
"Rarely","2008","66 and older","Part Time","56","0.296810129746382","0.23750990629308","0.356110353199684"
"Rarely","2008","66 and older","Not Working","1122","0.287267034044682","0.273333114839992","0.301200953249372"
"Never","2008","16-34 y.","Full Time","11","","",""
"Never","2008","16-34 y.","Part Time","11","","",""
"Never","2008","16-34 y.","Not Working","12","","",""
"Never","2008","35-65 y.","Full Time","96","0.0215952136301628","0.0177765225510076","0.025413904709318"
"Never","2008","35-65 y.","Part Time","45","0.0232622609483838","0.0177456359479658","0.0287788859488018"
"Never","2008","35-65 y.","Not Working","110","0.0537242679085666","0.0443408421026745","0.0631076937144587"
"Never","2008","66 and older","Full Time","1","","",""
"Never","2008","66 and older","Part Time","8","","",""
"Never","2008","66 and older","Not Working","255","0.0657422390363488","0.0581105165068046","0.073373961565893"
"Daily","2009","16-34 y.","Full Time","","","",""
"Daily","2009","16-34 y.","Part Time","","","",""
"Daily","2009","16-34 y.","Not Working","","","",""
"Daily","2009","35-65 y.","Full Time","","","",""
"Daily","2009","35-65 y.","Part Time","","","",""
"Daily","2009","35-65 y.","Not Working","","","",""
"Daily","2009","66 and older","Full Time","","","",""
"Daily","2009","66 and older","Part Time","","","",""
"Daily","2009","66 and older","Not Working","","","",""
"Min 1x per week","2009","16-34 y.","Full Time","","","",""
"Min 1x per week","2009","16-34 y.","Part Time","","","",""
"Min 1x per week","2009","16-34 y.","Not Working","","","",""
"Min 1x per week","2009","35-65 y.","Full Time","","","",""
"Min 1x per week","2009","35-65 y.","Part Time","","","",""
"Min 1x per week","2009","35-65 y.","Not Working","","","",""
"Min 1x per week","2009","66 and older","Full Time","","","",""
"Min 1x per week","2009","66 and older","Part Time","","","",""
"Min 1x per week","2009","66 and older","Not Working","","","",""
"Min 1x per month","2009","16-34 y.","Full Time","","","",""
"Min 1x per month","2009","16-34 y.","Part Time","","","",""
"Min 1x per month","2009","16-34 y.","Not Working","","","",""
"Min 1x per month","2009","35-65 y.","Full Time","","","",""
"Min 1x per month","2009","35-65 y.","Part Time","","","",""
"Min 1x per month","2009","35-65 y.","Not Working","","","",""
"Min 1x per month","2009","66 and older","Full Time","","","",""
"Min 1x per month","2009","66 and older","Part Time","","","",""
"Min 1x per month","2009","66 and older","Not Working","","","",""
"Rarely","2009","16-34 y.","Full Time","","","",""
"Rarely","2009","16-34 y.","Part Time","","","",""
"Rarely","2009","16-34 y.","Not Working","","","",""
"Rarely","2009","35-65 y.","Full Time","","","",""
"Rarely","2009","35-65 y.","Part Time","","","",""
"Rarely","2009","35-65 y.","Not Working","","","",""
"Rarely","2009","66 and older","Full Time","","","",""
"Rarely","2009","66 and older","Part Time","","","",""
"Rarely","2009","66 and older","Not Working","","","",""
"Never","2009","16-34 y.","Full Time","","","",""
"Never","2009","16-34 y.","Part Time","","","",""
"Never","2009","16-34 y.","Not Working","","","",""
"Never","2009","35-65 y.","Full Time","","","",""
"Never","2009","35-65 y.","Part Time","","","",""
"Never","2009","35-65 y.","Not Working","","","",""
"Never","2009","66 and older","Full Time","","","",""
"Never","2009","66 and older","Part Time","","","",""
"Never","2009","66 and older","Not Working","","","",""
"Daily","2010","16-34 y.","Full Time","","","",""
"Daily","2010","16-34 y.","Part Time","","","",""
"Daily","2010","16-34 y.","Not Working","","","",""
"Daily","2010","35-65 y.","Full Time","","","",""
"Daily","2010","35-65 y.","Part Time","","","",""
"Daily","2010","35-65 y.","Not Working","","","",""
"Daily","2010","66 and older","Full Time","","","",""
"Daily","2010","66 and older","Part Time","","","",""
"Daily","2010","66 and older","Not Working","","","",""
"Min 1x per week","2010","16-34 y.","Full Time","","","",""
"Min 1x per week","2010","16-34 y.","Part Time","","","",""
"Min 1x per week","2010","16-34 y.","Not Working","","","",""
"Min 1x per week","2010","35-65 y.","Full Time","","","",""
"Min 1x per week","2010","35-65 y.","Part Time","","","",""
"Min 1x per week","2010","35-65 y.","Not Working","","","",""
"Min 1x per week","2010","66 and older","Full Time","","","",""
"Min 1x per week","2010","66 and older","Part Time","","","",""
"Min 1x per week","2010","66 and older","Not Working","","","",""
"Min 1x per month","2010","16-34 y.","Full Time","","","",""
"Min 1x per month","2010","16-34 y.","Part Time","","","",""
"Min 1x per month","2010","16-34 y.","Not Working","","","",""
"Min 1x per month","2010","35-65 y.","Full Time","","","",""
"Min 1x per month","2010","35-65 y.","Part Time","","","",""
"Min 1x per month","2010","35-65 y.","Not Working","","","",""
"Min 1x per month","2010","66 and older","Full Time","","","",""
