"pli0080","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Daily","1990","Not Employed","(0) in school","36","0.183983955259477","0.121133129547404","0.24683478097155"
"Daily","1990","Not Employed","(1a) inadequately completed","32","0.134288876978771","0.0947037373862","0.173874016571343"
"Daily","1990","Not Employed","(1b) general elementary school","72","0.0525296564976999","0.0385549775865582","0.0665043354088416"
"Daily","1990","Not Employed","(1c) basic vocational qualification","48","0.0426637754411618","0.0302794555120736","0.05504809537025"
"Daily","1990","Not Employed","(2b) intermediate general qualification","11","","",""
"Daily","1990","Not Employed","(2a) intermediate vocational","9","","",""
"Daily","1990","Not Employed","(2c_gen) general maturity certificate","20","","",""
"Daily","1990","Not Employed","(2c_voc) vocational maturity certificate","3","","",""
"Daily","1990","Not Employed","(3a) lower tertiary education","2","","",""
"Daily","1990","Not Employed","(3b) higher tertiary education","10","","",""
"Daily","1990","Employed","(0) in school","3","","",""
"Daily","1990","Employed","(1a) inadequately completed","50","0.109876019246199","0.0793428224373608","0.140409216055037"
"Daily","1990","Employed","(1b) general elementary school","120","0.0856864769454359","0.0696068741692776","0.101766079721594"
"Daily","1990","Employed","(1c) basic vocational qualification","89","0.0296350513273916","0.0225473424885664","0.0367227601662168"
"Daily","1990","Employed","(2b) intermediate general qualification","26","","",""
"Daily","1990","Employed","(2a) intermediate vocational","33","0.0298945611070894","0.0189789552371416","0.0408101669770371"
"Daily","1990","Employed","(2c_gen) general maturity certificate","19","","",""
"Daily","1990","Employed","(2c_voc) vocational maturity certificate","12","","",""
"Daily","1990","Employed","(3a) lower tertiary education","4","","",""
"Daily","1990","Employed","(3b) higher tertiary education","7","","",""
"Min 1x per week","1990","Not Employed","(0) in school","77","0.580483349306733","0.5004370703715","0.660529628241966"
"Min 1x per week","1990","Not Employed","(1a) inadequately completed","157","0.416002429572367","0.358778310633523","0.473226548511212"
"Min 1x per week","1990","Not Employed","(1b) general elementary school","360","0.32719533435404","0.297804981952482","0.356585686755597"
"Min 1x per week","1990","Not Employed","(1c) basic vocational qualification","354","0.3457469373032","0.316602053566103","0.374891821040298"
"Min 1x per week","1990","Not Employed","(2b) intermediate general qualification","56","0.439480319369334","0.349160253618704","0.529800385119964"
"Min 1x per week","1990","Not Employed","(2a) intermediate vocational","117","0.353102581086362","0.301537075966336","0.404668086206389"
"Min 1x per week","1990","Not Employed","(2c_gen) general maturity certificate","92","0.583145502502547","0.503713055013807","0.662577949991286"
"Min 1x per week","1990","Not Employed","(2c_voc) vocational maturity certificate","52","0.383928690559154","0.293858754266609","0.473998626851699"
"Min 1x per week","1990","Not Employed","(3a) lower tertiary education","17","","",""
"Min 1x per week","1990","Not Employed","(3b) higher tertiary education","34","0.44223040519301","0.336648293046614","0.547812517339405"
"Min 1x per week","1990","Employed","(0) in school","5","","",""
"Min 1x per week","1990","Employed","(1a) inadequately completed","215","0.585285062338385","0.537184059897229","0.633386064779542"
"Min 1x per week","1990","Employed","(1b) general elementary school","518","0.361192551134352","0.333597831920722","0.388787270347983"
"Min 1x per week","1990","Employed","(1c) basic vocational qualification","861","0.365030937767469","0.344908685182539","0.385153190352398"
"Min 1x per week","1990","Employed","(2b) intermediate general qualification","141","0.551857337113917","0.489330492908999","0.614384181318835"
"Min 1x per week","1990","Employed","(2a) intermediate vocational","417","0.423933045347357","0.392257259172375","0.45560883152234"
"Min 1x per week","1990","Employed","(2c_gen) general maturity certificate","113","0.610110596708874","0.541479296597667","0.678741896820081"
"Min 1x per week","1990","Employed","(2c_voc) vocational maturity certificate","153","0.507840763090279","0.451268433527852","0.564413092652707"
"Min 1x per week","1990","Employed","(3a) lower tertiary education","79","0.424024209623426","0.353568753591013","0.494479665655839"
"Min 1x per week","1990","Employed","(3b) higher tertiary education","175","0.459638863790246","0.409331930885052","0.50994579669544"
"Min 1x per month","1990","Not Employed","(0) in school","20","","",""
"Min 1x per month","1990","Not Employed","(1a) inadequately completed","51","0.155444170580434","0.113378572992001","0.197509768168867"
"Min 1x per month","1990","Not Employed","(1b) general elementary school","261","0.292748914242643","0.264245872879427","0.321251955605858"
"Min 1x per month","1990","Not Employed","(1c) basic vocational qualification","338","0.316497161760325","0.287995817414924","0.344998506105726"
"Min 1x per month","1990","Not Employed","(2b) intermediate general qualification","27","","",""
"Min 1x per month","1990","Not Employed","(2a) intermediate vocational","118","0.305768918585993","0.256059370321687","0.3554784668503"
"Min 1x per month","1990","Not Employed","(2c_gen) general maturity certificate","20","","",""
"Min 1x per month","1990","Not Employed","(2c_voc) vocational maturity certificate","31","0.326748239469919","0.239885313050048","0.413611165889791"
"Min 1x per month","1990","Not Employed","(3a) lower tertiary education","18","","",""
"Min 1x per month","1990","Not Employed","(3b) higher tertiary education","22","","",""
"Min 1x per month","1990","Employed","(0) in school","5","","",""
"Min 1x per month","1990","Employed","(1a) inadequately completed","79","0.174730620964682","0.137655895504746","0.211805346424618"
"Min 1x per month","1990","Employed","(1b) general elementary school","273","0.277250024103499","0.251534141168346","0.302965907038653"
"Min 1x per month","1990","Employed","(1c) basic vocational qualification","706","0.333803972324037","0.314094171026007","0.353513773622067"
"Min 1x per month","1990","Employed","(2b) intermediate general qualification","45","0.239352667073839","0.185704391959571","0.293000942188106"
"Min 1x per month","1990","Employed","(2a) intermediate vocational","298","0.320872173292639","0.290950624038341","0.350793722546938"
"Min 1x per month","1990","Employed","(2c_gen) general maturity certificate","40","0.199242268791335","0.143035510852498","0.255449026730172"
"Min 1x per month","1990","Employed","(2c_voc) vocational maturity certificate","84","0.292212008849103","0.240749839631717","0.34367417806649"
"Min 1x per month","1990","Employed","(3a) lower tertiary education","72","0.367636652240231","0.298896587747353","0.436376716733108"
"Min 1x per month","1990","Employed","(3b) higher tertiary education","130","0.361854984853858","0.313347988137721","0.410361981569996"
"Rarely","1990","Not Employed","(0) in school","12","","",""
"Rarely","1990","Not Employed","(1a) inadequately completed","28","","",""
"Rarely","1990","Not Employed","(1b) general elementary school","236","0.25802746425864","0.230619067819451","0.28543586069783"
"Rarely","1990","Not Employed","(1c) basic vocational qualification","239","0.244276429873749","0.217947540483994","0.270605319263505"
"Rarely","1990","Not Employed","(2b) intermediate general qualification","19","","",""
"Rarely","1990","Not Employed","(2a) intermediate vocational","76","0.271325153554812","0.223351473007703","0.31929883410192"
"Rarely","1990","Not Employed","(2c_gen) general maturity certificate","15","","",""
"Rarely","1990","Not Employed","(2c_voc) vocational maturity certificate","21","","",""
"Rarely","1990","Not Employed","(3a) lower tertiary education","11","","",""
