"pli0080","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2003","Hesse","(3b) higher tertiary education","79","0.31200096779765","0.251192012293966","0.372809923301334"
"Min 1x per month","2003","Rhineland-Palatinate,Saarland","(0) in school","6","","",""
"Min 1x per month","2003","Rhineland-Palatinate,Saarland","(1a) inadequately completed","4","","",""
"Min 1x per month","2003","Rhineland-Palatinate,Saarland","(1b) general elementary school","51","0.232601318635308","0.174907260029131","0.290295377241485"
"Min 1x per month","2003","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","155","0.323767483526466","0.28203836936719","0.365496597685742"
"Min 1x per month","2003","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","7","","",""
"Min 1x per month","2003","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","71","0.308794477874877","0.249217226454624","0.368371729295131"
"Min 1x per month","2003","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","14","","",""
"Min 1x per month","2003","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","34","0.356298428376083","0.254489031130358","0.458107825621808"
"Min 1x per month","2003","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","20","","",""
"Min 1x per month","2003","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","47","0.382716948550616","0.297510177351485","0.467923719749747"
"Min 1x per month","2003","Baden-Württemberg","(0) in school","8","","",""
"Min 1x per month","2003","Baden-Württemberg","(1a) inadequately completed","5","","",""
"Min 1x per month","2003","Baden-Württemberg","(1b) general elementary school","76","0.200509762706992","0.161075398605555","0.239944126808428"
"Min 1x per month","2003","Baden-Württemberg","(1c) basic vocational qualification","237","0.309411178813929","0.276654855758528","0.342167501869329"
"Min 1x per month","2003","Baden-Württemberg","(2b) intermediate general qualification","11","","",""
"Min 1x per month","2003","Baden-Württemberg","(2a) intermediate vocational","178","0.316419385661607","0.276252247784463","0.35658652353875"
"Min 1x per month","2003","Baden-Württemberg","(2c_gen) general maturity certificate","21","","",""
"Min 1x per month","2003","Baden-Württemberg","(2c_voc) vocational maturity certificate","69","0.335140661996405","0.270365060373971","0.39991626361884"
"Min 1x per month","2003","Baden-Württemberg","(3a) lower tertiary education","50","0.270455958347712","0.203878981586524","0.337032935108901"
"Min 1x per month","2003","Baden-Württemberg","(3b) higher tertiary education","136","0.44333536132164","0.387214045262727","0.499456677380554"
"Min 1x per month","2003","Bavaria","(0) in school","8","","",""
"Min 1x per month","2003","Bavaria","(1a) inadequately completed","10","","",""
"Min 1x per month","2003","Bavaria","(1b) general elementary school","76","0.212897102017567","0.168392282810291","0.257401921224842"
"Min 1x per month","2003","Bavaria","(1c) basic vocational qualification","367","0.306558481484793","0.279199665136535","0.333917297833052"
"Min 1x per month","2003","Bavaria","(2b) intermediate general qualification","16","","",""
"Min 1x per month","2003","Bavaria","(2a) intermediate vocational","224","0.330438389480812","0.293502837920432","0.367373941041193"
"Min 1x per month","2003","Bavaria","(2c_gen) general maturity certificate","24","","",""
"Min 1x per month","2003","Bavaria","(2c_voc) vocational maturity certificate","70","0.319753410479777","0.254955301484543","0.384551519475011"
"Min 1x per month","2003","Bavaria","(3a) lower tertiary education","81","0.348928623408642","0.284464060327509","0.413393186489776"
"Min 1x per month","2003","Bavaria","(3b) higher tertiary education","158","0.376462298754319","0.327425223339811","0.425499374168827"
"Min 1x per month","2003","Berlin","(0) in school","4","","",""
"Min 1x per month","2003","Berlin","(1a) inadequately completed","3","","",""
"Min 1x per month","2003","Berlin","(1b) general elementary school","7","","",""
"Min 1x per month","2003","Berlin","(1c) basic vocational qualification","34","0.263440944340384","0.18590864347919","0.340973245201579"
"Min 1x per month","2003","Berlin","(2b) intermediate general qualification","7","","",""
"Min 1x per month","2003","Berlin","(2a) intermediate vocational","65","0.272463689056946","0.211516621641612","0.33341075647228"
"Min 1x per month","2003","Berlin","(2c_gen) general maturity certificate","9","","",""
"Min 1x per month","2003","Berlin","(2c_voc) vocational maturity certificate","22","","",""
"Min 1x per month","2003","Berlin","(3a) lower tertiary education","26","","",""
"Min 1x per month","2003","Berlin","(3b) higher tertiary education","72","0.468637302449972","0.391315484132499","0.545959120767444"
"Min 1x per month","2003","Brandenburg","(0) in school","2","","",""
"Min 1x per month","2003","Brandenburg","(1a) inadequately completed","","","",""
"Min 1x per month","2003","Brandenburg","(1b) general elementary school","6","","",""
"Min 1x per month","2003","Brandenburg","(1c) basic vocational qualification","63","0.306774655893163","0.24221413731614","0.371335174470186"
"Min 1x per month","2003","Brandenburg","(2b) intermediate general qualification","7","","",""
"Min 1x per month","2003","Brandenburg","(2a) intermediate vocational","125","0.443990978994276","0.388046817512802","0.49993514047575"
"Min 1x per month","2003","Brandenburg","(2c_gen) general maturity certificate","6","","",""
"Min 1x per month","2003","Brandenburg","(2c_voc) vocational maturity certificate","9","","",""
"Min 1x per month","2003","Brandenburg","(3a) lower tertiary education","56","0.412685860889309","0.334161458416355","0.491210263362264"
"Min 1x per month","2003","Brandenburg","(3b) higher tertiary education","50","0.466401057876523","0.371876763174907","0.560925352578138"
"Min 1x per month","2003","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Min 1x per month","2003","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Min 1x per month","2003","Mecklenburg-Western Pomerania","(1b) general elementary school","8","","",""
"Min 1x per month","2003","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","33","0.302431893823822","0.213295490225495","0.39156829742215"
"Min 1x per month","2003","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","6","","",""
"Min 1x per month","2003","Mecklenburg-Western Pomerania","(2a) intermediate vocational","72","0.297288061325682","0.232468093989144","0.36210802866222"
"Min 1x per month","2003","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","1","","",""
"Min 1x per month","2003","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","6","","",""
"Min 1x per month","2003","Mecklenburg-Western Pomerania","(3a) lower tertiary education","36","0.415650361088455","0.303362527677238","0.527938194499672"
"Min 1x per month","2003","Mecklenburg-Western Pomerania","(3b) higher tertiary education","28","","",""
"Min 1x per month","2003","Saxony","(0) in school","7","","",""
"Min 1x per month","2003","Saxony","(1a) inadequately completed","2","","",""
"Min 1x per month","2003","Saxony","(1b) general elementary school","19","","",""
"Min 1x per month","2003","Saxony","(1c) basic vocational qualification","92","0.279249497082593","0.232449113223317","0.326049880941869"
"Min 1x per month","2003","Saxony","(2b) intermediate general qualification","8","","",""
"Min 1x per month","2003","Saxony","(2a) intermediate vocational","254","0.39688467816836","0.357704444006906","0.436064912329814"
"Min 1x per month","2003","Saxony","(2c_gen) general maturity certificate","11","","",""
"Min 1x per month","2003","Saxony","(2c_voc) vocational maturity certificate","23","","",""
"Min 1x per month","2003","Saxony","(3a) lower tertiary education","78","0.405630332097179","0.33544235963065","0.475818304563708"
"Min 1x per month","2003","Saxony","(3b) higher tertiary education","78","0.421854357618893","0.351447155400877","0.492261559836908"
"Min 1x per month","2003","Saxony-Anhalt","(0) in school","7","","",""
"Min 1x per month","2003","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Min 1x per month","2003","Saxony-Anhalt","(1b) general elementary school","12","","",""
"Min 1x per month","2003","Saxony-Anhalt","(1c) basic vocational qualification","56","0.255837117485535","0.2000505116749","0.311623723296171"
"Min 1x per month","2003","Saxony-Anhalt","(2b) intermediate general qualification","3","","",""
"Min 1x per month","2003","Saxony-Anhalt","(2a) intermediate vocational","101","0.345345897414724","0.290239988256628","0.40045180657282"
"Min 1x per month","2003","Saxony-Anhalt","(2c_gen) general maturity certificate","6","","",""
"Min 1x per month","2003","Saxony-Anhalt","(2c_voc) vocational maturity certificate","14","","",""
"Min 1x per month","2003","Saxony-Anhalt","(3a) lower tertiary education","59","0.518557385250813","0.432666497543565","0.604448272958061"
"Min 1x per month","2003","Saxony-Anhalt","(3b) higher tertiary education","37","0.462690664007373","0.361895028856486","0.56348629915826"
"Min 1x per month","2003","Thuringia","(0) in school","4","","",""
"Min 1x per month","2003","Thuringia","(1a) inadequately completed","","","",""
"Min 1x per month","2003","Thuringia","(1b) general elementary school","11","","",""
"Min 1x per month","2003","Thuringia","(1c) basic vocational qualification","69","0.265671805683368","0.211983555157389","0.319360056209348"
"Min 1x per month","2003","Thuringia","(2b) intermediate general qualification","4","","",""
"Min 1x per month","2003","Thuringia","(2a) intermediate vocational","124","0.287405178300891","0.23985774318508","0.334952613416703"
"Min 1x per month","2003","Thuringia","(2c_gen) general maturity certificate","7","","",""
"Min 1x per month","2003","Thuringia","(2c_voc) vocational maturity certificate","8","","",""
"Min 1x per month","2003","Thuringia","(3a) lower tertiary education","43","0.516484250081605","0.415994875747036","0.616973624416175"
"Min 1x per month","2003","Thuringia","(3b) higher tertiary education","40","0.412660112366663","0.30409868636742","0.521221538365905"
"Rarely","2003","Schleswig-Holstein","(0) in school","","","",""
"Rarely","2003","Schleswig-Holstein","(1a) inadequately completed","2","","",""
"Rarely","2003","Schleswig-Holstein","(1b) general elementary school","16","","",""
"Rarely","2003","Schleswig-Holstein","(1c) basic vocational qualification","52","0.221809054207557","0.16678421839396","0.276833890021155"
"Rarely","2003","Schleswig-Holstein","(2b) intermediate general qualification","2","","",""
"Rarely","2003","Schleswig-Holstein","(2a) intermediate vocational","20","","",""
"Rarely","2003","Schleswig-Holstein","(2c_gen) general maturity certificate","4","","",""
"Rarely","2003","Schleswig-Holstein","(2c_voc) vocational maturity certificate","6","","",""
"Rarely","2003","Schleswig-Holstein","(3a) lower tertiary education","1","","",""
"Rarely","2003","Schleswig-Holstein","(3b) higher tertiary education","6","","",""
"Rarely","2003","Hamburg","(0) in school","","","",""
"Rarely","2003","Hamburg","(1a) inadequately completed","","","",""
"Rarely","2003","Hamburg","(1b) general elementary school","1","","",""
"Rarely","2003","Hamburg","(1c) basic vocational qualification","10","","",""
"Rarely","2003","Hamburg","(2b) intermediate general qualification","","","",""
"Rarely","2003","Hamburg","(2a) intermediate vocational","8","","",""
"Rarely","2003","Hamburg","(2c_gen) general maturity certificate","","","",""
"Rarely","2003","Hamburg","(2c_voc) vocational maturity certificate","2","","",""
"Rarely","2003","Hamburg","(3a) lower tertiary education","","","",""
"Rarely","2003","Hamburg","(3b) higher tertiary education","7","","",""
"Rarely","2003","Lower Saxony","(0) in school","2","","",""
"Rarely","2003","Lower Saxony","(1a) inadequately completed","4","","",""
"Rarely","2003","Lower Saxony","(1b) general elementary school","57","0.342696989257487","0.277246882155796","0.408147096359178"
"Rarely","2003","Lower Saxony","(1c) basic vocational qualification","127","0.279139762490202","0.241987055271195","0.316292469709209"
"Rarely","2003","Lower Saxony","(2b) intermediate general qualification","4","","",""
"Rarely","2003","Lower Saxony","(2a) intermediate vocational","70","0.21157573327028","0.174807578173462","0.248343888367097"
"Rarely","2003","Lower Saxony","(2c_gen) general maturity certificate","3","","",""
"Rarely","2003","Lower Saxony","(2c_voc) vocational maturity certificate","16","","",""
"Rarely","2003","Lower Saxony","(3a) lower tertiary education","10","","",""
"Rarely","2003","Lower Saxony","(3b) higher tertiary education","30","0.135546893781729","0.088341903700477","0.182751883862982"
"Rarely","2003","Bremen","(0) in school","","","",""
"Rarely","2003","Bremen","(1a) inadequately completed","","","",""
"Rarely","2003","Bremen","(1b) general elementary school","2","","",""
"Rarely","2003","Bremen","(1c) basic vocational qualification","16","","",""
"Rarely","2003","Bremen","(2b) intermediate general qualification","","","",""
"Rarely","2003","Bremen","(2a) intermediate vocational","7","","",""
"Rarely","2003","Bremen","(2c_gen) general maturity certificate","","","",""
"Rarely","2003","Bremen","(2c_voc) vocational maturity certificate","4","","",""
"Rarely","2003","Bremen","(3a) lower tertiary education","2","","",""
"Rarely","2003","Bremen","(3b) higher tertiary education","3","","",""
"Rarely","2003","North Rhine-Westphalia","(0) in school","4","","",""
"Rarely","2003","North Rhine-Westphalia","(1a) inadequately completed","20","","",""
"Rarely","2003","North Rhine-Westphalia","(1b) general elementary school","90","0.20028794003886","0.164596115586891","0.23597976449083"
"Rarely","2003","North Rhine-Westphalia","(1c) basic vocational qualification","303","0.214346867832215","0.193084958192586","0.235608777471844"
"Rarely","2003","North Rhine-Westphalia","(2b) intermediate general qualification","13","","",""
"Rarely","2003","North Rhine-Westphalia","(2a) intermediate vocational","122","0.151167865452146","0.126529566358596","0.175806164545697"
"Rarely","2003","North Rhine-Westphalia","(2c_gen) general maturity certificate","16","","",""
"Rarely","2003","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","61","0.147526906129615","0.115466049676783","0.179587762582447"
"Rarely","2003","North Rhine-Westphalia","(3a) lower tertiary education","31","0.113384850843856","0.0759790772966496","0.150790624391062"
"Rarely","2003","North Rhine-Westphalia","(3b) higher tertiary education","80","0.151325359414994","0.121905734405493","0.180744984424494"
"Rarely","2003","Hesse","(0) in school","2","","",""
"Rarely","2003","Hesse","(1a) inadequately completed","1","","",""
"Rarely","2003","Hesse","(1b) general elementary school","30","0.172649682277246","0.114450324205255","0.230849040349236"
"Rarely","2003","Hesse","(1c) basic vocational qualification","73","0.171853484899743","0.134650112950568","0.209056856848918"
"Rarely","2003","Hesse","(2b) intermediate general qualification","5","","",""
"Rarely","2003","Hesse","(2a) intermediate vocational","47","0.18366998654179","0.140142531220926","0.227197441862655"
"Rarely","2003","Hesse","(2c_gen) general maturity certificate","2","","",""
"Rarely","2003","Hesse","(2c_voc) vocational maturity certificate","26","","",""
"Rarely","2003","Hesse","(3a) lower tertiary education","16","","",""
"Rarely","2003","Hesse","(3b) higher tertiary education","34","0.194949654490516","0.142953836509375","0.246945472471656"
"Rarely","2003","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Rarely","2003","Rhineland-Palatinate,Saarland","(1a) inadequately completed","6","","",""
"Rarely","2003","Rhineland-Palatinate,Saarland","(1b) general elementary school","46","0.206415174278198","0.15114612823386","0.261684220322536"
"Rarely","2003","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","135","0.29059287408685","0.250101288899299","0.331084459274402"
"Rarely","2003","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","2","","",""
"Rarely","2003","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","48","0.218255678656473","0.164988800479864","0.271522556833081"
"Rarely","2003","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","6","","",""
"Rarely","2003","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","12","","",""
"Rarely","2003","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","12","","",""
"Rarely","2003","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","19","","",""
"Rarely","2003","Baden-Württemberg","(0) in school","3","","",""
"Rarely","2003","Baden-Württemberg","(1a) inadequately completed","18","","",""
"Rarely","2003","Baden-Württemberg","(1b) general elementary school","70","0.264695964005082","0.221244177939115","0.30814775007105"
"Rarely","2003","Baden-Württemberg","(1c) basic vocational qualification","147","0.229891406678123","0.200075039562794","0.259707773793453"
"Rarely","2003","Baden-Württemberg","(2b) intermediate general qualification","4","","",""
"Rarely","2003","Baden-Württemberg","(2a) intermediate vocational","73","0.149039496812297","0.118282079450422","0.179796914174172"
"Rarely","2003","Baden-Württemberg","(2c_gen) general maturity certificate","6","","",""
"Rarely","2003","Baden-Württemberg","(2c_voc) vocational maturity certificate","42","0.231762060574719","0.173858928701982","0.289665192447455"
"Rarely","2003","Baden-Württemberg","(3a) lower tertiary education","27","","",""
"Rarely","2003","Baden-Württemberg","(3b) higher tertiary education","32","0.118866493560847","0.0823057156960125","0.155427271425682"
"Rarely","2003","Bavaria","(0) in school","5","","",""
"Rarely","2003","Bavaria","(1a) inadequately completed","6","","",""
"Rarely","2003","Bavaria","(1b) general elementary school","76","0.235319644468862","0.189201113083791","0.281438175853933"
"Rarely","2003","Bavaria","(1c) basic vocational qualification","240","0.233310285833852","0.208213825201076","0.258406746466629"
"Rarely","2003","Bavaria","(2b) intermediate general qualification","11","","",""
"Rarely","2003","Bavaria","(2a) intermediate vocational","113","0.20610014706406","0.174336813215399","0.23786348091272"
"Rarely","2003","Bavaria","(2c_gen) general maturity certificate","9","","",""
"Rarely","2003","Bavaria","(2c_voc) vocational maturity certificate","31","0.170210571514153","0.11799515260227","0.222425990426036"
"Rarely","2003","Bavaria","(3a) lower tertiary education","40","0.211375440793694","0.156154874556969","0.266596007030419"
"Rarely","2003","Bavaria","(3b) higher tertiary education","66","0.177105148819127","0.13846665192442","0.215743645713834"
"Rarely","2003","Berlin","(0) in school","2","","",""
"Rarely","2003","Berlin","(1a) inadequately completed","3","","",""
"Rarely","2003","Berlin","(1b) general elementary school","7","","",""
"Rarely","2003","Berlin","(1c) basic vocational qualification","32","0.260187231970442","0.182965213366029","0.337409250574855"
"Rarely","2003","Berlin","(2b) intermediate general qualification","4","","",""
"Rarely","2003","Berlin","(2a) intermediate vocational","46","0.206851769953634","0.151404781754451","0.262298758152817"
"Rarely","2003","Berlin","(2c_gen) general maturity certificate","4","","",""
"Rarely","2003","Berlin","(2c_voc) vocational maturity certificate","6","","",""
"Rarely","2003","Berlin","(3a) lower tertiary education","19","","",""
"Rarely","2003","Berlin","(3b) higher tertiary education","27","","",""
"Rarely","2003","Brandenburg","(0) in school","1","","",""
"Rarely","2003","Brandenburg","(1a) inadequately completed","2","","",""
"Rarely","2003","Brandenburg","(1b) general elementary school","17","","",""
"Rarely","2003","Brandenburg","(1c) basic vocational qualification","59","0.303436093359526","0.239073407625991","0.367798779093062"
"Rarely","2003","Brandenburg","(2b) intermediate general qualification","3","","",""
"Rarely","2003","Brandenburg","(2a) intermediate vocational","83","0.240046115596035","0.191954680429233","0.288137550762836"
"Rarely","2003","Brandenburg","(2c_gen) general maturity certificate","3","","",""
"Rarely","2003","Brandenburg","(2c_voc) vocational maturity certificate","6","","",""
"Rarely","2003","Brandenburg","(3a) lower tertiary education","49","0.284887522778098","0.212895643653513","0.356879401902682"
"Rarely","2003","Brandenburg","(3b) higher tertiary education","30","0.233036733857335","0.152932462108031","0.313141005606639"
"Rarely","2003","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Rarely","2003","Mecklenburg-Western Pomerania","(1a) inadequately completed","1","","",""
"Rarely","2003","Mecklenburg-Western Pomerania","(1b) general elementary school","5","","",""
"Rarely","2003","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","22","","",""
"Rarely","2003","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Rarely","2003","Mecklenburg-Western Pomerania","(2a) intermediate vocational","41","0.239632737311224","0.179096393590553","0.300169081031896"
"Rarely","2003","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","1","","",""
"Rarely","2003","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","1","","",""
"Rarely","2003","Mecklenburg-Western Pomerania","(3a) lower tertiary education","13","","",""
"Rarely","2003","Mecklenburg-Western Pomerania","(3b) higher tertiary education","9","","",""
"Rarely","2003","Saxony","(0) in school","3","","",""
"Rarely","2003","Saxony","(1a) inadequately completed","1","","",""
"Rarely","2003","Saxony","(1b) general elementary school","24","","",""
"Rarely","2003","Saxony","(1c) basic vocational qualification","143","0.383637745458233","0.332910717186394","0.434364773730071"
"Rarely","2003","Saxony","(2b) intermediate general qualification","7","","",""
"Rarely","2003","Saxony","(2a) intermediate vocational","149","0.265136409051251","0.229787767366504","0.300485050735998"
"Rarely","2003","Saxony","(2c_gen) general maturity certificate","2","","",""
"Rarely","2003","Saxony","(2c_voc) vocational maturity certificate","9","","",""
"Rarely","2003","Saxony","(3a) lower tertiary education","49","0.273775280203643","0.210036786430819","0.337513773976468"
"Rarely","2003","Saxony","(3b) higher tertiary education","52","0.281880935517543","0.217738083062942","0.346023787972145"
"Rarely","2003","Saxony-Anhalt","(0) in school","3","","",""
"Rarely","2003","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Rarely","2003","Saxony-Anhalt","(1b) general elementary school","12","","",""
"Rarely","2003","Saxony-Anhalt","(1c) basic vocational qualification","67","0.235781089823239","0.181508876261924","0.290053303384554"
"Rarely","2003","Saxony-Anhalt","(2b) intermediate general qualification","2","","",""
"Rarely","2003","Saxony-Anhalt","(2a) intermediate vocational","65","0.187180917918212","0.141975258764633","0.23238657707179"
"Rarely","2003","Saxony-Anhalt","(2c_gen) general maturity certificate","3","","",""
"Rarely","2003","Saxony-Anhalt","(2c_voc) vocational maturity certificate","10","","",""
"Rarely","2003","Saxony-Anhalt","(3a) lower tertiary education","30","0.217309196946463","0.146415016934612","0.288203376958314"
"Rarely","2003","Saxony-Anhalt","(3b) higher tertiary education","25","","",""
"Rarely","2003","Thuringia","(0) in school","","","",""
"Rarely","2003","Thuringia","(1a) inadequately completed","1","","",""
"Rarely","2003","Thuringia","(1b) general elementary school","13","","",""
"Rarely","2003","Thuringia","(1c) basic vocational qualification","87","0.308091073617037","0.251970068366848","0.364212078867226"
"Rarely","2003","Thuringia","(2b) intermediate general qualification","1","","",""
"Rarely","2003","Thuringia","(2a) intermediate vocational","83","0.313624524521152","0.264877921596148","0.362371127446156"
"Rarely","2003","Thuringia","(2c_gen) general maturity certificate","2","","",""
"Rarely","2003","Thuringia","(2c_voc) vocational maturity certificate","7","","",""
"Rarely","2003","Thuringia","(3a) lower tertiary education","25","","",""
"Rarely","2003","Thuringia","(3b) higher tertiary education","13","","",""
"Never","2003","Schleswig-Holstein","(0) in school","","","",""
"Never","2003","Schleswig-Holstein","(1a) inadequately completed","1","","",""
"Never","2003","Schleswig-Holstein","(1b) general elementary school","6","","",""
"Never","2003","Schleswig-Holstein","(1c) basic vocational qualification","5","","",""
"Never","2003","Schleswig-Holstein","(2b) intermediate general qualification","","","",""
"Never","2003","Schleswig-Holstein","(2a) intermediate vocational","1","","",""
"Never","2003","Schleswig-Holstein","(2c_gen) general maturity certificate","","","",""
"Never","2003","Schleswig-Holstein","(2c_voc) vocational maturity certificate","1","","",""
"Never","2003","Schleswig-Holstein","(3a) lower tertiary education","","","",""
"Never","2003","Schleswig-Holstein","(3b) higher tertiary education","","","",""
"Never","2003","Hamburg","(0) in school","","","",""
"Never","2003","Hamburg","(1a) inadequately completed","","","",""
"Never","2003","Hamburg","(1b) general elementary school","2","","",""
"Never","2003","Hamburg","(1c) basic vocational qualification","2","","",""
"Never","2003","Hamburg","(2b) intermediate general qualification","","","",""
"Never","2003","Hamburg","(2a) intermediate vocational","1","","",""
"Never","2003","Hamburg","(2c_gen) general maturity certificate","","","",""
"Never","2003","Hamburg","(2c_voc) vocational maturity certificate","","","",""
"Never","2003","Hamburg","(3a) lower tertiary education","","","",""
"Never","2003","Hamburg","(3b) higher tertiary education","","","",""
"Never","2003","Lower Saxony","(0) in school","","","",""
"Never","2003","Lower Saxony","(1a) inadequately completed","","","",""
"Never","2003","Lower Saxony","(1b) general elementary school","10","","",""
"Never","2003","Lower Saxony","(1c) basic vocational qualification","17","","",""
"Never","2003","Lower Saxony","(2b) intermediate general qualification","1","","",""
"Never","2003","Lower Saxony","(2a) intermediate vocational","5","","",""
"Never","2003","Lower Saxony","(2c_gen) general maturity certificate","","","",""
"Never","2003","Lower Saxony","(2c_voc) vocational maturity certificate","","","",""
"Never","2003","Lower Saxony","(3a) lower tertiary education","1","","",""
"Never","2003","Lower Saxony","(3b) higher tertiary education","2","","",""
"Never","2003","Bremen","(0) in school","","","",""
"Never","2003","Bremen","(1a) inadequately completed","","","",""
"Never","2003","Bremen","(1b) general elementary school","1","","",""
"Never","2003","Bremen","(1c) basic vocational qualification","1","","",""
"Never","2003","Bremen","(2b) intermediate general qualification","","","",""
"Never","2003","Bremen","(2a) intermediate vocational","1","","",""
"Never","2003","Bremen","(2c_gen) general maturity certificate","","","",""
"Never","2003","Bremen","(2c_voc) vocational maturity certificate","","","",""
"Never","2003","Bremen","(3a) lower tertiary education","","","",""
"Never","2003","Bremen","(3b) higher tertiary education","","","",""
"Never","2003","North Rhine-Westphalia","(0) in school","","","",""
"Never","2003","North Rhine-Westphalia","(1a) inadequately completed","6","","",""
"Never","2003","North Rhine-Westphalia","(1b) general elementary school","33","0.0774229609646962","0.0535882036254227","0.10125771830397"
"Never","2003","North Rhine-Westphalia","(1c) basic vocational qualification","66","0.0432904783152559","0.0327462569608647","0.0538346996696472"
"Never","2003","North Rhine-Westphalia","(2b) intermediate general qualification","1","","",""
"Never","2003","North Rhine-Westphalia","(2a) intermediate vocational","11","","",""
"Never","2003","North Rhine-Westphalia","(2c_gen) general maturity certificate","3","","",""
"Never","2003","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","10","","",""
"Never","2003","North Rhine-Westphalia","(3a) lower tertiary education","2","","",""
"Never","2003","North Rhine-Westphalia","(3b) higher tertiary education","4","","",""
"Never","2003","Hesse","(0) in school","","","",""
"Never","2003","Hesse","(1a) inadequately completed","1","","",""
"Never","2003","Hesse","(1b) general elementary school","10","","",""
"Never","2003","Hesse","(1c) basic vocational qualification","18","","",""
"Never","2003","Hesse","(2b) intermediate general qualification","1","","",""
"Never","2003","Hesse","(2a) intermediate vocational","2","","",""
"Never","2003","Hesse","(2c_gen) general maturity certificate","","","",""
"Never","2003","Hesse","(2c_voc) vocational maturity certificate","6","","",""
"Never","2003","Hesse","(3a) lower tertiary education","1","","",""
"Never","2003","Hesse","(3b) higher tertiary education","6","","",""
"Never","2003","Rhineland-Palatinate,Saarland","(0) in school","1","","",""
"Never","2003","Rhineland-Palatinate,Saarland","(1a) inadequately completed","2","","",""
"Never","2003","Rhineland-Palatinate,Saarland","(1b) general elementary school","20","","",""
"Never","2003","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","24","","",""
"Never","2003","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","1","","",""
"Never","2003","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","7","","",""
"Never","2003","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","","","",""
"Never","2003","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","4","","",""
"Never","2003","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","1","","",""
"Never","2003","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","2","","",""
"Never","2003","Baden-Württemberg","(0) in school","1","","",""
"Never","2003","Baden-Württemberg","(1a) inadequately completed","1","","",""
"Never","2003","Baden-Württemberg","(1b) general elementary school","15","","",""
"Never","2003","Baden-Württemberg","(1c) basic vocational qualification","26","","",""
"Never","2003","Baden-Württemberg","(2b) intermediate general qualification","5","","",""
"Never","2003","Baden-Württemberg","(2a) intermediate vocational","6","","",""
"Never","2003","Baden-Württemberg","(2c_gen) general maturity certificate","2","","",""
"Never","2003","Baden-Württemberg","(2c_voc) vocational maturity certificate","3","","",""
"Never","2003","Baden-Württemberg","(3a) lower tertiary education","1","","",""
"Never","2003","Baden-Württemberg","(3b) higher tertiary education","2","","",""
"Never","2003","Bavaria","(0) in school","","","",""
"Never","2003","Bavaria","(1a) inadequately completed","3","","",""
"Never","2003","Bavaria","(1b) general elementary school","20","","",""
"Never","2003","Bavaria","(1c) basic vocational qualification","44","0.0499757114046344","0.0370461866316963","0.0629052361775726"
"Never","2003","Bavaria","(2b) intermediate general qualification","2","","",""
"Never","2003","Bavaria","(2a) intermediate vocational","9","","",""
"Never","2003","Bavaria","(2c_gen) general maturity certificate","","","",""
"Never","2003","Bavaria","(2c_voc) vocational maturity certificate","3","","",""
"Never","2003","Bavaria","(3a) lower tertiary education","6","","",""
"Never","2003","Bavaria","(3b) higher tertiary education","4","","",""
"Never","2003","Berlin","(0) in school","","","",""
"Never","2003","Berlin","(1a) inadequately completed","1","","",""
"Never","2003","Berlin","(1b) general elementary school","1","","",""
"Never","2003","Berlin","(1c) basic vocational qualification","7","","",""
"Never","2003","Berlin","(2b) intermediate general qualification","2","","",""
