"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","(Married) couple without C.","1.17","1","306","1","1","1","2","2","1.13","1.21","1","3","1","1"
"1990","college entrance qualification","1-pers.-HH","1.93","2","175","1","1","2","3","4","1.79","2.07","1","4","2","2"
"1990","college entrance qualification","Couple + C. GT 16 ","1.54","1","253","1","1","2","2","4","1.45","1.63","1","4","1","1"
"1990","college entrance qualification","Couple + C. LE 16","1.16","1","255","1","1","1","2","3","1.11","1.21","1","4","1","1"
"1990","college entrance qualification","Couple + C. LE and GT 16","1.29","1","40","1","1","2","2","2","1.15","1.43","1","2","1","1"
"1990","college entrance qualification","Single parent","1.62","1","64","1","1","2","3","3","1.45","1.79","1","3","1","2"
"1990","lower secondary degree","(Married) couple without C.","1.25","1","1250","1","1","1","2","2","1.22","1.28","1","4","1","1"
"1990","lower secondary degree","1-pers.-HH","2.34","2","498","1","1","3","4","4","2.24","2.44","1","4","2","2"
"1990","lower secondary degree","Couple + C. GT 16 ","1.35","1","833","1","1","2","2","3","1.31","1.39","1","4","1","1"
"1990","lower secondary degree","Couple + C. LE 16","1.24","1","776","1","1","1","2","2","1.21","1.27","1","4","1","1"
"1990","lower secondary degree","Couple + C. LE and GT 16","1.41","1","239","1","1","2","2","4","1.33","1.49","1","4","1","1"
"1990","lower secondary degree","Single parent","1.95","2","198","1","1","2","4","4","1.81","2.09","1","4","2","2"
"1990","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Couple + C. GT 16 ","1.92","2","62","1","1","2","3","4","1.69","2.15","1","4","1","2"
"1990","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Couple + C. LE and GT 16","1.5","1","38","1","1","2","2","4","1.25","1.75","1","4","1","2"
"1990","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"1990","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
