"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","(Married) couple without C.","2.72","3","306","2","2","3","4","4","2.63","2.81","1","4","3","3"
"1990","college entrance qualification","1-pers.-HH","2.51","2","178","2","2","3","4","4","2.39","2.63","1","4","2","3"
"1990","college entrance qualification","Couple + C. GT 16 ","2.66","3","254","2","2","3","3","4","2.57","2.75","1","4","3","3"
"1990","college entrance qualification","Couple + C. LE 16","2.66","3","255","2","2","3","4","4","2.56","2.76","1","4","3","3"
"1990","college entrance qualification","Couple + C. LE and GT 16","2.79","3","40","2","2","3","4","4","2.54","3.04","1","4","3","3"
"1990","college entrance qualification","Single parent","2.68","3","64","2","2","3","3","4","2.52","2.84","1","4","2","3"
"1990","lower secondary degree","(Married) couple without C.","3.16","3","1243","2","3","4","4","4","3.12","3.2","1","4","3","3"
"1990","lower secondary degree","1-pers.-HH","3.23","3","509","2","3","4","4","4","3.16","3.3","1","4","3","3"
"1990","lower secondary degree","Couple + C. GT 16 ","3.07","3","836","2","3","4","4","4","3.02","3.12","1","4","3","3"
"1990","lower secondary degree","Couple + C. LE 16","3.03","3","775","2","3","3","4","4","2.98","3.08","1","4","3","3"
"1990","lower secondary degree","Couple + C. LE and GT 16","3.03","3","241","2","3","4","4","4","2.94","3.12","1","4","3","3"
"1990","lower secondary degree","Single parent","3.16","3","213","2","3","4","4","4","3.06","3.26","1","4","3","3"
"1990","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Couple + C. GT 16 ","2.79","3","65","2","2","3","4","4","2.6","2.98","1","4","3","3"
"1990","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Couple + C. LE and GT 16","2.99","3","39","2","2","3","4","4","2.75","3.23","2","4","3","3"
"1990","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
