"year","hgtyp1hh","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","(Married) couple without C.","Rural Area","3.09","3","418","2","3","4","4","4","3.02","3.16","1","4","3","3"
"1990","(Married) couple without C.","Urban Area","3.05","3","1597","2","3","4","4","4","3.01","3.09","1","4","3","3"
"1990","1-pers.-HH","Rural Area","3.13","3","163","2","3","4","4","4","3","3.26","1","4","3","3"
"1990","1-pers.-HH","Urban Area","3.01","3","751","2","2","4","4","4","2.95","3.07","1","4","3","3"
"1990","Couple + C. GT 16 ","Rural Area","2.93","3","389","2","3","3","4","4","2.86","3","1","4","3","3"
"1990","Couple + C. GT 16 ","Urban Area","2.94","3","1137","2","2","3","4","4","2.9","2.98","1","4","3","3"
"1990","Couple + C. LE 16","Rural Area","3.03","3","336","2","3","3","4","4","2.96","3.1","1","4","3","3"
"1990","Couple + C. LE 16","Urban Area","2.91","3","1129","2","2","3","4","4","2.87","2.95","1","4","3","3"
"1990","Couple + C. LE and GT 16","Rural Area","2.92","3","119","2","3","3","4","4","2.79","3.05","1","4","3","3"
"1990","Couple + C. LE and GT 16","Urban Area","3","3","316","2","3","4","4","4","2.92","3.08","1","4","3","3"
"1990","Single parent","Rural Area","3.13","3","87","2","3","4","4","4","2.98","3.28","1","4","3","3"
"1990","Single parent","Urban Area","2.98","3","300","2","2","4","4","4","2.89","3.07","1","4","3","3"
"1991","(Married) couple without C.","Rural Area","","","","","","","","","","","","","",""
"1991","(Married) couple without C.","Urban Area","","","","","","","","","","","","","",""
"1991","1-pers.-HH","Rural Area","","","","","","","","","","","","","",""
"1991","1-pers.-HH","Urban Area","","","","","","","","","","","","","",""
"1991","Couple + C. GT 16 ","Rural Area","","","","","","","","","","","","","",""
"1991","Couple + C. GT 16 ","Urban Area","","","","","","","","","","","","","",""
"1991","Couple + C. LE 16","Rural Area","","","","","","","","","","","","","",""
