"year","age_gr","bula_h","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","35-65 y.","North Rhine-Westphalia","2.85","3","971","2","2","3","4","4","2.8","2.9","1","4","3","3"
"1990","35-65 y.","Rhineland-Palatinate,Saarland","3.09","3","260","2","3","4","4","4","2.99","3.19","1","4","3","3"
"1990","35-65 y.","Saxony","","","","","","","","","","","","","",""
"1990","35-65 y.","Saxony-Anhalt","","","","","","","","","","","","","",""
"1990","35-65 y.","Schleswig-Holstein","2.95","3","140","2","3","3","4","4","2.83","3.07","1","4","3","3"
"1990","35-65 y.","Thuringia","","","","","","","","","","","","","",""
"1990","66 and older","Baden-Württemberg","3.41","4","158","2","3","4","4","4","3.3","3.52","2","4","3","4"
"1990","66 and older","Bavaria","3.29","3","194","2","3","4","4","4","3.18","3.4","1","4","3","4"
"1990","66 and older","Berlin","3.13","3","36","2","3","4","4","4","2.87","3.39","2","4","3","4"
"1990","66 and older","Brandenburg","","","","","","","","","","","","","",""
"1990","66 and older","Bremen","","","","","","","","","","","","","",""
"1990","66 and older","Hamburg","3.25","3","31","2","3","4","4","4","3.02","3.48","2","4","3","4"
"1990","66 and older","Hesse","3.41","4","105","2","3","4","4","4","3.27","3.55","1","4","3","4"
"1990","66 and older","Lower Saxony","3.37","3.87","118","2","3","4","4","4","3.23","3.51","1","4","3","4"
"1990","66 and older","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1990","66 and older","North Rhine-Westphalia","3.1","3","239","2","2","4","4","4","3","3.2","1","4","3","3"
"1990","66 and older","Rhineland-Palatinate,Saarland","3.39","4","88","2","3","4","4","4","3.21","3.57","1","4","3","4"
"1990","66 and older","Saxony","","","","","","","","","","","","","",""
"1990","66 and older","Saxony-Anhalt","","","","","","","","","","","","","",""
"1990","66 and older","Schleswig-Holstein","","","","","","","","","","","","","",""
"1990","66 and older","Thuringia","","","","","","","","","","","","","",""
"1991","16-34 y.","Baden-Württemberg","","","","","","","","","","","","","",""
"1991","16-34 y.","Bavaria","","","","","","","","","","","","","",""
"1991","16-34 y.","Berlin","","","","","","","","","","","","","",""
"1991","16-34 y.","Brandenburg","","","","","","","","","","","","","",""
"1991","16-34 y.","Bremen","","","","","","","","","","","","","",""
"1991","16-34 y.","Hamburg","","","","","","","","","","","","","",""
"1991","16-34 y.","Hesse","","","","","","","","","","","","","",""
"1991","16-34 y.","Lower Saxony","","","","","","","","","","","","","",""
"1991","16-34 y.","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1991","16-34 y.","North Rhine-Westphalia","","","","","","","","","","","","","",""
"1991","16-34 y.","Rhineland-Palatinate,Saarland","","","","","","","","","","","","","",""
"1991","16-34 y.","Saxony","","","","","","","","","","","","","",""
"1991","16-34 y.","Saxony-Anhalt","","","","","","","","","","","","","",""
"1991","16-34 y.","Schleswig-Holstein","","","","","","","","","","","","","",""
"1991","16-34 y.","Thuringia","","","","","","","","","","","","","",""
"1991","35-65 y.","Baden-Württemberg","","","","","","","","","","","","","",""
"1991","35-65 y.","Bavaria","","","","","","","","","","","","","",""
"1991","35-65 y.","Berlin","","","","","","","","","","","","","",""
"1991","35-65 y.","Brandenburg","","","","","","","","","","","","","",""
"1991","35-65 y.","Bremen","","","","","","","","","","","","","",""
"1991","35-65 y.","Hamburg","","","","","","","","","","","","","",""
"1991","35-65 y.","Hesse","","","","","","","","","","","","","",""
"1991","35-65 y.","Lower Saxony","","","","","","","","","","","","","",""
"1991","35-65 y.","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1991","35-65 y.","North Rhine-Westphalia","","","","","","","","","","","","","",""
"1991","35-65 y.","Rhineland-Palatinate,Saarland","","","","","","","","","","","","","",""
"1991","35-65 y.","Saxony","","","","","","","","","","","","","",""
"1991","35-65 y.","Saxony-Anhalt","","","","","","","","","","","","","",""
"1991","35-65 y.","Schleswig-Holstein","","","","","","","","","","","","","",""
"1991","35-65 y.","Thuringia","","","","","","","","","","","","","",""
"1991","66 and older","Baden-Württemberg","","","","","","","","","","","","","",""
"1991","66 and older","Bavaria","","","","","","","","","","","","","",""
"1991","66 and older","Berlin","","","","","","","","","","","","","",""
"1991","66 and older","Brandenburg","","","","","","","","","","","","","",""
"1991","66 and older","Bremen","","","","","","","","","","","","","",""
"1991","66 and older","Hamburg","","","","","","","","","","","","","",""
"1991","66 and older","Hesse","","","","","","","","","","","","","",""
"1991","66 and older","Lower Saxony","","","","","","","","","","","","","",""
"1991","66 and older","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1991","66 and older","North Rhine-Westphalia","","","","","","","","","","","","","",""
"1991","66 and older","Rhineland-Palatinate,Saarland","","","","","","","","","","","","","",""
"1991","66 and older","Saxony","","","","","","","","","","","","","",""
"1991","66 and older","Saxony-Anhalt","","","","","","","","","","","","","",""
"1991","66 and older","Schleswig-Holstein","","","","","","","","","","","","","",""
"1991","66 and older","Thuringia","","","","","","","","","","","","","",""
"1992","16-34 y.","Baden-Württemberg","3.21","3","430","2","3","4","4","4","3.15","3.27","1","4","3","3"
"1992","16-34 y.","Bavaria","3.18","3","501","2","3","4","4","4","3.12","3.24","1","4","3","3"
"1992","16-34 y.","Berlin","2.95","3","181","2","3","3","4","4","2.85","3.05","1","4","3","3"
"1992","16-34 y.","Brandenburg","3.04","3","230","2","3","4","4","4","2.95","3.13","1","4","3","3"
"1992","16-34 y.","Bremen","","","","","","","","","","","","","",""
"1992","16-34 y.","Hamburg","","","","","","","","","","","","","",""
"1992","16-34 y.","Hesse","3.1","3","224","2","3","4","4","4","3.01","3.19","1","4","3","3"
"1992","16-34 y.","Lower Saxony","3.02","3","314","2","3","4","4","4","2.94","3.1","1","4","3","3"
"1992","16-34 y.","Mecklenburg-Western Pomerania","3.16","3","150","2","3","4","4","4","3.06","3.26","1","4","3","3"
"1992","16-34 y.","North Rhine-Westphalia","3.04","3","677","2","3","4","4","4","2.98","3.1","1","4","3","3"
"1992","16-34 y.","Rhineland-Palatinate,Saarland","3.16","3","195","2","3","4","4","4","3.05","3.27","1","4","3","3"
"1992","16-34 y.","Saxony","3.2","3","374","2","3","4","4","4","3.14","3.26","1","4","3","3"
"1992","16-34 y.","Saxony-Anhalt","3.14","3","268","2","3","4","4","4","3.06","3.22","1","4","3","3"
"1992","16-34 y.","Schleswig-Holstein","2.99","3","78","2","3","3","4","4","2.84","3.14","1","4","3","3"
"1992","16-34 y.","Thuringia","3.12","3","262","2","3","4","4","4","3.05","3.19","1","4","3","3"
"1992","35-65 y.","Baden-Württemberg","3.11","3","514","2","3","4","4","4","3.05","3.17","1","4","3","3"
"1992","35-65 y.","Bavaria","3.13","3","614","2","3","4","4","4","3.07","3.19","1","4","3","3"
"1992","35-65 y.","Berlin","3.05","3","276","2","3","4","4","4","2.95","3.15","1","4","3","3"
"1992","35-65 y.","Brandenburg","3.15","3","371","2","3","4","4","4","3.08","3.22","1","4","3","3"
"1992","35-65 y.","Bremen","3.1","3","31","2","3","4","4","4","2.79","3.41","1","4","3","4"
"1992","35-65 y.","Hamburg","3.12","3","55","2","3","4","4","4","2.91","3.33","1","4","3","3"
"1992","35-65 y.","Hesse","3.16","3","325","2","3","4","4","4","3.08","3.24","1","4","3","3"
"1992","35-65 y.","Lower Saxony","3.14","3","412","2","3","4","4","4","3.06","3.22","1","4","3","3"
"1992","35-65 y.","Mecklenburg-Western Pomerania","3.1","3","240","2","3","4","4","4","3.01","3.19","1","4","3","3"
"1992","35-65 y.","North Rhine-Westphalia","3.07","3","970","2","3","4","4","4","3.02","3.12","1","4","3","3"
"1992","35-65 y.","Rhineland-Palatinate,Saarland","3.06","3","257","2","3","4","4","4","2.96","3.16","1","4","3","3"
"1992","35-65 y.","Saxony","3.24","3","658","2","3","4","4","4","3.19","3.29","1","4","3","3"
"1992","35-65 y.","Saxony-Anhalt","3.24","3","412","2","3","4","4","4","3.17","3.31","1","4","3","3"
"1992","35-65 y.","Schleswig-Holstein","3.09","3","131","2","3","4","4","4","2.97","3.21","1","4","3","3"
"1992","35-65 y.","Thuringia","3.21","3","346","2","3","4","4","4","3.14","3.28","1","4","3","3"
"1992","66 and older","Baden-Württemberg","3.43","4","152","2","3","4","4","4","3.31","3.55","1","4","3","4"
"1992","66 and older","Bavaria","3.46","4","191","2","3","4","4","4","3.36","3.56","1","4","4","4"
"1992","66 and older","Berlin","3.01","3","41","2","2","4","4","4","2.74","3.28","1","4","3","4"
"1992","66 and older","Brandenburg","3.48","4","63","3","3","4","4","4","3.31","3.65","1","4","3","4"
"1992","66 and older","Bremen","3.4","3.87","30","2","3","4","4","4","3.15","3.65","2","4","3","4"
"1992","66 and older","Hamburg","3.28","3","32","2","3","4","4","4","2.99","3.57","1","4","3","4"
"1992","66 and older","Hesse","3.5","4","100","3","3","4","4","4","3.37","3.63","1","4","4","4"
"1992","66 and older","Lower Saxony","3.3","3","112","2","3","4","4","4","3.15","3.45","1","4","3","4"
"1992","66 and older","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1992","66 and older","North Rhine-Westphalia","3.24","3","241","2","3","4","4","4","3.14","3.34","1","4","3","4"
"1992","66 and older","Rhineland-Palatinate,Saarland","3.49","4","92","2","3","4","4","4","3.33","3.65","1","4","4","4"
"1992","66 and older","Saxony","3.49","4","124","3","3","4","4","4","3.36","3.62","1","4","4","4"
"1992","66 and older","Saxony-Anhalt","3.71","4","94","3","4","4","4","4","3.58","3.84","1","4","4","4"
"1992","66 and older","Schleswig-Holstein","3.25","3","33","2","3","4","4","4","2.97","3.53","1","4","3","4"
"1992","66 and older","Thuringia","3.63","4","72","3","3","4","4","4","3.48","3.78","1","4","4","4"
"1993","16-34 y.","Baden-Württemberg","","","","","","","","","","","","","",""
"1993","16-34 y.","Bavaria","","","","","","","","","","","","","",""
"1993","16-34 y.","Berlin","","","","","","","","","","","","","",""
"1993","16-34 y.","Brandenburg","","","","","","","","","","","","","",""
"1993","16-34 y.","Bremen","","","","","","","","","","","","","",""
"1993","16-34 y.","Hamburg","","","","","","","","","","","","","",""
"1993","16-34 y.","Hesse","","","","","","","","","","","","","",""
"1993","16-34 y.","Lower Saxony","","","","","","","","","","","","","",""
"1993","16-34 y.","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1993","16-34 y.","North Rhine-Westphalia","","","","","","","","","","","","","",""
"1993","16-34 y.","Rhineland-Palatinate,Saarland","","","","","","","","","","","","","",""
"1993","16-34 y.","Saxony","","","","","","","","","","","","","",""
"1993","16-34 y.","Saxony-Anhalt","","","","","","","","","","","","","",""
"1993","16-34 y.","Schleswig-Holstein","","","","","","","","","","","","","",""
"1993","16-34 y.","Thuringia","","","","","","","","","","","","","",""
"1993","35-65 y.","Baden-Württemberg","","","","","","","","","","","","","",""
"1993","35-65 y.","Bavaria","","","","","","","","","","","","","",""
"1993","35-65 y.","Berlin","","","","","","","","","","","","","",""
"1993","35-65 y.","Brandenburg","","","","","","","","","","","","","",""
"1993","35-65 y.","Bremen","","","","","","","","","","","","","",""
"1993","35-65 y.","Hamburg","","","","","","","","","","","","","",""
"1993","35-65 y.","Hesse","","","","","","","","","","","","","",""
"1993","35-65 y.","Lower Saxony","","","","","","","","","","","","","",""
"1993","35-65 y.","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1993","35-65 y.","North Rhine-Westphalia","","","","","","","","","","","","","",""
"1993","35-65 y.","Rhineland-Palatinate,Saarland","","","","","","","","","","","","","",""
"1993","35-65 y.","Saxony","","","","","","","","","","","","","",""
"1993","35-65 y.","Saxony-Anhalt","","","","","","","","","","","","","",""
"1993","35-65 y.","Schleswig-Holstein","","","","","","","","","","","","","",""
"1993","35-65 y.","Thuringia","","","","","","","","","","","","","",""
"1993","66 and older","Baden-Württemberg","","","","","","","","","","","","","",""
"1993","66 and older","Bavaria","","","","","","","","","","","","","",""
"1993","66 and older","Berlin","","","","","","","","","","","","","",""
"1993","66 and older","Brandenburg","","","","","","","","","","","","","",""
"1993","66 and older","Bremen","","","","","","","","","","","","","",""
"1993","66 and older","Hamburg","","","","","","","","","","","","","",""
"1993","66 and older","Hesse","","","","","","","","","","","","","",""
"1993","66 and older","Lower Saxony","","","","","","","","","","","","","",""
"1993","66 and older","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1993","66 and older","North Rhine-Westphalia","","","","","","","","","","","","","",""
"1993","66 and older","Rhineland-Palatinate,Saarland","","","","","","","","","","","","","",""
"1993","66 and older","Saxony","","","","","","","","","","","","","",""
"1993","66 and older","Saxony-Anhalt","","","","","","","","","","","","","",""
"1993","66 and older","Schleswig-Holstein","","","","","","","","","","","","","",""
"1993","66 and older","Thuringia","","","","","","","","","","","","","",""
"1994","16-34 y.","Baden-Württemberg","","","","","","","","","","","","","",""
"1994","16-34 y.","Bavaria","","","","","","","","","","","","","",""
"1994","16-34 y.","Berlin","","","","","","","","","","","","","",""
"1994","16-34 y.","Brandenburg","","","","","","","","","","","","","",""
"1994","16-34 y.","Bremen","","","","","","","","","","","","","",""
"1994","16-34 y.","Hamburg","","","","","","","","","","","","","",""
"1994","16-34 y.","Hesse","","","","","","","","","","","","","",""
"1994","16-34 y.","Lower Saxony","","","","","","","","","","","","","",""
"1994","16-34 y.","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1994","16-34 y.","North Rhine-Westphalia","","","","","","","","","","","","","",""
"1994","16-34 y.","Rhineland-Palatinate,Saarland","","","","","","","","","","","","","",""
"1994","16-34 y.","Saxony","","","","","","","","","","","","","",""
"1994","16-34 y.","Saxony-Anhalt","","","","","","","","","","","","","",""
"1994","16-34 y.","Schleswig-Holstein","","","","","","","","","","","","","",""
"1994","16-34 y.","Thuringia","","","","","","","","","","","","","",""
"1994","35-65 y.","Baden-Württemberg","","","","","","","","","","","","","",""
"1994","35-65 y.","Bavaria","","","","","","","","","","","","","",""
"1994","35-65 y.","Berlin","","","","","","","","","","","","","",""
"1994","35-65 y.","Brandenburg","","","","","","","","","","","","","",""
"1994","35-65 y.","Bremen","","","","","","","","","","","","","",""
"1994","35-65 y.","Hamburg","","","","","","","","","","","","","",""
"1994","35-65 y.","Hesse","","","","","","","","","","","","","",""
"1994","35-65 y.","Lower Saxony","","","","","","","","","","","","","",""
"1994","35-65 y.","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1994","35-65 y.","North Rhine-Westphalia","","","","","","","","","","","","","",""
"1994","35-65 y.","Rhineland-Palatinate,Saarland","","","","","","","","","","","","","",""
"1994","35-65 y.","Saxony","","","","","","","","","","","","","",""
"1994","35-65 y.","Saxony-Anhalt","","","","","","","","","","","","","",""
"1994","35-65 y.","Schleswig-Holstein","","","","","","","","","","","","","",""
"1994","35-65 y.","Thuringia","","","","","","","","","","","","","",""
"1994","66 and older","Baden-Württemberg","","","","","","","","","","","","","",""
"1994","66 and older","Bavaria","","","","","","","","","","","","","",""
"1994","66 and older","Berlin","","","","","","","","","","","","","",""
"1994","66 and older","Brandenburg","","","","","","","","","","","","","",""
"1994","66 and older","Bremen","","","","","","","","","","","","","",""
"1994","66 and older","Hamburg","","","","","","","","","","","","","",""
"1994","66 and older","Hesse","","","","","","","","","","","","","",""
"1994","66 and older","Lower Saxony","","","","","","","","","","","","","",""
"1994","66 and older","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1994","66 and older","North Rhine-Westphalia","","","","","","","","","","","","","",""
"1994","66 and older","Rhineland-Palatinate,Saarland","","","","","","","","","","","","","",""
"1994","66 and older","Saxony","","","","","","","","","","","","","",""
"1994","66 and older","Saxony-Anhalt","","","","","","","","","","","","","",""
"1994","66 and older","Schleswig-Holstein","","","","","","","","","","","","","",""
"1994","66 and older","Thuringia","","","","","","","","","","","","","",""
"1995","16-34 y.","Baden-Württemberg","3.09","3","466","2","3","4","4","4","3.03","3.15","1","4","3","3"
"1995","16-34 y.","Bavaria","3.15","3","559","2","3","4","4","4","3.09","3.21","1","4","3","3"
"1995","16-34 y.","Berlin","3.06","3","165","2","3","4","4","4","2.95","3.17","1","4","3","3"
"1995","16-34 y.","Brandenburg","3.15","3","184","2","3","4","4","4","3.06","3.24","1","4","3","3"
"1995","16-34 y.","Bremen","","","","","","","","","","","","","",""
"1995","16-34 y.","Hamburg","2.93","3","32","2","2","3","4","4","2.7","3.16","2","4","3","3"
"1995","16-34 y.","Hesse","3.09","3","225","2","3","4","4","4","2.99","3.19","1","4","3","3"
"1995","16-34 y.","Lower Saxony","3.05","3","339","2","3","3","4","4","2.98","3.12","1","4","3","3"
"1995","16-34 y.","Mecklenburg-Western Pomerania","3.25","3","139","3","3","4","4","4","3.13","3.37","1","4","3","3"
"1995","16-34 y.","North Rhine-Westphalia","3.13","3","711","2","3","4","4","4","3.08","3.18","1","4","3","3"
"1995","16-34 y.","Rhineland-Palatinate,Saarland","3.23","3","223","2","3","4","4","4","3.14","3.32","1","4","3","3"
"1995","16-34 y.","Saxony","3.26","3","361","3","3","4","4","4","3.2","3.32","1","4","3","3"
"1995","16-34 y.","Saxony-Anhalt","3.18","3","223","3","3","4","4","4","3.1","3.26","1","4","3","3"
"1995","16-34 y.","Schleswig-Holstein","3.08","3","100","2","3","4","4","4","2.92","3.24","1","4","3","3"
"1995","16-34 y.","Thuringia","3.24","3","223","3","3","4","4","4","3.16","3.32","1","4","3","3"
"1995","35-65 y.","Baden-Württemberg","3.12","3","551","2","3","4","4","4","3.06","3.18","1","4","3","3"
"1995","35-65 y.","Bavaria","3.16","3","642","2","3","4","4","4","3.1","3.22","1","4","3","3"
"1995","35-65 y.","Berlin","3.02","3","278","2","2","4","4","4","2.93","3.11","1","4","3","3"
"1995","35-65 y.","Brandenburg","3.16","3","337","2","3","4","4","4","3.09","3.23","1","4","3","3"
"1995","35-65 y.","Bremen","3","3","32","1","3","4","4","4","2.67","3.33","1","4","3","4"
"1995","35-65 y.","Hamburg","2.95","3","46","2","2","4","4","4","2.69","3.21","1","4","3","3"
"1995","35-65 y.","Hesse","3.1","3","359","2","3","4","4","4","3.03","3.17","1","4","3","3"
"1995","35-65 y.","Lower Saxony","3.04","3","455","2","3","4","4","4","2.97","3.11","1","4","3","3"
"1995","35-65 y.","Mecklenburg-Western Pomerania","3.13","3","239","2","3","4","4","4","3.04","3.22","1","4","3","3"
"1995","35-65 y.","North Rhine-Westphalia","3.05","3","1068","2","3","4","4","4","3.01","3.09","1","4","3","3"
"1995","35-65 y.","Rhineland-Palatinate,Saarland","3.13","3","302","2","3","4","4","4","3.04","3.22","1","4","3","3"
"1995","35-65 y.","Saxony","3.24","3","599","2","3","4","4","4","3.19","3.29","1","4","3","3"
"1995","35-65 y.","Saxony-Anhalt","3.2","3","383","2","3","4","4","4","3.14","3.26","1","4","3","3"
"1995","35-65 y.","Schleswig-Holstein","3.16","3","127","2","3","4","4","4","3.03","3.29","1","4","3","3"
"1995","35-65 y.","Thuringia","3.15","3","350","2","3","4","4","4","3.08","3.22","1","4","3","3"
"1995","66 and older","Baden-Württemberg","3.31","3","175","2","3","4","4","4","3.21","3.41","2","4","3","4"
"1995","66 and older","Bavaria","3.4","4","189","2","3","4","4","4","3.3","3.5","1","4","3","4"
"1995","66 and older","Berlin","3.4","4","59","3","3","4","4","4","3.19","3.61","1","4","3","4"
"1995","66 and older","Brandenburg","3.34","4","65","2","3","4","4","4","3.14","3.54","1","4","3","4"
"1995","66 and older","Bremen","","","","","","","","","","","","","",""
"1995","66 and older","Hamburg","","","","","","","","","","","","","",""
"1995","66 and older","Hesse","3.36","3","101","3","3","4","4","4","3.22","3.5","1","4","3","4"
"1995","66 and older","Lower Saxony","3.4","3","118","3","3","4","4","4","3.28","3.52","1","4","3","4"
"1995","66 and older","Mecklenburg-Western Pomerania","3.1","3","32","1","3","4","4","4","2.71","3.49","1","4","3","4"
"1995","66 and older","North Rhine-Westphalia","3.29","3","254","2","3","4","4","4","3.19","3.39","1","4","3","4"
"1995","66 and older","Rhineland-Palatinate,Saarland","3.42","4","101","2","3","4","4","4","3.29","3.55","2","4","3","4"
"1995","66 and older","Saxony","3.45","4","129","2","3","4","4","4","3.33","3.57","2","4","3","4"
"1995","66 and older","Saxony-Anhalt","3.47","4","79","2","3","4","4","4","3.3","3.64","1","4","4","4"
"1995","66 and older","Schleswig-Holstein","3.4","3","31","3","3","4","4","4","3.18","3.62","2","4","3","4"
"1995","66 and older","Thuringia","3.39","4","73","2","3","4","4","4","3.22","3.56","2","4","3","4"
"1996","16-34 y.","Baden-Württemberg","","","","","","","","","","","","","",""
"1996","16-34 y.","Bavaria","","","","","","","","","","","","","",""
"1996","16-34 y.","Berlin","","","","","","","","","","","","","",""
"1996","16-34 y.","Brandenburg","","","","","","","","","","","","","",""
"1996","16-34 y.","Bremen","","","","","","","","","","","","","",""
"1996","16-34 y.","Hamburg","","","","","","","","","","","","","",""
"1996","16-34 y.","Hesse","","","","","","","","","","","","","",""
"1996","16-34 y.","Lower Saxony","","","","","","","","","","","","","",""
"1996","16-34 y.","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1996","16-34 y.","North Rhine-Westphalia","","","","","","","","","","","","","",""
"1996","16-34 y.","Rhineland-Palatinate,Saarland","","","","","","","","","","","","","",""
"1996","16-34 y.","Saxony","","","","","","","","","","","","","",""
"1996","16-34 y.","Saxony-Anhalt","","","","","","","","","","","","","",""
"1996","16-34 y.","Schleswig-Holstein","","","","","","","","","","","","","",""
"1996","16-34 y.","Thuringia","","","","","","","","","","","","","",""
"1996","35-65 y.","Baden-Württemberg","","","","","","","","","","","","","",""
"1996","35-65 y.","Bavaria","","","","","","","","","","","","","",""
"1996","35-65 y.","Berlin","","","","","","","","","","","","","",""
"1996","35-65 y.","Brandenburg","","","","","","","","","","","","","",""
"1996","35-65 y.","Bremen","","","","","","","","","","","","","",""
"1996","35-65 y.","Hamburg","","","","","","","","","","","","","",""
"1996","35-65 y.","Hesse","","","","","","","","","","","","","",""
"1996","35-65 y.","Lower Saxony","","","","","","","","","","","","","",""
"1996","35-65 y.","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1996","35-65 y.","North Rhine-Westphalia","","","","","","","","","","","","","",""
"1996","35-65 y.","Rhineland-Palatinate,Saarland","","","","","","","","","","","","","",""
"1996","35-65 y.","Saxony","","","","","","","","","","","","","",""
"1996","35-65 y.","Saxony-Anhalt","","","","","","","","","","","","","",""
"1996","35-65 y.","Schleswig-Holstein","","","","","","","","","","","","","",""
"1996","35-65 y.","Thuringia","","","","","","","","","","","","","",""
"1996","66 and older","Baden-Württemberg","","","","","","","","","","","","","",""
"1996","66 and older","Bavaria","","","","","","","","","","","","","",""
"1996","66 and older","Berlin","","","","","","","","","","","","","",""
"1996","66 and older","Brandenburg","","","","","","","","","","","","","",""
"1996","66 and older","Bremen","","","","","","","","","","","","","",""
"1996","66 and older","Hamburg","","","","","","","","","","","","","",""
"1996","66 and older","Hesse","","","","","","","","","","","","","",""
"1996","66 and older","Lower Saxony","","","","","","","","","","","","","",""
"1996","66 and older","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1996","66 and older","North Rhine-Westphalia","","","","","","","","","","","","","",""
"1996","66 and older","Rhineland-Palatinate,Saarland","","","","","","","","","","","","","",""
"1996","66 and older","Saxony","","","","","","","","","","","","","",""
"1996","66 and older","Saxony-Anhalt","","","","","","","","","","","","","",""
"1996","66 and older","Schleswig-Holstein","","","","","","","","","","","","","",""
"1996","66 and older","Thuringia","","","","","","","","","","","","","",""
"1997","16-34 y.","Baden-Württemberg","","","","","","","","","","","","","",""
"1997","16-34 y.","Bavaria","","","","","","","","","","","","","",""
"1997","16-34 y.","Berlin","","","","","","","","","","","","","",""
"1997","16-34 y.","Brandenburg","","","","","","","","","","","","","",""
"1997","16-34 y.","Bremen","","","","","","","","","","","","","",""
"1997","16-34 y.","Hamburg","","","","","","","","","","","","","",""
"1997","16-34 y.","Hesse","","","","","","","","","","","","","",""
"1997","16-34 y.","Lower Saxony","","","","","","","","","","","","","",""
"1997","16-34 y.","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1997","16-34 y.","North Rhine-Westphalia","","","","","","","","","","","","","",""
"1997","16-34 y.","Rhineland-Palatinate,Saarland","","","","","","","","","","","","","",""
"1997","16-34 y.","Saxony","","","","","","","","","","","","","",""
"1997","16-34 y.","Saxony-Anhalt","","","","","","","","","","","","","",""
"1997","16-34 y.","Schleswig-Holstein","","","","","","","","","","","","","",""
"1997","16-34 y.","Thuringia","","","","","","","","","","","","","",""
"1997","35-65 y.","Baden-Württemberg","","","","","","","","","","","","","",""
"1997","35-65 y.","Bavaria","","","","","","","","","","","","","",""
"1997","35-65 y.","Berlin","","","","","","","","","","","","","",""
"1997","35-65 y.","Brandenburg","","","","","","","","","","","","","",""
"1997","35-65 y.","Bremen","","","","","","","","","","","","","",""
"1997","35-65 y.","Hamburg","","","","","","","","","","","","","",""
"1997","35-65 y.","Hesse","","","","","","","","","","","","","",""
"1997","35-65 y.","Lower Saxony","","","","","","","","","","","","","",""
"1997","35-65 y.","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1997","35-65 y.","North Rhine-Westphalia","","","","","","","","","","","","","",""
"1997","35-65 y.","Rhineland-Palatinate,Saarland","","","","","","","","","","","","","",""
