"year","age_gr","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","Rural Area","2.99","3","616","2","3","3","4","4","2.93","3.05","1","4","3","3"
"1990","16-34 y.","Urban Area","2.9","3","2003","2","2","3","4","4","2.87","2.93","1","4","3","3"
"1990","35-65 y.","Rural Area","2.97","3","776","2","3","3","4","4","2.92","3.02","1","4","3","3"
"1990","35-65 y.","Urban Area","2.92","3","2704","2","2","3","4","4","2.89","2.95","1","4","3","3"
"1990","66 and older","Rural Area","3.33","3","245","2","3","4","4","4","3.23","3.43","1","4","3","4"
"1990","66 and older","Urban Area","3.27","3","780","2","3","4","4","4","3.22","3.32","1","4","3","3"
"1991","16-34 y.","Rural Area","","","","","","","","","","","","","",""
"1991","16-34 y.","Urban Area","","","","","","","","","","","","","",""
"1991","35-65 y.","Rural Area","","","","","","","","","","","","","",""
"1991","35-65 y.","Urban Area","","","","","","","","","","","","","",""
"1991","66 and older","Rural Area","","","","","","","","","","","","","",""
"1991","66 and older","Urban Area","","","","","","","","","","","","","",""
"1992","16-34 y.","Rural Area","3.14","3","1510","2","3","4","4","4","3.11","3.17","1","4","3","3"
"1992","16-34 y.","Urban Area","3.09","3","2366","2","3","4","4","4","3.06","3.12","1","4","3","3"
"1992","35-65 y.","Rural Area","3.16","3","2131","2","3","4","4","4","3.13","3.19","1","4","3","3"
"1992","35-65 y.","Urban Area","3.11","3","3429","2","3","4","4","4","3.09","3.13","1","4","3","3"
"1992","66 and older","Rural Area","3.51","4","496","2","3","4","4","4","3.45","3.57","1","4","4","4"
"1992","66 and older","Urban Area","3.34","4","901","2","3","4","4","4","3.29","3.39","1","4","3","4"
"1993","16-34 y.","Rural Area","","","","","","","","","","","","","",""
"1993","16-34 y.","Urban Area","","","","","","","","","","","","","",""
"1993","35-65 y.","Rural Area","","","","","","","","","","","","","",""
"1993","35-65 y.","Urban Area","","","","","","","","","","","","","",""
"1993","66 and older","Rural Area","","","","","","","","","","","","","",""
