"ple0098_v5","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","2006","16-34 y.","higher vocational","30","0.179491351092828","0.121287301724158","0.237695400461498","1"
"Yes","2006","16-34 y.","higher education","103","0.257152622892288","0.216406880729519","0.297898365055057","1"
"Yes","2006","35-65 y.","in school","","","","","1"
"Yes","2006","35-65 y.","inadequately","2","","","","1"
"Yes","2006","35-65 y.","general elemantary","50","0.0567653983210803","0.0409565628259592","0.0725742338162013","1"
"Yes","2006","35-65 y.","middle vocational","957","0.153547536131936","0.144185987579754","0.162909084684118","1"
"No","2007","66 and older","vocational + Abi","70","0.727226068076552","0.640792158750026","0.813659977403078","2"
"No","2007","66 and older","higher education","412","0.750680347509187","0.715164969389442","0.786195725628933","2"
"No","2007","66 and older","higher vocational","246","0.855052795505112","0.813817371663154","0.89628821934707","2"
"No","2007","66 and older","middle vocational","1865","0.884288077150603","0.870709932504104","0.897866221797102","2"
"No","2007","66 and older","inadequately","54","1","1","1","2"
"No","2007","66 and older","general elemantary","706","0.952104563537746","0.93677042630454","0.967438700770952","2"
"No","2007","35-65 y.","vocational + Abi","401","0.765883966893855","0.730069539204341","0.801698394583369","2"
"No","2007","66 and older","in school","","","","","2"
"No","2007","35-65 y.","middle vocational","4329","0.830352791773204","0.820223415315916","0.840482168230491","2"
"No","2007","35-65 y.","higher vocational","693","0.778917981850576","0.751453534178465","0.806382429522686","2"
"No","2007","35-65 y.","higher education","1360","0.740967608610503","0.72094439062015","0.760990826600855","2"
"No","2007","16-34 y.","higher vocational","95","0.744863611731323","0.671052750496053","0.818674472966593","2"
"No","2007","16-34 y.","higher education","319","0.754232496443428","0.712958663760648","0.795506329126208","2"
"No","2007","35-65 y.","in school","","","","","2"
"No","2007","35-65 y.","inadequately","103","0.986194898438839","0.963982454884872","1.00840734199281","2"
"No","2007","35-65 y.","general elemantary","683","0.944249880157657","0.927514103785349","0.960985656529965","2"
"No","2007","16-34 y.","in school","240","0.924547331184956","0.892504586095621","0.956590076274292","2"
"No","2007","16-34 y.","inadequately","52","0.954783781427259","0.898845413313053","1.01072214954147","2"
"No","2007","16-34 y.","general elemantary","602","0.939168571218001","0.920765242987901","0.957571899448101","2"
"No","2007","16-34 y.","middle vocational","1677","0.849945082995729","0.834142825369173","0.865747340622286","2"
"No","2007","16-34 y.","vocational + Abi","300","0.717087889372288","0.673058057430376","0.761117721314199","2"
"Yes","2007","66 and older","general elemantary","39","0.0478954364622537","0.0325612992290477","0.0632295736954599","1"
"Yes","2007","66 and older","middle vocational","267","0.115711922849397","0.102133778202898","0.129290067495896","1"
"Yes","2007","66 and older","vocational + Abi","32","0.272773931923448","0.186340022596921","0.359207841249974","1"
"Yes","2007","66 and older","higher vocational","34","0.144947204494888","0.10371178065293","0.186182628336846","1"
"Yes","2007","66 and older","higher education","158","0.249319652490813","0.213804274371067","0.284835030610558","1"
"Yes","2007","35-65 y.","vocational + Abi","136","0.234116033106145","0.198301605416631","0.269930460795659","1"
"Yes","2007","35-65 y.","higher vocational","184","0.221082018149424","0.193617570477314","0.248546465821535","1"
"Yes","2007","35-65 y.","higher education","479","0.259032391389497","0.239009173399145","0.27905560937985","1"
"Yes","2007","66 and older","in school","","","","","1"
"Yes","2007","66 and older","inadequately","","","","","1"
"Yes","2007","16-34 y.","in school","21","","","","1"
"Yes","2007","16-34 y.","general elemantary","46","0.0608314287819991","0.0424281005518995","0.0792347570120988","1"
"Yes","2007","16-34 y.","middle vocational","285","0.150054917004271","0.134252659377714","0.165857174630827","1"
"Yes","2007","16-34 y.","higher vocational","39","0.255136388268677","0.181325527033407","0.328947249503947","1"
"Yes","2007","35-65 y.","in school","","","","","1"
"Yes","2007","35-65 y.","inadequately","3","","","","1"
"Yes","2007","35-65 y.","middle vocational","945","0.169647208226796","0.159517831769508","0.179776584684084","1"
"Yes","2007","16-34 y.","inadequately","1","","","","1"
"Yes","2007","16-34 y.","vocational + Abi","102","0.282912110627713","0.238882278685801","0.326941942569624","1"
"Yes","2007","16-34 y.","higher education","99","0.245767503556572","0.204493670873792","0.287041336239352","1"
"Yes","2007","35-65 y.","general elemantary","39","0.0557501198423428","0.0390143434700346","0.072485896214651","1"
"No","2008","66 and older","inadequately","43","1","1","1","2"
"No","2008","66 and older","middle vocational","1785","0.851845429600472","0.836672940535312","0.867017918665633","2"
"No","2008","66 and older","higher education","419","0.706585975664485","0.670092062050532","0.743079889278439","2"
"No","2008","66 and older","general elemantary","663","0.922778678479121","0.903157247316764","0.942400109641477","2"
"No","2008","66 and older","vocational + Abi","62","0.678367785521551","0.584439008710609","0.772296562332494","2"
"No","2008","66 and older","higher vocational","242","0.81043553402989","0.765009713822478","0.855861354237301","2"
"No","2008","35-65 y.","middle vocational","3956","0.802657527924747","0.791593796282054","0.81372125956744","2"
"No","2008","35-65 y.","vocational + Abi","387","0.748173225261034","0.71128869069676","0.785057759825307","2"
"No","2008","35-65 y.","higher vocational","614","0.763659659625448","0.734109713534252","0.793209605716643","2"
"No","2008","35-65 y.","higher education","1223","0.678536602063628","0.65660469378336","0.700468510343895","2"
"No","2008","66 and older","in school","","","","","2"
"No","2008","16-34 y.","higher vocational","85","0.757202391486399","0.679174964268836","0.835229818703962","2"
"No","2008","16-34 y.","higher education","299","0.737959316279679","0.695237327828836","0.780681304730522","2"
"No","2008","35-65 y.","in school","","","","","2"
"No","2008","35-65 y.","inadequately","90","0.986713861479133","0.963317453814087","1.01011026914418","2"
"No","2008","35-65 y.","general elemantary","599","0.909435168893061","0.887490397073236","0.931379940712887","2"
"No","2008","16-34 y.","in school","250","0.894451931210383","0.858333461479154","0.930570400941613","2"
"No","2008","16-34 y.","inadequately","45","0.905189726663843","0.821437440721525","0.98894201260616","2"
"No","2008","16-34 y.","general elemantary","548","0.929736523228736","0.909199647651329","0.950273398806143","2"
"No","2008","16-34 y.","middle vocational","1529","0.823192902515738","0.805708858373088","0.840676946658389","2"
"No","2008","16-34 y.","vocational + Abi","250","0.691055978036177","0.64339192136685","0.738720034705505","2"
"Yes","2008","66 and older","general elemantary","48","0.0772213215208794","0.057599890358523","0.0968427526832359","1"
"Yes","2008","66 and older","middle vocational","321","0.148154570399528","0.132982081334367","0.163327059464688","1"
"Yes","2008","66 and older","vocational + Abi","33","0.321632214478449","0.227703437667506","0.415560991289391","1"
"Yes","2008","66 and older","higher vocational","44","0.189564465970111","0.144138645762699","0.234990286177522","1"
"Yes","2008","66 and older","higher education","179","0.293414024335515","0.256920110721561","0.329907937949468","1"
"Yes","2008","35-65 y.","vocational + Abi","145","0.251826774738966","0.214942240174693","0.28871130930324","1"
"Yes","2008","35-65 y.","higher vocational","180","0.236340340374552","0.206790394283357","0.265890286465748","1"
"Yes","2008","35-65 y.","higher education","519","0.321463397936372","0.299531489656105","0.34339530621664","1"
"Yes","2008","66 and older","in school","","","","","1"
"Yes","2008","66 and older","inadequately","","","","","1"
"Yes","2008","16-34 y.","higher education","108","0.262040683720321","0.219318695269478","0.304762672171165","1"
"Yes","2008","35-65 y.","in school","","","","","1"
"Yes","2008","35-65 y.","inadequately","2","","","","1"
"Yes","2008","35-65 y.","general elemantary","58","0.0905648311069387","0.0686200592871131","0.112509602926764","1"
"Yes","2008","35-65 y.","middle vocational","1015","0.197342472075253","0.18627874043256","0.208406203717946","1"
"Yes","2008","16-34 y.","in school","28","","","","1"
"Yes","2008","16-34 y.","general elemantary","47","0.0702634767712639","0.0497266011938573","0.0908003523486705","1"
"Yes","2008","16-34 y.","vocational + Abi","111","0.308944021963823","0.261279965294495","0.356608078633151","1"
"Yes","2008","16-34 y.","higher vocational","31","0.242797608513601","0.164770181296038","0.320825035731164","1"
"Yes","2008","16-34 y.","inadequately","2","","","","1"
"Yes","2008","16-34 y.","middle vocational","300","0.176807097484262","0.159323053341612","0.194291141626912","1"
"No","2009","66 and older","middle vocational","","","","","2"
"No","2009","66 and older","higher vocational","","","","","2"
"No","2009","66 and older","inadequately","","","","","2"
"No","2009","66 and older","general elemantary","","","","","2"
"No","2009","66 and older","vocational + Abi","","","","","2"
"No","2009","66 and older","higher education","","","","","2"
"No","2009","35-65 y.","middle vocational","","","","","2"
"No","2009","35-65 y.","vocational + Abi","","","","","2"
"No","2009","35-65 y.","higher vocational","","","","","2"
"No","2009","35-65 y.","higher education","","","","","2"
"No","2009","66 and older","in school","","","","","2"
"No","2009","16-34 y.","higher vocational","","","","","2"
"No","2009","16-34 y.","higher education","","","","","2"
"No","2009","35-65 y.","in school","","","","","2"
"No","2009","35-65 y.","inadequately","","","","","2"
"No","2009","35-65 y.","general elemantary","","","","","2"
"No","2009","16-34 y.","in school","","","","","2"
"No","2009","16-34 y.","inadequately","","","","","2"
"No","2009","16-34 y.","general elemantary","","","","","2"
"No","2009","16-34 y.","middle vocational","","","","","2"
"No","2009","16-34 y.","vocational + Abi","","","","","2"
"Yes","2009","66 and older","general elemantary","","","","","1"
"Yes","2009","66 and older","middle vocational","","","","","1"
"Yes","2009","66 and older","vocational + Abi","","","","","1"
"Yes","2009","66 and older","higher vocational","","","","","1"
"Yes","2009","66 and older","higher education","","","","","1"
"Yes","2009","35-65 y.","vocational + Abi","","","","","1"
"Yes","2009","35-65 y.","higher vocational","","","","","1"
"Yes","2009","35-65 y.","higher education","","","","","1"
"Yes","2009","66 and older","in school","","","","","1"
"Yes","2009","66 and older","inadequately","","","","","1"
"Yes","2009","16-34 y.","higher education","","","","","1"
"Yes","2009","35-65 y.","in school","","","","","1"
"Yes","2009","35-65 y.","inadequately","","","","","1"
"Yes","2009","35-65 y.","general elemantary","","","","","1"
"Yes","2009","35-65 y.","middle vocational","","","","","1"
"Yes","2009","16-34 y.","inadequately","","","","","1"
"Yes","2009","16-34 y.","general elemantary","","","","","1"
"Yes","2009","16-34 y.","vocational + Abi","","","","","1"
"Yes","2009","16-34 y.","in school","","","","","1"
"Yes","2009","16-34 y.","middle vocational","","","","","1"
"Yes","2009","16-34 y.","higher vocational","","","","","1"
"No","2010","35-65 y.","vocational + Abi","633","0.692116597187694","0.662173585961897","0.722059608413491","2"
"No","2010","66 and older","in school","","","","","2"
"No","2010","66 and older","general elemantary","553","0.92167759930387","0.900125308563982","0.943229890043758","2"
"No","2010","66 and older","higher vocational","234","0.80830917651054","0.762689259528422","0.853929093492659","2"
"No","2010","35-65 y.","middle vocational","4769","0.792857804620495","0.782662000989536","0.803053608251455","2"
"No","2010","35-65 y.","higher vocational","679","0.750012496211275","0.722062868325406","0.777962124097144","2"
"No","2010","35-65 y.","higher education","1585","0.660814632363555","0.641390185936695","0.680239078790416","2"
"No","2010","66 and older","inadequately","37","1","1","1","2"
"No","2010","66 and older","middle vocational","1627","0.842331082380434","0.826118590194564","0.858543574566305","2"
"No","2010","66 and older","vocational + Abi","54","0.646648256943297","0.543186740535835","0.750109773350759","2"
"No","2010","66 and older","higher education","388","0.680968783008703","0.643068695142692","0.718868870874713","2"
"No","2010","16-34 y.","higher vocational","117","0.687147200017018","0.616614751475395","0.757679648558641","2"
"No","2010","16-34 y.","higher education","531","0.697485680127342","0.664254889238876","0.730716471015808","2"
"No","2010","35-65 y.","in school","","","","","2"
"No","2010","35-65 y.","inadequately","144","0.931220324256082","0.890854306916448","0.971586341595716","2"
"No","2010","35-65 y.","general elemantary","772","0.911244095723332","0.892091732209327","0.930396459237336","2"
"No","2010","16-34 y.","in school","288","0.897399230563318","0.864857322567667","0.929941138558969","2"
"No","2010","16-34 y.","inadequately","147","0.996575793124941","0.987196067789075","1.00595551846081","2"
"No","2010","16-34 y.","general elemantary","895","0.910086738504528","0.891991440353982","0.928182036655074","2"
"No","2010","16-34 y.","middle vocational","2390","0.822480404698863","0.808417309805525","0.836543499592201","2"
"No","2010","16-34 y.","vocational + Abi","424","0.67835247545239","0.640337745649716","0.716367205255064","2"
"Yes","2010","66 and older","general elemantary","44","0.0783224006961299","0.0567701099562418","0.099874691436018","1"
"Yes","2010","66 and older","middle vocational","314","0.157668917619566","0.141456425433695","0.173881409805436","1"
"Yes","2010","66 and older","vocational + Abi","28","","","","1"
"Yes","2010","66 and older","higher vocational","52","0.19169082348946","0.146070906507341","0.237310740471578","1"
"Yes","2010","66 and older","higher education","193","0.319031216991297","0.281131129125287","0.356931304857308","1"
"Yes","2010","35-65 y.","vocational + Abi","280","0.307883402812306","0.277940391586509","0.337826414038103","1"
"Yes","2010","35-65 y.","higher vocational","243","0.249987503788725","0.222037875902856","0.277937131674594","1"
"Yes","2010","35-65 y.","higher education","697","0.339185367636444","0.319760921209584","0.358609814063305","1"
"Yes","2010","66 and older","in school","","","","","1"
"Yes","2010","66 and older","inadequately","","","","","1"
"Yes","2010","35-65 y.","in school","","","","","1"
"Yes","2010","35-65 y.","inadequately","7","","","","1"
"Yes","2010","35-65 y.","middle vocational","1300","0.207142195379504","0.196946391748545","0.217337999010464","1"
"Yes","2010","16-34 y.","higher education","203","0.302514319872658","0.269283528984192","0.335745110761124","1"
"Yes","2010","35-65 y.","general elemantary","75","0.0887559042766684","0.0696035407626639","0.107908267790673","1"
"Yes","2010","16-34 y.","vocational + Abi","156","0.32164752454761","0.283632794744936","0.359662254350284","1"
"Yes","2010","16-34 y.","higher vocational","49","0.312852799982982","0.242320351441359","0.383385248524605","1"
"Yes","2010","16-34 y.","middle vocational","446","0.177519595301137","0.163456500407799","0.191582690194475","1"
"Yes","2010","16-34 y.","inadequately","2","","","","1"
"Yes","2010","16-34 y.","in school","46","0.102600769436682","0.0700588614410314","0.135142677432333","1"
"Yes","2010","16-34 y.","general elemantary","65","0.0899132614954719","0.0718179633449262","0.108008559646017","1"
"No","2011","35-65 y.","middle vocational","4137","0.778448190739635","0.767336624895188","0.789559756584081","2"
"No","2011","35-65 y.","vocational + Abi","408","0.700286212281565","0.663930360641132","0.736642063921999","2"
"No","2011","35-65 y.","higher vocational","552","0.752506261130381","0.722064020954872","0.782948501305891","2"
"No","2011","35-65 y.","higher education","1203","0.652415801063877","0.630367692614044","0.674463909513711","2"
"No","2011","66 and older","in school","","","","","2"
"No","2011","66 and older","inadequately","58","0.992036246487735","0.969356157185643","1.01471633578983","2"
"No","2011","66 and older","general elemantary","729","0.927217660028448","0.909114111783865","0.945321208273031","2"
"No","2011","66 and older","middle vocational","1986","0.816428363934798","0.801032780025722","0.831823947843874","2"
"No","2011","66 and older","vocational + Abi","65","0.597401330602449","0.504909053068273","0.689893608136626","2"
"No","2011","66 and older","higher vocational","270","0.783822583701055","0.739938828067911","0.827706339334199","2"
"No","2011","66 and older","higher education","457","0.636609718079897","0.601055288537012","0.672164147622781","2"
"No","2011","16-34 y.","higher vocational","87","0.828927537912379","0.758555506939652","0.899299568885106","2"
"No","2011","16-34 y.","higher education","362","0.728319724455578","0.689901740849297","0.766737708061859","2"
"No","2011","35-65 y.","in school","","","","","2"
"No","2011","35-65 y.","inadequately","109","0.986675619284699","0.965440740083552","1.00791049848585","2"
"No","2011","35-65 y.","general elemantary","674","0.883081463321512","0.860206755363759","0.905956171279266","2"
"No","2011","16-34 y.","in school","210","0.869826272476324","0.827777001707662","0.911875543244986","2"
"No","2011","16-34 y.","inadequately","53","1","1","1","2"
"No","2011","16-34 y.","general elemantary","506","0.919030800793649","0.896233065763979","0.94182853582332","2"
"No","2011","16-34 y.","middle vocational","1481","0.827552393800119","0.809938468467734","0.845166319132505","2"
"No","2011","16-34 y.","vocational + Abi","268","0.673443502241811","0.625916323137286","0.720970681346336","2"
"Yes","2011","66 and older","general elemantary","62","0.0727823399715525","0.0546787917269694","0.0908858882161355","1"
"Yes","2011","66 and older","middle vocational","443","0.183571636065202","0.168176052156126","0.198967219974278","1"
"Yes","2011","66 and older","vocational + Abi","43","0.402598669397551","0.310106391863374","0.495090946931727","1"
"Yes","2011","66 and older","higher vocational","68","0.216177416298945","0.172293660665801","0.260061171932089","1"
"Yes","2011","66 and older","higher education","246","0.363390281920103","0.327835852377219","0.398944711462988","1"
"Yes","2011","35-65 y.","vocational + Abi","202","0.299713787718435","0.263357936078001","0.336069639358868","1"
"Yes","2011","35-65 y.","higher vocational","220","0.247493738869619","0.217051498694109","0.277935979045128","1"
"Yes","2011","35-65 y.","higher education","589","0.347584198936123","0.325536090486289","0.369632307385956","1"
"Yes","2011","66 and older","in school","","","","","1"
"Yes","2011","66 and older","inadequately","1","","","","1"
"Yes","2011","16-34 y.","higher education","153","0.271680275544422","0.233262291938141","0.310098259150702","1"
"Yes","2011","35-65 y.","in school","","","","","1"
"Yes","2011","35-65 y.","inadequately","3","","","","1"
"Yes","2011","35-65 y.","general elemantary","84","0.116918536678488","0.0940438287207341","0.139793244636241","1"
"Yes","2011","35-65 y.","middle vocational","1229","0.221551809260365","0.210440243415919","0.232663375104812","1"
"Yes","2011","16-34 y.","higher vocational","23","","","","1"
"Yes","2011","16-34 y.","general elemantary","44","0.0809691992063509","0.0581714641766804","0.103766934236021","1"
"Yes","2011","16-34 y.","vocational + Abi","106","0.326556497758189","0.279029318653664","0.374083676862714","1"
"Yes","2011","16-34 y.","inadequately","","","","","1"
"Yes","2011","16-34 y.","middle vocational","286","0.172447606199881","0.154833680867495","0.190061531532267","1"
"Yes","2011","16-34 y.","in school","36","0.130173727523676","0.0881244567550143","0.172222998292338","1"
"No","2012","35-65 y.","middle vocational","5661","0.7643073198798","0.754656577089541","0.77395806267006","2"
"No","2012","35-65 y.","vocational + Abi","813","0.708590100239284","0.682879799365108","0.73430040111346","2"
"No","2012","35-65 y.","higher vocational","730","0.702767036710205","0.675109434635172","0.730424638785239","2"
"No","2012","35-65 y.","higher education","1817","0.665470092238437","0.64764662017856","0.683293564298314","2"
"No","2012","66 and older","in school","","","","","2"
"No","2012","66 and older","inadequately","52","0.961957122967415","0.911400124718804","1.01251412121603","2"
"No","2012","66 and older","general elemantary","698","0.90869685394434","0.888365173022701","0.92902853486598","2"
"No","2012","66 and older","middle vocational","1975","0.808840699319161","0.793308488333619","0.824372910304702","2"
"No","2012","66 and older","vocational + Abi","62","0.580465031185921","0.484697097101056","0.676232965270786","2"
"No","2012","66 and older","higher vocational","276","0.822657635976674","0.781694738271248","0.863620533682099","2"
"No","2012","66 and older","higher education","485","0.669624455218902","0.635481278489602","0.703767631948203","2"
"No","2012","16-34 y.","higher vocational","112","0.691221497558156","0.616538529356309","0.765904465760002","2"
"No","2012","16-34 y.","higher education","512","0.726557168747422","0.693908930798541","0.759205406696304","2"
"No","2012","35-65 y.","in school","","","","","2"
"No","2012","35-65 y.","inadequately","177","0.974519342856919","0.951750564814991","0.997288120898847","2"
"No","2012","35-65 y.","general elemantary","947","0.867990300270285","0.847830128861655","0.888150471678915","2"
"No","2012","16-34 y.","in school","345","0.899603192758555","0.869699992228888","0.929506393288223","2"
"No","2012","16-34 y.","inadequately","142","1","1","1","2"
"No","2012","16-34 y.","general elemantary","890","0.936722638701229","0.921265420802753","0.952179856599705","2"
"No","2012","16-34 y.","middle vocational","2194","0.822751188894363","0.808164773203111","0.837337604585615","2"
"No","2012","16-34 y.","vocational + Abi","375","0.760607395102309","0.723573564136354","0.797641226068263","2"
"Yes","2012","66 and older","general elemantary","73","0.0913031460556597","0.0709714651340202","0.111634826977299","1"
"Yes","2012","66 and older","middle vocational","487","0.191159300680839","0.175627089695298","0.206691511666381","1"
"Yes","2012","66 and older","vocational + Abi","40","0.419534968814079","0.323767034729214","0.515302902898944","1"
"Yes","2012","66 and older","higher vocational","58","0.177342364023326","0.136379466317901","0.218305261728752","1"
"Yes","2012","66 and older","higher education","244","0.330375544781098","0.296232368051797","0.364518721510398","1"
"Yes","2012","35-65 y.","vocational + Abi","387","0.291409899760716","0.26569959888654","0.317120200634892","1"
"Yes","2012","35-65 y.","higher vocational","319","0.297232963289795","0.269575361214761","0.324890565364828","1"
"Yes","2012","35-65 y.","higher education","875","0.334529907761563","0.316706435701686","0.35235337982144","1"
"Yes","2012","66 and older","in school","","","","","1"
"Yes","2012","66 and older","inadequately","3","","","","1"
"Yes","2012","16-34 y.","higher education","204","0.273442831252578","0.240794593303696","0.306091069201459","1"
"Yes","2012","35-65 y.","in school","","","","","1"
"Yes","2012","35-65 y.","inadequately","7","","","","1"
"Yes","2012","35-65 y.","general elemantary","136","0.132009699729715","0.111849528321084","0.152169871138345","1"
"Yes","2012","35-65 y.","middle vocational","1769","0.2356926801202","0.22604193732994","0.245343422910459","1"
"Yes","2012","16-34 y.","general elemantary","63","0.0632773612987708","0.0478201434002946","0.0787345791972471","1"
"Yes","2012","16-34 y.","vocational + Abi","135","0.239392604897691","0.202358773931737","0.276426435863646","1"
"Yes","2012","16-34 y.","middle vocational","439","0.177248811105637","0.162662395414385","0.191835226796889","1"
"Yes","2012","16-34 y.","higher vocational","35","0.308778502441844","0.234095534239998","0.383461470643691","1"
"Yes","2012","16-34 y.","inadequately","","","","","1"
"Yes","2012","16-34 y.","in school","43","0.100396807241445","0.0704936067117773","0.130300007771112","1"
"No","2013","16-34 y.","higher vocational","69","0.758127884737157","0.668146514685232","0.848109254789082","2"
"No","2013","16-34 y.","higher education","386","0.712739296665503","0.674889340523178","0.750589252807827","2"
"No","2013","35-65 y.","in school","","","","","2"
"No","2013","35-65 y.","inadequately","89","0.961261215571068","0.922251043251231","1.0002713878909","2"
"No","2013","35-65 y.","general elemantary","563","0.861520563236114","0.834885281176182","0.888155845296046","2"
"No","2013","35-65 y.","middle vocational","3571","0.738650999948921","0.726256200389186","0.751045799508655","2"
"No","2013","35-65 y.","vocational + Abi","398","0.664980758246376","0.628182355613288","0.701779160879465","2"
"No","2013","35-65 y.","higher vocational","477","0.696036023069927","0.662154854593962","0.729917191545891","2"
"No","2013","35-65 y.","higher education","1064","0.620876080118847","0.597641558098898","0.644110602138796","2"
"No","2013","66 and older","in school","","","","","2"
"No","2013","66 and older","inadequately","46","0.979036357138983","0.938507882511157","1.01956483176681","2"
"No","2013","66 and older","general elemantary","623","0.901074314749181","0.878829444211694","0.923319185286667","2"
"No","2013","66 and older","middle vocational","1805","0.783260080023066","0.766523024621168","0.799997135424965","2"
"No","2013","66 and older","vocational + Abi","57","0.544677315010362","0.447071120874621","0.642283509146102","2"
"No","2013","66 and older","higher vocational","247","0.788201111048212","0.742496579347191","0.833905642749233","2"
"No","2013","66 and older","higher education","485","0.653599835444593","0.619200549044259","0.687999121844926","2"
"No","2013","16-34 y.","in school","171","0.79654562395425","0.742482998197955","0.850608249710545","2"
"No","2013","16-34 y.","inadequately","46","0.99613345480675","0.978390764571317","1.01387614504218","2"
"No","2013","16-34 y.","general elemantary","424","0.931236618054562","0.907959521870569","0.954513714238554","2"
"No","2013","16-34 y.","middle vocational","1233","0.826096237217296","0.806870278800364","0.845322195634228","2"
"No","2013","16-34 y.","vocational + Abi","189","0.683616963824173","0.628650885245202","0.738583042403143","2"
"Yes","2013","66 and older","general elemantary","69","0.0989256852508193","0.0766808147133326","0.121170555788306","1"
"Yes","2013","66 and older","middle vocational","523","0.216739919976934","0.200002864575035","0.233476975378832","1"
"Yes","2013","66 and older","vocational + Abi","43","0.455322684989638","0.357716490853898","0.552928879125379","1"
"Yes","2013","66 and older","higher vocational","60","0.211798888951788","0.166094357250767","0.257503420652809","1"
"Yes","2013","66 and older","higher education","250","0.346400164555407","0.312000878155074","0.380799450955741","1"
"Yes","2013","35-65 y.","vocational + Abi","234","0.335019241753624","0.298220839120535","0.371817644386712","1"
"Yes","2013","35-65 y.","higher vocational","231","0.303963976930073","0.270082808454109","0.337845145406038","1"
"Yes","2013","35-65 y.","higher education","611","0.379123919881153","0.355889397861204","0.402358441901102","1"
"Yes","2013","66 and older","in school","","","","","1"
"Yes","2013","66 and older","inadequately","2","","","","1"
"Yes","2013","16-34 y.","higher education","163","0.287260703334497","0.249410747192173","0.325110659476822","1"
"Yes","2013","35-65 y.","inadequately","5","","","","1"
"Yes","2013","35-65 y.","middle vocational","1256","0.261349000051079","0.248954200491345","0.273743799610814","1"
"Yes","2013","35-65 y.","in school","","","","","1"
"Yes","2013","35-65 y.","general elemantary","83","0.138479436763886","0.111844154703954","0.165114718823818","1"
"Yes","2013","16-34 y.","inadequately","1","","","","1"
"Yes","2013","16-34 y.","general elemantary","30","0.0687633819454383","0.0454862857614457","0.0920404781294309","1"
"Yes","2013","16-34 y.","vocational + Abi","86","0.316383036175827","0.261416957596857","0.371349114754798","1"
"Yes","2013","16-34 y.","in school","42","0.20345437604575","0.149391750289455","0.257517001802045","1"
"Yes","2013","16-34 y.","middle vocational","260","0.173903762782704","0.154677804365772","0.193129721199636","1"
"Yes","2013","16-34 y.","higher vocational","18","","","","1"
"No","2014","16-34 y.","higher vocational","90","0.713371609205989","0.630726590138611","0.796016628273368","2"
"No","2014","16-34 y.","higher education","599","0.723855171761144","0.692835232495334","0.754875111026955","2"
"No","2014","35-65 y.","in school","","","","","2"
"No","2014","35-65 y.","inadequately","277","0.966916790908376","0.946152169037959","0.987681412778794","2"
"No","2014","35-65 y.","general elemantary","1078","0.86153747346696","0.842044519857474","0.881030427076445","2"
"No","2014","35-65 y.","middle vocational","5100","0.743837167909182","0.733443750051214","0.754230585767149","2"
"No","2014","35-65 y.","vocational + Abi","917","0.684915607030397","0.659977413351916","0.709853800708877","2"
"No","2014","35-65 y.","higher vocational","628","0.696035271045662","0.666457363022547","0.725613179068777","2"
"No","2014","35-65 y.","higher education","1918","0.629919964492158","0.612212372588372","0.647627556395944","2"
"No","2014","66 and older","in school","","","","","2"
"No","2014","66 and older","inadequately","47","0.971139671617297","0.924264644388721","1.01801469884587","2"
"No","2014","66 and older","general elemantary","583","0.893267047368627","0.869692394737211","0.916841700000043","2"
"No","2014","66 and older","middle vocational","1798","0.773961991295708","0.757040365017402","0.790883617574014","2"
"No","2014","66 and older","vocational + Abi","72","0.612177001041707","0.521937982204403","0.702416019879011","2"
"No","2014","66 and older","higher vocational","232","0.752761907030477","0.703863016410035","0.801660797650919","2"
"No","2014","66 and older","higher education","496","0.655690329061344","0.62157151285416","0.689809145268528","2"
"No","2014","16-34 y.","in school","350","0.881457879111304","0.849620476704776","0.913295281517832","2"
"No","2014","16-34 y.","inadequately","153","0.979871048390752","0.957972537255194","1.00176955952631","2"
"No","2014","16-34 y.","general elemantary","1089","0.935335540875242","0.921158495899357","0.949512585851127","2"
"No","2014","16-34 y.","middle vocational","2135","0.81881645518171","0.80387852925362","0.8337543811098","2"
"No","2014","16-34 y.","vocational + Abi","372","0.764292296546782","0.726400848602524","0.80218374449104","2"
"Yes","2014","66 and older","general elemantary","76","0.106732952631373","0.0831582999999566","0.130307605262788","1"
"Yes","2014","35-65 y.","vocational + Abi","416","0.315084392969603","0.290146199291123","0.340022586648084","1"
"Yes","2014","35-65 y.","higher vocational","301","0.303964728954338","0.274386820931223","0.333542636977453","1"
"Yes","2014","35-65 y.","higher education","938","0.370080035507842","0.352372443604056","0.387787627411628","1"
"Yes","2014","66 and older","in school","","","","","1"
"Yes","2014","66 and older","inadequately","2","","","","1"
"Yes","2014","66 and older","middle vocational","549","0.226038008704292","0.209116382425986","0.242959634982598","1"
"Yes","2014","66 and older","vocational + Abi","40","0.387822998958293","0.297583980120989","0.478062017795597","1"
"Yes","2014","66 and older","higher vocational","67","0.247238092969523","0.198339202349081","0.296136983589965","1"
"Yes","2014","66 and older","higher education","249","0.344309670938656","0.310190854731473","0.37842848714584","1"
"Yes","2014","16-34 y.","higher education","199","0.276144828238856","0.245124888973045","0.307164767504666","1"
"Yes","2014","35-65 y.","in school","","","","","1"
"Yes","2014","35-65 y.","inadequately","8","","","","1"
"Yes","2014","35-65 y.","general elemantary","128","0.13846252653304","0.118969572923555","0.157955480142526","1"
"Yes","2014","35-65 y.","middle vocational","1676","0.256162832090818","0.245769414232851","0.266556249948785","1"
