"ple0098_v5","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","1999","Full Time","1-pers.-HH","52","0.127058203074941","0.0980974244763803","0.156018981673503"
"Yes","1999","Full Time","(Married) couple without C. ","168","0.147287191940532","0.128602843669546","0.165971540211518"
"Yes","1999","Full Time","Single parent ","26","","",""
"Yes","1999","Full Time","Couple + C. LE 16 ","114","0.103088897637179","0.0867161789603202","0.119461616314038"
"Yes","1999","Full Time","Couple + C. GT 16 ","71","0.0697316401518456","0.0540319320288518","0.0854313482748394"
"Yes","1999","Full Time","Couple + C. LE and GT 16","25","","",""
"Yes","1999","Part Time","1-pers.-HH","23","","",""
"Yes","1999","Part Time","(Married) couple without C. ","70","0.152839111815764","0.123529571286527","0.182148652345001"
"Yes","1999","Part Time","Single parent ","16","","",""
"Yes","1999","Part Time","Couple + C. LE 16 ","64","0.0999887634532208","0.0788686228869713","0.12110890401947"
"Yes","1999","Part Time","Couple + C. GT 16 ","31","0.0508248834734597","0.0326659097090967","0.0689838572378227"
"Yes","1999","Part Time","Couple + C. LE and GT 16","26","","",""
"Yes","1999","Not Working","1-pers.-HH","43","0.0605341993283742","0.0438731782570859","0.0771952203996625"
"Yes","1999","Not Working","(Married) couple without C. ","112","0.0860363790996434","0.0728756373311732","0.0991971208681137"
"Yes","1999","Not Working","Single parent ","10","","",""
"Yes","1999","Not Working","Couple + C. LE 16 ","30","0.0561178864736628","0.0378689727840534","0.0743668001632723"
"Yes","1999","Not Working","Couple + C. GT 16 ","28","","",""
"Yes","1999","Not Working","Couple + C. LE and GT 16","15","","",""
"No","1999","Full Time","1-pers.-HH","456","0.872941796925059","0.843981018326498","0.90190257552362"
"No","1999","Full Time","(Married) couple without C. ","1214","0.852712808059468","0.834028459788482","0.871397156330454"
"No","1999","Full Time","Single parent ","211","0.888324388049035","0.848224895089627","0.928423881008443"
"No","1999","Full Time","Couple + C. LE 16 ","1211","0.896911102362821","0.880538383685962","0.91328382103968"
"No","1999","Full Time","Couple + C. GT 16 ","940","0.930268359848154","0.914568651725161","0.945968067971148"
"No","1999","Full Time","Couple + C. LE and GT 16","439","0.93010261985132","0.90690278017854","0.953302459524101"
"No","1999","Part Time","1-pers.-HH","201","0.87453869915913","0.831160802374685","0.917916595943574"
"No","1999","Part Time","(Married) couple without C. ","509","0.847160888184236","0.817851347654999","0.876470428713473"
"No","1999","Part Time","Single parent ","170","0.877291395381729","0.830139292884055","0.924443497879404"
"No","1999","Part Time","Couple + C. LE 16 ","711","0.900011236546779","0.87889109598053","0.921131377113029"
"No","1999","Part Time","Couple + C. GT 16 ","531","0.94917511652654","0.931016142762177","0.967334090290903"
"No","1999","Part Time","Couple + C. LE and GT 16","272","0.893724403751729","0.858733227446711","0.928715580056748"
"No","1999","Not Working","1-pers.-HH","744","0.939465800671626","0.922804779600338","0.956126821742914"
"No","1999","Not Working","(Married) couple without C. ","1632","0.913963620900357","0.900802879131886","0.927124362668827"
"No","1999","Not Working","Single parent ","224","0.950364345917211","0.922536338889342","0.97819235294508"
"No","1999","Not Working","Couple + C. LE 16 ","581","0.943882113526337","0.925633199836728","0.962131027215947"
"No","1999","Not Working","Couple + C. GT 16 ","670","0.948636301636207","0.932260657458394","0.965011945814021"
"No","1999","Not Working","Couple + C. LE and GT 16","271","0.928436871101755","0.898563383717669","0.958310358485841"
"Yes","2000","Full Time","1-pers.-HH","120","0.131309737379284","0.110521864298351","0.152097610460217"
"Yes","2000","Full Time","(Married) couple without C. ","291","0.139780302926606","0.125458701668462","0.154101904184751"
"Yes","2000","Full Time","Single parent ","40","0.109275937132638","0.0796496550404291","0.138902219224847"
"Yes","2000","Full Time","Couple + C. LE 16 ","231","0.106163715873226","0.0934296531932146","0.118897778553238"
"Yes","2000","Full Time","Couple + C. GT 16 ","141","0.0960807924247519","0.0815816364028879","0.110579948446616"
"Yes","2000","Full Time","Couple + C. LE and GT 16","45","0.0565198343014718","0.0398706600331691","0.0731690085697746"
"Yes","2000","Part Time","1-pers.-HH","39","0.1013076779993","0.073763848291888","0.128851507706712"
"Yes","2000","Part Time","(Married) couple without C. ","130","0.150254287967847","0.127802568912019","0.172706007023674"
"Yes","2000","Part Time","Single parent ","28","","",""
"Yes","2000","Part Time","Couple + C. LE 16 ","128","0.105636591392254","0.0890424576218457","0.122230725162662"
"Yes","2000","Part Time","Couple + C. GT 16 ","77","0.0889032483210539","0.0704524119674081","0.1073540846747"
"Yes","2000","Part Time","Couple + C. LE and GT 16","42","0.0830170938722198","0.0590243113235967","0.107009876420843"
"Yes","2000","Not Working","1-pers.-HH","96","0.0683472963491901","0.0555517013240493","0.0811428913743309"
"Yes","2000","Not Working","(Married) couple without C. ","265","0.0863986401883326","0.0770290898958125","0.0957681904808527"
"Yes","2000","Not Working","Single parent ","13","","",""
"Yes","2000","Not Working","Couple + C. LE 16 ","71","0.0709643580829896","0.0554778872424096","0.0864508289235695"
"Yes","2000","Not Working","Couple + C. GT 16 ","55","0.0589594829094213","0.04444709664654","0.0734718691723026"
"Yes","2000","Not Working","Couple + C. LE and GT 16","17","","",""
"No","2000","Full Time","1-pers.-HH","894","0.868690262620716","0.847902389539783","0.889478135701649"
"No","2000","Full Time","(Married) couple without C. ","1961","0.860219697073394","0.845898095815249","0.874541298331538"
"No","2000","Full Time","Single parent ","386","0.890724062867362","0.861097780775153","0.920350344959571"
"No","2000","Full Time","Couple + C. LE 16 ","2017","0.893836284126774","0.881102221446762","0.906570346806785"
"No","2000","Full Time","Couple + C. GT 16 ","1446","0.903919207575248","0.889420051553384","0.918418363597112"
"No","2000","Full Time","Couple + C. LE and GT 16","694","0.943480165698528","0.926830991430225","0.960129339966831"
"No","2000","Part Time","1-pers.-HH","422","0.8986923220007","0.871148492293288","0.926236151708112"
"No","2000","Part Time","(Married) couple without C. ","843","0.849745712032153","0.827293992976326","0.87219743108798"
"No","2000","Part Time","Single parent ","290","0.910508187523611","0.879134316221375","0.941882058825846"
"No","2000","Part Time","Couple + C. LE 16 ","1190","0.894363408607746","0.877769274837338","0.910957542378154"
"No","2000","Part Time","Couple + C. GT 16 ","837","0.911096751678946","0.8926459153253","0.929547588032592"
"No","2000","Part Time","Couple + C. LE and GT 16","466","0.91698290612778","0.892990123579157","0.940975688676403"
"No","2000","Not Working","1-pers.-HH","1398","0.93165270365081","0.918857108625669","0.944448298675951"
"No","2000","Not Working","(Married) couple without C. ","3189","0.913601359811667","0.904231809519147","0.922970910104187"
"No","2000","Not Working","Single parent ","354","0.968619979262671","0.950783120091238","0.986456838434103"
"No","2000","Not Working","Couple + C. LE 16 ","985","0.92903564191701","0.913549171076431","0.94452211275759"
"No","2000","Not Working","Couple + C. GT 16 ","957","0.941040517090579","0.926528130827697","0.95555290335346"
"No","2000","Not Working","Couple + C. LE and GT 16","473","0.956899291425361","0.938917813983998","0.974880768866725"
"Yes","2001","Full Time","1-pers.-HH","109","0.147991112494234","0.124740523122487","0.17124170186598"
"Yes","2001","Full Time","(Married) couple without C. ","235","0.138565777005301","0.123324773314507","0.153806780696095"
"Yes","2001","Full Time","Single parent ","37","0.087475426857356","0.0591059764430356","0.115844877271677"
"Yes","2001","Full Time","Couple + C. LE 16 ","234","0.126543971672716","0.112124097329247","0.140963846016184"
"Yes","2001","Full Time","Couple + C. GT 16 ","155","0.10342948351406","0.0878039501830745","0.119055016845046"
"Yes","2001","Full Time","Couple + C. LE and GT 16","36","0.0477871349577988","0.0319508166977985","0.0636234532177991"
"Yes","2001","Part Time","1-pers.-HH","33","0.0882779232645839","0.0613693021934848","0.115186544335683"
"Yes","2001","Part Time","(Married) couple without C. ","120","0.139094061930402","0.117306012638234","0.16088211122257"
"Yes","2001","Part Time","Single parent ","20","","",""
"Yes","2001","Part Time","Couple + C. LE 16 ","137","0.120945461232429","0.102991409119099","0.13889951334576"
"Yes","2001","Part Time","Couple + C. GT 16 ","81","0.105543876010752","0.0845011412666556","0.126586610754849"
"Yes","2001","Part Time","Couple + C. LE and GT 16","30","0.0535923121574291","0.0333178520962916","0.0738667722185666"
"Yes","2001","Not Working","1-pers.-HH","87","0.0682046385011047","0.0546765198388625","0.0817327571633469"
"Yes","2001","Not Working","(Married) couple without C. ","216","0.0816433376801839","0.0720735162937931","0.0912131590665747"
"Yes","2001","Not Working","Single parent ","7","","",""
"Yes","2001","Not Working","Couple + C. LE 16 ","76","0.0855155271955047","0.0670075502000768","0.104023504190933"
"Yes","2001","Not Working","Couple + C. GT 16 ","58","0.0752850205587235","0.0583091390193951","0.0922609020980519"
"Yes","2001","Not Working","Couple + C. LE and GT 16","16","","",""
"No","2001","Full Time","1-pers.-HH","787","0.852008887505767","0.82875829813402","0.875259476877513"
"No","2001","Full Time","(Married) couple without C. ","1739","0.861434222994699","0.846193219303905","0.876675226685493"
"No","2001","Full Time","Single parent ","344","0.912524573142644","0.884155122728323","0.940894023556964"
"No","2001","Full Time","Couple + C. LE 16 ","1808","0.873456028327284","0.859036153983815","0.887875902670753"
"No","2001","Full Time","Couple + C. GT 16 ","1304","0.89657051648594","0.880944983154954","0.912196049816926"
"No","2001","Full Time","Couple + C. LE and GT 16","661","0.952212865042201","0.936376546782201","0.968049183302202"
"No","2001","Part Time","1-pers.-HH","394","0.911722076735416","0.884813455664317","0.938630697806515"
"No","2001","Part Time","(Married) couple without C. ","849","0.860905938069598","0.83911788877743","0.882693987361766"
"No","2001","Part Time","Single parent ","282","0.937948502628362","0.910739648661991","0.965157356594732"
"No","2001","Part Time","Couple + C. LE 16 ","1130","0.87905453876757","0.86110048665424","0.897008590880901"
"No","2001","Part Time","Couple + C. GT 16 ","738","0.894456123989248","0.873413389245151","0.915498858733344"
"No","2001","Part Time","Couple + C. LE and GT 16","444","0.946407687842571","0.926133227781434","0.966682147903708"
"No","2001","Not Working","1-pers.-HH","1247","0.931795361498895","0.918267242836653","0.945323480161138"
"No","2001","Not Working","(Married) couple without C. ","2929","0.918356662319816","0.908786840933425","0.927926483706207"
"No","2001","Not Working","Single parent ","346","0.984210446320062","0.971206066349781","0.997214826290344"
"No","2001","Not Working","Couple + C. LE 16 ","801","0.914484472804495","0.895976495809067","0.932992449799923"
"No","2001","Not Working","Couple + C. GT 16 ","870","0.924714979441277","0.907739097901948","0.941690860980605"
"No","2001","Not Working","Couple + C. LE and GT 16","401","0.963639830762115","0.94567387264686","0.98160578887737"
"Yes","2002","Full Time","1-pers.-HH","103","0.127574191448935","0.105643977173507","0.149504405724364"
"Yes","2002","Full Time","(Married) couple without C. ","317","0.157249009999891","0.141342397606466","0.173155622393317"
"Yes","2002","Full Time","Single parent ","38","0.094287896471384","0.0650213307502243","0.123554462192544"
"Yes","2002","Full Time","Couple + C. LE 16 ","257","0.133464029589995","0.118196736004506","0.148731323175484"
"Yes","2002","Full Time","Couple + C. GT 16 ","198","0.114621677691771","0.098468029696127","0.130775325687414"
"Yes","2002","Full Time","Couple + C. LE and GT 16","72","0.082737576061014","0.0625024323892489","0.102972719732779"
"Yes","2002","Part Time","1-pers.-HH","41","0.120141432429033","0.0888229465916096","0.151459918266457"
"Yes","2002","Part Time","(Married) couple without C. ","158","0.127491222332791","0.107403756279446","0.147578688386137"
"Yes","2002","Part Time","Single parent ","26","","",""
"Yes","2002","Part Time","Couple + C. LE 16 ","171","0.127089577653303","0.108698692762609","0.145480462543997"
"Yes","2002","Part Time","Couple + C. GT 16 ","109","0.0848860376183723","0.0667275563192174","0.103044518917527"
"Yes","2002","Part Time","Couple + C. LE and GT 16","43","0.0660989899860238","0.0448055866345344","0.0873923933375133"
"Yes","2002","Not Working","1-pers.-HH","94","0.0794432049884332","0.0649961530729308","0.0938902569039356"
"Yes","2002","Not Working","(Married) couple without C. ","317","0.0918597695256454","0.0818572650344423","0.101862274016849"
"Yes","2002","Not Working","Single parent ","9","","",""
"Yes","2002","Not Working","Couple + C. LE 16 ","83","0.0942019216728433","0.0741718436322008","0.114231999713486"
"Yes","2002","Not Working","Couple + C. GT 16 ","78","0.0642696422640062","0.0489704741918509","0.0795688103361615"
"Yes","2002","Not Working","Couple + C. LE and GT 16","28","","",""
"No","2002","Full Time","1-pers.-HH","786","0.872425808551065","0.850495594275636","0.894356022826493"
"No","2002","Full Time","(Married) couple without C. ","1695","0.842750990000109","0.826844377606683","0.858657602393534"
"No","2002","Full Time","Single parent ","345","0.905712103528616","0.876445537807456","0.934978669249776"
"No","2002","Full Time","Couple + C. LE 16 ","1649","0.866535970410005","0.851268676824516","0.881803263995494"
"No","2002","Full Time","Couple + C. GT 16 ","1296","0.885378322308229","0.869224674312586","0.901531970303873"
"No","2002","Full Time","Couple + C. LE and GT 16","640","0.917262423938986","0.897027280267221","0.937497567610751"
"No","2002","Part Time","1-pers.-HH","373","0.879858567570967","0.848540081733543","0.91117705340839"
"No","2002","Part Time","(Married) couple without C. ","901","0.872508777667209","0.852421311613863","0.892596243720554"
"No","2002","Part Time","Single parent ","283","0.918805293246936","0.888351285465059","0.949259301028813"
"No","2002","Part Time","Couple + C. LE 16 ","1089","0.872910422346697","0.854519537456004","0.891301307237391"
"No","2002","Part Time","Couple + C. GT 16 ","796","0.915113962381628","0.896955481082473","0.933272443680783"
"No","2002","Part Time","Couple + C. LE and GT 16","480","0.933901010013976","0.912607606662487","0.955194413365466"
"No","2002","Not Working","1-pers.-HH","1252","0.920556795011567","0.906109743096065","0.935003846927069"
"No","2002","Not Working","(Married) couple without C. ","2886","0.908140230474355","0.898137725983151","0.918142734965558"
"No","2002","Not Working","Single parent ","329","0.98107357113624","0.96654660689376","0.995600535378721"
"No","2002","Not Working","Couple + C. LE 16 ","734","0.905798078327157","0.885768000286514","0.925828156367799"
"No","2002","Not Working","Couple + C. GT 16 ","909","0.935730357735994","0.920431189663838","0.951029525808149"
"No","2002","Not Working","Couple + C. LE and GT 16","395","0.941422768955672","0.919044078168005","0.963801459743339"
"Yes","2003","Full Time","1-pers.-HH","111","0.142193349193613","0.118547199854682","0.165839498532545"
"Yes","2003","Full Time","(Married) couple without C. ","279","0.135280387442056","0.119819862340612","0.1507409125435"
"Yes","2003","Full Time","Single parent ","31","0.0811512650804587","0.0530990566354987","0.109203473525419"
"Yes","2003","Full Time","Couple + C. LE 16 ","247","0.141273668303162","0.12482277375022","0.157724562856103"
"Yes","2003","Full Time","Couple + C. GT 16 ","191","0.14262109299068","0.124553680008788","0.160688505972571"
"Yes","2003","Full Time","Couple + C. LE and GT 16","64","0.0866557446147115","0.0650944344603553","0.108217054769068"
"Yes","2003","Part Time","1-pers.-HH","43","0.118372578763079","0.0869491787839727","0.149795978742186"
"Yes","2003","Part Time","(Married) couple without C. ","174","0.148874455389713","0.127848228961401","0.169900681818025"
"Yes","2003","Part Time","Single parent ","24","","",""
"Yes","2003","Part Time","Couple + C. LE 16 ","161","0.124000144654776","0.10532929297536","0.142670996334192"
"Yes","2003","Part Time","Couple + C. GT 16 ","108","0.101059949870668","0.0813244109449844","0.120795488796352"
"Yes","2003","Part Time","Couple + C. LE and GT 16","51","0.0935549088800699","0.0676647928293693","0.119445024930771"
"Yes","2003","Not Working","1-pers.-HH","85","0.0679971620633991","0.0545284569603321","0.0814658671664661"
"Yes","2003","Not Working","(Married) couple without C. ","327","0.0905952315737383","0.0806734677336818","0.100516995413795"
"Yes","2003","Not Working","Single parent ","18","","",""
"Yes","2003","Not Working","Couple + C. LE 16 ","76","0.113405216302589","0.0905899658845533","0.136220466720624"
"Yes","2003","Not Working","Couple + C. GT 16 ","98","0.0864917959199678","0.0690700460354211","0.103913545804514"
"Yes","2003","Not Working","Couple + C. LE and GT 16","16","","",""
"No","2003","Full Time","1-pers.-HH","727","0.857806650806387","0.834160501467455","0.881452800145318"
"No","2003","Full Time","(Married) couple without C. ","1601","0.864719612557944","0.8492590874565","0.880180137659388"
"No","2003","Full Time","Single parent ","333","0.918848734919541","0.890796526474581","0.946900943364501"
"No","2003","Full Time","Couple + C. LE 16 ","1475","0.858726331696838","0.842275437143897","0.87517722624978"
"No","2003","Full Time","Couple + C. GT 16 ","1248","0.857378907009321","0.839311494027429","0.875446319991212"
"No","2003","Full Time","Couple + C. LE and GT 16","590","0.913344255385288","0.891782945230932","0.934905565539645"
"No","2003","Part Time","1-pers.-HH","363","0.881627421236921","0.850204021257814","0.913050821216027"
"No","2003","Part Time","(Married) couple without C. ","927","0.851125544610287","0.830099318181975","0.872151771038599"
"No","2003","Part Time","Single parent ","278","0.92120898999557","0.890823794343649","0.95159418564749"
"No","2003","Part Time","Couple + C. LE 16 ","1036","0.875999855345224","0.857329003665808","0.89467070702464"
"No","2003","Part Time","Couple + C. GT 16 ","788","0.898940050129332","0.879204511203648","0.918675589055016"
"No","2003","Part Time","Couple + C. LE and GT 16","435","0.90644509111993","0.880554975069229","0.932335207170631"
"No","2003","Not Working","1-pers.-HH","1257","0.932002837936601","0.918534132833534","0.945471543039668"
"No","2003","Not Working","(Married) couple without C. ","2888","0.909404768426262","0.899483004586205","0.919326532266318"
"No","2003","Not Working","Single parent ","336","0.961531163325473","0.941496471396052","0.981565855254894"
"No","2003","Not Working","Couple + C. LE 16 ","666","0.886594783697411","0.863779533279376","0.909410034115447"
"No","2003","Not Working","Couple + C. GT 16 ","902","0.913508204080032","0.896086454195486","0.930929953964579"
"No","2003","Not Working","Couple + C. LE and GT 16","415","0.958551658598841","0.939733774225465","0.977369542972216"
"Yes","2004","Full Time","1-pers.-HH","124","0.173971889267423","0.147436405287136","0.20050737324771"
"Yes","2004","Full Time","(Married) couple without C. ","302","0.146641931337588","0.130668347065907","0.162615515609269"
"Yes","2004","Full Time","Single parent ","36","0.104502903457587","0.0713462657315322","0.137659541183641"
"Yes","2004","Full Time","Couple + C. LE 16 ","223","0.132284668840783","0.11546150180626","0.149107835875305"
"Yes","2004","Full Time","Couple + C. GT 16 ","221","0.144931197610902","0.126510726782079","0.163351668439725"
"Yes","2004","Full Time","Couple + C. LE and GT 16","71","0.152053985025612","0.122730211657172","0.181377758394053"
"Yes","2004","Part Time","1-pers.-HH","42","0.100237466760824","0.0709530619180059","0.129521871603642"
"Yes","2004","Part Time","(Married) couple without C. ","166","0.144738146858172","0.123577599981075","0.16589869373527"
"Yes","2004","Part Time","Single parent ","33","0.122264990506842","0.085739032029932","0.158790948983753"
"Yes","2004","Part Time","Couple + C. LE 16 ","161","0.14141144448912","0.121157823177324","0.161665065800917"
"Yes","2004","Part Time","Couple + C. GT 16 ","121","0.118652590271231","0.0974666008348575","0.139838579707605"
"Yes","2004","Part Time","Couple + C. LE and GT 16","50","0.0851123797817512","0.0603542165238705","0.109870543039632"
"Yes","2004","Not Working","1-pers.-HH","92","0.0754241901679641","0.0613218598028256","0.0895265205331026"
"Yes","2004","Not Working","(Married) couple without C. ","346","0.0948509870077016","0.084683029612434","0.105018944402969"
"Yes","2004","Not Working","Single parent ","22","","",""
"Yes","2004","Not Working","Couple + C. LE 16 ","70","0.101479696653466","0.0792056426540037","0.123753750652929"
"Yes","2004","Not Working","Couple + C. GT 16 ","84","0.0736156799444684","0.0574944346291157","0.0897369252598212"
"Yes","2004","Not Working","Couple + C. LE and GT 16","36","0.0822315033755563","0.0571268133564274","0.107336193394685"
"No","2004","Full Time","1-pers.-HH","660","0.826028110732577","0.79949262675229","0.852563594712864"
"No","2004","Full Time","(Married) couple without C. ","1582","0.853358068662412","0.837384484390731","0.869331652934092"
"No","2004","Full Time","Single parent ","291","0.895497096542413","0.862340458816359","0.928653734268468"
"No","2004","Full Time","Couple + C. LE 16 ","1335","0.867715331159217","0.850892164124695","0.884538498193739"
"No","2004","Full Time","Couple + C. GT 16 ","1182","0.855068802389098","0.836648331560275","0.873489273217921"
"No","2004","Full Time","Couple + C. LE and GT 16","505","0.847946014974387","0.818622241605947","0.877269788342828"
"No","2004","Part Time","1-pers.-HH","362","0.899762533239176","0.870478128396358","0.929046938081994"
"No","2004","Part Time","(Married) couple without C. ","896","0.855261853141828","0.83410130626473","0.876422400018925"
"No","2004","Part Time","Single parent ","276","0.877735009493158","0.841209051016247","0.914260967970068"
"No","2004","Part Time","Couple + C. LE 16 ","976","0.85858855551088","0.838334934199083","0.878842176822676"
"No","2004","Part Time","Couple + C. GT 16 ","774","0.881347409728769","0.860161420292395","0.902533399165142"
"No","2004","Part Time","Couple + C. LE and GT 16","438","0.914887620218249","0.890129456960368","0.93964578347613"
"No","2004","Not Working","1-pers.-HH","1255","0.924575809832036","0.910473479466897","0.938678140197174"
"No","2004","Not Working","(Married) couple without C. ","2844","0.905149012992298","0.894981055597031","0.915316970387566"
"No","2004","Not Working","Single parent ","339","0.939025315448049","0.914341748327937","0.963708882568162"
"No","2004","Not Working","Couple + C. LE 16 ","636","0.898520303346534","0.876246249347071","0.920794357345996"
"No","2004","Not Working","Couple + C. GT 16 ","924","0.926384320055532","0.910263074740179","0.942505565370884"
"No","2004","Not Working","Couple + C. LE and GT 16","424","0.917768496624444","0.892663806605315","0.942873186643573"
"Yes","2005","Full Time","1-pers.-HH","145","0.211513252145594","0.183578649178628","0.23944785511256"
"Yes","2005","Full Time","(Married) couple without C. ","344","0.181081986599597","0.163197603322631","0.198966369876564"
"Yes","2005","Full Time","Single parent ","36","0.10029394868874","0.0671738032185909","0.13341409415889"
"Yes","2005","Full Time","Couple + C. LE 16 ","228","0.144894706702493","0.126416800355818","0.163372613049168"
"Yes","2005","Full Time","Couple + C. GT 16 ","178","0.126746371126783","0.108737573752019","0.144755168501548"
"Yes","2005","Full Time","Couple + C. LE and GT 16","69","0.164150505062247","0.132674657835901","0.195626352288594"
"Yes","2005","Part Time","1-pers.-HH","58","0.140840343833375","0.107493063055542","0.174187624611208"
"Yes","2005","Part Time","(Married) couple without C. ","157","0.136388087345234","0.115201287846342","0.157574886844126"
"Yes","2005","Part Time","Single parent ","34","0.121484544554116","0.086290489245255","0.156678599862977"
"Yes","2005","Part Time","Couple + C. LE 16 ","190","0.169557079661491","0.147052271140159","0.192061888182823"
"Yes","2005","Part Time","Couple + C. GT 16 ","116","0.113857780912491","0.092640995345393","0.135074566479588"
"Yes","2005","Part Time","Couple + C. LE and GT 16","54","0.104511671498633","0.0762148743014222","0.132808468695844"
"Yes","2005","Not Working","1-pers.-HH","105","0.0864310541981847","0.0712491685582347","0.101612939838135"
"Yes","2005","Not Working","(Married) couple without C. ","374","0.110221026557077","0.0992359032360935","0.12120614987806"
"Yes","2005","Not Working","Single parent ","17","","",""
"Yes","2005","Not Working","Couple + C. LE 16 ","75","0.109476270395779","0.0849581703562129","0.133994370435346"
"Yes","2005","Not Working","Couple + C. GT 16 ","67","0.0640419350953372","0.0481436851307974","0.0799401850598769"
"Yes","2005","Not Working","Couple + C. LE and GT 16","31","0.0594401803904121","0.0379953349216978","0.0808850258591265"
"No","2005","Full Time","1-pers.-HH","676","0.788486747854406","0.76055214488744","0.816421350821372"
"No","2005","Full Time","(Married) couple without C. ","1437","0.818918013400402","0.801033630123436","0.836802396677369"
"No","2005","Full Time","Single parent ","280","0.89970605131126","0.86658590584111","0.932826196781409"
"No","2005","Full Time","Couple + C. LE 16 ","1166","0.855105293297507","0.836627386950832","0.873583199644182"
"No","2005","Full Time","Couple + C. GT 16 ","1133","0.873253628873217","0.855244831498452","0.891262426247982"
"No","2005","Full Time","Couple + C. LE and GT 16","463","0.835849494937753","0.804373647711406","0.867325342164099"
"No","2005","Part Time","1-pers.-HH","360","0.859159656166625","0.825812375388792","0.892506936944458"
"No","2005","Part Time","(Married) couple without C. ","851","0.863611912654766","0.842425113155874","0.884798712153658"
"No","2005","Part Time","Single parent ","297","0.878515455445884","0.843321400137023","0.913709510754745"
"No","2005","Part Time","Couple + C. LE 16 ","878","0.830442920338509","0.807938111817177","0.852947728859841"
"No","2005","Part Time","Couple + C. GT 16 ","745","0.886142219087509","0.864925433520412","0.907359004654607"
"No","2005","Part Time","Couple + C. LE and GT 16","395","0.895488328501367","0.867191531304156","0.923785125698578"
"No","2005","Not Working","1-pers.-HH","1211","0.913568945801815","0.898387060161865","0.928750831441765"
"No","2005","Not Working","(Married) couple without C. ","2748","0.889778973442923","0.87879385012194","0.900764096763906"
"No","2005","Not Working","Single parent ","345","0.956702440592136","0.935736519107245","0.977668362077028"
"No","2005","Not Working","Couple + C. LE 16 ","548","0.890523729604221","0.866005629564654","0.915041829643787"
"No","2005","Not Working","Couple + C. GT 16 ","844","0.935958064904663","0.920059814940123","0.951856314869202"
"No","2005","Not Working","Couple + C. LE and GT 16","436","0.940559819609588","0.919114974140874","0.962004665078302"
"Yes","2006","Full Time","1-pers.-HH","174","0.216625159253123","0.189977074089714","0.243273244416532"
"Yes","2006","Full Time","(Married) couple without C. ","447","0.210708602896075","0.19275028431756","0.228666921474589"
"Yes","2006","Full Time","Single parent ","42","0.137874882013376","0.100276032516422","0.175473731510329"
"Yes","2006","Full Time","Couple + C. LE 16 ","284","0.180404713908331","0.160467905138134","0.200341522678527"
"Yes","2006","Full Time","Couple + C. GT 16 ","216","0.140310854701625","0.1218862524123","0.158735456990949"
"Yes","2006","Full Time","Couple + C. LE and GT 16","81","0.144764438537798","0.11404546899064","0.175483408084955"
"Yes","2006","Part Time","1-pers.-HH","66","0.143786251112682","0.110467165801367","0.177105336423996"
"Yes","2006","Part Time","(Married) couple without C. ","203","0.157271149283626","0.135737611718657","0.178804686848596"
"Yes","2006","Part Time","Single parent ","44","0.132378415440751","0.0974669910213639","0.167289839860139"
"Yes","2006","Part Time","Couple + C. LE 16 ","230","0.202823215045567","0.179336891006351","0.226309539084783"
"Yes","2006","Part Time","Couple + C. GT 16 ","131","0.127890031131303","0.105672684013062","0.150107378249544"
"Yes","2006","Part Time","Couple + C. LE and GT 16","57","0.135379498205439","0.102343403865129","0.16841559254575"
"Yes","2006","Not Working","1-pers.-HH","146","0.0955754483180828","0.0808961223255137","0.110254774310652"
"Yes","2006","Not Working","(Married) couple without C. ","467","0.114862096701675","0.104364374560226","0.125359818843124"
"Yes","2006","Not Working","Single parent ","30","0.0748645717183551","0.0479395608387507","0.101789582597959"
"Yes","2006","Not Working","Couple + C. LE 16 ","93","0.106993613303376","0.0840295000048463","0.129957726601905"
"Yes","2006","Not Working","Couple + C. GT 16 ","80","0.0967268360731201","0.077119255238795","0.116334416907445"
"Yes","2006","Not Working","Couple + C. LE and GT 16","26","","",""
"No","2006","Full Time","1-pers.-HH","744","0.783374840746877","0.756726755583468","0.810022925910286"
"No","2006","Full Time","(Married) couple without C. ","1534","0.789291397103925","0.771333078525411","0.80724971568244"
"No","2006","Full Time","Single parent ","281","0.862125117986624","0.82452626848967","0.899723967483578"
"No","2006","Full Time","Couple + C. LE 16 ","1145","0.819595286091669","0.799658477321473","0.839532094861866"
"No","2006","Full Time","Couple + C. GT 16 ","1149","0.859689145298375","0.841264543009051","0.8781137475877"
"No","2006","Full Time","Couple + C. LE and GT 16","423","0.855235561462202","0.824516591915045","0.88595453100936"
"No","2006","Part Time","1-pers.-HH","360","0.856213748887318","0.822894663576003","0.889532834198633"
"No","2006","Part Time","(Married) couple without C. ","895","0.842728850716374","0.821195313151404","0.864262388281343"
"No","2006","Part Time","Single parent ","318","0.867621584559249","0.832710160139861","0.902533008978636"
"No","2006","Part Time","Couple + C. LE 16 ","896","0.797176784954433","0.773690460915217","0.820663108993649"
"No","2006","Part Time","Couple + C. GT 16 ","737","0.872109968868697","0.849892621750456","0.894327315986938"
"No","2006","Part Time","Couple + C. LE and GT 16","355","0.864620501794561","0.83158440745425","0.897656596134871"
"No","2006","Not Working","1-pers.-HH","1395","0.904424551681917","0.889745225689348","0.919103877674486"
"No","2006","Not Working","(Married) couple without C. ","3077","0.885137903298325","0.874640181156875","0.895635625439774"
"No","2006","Not Working","Single parent ","337","0.925135428281645","0.898210417402041","0.952060439161249"
