"ple0098_v5","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"Yes","2001","Couple + C. LE 16 ","Male","200","0.1082552341577","0.0945938754819882","0.121916592833411","1"
"Yes","2001","Couple + C. LE 16 ","Female","247","0.124917578435482","0.111098733782417","0.138736423088547","1"
"Yes","2001","Couple + C. GT 16 ","Male","139","0.0888677213472605","0.0751460880730793","0.102589354621442","1"
"Yes","2001","Couple + C. GT 16 ","Female","155","0.104472087316545","0.0892644312108403","0.11967974342225","1"
"Yes","2001","Couple + C. LE and GT 16","Male","35","0.0377631381524423","0.024562137068754","0.0509641392361305","1"
"Yes","2001","Couple + C. LE and GT 16","Female","47","0.0559302645867528","0.0398761558765819","0.0719843732969236","1"
"Yes","2001","1-pers.-HH","Male","98","0.109359163608489","0.0904731960693427","0.128245131147635","1"
"Yes","2001","1-pers.-HH","Female","131","0.0899744539651499","0.0759885200889465","0.103960387841353","1"
"Yes","2001","(Married) couple without C. ","Male","254","0.102490982826281","0.0914978456811599","0.113484119971402","1"
"Yes","2001","(Married) couple without C. ","Female","317","0.11369224764845","0.102631421816641","0.12475307348026","1"
"No","2002","Couple + C. GT 16 ","Male","1559","0.908872849576017","0.895431469145909","0.922314230006124","2"
"No","2002","(Married) couple without C. ","Male","2649","0.893299266162635","0.882235013715785","0.904363518609485","2"
"No","2002","1-pers.-HH","Male","973","0.902586717863117","0.88476987152964","0.920403564196595","2"
"No","2002","1-pers.-HH","Female","1438","0.896180826439026","0.881164279931566","0.911197372946485","2"
"No","2002","Single parent ","Male","287","0.954137476786687","0.930699407848436","0.977575545724938","2"
"No","2002","(Married) couple without C. ","Female","2833","0.874115713494188","0.862768665946258","0.885462761042119","2"
"No","2002","Couple + C. LE 16 ","Male","1631","0.87668203731404","0.861731408441237","0.891632666186844","2"
"No","2002","Single parent ","Female","670","0.924895221781599","0.905697094803225","0.944093348759972","2"
"No","2002","Couple + C. GT 16 ","Female","1442","0.908412570463532","0.89438827957494","0.922436861352125","2"
"No","2002","Couple + C. LE 16 ","Female","1841","0.876602410882241","0.862618672458303","0.890586149306179","2"
"No","2002","Couple + C. LE and GT 16","Male","768","0.940612118591317","0.924561942870564","0.956662294312069","2"
"No","2002","Couple + C. LE and GT 16","Female","747","0.916264860260859","0.897363828709851","0.935165891811868","2"
"Yes","2002","Single parent ","Male","19","","","","1"
"Yes","2002","Single parent ","Female","54","0.0751047782184013","0.0559066512400277","0.0943029051967749","1"
"Yes","2002","Couple + C. LE 16 ","Male","227","0.12331796268596","0.108367333813156","0.138268591558763","1"
"Yes","2002","Couple + C. LE 16 ","Female","284","0.123397589117759","0.109413850693822","0.137381327541697","1"
"Yes","2002","Couple + C. GT 16 ","Male","202","0.0911271504239833","0.0776857699938756","0.104568530854091","1"
"Yes","2002","Couple + C. GT 16 ","Female","183","0.0915874295364679","0.0775631386478754","0.10561172042506","1"
"Yes","2002","Couple + C. LE and GT 16","Male","65","0.0593878814086832","0.0433377056879307","0.0754380571294357","1"
"Yes","2002","Couple + C. LE and GT 16","Female","78","0.0837351397391406","0.0648341081881321","0.102636171290149","1"
"Yes","2002","1-pers.-HH","Male","91","0.0974132821368827","0.0795964358034051","0.11523012847036","1"
"Yes","2002","1-pers.-HH","Female","147","0.103819173560974","0.0888026270535146","0.118835720068434","1"
"Yes","2002","(Married) couple without C. ","Male","342","0.106700733837365","0.0956364813905149","0.117764986284214","1"
"Yes","2002","(Married) couple without C. ","Female","450","0.125884286505812","0.114537238957881","0.137231334053742","1"
"No","2003","1-pers.-HH","Male","955","0.912891234506233","0.895761005287945","0.930021463724521","2"
"No","2003","1-pers.-HH","Female","1392","0.892481432053965","0.877035106658924","0.907927757449005","2"
"No","2003","(Married) couple without C. ","Male","2622","0.900218334905586","0.889408584457907","0.911028085353266","2"
"No","2003","Couple + C. GT 16 ","Male","1526","0.891721786047344","0.877058247956687","0.906385324138","2"
"No","2003","Couple + C. GT 16 ","Female","1412","0.879980579303794","0.864106174166838","0.89585498444075","2"
"No","2003","(Married) couple without C. ","Female","2794","0.874302178013479","0.86289260812057","0.885711747906389","2"
"No","2003","Single parent ","Male","287","0.956853635001406","0.934124978491491","0.97958229151132","2"
"No","2003","Single parent ","Female","660","0.924669146209232","0.90529676733068","0.944041525087784","2"
"No","2003","Couple + C. LE 16 ","Male","1482","0.878031973354385","0.862462090895336","0.893601855813434","2"
"No","2003","Couple + C. LE and GT 16","Male","716","0.925150120569513","0.906694687889038","0.943605553249988","2"
"No","2003","Couple + C. LE 16 ","Female","1695","0.862028804559606","0.846776605950443","0.877281003168769","2"
"No","2003","Couple + C. LE and GT 16","Female","724","0.921476646945335","0.902719096193257","0.940234197697412","2"
"Yes","2003","Single parent ","Male","20","","","","1"
"Yes","2003","1-pers.-HH","Male","86","0.0871087654937669","0.0699785362754793","0.104238994712055","1"
"Yes","2003","1-pers.-HH","Female","153","0.107518567946035","0.0920722425509952","0.122964893341075","1"
"Yes","2003","(Married) couple without C. ","Male","331","0.099781665094414","0.0889719146467346","0.110591415542093","1"
"Yes","2003","(Married) couple without C. ","Female","449","0.125697821986521","0.114288252093611","0.13710739187943","1"
"Yes","2003","Single parent ","Female","53","0.075330853790768","0.0559584749122164","0.0947032326693196","1"
"Yes","2003","Couple + C. LE 16 ","Male","215","0.121968026645615","0.106398144186566","0.137537909104664","1"
"Yes","2003","Couple + C. LE 16 ","Female","269","0.137971195440394","0.122718996831231","0.153223394049557","1"
"Yes","2003","Couple + C. GT 16 ","Male","199","0.108278213952656","0.0936146758619996","0.122941752043313","1"
"Yes","2003","Couple + C. GT 16 ","Female","198","0.120019420696206","0.10414501555925","0.135893825833162","1"
"Yes","2003","Couple + C. LE and GT 16","Male","65","0.0748498794304868","0.0563944467500117","0.0933053121109619","1"
"Yes","2003","Couple + C. LE and GT 16","Female","66","0.0785233530546653","0.0597658023025878","0.0972809038067428","1"
"No","2004","1-pers.-HH","Female","1370","0.885148948870634","0.869172581378422","0.901125316362845","2"
"No","2004","(Married) couple without C. ","Male","2553","0.890365303350491","0.879009731400013","0.901720875300968","2"
"No","2004","Couple + C. GT 16 ","Female","1388","0.881154891420959","0.865337973792884","0.896971809049034","2"
"No","2004","1-pers.-HH","Male","907","0.900156423981405","0.881621785631881","0.918691062330929","2"
"No","2004","Couple + C. GT 16 ","Male","1492","0.889125089388749","0.874191048980379","0.904059129797119","2"
"No","2004","(Married) couple without C. ","Female","2769","0.87513897387739","0.863735601918252","0.886542345836528","2"
"No","2004","Single parent ","Male","283","0.934008371630878","0.906146006566877","0.96187073669488","2"
"No","2004","Single parent ","Female","623","0.890840188468538","0.867606062858493","0.914074314078583","2"
"No","2004","Couple + C. LE 16 ","Male","1367","0.874383058838231","0.857989500177337","0.890776617499124","2"
"No","2004","Couple + C. LE and GT 16","Male","675","0.88086018987175","0.857783044044947","0.903937335698554","2"
"No","2004","Couple + C. LE 16 ","Female","1580","0.868051223621142","0.852549525355886","0.883552921886398","2"
"No","2004","Couple + C. LE and GT 16","Female","692","0.899264539036905","0.877964258070603","0.920564820003207","2"
"Yes","2004","Single parent ","Male","22","","","","1"
"Yes","2004","1-pers.-HH","Male","98","0.099843576018595","0.0813089376690713","0.118378214368119","1"
"Yes","2004","1-pers.-HH","Female","160","0.114851051129366","0.0988746836371548","0.130827418621578","1"
"Yes","2004","(Married) couple without C. ","Male","355","0.109634696649509","0.0982791246990315","0.120990268599987","1"
"Yes","2004","(Married) couple without C. ","Female","459","0.12486102612261","0.113457654163472","0.136264398081748","1"
"Yes","2004","Single parent ","Female","69","0.109159811531462","0.0859256859214174","0.132393937141507","1"
"Yes","2004","Couple + C. LE 16 ","Male","203","0.125616941161769","0.109223382500876","0.142010499822663","1"
"Yes","2004","Couple + C. LE 16 ","Female","251","0.131948776378858","0.116447078113602","0.147450474644114","1"
"Yes","2004","Couple + C. GT 16 ","Male","206","0.110874910611251","0.0959408702028807","0.12580895101962","1"
"Yes","2004","Couple + C. GT 16 ","Female","220","0.118845108579041","0.103028190950966","0.134662026207116","1"
"Yes","2004","Couple + C. LE and GT 16","Male","82","0.11913981012825","0.0960626643014464","0.142216955955053","1"
"Yes","2004","Couple + C. LE and GT 16","Female","75","0.100735460963095","0.0794351799967929","0.122035741929397","1"
"No","2005","Couple + C. GT 16 ","Female","1312","0.898474752929394","0.883144502979332","0.913805002879456","2"
"No","2005","Couple + C. GT 16 ","Male","1410","0.893727557358634","0.878588826592615","0.908866288124654","2"
"No","2005","1-pers.-HH","Female","1356","0.868897468685875","0.85205151087476","0.885743426496991","2"
"No","2005","(Married) couple without C. ","Female","2596","0.849053801437511","0.836455677115918","0.861651925759104","2"
"No","2005","1-pers.-HH","Male","891","0.858105062102526","0.836617009847301","0.879593114357752","2"
"No","2005","(Married) couple without C. ","Male","2440","0.881870941249775","0.869935097927538","0.893806784572012","2"
"No","2005","Single parent ","Male","276","0.913147871727984","0.881333332962031","0.944962410493938","2"
"No","2005","Single parent ","Female","646","0.91243204536999","0.891610913733131","0.933253177006849","2"
"No","2005","Couple + C. LE and GT 16","Male","647","0.880876278777156","0.857247782957042","0.90450477459727","2"
"No","2005","Couple + C. LE 16 ","Male","1196","0.873826758223206","0.856464499265539","0.891189017180873","2"
"No","2005","Couple + C. LE 16 ","Female","1396","0.836248873985253","0.818553759750035","0.853943988220472","2"
"No","2005","Couple + C. LE and GT 16","Female","647","0.895934310878378","0.873723130080159","0.918145491676596","2"
"Yes","2005","1-pers.-HH","Male","122","0.141894937897474","0.120406885642248","0.163382990152699","1"
"Yes","2005","Single parent ","Male","25","","","","1"
"Yes","2005","1-pers.-HH","Female","186","0.131102531314125","0.114256573503009","0.14794848912524","1"
"Yes","2005","(Married) couple without C. ","Male","369","0.118129058750225","0.106193215427988","0.130064902072461","1"
"Yes","2005","(Married) couple without C. ","Female","506","0.150946198562489","0.138348074240896","0.163544322884083","1"
"Yes","2005","Single parent ","Female","62","0.0875679546300101","0.0667468229931514","0.108389086266869","1"
"Yes","2005","Couple + C. LE 16 ","Male","209","0.126173241776794","0.108810982819127","0.143535500734461","1"
"Yes","2005","Couple + C. LE 16 ","Female","284","0.163751126014746","0.146056011779528","0.181446240249965","1"
"Yes","2005","Couple + C. GT 16 ","Male","182","0.106272442641366","0.091133711875346","0.121411173407385","1"
"Yes","2005","Couple + C. GT 16 ","Female","179","0.101525247070606","0.0861949971205441","0.116855497020668","1"
"Yes","2005","Couple + C. LE and GT 16","Male","75","0.119123721222844","0.0954952254027299","0.142752217042958","1"
"Yes","2005","Couple + C. LE and GT 16","Female","79","0.104065689121622","0.0818545083234039","0.126276869919841","1"
"No","2006","Couple + C. GT 16 ","Male","1391","0.88921191080618","0.873837389710375","0.904586431901985","2"
"No","2006","Couple + C. GT 16 ","Female","1288","0.859330059089908","0.841764559943668","0.876895558236148","2"
"No","2006","1-pers.-HH","Male","1013","0.870972357088651","0.851563527370116","0.890381186807186","2"
"No","2006","1-pers.-HH","Female","1486","0.848922909068451","0.832091063662353","0.865754754474549","2"
"No","2006","(Married) couple without C. ","Female","2854","0.84429170847663","0.832241753226925","0.856341663726335","2"
"No","2006","Single parent ","Male","261","0.895079626410619","0.859809270494407","0.93034998232683","2"
"No","2006","(Married) couple without C. ","Male","2652","0.856395605955035","0.84413932111149","0.86865189079858","2"
"No","2006","Single parent ","Female","675","0.881570693325643","0.85862882563258","0.904512561018707","2"
"No","2006","Couple + C. LE 16 ","Male","1228","0.841320184630849","0.822811366487607","0.85982900277409","2"
"No","2006","Couple + C. LE and GT 16","Male","538","0.866293624847954","0.839547460101007","0.893039789594901","2"
"No","2006","Couple + C. LE 16 ","Female","1416","0.81636344187217","0.798243590016327","0.834483293728013","2"
"No","2006","Couple + C. LE and GT 16","Female","569","0.899022623617721","0.875842107878363","0.922203139357078","2"
"Yes","2006","1-pers.-HH","Male","133","0.129027642911349","0.109618813192814","0.148436472629883","1"
"Yes","2006","Single parent ","Male","29","","","","1"
"Yes","2006","Single parent ","Female","87","0.118429306674357","0.0954874389812929","0.14137117436742","1"
"Yes","2006","Couple + C. LE 16 ","Male","269","0.158679815369151","0.14017099722591","0.177188633512393","1"
"Yes","2006","Couple + C. LE 16 ","Female","338","0.18363655812783","0.165516706271987","0.201756409983673","1"
"Yes","2006","Couple + C. GT 16 ","Male","210","0.11078808919382","0.0954135680980149","0.126162610289625","1"
"Yes","2006","Couple + C. GT 16 ","Female","217","0.140669940910092","0.123104441763852","0.158235440056332","1"
"Yes","2006","Couple + C. LE and GT 16","Male","84","0.133706375152046","0.106960210405099","0.160452539898993","1"
"Yes","2006","Couple + C. LE and GT 16","Female","80","0.100977376382279","0.0777968606429217","0.124157892121637","1"
"Yes","2006","1-pers.-HH","Female","253","0.151077090931549","0.134245245525451","0.167908936337647","1"
"Yes","2006","(Married) couple without C. ","Male","493","0.143604394044965","0.13134810920142","0.15586067888851","1"
"Yes","2006","(Married) couple without C. ","Female","624","0.15570829152337","0.143658336273665","0.167758246773075","1"
"No","2007","1-pers.-HH","Male","940","0.877414780069421","0.857818958173554","0.897010601965289","2"
"No","2007","1-pers.-HH","Female","1376","0.826852705055814","0.808556911946534","0.845148498165094","2"
"No","2007","(Married) couple without C. ","Female","2567","0.808817130046431","0.795281102033449","0.822353158059414","2"
"No","2007","Single parent ","Male","247","0.930414701086822","0.899951346576031","0.960878055597613","2"
"No","2007","Couple + C. GT 16 ","Male","1330","0.85750740180569","0.840014957386406","0.874999846224975","2"
"No","2007","Couple + C. GT 16 ","Female","1210","0.856479466347313","0.838333127619928","0.874625805074698","2"
"No","2007","(Married) couple without C. ","Male","2428","0.839536877110936","0.826298831401351","0.852774922820521","2"
"No","2007","Single parent ","Female","629","0.871144604730446","0.846569497895875","0.895719711565016","2"
"No","2007","Couple + C. LE 16 ","Male","1102","0.83844986737798","0.818860949034578","0.858038785721383","2"
"No","2007","Couple + C. LE 16 ","Female","1284","0.807076889628023","0.787796329245984","0.826357450010062","2"
"No","2007","Couple + C. LE and GT 16","Male","502","0.881260482245884","0.854727881302911","0.907793083188857","2"
"No","2007","Couple + C. LE and GT 16","Female","520","0.888287595760728","0.86299738438088","0.913577807140575","2"
"Yes","2007","1-pers.-HH","Male","136","0.122585219930579","0.102989398034711","0.142181041826446","1"
"Yes","2007","Single parent ","Male","21","","","","1"
"Yes","2007","Single parent ","Female","85","0.128855395269554","0.104280288434984","0.153430502104125","1"
"Yes","2007","Couple + C. LE 16 ","Male","254","0.16155013262202","0.141961214278617","0.181139050965422","1"
"Yes","2007","Couple + C. LE 16 ","Female","325","0.192923110371977","0.173642549989938","0.212203670754016","1"
"Yes","2007","Couple + C. GT 16 ","Male","204","0.14249259819431","0.125000153775025","0.159985042613594","1"
"Yes","2007","Couple + C. GT 16 ","Female","224","0.143520533652687","0.125374194925302","0.161666872380072","1"
"Yes","2007","Couple + C. LE and GT 16","Male","69","0.118739517754116","0.0922069168111427","0.145272118697089","1"
"Yes","2007","Couple + C. LE and GT 16","Female","76","0.111712404239272","0.0864221928594248","0.13700261561912","1"
"Yes","2007","1-pers.-HH","Female","267","0.173147294944186","0.154851501834906","0.191443088053466","1"
"Yes","2007","(Married) couple without C. ","Male","525","0.160463122889064","0.147225077179479","0.173701168598649","1"
"Yes","2007","(Married) couple without C. ","Female","675","0.191182869953569","0.177646841940586","0.204718897966551","1"
"No","2008","1-pers.-HH","Male","899","0.84058753545873","0.818550774062299","0.862624296855161","2"
"No","2008","1-pers.-HH","Female","1285","0.789774312148085","0.769758604346136","0.809790019950034","2"
"No","2008","(Married) couple without C. ","Male","2284","0.804918856611059","0.790327068965185","0.819510644256932","2"
"No","2008","(Married) couple without C. ","Female","2385","0.773889307626277","0.759187597023556","0.788591018228998","2"
"No","2008","Single parent ","Male","251","0.926954070097429","0.896475387285989","0.957432752908868","2"
"No","2008","Couple + C. GT 16 ","Male","1263","0.866197418850045","0.848882296984328","0.883512540715761","2"
"No","2008","Couple + C. GT 16 ","Female","1141","0.841788611289678","0.82256210208692","0.861015120492436","2"
"No","2008","Couple + C. LE and GT 16","Male","434","0.822073763544256","0.789358996693176","0.854788530395335","2"
"No","2008","Single parent ","Female","607","0.856078742077543","0.830314186493485","0.881843297661601","2"
"No","2008","Couple + C. LE 16 ","Male","984","0.800422547554251","0.778176511190827","0.822668583917674","2"
"No","2008","Couple + C. LE 16 ","Female","1128","0.773292902689677","0.751903495099941","0.794682310279413","2"
"No","2008","Couple + C. LE and GT 16","Female","433","0.872917883946788","0.844400389741175","0.901435378152401","2"
"Yes","2008","1-pers.-HH","Male","161","0.15941246454127","0.137375703144839","0.181449225937701","1"
"Yes","2008","Single parent ","Male","29","","","","1"
"Yes","2008","Single parent ","Female","106","0.143921257922457","0.1181567023384","0.169685813506515","1"
"Yes","2008","Couple + C. LE 16 ","Male","256","0.199577452445749","0.177331416082326","0.221823488809173","1"
"Yes","2008","1-pers.-HH","Female","307","0.210225687851915","0.190209980049966","0.230241395653864","1"
"Yes","2008","(Married) couple without C. ","Male","549","0.195081143388941","0.180489355743068","0.209672931034815","1"
"Yes","2008","(Married) couple without C. ","Female","725","0.226110692373723","0.211408981771002","0.240812402976445","1"
"Yes","2008","Couple + C. LE 16 ","Female","344","0.226707097310323","0.205317689720587","0.248096504900058","1"
"Yes","2008","Couple + C. GT 16 ","Male","222","0.133802581149955","0.116487459284238","0.151117703015672","1"
"Yes","2008","Couple + C. GT 16 ","Female","243","0.158211388710322","0.138984879507564","0.17743789791308","1"
"Yes","2008","Couple + C. LE and GT 16","Male","91","0.177926236455744","0.145211469604665","0.210641003306824","1"
"Yes","2008","Couple + C. LE and GT 16","Female","91","0.127082116053212","0.0985646218475989","0.155599610258825","1"
"No","2009","1-pers.-HH","Male","","","","","2"
"No","2009","1-pers.-HH","Female","","","","","2"
"No","2009","(Married) couple without C. ","Male","","","","","2"
"No","2009","(Married) couple without C. ","Female","","","","","2"
"No","2009","Single parent ","Male","","","","","2"
"No","2009","Couple + C. GT 16 ","Male","","","","","2"
"No","2009","Couple + C. GT 16 ","Female","","","","","2"
"No","2009","Couple + C. LE and GT 16","Male","","","","","2"
"No","2009","Single parent ","Female","","","","","2"
"No","2009","Couple + C. LE 16 ","Male","","","","","2"
"No","2009","Couple + C. LE 16 ","Female","","","","","2"
"No","2009","Couple + C. LE and GT 16","Female","","","","","2"
"Yes","2009","1-pers.-HH","Male","","","","","1"
"Yes","2009","Single parent ","Male","","","","","1"
"Yes","2009","Single parent ","Female","","","","","1"
"Yes","2009","Couple + C. LE 16 ","Male","","","","","1"
"Yes","2009","1-pers.-HH","Female","","","","","1"
"Yes","2009","(Married) couple without C. ","Male","","","","","1"
"Yes","2009","(Married) couple without C. ","Female","","","","","1"
"Yes","2009","Couple + C. LE 16 ","Female","","","","","1"
"Yes","2009","Couple + C. GT 16 ","Male","","","","","1"
"Yes","2009","Couple + C. GT 16 ","Female","","","","","1"
"Yes","2009","Couple + C. LE and GT 16","Male","","","","","1"
"Yes","2009","Couple + C. LE and GT 16","Female","","","","","1"
"No","2010","Couple + C. GT 16 ","Male","1078","0.836484353836007","0.816387965643083","0.856580742028931","2"
"No","2010","Couple + C. GT 16 ","Female","938","0.808067154623662","0.785462535495703","0.83067177375162","2"
"No","2010","Couple + C. LE and GT 16","Male","591","0.809693571976017","0.780696854567925","0.838690289384109","2"
"No","2010","1-pers.-HH","Male","778","0.830559763871359","0.806526990854627","0.85459253688809","2"
"No","2010","1-pers.-HH","Female","1158","0.793594440789714","0.772777122314053","0.814411759265375","2"
"No","2010","(Married) couple without C. ","Male","1926","0.781654523767911","0.765408322945119","0.797900724590703","2"
"No","2010","(Married) couple without C. ","Female","2063","0.75401189906797","0.738019865799377","0.770003932336563","2"
"No","2010","Single parent ","Male","313","0.898717400691826","0.867551776093869","0.929883025289783","2"
"No","2010","Single parent ","Female","1461","0.8457661570872","0.828897387568866","0.862634926605534","2"
"No","2010","Couple + C. LE 16 ","Male","2473","0.794874118843586","0.780569515015977","0.809178722671194","2"
"No","2010","Couple + C. LE 16 ","Female","2856","0.776363429150415","0.762878850692404","0.789848007608425","2"
"No","2010","Couple + C. LE and GT 16","Female","599","0.866540237622999","0.841786052850846","0.891294422395151","2"
"Yes","2010","1-pers.-HH","Male","158","0.169440236128641","0.14540746311191","0.193473009145373","1"
"Yes","2010","1-pers.-HH","Female","294","0.206405559210286","0.185588240734625","0.227222877685947","1"
"Yes","2010","Single parent ","Male","47","0.101282599308174","0.0701169747102171","0.132448223906131","1"
"Yes","2010","Single parent ","Female","300","0.1542338429128","0.137365073394466","0.171102612431134","1"
"Yes","2010","Couple + C. LE 16 ","Male","588","0.205125881156414","0.190821277328806","0.219430484984023","1"
"Yes","2010","Couple + C. GT 16 ","Female","228","0.191932845376338","0.16932822624838","0.214537464504297","1"
"Yes","2010","(Married) couple without C. ","Male","558","0.218345476232089","0.202099275409297","0.234591677054881","1"
"Yes","2010","(Married) couple without C. ","Female","723","0.24598810093203","0.229996067663437","0.261980134200623","1"
"Yes","2010","Couple + C. LE 16 ","Female","812","0.223636570849586","0.210151992391575","0.237121149307596","1"
"Yes","2010","Couple + C. GT 16 ","Male","223","0.163515646163993","0.143419257971069","0.183612034356917","1"
"Yes","2010","Couple + C. LE and GT 16","Male","113","0.190306428023983","0.161309710615891","0.219303145432075","1"
"Yes","2010","Couple + C. LE and GT 16","Female","126","0.133459762377001","0.108705577604849","0.158213947149154","1"
"No","2011","Couple + C. GT 16 ","Male","1163","0.84920215778822","0.830430246637632","0.867974068938809","2"
