"pli0098_h","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Never","2000","Thuringia","Urban Area","","","","","5"
"Never","2000","Thuringia","Rural Area","","","","","5"
"Never","2000","Hamburg","Urban Area","","","","","5"
"Never","2000","Hamburg","Rural Area","","","","","5"
"Never","2000","Lower Saxony","Urban Area","","","","","5"
"Never","2000","Lower Saxony","Rural Area","","","","","5"
"Never","2000","Bremen","Urban Area","","","","","5"
"Never","2000","Bremen","Rural Area","","","","","5"
"Never","2000","North Rhine-Westphalia","Urban Area","","","","","5"
"Never","2000","North Rhine-Westphalia","Rural Area","","","","","5"
"Never","2000","Hesse","Urban Area","","","","","5"
"Never","2000","Hesse","Rural Area","","","","","5"
"Never","2000","Rhineland-Palatinate,Saarland","Urban Area","","","","","5"
"Never","2000","Rhineland-Palatinate,Saarland","Rural Area","","","","","5"
"Never","2000","Baden-Württemberg","Urban Area","","","","","5"
"Rarely","2000","Hesse","Urban Area","","","","","4"
"Rarely","2000","North Rhine-Westphalia","Rural Area","","","","","4"
"Rarely","2000","Hesse","Rural Area","","","","","4"
"Rarely","2000","Hamburg","Urban Area","","","","","4"
"Rarely","2000","Rhineland-Palatinate,Saarland","Urban Area","","","","","4"
"Rarely","2000","Schleswig-Holstein","Urban Area","","","","","4"
"Rarely","2000","Schleswig-Holstein","Rural Area","","","","","4"
"Rarely","2000","Bavaria","Urban Area","","","","","4"
"Rarely","2000","Hamburg","Rural Area","","","","","4"
"Rarely","2000","North Rhine-Westphalia","Urban Area","","","","","4"
"Rarely","2000","Rhineland-Palatinate,Saarland","Rural Area","","","","","4"
"Rarely","2000","Baden-Württemberg","Urban Area","","","","","4"
"Rarely","2000","Baden-Württemberg","Rural Area","","","","","4"
"Rarely","2000","Lower Saxony","Urban Area","","","","","4"
"Rarely","2000","Lower Saxony","Rural Area","","","","","4"
"Rarely","2000","Bremen","Urban Area","","","","","4"
"Rarely","2000","Bremen","Rural Area","","","","","4"
"Rarely","2000","Thuringia","Rural Area","","","","","4"
"Rarely","2000","Bavaria","Rural Area","","","","","4"
"Rarely","2000","Berlin","Urban Area","","","","","4"
"Rarely","2000","Berlin","Rural Area","","","","","4"
"Rarely","2000","Brandenburg","Urban Area","","","","","4"
"Rarely","2000","Brandenburg","Rural Area","","","","","4"
"Rarely","2000","Mecklenburg-Western Pomerania","Urban Area","","","","","4"
"Rarely","2000","Mecklenburg-Western Pomerania","Rural Area","","","","","4"
"Rarely","2000","Saxony","Urban Area","","","","","4"
"Rarely","2000","Saxony","Rural Area","","","","","4"
"Rarely","2000","Saxony-Anhalt","Urban Area","","","","","4"
"Rarely","2000","Saxony-Anhalt","Rural Area","","","","","4"
"Rarely","2000","Thuringia","Urban Area","","","","","4"
"Daily","2001","North Rhine-Westphalia","Urban Area","","","","","1"
"Daily","2001","North Rhine-Westphalia","Rural Area","","","","","1"
"Daily","2001","Hesse","Urban Area","","","","","1"
"Daily","2001","Hesse","Rural Area","","","","","1"
"Daily","2001","Rhineland-Palatinate,Saarland","Urban Area","","","","","1"
"Daily","2001","Rhineland-Palatinate,Saarland","Rural Area","","","","","1"
"Daily","2001","Baden-Württemberg","Urban Area","","","","","1"
"Daily","2001","Baden-Württemberg","Rural Area","","","","","1"
"Daily","2001","Bavaria","Urban Area","","","","","1"
"Daily","2001","Bavaria","Rural Area","","","","","1"
"Daily","2001","Berlin","Urban Area","","","","","1"
"Daily","2001","Berlin","Rural Area","","","","","1"
"Daily","2001","Brandenburg","Urban Area","","","","","1"
"Daily","2001","Schleswig-Holstein","Rural Area","","","","","1"
"Daily","2001","Hamburg","Urban Area","","","","","1"
"Daily","2001","Hamburg","Rural Area","","","","","1"
"Daily","2001","Lower Saxony","Urban Area","","","","","1"
"Daily","2001","Lower Saxony","Rural Area","","","","","1"
"Daily","2001","Bremen","Urban Area","","","","","1"
"Daily","2001","Bremen","Rural Area","","","","","1"
"Daily","2001","Schleswig-Holstein","Urban Area","","","","","1"
"Daily","2001","Brandenburg","Rural Area","","","","","1"
"Daily","2001","Mecklenburg-Western Pomerania","Urban Area","","","","","1"
"Daily","2001","Mecklenburg-Western Pomerania","Rural Area","","","","","1"
"Daily","2001","Saxony","Urban Area","","","","","1"
"Daily","2001","Saxony","Rural Area","","","","","1"
"Daily","2001","Saxony-Anhalt","Urban Area","","","","","1"
"Daily","2001","Saxony-Anhalt","Rural Area","","","","","1"
"Daily","2001","Thuringia","Urban Area","","","","","1"
"Daily","2001","Thuringia","Rural Area","","","","","1"
"Min 1x per month","2001","Hamburg","Urban Area","17","","","","3"
"Min 1x per month","2001","Hamburg","Rural Area","","","","","3"
"Min 1x per month","2001","Schleswig-Holstein","Rural Area","20","","","","3"
"Min 1x per month","2001","Schleswig-Holstein","Urban Area","18","","","","3"
"Min 1x per month","2001","North Rhine-Westphalia","Urban Area","447","0.0914688805047726","0.0830546470191776","0.0998831139903676","3"
"Min 1x per month","2001","North Rhine-Westphalia","Rural Area","31","0.256400181300924","0.177280603387928","0.335519759213919","3"
"Min 1x per month","2001","Hesse","Urban Area","88","0.0672224742919213","0.0529350687862697","0.0815098797975728","3"
"Min 1x per month","2001","Hesse","Rural Area","56","0.212280448862753","0.166237027460838","0.258323870264669","3"
"Min 1x per month","2001","Rhineland-Palatinate,Saarland","Urban Area","101","0.0951465775890272","0.0771487153884378","0.113144439789617","3"
"Min 1x per month","2001","Rhineland-Palatinate,Saarland","Rural Area","36","0.0999837347687702","0.0675198098057552","0.132447659731785","3"
"Min 1x per month","2001","Baden-Württemberg","Urban Area","311","0.138165929753993","0.124229069460845","0.152102790047142","3"
"Min 1x per month","2001","Baden-Württemberg","Rural Area","36","0.112887020686468","0.0737378377405367","0.1520362036324","3"
"Min 1x per month","2001","Bavaria","Urban Area","204","0.128599273939335","0.111380865724815","0.145817682153856","3"
"Min 1x per month","2001","Bavaria","Rural Area","283","0.164185712380463","0.145919768299505","0.182451656461422","3"
"Min 1x per month","2001","Berlin","Urban Area","21","","","","3"
"Min 1x per month","2001","Berlin","Rural Area","","","","","3"
"Min 1x per month","2001","Brandenburg","Urban Area","4","","","","3"
"Min 1x per month","2001","Brandenburg","Rural Area","38","0.0418145131084921","0.0286566450577538","0.0549723811592304","3"
"Min 1x per month","2001","Mecklenburg-Western Pomerania","Urban Area","4","","","","3"
"Min 1x per month","2001","Mecklenburg-Western Pomerania","Rural Area","16","","","","3"
"Min 1x per month","2001","Saxony","Urban Area","52","0.055042571600184","0.0391190008446792","0.0709661423556888","3"
"Min 1x per month","2001","Saxony","Rural Area","32","0.0340422911039614","0.0218944345316376","0.0461901476762851","3"
"Min 1x per month","2001","Saxony-Anhalt","Urban Area","8","","","","3"
"Min 1x per month","2001","Saxony-Anhalt","Rural Area","35","0.0491456265761167","0.0336332578363959","0.0646579953158375","3"
"Min 1x per month","2001","Thuringia","Urban Area","15","","","","3"
"Min 1x per month","2001","Thuringia","Rural Area","41","0.0553934827378761","0.038338005670246","0.0724489598055062","3"
"Min 1x per month","2001","Lower Saxony","Urban Area","103","0.129738870326097","0.108258388767784","0.151219351884411","3"
"Min 1x per month","2001","Lower Saxony","Rural Area","101","0.110707698224803","0.09027643734367","0.131138959105936","3"
"Min 1x per month","2001","Bremen","Urban Area","7","","","","3"
"Min 1x per month","2001","Bremen","Rural Area","","","","","3"
"Min 1x per week","2001","Schleswig-Holstein","Rural Area","21","","","","2"
"Min 1x per week","2001","Schleswig-Holstein","Urban Area","11","","","","2"
"Min 1x per week","2001","Hamburg","Urban Area","13","","","","2"
"Min 1x per week","2001","Lower Saxony","Rural Area","90","0.105827925041487","0.0857972915736828","0.125858558509292","2"
"Min 1x per week","2001","Hesse","Rural Area","27","","","","2"
"Min 1x per week","2001","Rhineland-Palatinate,Saarland","Urban Area","125","0.126617986295322","0.106220105799356","0.147015866791288","2"
"Min 1x per week","2001","Hamburg","Rural Area","","","","","2"
"Min 1x per week","2001","Lower Saxony","Urban Area","60","0.0608583754016159","0.0455753305905462","0.0761414202126856","2"
"Min 1x per week","2001","Hesse","Urban Area","101","0.101237864760856","0.0840270686624213","0.118448660859291","2"
"Min 1x per week","2001","Bremen","Urban Area","14","","","","2"
"Min 1x per week","2001","Bremen","Rural Area","","","","","2"
"Min 1x per week","2001","North Rhine-Westphalia","Rural Area","9","","","","2"
"Min 1x per week","2001","North Rhine-Westphalia","Urban Area","545","0.122882997821961","0.113300413776081","0.132465581867841","2"
"Min 1x per week","2001","Rhineland-Palatinate,Saarland","Rural Area","46","0.154620931465871","0.115494426371442","0.1937474365603","2"
"Min 1x per week","2001","Baden-Württemberg","Urban Area","263","0.106081640031315","0.0936444669967071","0.118518813065923","2"
"Min 1x per week","2001","Baden-Württemberg","Rural Area","44","0.15411616928884","0.109448767128468","0.198783571449212","2"
"Min 1x per week","2001","Bavaria","Urban Area","142","0.109375327559409","0.0933217501268545","0.125428904991963","2"
"Min 1x per week","2001","Bavaria","Rural Area","318","0.214141356249071","0.193913864197103","0.234368848301039","2"
"Min 1x per week","2001","Berlin","Urban Area","37","0.0620221662310811","0.0452348508195312","0.0788094816426311","2"
"Min 1x per week","2001","Berlin","Rural Area","","","","","2"
"Min 1x per week","2001","Brandenburg","Urban Area","1","","","","2"
"Min 1x per week","2001","Brandenburg","Rural Area","19","","","","2"
"Min 1x per week","2001","Mecklenburg-Western Pomerania","Urban Area","3","","","","2"
"Min 1x per week","2001","Mecklenburg-Western Pomerania","Rural Area","4","","","","2"
"Min 1x per week","2001","Saxony","Urban Area","50","0.0628497522897759","0.0459047598424489","0.0797947447371028","2"
"Min 1x per week","2001","Saxony","Rural Area","22","","","","2"
"Min 1x per week","2001","Saxony-Anhalt","Urban Area","4","","","","2"
"Min 1x per week","2001","Saxony-Anhalt","Rural Area","26","","","","2"
"Min 1x per week","2001","Thuringia","Urban Area","5","","","","2"
"Min 1x per week","2001","Thuringia","Rural Area","39","0.0543390755249636","0.037437277327374","0.0712408737225531","2"
"Never","2001","Schleswig-Holstein","Urban Area","129","0.458756446397341","0.399969485599005","0.517543407195678","5"
"Never","2001","Schleswig-Holstein","Rural Area","184","0.484827378512941","0.434109202000561","0.535545555025321","5"
"Never","2001","Hamburg","Urban Area","178","0.70330740630071","0.648820499112636","0.757794313488785","5"
"Never","2001","Hamburg","Rural Area","","","","","5"
"Never","2001","Lower Saxony","Urban Area","464","0.489169035873298","0.457213047780807","0.521125023965789","5"
"Never","2001","Lower Saxony","Rural Area","361","0.395453689097585","0.363615629195423","0.427291748999748","5"
"Never","2001","Bremen","Urban Area","98","0.634132032199689","0.558787749155618","0.709476315243759","5"
"Never","2001","Bremen","Rural Area","","","","","5"
"Never","2001","North Rhine-Westphalia","Urban Area","2089","0.469278865177868","0.454712316567279","0.483845413788458","5"
"Never","2001","North Rhine-Westphalia","Rural Area","32","0.278817561569898","0.197564862978603","0.360070260161192","5"
"Never","2001","Hesse","Urban Area","605","0.496714746817382","0.468186983879297","0.525242509755468","5"
"Never","2001","Hesse","Rural Area","101","0.30080451340883","0.249166650638994","0.352442376178666","5"
"Never","2001","Rhineland-Palatinate,Saarland","Urban Area","465","0.456035523787787","0.425484917983763","0.486586129591812","5"
"Never","2001","Rhineland-Palatinate,Saarland","Rural Area","118","0.37772144298499","0.325254059444311","0.430188826525669","5"
"Never","2001","Baden-Württemberg","Urban Area","907","0.407108816005333","0.387266361866563","0.426951270144102","5"
"Never","2001","Baden-Württemberg","Rural Area","81","0.396627671782562","0.336108158034961","0.457147185530163","5"
"Never","2001","Bavaria","Urban Area","611","0.42713614843675","0.401692835720793","0.452579461152707","5"
"Never","2001","Bavaria","Rural Area","455","0.296426671339809","0.273908512928197","0.318944829751422","5"
"Never","2001","Berlin","Urban Area","610","0.752064511850076","0.72201008901679","0.782118934683362","5"
"Never","2001","Berlin","Rural Area","","","","","5"
"Never","2001","Brandenburg","Urban Area","53","0.752251085436937","0.649643155408361","0.854859015465512","5"
"Never","2001","Brandenburg","Rural Area","694","0.794635552750295","0.768080703715743","0.821190401784848","5"
"Never","2001","Mecklenburg-Western Pomerania","Urban Area","49","0.759474579422269","0.655571474650258","0.863377684194281","5"
"Never","2001","Mecklenburg-Western Pomerania","Rural Area","334","0.705122787875022","0.662803958789522","0.747441616960523","5"
"Never","2001","Saxony","Urban Area","529","0.695862687247006","0.663742238106547","0.727983136387464","5"
"Never","2001","Saxony","Rural Area","669","0.760759416245149","0.73218006910454","0.789338763385758","5"
"Never","2001","Saxony-Anhalt","Urban Area","218","0.890258179298676","0.851512600450241","0.929003758147111","5"
"Never","2001","Saxony-Anhalt","Rural Area","564","0.779000593054424","0.749226185717309","0.808775000391538","5"
"Never","2001","Thuringia","Urban Area","212","0.755429722867316","0.705173041966886","0.805686403767746","5"
"Never","2001","Thuringia","Rural Area","448","0.687318724053046","0.652753522576405","0.721883925529687","5"
"Rarely","2001","Bavaria","Urban Area","495","0.334889250064506","0.310614075037148","0.359164425091864","4"
"Rarely","2001","Hesse","Urban Area","386","0.33482491412984","0.30789816292517","0.36175166533451","4"
"Rarely","2001","Hesse","Rural Area","119","0.396855156876526","0.341767588791762","0.451942724961291","4"
"Rarely","2001","Baden-Württemberg","Rural Area","90","0.33636913824213","0.277919397550652","0.394818878933607","4"
"Rarely","2001","North Rhine-Westphalia","Rural Area","45","0.384592349893472","0.296439384521688","0.472745315265255","4"
"Rarely","2001","Schleswig-Holstein","Urban Area","118","0.434907790970907","0.37642180662362","0.493393775318194","4"
"Rarely","2001","Schleswig-Holstein","Rural Area","148","0.421637310809473","0.371522819465406","0.47175180215354","4"
"Rarely","2001","Hamburg","Urban Area","62","0.196763278522627","0.149343446469675","0.244183110575579","4"
"Rarely","2001","North Rhine-Westphalia","Urban Area","1428","0.316369256495398","0.302795004637912","0.329943508352884","4"
"Rarely","2001","Rhineland-Palatinate,Saarland","Urban Area","330","0.322199912327864","0.293535123990135","0.350864700665593","4"
"Rarely","2001","Rhineland-Palatinate,Saarland","Rural Area","128","0.367673890780369","0.31549280376891","0.419854977791829","4"
"Rarely","2001","Baden-Württemberg","Urban Area","874","0.348643614209359","0.329397066950014","0.367890161468704","4"
"Rarely","2001","Hamburg","Rural Area","","","","","4"
"Rarely","2001","Lower Saxony","Urban Area","313","0.320233718398989","0.290407547458303","0.350059889339674","4"
