"pli0098_h","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1993","Mecklenburg-Western Pomerania","Not Working","","","",""
"Min 1x per week","1993","Saxony","Full Time","","","",""
"Min 1x per week","1993","Saxony","Part Time","","","",""
"Min 1x per week","1993","Saxony","Not Working","","","",""
"Min 1x per week","1993","Saxony-Anhalt","Full Time","","","",""
"Min 1x per week","1993","Saxony-Anhalt","Part Time","","","",""
"Min 1x per week","1993","Saxony-Anhalt","Not Working","","","",""
"Min 1x per week","1993","Thuringia","Full Time","","","",""
"Min 1x per week","1993","Thuringia","Part Time","","","",""
"Min 1x per week","1993","Thuringia","Not Working","","","",""
"Min 1x per month","1993","Schleswig-Holstein","Full Time","","","",""
"Min 1x per month","1993","Schleswig-Holstein","Part Time","","","",""
"Min 1x per month","1993","Schleswig-Holstein","Not Working","","","",""
"Min 1x per month","1993","Hamburg","Full Time","","","",""
"Min 1x per month","1993","Hamburg","Part Time","","","",""
"Min 1x per month","1993","Hamburg","Not Working","","","",""
"Min 1x per month","1993","Lower Saxony","Full Time","","","",""
"Min 1x per month","1993","Lower Saxony","Part Time","","","",""
"Min 1x per month","1993","Lower Saxony","Not Working","","","",""
"Min 1x per month","1993","Bremen","Full Time","","","",""
"Min 1x per month","1993","Bremen","Part Time","","","",""
"Min 1x per month","1993","Bremen","Not Working","","","",""
"Min 1x per month","1993","North Rhine-Westphalia","Full Time","","","",""
"Min 1x per month","1993","North Rhine-Westphalia","Part Time","","","",""
"Min 1x per month","1993","North Rhine-Westphalia","Not Working","","","",""
"Min 1x per month","1993","Hesse","Full Time","","","",""
"Min 1x per month","1993","Hesse","Part Time","","","",""
"Min 1x per month","1993","Hesse","Not Working","","","",""
"Min 1x per month","1993","Rhineland-Palatinate,Saarland","Full Time","","","",""
"Min 1x per month","1993","Rhineland-Palatinate,Saarland","Part Time","","","",""
"Min 1x per month","1993","Rhineland-Palatinate,Saarland","Not Working","","","",""
"Min 1x per month","1993","Baden-Württemberg","Full Time","","","",""
"Min 1x per month","1993","Baden-Württemberg","Part Time","","","",""
"Min 1x per month","1993","Baden-Württemberg","Not Working","","","",""
"Min 1x per month","1993","Bavaria","Full Time","","","",""
"Min 1x per month","1993","Bavaria","Part Time","","","",""
"Min 1x per month","1993","Bavaria","Not Working","","","",""
"Min 1x per month","1993","Berlin","Full Time","","","",""
"Min 1x per month","1993","Berlin","Part Time","","","",""
"Min 1x per month","1993","Berlin","Not Working","","","",""
"Min 1x per month","1993","Brandenburg","Full Time","","","",""
"Min 1x per month","1993","Brandenburg","Part Time","","","",""
"Min 1x per month","1993","Brandenburg","Not Working","","","",""
"Min 1x per month","1993","Mecklenburg-Western Pomerania","Full Time","","","",""
"Min 1x per month","1993","Mecklenburg-Western Pomerania","Part Time","","","",""
"Min 1x per month","1993","Mecklenburg-Western Pomerania","Not Working","","","",""
"Min 1x per month","1993","Saxony","Full Time","","","",""
"Min 1x per month","1993","Saxony","Part Time","","","",""
"Min 1x per month","1993","Saxony","Not Working","","","",""
"Min 1x per month","1993","Saxony-Anhalt","Full Time","","","",""
"Min 1x per month","1993","Saxony-Anhalt","Part Time","","","",""
"Min 1x per month","1993","Saxony-Anhalt","Not Working","","","",""
"Min 1x per month","1993","Thuringia","Full Time","","","",""
"Min 1x per month","1993","Thuringia","Part Time","","","",""
"Min 1x per month","1993","Thuringia","Not Working","","","",""
"Rarely","1993","Schleswig-Holstein","Full Time","","","",""
"Rarely","1993","Schleswig-Holstein","Part Time","","","",""
"Rarely","1993","Schleswig-Holstein","Not Working","","","",""
"Rarely","1993","Hamburg","Full Time","","","",""
"Rarely","1993","Hamburg","Part Time","","","",""
"Rarely","1993","Hamburg","Not Working","","","",""
"Rarely","1993","Lower Saxony","Full Time","","","",""
"Rarely","1993","Lower Saxony","Part Time","","","",""
"Rarely","1993","Lower Saxony","Not Working","","","",""
"Rarely","1993","Bremen","Full Time","","","",""
"Rarely","1993","Bremen","Part Time","","","",""
"Rarely","1993","Bremen","Not Working","","","",""
"Rarely","1993","North Rhine-Westphalia","Full Time","","","",""
"Rarely","1993","North Rhine-Westphalia","Part Time","","","",""
"Rarely","1993","North Rhine-Westphalia","Not Working","","","",""
"Rarely","1993","Hesse","Full Time","","","",""
"Rarely","1993","Hesse","Part Time","","","",""
"Rarely","1993","Hesse","Not Working","","","",""
"Rarely","1993","Rhineland-Palatinate,Saarland","Full Time","","","",""
"Rarely","1993","Rhineland-Palatinate,Saarland","Part Time","","","",""
"Rarely","1993","Rhineland-Palatinate,Saarland","Not Working","","","",""
"Rarely","1993","Baden-Württemberg","Full Time","","","",""
"Rarely","1993","Baden-Württemberg","Part Time","","","",""
"Rarely","1993","Baden-Württemberg","Not Working","","","",""
"Rarely","1993","Bavaria","Full Time","","","",""
"Rarely","1993","Bavaria","Part Time","","","",""
"Rarely","1993","Bavaria","Not Working","","","",""
"Rarely","1993","Berlin","Full Time","","","",""
"Rarely","1993","Berlin","Part Time","","","",""
"Rarely","1993","Berlin","Not Working","","","",""
"Rarely","1993","Brandenburg","Full Time","","","",""
"Rarely","1993","Brandenburg","Part Time","","","",""
"Rarely","1993","Brandenburg","Not Working","","","",""
"Rarely","1993","Mecklenburg-Western Pomerania","Full Time","","","",""
"Rarely","1993","Mecklenburg-Western Pomerania","Part Time","","","",""
"Rarely","1993","Mecklenburg-Western Pomerania","Not Working","","","",""
"Rarely","1993","Saxony","Full Time","","","",""
"Rarely","1993","Saxony","Part Time","","","",""
"Rarely","1993","Saxony","Not Working","","","",""
"Rarely","1993","Saxony-Anhalt","Full Time","","","",""
"Rarely","1993","Saxony-Anhalt","Part Time","","","",""
"Rarely","1993","Saxony-Anhalt","Not Working","","","",""
"Rarely","1993","Thuringia","Full Time","","","",""
"Rarely","1993","Thuringia","Part Time","","","",""
"Rarely","1993","Thuringia","Not Working","","","",""
"Never","1993","Schleswig-Holstein","Full Time","","","",""
"Never","1993","Schleswig-Holstein","Part Time","","","",""
"Never","1993","Schleswig-Holstein","Not Working","","","",""
"Never","1993","Hamburg","Full Time","","","",""
"Never","1993","Hamburg","Part Time","","","",""
"Never","1993","Hamburg","Not Working","","","",""
"Never","1993","Lower Saxony","Full Time","","","",""
"Never","1993","Lower Saxony","Part Time","","","",""
"Never","1993","Lower Saxony","Not Working","","","",""
"Never","1993","Bremen","Full Time","","","",""
"Never","1993","Bremen","Part Time","","","",""
"Never","1993","Bremen","Not Working","","","",""
"Never","1993","North Rhine-Westphalia","Full Time","","","",""
"Never","1993","North Rhine-Westphalia","Part Time","","","",""
"Never","1993","North Rhine-Westphalia","Not Working","","","",""
"Never","1993","Hesse","Full Time","","","",""
"Never","1993","Hesse","Part Time","","","",""
"Never","1993","Hesse","Not Working","","","",""
"Never","1993","Rhineland-Palatinate,Saarland","Full Time","","","",""
"Never","1993","Rhineland-Palatinate,Saarland","Part Time","","","",""
"Never","1993","Rhineland-Palatinate,Saarland","Not Working","","","",""
"Never","1993","Baden-Württemberg","Full Time","","","",""
"Never","1993","Baden-Württemberg","Part Time","","","",""
"Never","1993","Baden-Württemberg","Not Working","","","",""
"Never","1993","Bavaria","Full Time","","","",""
"Never","1993","Bavaria","Part Time","","","",""
"Never","1993","Bavaria","Not Working","","","",""
"Never","1993","Berlin","Full Time","","","",""
"Never","1993","Berlin","Part Time","","","",""
"Never","1993","Berlin","Not Working","","","",""
"Never","1993","Brandenburg","Full Time","","","",""
"Never","1993","Brandenburg","Part Time","","","",""
"Never","1993","Brandenburg","Not Working","","","",""
"Never","1993","Mecklenburg-Western Pomerania","Full Time","","","",""
"Never","1993","Mecklenburg-Western Pomerania","Part Time","","","",""
"Never","1993","Mecklenburg-Western Pomerania","Not Working","","","",""
"Never","1993","Saxony","Full Time","","","",""
"Never","1993","Saxony","Part Time","","","",""
"Never","1993","Saxony","Not Working","","","",""
"Never","1993","Saxony-Anhalt","Full Time","","","",""
"Never","1993","Saxony-Anhalt","Part Time","","","",""
"Never","1993","Saxony-Anhalt","Not Working","","","",""
"Never","1993","Thuringia","Full Time","","","",""
"Never","1993","Thuringia","Part Time","","","",""
"Never","1993","Thuringia","Not Working","","","",""
"Daily","1994","Schleswig-Holstein","Full Time","","","",""
"Daily","1994","Schleswig-Holstein","Part Time","","","",""
"Daily","1994","Schleswig-Holstein","Not Working","","","",""
"Daily","1994","Hamburg","Full Time","","","",""
"Daily","1994","Hamburg","Part Time","","","",""
"Daily","1994","Hamburg","Not Working","","","",""
"Daily","1994","Lower Saxony","Full Time","","","",""
"Daily","1994","Lower Saxony","Part Time","","","",""
"Daily","1994","Lower Saxony","Not Working","","","",""
"Daily","1994","Bremen","Full Time","","","",""
"Daily","1994","Bremen","Part Time","","","",""
"Daily","1994","Bremen","Not Working","","","",""
"Daily","1994","North Rhine-Westphalia","Full Time","","","",""
"Daily","1994","North Rhine-Westphalia","Part Time","","","",""
"Daily","1994","North Rhine-Westphalia","Not Working","","","",""
"Daily","1994","Hesse","Full Time","","","",""
"Daily","1994","Hesse","Part Time","","","",""
"Daily","1994","Hesse","Not Working","","","",""
"Daily","1994","Rhineland-Palatinate,Saarland","Full Time","","","",""
"Daily","1994","Rhineland-Palatinate,Saarland","Part Time","","","",""
"Daily","1994","Rhineland-Palatinate,Saarland","Not Working","","","",""
"Daily","1994","Baden-Württemberg","Full Time","","","",""
"Daily","1994","Baden-Württemberg","Part Time","","","",""
"Daily","1994","Baden-Württemberg","Not Working","","","",""
"Daily","1994","Bavaria","Full Time","","","",""
"Daily","1994","Bavaria","Part Time","","","",""
"Daily","1994","Bavaria","Not Working","","","",""
"Daily","1994","Berlin","Full Time","","","",""
"Daily","1994","Berlin","Part Time","","","",""
"Daily","1994","Berlin","Not Working","","","",""
"Daily","1994","Brandenburg","Full Time","","","",""
"Daily","1994","Brandenburg","Part Time","","","",""
"Daily","1994","Brandenburg","Not Working","","","",""
"Daily","1994","Mecklenburg-Western Pomerania","Full Time","","","",""
"Daily","1994","Mecklenburg-Western Pomerania","Part Time","","","",""
"Daily","1994","Mecklenburg-Western Pomerania","Not Working","","","",""
"Daily","1994","Saxony","Full Time","","","",""
"Daily","1994","Saxony","Part Time","","","",""
"Daily","1994","Saxony","Not Working","","","",""
"Daily","1994","Saxony-Anhalt","Full Time","","","",""
"Daily","1994","Saxony-Anhalt","Part Time","","","",""
"Daily","1994","Saxony-Anhalt","Not Working","","","",""
"Daily","1994","Thuringia","Full Time","","","",""
"Daily","1994","Thuringia","Part Time","","","",""
"Daily","1994","Thuringia","Not Working","","","",""
"Min 1x per week","1994","Schleswig-Holstein","Full Time","4","","",""
"Min 1x per week","1994","Schleswig-Holstein","Part Time","4","","",""
"Min 1x per week","1994","Schleswig-Holstein","Not Working","6","","",""
"Min 1x per week","1994","Hamburg","Full Time","7","","",""
"Min 1x per week","1994","Hamburg","Part Time","","","",""
"Min 1x per week","1994","Hamburg","Not Working","7","","",""
"Min 1x per week","1994","Lower Saxony","Full Time","24","","",""
"Min 1x per week","1994","Lower Saxony","Part Time","13","","",""
"Min 1x per week","1994","Lower Saxony","Not Working","32","0.0855925145580417","0.0566933944746642","0.114491634641419"
"Min 1x per week","1994","Bremen","Full Time","2","","",""
"Min 1x per week","1994","Bremen","Part Time","1","","",""
"Min 1x per week","1994","Bremen","Not Working","2","","",""
"Min 1x per week","1994","North Rhine-Westphalia","Full Time","114","0.0874323996922843","0.0706326852273983","0.10423211415717"
"Min 1x per week","1994","North Rhine-Westphalia","Part Time","57","0.108873485328098","0.0807136631493526","0.137033307506844"
"Min 1x per week","1994","North Rhine-Westphalia","Not Working","174","0.198025508843865","0.17198990332928","0.224061114358449"
"Min 1x per week","1994","Hesse","Full Time","40","0.0710729335714129","0.0462920952295962","0.0958537719132296"
"Min 1x per week","1994","Hesse","Part Time","12","","",""
"Min 1x per week","1994","Hesse","Not Working","45","0.13565628515173","0.0983132142649201","0.17299935603854"
"Min 1x per week","1994","Rhineland-Palatinate,Saarland","Full Time","20","","",""
"Min 1x per week","1994","Rhineland-Palatinate,Saarland","Part Time","6","","",""
"Min 1x per week","1994","Rhineland-Palatinate,Saarland","Not Working","68","0.271623793274341","0.217661596954443","0.32558598959424"
"Min 1x per week","1994","Baden-Württemberg","Full Time","89","0.084976756592955","0.0657854827534543","0.104168030432456"
"Min 1x per week","1994","Baden-Württemberg","Part Time","57","0.16152278411398","0.123507401184851","0.19953816704311"
"Min 1x per week","1994","Baden-Württemberg","Not Working","126","0.240543738309223","0.205300786279476","0.275786690338971"
"Min 1x per week","1994","Bavaria","Full Time","95","0.145211401772072","0.120375035080429","0.170047768463715"
"Min 1x per week","1994","Bavaria","Part Time","48","0.153339043462115","0.113229438427314","0.193448648496916"
"Min 1x per week","1994","Bavaria","Not Working","133","0.277924212791739","0.238775392301063","0.317073033282415"
"Min 1x per week","1994","Berlin","Full Time","12","","",""
"Min 1x per week","1994","Berlin","Part Time","4","","",""
"Min 1x per week","1994","Berlin","Not Working","11","","",""
"Min 1x per week","1994","Brandenburg","Full Time","5","","",""
"Min 1x per week","1994","Brandenburg","Part Time","2","","",""
"Min 1x per week","1994","Brandenburg","Not Working","5","","",""
"Min 1x per week","1994","Mecklenburg-Western Pomerania","Full Time","5","","",""
"Min 1x per week","1994","Mecklenburg-Western Pomerania","Part Time","5","","",""
"Min 1x per week","1994","Mecklenburg-Western Pomerania","Not Working","1","","",""
"Min 1x per week","1994","Saxony","Full Time","12","","",""
"Min 1x per week","1994","Saxony","Part Time","6","","",""
"Min 1x per week","1994","Saxony","Not Working","20","","",""
"Min 1x per week","1994","Saxony-Anhalt","Full Time","14","","",""
"Min 1x per week","1994","Saxony-Anhalt","Part Time","4","","",""
"Min 1x per week","1994","Saxony-Anhalt","Not Working","7","","",""
"Min 1x per week","1994","Thuringia","Full Time","22","","",""
"Min 1x per week","1994","Thuringia","Part Time","12","","",""
"Min 1x per week","1994","Thuringia","Not Working","14","","",""
"Min 1x per month","1994","Schleswig-Holstein","Full Time","6","","",""
"Min 1x per month","1994","Schleswig-Holstein","Part Time","2","","",""
"Min 1x per month","1994","Schleswig-Holstein","Not Working","5","","",""
"Min 1x per month","1994","Hamburg","Full Time","2","","",""
"Min 1x per month","1994","Hamburg","Part Time","","","",""
"Min 1x per month","1994","Hamburg","Not Working","5","","",""
"Min 1x per month","1994","Lower Saxony","Full Time","21","","",""
"Min 1x per month","1994","Lower Saxony","Part Time","14","","",""
"Min 1x per month","1994","Lower Saxony","Not Working","43","0.126637156495377","0.0922833574062642","0.16099095558449"
"Min 1x per month","1994","Bremen","Full Time","1","","",""
"Min 1x per month","1994","Bremen","Part Time","1","","",""
"Min 1x per month","1994","Bremen","Not Working","2","","",""
"Min 1x per month","1994","North Rhine-Westphalia","Full Time","90","0.0777601118204303","0.0618331269436022","0.0936870966972584"
"Min 1x per month","1994","North Rhine-Westphalia","Part Time","50","0.109845554952277","0.0815757320307171","0.138115377873838"
"Min 1x per month","1994","North Rhine-Westphalia","Not Working","95","0.0990209647977411","0.0795068994130196","0.118535030182463"
"Min 1x per month","1994","Hesse","Full Time","53","0.100043276600269","0.0711046556200323","0.128981897580505"
"Min 1x per month","1994","Hesse","Part Time","24","","",""
"Min 1x per month","1994","Hesse","Not Working","50","0.139448575451255","0.101670286431736","0.177226864470773"
"Min 1x per month","1994","Rhineland-Palatinate,Saarland","Full Time","31","0.0922688319819902","0.0580639670795471","0.126473696884433"
"Min 1x per month","1994","Rhineland-Palatinate,Saarland","Part Time","9","","",""
"Min 1x per month","1994","Rhineland-Palatinate,Saarland","Not Working","22","","",""
"Min 1x per month","1994","Baden-Württemberg","Full Time","106","0.11992347496496","0.0975645980831163","0.142282351846804"
"Min 1x per month","1994","Baden-Württemberg","Part Time","53","0.145855600201844","0.109394980664453","0.182316219739236"
"Min 1x per month","1994","Baden-Württemberg","Not Working","127","0.180100812615688","0.148415212913355","0.211786412318022"
"Min 1x per month","1994","Bavaria","Full Time","97","0.116407325204642","0.0937986792716913","0.139015971137593"
"Min 1x per month","1994","Bavaria","Part Time","48","0.159248990255109","0.118516657167627","0.199981323342591"
"Min 1x per month","1994","Bavaria","Not Working","70","0.133557807094865","0.103829612524674","0.163286001665057"
"Min 1x per month","1994","Berlin","Full Time","11","","",""
"Min 1x per month","1994","Berlin","Part Time","6","","",""
"Min 1x per month","1994","Berlin","Not Working","5","","",""
"Min 1x per month","1994","Brandenburg","Full Time","7","","",""
"Min 1x per month","1994","Brandenburg","Part Time","3","","",""
"Min 1x per month","1994","Brandenburg","Not Working","5","","",""
"Min 1x per month","1994","Mecklenburg-Western Pomerania","Full Time","4","","",""
"Min 1x per month","1994","Mecklenburg-Western Pomerania","Part Time","2","","",""
"Min 1x per month","1994","Mecklenburg-Western Pomerania","Not Working","5","","",""
"Min 1x per month","1994","Saxony","Full Time","21","","",""
"Min 1x per month","1994","Saxony","Part Time","4","","",""
"Min 1x per month","1994","Saxony","Not Working","24","","",""
"Min 1x per month","1994","Saxony-Anhalt","Full Time","11","","",""
"Min 1x per month","1994","Saxony-Anhalt","Part Time","3","","",""
"Min 1x per month","1994","Saxony-Anhalt","Not Working","9","","",""
"Min 1x per month","1994","Thuringia","Full Time","12","","",""
"Min 1x per month","1994","Thuringia","Part Time","3","","",""
"Min 1x per month","1994","Thuringia","Not Working","15","","",""
"Rarely","1994","Schleswig-Holstein","Full Time","34","0.337877926267139","0.253947946391091","0.421807906143186"
"Rarely","1994","Schleswig-Holstein","Part Time","17","","",""
"Rarely","1994","Schleswig-Holstein","Not Working","35","0.368643831912757","0.273611542167945","0.463676121657569"
"Rarely","1994","Hamburg","Full Time","8","","",""
"Rarely","1994","Hamburg","Part Time","8","","",""
"Rarely","1994","Hamburg","Not Working","15","","",""
"Rarely","1994","Lower Saxony","Full Time","131","0.329025214882819","0.284035963126473","0.374014466639165"
"Rarely","1994","Lower Saxony","Part Time","54","0.266122232917551","0.203118013722921","0.329126452112182"
"Rarely","1994","Lower Saxony","Not Working","115","0.323023775208265","0.274717806778033","0.371329743638498"
"Rarely","1994","Bremen","Full Time","7","","",""
"Rarely","1994","Bremen","Part Time","5","","",""
"Rarely","1994","Bremen","Not Working","13","","",""
"Rarely","1994","North Rhine-Westphalia","Full Time","319","0.3137806726164","0.28618266398699","0.34137868124581"
"Rarely","1994","North Rhine-Westphalia","Part Time","142","0.31038417623501","0.268557576795632","0.352210775674387"
"Rarely","1994","North Rhine-Westphalia","Not Working","279","0.319667662071485","0.289200167250291","0.35013515689268"
"Rarely","1994","Hesse","Full Time","133","0.323047996019161","0.277947062628585","0.368148929409737"
"Rarely","1994","Hesse","Part Time","68","0.403129536010678","0.331668195750273","0.474590876271083"
"Rarely","1994","Hesse","Not Working","83","0.271282450533404","0.222794113012141","0.319770788054666"
"Rarely","1994","Rhineland-Palatinate,Saarland","Full Time","109","0.367402383790302","0.310423163170993","0.42438160440961"
"Rarely","1994","Rhineland-Palatinate,Saarland","Part Time","29","","",""
"Rarely","1994","Rhineland-Palatinate,Saarland","Not Working","77","0.289923755589586","0.234878203740688","0.344969307438484"
"Rarely","1994","Baden-Württemberg","Full Time","327","0.397300758809684","0.363622650949114","0.430978866670254"
"Rarely","1994","Baden-Württemberg","Part Time","133","0.382196239693163","0.332000677902834","0.432391801483491"
"Rarely","1994","Baden-Württemberg","Not Working","144","0.254108289200966","0.21821021311974","0.290006365282192"
"Rarely","1994","Bavaria","Full Time","246","0.295839757001971","0.263664474913931","0.328015039090011"
"Rarely","1994","Bavaria","Part Time","101","0.33419493814303","0.281685094608528","0.386704781677532"
"Rarely","1994","Bavaria","Not Working","151","0.308898487662707","0.268520663616842","0.349276311708571"
"Rarely","1994","Berlin","Full Time","41","0.186983609849825","0.140303473662766","0.233663746036884"
"Rarely","1994","Berlin","Part Time","14","","",""
"Rarely","1994","Berlin","Not Working","36","0.178119739816033","0.120604368059996","0.23563511157207"
"Rarely","1994","Brandenburg","Full Time","36","0.109557845034555","0.074505040751845","0.144610649317265"
"Rarely","1994","Brandenburg","Part Time","11","","",""
"Rarely","1994","Brandenburg","Not Working","40","0.204873018812498","0.150414290951492","0.259331746673503"
"Rarely","1994","Mecklenburg-Western Pomerania","Full Time","25","","",""
"Rarely","1994","Mecklenburg-Western Pomerania","Part Time","6","","",""
"Rarely","1994","Mecklenburg-Western Pomerania","Not Working","22","","",""
"Rarely","1994","Saxony","Full Time","89","0.169184251958728","0.137936566588674","0.200431937328783"
"Rarely","1994","Saxony","Part Time","34","0.235752579475479","0.168273132536117","0.303232026414842"
"Rarely","1994","Saxony","Not Working","71","0.159592114240597","0.124483739632101","0.194700488849093"
"Rarely","1994","Saxony-Anhalt","Full Time","52","0.132707231098809","0.0971650377183014","0.168249424479318"
"Rarely","1994","Saxony-Anhalt","Part Time","17","","",""
"Rarely","1994","Saxony-Anhalt","Not Working","26","","",""
"Rarely","1994","Thuringia","Full Time","74","0.206591218496698","0.16173936939927","0.251443067594126"
"Rarely","1994","Thuringia","Part Time","17","","",""
"Rarely","1994","Thuringia","Not Working","46","0.167820075331192","0.120242260555026","0.215397890107358"
"Never","1994","Schleswig-Holstein","Full Time","78","0.589556339005793","0.502267722788812","0.676844955222773"
"Never","1994","Schleswig-Holstein","Part Time","40","0.583470803405668","0.461737304413623","0.705204302397712"
"Never","1994","Schleswig-Holstein","Not Working","53","0.510540954075138","0.412070947663697","0.609010960486579"
"Never","1994","Hamburg","Full Time","42","0.830596089278249","0.734881367313284","0.926310811243215"
"Never","1994","Hamburg","Part Time","15","","",""
"Never","1994","Hamburg","Not Working","34","0.649744267306715","0.53002969237865","0.76945884223478"
"Never","1994","Lower Saxony","Full Time","243","0.585847217012613","0.538682899200058","0.633011534825169"
"Never","1994","Lower Saxony","Part Time","108","0.589166311249709","0.519025761370871","0.659306861128547"
"Never","1994","Lower Saxony","Not Working","170","0.464746553738316","0.413225508439504","0.516267599037128"
"Never","1994","Bremen","Full Time","17","","",""
"Never","1994","Bremen","Part Time","7","","",""
"Never","1994","Bremen","Not Working","31","0.646231332468873","0.510967664308285","0.78149500062946"
"Never","1994","North Rhine-Westphalia","Full Time","563","0.521026815870885","0.491315710051826","0.550737921689944"
"Never","1994","North Rhine-Westphalia","Part Time","221","0.470896783484615","0.425770223860146","0.516023343109083"
"Never","1994","North Rhine-Westphalia","Not Working","352","0.383285864286909","0.351522229852112","0.415049498721705"
"Never","1994","Hesse","Full Time","187","0.505835793809157","0.457617317083393","0.554054270534921"
"Never","1994","Hesse","Part Time","77","0.433679391906339","0.361481522907601","0.505877260905077"
"Never","1994","Hesse","Not Working","145","0.453612688863612","0.399320202659902","0.507905175067322"
"Never","1994","Rhineland-Palatinate,Saarland","Full Time","115","0.472474060011637","0.413468540431649","0.531479579591625"
"Never","1994","Rhineland-Palatinate,Saarland","Part Time","52","0.588119206454552","0.489665759419213","0.686572653489891"
"Never","1994","Rhineland-Palatinate,Saarland","Not Working","94","0.383053169135724","0.32407636486606","0.442029973405387"
"Never","1994","Baden-Württemberg","Full Time","289","0.397799009632401","0.364113723137379","0.431484296127423"
"Never","1994","Baden-Württemberg","Part Time","117","0.310425375991013","0.262632178802245","0.35821857317978"
"Never","1994","Baden-Württemberg","Not Working","168","0.325247159874123","0.286619092147845","0.3638752276004"
"Never","1994","Bavaria","Full Time","335","0.442541516021315","0.407527524809919","0.477555507232711"
"Never","1994","Bavaria","Part Time","113","0.353217028139746","0.300010202548312","0.406423853731179"
"Never","1994","Bavaria","Not Working","149","0.279619492450689","0.240397577240736","0.318841407660642"
"Never","1994","Berlin","Full Time","204","0.743070125207104","0.690757935758483","0.795382314655726"
"Never","1994","Berlin","Part Time","86","0.791644221983632","0.715748106937794","0.867540337029471"
"Never","1994","Berlin","Not Working","118","0.707115167385653","0.638705552170705","0.775524782600602"
"Never","1994","Brandenburg","Full Time","257","0.85176710685674","0.811889333915988","0.891644879797492"
"Never","1994","Brandenburg","Part Time","72","0.787737049579217","0.702302312103027","0.873171787055408"
"Never","1994","Brandenburg","Not Working","161","0.749520908198694","0.691057452895356","0.807984363502033"
"Never","1994","Mecklenburg-Western Pomerania","Full Time","146","0.800902593061057","0.742566882760533","0.859238303361581"
"Never","1994","Mecklenburg-Western Pomerania","Part Time","69","0.872965090415673","0.800887353112363","0.945042827718983"
"Never","1994","Mecklenburg-Western Pomerania","Not Working","118","0.793862525528255","0.728244555729715","0.859480495326796"
"Never","1994","Saxony","Full Time","431","0.778292043174121","0.743670417185683","0.812913669162558"
"Never","1994","Saxony","Part Time","108","0.705016146221323","0.63251832561142","0.777513966831226"
"Never","1994","Saxony","Not Working","303","0.740639867990757","0.698623829484618","0.782655906496895"
"Never","1994","Saxony-Anhalt","Full Time","273","0.814113647217174","0.773358699576447","0.854868594857901"
"Never","1994","Saxony-Anhalt","Part Time","85","0.828355081765403","0.757567253671183","0.899142909859624"
"Never","1994","Saxony-Anhalt","Not Working","201","0.840229347915643","0.79416208797017","0.886296607861115"
"Never","1994","Thuringia","Full Time","205","0.686963077035594","0.635589429377568","0.73833672469362"
"Never","1994","Thuringia","Part Time","80","0.76266348612782","0.68387044984922","0.84145652240642"
"Never","1994","Thuringia","Not Working","162","0.686013362963145","0.626925839411645","0.745100886514644"
"Daily","1995","Schleswig-Holstein","Full Time","","","",""
"Daily","1995","Schleswig-Holstein","Part Time","","","",""
"Daily","1995","Schleswig-Holstein","Not Working","","","",""
"Daily","1995","Hamburg","Full Time","","","",""
"Daily","1995","Hamburg","Part Time","","","",""
"Daily","1995","Hamburg","Not Working","","","",""
"Daily","1995","Lower Saxony","Full Time","1","","",""
"Daily","1995","Lower Saxony","Part Time","1","","",""
"Daily","1995","Lower Saxony","Not Working","","","",""
"Daily","1995","Bremen","Full Time","1","","",""
"Daily","1995","Bremen","Part Time","","","",""
"Daily","1995","Bremen","Not Working","1","","",""
"Daily","1995","North Rhine-Westphalia","Full Time","7","","",""
"Daily","1995","North Rhine-Westphalia","Part Time","3","","",""
"Daily","1995","North Rhine-Westphalia","Not Working","15","","",""
"Daily","1995","Hesse","Full Time","3","","",""
"Daily","1995","Hesse","Part Time","1","","",""
"Daily","1995","Hesse","Not Working","2","","",""
"Daily","1995","Rhineland-Palatinate,Saarland","Full Time","1","","",""
"Daily","1995","Rhineland-Palatinate,Saarland","Part Time","1","","",""
"Daily","1995","Rhineland-Palatinate,Saarland","Not Working","3","","",""
"Daily","1995","Baden-Württemberg","Full Time","12","","",""
"Daily","1995","Baden-Württemberg","Part Time","","","",""
"Daily","1995","Baden-Württemberg","Not Working","12","","",""
"Daily","1995","Bavaria","Full Time","2","","",""
"Daily","1995","Bavaria","Part Time","6","","",""
"Daily","1995","Bavaria","Not Working","11","","",""
"Daily","1995","Berlin","Full Time","1","","",""
"Daily","1995","Berlin","Part Time","","","",""
"Daily","1995","Berlin","Not Working","3","","",""
"Daily","1995","Brandenburg","Full Time","","","",""
"Daily","1995","Brandenburg","Part Time","","","",""
"Daily","1995","Brandenburg","Not Working","","","",""
"Daily","1995","Mecklenburg-Western Pomerania","Full Time","","","",""
"Daily","1995","Mecklenburg-Western Pomerania","Part Time","","","",""
"Daily","1995","Mecklenburg-Western Pomerania","Not Working","","","",""
"Daily","1995","Saxony","Full Time","","","",""
"Daily","1995","Saxony","Part Time","","","",""
"Daily","1995","Saxony","Not Working","","","",""
"Daily","1995","Saxony-Anhalt","Full Time","","","",""
"Daily","1995","Saxony-Anhalt","Part Time","","","",""
"Daily","1995","Saxony-Anhalt","Not Working","","","",""
"Daily","1995","Thuringia","Full Time","1","","",""
"Daily","1995","Thuringia","Part Time","","","",""
"Daily","1995","Thuringia","Not Working","","","",""
"Min 1x per week","1995","Schleswig-Holstein","Full Time","7","","",""
