"pli0098_h","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Never","1996","35-65 y.","Single parent ","157","0.469192557675899","0.411556282496764","0.526828832855034"
"Never","1996","35-65 y.","Couple + C. LE 16 ","742","0.455353587994632","0.430473008799892","0.480234167189372"
"Never","1996","35-65 y.","Couple + C. GT 16 ","627","0.40071051102358","0.374675802129389","0.426745219917771"
"Never","1996","35-65 y.","Couple + C. LE and GT 16","354","0.38842480271334","0.354242526199214","0.422607079227466"
"Never","1996","66 and older","1-pers.-HH","247","0.439966099235097","0.397545970269718","0.482386228200475"
"Never","1996","66 and older","(Married) couple without C. ","386","0.457644595363623","0.422925691574741","0.492363499152505"
"Never","1996","66 and older","Single parent ","18","","",""
"Never","1996","66 and older","Couple + C. LE 16 ","1","","",""
"Never","1996","66 and older","Couple + C. GT 16 ","27","","",""
"Never","1996","66 and older","Couple + C. LE and GT 16","","","",""
"Daily","1997","16-34 y.","1-pers.-HH","","","",""
"Daily","1997","16-34 y.","(Married) couple without C. ","","","",""
"Daily","1997","16-34 y.","Single parent ","","","",""
"Daily","1997","16-34 y.","Couple + C. LE 16 ","","","",""
"Daily","1997","16-34 y.","Couple + C. GT 16 ","","","",""
"Daily","1997","16-34 y.","Couple + C. LE and GT 16","","","",""
"Daily","1997","35-65 y.","1-pers.-HH","","","",""
"Daily","1997","35-65 y.","(Married) couple without C. ","","","",""
"Daily","1997","35-65 y.","Single parent ","","","",""
"Daily","1997","35-65 y.","Couple + C. LE 16 ","","","",""
"Daily","1997","35-65 y.","Couple + C. GT 16 ","","","",""
"Daily","1997","35-65 y.","Couple + C. LE and GT 16","","","",""
"Daily","1997","66 and older","1-pers.-HH","","","",""
"Daily","1997","66 and older","(Married) couple without C. ","","","",""
"Daily","1997","66 and older","Single parent ","","","",""
"Daily","1997","66 and older","Couple + C. LE 16 ","","","",""
"Daily","1997","66 and older","Couple + C. GT 16 ","","","",""
"Daily","1997","66 and older","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1997","16-34 y.","1-pers.-HH","19","","",""
"Min 1x per week","1997","16-34 y.","(Married) couple without C. ","31","0.0305751287341835","0.0190283622849892","0.0421218951833778"
"Min 1x per week","1997","16-34 y.","Single parent ","11","","",""
"Min 1x per week","1997","16-34 y.","Couple + C. LE 16 ","130","0.0665387294517368","0.0534699420905813","0.0796075168128923"
"Min 1x per week","1997","16-34 y.","Couple + C. GT 16 ","61","0.087028430453641","0.0687042165924608","0.105352644314821"
"Min 1x per week","1997","16-34 y.","Couple + C. LE and GT 16","36","0.0804047846308601","0.0551120432162633","0.105697526045457"
"Min 1x per week","1997","35-65 y.","1-pers.-HH","36","0.0823425759604195","0.0581755943030105","0.106509557617829"
"Min 1x per week","1997","35-65 y.","(Married) couple without C. ","158","0.0834021432391138","0.0709992458396905","0.0958050406385371"
"Min 1x per week","1997","35-65 y.","Single parent ","27","","",""
"Min 1x per week","1997","35-65 y.","Couple + C. LE 16 ","120","0.068830401096915","0.0557816637643358","0.0818791384294941"
"Min 1x per week","1997","35-65 y.","Couple + C. GT 16 ","189","0.155076822024999","0.135789086119892","0.174364557930106"
"Min 1x per week","1997","35-65 y.","Couple + C. LE and GT 16","120","0.181671418719639","0.154384306760745","0.208958530678533"
"Min 1x per week","1997","66 and older","1-pers.-HH","102","0.214424025329017","0.179215838645731","0.249632212012302"
"Min 1x per week","1997","66 and older","(Married) couple without C. ","123","0.169759985962895","0.144111149465756","0.195408822460034"
"Min 1x per week","1997","66 and older","Single parent ","4","","",""
"Min 1x per week","1997","66 and older","Couple + C. LE 16 ","","","",""
"Min 1x per week","1997","66 and older","Couple + C. GT 16 ","45","0.452091392828629","0.355975177986937","0.548207607670321"
"Min 1x per week","1997","66 and older","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1997","16-34 y.","1-pers.-HH","20","","",""
"Min 1x per month","1997","16-34 y.","(Married) couple without C. ","53","0.0536185344589634","0.0385104383646767","0.0687266305532501"
"Min 1x per month","1997","16-34 y.","Single parent ","14","","",""
"Min 1x per month","1997","16-34 y.","Couple + C. LE 16 ","137","0.0864899798418079","0.0717502527144189","0.101229706969197"
"Min 1x per month","1997","16-34 y.","Couple + C. GT 16 ","69","0.0716114513667578","0.0548495888278267","0.088373313905689"
"Min 1x per month","1997","16-34 y.","Couple + C. LE and GT 16","45","0.096805935446003","0.0693017912394329","0.124310079652573"
"Min 1x per month","1997","35-65 y.","1-pers.-HH","34","0.0699646048431511","0.0475382428475273","0.0923909668387749"
"Min 1x per month","1997","35-65 y.","(Married) couple without C. ","146","0.0713627835525735","0.0598148557513372","0.0829107113538099"
"Min 1x per month","1997","35-65 y.","Single parent ","35","0.105918810229049","0.0713827178571009","0.140454902600997"
"Min 1x per month","1997","35-65 y.","Couple + C. LE 16 ","163","0.120655692132445","0.103866982010988","0.137444402253903"
"Min 1x per month","1997","35-65 y.","Couple + C. GT 16 ","139","0.11672126477139","0.0996123259774567","0.133830203565324"
"Min 1x per month","1997","35-65 y.","Couple + C. LE and GT 16","76","0.111106322723851","0.0888658146338525","0.133346830813849"
"Min 1x per month","1997","66 and older","1-pers.-HH","53","0.0967675737653452","0.0714059225378575","0.122129224992833"
"Min 1x per month","1997","66 and older","(Married) couple without C. ","77","0.0934187597691337","0.0735363698753564","0.113301149662911"
"Min 1x per month","1997","66 and older","Single parent ","5","","",""
"Min 1x per month","1997","66 and older","Couple + C. LE 16 ","","","",""
"Min 1x per month","1997","66 and older","Couple + C. GT 16 ","11","","",""
"Min 1x per month","1997","66 and older","Couple + C. LE and GT 16","","","",""
"Rarely","1997","16-34 y.","1-pers.-HH","108","0.235967841667851","0.195881937369227","0.276053745966475"
"Rarely","1997","16-34 y.","(Married) couple without C. ","243","0.280415696089658","0.250288330597566","0.310543061581751"
"Rarely","1997","16-34 y.","Single parent ","61","0.203368540133565","0.15680159432027","0.24993548594686"
"Rarely","1997","16-34 y.","Couple + C. LE 16 ","440","0.337462515314122","0.312667299945493","0.362257730682751"
"Rarely","1997","16-34 y.","Couple + C. GT 16 ","263","0.313399480051553","0.283243923432438","0.343555036670667"
"Rarely","1997","16-34 y.","Couple + C. LE and GT 16","146","0.39607169272591","0.350579570078621","0.4415638153732"
"Rarely","1997","35-65 y.","1-pers.-HH","108","0.235196042554507","0.197908826010829","0.272483259098186"
"Rarely","1997","35-65 y.","(Married) couple without C. ","524","0.316335743107282","0.295474475352638","0.337197010861926"
"Rarely","1997","35-65 y.","Single parent ","82","0.32040491039617","0.268036080649772","0.372773740142568"
"Rarely","1997","35-65 y.","Couple + C. LE 16 ","496","0.364606766666016","0.339798432712054","0.389415100619979"
"Rarely","1997","35-65 y.","Couple + C. GT 16 ","370","0.28885626900363","0.264706177290286","0.313006360716974"
"Rarely","1997","35-65 y.","Couple + C. LE and GT 16","247","0.353393165798526","0.319563350430812","0.38722298116624"
"Rarely","1997","66 and older","1-pers.-HH","110","0.218012143323163","0.182591765752463","0.253432520893863"
"Rarely","1997","66 and older","(Married) couple without C. ","223","0.303266067684198","0.271861446116165","0.334670689252232"
"Rarely","1997","66 and older","Single parent ","18","","",""
"Rarely","1997","66 and older","Couple + C. LE 16 ","","","",""
"Rarely","1997","66 and older","Couple + C. GT 16 ","23","","",""
"Rarely","1997","66 and older","Couple + C. LE and GT 16","","","",""
"Never","1997","16-34 y.","1-pers.-HH","284","0.67302844516104","0.62874094651162","0.71731594381046"
"Never","1997","16-34 y.","(Married) couple without C. ","527","0.635390640717195","0.603109158402015","0.667672123032374"
"Never","1997","16-34 y.","Single parent ","201","0.691186180792709","0.637735526088515","0.744636835496903"
"Never","1997","16-34 y.","Couple + C. LE 16 ","690","0.509508775392334","0.483294289613376","0.535723261171292"
"Never","1997","16-34 y.","Couple + C. GT 16 ","516","0.527960638128048","0.495507549989911","0.560413726266186"
"Never","1997","16-34 y.","Couple + C. LE and GT 16","217","0.426717587197226","0.38071193554993","0.472723238844523"
"Never","1997","35-65 y.","1-pers.-HH","319","0.612496776641922","0.569665653770043","0.655327899513801"
"Never","1997","35-65 y.","(Married) couple without C. ","1081","0.528899330101031","0.506507556407974","0.551291103794087"
"Never","1997","35-65 y.","Single parent ","161","0.423507820793805","0.368054750273976","0.478960891313634"
"Never","1997","35-65 y.","Couple + C. LE 16 ","667","0.445907140104623","0.420287239841021","0.471527040368226"
"Never","1997","35-65 y.","Couple + C. GT 16 ","655","0.439345644199981","0.412900255452376","0.465791032947586"
"Never","1997","35-65 y.","Couple + C. LE and GT 16","324","0.353829092757984","0.319989831076881","0.387668354439087"
"Never","1997","66 and older","1-pers.-HH","257","0.470796257582475","0.427976836251858","0.513615678913093"
"Never","1997","66 and older","(Married) couple without C. ","400","0.433555186583773","0.399698132387665","0.467412240779882"
"Never","1997","66 and older","Single parent ","12","","",""
"Never","1997","66 and older","Couple + C. LE 16 ","1","","",""
"Never","1997","66 and older","Couple + C. GT 16 ","24","","",""
"Never","1997","66 and older","Couple + C. LE and GT 16","","","",""
"Daily","1998","16-34 y.","1-pers.-HH","1","","",""
"Daily","1998","16-34 y.","(Married) couple without C. ","1","","",""
"Daily","1998","16-34 y.","Single parent ","2","","",""
"Daily","1998","16-34 y.","Couple + C. LE 16 ","9","","",""
"Daily","1998","16-34 y.","Couple + C. GT 16 ","4","","",""
"Daily","1998","16-34 y.","Couple + C. LE and GT 16","7","","",""
"Daily","1998","35-65 y.","1-pers.-HH","5","","",""
"Daily","1998","35-65 y.","(Married) couple without C. ","13","","",""
"Daily","1998","35-65 y.","Single parent ","1","","",""
"Daily","1998","35-65 y.","Couple + C. LE 16 ","1","","",""
"Daily","1998","35-65 y.","Couple + C. GT 16 ","17","","",""
"Daily","1998","35-65 y.","Couple + C. LE and GT 16","8","","",""
"Daily","1998","66 and older","1-pers.-HH","7","","",""
"Daily","1998","66 and older","(Married) couple without C. ","10","","",""
"Daily","1998","66 and older","Single parent ","","","",""
"Daily","1998","66 and older","Couple + C. LE 16 ","","","",""
"Daily","1998","66 and older","Couple + C. GT 16 ","3","","",""
"Daily","1998","66 and older","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1998","16-34 y.","1-pers.-HH","13","","",""
"Min 1x per week","1998","16-34 y.","(Married) couple without C. ","32","0.0276798495604321","0.0170500751022799","0.0383096240185843"
"Min 1x per week","1998","16-34 y.","Single parent ","18","","",""
"Min 1x per week","1998","16-34 y.","Couple + C. LE 16 ","134","0.0818417135462943","0.067780662040544","0.0959027650520445"
"Min 1x per week","1998","16-34 y.","Couple + C. GT 16 ","58","0.067822346857564","0.0519990136177453","0.0836456800973827"
"Min 1x per week","1998","16-34 y.","Couple + C. LE and GT 16","33","0.0810426936991066","0.0562650653753785","0.105820322022835"
"Min 1x per week","1998","35-65 y.","1-pers.-HH","40","0.0654566849020075","0.0462498812939531","0.0846634885100618"
"Min 1x per week","1998","35-65 y.","(Married) couple without C. ","188","0.0779777118909467","0.0669131430090212","0.0890422807728722"
"Min 1x per week","1998","35-65 y.","Single parent ","22","","",""
"Min 1x per week","1998","35-65 y.","Couple + C. LE 16 ","146","0.0824776900699025","0.069163868626019","0.095791511513786"
"Min 1x per week","1998","35-65 y.","Couple + C. GT 16 ","175","0.13063443721466","0.113430438356474","0.147838436072846"
"Min 1x per week","1998","35-65 y.","Couple + C. LE and GT 16","98","0.148916352206166","0.123996390103519","0.173836314308814"
"Min 1x per week","1998","66 and older","1-pers.-HH","111","0.186965669636104","0.15600040318452","0.217930936087689"
"Min 1x per week","1998","66 and older","(Married) couple without C. ","153","0.166105534088292","0.14282784067108","0.189383227505504"
"Min 1x per week","1998","66 and older","Single parent ","11","","",""
"Min 1x per week","1998","66 and older","Couple + C. LE 16 ","","","",""
"Min 1x per week","1998","66 and older","Couple + C. GT 16 ","35","0.328571947598921","0.242351425674149","0.414792469523693"
"Min 1x per week","1998","66 and older","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1998","16-34 y.","1-pers.-HH","24","","",""
"Min 1x per month","1998","16-34 y.","(Married) couple without C. ","52","0.0426671442277188","0.0295718333149179","0.0557624551405196"
"Min 1x per month","1998","16-34 y.","Single parent ","22","","",""
"Min 1x per month","1998","16-34 y.","Couple + C. LE 16 ","142","0.0884188397601612","0.0738561452389487","0.102981534281374"
"Min 1x per month","1998","16-34 y.","Couple + C. GT 16 ","57","0.0677906983531179","0.0519707888855017","0.0836106078207342"
"Min 1x per month","1998","16-34 y.","Couple + C. LE and GT 16","35","0.0754307055406387","0.0514534787725477","0.0994079323087296"
"Min 1x per month","1998","35-65 y.","1-pers.-HH","48","0.0682071021895012","0.0486297987537969","0.0877844056252055"
"Min 1x per month","1998","35-65 y.","(Married) couple without C. ","197","0.0942469055376175","0.0821905233567096","0.106303287718525"
"Min 1x per month","1998","35-65 y.","Single parent ","29","","",""
"Min 1x per month","1998","35-65 y.","Couple + C. LE 16 ","184","0.123091244285886","0.107190518388114","0.138991970183658"
"Min 1x per month","1998","35-65 y.","Couple + C. GT 16 ","171","0.127338157034364","0.110320427277983","0.144355886790744"
"Min 1x per month","1998","35-65 y.","Couple + C. LE and GT 16","90","0.131057231474852","0.107435259982763","0.154679202966941"
"Min 1x per month","1998","66 and older","1-pers.-HH","82","0.138996772704501","0.111521362018486","0.166472183390517"
"Min 1x per month","1998","66 and older","(Married) couple without C. ","107","0.113484058016577","0.093645822100272","0.133322293932882"
"Min 1x per month","1998","66 and older","Single parent ","2","","",""
"Min 1x per month","1998","66 and older","Couple + C. LE 16 ","","","",""
"Min 1x per month","1998","66 and older","Couple + C. GT 16 ","29","","",""
"Min 1x per month","1998","66 and older","Couple + C. LE and GT 16","","","",""
"Rarely","1998","16-34 y.","1-pers.-HH","118","0.217270258120304","0.181159609742361","0.253380906498248"
"Rarely","1998","16-34 y.","(Married) couple without C. ","264","0.267710676043835","0.239021918466787","0.296399433620882"
"Rarely","1998","16-34 y.","Single parent ","59","0.203536145806576","0.158276087621118","0.248796203992035"
"Rarely","1998","16-34 y.","Couple + C. LE 16 ","463","0.33543196025578","0.311213662803233","0.359650257708327"
"Rarely","1998","16-34 y.","Couple + C. GT 16 ","309","0.336540706554068","0.306804321900919","0.366277091207218"
"Rarely","1998","16-34 y.","Couple + C. LE and GT 16","151","0.356725991438213","0.313232876600431","0.400219106275994"
"Rarely","1998","35-65 y.","1-pers.-HH","127","0.217829183042098","0.185774815648626","0.24988355043557"
"Rarely","1998","35-65 y.","(Married) couple without C. ","667","0.320678786543174","0.301419009846243","0.339938563240105"
"Rarely","1998","35-65 y.","Single parent ","92","0.279546743787027","0.232863176197515","0.326230311376539"
"Rarely","1998","35-65 y.","Couple + C. LE 16 ","580","0.379066132348919","0.355585686818345","0.402546577879494"
"Rarely","1998","35-65 y.","Couple + C. GT 16 ","415","0.30700870215077","0.283461539556391","0.330555864745149"
"Rarely","1998","35-65 y.","Couple + C. LE and GT 16","254","0.356524420443855","0.322996954053783","0.390051886833928"
"Rarely","1998","66 and older","1-pers.-HH","135","0.220383820225469","0.187463070277256","0.253304570173681"
"Rarely","1998","66 and older","(Married) couple without C. ","286","0.316125841011451","0.287044766922321","0.345206915100581"
"Rarely","1998","66 and older","Single parent ","22","","",""
"Rarely","1998","66 and older","Couple + C. LE 16 ","","","",""
"Rarely","1998","66 and older","Couple + C. GT 16 ","22","","",""
"Rarely","1998","66 and older","Couple + C. LE and GT 16","","","",""
"Never","1998","16-34 y.","1-pers.-HH","345","0.710102138998385","0.670372726404623","0.749831551592148"
"Never","1998","16-34 y.","(Married) couple without C. ","566","0.660794758149449","0.630118518913186","0.691470997385712"
"Never","1998","16-34 y.","Single parent ","203","0.645614782808833","0.591845303494783","0.699384262122882"
"Never","1998","16-34 y.","Couple + C. LE 16 ","712","0.490178256383065","0.464535904155691","0.515820608610438"
"Never","1998","16-34 y.","Couple + C. GT 16 ","542","0.526381470265179","0.494959973928367","0.557802966601991"
"Never","1998","16-34 y.","Couple + C. LE and GT 16","240","0.478320161938467","0.432966067233025","0.52367425664391"
"Never","1998","35-65 y.","1-pers.-HH","417","0.639327110471435","0.602036741122279","0.676617479820591"
"Never","1998","35-65 y.","(Married) couple without C. ","1191","0.502327592745402","0.481695473370786","0.522959712120018"
"Never","1998","35-65 y.","Single parent ","211","0.531324808692835","0.479414938314992","0.583234679070678"
"Never","1998","35-65 y.","Couple + C. LE 16 ","729","0.415011306651523","0.391164519931221","0.438858093371826"
"Never","1998","35-65 y.","Couple + C. GT 16 ","696","0.427951098103278","0.402692281482286","0.453209914724271"
"Never","1998","35-65 y.","Couple + C. LE and GT 16","334","0.355897543965727","0.322383253236836","0.389411834694619"
"Never","1998","66 and older","1-pers.-HH","274","0.441630369279402","0.402191014200276","0.481069724358528"
"Never","1998","66 and older","(Married) couple without C. ","426","0.394742859172648","0.364171169019291","0.425314549326004"
"Never","1998","66 and older","Single parent ","15","","",""
"Never","1998","66 and older","Couple + C. LE 16 ","","","",""
"Never","1998","66 and older","Couple + C. GT 16 ","25","","",""
"Never","1998","66 and older","Couple + C. LE and GT 16","1","","",""
"Daily","1999","16-34 y.","1-pers.-HH","","","",""
"Daily","1999","16-34 y.","(Married) couple without C. ","","","",""
"Daily","1999","16-34 y.","Single parent ","","","",""
"Daily","1999","16-34 y.","Couple + C. LE 16 ","","","",""
"Daily","1999","16-34 y.","Couple + C. GT 16 ","","","",""
"Daily","1999","16-34 y.","Couple + C. LE and GT 16","","","",""
"Daily","1999","35-65 y.","1-pers.-HH","","","",""
"Daily","1999","35-65 y.","(Married) couple without C. ","","","",""
"Daily","1999","35-65 y.","Single parent ","","","",""
"Daily","1999","35-65 y.","Couple + C. LE 16 ","","","",""
"Daily","1999","35-65 y.","Couple + C. GT 16 ","","","",""
"Daily","1999","35-65 y.","Couple + C. LE and GT 16","","","",""
"Daily","1999","66 and older","1-pers.-HH","","","",""
"Daily","1999","66 and older","(Married) couple without C. ","","","",""
"Daily","1999","66 and older","Single parent ","","","",""
"Daily","1999","66 and older","Couple + C. LE 16 ","","","",""
"Daily","1999","66 and older","Couple + C. GT 16 ","","","",""
"Daily","1999","66 and older","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1999","16-34 y.","1-pers.-HH","10","","",""
"Min 1x per week","1999","16-34 y.","(Married) couple without C. ","25","","",""
"Min 1x per week","1999","16-34 y.","Single parent ","7","","",""
"Min 1x per week","1999","16-34 y.","Couple + C. LE 16 ","93","0.0628191422488251","0.0498856010457276","0.0757526834519226"
"Min 1x per week","1999","16-34 y.","Couple + C. GT 16 ","58","0.0570654787766279","0.0422443670948464","0.0718865904584094"
"Min 1x per week","1999","16-34 y.","Couple + C. LE and GT 16","24","","",""
"Min 1x per week","1999","35-65 y.","1-pers.-HH","46","0.079832472629764","0.0585838235502243","0.101081121709304"
"Min 1x per week","1999","35-65 y.","(Married) couple without C. ","192","0.0869732308423785","0.0752695481277341","0.0986769135570229"
"Min 1x per week","1999","35-65 y.","Single parent ","24","","",""
"Min 1x per week","1999","35-65 y.","Couple + C. LE 16 ","147","0.0782517530723714","0.0653901861037968","0.0911133200409459"
"Min 1x per week","1999","35-65 y.","Couple + C. GT 16 ","160","0.119283490570084","0.102560145008793","0.136006836131376"
"Min 1x per week","1999","35-65 y.","Couple + C. LE and GT 16","80","0.140190315896657","0.114918336370109","0.165462295423205"
"Min 1x per week","1999","66 and older","1-pers.-HH","111","0.197504430961013","0.165461628857872","0.229547233064154"
"Min 1x per week","1999","66 and older","(Married) couple without C. ","159","0.185464804620083","0.160903793855478","0.210025815384688"
"Min 1x per week","1999","66 and older","Single parent ","6","","",""
"Min 1x per week","1999","66 and older","Couple + C. LE 16 ","","","",""
"Min 1x per week","1999","66 and older","Couple + C. GT 16 ","39","0.359284138413132","0.269623152830757","0.448945123995507"
"Min 1x per week","1999","66 and older","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1999","16-34 y.","1-pers.-HH","22","","",""
"Min 1x per month","1999","16-34 y.","(Married) couple without C. ","51","0.042218771246247","0.0292879475846965","0.0551495949077975"
"Min 1x per month","1999","16-34 y.","Single parent ","18","","",""
"Min 1x per month","1999","16-34 y.","Couple + C. LE 16 ","130","0.0769750832195486","0.0627668021038394","0.0911833643352578"
"Min 1x per month","1999","16-34 y.","Couple + C. GT 16 ","61","0.0603541611061087","0.0451385645046824","0.075569757707535"
"Min 1x per month","1999","16-34 y.","Couple + C. LE and GT 16","26","","",""
"Min 1x per month","1999","35-65 y.","1-pers.-HH","41","0.0764319356653999","0.0556023819451905","0.0972614893856093"
"Min 1x per month","1999","35-65 y.","(Married) couple without C. ","179","0.075359095784537","0.0643957686596395","0.0863224229094345"
"Min 1x per month","1999","35-65 y.","Single parent ","23","","",""
"Min 1x per month","1999","35-65 y.","Couple + C. LE 16 ","173","0.107975909214727","0.0931133905873779","0.122838427842077"
"Min 1x per month","1999","35-65 y.","Couple + C. GT 16 ","162","0.122265837712811","0.105363413773076","0.139168261652546"
"Min 1x per month","1999","35-65 y.","Couple + C. LE and GT 16","87","0.123908704902652","0.09992564019553","0.147891769609774"
"Min 1x per month","1999","66 and older","1-pers.-HH","66","0.116160111587002","0.0903710194676108","0.141949203706392"
"Min 1x per month","1999","66 and older","(Married) couple without C. ","94","0.0942890071589328","0.0758224512243918","0.112755563093474"
"Min 1x per month","1999","66 and older","Single parent ","7","","",""
"Min 1x per month","1999","66 and older","Couple + C. LE 16 ","","","",""
"Min 1x per month","1999","66 and older","Couple + C. GT 16 ","17","","",""
"Min 1x per month","1999","66 and older","Couple + C. LE and GT 16","","","",""
"Rarely","1999","16-34 y.","1-pers.-HH","120","0.225436969074374","0.187738992303071","0.263134945845676"
"Rarely","1999","16-34 y.","(Married) couple without C. ","296","0.338712394757213","0.308278960008719","0.369145829505706"
"Rarely","1999","16-34 y.","Single parent ","69","0.216985398221934","0.171321171525967","0.262649624917901"
"Rarely","1999","16-34 y.","Couple + C. LE 16 ","423","0.31255678451914","0.287848498188782","0.337265070849499"
"Rarely","1999","16-34 y.","Couple + C. GT 16 ","288","0.334444341735803","0.304299889561825","0.364588793909781"
"Rarely","1999","16-34 y.","Couple + C. LE and GT 16","153","0.376149500283065","0.330679458358942","0.421619542207188"
"Rarely","1999","35-65 y.","1-pers.-HH","152","0.2530440055324","0.218959765303449","0.287128245761351"
"Rarely","1999","35-65 y.","(Married) couple without C. ","653","0.321788739162319","0.302386319147461","0.341191159177177"
"Rarely","1999","35-65 y.","Single parent ","93","0.276156914875779","0.22945045669035","0.322863373061208"
"Rarely","1999","35-65 y.","Couple + C. LE 16 ","615","0.405074228995684","0.381564946025095","0.428583511966273"
"Rarely","1999","35-65 y.","Couple + C. GT 16 ","435","0.337213822917487","0.312821434276065","0.361606211558908"
"Rarely","1999","35-65 y.","Couple + C. LE and GT 16","230","0.344347596387073","0.309760472897818","0.378934719876328"
"Rarely","1999","66 and older","1-pers.-HH","147","0.245286644507976","0.210656945793747","0.279916343222204"
"Rarely","1999","66 and older","(Married) couple without C. ","286","0.315744086925582","0.286371821263707","0.345116352587458"
"Rarely","1999","66 and older","Single parent ","14","","",""
"Rarely","1999","66 and older","Couple + C. LE 16 ","","","",""
"Rarely","1999","66 and older","Couple + C. GT 16 ","25","","",""
"Rarely","1999","66 and older","Couple + C. LE and GT 16","","","",""
"Never","1999","16-34 y.","1-pers.-HH","320","0.716540546959798","0.675882833617436","0.75719826030216"
"Never","1999","16-34 y.","(Married) couple without C. ","557","0.598707765639529","0.567188357241587","0.630227174037472"
"Never","1999","16-34 y.","Single parent ","219","0.68394684066597","0.632439732885703","0.735453948446237"
"Never","1999","16-34 y.","Couple + C. LE 16 ","706","0.547648990012486","0.521118292203967","0.574179687821004"
"Never","1999","16-34 y.","Couple + C. GT 16 ","534","0.548136018381461","0.516337908035271","0.57993412872765"
"Never","1999","16-34 y.","Couple + C. LE and GT 16","233","0.508148777829095","0.461222385575906","0.555075170082283"
"Never","1999","35-65 y.","1-pers.-HH","386","0.590691586172436","0.552142524540803","0.629240647804069"
"Never","1999","35-65 y.","(Married) couple without C. ","1203","0.515878934210766","0.495123163240483","0.536634705181049"
"Never","1999","35-65 y.","Single parent ","212","0.549440390902037","0.497463155209268","0.601417626594806"
"Never","1999","35-65 y.","Couple + C. LE 16 ","740","0.408698108717217","0.385155931024141","0.432240286410293"
"Never","1999","35-65 y.","Couple + C. GT 16 ","686","0.421236848799617","0.395761007231861","0.446712690367374"
"Never","1999","35-65 y.","Couple + C. LE and GT 16","328","0.391553382813618","0.356024150937171","0.427082614690066"
"Never","1999","66 and older","1-pers.-HH","269","0.44104881294401","0.40108646337024","0.48101116251778"
"Never","1999","66 and older","(Married) couple without C. ","423","0.404502101295402","0.373487867052353","0.43551633553845"
"Never","1999","66 and older","Single parent ","23","","",""
"Never","1999","66 and older","Couple + C. LE 16 ","","","",""
"Never","1999","66 and older","Couple + C. GT 16 ","29","","",""
"Never","1999","66 and older","Couple + C. LE and GT 16","1","","",""
"Daily","2000","16-34 y.","1-pers.-HH","","","",""
"Daily","2000","16-34 y.","(Married) couple without C. ","","","",""
"Daily","2000","16-34 y.","Single parent ","","","",""
"Daily","2000","16-34 y.","Couple + C. LE 16 ","","","",""
"Daily","2000","16-34 y.","Couple + C. GT 16 ","","","",""
"Daily","2000","16-34 y.","Couple + C. LE and GT 16","","","",""
"Daily","2000","35-65 y.","1-pers.-HH","","","",""
"Daily","2000","35-65 y.","(Married) couple without C. ","","","",""
"Daily","2000","35-65 y.","Single parent ","","","",""
"Daily","2000","35-65 y.","Couple + C. LE 16 ","","","",""
"Daily","2000","35-65 y.","Couple + C. GT 16 ","","","",""
"Daily","2000","35-65 y.","Couple + C. LE and GT 16","","","",""
"Daily","2000","66 and older","1-pers.-HH","","","",""
"Daily","2000","66 and older","(Married) couple without C. ","","","",""
"Daily","2000","66 and older","Single parent ","","","",""
"Daily","2000","66 and older","Couple + C. LE 16 ","","","",""
"Daily","2000","66 and older","Couple + C. GT 16 ","","","",""
"Daily","2000","66 and older","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2000","16-34 y.","1-pers.-HH","","","",""
"Min 1x per week","2000","16-34 y.","(Married) couple without C. ","","","",""
"Min 1x per week","2000","16-34 y.","Single parent ","","","",""
"Min 1x per week","2000","16-34 y.","Couple + C. LE 16 ","","","",""
"Min 1x per week","2000","16-34 y.","Couple + C. GT 16 ","","","",""
"Min 1x per week","2000","16-34 y.","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2000","35-65 y.","1-pers.-HH","","","",""
"Min 1x per week","2000","35-65 y.","(Married) couple without C. ","","","",""
"Min 1x per week","2000","35-65 y.","Single parent ","","","",""
"Min 1x per week","2000","35-65 y.","Couple + C. LE 16 ","","","",""
"Min 1x per week","2000","35-65 y.","Couple + C. GT 16 ","","","",""
"Min 1x per week","2000","35-65 y.","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2000","66 and older","1-pers.-HH","","","",""
"Min 1x per week","2000","66 and older","(Married) couple without C. ","","","",""
"Min 1x per week","2000","66 and older","Single parent ","","","",""
"Min 1x per week","2000","66 and older","Couple + C. LE 16 ","","","",""
"Min 1x per week","2000","66 and older","Couple + C. GT 16 ","","","",""
"Min 1x per week","2000","66 and older","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2000","16-34 y.","1-pers.-HH","","","",""
"Min 1x per month","2000","16-34 y.","(Married) couple without C. ","","","",""
"Min 1x per month","2000","16-34 y.","Single parent ","","","",""
"Min 1x per month","2000","16-34 y.","Couple + C. LE 16 ","","","",""
"Min 1x per month","2000","16-34 y.","Couple + C. GT 16 ","","","",""
"Min 1x per month","2000","16-34 y.","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2000","35-65 y.","1-pers.-HH","","","",""
