"pli0098_h","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1993","(3a) lower tertiary education","general elemantary","","","",""
"Min 1x per month","1993","(3a) lower tertiary education","middle vocational","","","",""
"Min 1x per month","1993","(3a) lower tertiary education","vocational + Abi","","","",""
"Min 1x per month","1993","(3a) lower tertiary education","higher vocational","","","",""
"Min 1x per month","1993","(3a) lower tertiary education","higher education","","","",""
"Min 1x per month","1993","(3b) higher tertiary education","in school","","","",""
"Min 1x per month","1993","(3b) higher tertiary education","inadequately","","","",""
"Min 1x per month","1993","(3b) higher tertiary education","general elemantary","","","",""
"Min 1x per month","1993","(3b) higher tertiary education","middle vocational","","","",""
"Min 1x per month","1993","(3b) higher tertiary education","vocational + Abi","","","",""
"Min 1x per month","1993","(3b) higher tertiary education","higher vocational","","","",""
"Min 1x per month","1993","(3b) higher tertiary education","higher education","","","",""
"Rarely","1993","(0) in school","in school","","","",""
"Rarely","1993","(0) in school","inadequately","","","",""
"Rarely","1993","(0) in school","general elemantary","","","",""
"Rarely","1993","(0) in school","middle vocational","","","",""
"Rarely","1993","(0) in school","vocational + Abi","","","",""
"Rarely","1993","(0) in school","higher vocational","","","",""
"Rarely","1993","(0) in school","higher education","","","",""
"Rarely","1993","(1a) inadequately completed","in school","","","",""
"Rarely","1993","(1a) inadequately completed","inadequately","","","",""
"Rarely","1993","(1a) inadequately completed","general elemantary","","","",""
"Rarely","1993","(1a) inadequately completed","middle vocational","","","",""
"Rarely","1993","(1a) inadequately completed","vocational + Abi","","","",""
"Rarely","1993","(1a) inadequately completed","higher vocational","","","",""
"Rarely","1993","(1a) inadequately completed","higher education","","","",""
"Rarely","1993","(1b) general elementary school","in school","","","",""
"Rarely","1993","(1b) general elementary school","inadequately","","","",""
"Rarely","1993","(1b) general elementary school","general elemantary","","","",""
"Rarely","1993","(1b) general elementary school","middle vocational","","","",""
"Rarely","1993","(1b) general elementary school","vocational + Abi","","","",""
"Rarely","1993","(1b) general elementary school","higher vocational","","","",""
"Rarely","1993","(1b) general elementary school","higher education","","","",""
"Rarely","1993","(1c) basic vocational qualification","in school","","","",""
"Rarely","1993","(1c) basic vocational qualification","inadequately","","","",""
"Rarely","1993","(1c) basic vocational qualification","general elemantary","","","",""
"Rarely","1993","(1c) basic vocational qualification","middle vocational","","","",""
"Rarely","1993","(1c) basic vocational qualification","vocational + Abi","","","",""
"Rarely","1993","(1c) basic vocational qualification","higher vocational","","","",""
"Rarely","1993","(1c) basic vocational qualification","higher education","","","",""
"Rarely","1993","(2b) intermediate general qualification","in school","","","",""
"Rarely","1993","(2b) intermediate general qualification","inadequately","","","",""
"Rarely","1993","(2b) intermediate general qualification","general elemantary","","","",""
"Rarely","1993","(2b) intermediate general qualification","middle vocational","","","",""
"Rarely","1993","(2b) intermediate general qualification","vocational + Abi","","","",""
"Rarely","1993","(2b) intermediate general qualification","higher vocational","","","",""
"Rarely","1993","(2b) intermediate general qualification","higher education","","","",""
"Rarely","1993","(2a) intermediate vocational","in school","","","",""
"Rarely","1993","(2a) intermediate vocational","inadequately","","","",""
"Rarely","1993","(2a) intermediate vocational","general elemantary","","","",""
"Rarely","1993","(2a) intermediate vocational","middle vocational","","","",""
"Rarely","1993","(2a) intermediate vocational","vocational + Abi","","","",""
"Rarely","1993","(2a) intermediate vocational","higher vocational","","","",""
"Rarely","1993","(2a) intermediate vocational","higher education","","","",""
"Rarely","1993","(2c_gen) general maturity certificate","in school","","","",""
"Rarely","1993","(2c_gen) general maturity certificate","inadequately","","","",""
"Rarely","1993","(2c_gen) general maturity certificate","general elemantary","","","",""
"Rarely","1993","(2c_gen) general maturity certificate","middle vocational","","","",""
"Rarely","1993","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Rarely","1993","(2c_gen) general maturity certificate","higher vocational","","","",""
"Rarely","1993","(2c_gen) general maturity certificate","higher education","","","",""
"Rarely","1993","(2c_voc) vocational maturity certificate","in school","","","",""
"Rarely","1993","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Rarely","1993","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Rarely","1993","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Rarely","1993","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Rarely","1993","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Rarely","1993","(2c_voc) vocational maturity certificate","higher education","","","",""
"Rarely","1993","(3a) lower tertiary education","in school","","","",""
"Rarely","1993","(3a) lower tertiary education","inadequately","","","",""
"Rarely","1993","(3a) lower tertiary education","general elemantary","","","",""
"Rarely","1993","(3a) lower tertiary education","middle vocational","","","",""
"Rarely","1993","(3a) lower tertiary education","vocational + Abi","","","",""
"Rarely","1993","(3a) lower tertiary education","higher vocational","","","",""
"Rarely","1993","(3a) lower tertiary education","higher education","","","",""
"Rarely","1993","(3b) higher tertiary education","in school","","","",""
"Rarely","1993","(3b) higher tertiary education","inadequately","","","",""
"Rarely","1993","(3b) higher tertiary education","general elemantary","","","",""
"Rarely","1993","(3b) higher tertiary education","middle vocational","","","",""
"Rarely","1993","(3b) higher tertiary education","vocational + Abi","","","",""
"Rarely","1993","(3b) higher tertiary education","higher vocational","","","",""
"Rarely","1993","(3b) higher tertiary education","higher education","","","",""
"Never","1993","(0) in school","in school","","","",""
"Never","1993","(0) in school","inadequately","","","",""
"Never","1993","(0) in school","general elemantary","","","",""
"Never","1993","(0) in school","middle vocational","","","",""
"Never","1993","(0) in school","vocational + Abi","","","",""
"Never","1993","(0) in school","higher vocational","","","",""
"Never","1993","(0) in school","higher education","","","",""
"Never","1993","(1a) inadequately completed","in school","","","",""
"Never","1993","(1a) inadequately completed","inadequately","","","",""
"Never","1993","(1a) inadequately completed","general elemantary","","","",""
"Never","1993","(1a) inadequately completed","middle vocational","","","",""
"Never","1993","(1a) inadequately completed","vocational + Abi","","","",""
"Never","1993","(1a) inadequately completed","higher vocational","","","",""
"Never","1993","(1a) inadequately completed","higher education","","","",""
"Never","1993","(1b) general elementary school","in school","","","",""
"Never","1993","(1b) general elementary school","inadequately","","","",""
"Never","1993","(1b) general elementary school","general elemantary","","","",""
"Never","1993","(1b) general elementary school","middle vocational","","","",""
"Never","1993","(1b) general elementary school","vocational + Abi","","","",""
"Never","1993","(1b) general elementary school","higher vocational","","","",""
"Never","1993","(1b) general elementary school","higher education","","","",""
"Never","1993","(1c) basic vocational qualification","in school","","","",""
"Never","1993","(1c) basic vocational qualification","inadequately","","","",""
"Never","1993","(1c) basic vocational qualification","general elemantary","","","",""
"Never","1993","(1c) basic vocational qualification","middle vocational","","","",""
"Never","1993","(1c) basic vocational qualification","vocational + Abi","","","",""
"Never","1993","(1c) basic vocational qualification","higher vocational","","","",""
"Never","1993","(1c) basic vocational qualification","higher education","","","",""
"Never","1993","(2b) intermediate general qualification","in school","","","",""
"Never","1993","(2b) intermediate general qualification","inadequately","","","",""
"Never","1993","(2b) intermediate general qualification","general elemantary","","","",""
"Never","1993","(2b) intermediate general qualification","middle vocational","","","",""
"Never","1993","(2b) intermediate general qualification","vocational + Abi","","","",""
"Never","1993","(2b) intermediate general qualification","higher vocational","","","",""
"Never","1993","(2b) intermediate general qualification","higher education","","","",""
"Never","1993","(2a) intermediate vocational","in school","","","",""
"Never","1993","(2a) intermediate vocational","inadequately","","","",""
"Never","1993","(2a) intermediate vocational","general elemantary","","","",""
"Never","1993","(2a) intermediate vocational","middle vocational","","","",""
"Never","1993","(2a) intermediate vocational","vocational + Abi","","","",""
"Never","1993","(2a) intermediate vocational","higher vocational","","","",""
"Never","1993","(2a) intermediate vocational","higher education","","","",""
"Never","1993","(2c_gen) general maturity certificate","in school","","","",""
"Never","1993","(2c_gen) general maturity certificate","inadequately","","","",""
"Never","1993","(2c_gen) general maturity certificate","general elemantary","","","",""
"Never","1993","(2c_gen) general maturity certificate","middle vocational","","","",""
"Never","1993","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Never","1993","(2c_gen) general maturity certificate","higher vocational","","","",""
"Never","1993","(2c_gen) general maturity certificate","higher education","","","",""
"Never","1993","(2c_voc) vocational maturity certificate","in school","","","",""
"Never","1993","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Never","1993","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Never","1993","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Never","1993","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Never","1993","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Never","1993","(2c_voc) vocational maturity certificate","higher education","","","",""
"Never","1993","(3a) lower tertiary education","in school","","","",""
"Never","1993","(3a) lower tertiary education","inadequately","","","",""
"Never","1993","(3a) lower tertiary education","general elemantary","","","",""
"Never","1993","(3a) lower tertiary education","middle vocational","","","",""
"Never","1993","(3a) lower tertiary education","vocational + Abi","","","",""
"Never","1993","(3a) lower tertiary education","higher vocational","","","",""
"Never","1993","(3a) lower tertiary education","higher education","","","",""
"Never","1993","(3b) higher tertiary education","in school","","","",""
"Never","1993","(3b) higher tertiary education","inadequately","","","",""
"Never","1993","(3b) higher tertiary education","general elemantary","","","",""
"Never","1993","(3b) higher tertiary education","middle vocational","","","",""
"Never","1993","(3b) higher tertiary education","vocational + Abi","","","",""
"Never","1993","(3b) higher tertiary education","higher vocational","","","",""
"Never","1993","(3b) higher tertiary education","higher education","","","",""
"Daily","1994","(0) in school","in school","","","",""
"Daily","1994","(0) in school","inadequately","","","",""
"Daily","1994","(0) in school","general elemantary","","","",""
"Daily","1994","(0) in school","middle vocational","","","",""
"Daily","1994","(0) in school","vocational + Abi","","","",""
"Daily","1994","(0) in school","higher vocational","","","",""
"Daily","1994","(0) in school","higher education","","","",""
"Daily","1994","(1a) inadequately completed","in school","","","",""
"Daily","1994","(1a) inadequately completed","inadequately","","","",""
"Daily","1994","(1a) inadequately completed","general elemantary","","","",""
"Daily","1994","(1a) inadequately completed","middle vocational","","","",""
"Daily","1994","(1a) inadequately completed","vocational + Abi","","","",""
"Daily","1994","(1a) inadequately completed","higher vocational","","","",""
"Daily","1994","(1a) inadequately completed","higher education","","","",""
"Daily","1994","(1b) general elementary school","in school","","","",""
"Daily","1994","(1b) general elementary school","inadequately","","","",""
"Daily","1994","(1b) general elementary school","general elemantary","","","",""
"Daily","1994","(1b) general elementary school","middle vocational","","","",""
"Daily","1994","(1b) general elementary school","vocational + Abi","","","",""
"Daily","1994","(1b) general elementary school","higher vocational","","","",""
"Daily","1994","(1b) general elementary school","higher education","","","",""
"Daily","1994","(1c) basic vocational qualification","in school","","","",""
"Daily","1994","(1c) basic vocational qualification","inadequately","","","",""
"Daily","1994","(1c) basic vocational qualification","general elemantary","","","",""
"Daily","1994","(1c) basic vocational qualification","middle vocational","","","",""
"Daily","1994","(1c) basic vocational qualification","vocational + Abi","","","",""
"Daily","1994","(1c) basic vocational qualification","higher vocational","","","",""
"Daily","1994","(1c) basic vocational qualification","higher education","","","",""
"Daily","1994","(2b) intermediate general qualification","in school","","","",""
"Daily","1994","(2b) intermediate general qualification","inadequately","","","",""
"Daily","1994","(2b) intermediate general qualification","general elemantary","","","",""
"Daily","1994","(2b) intermediate general qualification","middle vocational","","","",""
"Daily","1994","(2b) intermediate general qualification","vocational + Abi","","","",""
"Daily","1994","(2b) intermediate general qualification","higher vocational","","","",""
"Daily","1994","(2b) intermediate general qualification","higher education","","","",""
"Daily","1994","(2a) intermediate vocational","in school","","","",""
"Daily","1994","(2a) intermediate vocational","inadequately","","","",""
"Daily","1994","(2a) intermediate vocational","general elemantary","","","",""
"Daily","1994","(2a) intermediate vocational","middle vocational","","","",""
"Daily","1994","(2a) intermediate vocational","vocational + Abi","","","",""
"Daily","1994","(2a) intermediate vocational","higher vocational","","","",""
"Daily","1994","(2a) intermediate vocational","higher education","","","",""
"Daily","1994","(2c_gen) general maturity certificate","in school","","","",""
"Daily","1994","(2c_gen) general maturity certificate","inadequately","","","",""
"Daily","1994","(2c_gen) general maturity certificate","general elemantary","","","",""
"Daily","1994","(2c_gen) general maturity certificate","middle vocational","","","",""
"Daily","1994","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Daily","1994","(2c_gen) general maturity certificate","higher vocational","","","",""
"Daily","1994","(2c_gen) general maturity certificate","higher education","","","",""
"Daily","1994","(2c_voc) vocational maturity certificate","in school","","","",""
"Daily","1994","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Daily","1994","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Daily","1994","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Daily","1994","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Daily","1994","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Daily","1994","(2c_voc) vocational maturity certificate","higher education","","","",""
"Daily","1994","(3a) lower tertiary education","in school","","","",""
"Daily","1994","(3a) lower tertiary education","inadequately","","","",""
"Daily","1994","(3a) lower tertiary education","general elemantary","","","",""
"Daily","1994","(3a) lower tertiary education","middle vocational","","","",""
"Daily","1994","(3a) lower tertiary education","vocational + Abi","","","",""
"Daily","1994","(3a) lower tertiary education","higher vocational","","","",""
"Daily","1994","(3a) lower tertiary education","higher education","","","",""
"Daily","1994","(3b) higher tertiary education","in school","","","",""
"Daily","1994","(3b) higher tertiary education","inadequately","","","",""
"Daily","1994","(3b) higher tertiary education","general elemantary","","","",""
"Daily","1994","(3b) higher tertiary education","middle vocational","","","",""
"Daily","1994","(3b) higher tertiary education","vocational + Abi","","","",""
"Daily","1994","(3b) higher tertiary education","higher vocational","","","",""
"Daily","1994","(3b) higher tertiary education","higher education","","","",""
"Min 1x per week","1994","(0) in school","in school","24","","",""
"Min 1x per week","1994","(0) in school","inadequately","","","",""
"Min 1x per week","1994","(0) in school","general elemantary","","","",""
"Min 1x per week","1994","(0) in school","middle vocational","","","",""
"Min 1x per week","1994","(0) in school","vocational + Abi","","","",""
"Min 1x per week","1994","(0) in school","higher vocational","","","",""
"Min 1x per week","1994","(0) in school","higher education","","","",""
"Min 1x per week","1994","(1a) inadequately completed","in school","2","","",""
"Min 1x per week","1994","(1a) inadequately completed","inadequately","102","0.145192789090163","0.115312549531863","0.175073028648463"
"Min 1x per week","1994","(1a) inadequately completed","general elemantary","","","",""
"Min 1x per week","1994","(1a) inadequately completed","middle vocational","10","","",""
"Min 1x per week","1994","(1a) inadequately completed","vocational + Abi","","","",""
"Min 1x per week","1994","(1a) inadequately completed","higher vocational","1","","",""
"Min 1x per week","1994","(1a) inadequately completed","higher education","","","",""
"Min 1x per week","1994","(1b) general elementary school","in school","","","",""
"Min 1x per week","1994","(1b) general elementary school","inadequately","3","","",""
"Min 1x per week","1994","(1b) general elementary school","general elemantary","311","0.164739049041972","0.148594590570821","0.180883507513123"
"Min 1x per week","1994","(1b) general elementary school","middle vocational","","","",""
"Min 1x per week","1994","(1b) general elementary school","vocational + Abi","","","",""
"Min 1x per week","1994","(1b) general elementary school","higher vocational","","","",""
"Min 1x per week","1994","(1b) general elementary school","higher education","","","",""
"Min 1x per week","1994","(1c) basic vocational qualification","in school","","","",""
"Min 1x per week","1994","(1c) basic vocational qualification","inadequately","","","",""
"Min 1x per week","1994","(1c) basic vocational qualification","general elemantary","","","",""
"Min 1x per week","1994","(1c) basic vocational qualification","middle vocational","362","0.103810771321699","0.0940614308479929","0.113560111795405"
"Min 1x per week","1994","(1c) basic vocational qualification","vocational + Abi","","","",""
"Min 1x per week","1994","(1c) basic vocational qualification","higher vocational","33","0.14409978219877","0.103956058348508","0.184243506049032"
"Min 1x per week","1994","(1c) basic vocational qualification","higher education","","","",""
"Min 1x per week","1994","(2b) intermediate general qualification","in school","","","",""
"Min 1x per week","1994","(2b) intermediate general qualification","inadequately","","","",""
"Min 1x per week","1994","(2b) intermediate general qualification","general elemantary","42","0.122126588932373","0.0924931038017011","0.151760074063045"
"Min 1x per week","1994","(2b) intermediate general qualification","middle vocational","","","",""
"Min 1x per week","1994","(2b) intermediate general qualification","vocational + Abi","","","",""
"Min 1x per week","1994","(2b) intermediate general qualification","higher vocational","","","",""
"Min 1x per week","1994","(2b) intermediate general qualification","higher education","","","",""
"Min 1x per week","1994","(2a) intermediate vocational","in school","","","",""
"Min 1x per week","1994","(2a) intermediate vocational","inadequately","","","",""
"Min 1x per week","1994","(2a) intermediate vocational","general elemantary","","","",""
"Min 1x per week","1994","(2a) intermediate vocational","middle vocational","148","0.0856057253495016","0.0740426989256886","0.0971687517733146"
"Min 1x per week","1994","(2a) intermediate vocational","vocational + Abi","","","",""
"Min 1x per week","1994","(2a) intermediate vocational","higher vocational","31","0.0831353485765351","0.0528858223127217","0.113384874840348"
"Min 1x per week","1994","(2a) intermediate vocational","higher education","","","",""
"Min 1x per week","1994","(2c_gen) general maturity certificate","in school","","","",""
"Min 1x per week","1994","(2c_gen) general maturity certificate","inadequately","","","",""
"Min 1x per week","1994","(2c_gen) general maturity certificate","general elemantary","","","",""
"Min 1x per week","1994","(2c_gen) general maturity certificate","middle vocational","39","0.0872244981466146","0.0597441768060256","0.114704819487204"
"Min 1x per week","1994","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Min 1x per week","1994","(2c_gen) general maturity certificate","higher vocational","","","",""
"Min 1x per week","1994","(2c_gen) general maturity certificate","higher education","","","",""
"Min 1x per week","1994","(2c_voc) vocational maturity certificate","in school","","","",""
"Min 1x per week","1994","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Min 1x per week","1994","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Min 1x per week","1994","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Min 1x per week","1994","(2c_voc) vocational maturity certificate","vocational + Abi","40","0.0844083980108718","0.0567468833267668","0.112069912694977"
"Min 1x per week","1994","(2c_voc) vocational maturity certificate","higher vocational","21","","",""
"Min 1x per week","1994","(2c_voc) vocational maturity certificate","higher education","","","",""
"Min 1x per week","1994","(3a) lower tertiary education","in school","","","",""
"Min 1x per week","1994","(3a) lower tertiary education","inadequately","","","",""
"Min 1x per week","1994","(3a) lower tertiary education","general elemantary","","","",""
"Min 1x per week","1994","(3a) lower tertiary education","middle vocational","","","",""
"Min 1x per week","1994","(3a) lower tertiary education","vocational + Abi","","","",""
"Min 1x per week","1994","(3a) lower tertiary education","higher vocational","","","",""
"Min 1x per week","1994","(3a) lower tertiary education","higher education","53","0.0766073306946146","0.0587273516939607","0.0944873096952685"
"Min 1x per week","1994","(3b) higher tertiary education","in school","","","",""
"Min 1x per week","1994","(3b) higher tertiary education","inadequately","","","",""
"Min 1x per week","1994","(3b) higher tertiary education","general elemantary","","","",""
"Min 1x per week","1994","(3b) higher tertiary education","middle vocational","","","",""
"Min 1x per week","1994","(3b) higher tertiary education","vocational + Abi","","","",""
"Min 1x per week","1994","(3b) higher tertiary education","higher vocational","","","",""
"Min 1x per week","1994","(3b) higher tertiary education","higher education","90","0.124615624670344","0.10169996888606","0.147531280454628"
"Min 1x per month","1994","(0) in school","in school","24","","",""
"Min 1x per month","1994","(0) in school","inadequately","","","",""
"Min 1x per month","1994","(0) in school","general elemantary","","","",""
"Min 1x per month","1994","(0) in school","middle vocational","","","",""
"Min 1x per month","1994","(0) in school","vocational + Abi","","","",""
"Min 1x per month","1994","(0) in school","higher vocational","","","",""
"Min 1x per month","1994","(0) in school","higher education","","","",""
"Min 1x per month","1994","(1a) inadequately completed","in school","1","","",""
"Min 1x per month","1994","(1a) inadequately completed","inadequately","85","0.122255102573619","0.0944710804304471","0.150039124716791"
"Min 1x per month","1994","(1a) inadequately completed","general elemantary","","","",""
"Min 1x per month","1994","(1a) inadequately completed","middle vocational","6","","",""
"Min 1x per month","1994","(1a) inadequately completed","vocational + Abi","","","",""
"Min 1x per month","1994","(1a) inadequately completed","higher vocational","","","",""
"Min 1x per month","1994","(1a) inadequately completed","higher education","","","",""
"Min 1x per month","1994","(1b) general elementary school","in school","","","",""
"Min 1x per month","1994","(1b) general elementary school","inadequately","","","",""
"Min 1x per month","1994","(1b) general elementary school","general elemantary","250","0.115932842935247","0.101999350470033","0.129866335400462"
"Min 1x per month","1994","(1b) general elementary school","middle vocational","","","",""
"Min 1x per month","1994","(1b) general elementary school","vocational + Abi","","","",""
"Min 1x per month","1994","(1b) general elementary school","higher vocational","","","",""
"Min 1x per month","1994","(1b) general elementary school","higher education","","","",""
"Min 1x per month","1994","(1c) basic vocational qualification","in school","","","",""
"Min 1x per month","1994","(1c) basic vocational qualification","inadequately","","","",""
"Min 1x per month","1994","(1c) basic vocational qualification","general elemantary","","","",""
"Min 1x per month","1994","(1c) basic vocational qualification","middle vocational","339","0.089925309963952","0.080781363840669","0.099069256087235"
"Min 1x per month","1994","(1c) basic vocational qualification","vocational + Abi","","","",""
"Min 1x per month","1994","(1c) basic vocational qualification","higher vocational","21","","",""
"Min 1x per month","1994","(1c) basic vocational qualification","higher education","","","",""
"Min 1x per month","1994","(2b) intermediate general qualification","in school","","","",""
"Min 1x per month","1994","(2b) intermediate general qualification","inadequately","","","",""
"Min 1x per month","1994","(2b) intermediate general qualification","general elemantary","46","0.0830601489766367","0.0580838291771289","0.108036468776145"
"Min 1x per month","1994","(2b) intermediate general qualification","middle vocational","","","",""
"Min 1x per month","1994","(2b) intermediate general qualification","vocational + Abi","","","",""
"Min 1x per month","1994","(2b) intermediate general qualification","higher vocational","","","",""
"Min 1x per month","1994","(2b) intermediate general qualification","higher education","","","",""
"Min 1x per month","1994","(2a) intermediate vocational","in school","","","",""
"Min 1x per month","1994","(2a) intermediate vocational","inadequately","","","",""
"Min 1x per month","1994","(2a) intermediate vocational","general elemantary","","","",""
"Min 1x per month","1994","(2a) intermediate vocational","middle vocational","156","0.0789075343930372","0.0677655071790136","0.0900495616070607"
"Min 1x per month","1994","(2a) intermediate vocational","vocational + Abi","","","",""
"Min 1x per month","1994","(2a) intermediate vocational","higher vocational","29","","",""
"Min 1x per month","1994","(2a) intermediate vocational","higher education","","","",""
"Min 1x per month","1994","(2c_gen) general maturity certificate","in school","","","",""
"Min 1x per month","1994","(2c_gen) general maturity certificate","inadequately","","","",""
"Min 1x per month","1994","(2c_gen) general maturity certificate","general elemantary","","","",""
"Min 1x per month","1994","(2c_gen) general maturity certificate","middle vocational","40","0.0683863522956072","0.0438040123547534","0.092968692236461"
"Min 1x per month","1994","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Min 1x per month","1994","(2c_gen) general maturity certificate","higher vocational","","","",""
"Min 1x per month","1994","(2c_gen) general maturity certificate","higher education","","","",""
"Min 1x per month","1994","(2c_voc) vocational maturity certificate","in school","","","",""
"Min 1x per month","1994","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Min 1x per month","1994","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Min 1x per month","1994","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Min 1x per month","1994","(2c_voc) vocational maturity certificate","vocational + Abi","28","","",""
"Min 1x per month","1994","(2c_voc) vocational maturity certificate","higher vocational","12","","",""
"Min 1x per month","1994","(2c_voc) vocational maturity certificate","higher education","","","",""
"Min 1x per month","1994","(3a) lower tertiary education","in school","","","",""
"Min 1x per month","1994","(3a) lower tertiary education","inadequately","","","",""
"Min 1x per month","1994","(3a) lower tertiary education","general elemantary","","","",""
"Min 1x per month","1994","(3a) lower tertiary education","middle vocational","","","",""
"Min 1x per month","1994","(3a) lower tertiary education","vocational + Abi","","","",""
"Min 1x per month","1994","(3a) lower tertiary education","higher vocational","","","",""
"Min 1x per month","1994","(3a) lower tertiary education","higher education","38","0.050800919517933","0.0360386520686889","0.0655631869671771"
"Min 1x per month","1994","(3b) higher tertiary education","in school","","","",""
"Min 1x per month","1994","(3b) higher tertiary education","inadequately","","","",""
"Min 1x per month","1994","(3b) higher tertiary education","general elemantary","","","",""
"Min 1x per month","1994","(3b) higher tertiary education","middle vocational","","","",""
"Min 1x per month","1994","(3b) higher tertiary education","vocational + Abi","","","",""
"Min 1x per month","1994","(3b) higher tertiary education","higher vocational","","","",""
"Min 1x per month","1994","(3b) higher tertiary education","higher education","63","0.08766711328153","0.0680451859264491","0.107289040636611"
"Rarely","1994","(0) in school","in school","56","0.303499019743995","0.2397794836136","0.36721855587439"
"Rarely","1994","(0) in school","inadequately","","","",""
"Rarely","1994","(0) in school","general elemantary","","","",""
"Rarely","1994","(0) in school","middle vocational","1","","",""
"Rarely","1994","(0) in school","vocational + Abi","","","",""
"Rarely","1994","(0) in school","higher vocational","","","",""
"Rarely","1994","(0) in school","higher education","","","",""
"Rarely","1994","(1a) inadequately completed","in school","1","","",""
"Rarely","1994","(1a) inadequately completed","inadequately","142","0.268073542574276","0.230503804926182","0.305643280222371"
"Rarely","1994","(1a) inadequately completed","general elemantary","","","",""
"Rarely","1994","(1a) inadequately completed","middle vocational","20","","",""
"Rarely","1994","(1a) inadequately completed","vocational + Abi","","","",""
"Rarely","1994","(1a) inadequately completed","higher vocational","2","","",""
"Rarely","1994","(1a) inadequately completed","higher education","","","",""
"Rarely","1994","(1b) general elementary school","in school","","","",""
"Rarely","1994","(1b) general elementary school","inadequately","4","","",""
"Rarely","1994","(1b) general elementary school","general elemantary","536","0.264689466210237","0.245488731881843","0.283890200538632"
"Rarely","1994","(1b) general elementary school","middle vocational","","","",""
"Rarely","1994","(1b) general elementary school","vocational + Abi","","","",""
"Rarely","1994","(1b) general elementary school","higher vocational","","","",""
"Rarely","1994","(1b) general elementary school","higher education","","","",""
"Rarely","1994","(1c) basic vocational qualification","in school","","","",""
"Rarely","1994","(1c) basic vocational qualification","inadequately","","","",""
"Rarely","1994","(1c) basic vocational qualification","general elemantary","","","",""
"Rarely","1994","(1c) basic vocational qualification","middle vocational","1106","0.306170213247672","0.291438199780761","0.320902226714582"
"Rarely","1994","(1c) basic vocational qualification","vocational + Abi","","","",""
"Rarely","1994","(1c) basic vocational qualification","higher vocational","97","0.32604197558923","0.272458903671071","0.379625047507389"
"Rarely","1994","(1c) basic vocational qualification","higher education","","","",""
"Rarely","1994","(2b) intermediate general qualification","in school","","","",""
"Rarely","1994","(2b) intermediate general qualification","inadequately","","","",""
"Rarely","1994","(2b) intermediate general qualification","general elemantary","106","0.244265834230271","0.205381240936347","0.283150427524194"
"Rarely","1994","(2b) intermediate general qualification","middle vocational","","","",""
"Rarely","1994","(2b) intermediate general qualification","vocational + Abi","","","",""
"Rarely","1994","(2b) intermediate general qualification","higher vocational","","","",""
"Rarely","1994","(2b) intermediate general qualification","higher education","","","",""
"Rarely","1994","(2a) intermediate vocational","in school","","","",""
"Rarely","1994","(2a) intermediate vocational","inadequately","","","",""
"Rarely","1994","(2a) intermediate vocational","general elemantary","","","",""
"Rarely","1994","(2a) intermediate vocational","middle vocational","546","0.273612346626506","0.255187434062213","0.292037259190799"
"Rarely","1994","(2a) intermediate vocational","vocational + Abi","","","",""
"Rarely","1994","(2a) intermediate vocational","higher vocational","99","0.352520084725451","0.300174725398648","0.404865444052254"
"Rarely","1994","(2a) intermediate vocational","higher education","","","",""
"Rarely","1994","(2c_gen) general maturity certificate","in school","","","",""
"Rarely","1994","(2c_gen) general maturity certificate","inadequately","","","",""
"Rarely","1994","(2c_gen) general maturity certificate","general elemantary","","","",""
"Rarely","1994","(2c_gen) general maturity certificate","middle vocational","113","0.257402521293788","0.214822711913302","0.299982330674274"
"Rarely","1994","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Rarely","1994","(2c_gen) general maturity certificate","higher vocational","","","",""
"Rarely","1994","(2c_gen) general maturity certificate","higher education","","","",""
"Rarely","1994","(2c_voc) vocational maturity certificate","in school","","","",""
"Rarely","1994","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Rarely","1994","(2c_voc) vocational maturity certificate","general elemantary","","","",""
