"pli0098_h","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1990","Employed","inadequately","56","0.12214235376819","0.0884570887062443","0.155827618830135"
"Min 1x per month","1990","Employed","general elemantary","183","0.124669278628632","0.107277969099141","0.142060588158123"
"Min 1x per month","1990","Employed","middle vocational","322","0.0939950868663832","0.0837668211098278","0.104223352622939"
"Min 1x per month","1990","Employed","vocational + Abi","19","","",""
"Min 1x per month","1990","Employed","higher vocational","37","0.0947806823017654","0.0650948580497148","0.124466506553816"
"Min 1x per month","1990","Employed","higher education","66","0.115596970318033","0.0892089459922272","0.141984994643838"
"Rarely","1990","Not Employed","in school","47","0.390752188292923","0.310782064060577","0.47072231252527"
"Rarely","1990","Not Employed","inadequately","45","0.207178334699823","0.158474046972976","0.255882622426671"
"Rarely","1990","Not Employed","general elemantary","294","0.267062270037825","0.240712691673959","0.293411848401692"
"Rarely","1990","Not Employed","middle vocational","429","0.286389514725301","0.262818071282992","0.30996095816761"
"Rarely","1990","Not Employed","vocational + Abi","20","","",""
"Rarely","1990","Not Employed","higher vocational","42","0.283385801596553","0.20819922763499","0.358572375558117"
"Rarely","1990","Not Employed","higher education","41","0.320806472891552","0.241175970485746","0.400436975297358"
"Rarely","1990","Employed","in school","5","","",""
"Rarely","1990","Employed","inadequately","92","0.269640434730988","0.223988872022127","0.315291997439849"
"Rarely","1990","Employed","general elemantary","421","0.312172266492668","0.287777117435561","0.336567415549775"
"Rarely","1990","Employed","middle vocational","1080","0.349716612181875","0.333002103640382","0.366431120723368"
"Rarely","1990","Employed","vocational + Abi","71","0.326293376550793","0.262880423045508","0.389706330056078"
"Rarely","1990","Employed","higher vocational","143","0.352725541043241","0.304299944515496","0.401151137570985"
"Rarely","1990","Employed","higher education","185","0.329217986384643","0.290435020284427","0.368000952484859"
"Never","1990","Not Employed","in school","48","0.270625794493841","0.197807606662176","0.343443982325507"
"Never","1990","Not Employed","inadequately","113","0.48856991588676","0.428499067027726","0.548640764745794"
"Never","1990","Not Employed","general elemantary","393","0.34767060660002","0.319307661501109","0.376033551698932"
"Never","1990","Not Employed","middle vocational","525","0.376396820368685","0.351135610697092","0.401658030040278"
"Never","1990","Not Employed","vocational + Abi","41","0.463012433833418","0.357009699018837","0.569015168647999"
"Never","1990","Not Employed","higher vocational","50","0.413736104146192","0.33156543322355","0.495906775068834"
"Never","1990","Not Employed","higher education","48","0.337737676532809","0.257057673603897","0.418417679461721"
"Never","1990","Employed","in school","9","","",""
"Never","1990","Employed","inadequately","159","0.476700625494453","0.425320785530501","0.528080465458406"
"Never","1990","Employed","general elemantary","599","0.44656640425794","0.42039408199611","0.472738726519769"
"Never","1990","Employed","middle vocational","1356","0.451402831207101","0.433960960183788","0.468844702230414"
"Never","1990","Employed","vocational + Abi","99","0.523750999689536","0.45620215669458","0.591299842684491"
"Never","1990","Employed","higher vocational","146","0.413052493204413","0.363150884666728","0.462954101742098"
"Never","1990","Employed","higher education","238","0.423301011945958","0.382524714644168","0.464077309247749"
"Daily","1991","Not Employed","in school","","","",""
"Daily","1991","Not Employed","inadequately","","","",""
"Daily","1991","Not Employed","general elemantary","","","",""
"Daily","1991","Not Employed","middle vocational","","","",""
"Daily","1991","Not Employed","vocational + Abi","","","",""
"Daily","1991","Not Employed","higher vocational","","","",""
"Daily","1991","Not Employed","higher education","","","",""
"Daily","1991","Employed","in school","","","",""
"Daily","1991","Employed","inadequately","","","",""
"Daily","1991","Employed","general elemantary","","","",""
"Daily","1991","Employed","middle vocational","","","",""
"Daily","1991","Employed","vocational + Abi","","","",""
"Daily","1991","Employed","higher vocational","","","",""
"Daily","1991","Employed","higher education","","","",""
"Min 1x per week","1991","Not Employed","in school","","","",""
"Min 1x per week","1991","Not Employed","inadequately","","","",""
"Min 1x per week","1991","Not Employed","general elemantary","","","",""
"Min 1x per week","1991","Not Employed","middle vocational","","","",""
"Min 1x per week","1991","Not Employed","vocational + Abi","","","",""
"Min 1x per week","1991","Not Employed","higher vocational","","","",""
"Min 1x per week","1991","Not Employed","higher education","","","",""
"Min 1x per week","1991","Employed","in school","","","",""
"Min 1x per week","1991","Employed","inadequately","","","",""
"Min 1x per week","1991","Employed","general elemantary","","","",""
"Min 1x per week","1991","Employed","middle vocational","","","",""
"Min 1x per week","1991","Employed","vocational + Abi","","","",""
"Min 1x per week","1991","Employed","higher vocational","","","",""
"Min 1x per week","1991","Employed","higher education","","","",""
"Min 1x per month","1991","Not Employed","in school","","","",""
"Min 1x per month","1991","Not Employed","inadequately","","","",""
"Min 1x per month","1991","Not Employed","general elemantary","","","",""
"Min 1x per month","1991","Not Employed","middle vocational","","","",""
"Min 1x per month","1991","Not Employed","vocational + Abi","","","",""
"Min 1x per month","1991","Not Employed","higher vocational","","","",""
"Min 1x per month","1991","Not Employed","higher education","","","",""
"Min 1x per month","1991","Employed","in school","","","",""
"Min 1x per month","1991","Employed","inadequately","","","",""
"Min 1x per month","1991","Employed","general elemantary","","","",""
"Min 1x per month","1991","Employed","middle vocational","","","",""
"Min 1x per month","1991","Employed","vocational + Abi","","","",""
"Min 1x per month","1991","Employed","higher vocational","","","",""
"Min 1x per month","1991","Employed","higher education","","","",""
"Rarely","1991","Not Employed","in school","","","",""
"Rarely","1991","Not Employed","inadequately","","","",""
"Rarely","1991","Not Employed","general elemantary","","","",""
"Rarely","1991","Not Employed","middle vocational","","","",""
"Rarely","1991","Not Employed","vocational + Abi","","","",""
"Rarely","1991","Not Employed","higher vocational","","","",""
"Rarely","1991","Not Employed","higher education","","","",""
"Rarely","1991","Employed","in school","","","",""
"Rarely","1991","Employed","inadequately","","","",""
"Rarely","1991","Employed","general elemantary","","","",""
"Rarely","1991","Employed","middle vocational","","","",""
"Rarely","1991","Employed","vocational + Abi","","","",""
"Rarely","1991","Employed","higher vocational","","","",""
"Rarely","1991","Employed","higher education","","","",""
"Never","1991","Not Employed","in school","","","",""
"Never","1991","Not Employed","inadequately","","","",""
"Never","1991","Not Employed","general elemantary","","","",""
"Never","1991","Not Employed","middle vocational","","","",""
"Never","1991","Not Employed","vocational + Abi","","","",""
"Never","1991","Not Employed","higher vocational","","","",""
"Never","1991","Not Employed","higher education","","","",""
"Never","1991","Employed","in school","","","",""
"Never","1991","Employed","inadequately","","","",""
"Never","1991","Employed","general elemantary","","","",""
"Never","1991","Employed","middle vocational","","","",""
"Never","1991","Employed","vocational + Abi","","","",""
"Never","1991","Employed","higher vocational","","","",""
"Never","1991","Employed","higher education","","","",""
"Daily","1992","Not Employed","in school","","","",""
"Daily","1992","Not Employed","inadequately","","","",""
"Daily","1992","Not Employed","general elemantary","","","",""
"Daily","1992","Not Employed","middle vocational","","","",""
"Daily","1992","Not Employed","vocational + Abi","","","",""
"Daily","1992","Not Employed","higher vocational","","","",""
"Daily","1992","Not Employed","higher education","","","",""
"Daily","1992","Employed","in school","","","",""
"Daily","1992","Employed","inadequately","","","",""
"Daily","1992","Employed","general elemantary","","","",""
"Daily","1992","Employed","middle vocational","","","",""
"Daily","1992","Employed","vocational + Abi","","","",""
"Daily","1992","Employed","higher vocational","","","",""
"Daily","1992","Employed","higher education","","","",""
"Min 1x per week","1992","Not Employed","in school","20","","",""
"Min 1x per week","1992","Not Employed","inadequately","64","0.163022356535974","0.119204888381611","0.206839824690337"
"Min 1x per week","1992","Not Employed","general elemantary","235","0.197113801826206","0.175234586424731","0.218993017227681"
"Min 1x per week","1992","Not Employed","middle vocational","237","0.139467024882248","0.123999288546616","0.15493476121788"
"Min 1x per week","1992","Not Employed","vocational + Abi","16","","",""
"Min 1x per week","1992","Not Employed","higher vocational","31","0.18337927060716","0.124687775084562","0.242070766129758"
"Min 1x per week","1992","Not Employed","higher education","35","0.158477381740046","0.114998337784226","0.201956425695866"
"Min 1x per week","1992","Employed","in school","3","","",""
"Min 1x per week","1992","Employed","inadequately","53","0.135475515826987","0.0998752722158742","0.171075759438099"
"Min 1x per week","1992","Employed","general elemantary","152","0.0934472367953771","0.0787667859798265","0.108127687610928"
"Min 1x per week","1992","Employed","middle vocational","336","0.0742115329323299","0.0667660892197408","0.081656976644919"
"Min 1x per week","1992","Employed","vocational + Abi","27","","",""
"Min 1x per week","1992","Employed","higher vocational","60","0.11854324591286","0.0926134058645358","0.144473085961184"
"Min 1x per week","1992","Employed","higher education","109","0.0976373506899303","0.0819369270479522","0.113337774331908"
"Min 1x per month","1992","Not Employed","in school","16","","",""
"Min 1x per month","1992","Not Employed","inadequately","39","0.120254208162112","0.0816712512418902","0.158837165082334"
"Min 1x per month","1992","Not Employed","general elemantary","146","0.124144596284333","0.106009229326851","0.142279963241814"
"Min 1x per month","1992","Not Employed","middle vocational","206","0.110261428290735","0.096276821817504","0.124246034763967"
"Min 1x per month","1992","Not Employed","vocational + Abi","4","","",""
"Min 1x per month","1992","Not Employed","higher vocational","20","","",""
"Min 1x per month","1992","Not Employed","higher education","27","","",""
"Min 1x per month","1992","Employed","in school","1","","",""
"Min 1x per month","1992","Employed","inadequately","42","0.0850441609159858","0.056026912260711","0.114061409571261"
"Min 1x per month","1992","Employed","general elemantary","166","0.0890239787616754","0.0746602700145039","0.103387687508847"
"Min 1x per month","1992","Employed","middle vocational","325","0.0638558468721474","0.0569108716701726","0.0708008220741222"
"Min 1x per month","1992","Employed","vocational + Abi","20","","",""
"Min 1x per month","1992","Employed","higher vocational","38","0.0739482117489225","0.0529567635830234","0.0949396599148216"
"Min 1x per month","1992","Employed","higher education","70","0.0632141334663791","0.0503423097942886","0.0760859571384697"
"Rarely","1992","Not Employed","in school","36","0.300814523316413","0.228847856047849","0.372781190584977"
"Rarely","1992","Not Employed","inadequately","47","0.16235698630891","0.118611651633685","0.206102320984135"
"Rarely","1992","Not Employed","general elemantary","295","0.247353894037379","0.2236237149413","0.271084073133457"
"Rarely","1992","Not Employed","middle vocational","528","0.274770920610111","0.254839868578439","0.294701972641783"
"Rarely","1992","Not Employed","vocational + Abi","24","","",""
"Rarely","1992","Not Employed","higher vocational","46","0.263568485896781","0.196749054017991","0.330387917775572"
"Rarely","1992","Not Employed","higher education","57","0.243114446548307","0.19204232053502","0.294186572561593"
"Rarely","1992","Employed","in school","9","","",""
"Rarely","1992","Employed","inadequately","99","0.263706465434322","0.217869084291559","0.309543846577085"
"Rarely","1992","Employed","general elemantary","391","0.288742566245337","0.265885081814514","0.311600050676159"
"Rarely","1992","Employed","middle vocational","1246","0.291411605728401","0.278503888588246","0.304319322868557"
"Rarely","1992","Employed","vocational + Abi","72","0.260969729764128","0.209983623998516","0.311955835529739"
"Rarely","1992","Employed","higher vocational","185","0.332926526274066","0.295123901044538","0.370729151503595"
"Rarely","1992","Employed","higher education","309","0.240501412542919","0.21789481913371","0.263108005952128"
"Never","1992","Not Employed","in school","84","0.475494640041905","0.397127577179865","0.553861702903946"
"Never","1992","Not Employed","inadequately","123","0.554366448993004","0.495406896708022","0.613326001277986"
"Never","1992","Not Employed","general elemantary","594","0.431387707852082","0.404148891256685","0.458626524447479"
"Never","1992","Not Employed","middle vocational","956","0.475500626216905","0.453203172695983","0.497798079737828"
"Never","1992","Not Employed","vocational + Abi","56","0.545790571057963","0.448204197778436","0.64337694433749"
"Never","1992","Not Employed","higher vocational","70","0.436964864362714","0.361736631038101","0.512193097687328"
"Never","1992","Not Employed","higher education","152","0.474944472259607","0.415489595692891","0.534399348826324"
"Never","1992","Employed","in school","16","","",""
"Never","1992","Employed","inadequately","161","0.515773857822705","0.463787703269144","0.567760012376267"
"Never","1992","Employed","general elemantary","801","0.528786218197611","0.503608946118499","0.553963490276723"
"Never","1992","Employed","middle vocational","2854","0.570521014467121","0.556460352014634","0.584581676919609"
"Never","1992","Employed","vocational + Abi","166","0.591860866592634","0.534799838419844","0.648921894765423"
"Never","1992","Employed","higher vocational","314","0.474582016064151","0.434525882108879","0.514638150019423"
"Never","1992","Employed","higher education","885","0.598647103300772","0.572719554163973","0.62457465243757"
"Daily","1993","Not Employed","in school","","","",""
"Daily","1993","Not Employed","inadequately","","","",""
"Daily","1993","Not Employed","general elemantary","","","",""
"Daily","1993","Not Employed","middle vocational","","","",""
"Daily","1993","Not Employed","vocational + Abi","","","",""
"Daily","1993","Not Employed","higher vocational","","","",""
"Daily","1993","Not Employed","higher education","","","",""
"Daily","1993","Employed","in school","","","",""
"Daily","1993","Employed","inadequately","","","",""
"Daily","1993","Employed","general elemantary","","","",""
"Daily","1993","Employed","middle vocational","","","",""
"Daily","1993","Employed","vocational + Abi","","","",""
"Daily","1993","Employed","higher vocational","","","",""
"Daily","1993","Employed","higher education","","","",""
"Min 1x per week","1993","Not Employed","in school","","","",""
"Min 1x per week","1993","Not Employed","inadequately","","","",""
"Min 1x per week","1993","Not Employed","general elemantary","","","",""
"Min 1x per week","1993","Not Employed","middle vocational","","","",""
"Min 1x per week","1993","Not Employed","vocational + Abi","","","",""
"Min 1x per week","1993","Not Employed","higher vocational","","","",""
"Min 1x per week","1993","Not Employed","higher education","","","",""
"Min 1x per week","1993","Employed","in school","","","",""
"Min 1x per week","1993","Employed","inadequately","","","",""
"Min 1x per week","1993","Employed","general elemantary","","","",""
"Min 1x per week","1993","Employed","middle vocational","","","",""
"Min 1x per week","1993","Employed","vocational + Abi","","","",""
"Min 1x per week","1993","Employed","higher vocational","","","",""
"Min 1x per week","1993","Employed","higher education","","","",""
"Min 1x per month","1993","Not Employed","in school","","","",""
"Min 1x per month","1993","Not Employed","inadequately","","","",""
"Min 1x per month","1993","Not Employed","general elemantary","","","",""
"Min 1x per month","1993","Not Employed","middle vocational","","","",""
"Min 1x per month","1993","Not Employed","vocational + Abi","","","",""
"Min 1x per month","1993","Not Employed","higher vocational","","","",""
"Min 1x per month","1993","Not Employed","higher education","","","",""
"Min 1x per month","1993","Employed","in school","","","",""
"Min 1x per month","1993","Employed","inadequately","","","",""
"Min 1x per month","1993","Employed","general elemantary","","","",""
"Min 1x per month","1993","Employed","middle vocational","","","",""
"Min 1x per month","1993","Employed","vocational + Abi","","","",""
"Min 1x per month","1993","Employed","higher vocational","","","",""
"Min 1x per month","1993","Employed","higher education","","","",""
"Rarely","1993","Not Employed","in school","","","",""
"Rarely","1993","Not Employed","inadequately","","","",""
"Rarely","1993","Not Employed","general elemantary","","","",""
"Rarely","1993","Not Employed","middle vocational","","","",""
"Rarely","1993","Not Employed","vocational + Abi","","","",""
"Rarely","1993","Not Employed","higher vocational","","","",""
"Rarely","1993","Not Employed","higher education","","","",""
"Rarely","1993","Employed","in school","","","",""
"Rarely","1993","Employed","inadequately","","","",""
"Rarely","1993","Employed","general elemantary","","","",""
"Rarely","1993","Employed","middle vocational","","","",""
"Rarely","1993","Employed","vocational + Abi","","","",""
"Rarely","1993","Employed","higher vocational","","","",""
"Rarely","1993","Employed","higher education","","","",""
"Never","1993","Not Employed","in school","","","",""
"Never","1993","Not Employed","inadequately","","","",""
"Never","1993","Not Employed","general elemantary","","","",""
"Never","1993","Not Employed","middle vocational","","","",""
"Never","1993","Not Employed","vocational + Abi","","","",""
"Never","1993","Not Employed","higher vocational","","","",""
"Never","1993","Not Employed","higher education","","","",""
"Never","1993","Employed","in school","","","",""
"Never","1993","Employed","inadequately","","","",""
"Never","1993","Employed","general elemantary","","","",""
"Never","1993","Employed","middle vocational","","","",""
"Never","1993","Employed","vocational + Abi","","","",""
"Never","1993","Employed","higher vocational","","","",""
"Never","1993","Employed","higher education","","","",""
"Daily","1994","Not Employed","in school","","","",""
"Daily","1994","Not Employed","inadequately","","","",""
"Daily","1994","Not Employed","general elemantary","","","",""
"Daily","1994","Not Employed","middle vocational","","","",""
"Daily","1994","Not Employed","vocational + Abi","","","",""
"Daily","1994","Not Employed","higher vocational","","","",""
"Daily","1994","Not Employed","higher education","","","",""
"Daily","1994","Employed","in school","","","",""
"Daily","1994","Employed","inadequately","","","",""
"Daily","1994","Employed","general elemantary","","","",""
"Daily","1994","Employed","middle vocational","","","",""
"Daily","1994","Employed","vocational + Abi","","","",""
"Daily","1994","Employed","higher vocational","","","",""
"Daily","1994","Employed","higher education","","","",""
"Min 1x per week","1994","Not Employed","in school","23","","",""
"Min 1x per week","1994","Not Employed","inadequately","61","0.157141980373644","0.112385641298305","0.201898319448983"
"Min 1x per week","1994","Not Employed","general elemantary","206","0.192083728655206","0.169785674512771","0.214381782797642"
"Min 1x per week","1994","Not Employed","middle vocational","262","0.143092704482599","0.128315282177655","0.157870126787542"
"Min 1x per week","1994","Not Employed","vocational + Abi","15","","",""
"Min 1x per week","1994","Not Employed","higher vocational","30","0.172508332889922","0.119748691910015","0.225267973869829"
"Min 1x per week","1994","Not Employed","higher education","42","0.160926709003229","0.12209532378804","0.199758094218419"
"Min 1x per week","1994","Employed","in school","3","","",""
"Min 1x per week","1994","Employed","inadequately","44","0.12276605425381","0.0858152717303008","0.159716836777319"
"Min 1x per week","1994","Employed","general elemantary","147","0.107680913982418","0.0908177057634525","0.124544122201383"
"Min 1x per week","1994","Employed","middle vocational","304","0.0683687979601487","0.0609116503867701","0.0758259455335274"
"Min 1x per week","1994","Employed","vocational + Abi","25","","",""
"Min 1x per week","1994","Employed","higher vocational","56","0.114983903453673","0.088444221855431","0.141523585051916"
"Min 1x per week","1994","Employed","higher education","101","0.0852056185410038","0.0700523905914492","0.100358846490559"
"Min 1x per month","1994","Not Employed","in school","24","","",""
"Min 1x per month","1994","Not Employed","inadequately","45","0.102836301971007","0.0654820276048879","0.140190576337127"
"Min 1x per month","1994","Not Employed","general elemantary","150","0.120793515165613","0.102347364538866","0.13923966579236"
"Min 1x per month","1994","Not Employed","middle vocational","211","0.0990100939504954","0.0864056782635661","0.111614509637425"
"Min 1x per month","1994","Not Employed","vocational + Abi","9","","",""
"Min 1x per month","1994","Not Employed","higher vocational","15","","",""
"Min 1x per month","1994","Not Employed","higher education","19","","",""
"Min 1x per month","1994","Employed","in school","1","","",""
"Min 1x per month","1994","Employed","inadequately","40","0.114490659273598","0.0786390728213606","0.150342245725836"
"Min 1x per month","1994","Employed","general elemantary","146","0.0950910283000473","0.0791328628387876","0.111049193761307"
"Min 1x per month","1994","Employed","middle vocational","342","0.0767177978440748","0.0688539147467033","0.0845816809414462"
"Min 1x per month","1994","Employed","vocational + Abi","19","","",""
"Min 1x per month","1994","Employed","higher vocational","48","0.0885599265836863","0.0649233659157126","0.11219648725166"
"Min 1x per month","1994","Employed","higher education","82","0.0751360003533781","0.0608282198424221","0.0894437808643342"
"Rarely","1994","Not Employed","in school","54","0.286089396413285","0.226506069198016","0.345672723628554"
"Rarely","1994","Not Employed","inadequately","56","0.263612231252824","0.209428701381207","0.317795761124441"
"Rarely","1994","Not Employed","general elemantary","281","0.253154015457448","0.228542042181511","0.277765988733386"
"Rarely","1994","Not Employed","middle vocational","601","0.284418637121656","0.265380188580818","0.303457085662493"
"Rarely","1994","Not Employed","vocational + Abi","26","","",""
"Rarely","1994","Not Employed","higher vocational","52","0.258359258065285","0.197233566999623","0.319484949130946"
"Rarely","1994","Not Employed","higher education","76","0.228643967229101","0.184265102982402","0.273022831475801"
"Rarely","1994","Employed","in school","3","","",""
"Rarely","1994","Employed","inadequately","90","0.250156313302015","0.201390229534812","0.298922397069218"
"Rarely","1994","Employed","general elemantary","361","0.272519063619389","0.248296506016194","0.296741621222583"
"Rarely","1994","Employed","middle vocational","1197","0.295680650420581","0.282196673046119","0.309164627795043"
"Rarely","1994","Employed","vocational + Abi","85","0.307805449513339","0.254027144074293","0.361583754952384"
"Rarely","1994","Employed","higher vocational","182","0.318805386444516","0.280035009156155","0.357575763732876"
"Rarely","1994","Employed","higher education","331","0.271298635661312","0.247165825780708","0.295431445541917"
"Never","1994","Not Employed","in school","120","0.505934355046289","0.440018275732628","0.571850434359951"
"Never","1994","Not Employed","inadequately","92","0.476409486402525","0.41498842490772","0.53783054789733"
"Never","1994","Not Employed","general elemantary","562","0.433968740721732","0.405915183934119","0.462022297509345"
"Never","1994","Not Employed","middle vocational","1083","0.47347856444525","0.452407755564386","0.494549373326114"
"Never","1994","Not Employed","vocational + Abi","55","0.501330459194261","0.405694347996708","0.596966570391815"
"Never","1994","Not Employed","higher vocational","100","0.516590508882071","0.446808129141009","0.586372888623133"
"Never","1994","Not Employed","higher education","207","0.552747448850499","0.50020520007483","0.605289697626169"
"Never","1994","Employed","in school","10","","",""
"Never","1994","Employed","inadequately","129","0.512586973170577","0.456306320486059","0.568867625855095"
"Never","1994","Employed","general elemantary","644","0.524708994098146","0.497541486506062","0.551876501690231"
"Never","1994","Employed","middle vocational","2557","0.559232753775196","0.544563003874517","0.573902503675874"
"Never","1994","Employed","vocational + Abi","154","0.560934058643394","0.503114382699192","0.618753734587596"
"Never","1994","Employed","higher vocational","269","0.477650783518125","0.436094440682091","0.519207126354158"
"Never","1994","Employed","higher education","790","0.568359745444306","0.541476486154112","0.5952430047345"
"Daily","1995","Not Employed","in school","1","","",""
"Daily","1995","Not Employed","inadequately","8","","",""
"Daily","1995","Not Employed","general elemantary","21","","",""
"Daily","1995","Not Employed","middle vocational","11","","",""
"Daily","1995","Not Employed","vocational + Abi","1","","",""
"Daily","1995","Not Employed","higher vocational","","","",""
"Daily","1995","Not Employed","higher education","1","","",""
"Daily","1995","Employed","in school","","","",""
"Daily","1995","Employed","inadequately","2","","",""
"Daily","1995","Employed","general elemantary","11","","",""
"Daily","1995","Employed","middle vocational","17","","",""
"Daily","1995","Employed","vocational + Abi","4","","",""
"Daily","1995","Employed","higher vocational","3","","",""
"Daily","1995","Employed","higher education","1","","",""
"Min 1x per week","1995","Not Employed","in school","39","0.115348357170166","0.0776618923002408","0.153034822040091"
"Min 1x per week","1995","Not Employed","inadequately","69","0.1988706168376","0.14997558321329","0.247765650461911"
"Min 1x per week","1995","Not Employed","general elemantary","211","0.174841622688072","0.153734503056505","0.195948742319638"
"Min 1x per week","1995","Not Employed","middle vocational","295","0.146355729528786","0.13171167358822","0.160999785469352"
"Min 1x per week","1995","Not Employed","vocational + Abi","25","","",""
"Min 1x per week","1995","Not Employed","higher vocational","28","","",""
"Min 1x per week","1995","Not Employed","higher education","40","0.127194304873268","0.09310582164274","0.161282788103796"
"Min 1x per week","1995","Employed","in school","1","","",""
"Min 1x per week","1995","Employed","inadequately","35","0.10642279101135","0.0697750674437131","0.143070514578987"
"Min 1x per week","1995","Employed","general elemantary","158","0.1240260210768","0.105797338617732","0.142254703535868"
"Min 1x per week","1995","Employed","middle vocational","319","0.0705730336554383","0.0630650839077419","0.0780809834031348"
"Min 1x per week","1995","Employed","vocational + Abi","34","0.0751477675565627","0.047409612603862","0.102885922509263"
"Min 1x per week","1995","Employed","higher vocational","52","0.102435913102204","0.0775651625238897","0.127306663680517"
"Min 1x per week","1995","Employed","higher education","105","0.0820721264400678","0.0676273114985649","0.0965169413815707"
"Min 1x per month","1995","Not Employed","in school","20","","",""
"Min 1x per month","1995","Not Employed","inadequately","36","0.104751422365938","0.0672385868688955","0.142264257862981"
"Min 1x per month","1995","Not Employed","general elemantary","176","0.145719650587083","0.126113281687727","0.165326019486439"
"Min 1x per month","1995","Not Employed","middle vocational","217","0.0975669190500246","0.085273382152795","0.109860455947254"
"Min 1x per month","1995","Not Employed","vocational + Abi","11","","",""
"Min 1x per month","1995","Not Employed","higher vocational","19","","",""
"Min 1x per month","1995","Not Employed","higher education","37","0.1286720397422","0.0944151462911358","0.162928933193264"
"Min 1x per month","1995","Employed","in school","1","","",""
"Min 1x per month","1995","Employed","inadequately","41","0.12936039518297","0.0894777903585236","0.169243000007417"
"Min 1x per month","1995","Employed","general elemantary","146","0.0842873156211527","0.0689229724902588","0.0996516587520466"
"Min 1x per month","1995","Employed","middle vocational","366","0.0845039522359796","0.0763501330421995","0.0926577714297596"
"Min 1x per month","1995","Employed","vocational + Abi","35","0.103775238365635","0.0716875306661813","0.135862946065089"
"Min 1x per month","1995","Employed","higher vocational","39","0.0654776297934619","0.0451881289462073","0.0857671306407165"
"Min 1x per month","1995","Employed","higher education","100","0.0776732508835999","0.0635872405177977","0.0917592612494021"
"Rarely","1995","Not Employed","in school","68","0.2868491538267","0.233489741546334","0.340208566107066"
"Rarely","1995","Not Employed","inadequately","49","0.214204006923857","0.163946978227","0.264461035620713"
"Rarely","1995","Not Employed","general elemantary","287","0.241327867142638","0.217550229510006","0.26510550477527"
"Rarely","1995","Not Employed","middle vocational","559","0.263279982752316","0.245033540145439","0.281526425359192"
"Rarely","1995","Not Employed","vocational + Abi","25","","",""
"Rarely","1995","Not Employed","higher vocational","46","0.263782853805488","0.200621194189079","0.326944513421897"
"Rarely","1995","Not Employed","higher education","68","0.181777728514264","0.142321002759823","0.221234454268705"
"Rarely","1995","Employed","in school","1","","",""
"Rarely","1995","Employed","inadequately","67","0.234818554833625","0.18444390275743","0.28519320690982"
"Rarely","1995","Employed","general elemantary","360","0.312769300015898","0.287129383520643","0.338409216511153"
"Rarely","1995","Employed","middle vocational","1206","0.285786830744991","0.272542519979325","0.299031141510657"
"Rarely","1995","Employed","vocational + Abi","100","0.275477044667377","0.228471170225514","0.322482919109239"
"Rarely","1995","Employed","higher vocational","193","0.332511186472957","0.293869580913523","0.371152792032391"
"Rarely","1995","Employed","higher education","345","0.258264627064572","0.235230761931257","0.281298492197886"
