"pli0098_h","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Never","1995","Berlin","Not Employed","137","0.6576251128679","0.591698358050365","0.723551867685436"
"Never","1995","Berlin","Employed","271","0.756782688362913","0.712889422535934","0.800675954189893"
"Never","1995","Brandenburg","Not Employed","159","0.714508141906231","0.654276920517785","0.774739363294677"
"Never","1995","Brandenburg","Employed","307","0.828415042187366","0.790050967270196","0.866779117104535"
"Never","1995","Mecklenburg-Western Pomerania","Not Employed","116","0.82521846393432","0.762753547540999","0.887683380327641"
"Never","1995","Mecklenburg-Western Pomerania","Employed","217","0.7484330061739","0.696771538329282","0.800094474018519"
"Never","1995","Saxony","Not Employed","296","0.724172014615498","0.681068458891832","0.767275570339164"
"Never","1995","Saxony","Employed","524","0.753734927574607","0.721471274740983","0.785998580408231"
"Never","1995","Saxony-Anhalt","Not Employed","198","0.87059800513864","0.827407983845851","0.91378802643143"
"Never","1995","Saxony-Anhalt","Employed","341","0.804524769139847","0.767925248512688","0.841124289767006"
"Never","1995","Thuringia","Not Employed","154","0.70794641719795","0.648266649665626","0.767626184730273"
"Never","1995","Thuringia","Employed","282","0.711220765678698","0.66818510387753","0.754256427479865"
"Daily","1996","Schleswig-Holstein","Not Employed","","","",""
"Daily","1996","Schleswig-Holstein","Employed","","","",""
"Daily","1996","Hamburg","Not Employed","","","",""
"Daily","1996","Hamburg","Employed","","","",""
"Daily","1996","Lower Saxony","Not Employed","","","",""
"Daily","1996","Lower Saxony","Employed","","","",""
"Daily","1996","Bremen","Not Employed","","","",""
"Daily","1996","Bremen","Employed","","","",""
"Daily","1996","North Rhine-Westphalia","Not Employed","","","",""
"Daily","1996","North Rhine-Westphalia","Employed","","","",""
"Daily","1996","Hesse","Not Employed","","","",""
"Daily","1996","Hesse","Employed","","","",""
"Daily","1996","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Daily","1996","Rhineland-Palatinate,Saarland","Employed","","","",""
"Daily","1996","Baden-Württemberg","Not Employed","","","",""
"Daily","1996","Baden-Württemberg","Employed","","","",""
"Daily","1996","Bavaria","Not Employed","","","",""
"Daily","1996","Bavaria","Employed","","","",""
"Daily","1996","Berlin","Not Employed","","","",""
"Daily","1996","Berlin","Employed","","","",""
"Daily","1996","Brandenburg","Not Employed","","","",""
"Daily","1996","Brandenburg","Employed","","","",""
"Daily","1996","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Daily","1996","Mecklenburg-Western Pomerania","Employed","","","",""
"Daily","1996","Saxony","Not Employed","","","",""
"Daily","1996","Saxony","Employed","","","",""
"Daily","1996","Saxony-Anhalt","Not Employed","","","",""
"Daily","1996","Saxony-Anhalt","Employed","","","",""
"Daily","1996","Thuringia","Not Employed","","","",""
"Daily","1996","Thuringia","Employed","","","",""
"Min 1x per week","1996","Schleswig-Holstein","Not Employed","5","","",""
"Min 1x per week","1996","Schleswig-Holstein","Employed","12","","",""
"Min 1x per week","1996","Hamburg","Not Employed","","","",""
"Min 1x per week","1996","Hamburg","Employed","2","","",""
"Min 1x per week","1996","Lower Saxony","Not Employed","41","0.0909351263373783","0.0618349424823809","0.120035310192376"
"Min 1x per week","1996","Lower Saxony","Employed","43","0.0510511322896066","0.0344221889180914","0.0676800756611217"
"Min 1x per week","1996","Bremen","Not Employed","3","","",""
"Min 1x per week","1996","Bremen","Employed","3","","",""
"Min 1x per week","1996","North Rhine-Westphalia","Not Employed","191","0.210164186923129","0.183922583703022","0.236405790143236"
"Min 1x per week","1996","North Rhine-Westphalia","Employed","174","0.0971546357959363","0.0827944349150271","0.111514836676845"
"Min 1x per week","1996","Hesse","Not Employed","46","0.137620433000047","0.09981593822875","0.175424927771344"
"Min 1x per week","1996","Hesse","Employed","54","0.0852696422006819","0.0627912879662568","0.107747996435107"
"Min 1x per week","1996","Rhineland-Palatinate,Saarland","Not Employed","62","0.245138876069507","0.194017414251501","0.296260337887513"
"Min 1x per week","1996","Rhineland-Palatinate,Saarland","Employed","48","0.1133834572636","0.0831328130135369","0.143634101513664"
"Min 1x per week","1996","Baden-Württemberg","Not Employed","122","0.212168758468887","0.179234752900531","0.245102764037242"
"Min 1x per week","1996","Baden-Württemberg","Employed","117","0.0772091370714938","0.0615906970298949","0.0928275771130926"
"Min 1x per week","1996","Bavaria","Not Employed","116","0.236124844989982","0.200663571585737","0.271586118394226"
"Min 1x per week","1996","Bavaria","Employed","138","0.135411185901854","0.115291410028548","0.155530961775159"
"Min 1x per week","1996","Berlin","Not Employed","13","","",""
"Min 1x per week","1996","Berlin","Employed","17","","",""
"Min 1x per week","1996","Brandenburg","Not Employed","5","","",""
"Min 1x per week","1996","Brandenburg","Employed","7","","",""
"Min 1x per week","1996","Mecklenburg-Western Pomerania","Not Employed","3","","",""
"Min 1x per week","1996","Mecklenburg-Western Pomerania","Employed","3","","",""
"Min 1x per week","1996","Saxony","Not Employed","21","","",""
"Min 1x per week","1996","Saxony","Employed","18","","",""
"Min 1x per week","1996","Saxony-Anhalt","Not Employed","11","","",""
"Min 1x per week","1996","Saxony-Anhalt","Employed","13","","",""
"Min 1x per week","1996","Thuringia","Not Employed","17","","",""
"Min 1x per week","1996","Thuringia","Employed","24","","",""
"Min 1x per month","1996","Schleswig-Holstein","Not Employed","5","","",""
"Min 1x per month","1996","Schleswig-Holstein","Employed","5","","",""
"Min 1x per month","1996","Hamburg","Not Employed","8","","",""
"Min 1x per month","1996","Hamburg","Employed","3","","",""
"Min 1x per month","1996","Lower Saxony","Not Employed","36","0.100058174366575","0.0696866938666551","0.130429654866495"
"Min 1x per month","1996","Lower Saxony","Employed","41","0.0521671138488055","0.0353672852670988","0.0689669424305123"
"Min 1x per month","1996","Bremen","Not Employed","4","","",""
"Min 1x per month","1996","Bremen","Employed","","","",""
"Min 1x per month","1996","North Rhine-Westphalia","Not Employed","101","0.108854097181628","0.0887937061143072","0.128914488248949"
"Min 1x per month","1996","North Rhine-Westphalia","Employed","160","0.0927371541535406","0.0786729387218466","0.106801369585235"
"Min 1x per month","1996","Hesse","Not Employed","51","0.093737054897248","0.0617528533667798","0.125721256427716"
"Min 1x per month","1996","Hesse","Employed","71","0.093106589081044","0.0697188049864566","0.116494373175631"
"Min 1x per month","1996","Rhineland-Palatinate,Saarland","Not Employed","32","0.115493490938344","0.0775101720235063","0.153476809853182"
"Min 1x per month","1996","Rhineland-Palatinate,Saarland","Employed","41","0.089702478994923","0.0624387178568381","0.116966240133008"
"Min 1x per month","1996","Baden-Württemberg","Not Employed","102","0.1430917335732","0.11488442324869","0.17129904389771"
"Min 1x per month","1996","Baden-Württemberg","Employed","159","0.133930626812275","0.114002432292394","0.153858821332156"
"Min 1x per month","1996","Bavaria","Not Employed","95","0.155731833210244","0.125455644967363","0.186008021453125"
"Min 1x per month","1996","Bavaria","Employed","142","0.132923140185246","0.112960399935655","0.152885880434837"
"Min 1x per month","1996","Berlin","Not Employed","7","","",""
"Min 1x per month","1996","Berlin","Employed","10","","",""
"Min 1x per month","1996","Brandenburg","Not Employed","8","","",""
"Min 1x per month","1996","Brandenburg","Employed","8","","",""
"Min 1x per month","1996","Mecklenburg-Western Pomerania","Not Employed","3","","",""
"Min 1x per month","1996","Mecklenburg-Western Pomerania","Employed","8","","",""
"Min 1x per month","1996","Saxony","Not Employed","15","","",""
"Min 1x per month","1996","Saxony","Employed","37","0.0529114203071534","0.0364569729600604","0.0693658676542463"
"Min 1x per month","1996","Saxony-Anhalt","Not Employed","10","","",""
"Min 1x per month","1996","Saxony-Anhalt","Employed","10","","",""
"Min 1x per month","1996","Thuringia","Not Employed","10","","",""
"Min 1x per month","1996","Thuringia","Employed","25","","",""
"Rarely","1996","Schleswig-Holstein","Not Employed","37","0.359896479085953","0.266750971834849","0.453041986337057"
"Rarely","1996","Schleswig-Holstein","Employed","61","0.393065314332575","0.321909213277423","0.464221415387727"
"Rarely","1996","Hamburg","Not Employed","10","","",""
"Rarely","1996","Hamburg","Employed","24","","",""
"Rarely","1996","Lower Saxony","Not Employed","125","0.347973111930503","0.299763009591628","0.396183214269378"
"Rarely","1996","Lower Saxony","Employed","195","0.323082705421844","0.287750949679609","0.358414461164079"
"Rarely","1996","Bremen","Not Employed","16","","",""
"Rarely","1996","Bremen","Employed","11","","",""
"Rarely","1996","North Rhine-Westphalia","Not Employed","255","0.291543301477885","0.262271409965634","0.320815192990136"
"Rarely","1996","North Rhine-Westphalia","Employed","522","0.347348127105035","0.324262305252642","0.370433948957429"
"Rarely","1996","Hesse","Not Employed","99","0.35349651233728","0.301036214466078","0.405956810208482"
"Rarely","1996","Hesse","Employed","200","0.329493578796496","0.291662764216306","0.367324393376687"
"Rarely","1996","Rhineland-Palatinate,Saarland","Not Employed","83","0.306562181180019","0.25176897803694","0.361355384323099"
"Rarely","1996","Rhineland-Palatinate,Saarland","Employed","149","0.333136813156658","0.288166951580822","0.378106674732495"
"Rarely","1996","Baden-Württemberg","Not Employed","182","0.316797595368184","0.279321626543002","0.354273564193366"
"Rarely","1996","Baden-Württemberg","Employed","434","0.393429777218962","0.364845591872051","0.422013962565873"
"Rarely","1996","Bavaria","Not Employed","152","0.308935982919949","0.270355675907305","0.347516289932593"
"Rarely","1996","Bavaria","Employed","361","0.325202236925926","0.297656484438932","0.352747989412919"
"Rarely","1996","Berlin","Not Employed","28","","",""
"Rarely","1996","Berlin","Employed","62","0.214703348915109","0.171746658414091","0.257660039416126"
"Rarely","1996","Brandenburg","Not Employed","39","0.20254705543637","0.147261004183174","0.257833106689566"
"Rarely","1996","Brandenburg","Employed","60","0.172097918180061","0.134967474958347","0.209228361401775"
"Rarely","1996","Mecklenburg-Western Pomerania","Not Employed","18","","",""
"Rarely","1996","Mecklenburg-Western Pomerania","Employed","46","0.203898877309165","0.15511357721686","0.252684177401471"
"Rarely","1996","Saxony","Not Employed","72","0.18685701924021","0.148318947320867","0.225395091159552"
"Rarely","1996","Saxony","Employed","132","0.207264925226407","0.177470141678043","0.237059708774771"
"Rarely","1996","Saxony-Anhalt","Not Employed","28","","",""
"Rarely","1996","Saxony-Anhalt","Employed","81","0.163587808422044","0.128543955344877","0.198631661499212"
"Rarely","1996","Thuringia","Not Employed","43","0.168199689067152","0.120068539770526","0.216330838363777"
"Rarely","1996","Thuringia","Employed","100","0.179433143312541","0.143080623077826","0.215785663547255"
"Never","1996","Schleswig-Holstein","Not Employed","55","0.515434757039958","0.418448324402141","0.612421189677776"
"Never","1996","Schleswig-Holstein","Employed","103","0.525600287390992","0.452854339156699","0.598346235625284"
"Never","1996","Hamburg","Not Employed","29","","",""
"Never","1996","Hamburg","Employed","51","0.704153873389727","0.604137793692835","0.80416995308662"
"Never","1996","Lower Saxony","Not Employed","173","0.461033587365544","0.410581447513119","0.511485727217968"
"Never","1996","Lower Saxony","Employed","394","0.573699048439744","0.536336131477739","0.611061965401749"
"Never","1996","Bremen","Not Employed","27","","",""
"Never","1996","Bremen","Employed","29","","",""
"Never","1996","North Rhine-Westphalia","Not Employed","379","0.389438414417358","0.358031394487766","0.42084543434695"
"Never","1996","North Rhine-Westphalia","Employed","778","0.462760082945488","0.438584099660192","0.486936066230783"
"Never","1996","Hesse","Not Employed","123","0.415145999765425","0.361073442330066","0.469218557200785"
"Never","1996","Hesse","Employed","268","0.492130189921778","0.451892137981403","0.532368241862153"
"Never","1996","Rhineland-Palatinate,Saarland","Not Employed","95","0.33280545181213","0.276805829301219","0.388805074323041"
"Never","1996","Rhineland-Palatinate,Saarland","Employed","184","0.463777250584818","0.416197823980647","0.511356677188989"
"Never","1996","Baden-Württemberg","Not Employed","186","0.327941912589729","0.290124735602568","0.36575908957689"
"Never","1996","Baden-Württemberg","Employed","412","0.395430458897269","0.366820986191185","0.424039931603353"
"Never","1996","Bavaria","Not Employed","188","0.299207338879825","0.260973035226601","0.337441642533049"
"Never","1996","Bavaria","Employed","470","0.406463436986975","0.377581551423538","0.435345322550411"
"Never","1996","Berlin","Not Employed","146","0.718168235081908","0.654860716329037","0.781475753834778"
"Never","1996","Berlin","Employed","262","0.712879896080269","0.665550112598354","0.760209679562183"
"Never","1996","Brandenburg","Not Employed","151","0.72443365833392","0.662970840448111","0.78589647621973"
"Never","1996","Brandenburg","Employed","322","0.786861072072022","0.746577010021734","0.827145134122309"
"Never","1996","Mecklenburg-Western Pomerania","Not Employed","112","0.821925177823326","0.757627388898368","0.886222966748284"
"Never","1996","Mecklenburg-Western Pomerania","Employed","205","0.753881841098233","0.701723842847353","0.806039839349112"
"Never","1996","Saxony","Not Employed","285","0.721635071325163","0.677323424534249","0.765946718116077"
"Never","1996","Saxony","Employed","524","0.713326414578066","0.680087159453319","0.746565669702813"
"Never","1996","Saxony-Anhalt","Not Employed","199","0.82827901799097","0.78134126855647","0.87521676742547"
"Never","1996","Saxony-Anhalt","Employed","324","0.797864690835678","0.759818435252779","0.835910946418578"
"Never","1996","Thuringia","Not Employed","162","0.689601097066268","0.630067358052833","0.749134836079703"
"Never","1996","Thuringia","Employed","279","0.710000552087217","0.667011869583019","0.752989234591416"
"Daily","1997","Schleswig-Holstein","Not Employed","","","",""
"Daily","1997","Schleswig-Holstein","Employed","","","",""
"Daily","1997","Hamburg","Not Employed","","","",""
"Daily","1997","Hamburg","Employed","","","",""
"Daily","1997","Lower Saxony","Not Employed","","","",""
"Daily","1997","Lower Saxony","Employed","","","",""
"Daily","1997","Bremen","Not Employed","","","",""
"Daily","1997","Bremen","Employed","","","",""
"Daily","1997","North Rhine-Westphalia","Not Employed","","","",""
"Daily","1997","North Rhine-Westphalia","Employed","","","",""
"Daily","1997","Hesse","Not Employed","","","",""
"Daily","1997","Hesse","Employed","","","",""
"Daily","1997","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Daily","1997","Rhineland-Palatinate,Saarland","Employed","","","",""
"Daily","1997","Baden-Württemberg","Not Employed","","","",""
"Daily","1997","Baden-Württemberg","Employed","","","",""
"Daily","1997","Bavaria","Not Employed","","","",""
"Daily","1997","Bavaria","Employed","","","",""
"Daily","1997","Berlin","Not Employed","","","",""
"Daily","1997","Berlin","Employed","","","",""
"Daily","1997","Brandenburg","Not Employed","","","",""
"Daily","1997","Brandenburg","Employed","","","",""
"Daily","1997","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Daily","1997","Mecklenburg-Western Pomerania","Employed","","","",""
"Daily","1997","Saxony","Not Employed","","","",""
"Daily","1997","Saxony","Employed","","","",""
"Daily","1997","Saxony-Anhalt","Not Employed","","","",""
"Daily","1997","Saxony-Anhalt","Employed","","","",""
"Daily","1997","Thuringia","Not Employed","","","",""
"Daily","1997","Thuringia","Employed","","","",""
"Min 1x per week","1997","Schleswig-Holstein","Not Employed","9","","",""
"Min 1x per week","1997","Schleswig-Holstein","Employed","14","","",""
"Min 1x per week","1997","Hamburg","Not Employed","2","","",""
"Min 1x per week","1997","Hamburg","Employed","2","","",""
"Min 1x per week","1997","Lower Saxony","Not Employed","48","0.112023767687197","0.0805600383794974","0.143487496994897"
"Min 1x per week","1997","Lower Saxony","Employed","38","0.0494103502208377","0.0327366783959989","0.0660840220456765"
"Min 1x per week","1997","Bremen","Not Employed","3","","",""
"Min 1x per week","1997","Bremen","Employed","2","","",""
"Min 1x per week","1997","North Rhine-Westphalia","Not Employed","192","0.210783679425583","0.184584374472388","0.236982984378777"
"Min 1x per week","1997","North Rhine-Westphalia","Employed","170","0.0902365235274966","0.0761042364014921","0.104368810653501"
"Min 1x per week","1997","Hesse","Not Employed","51","0.165735350243064","0.124606860433737","0.20686384005239"
"Min 1x per week","1997","Hesse","Employed","40","0.0601102333368092","0.0399691017194332","0.0802513649541853"
"Min 1x per week","1997","Rhineland-Palatinate,Saarland","Not Employed","64","0.232970765809134","0.184650301602171","0.281291230016097"
"Min 1x per week","1997","Rhineland-Palatinate,Saarland","Employed","40","0.0965265232960071","0.0682839358855306","0.124769110706484"
"Min 1x per week","1997","Baden-Württemberg","Not Employed","129","0.217182750194258","0.184804980814264","0.249560519574252"
"Min 1x per week","1997","Baden-Württemberg","Employed","118","0.0859595791465267","0.0693495929669506","0.102569565326103"
"Min 1x per week","1997","Bavaria","Not Employed","125","0.267830792592642","0.230515621115591","0.305145964069694"
"Min 1x per week","1997","Bavaria","Employed","123","0.125033488250297","0.105334553026689","0.144732423473904"
"Min 1x per week","1997","Berlin","Not Employed","12","","",""
"Min 1x per week","1997","Berlin","Employed","15","","",""
"Min 1x per week","1997","Brandenburg","Not Employed","4","","",""
"Min 1x per week","1997","Brandenburg","Employed","4","","",""
"Min 1x per week","1997","Mecklenburg-Western Pomerania","Not Employed","3","","",""
"Min 1x per week","1997","Mecklenburg-Western Pomerania","Employed","4","","",""
"Min 1x per week","1997","Saxony","Not Employed","20","","",""
"Min 1x per week","1997","Saxony","Employed","18","","",""
"Min 1x per week","1997","Saxony-Anhalt","Not Employed","4","","",""
"Min 1x per week","1997","Saxony-Anhalt","Employed","12","","",""
"Min 1x per week","1997","Thuringia","Not Employed","20","","",""
"Min 1x per week","1997","Thuringia","Employed","20","","",""
"Min 1x per month","1997","Schleswig-Holstein","Not Employed","3","","",""
"Min 1x per month","1997","Schleswig-Holstein","Employed","3","","",""
"Min 1x per month","1997","Hamburg","Not Employed","8","","",""
"Min 1x per month","1997","Hamburg","Employed","5","","",""
"Min 1x per month","1997","Lower Saxony","Not Employed","21","","",""
"Min 1x per month","1997","Lower Saxony","Employed","34","0.0419012445384759","0.0264862156887807","0.0573162733881712"
"Min 1x per month","1997","Bremen","Not Employed","4","","",""
"Min 1x per month","1997","Bremen","Employed","2","","",""
"Min 1x per month","1997","North Rhine-Westphalia","Not Employed","105","0.105790506088915","0.0860337227984821","0.125547289379349"
"Min 1x per month","1997","North Rhine-Westphalia","Employed","127","0.0893923021676064","0.0753197539402065","0.103464850395006"
"Min 1x per month","1997","Hesse","Not Employed","49","0.106959934743939","0.0727754291321734","0.141144440355704"
"Min 1x per month","1997","Hesse","Employed","55","0.0732997560830587","0.0512150256098223","0.095384486556295"
"Min 1x per month","1997","Rhineland-Palatinate,Saarland","Not Employed","37","0.119739312415782","0.0826286711335036","0.156849953698061"
"Min 1x per month","1997","Rhineland-Palatinate,Saarland","Employed","54","0.125479025041502","0.0937983717420596","0.157159678340943"
"Min 1x per month","1997","Baden-Württemberg","Not Employed","93","0.143768592671316","0.116217954983365","0.171319230359268"
"Min 1x per month","1997","Baden-Württemberg","Employed","129","0.113775788250218","0.0949594044888277","0.132592172011607"
"Min 1x per month","1997","Bavaria","Not Employed","88","0.131403817127996","0.10293545986969","0.159872174386303"
"Min 1x per month","1997","Bavaria","Employed","132","0.123790816034804","0.104176102216782","0.143405529852826"
"Min 1x per month","1997","Berlin","Not Employed","6","","",""
"Min 1x per month","1997","Berlin","Employed","10","","",""
"Min 1x per month","1997","Brandenburg","Not Employed","8","","",""
"Min 1x per month","1997","Brandenburg","Employed","13","","",""
"Min 1x per month","1997","Mecklenburg-Western Pomerania","Not Employed","6","","",""
"Min 1x per month","1997","Mecklenburg-Western Pomerania","Employed","8","","",""
"Min 1x per month","1997","Saxony","Not Employed","24","","",""
"Min 1x per month","1997","Saxony","Employed","38","0.0616811914943812","0.0437437434799741","0.0796186395087884"
"Min 1x per month","1997","Saxony-Anhalt","Not Employed","9","","",""
"Min 1x per month","1997","Saxony-Anhalt","Employed","14","","",""
"Min 1x per month","1997","Thuringia","Not Employed","17","","",""
"Min 1x per month","1997","Thuringia","Employed","30","0.0729765225505593","0.0479823723945766","0.0979706727065419"
"Rarely","1997","Schleswig-Holstein","Not Employed","35","0.383853054810166","0.288055341162585","0.479650768457747"
"Rarely","1997","Schleswig-Holstein","Employed","56","0.415508422995491","0.341428132816115","0.489588713174867"
"Rarely","1997","Hamburg","Not Employed","10","","",""
"Rarely","1997","Hamburg","Employed","17","","",""
"Rarely","1997","Lower Saxony","Not Employed","150","0.363542983679858","0.315556728233676","0.411529239126041"
"Rarely","1997","Lower Saxony","Employed","224","0.368205822929043","0.331098563698242","0.405313082159844"
"Rarely","1997","Bremen","Not Employed","9","","",""
"Rarely","1997","Bremen","Employed","12","","",""
"Rarely","1997","North Rhine-Westphalia","Not Employed","252","0.292470023575819","0.263249610375824","0.321690436775814"
"Rarely","1997","North Rhine-Westphalia","Employed","542","0.346199370302209","0.322733166936756","0.369665573667662"
"Rarely","1997","Hesse","Not Employed","92","0.300146759377503","0.249453106662052","0.350840412092954"
"Rarely","1997","Hesse","Employed","206","0.376381478402101","0.335328485458713","0.41743447134549"
"Rarely","1997","Rhineland-Palatinate,Saarland","Not Employed","79","0.20822503557495","0.161811806855478","0.254638264294423"
"Rarely","1997","Rhineland-Palatinate,Saarland","Employed","143","0.321867648731001","0.277187013253727","0.366548284208274"
"Rarely","1997","Baden-Württemberg","Not Employed","203","0.336403719342481","0.299302649446242","0.37350478923872"
"Rarely","1997","Baden-Württemberg","Employed","442","0.381960049576355","0.353169054513549","0.410751044639161"
"Rarely","1997","Bavaria","Not Employed","165","0.282838797229668","0.244887437300172","0.320790157159163"
"Rarely","1997","Bavaria","Employed","370","0.348276572118898","0.319902108539828","0.376651035697968"
"Rarely","1997","Berlin","Not Employed","33","0.216581002313669","0.15589777261098","0.277264232016357"
"Rarely","1997","Berlin","Employed","62","0.19681850274484","0.154114775388288","0.239522230101391"
"Rarely","1997","Brandenburg","Not Employed","39","0.16007915960751","0.112690901039587","0.207467418175434"
"Rarely","1997","Brandenburg","Employed","48","0.123417512207084","0.0898121198229042","0.157022904591264"
"Rarely","1997","Mecklenburg-Western Pomerania","Not Employed","20","","",""
"Rarely","1997","Mecklenburg-Western Pomerania","Employed","40","0.202830766468894","0.152582310905647","0.253079222032141"
"Rarely","1997","Saxony","Not Employed","66","0.182399952428322","0.144171398356389","0.220628506500254"
"Rarely","1997","Saxony","Employed","121","0.19152935035181","0.162189434483676","0.220869266219944"
"Rarely","1997","Saxony-Anhalt","Not Employed","26","","",""
"Rarely","1997","Saxony-Anhalt","Employed","65","0.125938982018482","0.0945066088651972","0.157371355171766"
"Rarely","1997","Thuringia","Not Employed","41","0.137958749209109","0.0945993153995","0.181318183018718"
"Rarely","1997","Thuringia","Employed","94","0.198735596793627","0.160388968651023","0.237082224936232"
"Never","1997","Schleswig-Holstein","Not Employed","52","0.509411110473734","0.410936662626349","0.60788555832112"
"Never","1997","Schleswig-Holstein","Employed","97","0.520314593108251","0.445215466395941","0.595413719820561"
"Never","1997","Hamburg","Not Employed","30","0.710363427855098","0.584635984177663","0.836090871532533"
"Never","1997","Hamburg","Employed","50","0.679638051473866","0.573323787356589","0.785952315591144"
"Never","1997","Lower Saxony","Not Employed","167","0.459546226516811","0.409829981741693","0.50926247129193"
"Never","1997","Lower Saxony","Employed","353","0.540482582311644","0.502141216195195","0.578823948428092"
"Never","1997","Bremen","Not Employed","30","0.601368509494203","0.459878649046389","0.742858369942016"
"Never","1997","Bremen","Employed","29","","",""
"Never","1997","North Rhine-Westphalia","Not Employed","382","0.390955790909683","0.359611280925167","0.422300300894199"
"Never","1997","North Rhine-Westphalia","Employed","740","0.474171804002688","0.449542801439753","0.498800806565623"
"Never","1997","Hesse","Not Employed","122","0.427157955635494","0.372444397389519","0.48187151388147"
"Never","1997","Hesse","Employed","234","0.490208532178031","0.447848340726499","0.532568723629562"
"Never","1997","Rhineland-Palatinate,Saarland","Not Employed","114","0.439064886200133","0.382337197062974","0.495792575337292"
"Never","1997","Rhineland-Palatinate,Saarland","Employed","183","0.456126802931491","0.408493020285363","0.503760585577619"
"Never","1997","Baden-Württemberg","Not Employed","198","0.302644937791944","0.266570650997101","0.338719224586788"
"Never","1997","Baden-Württemberg","Employed","405","0.418304583026901","0.389074263521358","0.447534902532444"
"Never","1997","Bavaria","Not Employed","163","0.317926593049694","0.278686643061452","0.357166543037935"
"Never","1997","Bavaria","Employed","458","0.402899123596001","0.37368748772955","0.432110759462453"
"Never","1997","Berlin","Not Employed","126","0.681495982069601","0.612860203359969","0.750131760779234"
"Never","1997","Berlin","Employed","246","0.726205556197959","0.678312993853066","0.774098118542852"
"Never","1997","Brandenburg","Not Employed","179","0.777894483374383","0.724175944484509","0.831613022264258"
"Never","1997","Brandenburg","Employed","303","0.802302686255714","0.761612124180957","0.842993248330471"
"Never","1997","Mecklenburg-Western Pomerania","Not Employed","114","0.790114186370588","0.723369523360527","0.856858849380648"
"Never","1997","Mecklenburg-Western Pomerania","Employed","194","0.749673194129374","0.69553918305044","0.803807205208308"
"Never","1997","Saxony","Not Employed","282","0.709980785950242","0.665060579769128","0.754900992131357"
"Never","1997","Saxony","Employed","514","0.719770960728275","0.686284997440046","0.753256924016505"
"Never","1997","Saxony-Anhalt","Not Employed","198","0.830094289468751","0.782281771139303","0.877906807798198"
"Never","1997","Saxony-Anhalt","Employed","337","0.82941194085064","0.793776210642514","0.865047671058766"
"Never","1997","Thuringia","Not Employed","165","0.695651804772505","0.637798752389774","0.753504857155237"
"Never","1997","Thuringia","Employed","272","0.675259751481351","0.630260538587951","0.720258964374751"
"Daily","1998","Schleswig-Holstein","Not Employed","","","",""
"Daily","1998","Schleswig-Holstein","Employed","1","","",""
"Daily","1998","Hamburg","Not Employed","","","",""
"Daily","1998","Hamburg","Employed","","","",""
"Daily","1998","Lower Saxony","Not Employed","5","","",""
"Daily","1998","Lower Saxony","Employed","6","","",""
"Daily","1998","Bremen","Not Employed","2","","",""
"Daily","1998","Bremen","Employed","","","",""
"Daily","1998","North Rhine-Westphalia","Not Employed","16","","",""
"Daily","1998","North Rhine-Westphalia","Employed","15","","",""
"Daily","1998","Hesse","Not Employed","9","","",""
"Daily","1998","Hesse","Employed","4","","",""
"Daily","1998","Rhineland-Palatinate,Saarland","Not Employed","3","","",""
"Daily","1998","Rhineland-Palatinate,Saarland","Employed","2","","",""
"Daily","1998","Baden-Württemberg","Not Employed","8","","",""
"Daily","1998","Baden-Württemberg","Employed","5","","",""
"Daily","1998","Bavaria","Not Employed","11","","",""
"Daily","1998","Bavaria","Employed","3","","",""
"Daily","1998","Berlin","Not Employed","","","",""
"Daily","1998","Berlin","Employed","1","","",""
"Daily","1998","Brandenburg","Not Employed","","","",""
"Daily","1998","Brandenburg","Employed","1","","",""
"Daily","1998","Mecklenburg-Western Pomerania","Not Employed","1","","",""
"Daily","1998","Mecklenburg-Western Pomerania","Employed","","","",""
"Daily","1998","Saxony","Not Employed","","","",""
"Daily","1998","Saxony","Employed","1","","",""
"Daily","1998","Saxony-Anhalt","Not Employed","2","","",""
"Daily","1998","Saxony-Anhalt","Employed","1","","",""
"Daily","1998","Thuringia","Not Employed","","","",""
"Daily","1998","Thuringia","Employed","1","","",""
"Min 1x per week","1998","Schleswig-Holstein","Not Employed","5","","",""
"Min 1x per week","1998","Schleswig-Holstein","Employed","15","","",""
"Min 1x per week","1998","Hamburg","Not Employed","5","","",""
"Min 1x per week","1998","Hamburg","Employed","3","","",""
"Min 1x per week","1998","Lower Saxony","Not Employed","44","0.0816597085148942","0.056469840218944","0.106849576810844"
"Min 1x per week","1998","Lower Saxony","Employed","44","0.0507521566384401","0.0349485559624572","0.066555757314423"
"Min 1x per week","1998","Bremen","Not Employed","4","","",""
"Min 1x per week","1998","Bremen","Employed","2","","",""
"Min 1x per week","1998","North Rhine-Westphalia","Not Employed","185","0.179604061623356","0.15687860377946","0.202329519467252"
"Min 1x per week","1998","North Rhine-Westphalia","Employed","169","0.0902692501415982","0.0767967077227518","0.103741792560445"
"Min 1x per week","1998","Hesse","Not Employed","50","0.130913609530815","0.0962144742802097","0.16561274478142"
"Min 1x per week","1998","Hesse","Employed","35","0.0657596670025179","0.045691468320974","0.0858278656840619"
"Min 1x per week","1998","Rhineland-Palatinate,Saarland","Not Employed","63","0.196132121265164","0.153675527075917","0.23858871545441"
