"pli0098_h","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1997","Full Time","lower secondary degree","144","0.0753019799949843","0.0632218941578788","0.0873820658320897"
"Min 1x per month","1997","Full Time","secondary school degree","106","0.0636603562652414","0.0528351283348533","0.0744855841956295"
"Min 1x per month","1997","Full Time","college entrance qualification","88","0.0924338206082122","0.0750793725439733","0.109788268672451"
"Min 1x per month","1997","Full Time","Other degree","51","0.0972791116982317","0.0688707300271237","0.12568749336934"
"Min 1x per month","1997","Full Time","no degree/no degree yet","20","","",""
"Min 1x per month","1997","Part Time","lower secondary degree","100","0.112054977360058","0.0918902302926884","0.132219724427428"
"Min 1x per month","1997","Part Time","secondary school degree","49","0.076805158667688","0.0578612721716912","0.0957490451636847"
"Min 1x per month","1997","Part Time","college entrance qualification","28","","",""
"Min 1x per month","1997","Part Time","Other degree","28","","",""
"Min 1x per month","1997","Part Time","no degree/no degree yet","13","","",""
"Min 1x per month","1997","Not Working","lower secondary degree","237","0.102162238994588","0.0899458112087954","0.11437866678038"
"Min 1x per month","1997","Not Working","secondary school degree","62","0.0661329387813075","0.0491441028557342","0.0831217747068808"
"Min 1x per month","1997","Not Working","college entrance qualification","47","0.101911196757334","0.0742947232719049","0.129527670242763"
"Min 1x per month","1997","Not Working","Other degree","56","0.104010642869988","0.0733171291305101","0.134704156609466"
"Min 1x per month","1997","Not Working","no degree/no degree yet","60","0.0825599348721181","0.0597858894614019","0.105333980282834"
"Rarely","1997","Full Time","lower secondary degree","570","0.334271147910908","0.312675561842946","0.35586673397887"
"Rarely","1997","Full Time","secondary school degree","513","0.280124078576176","0.26021322605641","0.300034931095941"
"Rarely","1997","Full Time","college entrance qualification","338","0.316041058268341","0.288183504867802","0.343898611668881"
"Rarely","1997","Full Time","Other degree","143","0.283113284133593","0.239925060614803","0.326301507652383"
"Rarely","1997","Full Time","no degree/no degree yet","48","0.30648793549416","0.2298446006695","0.38313127031882"
"Rarely","1997","Part Time","lower secondary degree","311","0.371781208830424","0.340886554300953","0.402675863359894"
"Rarely","1997","Part Time","secondary school degree","224","0.344727412248624","0.310915003306516","0.378539821190732"
"Rarely","1997","Part Time","college entrance qualification","131","0.313914468855232","0.268604854579479","0.359224083130986"
"Rarely","1997","Part Time","Other degree","51","0.216968419477023","0.163111100098085","0.270825738855961"
"Rarely","1997","Part Time","no degree/no degree yet","43","0.328654891079298","0.243902872281521","0.413406909877075"
"Rarely","1997","Not Working","lower secondary degree","622","0.280576576114838","0.262454076879809","0.298699075349866"
"Rarely","1997","Not Working","secondary school degree","215","0.261185981864155","0.231156027108423","0.291215936619887"
"Rarely","1997","Not Working","college entrance qualification","115","0.23619136628109","0.197419034618099","0.274963697944082"
"Rarely","1997","Not Working","Other degree","95","0.221060011092617","0.179338177508489","0.262781844676745"
"Rarely","1997","Not Working","no degree/no degree yet","145","0.289981100108106","0.252433130160227","0.327529070055985"
"Never","1997","Full Time","lower secondary degree","991","0.524618287260896","0.501756519606489","0.547480054915303"
"Never","1997","Full Time","secondary school degree","1254","0.613281424557019","0.591688412199062","0.634874436914976"
"Never","1997","Full Time","college entrance qualification","573","0.515023910646208","0.485078514557555","0.544969306734861"
"Never","1997","Full Time","Other degree","158","0.503073816401236","0.455142236133842","0.55100539666863"
"Never","1997","Full Time","no degree/no degree yet","59","0.480683323964881","0.39762438994373","0.563742257986033"
"Never","1997","Part Time","lower secondary degree","449","0.432718505454691","0.40104572381021","0.464391287099172"
"Never","1997","Part Time","secondary school degree","420","0.488588060105431","0.453026233543735","0.524149886667128"
"Never","1997","Part Time","college entrance qualification","210","0.528976298490484","0.48024196227937","0.577710634701598"
"Never","1997","Part Time","Other degree","111","0.563227049833064","0.498419373348281","0.628034726317847"
"Never","1997","Part Time","no degree/no degree yet","45","0.447792829936215","0.358071298934654","0.537514360937776"
"Never","1997","Not Working","lower secondary degree","1184","0.460419542297925","0.440314495979997","0.480524588615853"
"Never","1997","Not Working","secondary school degree","450","0.516612956660976","0.482451031887255","0.550774881434697"
"Never","1997","Not Working","college entrance qualification","241","0.494430907637803","0.448791427185022","0.540070388090585"
"Never","1997","Not Working","Other degree","128","0.407483259792346","0.358079330551076","0.456887189033617"
"Never","1997","Not Working","no degree/no degree yet","259","0.476266327773682","0.434938093787436","0.517594561759929"
"Daily","1998","Full Time","lower secondary degree","6","","",""
"Daily","1998","Full Time","secondary school degree","1","","",""
"Daily","1998","Full Time","college entrance qualification","4","","",""
"Daily","1998","Full Time","Other degree","9","","",""
"Daily","1998","Full Time","no degree/no degree yet","1","","",""
"Daily","1998","Part Time","lower secondary degree","3","","",""
"Daily","1998","Part Time","secondary school degree","3","","",""
"Daily","1998","Part Time","college entrance qualification","1","","",""
"Daily","1998","Part Time","Other degree","3","","",""
"Daily","1998","Part Time","no degree/no degree yet","5","","",""
"Daily","1998","Not Working","lower secondary degree","17","","",""
"Daily","1998","Not Working","secondary school degree","3","","",""
"Daily","1998","Not Working","college entrance qualification","3","","",""
"Daily","1998","Not Working","Other degree","16","","",""
"Daily","1998","Not Working","no degree/no degree yet","17","","",""
"Min 1x per week","1998","Full Time","lower secondary degree","133","0.066517381216687","0.0553481100103053","0.0776866524230688"
"Min 1x per week","1998","Full Time","secondary school degree","94","0.0470741568518851","0.037954593533116","0.0561937201706541"
"Min 1x per week","1998","Full Time","college entrance qualification","64","0.0565135780807236","0.0432483161274","0.0697788400340472"
"Min 1x per week","1998","Full Time","Other degree","59","0.138852093673348","0.104664628035538","0.173039559311158"
"Min 1x per week","1998","Full Time","no degree/no degree yet","17","","",""
"Min 1x per week","1998","Part Time","lower secondary degree","81","0.0823082006076248","0.0651536394459762","0.0994627617692735"
"Min 1x per week","1998","Part Time","secondary school degree","54","0.0623333179797777","0.0463873053427114","0.0782793306168441"
"Min 1x per week","1998","Part Time","college entrance qualification","35","0.0872574659928916","0.0620893927819995","0.112425539203784"
"Min 1x per week","1998","Part Time","Other degree","39","0.14882259314314","0.10302437555692","0.194620810729361"
"Min 1x per week","1998","Part Time","no degree/no degree yet","14","","",""
"Min 1x per week","1998","Not Working","lower secondary degree","355","0.138619458203912","0.125623962941281","0.151614953466542"
"Min 1x per week","1998","Not Working","secondary school degree","98","0.134390119785535","0.1122178107878","0.156562428783271"
"Min 1x per week","1998","Not Working","college entrance qualification","67","0.151210664218613","0.121538771828038","0.180882556609188"
"Min 1x per week","1998","Not Working","Other degree","85","0.251466705536899","0.207139537209812","0.295793873863986"
"Min 1x per week","1998","Not Working","no degree/no degree yet","75","0.112452771664655","0.0864029541551093","0.138502589174201"
"Min 1x per month","1998","Full Time","lower secondary degree","153","0.0841732048078838","0.0717281231253564","0.0966182864904113"
"Min 1x per month","1998","Full Time","secondary school degree","115","0.0578258748235078","0.047775554405021","0.0678761952419946"
"Min 1x per month","1998","Full Time","college entrance qualification","87","0.0785490793176189","0.0630937503133057","0.0940044083219321"
"Min 1x per month","1998","Full Time","Other degree","48","0.134178921466536","0.100480617651399","0.167877225281672"
"Min 1x per month","1998","Full Time","no degree/no degree yet","10","","",""
"Min 1x per month","1998","Part Time","lower secondary degree","110","0.119296522759529","0.0990645430111105","0.139528502507948"
"Min 1x per month","1998","Part Time","secondary school degree","74","0.0961887942276927","0.0767410676333136","0.115636520822072"
"Min 1x per month","1998","Part Time","college entrance qualification","46","0.097029933963195","0.0706323566647276","0.123427511261662"
"Min 1x per month","1998","Part Time","Other degree","34","0.0829434760297968","0.0474545164879439","0.11843243557165"
"Min 1x per month","1998","Part Time","no degree/no degree yet","17","","",""
"Min 1x per month","1998","Not Working","lower secondary degree","298","0.1174946641646","0.105384474350253","0.129604853978947"
"Min 1x per month","1998","Not Working","secondary school degree","96","0.0897266097149629","0.0711480217838716","0.108305197646054"
"Min 1x per month","1998","Not Working","college entrance qualification","54","0.114134397093067","0.0877986118857379","0.140470182300396"
"Min 1x per month","1998","Not Working","Other degree","56","0.108156281154137","0.0764245012202669","0.139888061088007"
"Min 1x per month","1998","Not Working","no degree/no degree yet","64","0.129468085772438","0.101786078451589","0.157150093093288"
"Rarely","1998","Full Time","lower secondary degree","636","0.333561403345793","0.312427869982116","0.35469493670947"
"Rarely","1998","Full Time","secondary school degree","545","0.270906385246234","0.251770238901858","0.29004253159061"
"Rarely","1998","Full Time","college entrance qualification","351","0.315866667120553","0.289161587611735","0.342571746629371"
"Rarely","1998","Full Time","Other degree","113","0.264530972220163","0.220922359203051","0.308139585237274"
"Rarely","1998","Full Time","no degree/no degree yet","39","0.282862775974158","0.205736657415373","0.359988894532942"
"Rarely","1998","Part Time","lower secondary degree","326","0.339931495581324","0.310365000730292","0.369497990432357"
"Rarely","1998","Part Time","secondary school degree","258","0.3007259655411","0.270479341767441","0.33097258931476"
"Rarely","1998","Part Time","college entrance qualification","160","0.323363493601233","0.281647966789073","0.365079020413393"
"Rarely","1998","Part Time","Other degree","63","0.272552193498033","0.215255460624029","0.329848926372037"
"Rarely","1998","Part Time","no degree/no degree yet","28","","",""
"Rarely","1998","Not Working","lower secondary degree","753","0.287598861104482","0.270575743804853","0.304621978404111"
"Rarely","1998","Not Working","secondary school degree","239","0.302768184557896","0.272899928496155","0.332636440619637"
"Rarely","1998","Not Working","college entrance qualification","176","0.306979199180266","0.268777587387902","0.34518081097263"
"Rarely","1998","Not Working","Other degree","97","0.230764746246208","0.187718181128814","0.273811311363603"
"Rarely","1998","Not Working","no degree/no degree yet","165","0.288318636606792","0.250967568849303","0.325669704364281"
"Never","1998","Full Time","lower secondary degree","984","0.513704400789785","0.491301154162164","0.536107647417405"
"Never","1998","Full Time","secondary school degree","1317","0.624130104640775","0.603275135452003","0.644985073829548"
"Never","1998","Full Time","college entrance qualification","658","0.543926749654369","0.515314031961276","0.572539467347461"
"Never","1998","Full Time","Other degree","164","0.441816587032078","0.392718871254646","0.49091430280951"
"Never","1998","Full Time","no degree/no degree yet","64","0.492442652774581","0.406831009401046","0.578054296148116"
"Never","1998","Part Time","lower secondary degree","466","0.456793644574038","0.425701399571137","0.48788588957694"
"Never","1998","Part Time","secondary school degree","494","0.536571539484598","0.503680855373703","0.569462223595494"
"Never","1998","Part Time","college entrance qualification","241","0.490315279117101","0.445732919941618","0.534897638292584"
"Never","1998","Part Time","Other degree","93","0.489000036044727","0.424676638021923","0.553323434067532"
"Never","1998","Part Time","no degree/no degree yet","50","0.437981214504748","0.346906289314842","0.529056139694654"
"Never","1998","Not Working","lower secondary degree","1293","0.448613108174747","0.429908552048326","0.467317664301168"
"Never","1998","Not Working","secondary school degree","473","0.471468746001425","0.439017756756222","0.503919735246627"
"Never","1998","Not Working","college entrance qualification","260","0.421456000078102","0.380558346212275","0.462353653943929"
"Never","1998","Not Working","Other degree","114","0.37405501735126","0.324617118429532","0.423492916272988"
"Never","1998","Not Working","no degree/no degree yet","244","0.439762455217402","0.398834594346595","0.480690316088209"
"Daily","1999","Full Time","lower secondary degree","","","",""
"Daily","1999","Full Time","secondary school degree","","","",""
"Daily","1999","Full Time","college entrance qualification","","","",""
"Daily","1999","Full Time","Other degree","","","",""
"Daily","1999","Full Time","no degree/no degree yet","","","",""
"Daily","1999","Part Time","lower secondary degree","","","",""
"Daily","1999","Part Time","secondary school degree","","","",""
"Daily","1999","Part Time","college entrance qualification","","","",""
"Daily","1999","Part Time","Other degree","","","",""
"Daily","1999","Part Time","no degree/no degree yet","","","",""
"Daily","1999","Not Working","lower secondary degree","","","",""
"Daily","1999","Not Working","secondary school degree","","","",""
"Daily","1999","Not Working","college entrance qualification","","","",""
"Daily","1999","Not Working","Other degree","","","",""
"Daily","1999","Not Working","no degree/no degree yet","","","",""
"Min 1x per week","1999","Full Time","lower secondary degree","121","0.0617979612000906","0.0508698795099142","0.0727260428902671"
"Min 1x per week","1999","Full Time","secondary school degree","85","0.0422953945098436","0.0336063619791004","0.0509844270405867"
"Min 1x per week","1999","Full Time","college entrance qualification","60","0.0621022910135484","0.0483728049665608","0.075831777060536"
"Min 1x per week","1999","Full Time","Other degree","64","0.14966599957244","0.115092544342354","0.184239454802526"
"Min 1x per week","1999","Full Time","no degree/no degree yet","11","","",""
"Min 1x per week","1999","Part Time","lower secondary degree","86","0.0972139704302425","0.0790156646757108","0.115412276184774"
"Min 1x per week","1999","Part Time","secondary school degree","65","0.0687402732537635","0.0526513371687572","0.0848292093387699"
"Min 1x per week","1999","Part Time","college entrance qualification","38","0.0880993738210166","0.0640816764790216","0.112117071163012"
"Min 1x per week","1999","Part Time","Other degree","32","0.115309073141348","0.069531283932911","0.161086862349785"
"Min 1x per week","1999","Part Time","no degree/no degree yet","12","","",""
"Min 1x per week","1999","Not Working","lower secondary degree","347","0.145238910935595","0.131737066964506","0.158740754906683"
"Min 1x per week","1999","Not Working","secondary school degree","90","0.140666798860767","0.117127003685357","0.164206594036177"
"Min 1x per week","1999","Not Working","college entrance qualification","59","0.154743245505817","0.123011205451225","0.186475285560408"
"Min 1x per week","1999","Not Working","Other degree","75","0.229929228286976","0.184936651851385","0.274921804722566"
"Min 1x per week","1999","Not Working","no degree/no degree yet","70","0.102980438635826","0.0767308318534572","0.129230045418194"
"Min 1x per month","1999","Full Time","lower secondary degree","150","0.0681964524641273","0.0567557749380958","0.0796371299901588"
"Min 1x per month","1999","Full Time","secondary school degree","113","0.0534052507144498","0.0436982934009747","0.0631122080279249"
"Min 1x per month","1999","Full Time","college entrance qualification","95","0.0841041019837629","0.0683151109707458","0.0998930929967801"
"Min 1x per month","1999","Full Time","Other degree","41","0.105141838314899","0.0754148219801493","0.134868854649649"
"Min 1x per month","1999","Full Time","no degree/no degree yet","18","","",""
"Min 1x per month","1999","Part Time","lower secondary degree","91","0.0963274045474024","0.0782033780896318","0.114451431005173"
"Min 1x per month","1999","Part Time","secondary school degree","69","0.0891374466190799","0.0710180885650611","0.107256804673099"
"Min 1x per month","1999","Part Time","college entrance qualification","41","0.0664997906043782","0.0453873447509181","0.0876122364578383"
"Min 1x per month","1999","Part Time","Other degree","34","0.143106772345835","0.0929163631643373","0.193297181527332"
"Min 1x per month","1999","Part Time","no degree/no degree yet","19","","",""
"Min 1x per month","1999","Not Working","lower secondary degree","253","0.105892820911823","0.0941016408611056","0.117684000962541"
"Min 1x per month","1999","Not Working","secondary school degree","74","0.0822148753312896","0.0636166377951098","0.100813112867469"
"Min 1x per month","1999","Not Working","college entrance qualification","56","0.1119225526524","0.0842606504080802","0.139584454896721"
"Min 1x per month","1999","Not Working","Other degree","57","0.1127155489385","0.0789011398080409","0.146529958068959"
"Min 1x per month","1999","Not Working","no degree/no degree yet","55","0.0838959004023698","0.0599524210906575","0.107839379714082"
"Rarely","1999","Full Time","lower secondary degree","647","0.375377008859968","0.353400864944551","0.397353152775386"
"Rarely","1999","Full Time","secondary school degree","536","0.268156865538032","0.249031376145725","0.287282354930339"
"Rarely","1999","Full Time","college entrance qualification","375","0.327847047743718","0.301142057392192","0.354552038095244"
"Rarely","1999","Full Time","Other degree","140","0.342119719179594","0.296141841025272","0.388097597333916"
"Rarely","1999","Full Time","no degree/no degree yet","40","0.277553057787438","0.201162951871284","0.353943163703592"
"Rarely","1999","Part Time","lower secondary degree","351","0.344420205622915","0.315230393969737","0.373610017276093"
"Rarely","1999","Part Time","secondary school degree","297","0.341870687698864","0.311707805479189","0.372033569918539"
"Rarely","1999","Part Time","college entrance qualification","197","0.354077096437413","0.313553268771492","0.394600924103335"
"Rarely","1999","Part Time","Other degree","48","0.20887580587263","0.150612692221228","0.267138919524032"
"Rarely","1999","Part Time","no degree/no degree yet","43","0.334134722513299","0.253361681867117","0.414907763159482"
"Rarely","1999","Not Working","lower secondary degree","745","0.288797148473166","0.271430243969843","0.30616405297649"
"Rarely","1999","Not Working","secondary school degree","226","0.312891647055114","0.281498440287827","0.344284853822401"
"Rarely","1999","Not Working","college entrance qualification","147","0.277225477366614","0.23795051243193","0.316500442301298"
"Rarely","1999","Not Working","Other degree","88","0.271078911406459","0.22354904689034","0.318608775922578"
"Rarely","1999","Not Working","no degree/no degree yet","165","0.359091966737201","0.317659081326194","0.400524852148208"
"Never","1999","Full Time","lower secondary degree","947","0.494628577475814","0.471937578555154","0.517319576396474"
"Never","1999","Full Time","secondary school degree","1327","0.636142489237674","0.615371749251815","0.656913229223534"
"Never","1999","Full Time","college entrance qualification","657","0.525946559258971","0.497540748316194","0.554352370201747"
"Never","1999","Full Time","Other degree","164","0.403072442933067","0.355534672939728","0.450610212926406"
"Never","1999","Full Time","no degree/no degree yet","63","0.516449024622061","0.431198710480566","0.601699338763556"
"Never","1999","Part Time","lower secondary degree","490","0.46203841939944","0.431412518193128","0.492664320605752"
"Never","1999","Part Time","secondary school degree","519","0.500251592428293","0.468456782159717","0.532046402696869"
"Never","1999","Part Time","college entrance qualification","259","0.491323739137192","0.44896180220718","0.533685676067204"
"Never","1999","Part Time","Other degree","73","0.532708348640187","0.46119846846711","0.604218228813264"
"Never","1999","Part Time","no degree/no degree yet","57","0.479559013529639","0.394009170312982","0.565108856746296"
"Never","1999","Not Working","lower secondary degree","1271","0.460071119679416","0.440972147935557","0.479170091423275"
"Never","1999","Not Working","secondary school degree","448","0.464226678752829","0.430460518949569","0.497992838556088"
"Never","1999","Not Working","college entrance qualification","237","0.456108724475168","0.412408058626359","0.499809390323978"
"Never","1999","Not Working","Other degree","116","0.386276311368066","0.334215140242699","0.438337482493432"
"Never","1999","Not Working","no degree/no degree yet","225","0.454031694224603","0.411031414802628","0.497031973646579"
"Daily","2000","Full Time","lower secondary degree","","","",""
"Daily","2000","Full Time","secondary school degree","","","",""
"Daily","2000","Full Time","college entrance qualification","","","",""
"Daily","2000","Full Time","Other degree","","","",""
"Daily","2000","Full Time","no degree/no degree yet","","","",""
"Daily","2000","Part Time","lower secondary degree","","","",""
"Daily","2000","Part Time","secondary school degree","","","",""
"Daily","2000","Part Time","college entrance qualification","","","",""
"Daily","2000","Part Time","Other degree","","","",""
"Daily","2000","Part Time","no degree/no degree yet","","","",""
"Daily","2000","Not Working","lower secondary degree","","","",""
"Daily","2000","Not Working","secondary school degree","","","",""
"Daily","2000","Not Working","college entrance qualification","","","",""
"Daily","2000","Not Working","Other degree","","","",""
"Daily","2000","Not Working","no degree/no degree yet","","","",""
"Min 1x per week","2000","Full Time","lower secondary degree","","","",""
"Min 1x per week","2000","Full Time","secondary school degree","","","",""
"Min 1x per week","2000","Full Time","college entrance qualification","","","",""
"Min 1x per week","2000","Full Time","Other degree","","","",""
"Min 1x per week","2000","Full Time","no degree/no degree yet","","","",""
"Min 1x per week","2000","Part Time","lower secondary degree","","","",""
"Min 1x per week","2000","Part Time","secondary school degree","","","",""
"Min 1x per week","2000","Part Time","college entrance qualification","","","",""
"Min 1x per week","2000","Part Time","Other degree","","","",""
"Min 1x per week","2000","Part Time","no degree/no degree yet","","","",""
"Min 1x per week","2000","Not Working","lower secondary degree","","","",""
"Min 1x per week","2000","Not Working","secondary school degree","","","",""
"Min 1x per week","2000","Not Working","college entrance qualification","","","",""
"Min 1x per week","2000","Not Working","Other degree","","","",""
"Min 1x per week","2000","Not Working","no degree/no degree yet","","","",""
"Min 1x per month","2000","Full Time","lower secondary degree","","","",""
"Min 1x per month","2000","Full Time","secondary school degree","","","",""
"Min 1x per month","2000","Full Time","college entrance qualification","","","",""
"Min 1x per month","2000","Full Time","Other degree","","","",""
"Min 1x per month","2000","Full Time","no degree/no degree yet","","","",""
"Min 1x per month","2000","Part Time","lower secondary degree","","","",""
"Min 1x per month","2000","Part Time","secondary school degree","","","",""
"Min 1x per month","2000","Part Time","college entrance qualification","","","",""
"Min 1x per month","2000","Part Time","Other degree","","","",""
"Min 1x per month","2000","Part Time","no degree/no degree yet","","","",""
"Min 1x per month","2000","Not Working","lower secondary degree","","","",""
"Min 1x per month","2000","Not Working","secondary school degree","","","",""
"Min 1x per month","2000","Not Working","college entrance qualification","","","",""
"Min 1x per month","2000","Not Working","Other degree","","","",""
"Min 1x per month","2000","Not Working","no degree/no degree yet","","","",""
"Rarely","2000","Full Time","lower secondary degree","","","",""
"Rarely","2000","Full Time","secondary school degree","","","",""
"Rarely","2000","Full Time","college entrance qualification","","","",""
"Rarely","2000","Full Time","Other degree","","","",""
"Rarely","2000","Full Time","no degree/no degree yet","","","",""
"Rarely","2000","Part Time","lower secondary degree","","","",""
"Rarely","2000","Part Time","secondary school degree","","","",""
"Rarely","2000","Part Time","college entrance qualification","","","",""
"Rarely","2000","Part Time","Other degree","","","",""
"Rarely","2000","Part Time","no degree/no degree yet","","","",""
"Rarely","2000","Not Working","lower secondary degree","","","",""
"Rarely","2000","Not Working","secondary school degree","","","",""
"Rarely","2000","Not Working","college entrance qualification","","","",""
"Rarely","2000","Not Working","Other degree","","","",""
"Rarely","2000","Not Working","no degree/no degree yet","","","",""
"Never","2000","Full Time","lower secondary degree","","","",""
"Never","2000","Full Time","secondary school degree","","","",""
"Never","2000","Full Time","college entrance qualification","","","",""
"Never","2000","Full Time","Other degree","","","",""
"Never","2000","Full Time","no degree/no degree yet","","","",""
"Never","2000","Part Time","lower secondary degree","","","",""
"Never","2000","Part Time","secondary school degree","","","",""
"Never","2000","Part Time","college entrance qualification","","","",""
"Never","2000","Part Time","Other degree","","","",""
"Never","2000","Part Time","no degree/no degree yet","","","",""
"Never","2000","Not Working","lower secondary degree","","","",""
"Never","2000","Not Working","secondary school degree","","","",""
"Never","2000","Not Working","college entrance qualification","","","",""
"Never","2000","Not Working","Other degree","","","",""
"Never","2000","Not Working","no degree/no degree yet","","","",""
"Daily","2001","Full Time","lower secondary degree","","","",""
"Daily","2001","Full Time","secondary school degree","","","",""
"Daily","2001","Full Time","college entrance qualification","","","",""
"Daily","2001","Full Time","Other degree","","","",""
"Daily","2001","Full Time","no degree/no degree yet","","","",""
"Daily","2001","Part Time","lower secondary degree","","","",""
"Daily","2001","Part Time","secondary school degree","","","",""
"Daily","2001","Part Time","college entrance qualification","","","",""
"Daily","2001","Part Time","Other degree","","","",""
"Daily","2001","Part Time","no degree/no degree yet","","","",""
"Daily","2001","Not Working","lower secondary degree","","","",""
"Daily","2001","Not Working","secondary school degree","","","",""
"Daily","2001","Not Working","college entrance qualification","","","",""
"Daily","2001","Not Working","Other degree","","","",""
"Daily","2001","Not Working","no degree/no degree yet","","","",""
"Min 1x per week","2001","Full Time","lower secondary degree","175","0.0585160674186546","0.0497894117574012","0.0672427230799081"
"Min 1x per week","2001","Full Time","secondary school degree","156","0.0453610616376993","0.0383258848999021","0.0523962383754965"
"Min 1x per week","2001","Full Time","college entrance qualification","139","0.0599641499593679","0.0502016290609895","0.0697266708577463"
"Min 1x per week","2001","Full Time","Other degree","69","0.129988118874406","0.100540943061355","0.159435294687458"
"Min 1x per week","2001","Full Time","no degree/no degree yet","5","","",""
"Min 1x per week","2001","Part Time","lower secondary degree","154","0.0949538914055638","0.0807006662744712","0.109207116536656"
"Min 1x per week","2001","Part Time","secondary school degree","125","0.0786777665720135","0.0651561092095142","0.0921994239345129"
"Min 1x per week","2001","Part Time","college entrance qualification","87","0.0883290882936944","0.0716276743189804","0.105030502268408"
"Min 1x per week","2001","Part Time","Other degree","59","0.149231305418797","0.110961020654502","0.187501590183093"
"Min 1x per week","2001","Part Time","no degree/no degree yet","12","","",""
"Min 1x per week","2001","Not Working","lower secondary degree","597","0.152056392916949","0.141332647820994","0.162780138012905"
"Min 1x per week","2001","Not Working","secondary school degree","160","0.121926170094253","0.105482548774129","0.138369791414378"
"Min 1x per week","2001","Not Working","college entrance qualification","117","0.133735874562609","0.113089349513773","0.154382399611444"
"Min 1x per week","2001","Not Working","Other degree","111","0.221010546147107","0.185818076034312","0.256203016259903"
"Min 1x per week","2001","Not Working","no degree/no degree yet","62","0.115791627205274","0.0904410256124519","0.141142228798095"
"Min 1x per month","2001","Full Time","lower secondary degree","253","0.0829008060713945","0.0726492132057348","0.0931523989370542"
"Min 1x per month","2001","Full Time","secondary school degree","191","0.0570436036550789","0.0492027541713567","0.0648844531388011"
"Min 1x per month","2001","Full Time","college entrance qualification","174","0.0783223430892613","0.0672745306396205","0.0893701555389022"
"Min 1x per month","2001","Full Time","Other degree","67","0.142973149409562","0.11232151165801","0.173624787161113"
"Min 1x per month","2001","Full Time","no degree/no degree yet","6","","",""
"Min 1x per month","2001","Part Time","lower secondary degree","171","0.0895882667908722","0.0757026268784859","0.103473906703258"
"Min 1x per month","2001","Part Time","secondary school degree","149","0.100160875870416","0.0850833656290046","0.115238386111828"
"Min 1x per month","2001","Part Time","college entrance qualification","102","0.0783517709791435","0.0625360380381005","0.0941675039201864"
"Min 1x per month","2001","Part Time","Other degree","49","0.147881889142959","0.109754824815536","0.186008953470381"
"Min 1x per month","2001","Part Time","no degree/no degree yet","17","","",""
"Min 1x per month","2001","Not Working","lower secondary degree","518","0.125444594346038","0.115552681185125","0.135336507506951"
"Min 1x per month","2001","Not Working","secondary school degree","174","0.112687592388497","0.0967962783070284","0.128578906469965"
"Min 1x per month","2001","Not Working","college entrance qualification","113","0.104902599882727","0.0863148801544063","0.123490319611047"
"Min 1x per month","2001","Not Working","Other degree","80","0.124553356243755","0.0965461350815382","0.152560577405973"
"Min 1x per month","2001","Not Working","no degree/no degree yet","56","0.0984731444834202","0.0748672415353955","0.122079047431445"
"Rarely","2001","Full Time","lower secondary degree","927","0.331140933127885","0.313643370321059","0.34863849593471"
"Rarely","2001","Full Time","secondary school degree","900","0.271663003655438","0.256624823986349","0.286701183324528"
"Rarely","2001","Full Time","college entrance qualification","735","0.327707692484597","0.308407292188993","0.3470080927802"
"Rarely","2001","Full Time","Other degree","168","0.337013891209472","0.295622946043615","0.378404836375329"
"Rarely","2001","Full Time","no degree/no degree yet","27","","",""
"Rarely","2001","Part Time","lower secondary degree","516","0.323083400430631","0.300345711902693","0.345821088958569"
"Rarely","2001","Part Time","secondary school degree","457","0.302905797633666","0.279827824275148","0.325983770992183"
"Rarely","2001","Part Time","college entrance qualification","346","0.325948896852793","0.298361959565132","0.353535834140455"
"Rarely","2001","Part Time","Other degree","110","0.340351341560078","0.2894597480758","0.391242935044356"
"Rarely","2001","Part Time","no degree/no degree yet","54","0.320239611582076","0.251504774169573","0.38897444899458"
"Rarely","2001","Not Working","lower secondary degree","1178","0.271505497282064","0.258223508525607","0.284787486038522"
"Rarely","2001","Not Working","secondary school degree","404","0.271115448673463","0.248775097822961","0.293455799523965"
"Rarely","2001","Not Working","college entrance qualification","321","0.324295964058018","0.295900637339806","0.352691290776231"
"Rarely","2001","Not Working","Other degree","116","0.209124221075078","0.174630998699909","0.243617443450247"
"Rarely","2001","Not Working","no degree/no degree yet","182","0.286193407185091","0.25038438436318","0.322002430007002"
"Never","2001","Full Time","lower secondary degree","1424","0.527442193382066","0.508880451759338","0.546003935004795"
"Never","2001","Full Time","secondary school degree","2114","0.625932331051784","0.609573486946673","0.642291175156894"
"Never","2001","Full Time","college entrance qualification","1224","0.534005814466774","0.513493854071028","0.554517774862521"
"Never","2001","Full Time","Other degree","197","0.39002484050656","0.34731465707132","0.432735023941801"
"Never","2001","Full Time","no degree/no degree yet","44","0.470574182039615","0.362540850035363","0.578607514043866"
"Never","2001","Part Time","lower secondary degree","784","0.492374441372933","0.468066907528085","0.516681975217781"
"Never","2001","Part Time","secondary school degree","792","0.518255559923904","0.493161063798548","0.54335005604926"
"Never","2001","Part Time","college entrance qualification","574","0.507370243874369","0.47794601195555","0.536794475793187"
"Never","2001","Part Time","Other degree","115","0.362535463878166","0.310902240653883","0.414168687102448"
"Never","2001","Part Time","no degree/no degree yet","94","0.546008066894896","0.472660610867639","0.619355522922153"
"Never","2001","Not Working","lower secondary degree","2014","0.450993515454948","0.436132977169247","0.46585405374065"
"Never","2001","Not Working","secondary school degree","783","0.494270788843787","0.469144695085483","0.519396882602091"
