"pli0098_h","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1992","Not Employed","Couple + C. LE and GT 16","34","0.109833072386394","0.0745678267530836","0.145098318019705"
"Min 1x per month","1992","Employed","1-pers.-HH","37","0.0574416653500213","0.0397433600867279","0.0751399706133147"
"Min 1x per month","1992","Employed","(Married) couple without C. ","104","0.0466239125624127","0.0371314264800676","0.0561163986447577"
"Min 1x per month","1992","Employed","Single parent ","27","","",""
"Min 1x per month","1992","Employed","Couple + C. LE 16 ","193","0.073373847710713","0.0635129146552568","0.0832347807661692"
"Min 1x per month","1992","Employed","Couple + C. GT 16 ","188","0.0912496038106665","0.0783824243693332","0.104116783252"
"Min 1x per month","1992","Employed","Couple + C. LE and GT 16","78","0.096884540779257","0.0769872875731983","0.116781793985316"
"Rarely","1992","Not Employed","1-pers.-HH","139","0.214165794292679","0.183171548168052","0.245160040417306"
"Rarely","1992","Not Employed","(Married) couple without C. ","328","0.247962151459245","0.224952409951712","0.270971892966778"
"Rarely","1992","Not Employed","Single parent ","49","0.291181438526793","0.225178726410806","0.35718415064278"
"Rarely","1992","Not Employed","Couple + C. LE 16 ","179","0.349672770320619","0.310897315440682","0.388448225200557"
"Rarely","1992","Not Employed","Couple + C. GT 16 ","214","0.310205189437022","0.278009629088438","0.342400749785605"
"Rarely","1992","Not Employed","Couple + C. LE and GT 16","59","0.232903686321064","0.185232303633302","0.280575069008825"
"Rarely","1992","Employed","1-pers.-HH","154","0.24747071393533","0.214647004465517","0.280294423405142"
"Rarely","1992","Employed","(Married) couple without C. ","515","0.279185007924795","0.258987330311095","0.299382685538495"
"Rarely","1992","Employed","Single parent ","108","0.284706470136997","0.243332155977829","0.326080784296166"
"Rarely","1992","Employed","Couple + C. LE 16 ","706","0.29814518264129","0.280845719423562","0.315444645859018"
"Rarely","1992","Employed","Couple + C. GT 16 ","502","0.304984547816355","0.284412301982273","0.325556793650437"
"Rarely","1992","Employed","Couple + C. LE and GT 16","218","0.278410274234545","0.248260640164462","0.308559908304628"
"Never","1992","Not Employed","1-pers.-HH","341","0.476158727163686","0.438426165565279","0.513891288762093"
"Never","1992","Not Employed","(Married) couple without C. ","695","0.491317976632286","0.464679847794471","0.517956105470101"
"Never","1992","Not Employed","Single parent ","98","0.495701730791332","0.423063316735639","0.568340144847026"
"Never","1992","Not Employed","Couple + C. LE 16 ","262","0.436160488079298","0.395836735795716","0.476484240362879"
"Never","1992","Not Employed","Couple + C. GT 16 ","361","0.401607990215221","0.367488262033359","0.435727718397082"
"Never","1992","Not Employed","Couple + C. LE and GT 16","152","0.43796982686418","0.382013843652475","0.493925810075886"
"Never","1992","Employed","1-pers.-HH","428","0.632810602853338","0.596146083925474","0.669475121781202"
"Never","1992","Employed","(Married) couple without C. ","1152","0.602816341959316","0.580785470419538","0.624847213499094"
"Never","1992","Employed","Single parent ","295","0.593549460780317","0.548517350376523","0.63858157118411"
"Never","1992","Employed","Couple + C. LE 16 ","1590","0.551137853767383","0.532328161169409","0.569947546365356"
"Never","1992","Employed","Couple + C. GT 16 ","1032","0.482153963726287","0.459826532718478","0.504481394734095"
"Never","1992","Employed","Couple + C. LE and GT 16","455","0.503291835390134","0.469659669396273","0.536924001383994"
"Daily","1993","Not Employed","1-pers.-HH","","","",""
"Daily","1993","Not Employed","(Married) couple without C. ","","","",""
"Daily","1993","Not Employed","Single parent ","","","",""
"Daily","1993","Not Employed","Couple + C. LE 16 ","","","",""
"Daily","1993","Not Employed","Couple + C. GT 16 ","","","",""
"Daily","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"Daily","1993","Employed","1-pers.-HH","","","",""
"Daily","1993","Employed","(Married) couple without C. ","","","",""
"Daily","1993","Employed","Single parent ","","","",""
"Daily","1993","Employed","Couple + C. LE 16 ","","","",""
"Daily","1993","Employed","Couple + C. GT 16 ","","","",""
"Daily","1993","Employed","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1993","Not Employed","1-pers.-HH","","","",""
"Min 1x per week","1993","Not Employed","(Married) couple without C. ","","","",""
"Min 1x per week","1993","Not Employed","Single parent ","","","",""
"Min 1x per week","1993","Not Employed","Couple + C. LE 16 ","","","",""
"Min 1x per week","1993","Not Employed","Couple + C. GT 16 ","","","",""
"Min 1x per week","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1993","Employed","1-pers.-HH","","","",""
"Min 1x per week","1993","Employed","(Married) couple without C. ","","","",""
"Min 1x per week","1993","Employed","Single parent ","","","",""
"Min 1x per week","1993","Employed","Couple + C. LE 16 ","","","",""
"Min 1x per week","1993","Employed","Couple + C. GT 16 ","","","",""
"Min 1x per week","1993","Employed","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1993","Not Employed","1-pers.-HH","","","",""
"Min 1x per month","1993","Not Employed","(Married) couple without C. ","","","",""
"Min 1x per month","1993","Not Employed","Single parent ","","","",""
"Min 1x per month","1993","Not Employed","Couple + C. LE 16 ","","","",""
"Min 1x per month","1993","Not Employed","Couple + C. GT 16 ","","","",""
"Min 1x per month","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1993","Employed","1-pers.-HH","","","",""
"Min 1x per month","1993","Employed","(Married) couple without C. ","","","",""
"Min 1x per month","1993","Employed","Single parent ","","","",""
"Min 1x per month","1993","Employed","Couple + C. LE 16 ","","","",""
"Min 1x per month","1993","Employed","Couple + C. GT 16 ","","","",""
"Min 1x per month","1993","Employed","Couple + C. LE and GT 16","","","",""
"Rarely","1993","Not Employed","1-pers.-HH","","","",""
"Rarely","1993","Not Employed","(Married) couple without C. ","","","",""
"Rarely","1993","Not Employed","Single parent ","","","",""
"Rarely","1993","Not Employed","Couple + C. LE 16 ","","","",""
"Rarely","1993","Not Employed","Couple + C. GT 16 ","","","",""
"Rarely","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"Rarely","1993","Employed","1-pers.-HH","","","",""
"Rarely","1993","Employed","(Married) couple without C. ","","","",""
"Rarely","1993","Employed","Single parent ","","","",""
"Rarely","1993","Employed","Couple + C. LE 16 ","","","",""
"Rarely","1993","Employed","Couple + C. GT 16 ","","","",""
"Rarely","1993","Employed","Couple + C. LE and GT 16","","","",""
"Never","1993","Not Employed","1-pers.-HH","","","",""
"Never","1993","Not Employed","(Married) couple without C. ","","","",""
"Never","1993","Not Employed","Single parent ","","","",""
"Never","1993","Not Employed","Couple + C. LE 16 ","","","",""
"Never","1993","Not Employed","Couple + C. GT 16 ","","","",""
"Never","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"Never","1993","Employed","1-pers.-HH","","","",""
"Never","1993","Employed","(Married) couple without C. ","","","",""
"Never","1993","Employed","Single parent ","","","",""
"Never","1993","Employed","Couple + C. LE 16 ","","","",""
"Never","1993","Employed","Couple + C. GT 16 ","","","",""
"Never","1993","Employed","Couple + C. LE and GT 16","","","",""
"Daily","1994","Not Employed","1-pers.-HH","","","",""
"Daily","1994","Not Employed","(Married) couple without C. ","","","",""
"Daily","1994","Not Employed","Single parent ","","","",""
"Daily","1994","Not Employed","Couple + C. LE 16 ","","","",""
"Daily","1994","Not Employed","Couple + C. GT 16 ","","","",""
"Daily","1994","Not Employed","Couple + C. LE and GT 16","","","",""
"Daily","1994","Employed","1-pers.-HH","","","",""
"Daily","1994","Employed","(Married) couple without C. ","","","",""
"Daily","1994","Employed","Single parent ","","","",""
"Daily","1994","Employed","Couple + C. LE 16 ","","","",""
"Daily","1994","Employed","Couple + C. GT 16 ","","","",""
"Daily","1994","Employed","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1994","Not Employed","1-pers.-HH","135","0.200562666405835","0.171395377174799","0.22972995563687"
"Min 1x per week","1994","Not Employed","(Married) couple without C. ","191","0.134660133384016","0.117413961214428","0.151906305553603"
"Min 1x per week","1994","Not Employed","Single parent ","15","","",""
"Min 1x per week","1994","Not Employed","Couple + C. LE 16 ","76","0.109360880195187","0.0853315054721377","0.133390254918237"
"Min 1x per week","1994","Not Employed","Couple + C. GT 16 ","136","0.202033183935734","0.174069829336168","0.229996538535301"
"Min 1x per week","1994","Not Employed","Couple + C. LE and GT 16","39","0.127480529507723","0.0913325766180605","0.163628482397386"
"Min 1x per week","1994","Employed","1-pers.-HH","30","0.0481649367760928","0.0320718267136254","0.0642580468385602"
"Min 1x per week","1994","Employed","(Married) couple without C. ","136","0.0723106378662383","0.060581081492359","0.0840401942401177"
"Min 1x per week","1994","Employed","Single parent ","27","","",""
"Min 1x per week","1994","Employed","Couple + C. LE 16 ","195","0.0768092788498096","0.0660884965483905","0.0875300611512287"
"Min 1x per week","1994","Employed","Couple + C. GT 16 ","157","0.110902333042587","0.095773892299151","0.126030773786024"
"Min 1x per week","1994","Employed","Couple + C. LE and GT 16","91","0.115080594621596","0.0935767646468126","0.136584424596379"
"Min 1x per month","1994","Not Employed","1-pers.-HH","69","0.0993943981155588","0.0776008930376412","0.121187903193476"
"Min 1x per month","1994","Not Employed","(Married) couple without C. ","143","0.098489355744376","0.0834350781916283","0.113543633297124"
"Min 1x per month","1994","Not Employed","Single parent ","17","","",""
"Min 1x per month","1994","Not Employed","Couple + C. LE 16 ","73","0.103666989239579","0.0801968575436182","0.12713712093554"
"Min 1x per month","1994","Not Employed","Couple + C. GT 16 ","90","0.0971179582841436","0.0764950087253076","0.11774090784298"
"Min 1x per month","1994","Not Employed","Couple + C. LE and GT 16","50","0.128553217891152","0.0922758201932488","0.164830615589054"
"Min 1x per month","1994","Employed","1-pers.-HH","36","0.0490995721184525","0.0328590491590369","0.0653400950778682"
"Min 1x per month","1994","Employed","(Married) couple without C. ","148","0.0722676419494829","0.0605413015593847","0.0839939823395811"
"Min 1x per month","1994","Employed","Single parent ","21","","",""
"Min 1x per month","1994","Employed","Couple + C. LE 16 ","191","0.089972164125472","0.0784520882434104","0.101492240007534"
"Min 1x per month","1994","Employed","Couple + C. GT 16 ","179","0.117933075632504","0.102394268615828","0.13347188264918"
"Min 1x per month","1994","Employed","Couple + C. LE and GT 16","79","0.0835093723446834","0.0648672852211608","0.102151459468206"
"Rarely","1994","Not Employed","1-pers.-HH","151","0.206986262013708","0.177474854428167","0.23649766959925"
"Rarely","1994","Not Employed","(Married) couple without C. ","390","0.284131115709403","0.261345751107627","0.306916480311178"
"Rarely","1994","Not Employed","Single parent ","40","0.197585999957385","0.142539793380732","0.252632206534038"
"Rarely","1994","Not Employed","Couple + C. LE 16 ","204","0.356014124980075","0.319147585537742","0.392880664422408"
"Rarely","1994","Not Employed","Couple + C. GT 16 ","197","0.274830858094736","0.243739628002147","0.305922088187325"
"Rarely","1994","Not Employed","Couple + C. LE and GT 16","90","0.327776982565707","0.276900142388075","0.378653822743339"
"Rarely","1994","Employed","1-pers.-HH","159","0.227609216438965","0.196094957579486","0.259123475298445"
"Rarely","1994","Employed","(Married) couple without C. ","471","0.255146300266333","0.235403473737211","0.274889126795456"
"Rarely","1994","Employed","Single parent ","104","0.287816444447419","0.241993158397277","0.333639730497561"
"Rarely","1994","Employed","Couple + C. LE 16 ","713","0.331541792123708","0.312588694983488","0.350494889263927"
"Rarely","1994","Employed","Couple + C. GT 16 ","455","0.312253915363802","0.289927597600179","0.334580233127425"
"Rarely","1994","Employed","Couple + C. LE and GT 16","240","0.310865809914641","0.279676821589238","0.342054798240044"
"Never","1994","Not Employed","1-pers.-HH","369","0.493056673464898","0.456639441392463","0.529473905537333"
"Never","1994","Not Employed","(Married) couple without C. ","781","0.482719395162205","0.457473526825973","0.507965263498438"
"Never","1994","Not Employed","Single parent ","129","0.624217793777861","0.557262296418122","0.691173291137599"
"Never","1994","Not Employed","Couple + C. LE 16 ","295","0.430958005585159","0.392829461410305","0.469086549760012"
"Never","1994","Not Employed","Couple + C. GT 16 ","369","0.426017999685386","0.391579152021711","0.460456847349062"
"Never","1994","Not Employed","Couple + C. LE and GT 16","148","0.416189270035418","0.36276289718279","0.469615642888046"
"Never","1994","Employed","1-pers.-HH","455","0.675126274666489","0.63992621221019","0.710326337122788"
"Never","1994","Employed","(Married) couple without C. ","1118","0.600275419917945","0.578091672593932","0.622459167241959"
"Never","1994","Employed","Single parent ","223","0.56489207455099","0.514714034367048","0.615070114734933"
"Never","1994","Employed","Couple + C. LE 16 ","1271","0.501676764901011","0.481546871258951","0.521806658543071"
"Never","1994","Employed","Couple + C. GT 16 ","864","0.458910675961107","0.434903136294363","0.48291821562785"
"Never","1994","Employed","Couple + C. LE and GT 16","436","0.490544223119079","0.456857773735965","0.524230672502194"
"Daily","1995","Not Employed","1-pers.-HH","10","","",""
"Daily","1995","Not Employed","(Married) couple without C. ","12","","",""
"Daily","1995","Not Employed","Single parent ","1","","",""
"Daily","1995","Not Employed","Couple + C. LE 16 ","2","","",""
"Daily","1995","Not Employed","Couple + C. GT 16 ","13","","",""
"Daily","1995","Not Employed","Couple + C. LE and GT 16","5","","",""
"Daily","1995","Employed","1-pers.-HH","2","","",""
"Daily","1995","Employed","(Married) couple without C. ","7","","",""
"Daily","1995","Employed","Single parent ","1","","",""
"Daily","1995","Employed","Couple + C. LE 16 ","11","","",""
"Daily","1995","Employed","Couple + C. GT 16 ","9","","",""
"Daily","1995","Employed","Couple + C. LE and GT 16","8","","",""
"Min 1x per week","1995","Not Employed","1-pers.-HH","118","0.176308617082726","0.148777222257948","0.203840011907505"
"Min 1x per week","1995","Not Employed","(Married) couple without C. ","209","0.138527292529323","0.121301774807311","0.155752810251335"
"Min 1x per week","1995","Not Employed","Single parent ","13","","",""
"Min 1x per week","1995","Not Employed","Couple + C. LE 16 ","105","0.116934430257892","0.0935596542030661","0.140309206312718"
"Min 1x per week","1995","Not Employed","Couple + C. GT 16 ","148","0.187097122525462","0.16042058885317","0.213773656197754"
"Min 1x per week","1995","Not Employed","Couple + C. LE and GT 16","67","0.158126691195441","0.122190962145359","0.194062420245523"
"Min 1x per week","1995","Employed","1-pers.-HH","43","0.0642249070092477","0.046230364529506","0.0822194494889894"
"Min 1x per week","1995","Employed","(Married) couple without C. ","137","0.0716941994442672","0.0602497283579418","0.0831386705305925"
"Min 1x per week","1995","Employed","Single parent ","29","","",""
"Min 1x per week","1995","Employed","Couple + C. LE 16 ","183","0.0635421597154525","0.0538132398907779","0.0732710795401271"
"Min 1x per week","1995","Employed","Couple + C. GT 16 ","168","0.120648879265564","0.105003583458084","0.136294175073045"
"Min 1x per week","1995","Employed","Couple + C. LE and GT 16","113","0.132517356119789","0.109683820495661","0.155350891743917"
"Min 1x per month","1995","Not Employed","1-pers.-HH","90","0.125626092434436","0.101682037283567","0.149570147585305"
"Min 1x per month","1995","Not Employed","(Married) couple without C. ","154","0.0997527795763421","0.0848101425628068","0.114695416589877"
"Min 1x per month","1995","Not Employed","Single parent ","19","","",""
"Min 1x per month","1995","Not Employed","Couple + C. LE 16 ","91","0.111423286341612","0.0885348973212622","0.134311675361961"
"Min 1x per month","1995","Not Employed","Couple + C. GT 16 ","96","0.11793788912527","0.0958754882584633","0.140000289992076"
"Min 1x per month","1995","Not Employed","Couple + C. LE and GT 16","38","0.0868756239044098","0.0591351143244659","0.114616133484354"
"Min 1x per month","1995","Employed","1-pers.-HH","35","0.0498901535559148","0.0339093852183149","0.0658709218935147"
"Min 1x per month","1995","Employed","(Married) couple without C. ","148","0.07184635303968","0.0603906832629466","0.0833020228164135"
"Min 1x per month","1995","Employed","Single parent ","31","0.0997412923330778","0.0699250170744517","0.129557567591704"
"Min 1x per month","1995","Employed","Couple + C. LE 16 ","237","0.100318830483366","0.0883369476326568","0.112300713334076"
"Min 1x per month","1995","Employed","Couple + C. GT 16 ","172","0.10520758346001","0.0904700215630422","0.119945145356978"
"Min 1x per month","1995","Employed","Couple + C. LE and GT 16","73","0.0864119258991763","0.0674898648655958","0.105333986932757"
"Rarely","1995","Not Employed","1-pers.-HH","138","0.19817579335236","0.169377014809249","0.226974571895471"
