"pli0098_h","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"Daily","2017","Part Time","Male","1","","",""
"Daily","2017","Part Time","Female","","","",""
"Daily","2017","Not Working","Male","34","0.000697258438566828","6.48239375798908e-05","0.00132969293955377"
"Daily","2017","Not Working","Female","4","","",""
"Min 1x per week","2017","Full Time","Male","451","0.0526904059686199","0.047350347909574","0.0580304640276659"
"Min 1x per week","2017","Full Time","Female","154","0.0378367937782697","0.0317078856767662","0.0439657018797732"
"Min 1x per week","2017","Part Time","Male","180","0.0639577114329698","0.0537497007254422","0.0741657221404974"
"Min 1x per week","2017","Part Time","Female","478","0.0899501017092927","0.0824712296730886","0.0974289737454968"
"Min 1x per week","2017","Not Working","Male","1026","0.102033572509214","0.0947813399668515","0.109285805051577"
"Min 1x per week","2017","Not Working","Female","741","0.116106958070777","0.10869598312485","0.123517933016703"
"Min 1x per month","2017","Full Time","Male","495","0.0524184498267243","0.0470914261944949","0.0577454734589538"
"Min 1x per month","2017","Full Time","Female","280","0.0668103020473321","0.0587896761839503","0.074830927910714"
"Min 1x per month","2017","Part Time","Male","167","0.0625350726155133","0.0524335633138901","0.0726365819171365"
"Min 1x per month","2017","Part Time","Female","618","0.0964453064878772","0.0887288050357434","0.104161807940011"
"Min 1x per month","2017","Not Working","Male","540","0.0880195466529222","0.0812313806611888","0.0948077126446557"
"Min 1x per month","2017","Not Working","Female","695","0.121583744219656","0.114023526494236","0.129143961945077"
"Rarely","2017","Full Time","Male","1639","0.244071744087585","0.233804987146564","0.254338501028605"
"Rarely","2017","Full Time","Female","948","0.257682087532057","0.243633306026151","0.271730869037962"
"Rarely","2017","Part Time","Male","513","0.233467542358501","0.215818324872475","0.251116759844528"
"Rarely","2017","Part Time","Female","1520","0.265273254293376","0.2537330810733","0.276813427513452"
"Rarely","2017","Not Working","Male","1328","0.210381987467689","0.200616747385861","0.220147227549517"
"Rarely","2017","Not Working","Female","1546","0.232731889798137","0.222956189331016","0.242507590265259"
"Never","2017","Full Time","Male","4139","0.650819400117071","0.639425050600133","0.662213749634009"
"Never","2017","Full Time","Female","2341","0.637670816642341","0.622230667133473","0.65311096615121"
"Never","2017","Part Time","Male","1346","0.639924976027213","0.619898342344111","0.659951609710314"
"Never","2017","Part Time","Female","3006","0.548331337509454","0.535322628965477","0.561340046053431"
"Never","2017","Not Working","Male","3764","0.598867634931607","0.587124625806988","0.610610644056227"
"Never","2017","Not Working","Female","4192","0.529500316498724","0.517953582959171","0.541047050038277"
"Daily","2018","Full Time","Male","","","",""
"Daily","2018","Full Time","Female","","","",""
"Daily","2018","Part Time","Male","4","","",""
"Daily","2018","Part Time","Female","","","",""
"Daily","2018","Not Working","Male","14","","",""
"Daily","2018","Not Working","Female","5","","",""
"Min 1x per week","2018","Full Time","Male","27","","",""
"Min 1x per week","2018","Full Time","Female","","","",""
"Min 1x per week","2018","Part Time","Male","61","0.20244658161623","0.158489313965096","0.246403849267365"
"Min 1x per week","2018","Part Time","Female","6","","",""
"Min 1x per week","2018","Not Working","Male","421","0.253902387408971","0.234449249470224","0.273355525347719"
"Min 1x per week","2018","Not Working","Female","156","0.143603885258137","0.125363905248019","0.161843865268254"
"Min 1x per month","2018","Full Time","Male","20","","",""
"Min 1x per month","2018","Full Time","Female","","","",""
"Min 1x per month","2018","Part Time","Male","51","0.133438834439356","0.09623940267002","0.170638266208693"
"Min 1x per month","2018","Part Time","Female","3","","",""
"Min 1x per month","2018","Not Working","Male","170","0.104711916909189","0.0910271342040102","0.118396699614368"
"Min 1x per month","2018","Not Working","Female","130","0.106123799101325","0.0901042974892","0.12214330071345"
"Rarely","2018","Full Time","Male","17","","",""
"Rarely","2018","Full Time","Female","5","","",""
"Rarely","2018","Part Time","Male","71","0.238126215677282","0.191531067743922","0.284721363610643"
"Rarely","2018","Part Time","Female","7","","",""
"Rarely","2018","Not Working","Male","344","0.166620051135527","0.149965090745194","0.183275011525859"
"Rarely","2018","Not Working","Female","249","0.171395320072289","0.151794371488787","0.190996268655792"
"Never","2018","Full Time","Male","80","0.562590394632952","0.48156761108488","0.643613178181024"
"Never","2018","Full Time","Female","5","","",""
"Never","2018","Part Time","Male","134","0.409056244187832","0.355271369378547","0.462841118997117"
"Never","2018","Part Time","Female","19","","",""
"Never","2018","Not Working","Male","974","0.465418379253516","0.443124418856401","0.487712339650632"
"Never","2018","Not Working","Female","880","0.5750452917324","0.54933385960803","0.60075672385677"
"Daily","2019","Full Time","Male","13","","",""
"Daily","2019","Full Time","Female","3","","",""
"Daily","2019","Part Time","Male","8","","",""
"Daily","2019","Part Time","Female","10","","",""
"Daily","2019","Not Working","Male","24","","",""
"Daily","2019","Not Working","Female","14","","",""
"Min 1x per week","2019","Full Time","Male","427","0.0498866654002168","0.0448254557702811","0.0549478750301525"
"Min 1x per week","2019","Full Time","Female","144","0.0318914771996863","0.026242742861141","0.0375402115382316"
"Min 1x per week","2019","Part Time","Male","236","0.0669583582885929","0.0570911898700479","0.0768255267071378"
"Min 1x per week","2019","Part Time","Female","379","0.0697810060453645","0.0628958080491081","0.076666204041621"
"Min 1x per week","2019","Not Working","Male","584","0.0939230089105069","0.0857574541809144","0.102088563640099"
"Min 1x per week","2019","Not Working","Female","543","0.116497754027053","0.108280813147709","0.124714694906396"
"Min 1x per month","2019","Full Time","Male","600","0.0647865247974245","0.0590642053087114","0.0705088442861376"
"Min 1x per month","2019","Full Time","Female","226","0.0507631097824111","0.0437062217934577","0.0578199977713644"
"Min 1x per month","2019","Part Time","Male","174","0.0620613150217679","0.0525369212947426","0.0715857087487933"
"Min 1x per month","2019","Part Time","Female","558","0.0972516386760187","0.0892443213955125","0.105258955956525"
"Min 1x per month","2019","Not Working","Male","325","0.068688857387714","0.0616092741877699","0.0757684405876581"
"Min 1x per month","2019","Not Working","Female","498","0.0901461167751915","0.0828110023147347","0.0974812312356482"
"Rarely","2019","Full Time","Male","1919","0.258564748659274","0.248385970380933","0.268743526937615"
"Rarely","2019","Full Time","Female","985","0.255689869358995","0.241665429120159","0.26971430959783"
"Rarely","2019","Part Time","Male","534","0.22652536220724","0.210001137778435","0.243049586636046"
"Rarely","2019","Part Time","Female","1541","0.292304754591568","0.280013497643751","0.304596011539384"
"Rarely","2019","Not Working","Male","1147","0.237978540975403","0.22605872243737","0.249898359513436"
"Rarely","2019","Not Working","Female","1389","0.244451833372575","0.233444673245662","0.255458993499488"
"Never","2019","Full Time","Male","4149","0.624826895483701","0.613571258245054","0.636082532722347"
"Never","2019","Full Time","Female","2359","0.661389409449114","0.646175854855229","0.676602964043"
"Never","2019","Part Time","Male","1513","0.642690270183082","0.62377280632036","0.661607734045805"
"Never","2019","Part Time","Female","2772","0.537799566454594","0.524326060547885","0.551273072361302"
"Never","2019","Not Working","Male","2823","0.595033738032382","0.581293401763719","0.608774074301045"
"Never","2019","Not Working","Female","3412","0.545879012828692","0.533126917742977","0.558631107914406"
