"plh0225","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Full Time","no migration background","127","0.0231012944507519","0.0195538718911828","0.0266487170103209","1"
"1 Strongly disagree","2005","Full Time","direct migration background","40","0.0352955768843243","0.0225406684916592","0.0480504852769894","1"
"1 Strongly disagree","2005","Full Time","indirect migration background","1","","","","1"
"1 Strongly disagree","2005","Part Time","no migration background","60","0.0191689488438916","0.0149402435759185","0.0233976541118647","1"
"1 Strongly disagree","2005","Part Time","direct migration background","24","","","","1"
"1 Strongly disagree","2005","Part Time","indirect migration background","2","","","","1"
"1 Strongly disagree","2005","Not Working","no migration background","249","0.0431337476291921","0.0382149129936823","0.0480525822647019","1"
"1 Strongly disagree","2005","Not Working","direct migration background","46","0.0424463837053292","0.0299133329904484","0.0549794344202101","1"
"1 Strongly disagree","2005","Not Working","indirect migration background","8","","","","1"
"2 on scale 1-7 ","2005","Part Time","indirect migration background","11","","","","2"
"2 on scale 1-7 ","2005","Full Time","no migration background","359","0.0544571004989672","0.0490986666385206","0.0598155343594139","2"
"2 on scale 1-7 ","2005","Full Time","indirect migration background","13","","","","2"
"2 on scale 1-7 ","2005","Part Time","no migration background","203","0.0501578325488323","0.0434264190711099","0.0568892460265548","2"
"2 on scale 1-7 ","2005","Part Time","direct migration background","35","0.0711490816451842","0.049722978948414","0.0925751843419544","2"
"2 on scale 1-7 ","2005","Not Working","no migration background","392","0.0644269735332531","0.0584826735468405","0.0703712735196658","2"
"2 on scale 1-7 ","2005","Not Working","direct migration background","69","0.0642120342249467","0.0489731966181362","0.0794508718317572","2"
"2 on scale 1-7 ","2005","Not Working","indirect migration background","8","","","","2"
"2 on scale 1-7 ","2005","Full Time","direct migration background","49","0.0642108179801113","0.0472669258463845","0.0811547101138381","2"
"3 on scale 1-7 ","2005","Full Time","direct migration background","79","0.119514202849157","0.097091342937652","0.141937062760662","3"
"3 on scale 1-7 ","2005","Full Time","no migration background","734","0.112920497422553","0.105446762985572","0.120394231859533","3"
"3 on scale 1-7 ","2005","Part Time","indirect migration background","15","","","","3"
"3 on scale 1-7 ","2005","Not Working","no migration background","729","0.116323922570081","0.108561289190524","0.124086555949638","3"
"3 on scale 1-7 ","2005","Full Time","indirect migration background","35","0.0853842315132304","0.0551416159781174","0.115626847048343","3"
"3 on scale 1-7 ","2005","Part Time","no migration background","399","0.0967965204097432","0.0876778012933732","0.105915239526113","3"
"3 on scale 1-7 ","2005","Part Time","direct migration background","60","0.0946216117836033","0.0702268962666584","0.119016327300548","3"
"3 on scale 1-7 ","2005","Not Working","direct migration background","125","0.101442542704849","0.0826736829806156","0.120211402429083","3"
"3 on scale 1-7 ","2005","Not Working","indirect migration background","24","","","","3"
"4 on scale 1-7","2005","Full Time","direct migration background","193","0.235956035489776","0.206606935581688","0.265305135397864","4"
"4 on scale 1-7","2005","Full Time","indirect migration background","61","0.154098588368091","0.115026162650347","0.193171014085836","4"
"4 on scale 1-7","2005","Part Time","indirect migration background","46","0.200853184618136","0.147791787460282","0.25391458177599","4"
"4 on scale 1-7","2005","Not Working","no migration background","1522","0.231236213837739","0.221027938144564","0.241444489530915","4"
"4 on scale 1-7","2005","Not Working","direct migration background","271","0.257942056109018","0.230744186533498","0.285139925684537","4"
"4 on scale 1-7","2005","Part Time","direct migration background","121","0.197287723940538","0.164120012300715","0.23045543558036","4"
"4 on scale 1-7","2005","Part Time","no migration background","803","0.192525789831704","0.180366171274834","0.204685408388574","4"
"4 on scale 1-7","2005","Not Working","indirect migration background","70","0.182777017633639","0.137748676006806","0.227805359260473","4"
"4 on scale 1-7","2005","Full Time","no migration background","1476","0.202961483171281","0.193463826481289","0.212459139861273","4"
"5 on scale 1-7","2005","Part Time","no migration background","939","0.228981222657814","0.21602305553145","0.241939389784178","5"
"5 on scale 1-7","2005","Part Time","indirect migration background","52","0.235003122239525","0.178847572769364","0.291158671709686","5"
"5 on scale 1-7","2005","Not Working","no migration background","1408","0.204157151716969","0.194397732692025","0.213916570741913","5"
"5 on scale 1-7","2005","Full Time","direct migration background","174","0.189278712488043","0.16220132614655","0.216356098829537","5"
"5 on scale 1-7","2005","Full Time","indirect migration background","85","0.260102908800229","0.212627421223247","0.30757839637721","5"
"5 on scale 1-7","2005","Part Time","direct migration background","136","0.285785623529089","0.248130852750294","0.323440394307885","5"
"5 on scale 1-7","2005","Not Working","direct migration background","223","0.24834172587064","0.221482717934584","0.275200733806695","5"
"5 on scale 1-7","2005","Not Working","indirect migration background","67","0.230806816678284","0.181716379217357","0.279897254139211","5"
"5 on scale 1-7","2005","Full Time","no migration background","1723","0.239261061557862","0.229186553828827","0.249335569286896","5"
