"year","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","Male","59.28","50","1290","30","40","80","100","100","57.96","60.6","2","100","50","60"
"2009","Female","60.99","60","1067","30","50","80","100","100","59.57","62.41","5","100","50","60"
"2009","Male","57.8","50","1241","30","40","75","100","100","56.48","59.12","2","100","50","50"
"2010","Female","60.32","50","1121","30","50","80","100","100","58.93","61.71","5","100","50","60"
"2010","Male","58.05","50","1287","30","40","80","100","100","56.76","59.34","7","100","50","50"
"2011","Female","60.51","50","1492","30","40","80","100","100","59.32","61.7","4","100","50","50"
"2011","Male","57.15","50","1598","30","40","75","100","100","56.01","58.29","3","100","50","50"
"2012","Female","58.78","50","1552","30","40","80","100","100","57.64","59.92","1","100","50","50"
"2012","Male","56.12","50","1686","30","40","70","100","100","54.99","57.25","3","100","50","50"
"2013","Female","59.53","50","1555","30","40","80","100","100","58.37","60.69","10","100","50","50"
"2013","Male","58.48","50","1699","30","40","80","100","100","57.37","59.59","3","100","50","50"
"2014","Female","58.62","50","1541","30","40","75","100","100","57.47","59.77","10","100","50","50"
"2014","Male","58.81","50","1625","30","40","80","100","100","57.65","59.97","7","100","50","50"
"2015","Female","58.24","50","1452","30","40","75","100","100","57.05","59.43","20","100","50","50"
"2015","Male","58.28","50","1468","30","40","80","100","100","57.07","59.49","7","100","50","50"
"2016","Female","59.52","50","1350","30","40","80","100","100","58.28","60.76","10","100","50","50"
"2016","Male","58.44","50","1390","30","40","80","100","100","57.19","59.69","3","100","50","50"
"2017","Female","59.59","50","1512","30","40","80","100","100","58.41","60.77","10","100","50","50"
"2017","Male","58.53","50","1521","30","40","80","100","100","57.36","59.7","7","100","50","50"
"2018","Female","59.18","50","1544","30","40","80","100","100","58.03","60.33","10","100","50","50"
"2018","Male","57.77","50","1542","30","40","70","100","100","56.62","58.92","7","100","50","50"
"2019","Female","58.52","50","1458","30","40","80","100","100","57.37","59.67","10","100","50","50"
"2019","Male","57.46","50","1536","30","40","70","100","100","56.3","58.62","7","100","50","50"
