"year","e11102","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","Full Time","51.33","50","339","25","30","60","80","100","49.05","53.61","10","100","50","50"
"1984","Employed","Not Working","","","","","","","","","","","","","",""
"1984","Employed","Part Time","54.5","50","124","30","40","70","80","100","50.73","58.27","10","100","50","50"
"1984","Not Employed","Full Time","","","","","","","","","","","","","",""
"1984","Not Employed","Not Working","68.94","70","672","40","50","80","100","100","67.32","70.56","10","100","70","70"
"1984","Not Employed","Part Time","","","","","","","","","","","","","",""
"1985","Employed","Full Time","52.18","50","285","30","40","60","80","100","49.77","54.59","10","100","50","50"
"1985","Employed","Not Working","","","","","","","","","","","","","",""
"1985","Employed","Part Time","54.99","50","112","30","40","70","90","100","50.76","59.22","15","100","50","50"
"1985","Not Employed","Full Time","","","","","","","","","","","","","",""
"1985","Not Employed","Not Working","68.98","70","596","50","50","80","100","100","67.25","70.71","10","100","70","70"
"1985","Not Employed","Part Time","","","","","","","","","","","","","",""
"1986","Employed","Full Time","","","","","","","","","","","","","",""
"1986","Employed","Not Working","","","","","","","","","","","","","",""
"1986","Employed","Part Time","","","","","","","","","","","","","",""
"1986","Not Employed","Full Time","","","","","","","","","","","","","",""
"1986","Not Employed","Not Working","","","","","","","","","","","","","",""
"1986","Not Employed","Part Time","","","","","","","","","","","","","",""
"1987","Employed","Full Time","51.03","50","275","30","40","60","80","100","48.7","53.36","10","100","50","50"
"1987","Employed","Not Working","","","","","","","","","","","","","",""
"1987","Employed","Part Time","59.9","50","87","30","50","80","100","100","54.9","64.9","15","100","50","60"
"1987","Not Employed","Full Time","","","","","","","","","","","","","",""
"1987","Not Employed","Not Working","68.18","70","579","40","50","80","100","100","66.43","69.93","15","100","60","70"
"1987","Not Employed","Part Time","","","","","","","","","","","","","",""
"1988","Employed","Full Time","52.41","50","277","30","40","60","80","100","49.97","54.85","10","100","50","50"
"1988","Employed","Not Working","","","","","","","","","","","","","",""
"1988","Employed","Part Time","59.3","60","99","30","50","80","100","100","54.67","63.93","15","100","50","60"
"1988","Not Employed","Full Time","","","","","","","","","","","","","",""
"1988","Not Employed","Not Working","69.18","70","631","40","50","90","100","100","67.46","70.9","20","100","70","70"
"1988","Not Employed","Part Time","","","","","","","","","","","","","",""
"1989","Employed","Full Time","51.19","50","242","30","35","60","80","100","48.63","53.75","10","100","50","50"
"1989","Employed","Not Working","","","","","","","","","","","","","",""
"1989","Employed","Part Time","55.95","50","101","30","40","70","90","100","51.74","60.16","10","100","50","60"
"1989","Not Employed","Full Time","","","","","","","","","","","","","",""
"1989","Not Employed","Not Working","67.42","70","647","40","50","80","100","100","65.73","69.11","12","100","60","70"
"1989","Not Employed","Part Time","","","","","","","","","","","","","",""
"1990","Employed","Full Time","","","","","","","","","","","","","",""
"1990","Employed","Not Working","","","","","","","","","","","","","",""
"1990","Employed","Part Time","","","","","","","","","","","","","",""
"1990","Not Employed","Full Time","","","","","","","","","","","","","",""
"1990","Not Employed","Not Working","","","","","","","","","","","","","",""
"1990","Not Employed","Part Time","","","","","","","","","","","","","",""
"1991","Employed","Full Time","49.46","50","240","30","30","60","80","100","46.91","52.01","20","100","50","50"
"1991","Employed","Not Working","","","","","","","","","","","","","",""
"1991","Employed","Part Time","56.33","50","98","30","40","70","90","100","51.87","60.79","20","100","50","50"
"1991","Not Employed","Full Time","","","","","","","","","","","","","",""
"1991","Not Employed","Not Working","67.4","60","669","40","50","80","100","100","65.72","69.08","15","100","60","70"
"1991","Not Employed","Part Time","","","","","","","","","","","","","",""
"1992","Employed","Full Time","47.53","50","332","25","30","60","80","100","45.48","49.58","10","100","40","50"
"1992","Employed","Not Working","","","","","","","","","","","","","",""
"1992","Employed","Part Time","51.3","50","136","30","30","60","80","100","47.64","54.96","10","100","50","50"
"1992","Not Employed","Full Time","","","","","","","","","","","","","",""
"1992","Not Employed","Not Working","68.5","70","810","40","50","90","100","100","66.98","70.02","20","100","60","70"
"1992","Not Employed","Part Time","","","","","","","","","","","","","",""
"1993","Employed","Full Time","","","","","","","","","","","","","",""
"1993","Employed","Not Working","","","","","","","","","","","","","",""
"1993","Employed","Part Time","","","","","","","","","","","","","",""
"1993","Not Employed","Full Time","","","","","","","","","","","","","",""
"1993","Not Employed","Not Working","","","","","","","","","","","","","",""
"1993","Not Employed","Part Time","","","","","","","","","","","","","",""
"1994","Employed","Full Time","45.37","40","284","25","30","50","80","100","43.11","47.63","15","100","40","50"
"1994","Employed","Not Working","","","","","","","","","","","","","",""
"1994","Employed","Part Time","53.09","50","133","30","40","60","80","100","49.49","56.69","10","100","50","50"
