"year","hgtyp1hh","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","Female","63.78","60","141","30","50","80","100","100","60.02","67.54","20","100","50","70"
"1984","(Married) couple without C.","Male","62.81","60","314","30","50","80","100","100","60.21","65.41","10","100","60","70"
"1984","1-pers.-HH","Female","67.35","70","121","50","50","80","90","100","64.1","70.6","15","100","60","70"
"1984","1-pers.-HH","Male","61.13","60","63","30","50","80","90","100","55.51","66.75","20","100","50","70"
"1984","Couple + C. GT 16 ","Female","65.52","60","56","30","50","90","100","100","58.71","72.33","10","100","50","70"
"1984","Couple + C. GT 16 ","Male","60.76","60","118","30","50","80","90","100","56.76","64.76","15","100","50","60"
"1984","Couple + C. LE 16","Female","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","Male","51.65","50","89","25","30","70","80","100","47.23","56.07","10","100","50","50"
"1984","Couple + C. LE and GT 16","Female","","","","","","","","","","","","","",""
"1984","Couple + C. LE and GT 16","Male","52.98","50","57","30","30","60","100","100","47.05","58.91","10","100","50","60"
"1984","Single parent","Female","64.01","60","30","30","50","80","100","100","54.99","73.03","15","100","50","70"
"1984","Single parent","Male","","","","","","","","","","","","","",""
"1985","(Married) couple without C.","Female","62.75","60","135","30","50","80","100","100","58.93","66.57","20","100","50","66"
"1985","(Married) couple without C.","Male","64.46","60","285","30","50","80","100","100","61.84","67.08","20","100","60","70"
"1985","1-pers.-HH","Female","66.74","60","96","50","50","80","90","100","63.07","70.41","30","100","60","70"
"1985","1-pers.-HH","Male","62.44","60","47","40","50","80","100","100","56.22","68.66","15","100","50","70"
"1985","Couple + C. GT 16 ","Female","62.86","60","51","25","40","90","100","100","55","70.72","20","100","50","80"
"1985","Couple + C. GT 16 ","Male","61.24","60","124","30","50","80","100","100","57.21","65.27","10","100","50","60"
"1985","Couple + C. LE 16","Female","","","","","","","","","","","","","",""
"1985","Couple + C. LE 16","Male","57.79","60","75","30","40","70","80","100","52.74","62.84","10","100","50","60"
"1985","Couple + C. LE and GT 16","Female","","","","","","","","","","","","","",""
"1985","Couple + C. LE and GT 16","Male","53.08","50","45","20","30","70","80","100","45.7","60.46","10","100","50","60"
"1985","Single parent","Female","","","","","","","","","","","","","",""
"1985","Single parent","Male","","","","","","","","","","","","","",""
"1986","(Married) couple without C.","Female","","","","","","","","","","","","","",""
"1986","(Married) couple without C.","Male","","","","","","","","","","","","","",""
"1986","1-pers.-HH","Female","","","","","","","","","","","","","",""
