"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","Female","","","","","","","","","","","","","",""
"1984","college entrance qualification","Male","62.25","60","78","30","40","80","100","100","56.42","68.08","10","100","50","80"
"1984","lower secondary degree","Female","66.93","70","307","40","50","80","100","100","64.45","69.41","10","100","60","70"
"1984","lower secondary degree","Male","60.93","60","441","30","50","80","100","100","58.78","63.08","10","100","50","60"
"1984","no degree/no degree yet","Female","72.74","64.87","31","40","50","100","100","100","63.83","81.65","22","100","50","80"
"1984","no degree/no degree yet","Male","76.67","80","39","40","50","100","100","100","68.69","84.65","25","100","50","80"
"1984","Other degree","Female","","","","","","","","","","","","","",""
"1984","Other degree","Male","59.78","60","52","30","40","70","90","100","53.38","66.18","20","100","50","60"
"1984","secondary school degree","Female","58.69","60","67","30","50","80","80","100","53.17","64.21","10","100","50","60"
"1984","secondary school degree","Male","56.5","50","74","30","40","70","80","100","51.66","61.34","20","100","50","60"
"1985","college entrance qualification","Female","","","","","","","","","","","","","",""
"1985","college entrance qualification","Male","61.24","60","65","30","40","80","100","100","54.92","67.56","10","100","50","70"
"1985","lower secondary degree","Female","65.54","60","253","40","50","80","100","100","62.74","68.34","20","100","60","70"
"1985","lower secondary degree","Male","63.13","60","393","30","50","80","100","100","60.93","65.33","10","100","60","60"
"1985","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","Male","80.44","100","36","50","50","100","100","100","71.99","88.89","20","100","50","100"
"1985","Other degree","Female","","","","","","","","","","","","","",""
"1985","Other degree","Male","64.61","62.55","46","30","50","80","100","100","57.4","71.82","10","100","50","70"
"1985","secondary school degree","Female","55.46","53.46","69","30","40","70","80","100","50.37","60.55","15","100","50","60"
"1985","secondary school degree","Male","58.58","54.82","65","30","50","70","90","100","53.21","63.95","20","100","50","70"
"1986","college entrance qualification","Female","","","","","","","","","","","","","",""
"1986","college entrance qualification","Male","","","","","","","","","","","","","",""
"1986","lower secondary degree","Female","","","","","","","","","","","","","",""
"1986","lower secondary degree","Male","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1986","Other degree","Female","","","","","","","","","","","","","",""
"1986","Other degree","Male","","","","","","","","","","","","","",""
