"year","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","63.58","60","101","30","50","80","100","100","58.6","68.56","10","100","50","70"
"1984","lower secondary degree","63.48","60","748","30","50","80","100","100","61.85","65.11","10","100","60","60"
"1984","no degree/no degree yet","75.11","80","70","40","50","100","100","100","69.29","80.93","22","100","50","80"
"1984","Other degree","60.76","60","65","30","50","70","100","100","55.09","66.43","20","100","50","60"
"1984","secondary school degree","57.61","58.18","141","30","50","70","80","100","53.99","61.23","10","100","50","60"
"1985","college entrance qualification","62.35","60","90","30","50","80","100","100","57.14","67.56","10","100","50","70"
"1985","lower secondary degree","64.1","60","646","30","50","80","100","100","62.37","65.83","10","100","60","60"
"1985","no degree/no degree yet","80.36","100","62","50","50","100","100","100","73.8","86.92","20","100","50","80"
"1985","Other degree","63.72","60","52","40","50","70","100","100","57.17","70.27","10","100","50","60"
"1985","secondary school degree","56.87","57.07","134","30","40","70","80","100","53.2","60.54","15","100","50","60"
"1986","college entrance qualification","","","","","","","","","","","","","",""
"1986","lower secondary degree","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","","","","","","","","","","","","","",""
"1986","Other degree","","","","","","","","","","","","","",""
"1986","secondary school degree","","","","","","","","","","","","","",""
"1987","college entrance qualification","63.42","60","88","30","40","90","100","100","58.12","68.72","10","100","50","70"
"1987","lower secondary degree","63.71","60","588","30","50","80","100","100","61.91","65.51","15","100","60","60"
"1987","no degree/no degree yet","78.23","80","66","40","60","100","100","100","71.74","84.72","10","100","50","80"
"1987","Other degree","67.78","60","62","40","50","90","100","100","62.1","73.46","20","100","50","60"
"1987","secondary school degree","58.27","60","128","30","50","70","80","100","54.64","61.9","10","100","50","60"
"1988","college entrance qualification","62.42","60","87","30","40","80","100","100","57.14","67.7","20","100","50","70"
"1988","lower secondary degree","65.81","60","630","40","50","80","100","100","64.03","67.59","10","100","60","70"
"1988","no degree/no degree yet","75.78","87.92","69","40","50","100","100","100","69.49","82.07","20","100","50","80"
"1988","Other degree","64.59","60","86","40","50","90","100","100","59.5","69.68","15","100","50","60"
"1988","secondary school degree","58.81","50.38","124","30","50","70","90","100","55.03","62.59","15","100","50","60"
"1989","college entrance qualification","64.9","60","85","30","50","90","100","100","59.65","70.15","20","100","50","70"
"1989","lower secondary degree","63.81","60","627","30","50","80","100","100","62.01","65.61","10","100","60","60"
"1989","no degree/no degree yet","72.28","68.67","74","30","50","100","100","100","66.53","78.03","20","100","50","70"
"1989","Other degree","65.39","60","74","40","50","90","100","100","60.16","70.62","20","100","50","60"
"1989","secondary school degree","57.32","50","118","30","50","70","80","100","53.81","60.83","15","100","50","60"
"1990","college entrance qualification","","","","","","","","","","","","","",""
"1990","lower secondary degree","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","","","","","","","","","","","","","",""
"1990","Other degree","","","","","","","","","","","","","",""
"1990","secondary school degree","","","","","","","","","","","","","",""
"1991","college entrance qualification","63.86","60","88","30","50","80","100","100","58.71","69.01","20","100","50","70"
"1991","lower secondary degree","63.67","60","625","30","50","80","100","100","61.87","65.47","20","100","60","60"
"1991","no degree/no degree yet","69.11","60","77","40","50","100","100","100","63.61","74.61","30","100","50","70"
"1991","Other degree","60.83","50","87","30","50","80","100","100","55.96","65.7","20","100","50","60"
"1991","secondary school degree","58.42","60","120","30","50","70","90","100","54.55","62.29","15","100","50","60"
"1992","college entrance qualification","64.34","60","112","30","50","80","100","100","59.54","69.14","10","100","50","60"
"1992","lower secondary degree","63.42","60","768","30","50","80","100","100","61.79","65.05","10","100","60","60"
"1992","no degree/no degree yet","67.85","60","80","30","40","100","100","100","62.23","73.47","20","100","50","60"
"1992","Other degree","59.33","50","104","30","40","80","100","100","54.86","63.8","15","100","50","60"
"1992","secondary school degree","57.56","50","205","30","40","70","90","100","54.48","60.64","10","100","50","50"
"1993","college entrance qualification","","","","","","","","","","","","","",""
"1993","lower secondary degree","","","","","","","","","","","","","",""
"1993","no degree/no degree yet","","","","","","","","","","","","","",""
"1993","Other degree","","","","","","","","","","","","","",""
"1993","secondary school degree","","","","","","","","","","","","","",""
"1994","college entrance qualification","60.62","50","101","30","40","80","100","100","55.63","65.61","20","100","50","60"
"1994","lower secondary degree","62.56","60","746","30","50","80","100","100","60.87","64.25","10","100","50","60"
"1994","no degree/no degree yet","67.17","60.93","67","30","50","100","100","100","61.17","73.17","20","100","50","60"
"1994","Other degree","61.71","57.59","108","30","40","80","100","100","57.5","65.92","20","100","50","60"
"1994","secondary school degree","58.19","50","195","30","40","70","100","100","55.05","61.33","20","100","50","60"
"1995","college entrance qualification","62.18","57.74","101","30","50","80","100","100","57.45","66.91","30","100","50","60"
"1995","lower secondary degree","64.09","60","742","30","50","80","100","100","62.49","65.69","10","100","60","60"
"1995","no degree/no degree yet","67.13","60","71","30","50","100","100","100","61.37","72.89","30","100","50","70"
"1995","Other degree","63.72","55.16","106","40","50","80","100","100","59.74","67.7","30","100","50","60"
"1995","secondary school degree","58.2","50","208","30","40","70","100","100","55.24","61.16","20","100","50","50"
"1996","college entrance qualification","57.69","50","105","30","40","80","100","100","52.68","62.7","10","100","50","60"
"1996","lower secondary degree","61.63","60","815","30","50","80","100","100","60","63.26","2","100","50","60"
"1996","no degree/no degree yet","65.91","60","71","30","50","100","100","100","59.9","71.92","20","100","50","65"
"1996","Other degree","62.04","60","110","30","50","80","100","100","57.85","66.23","20","100","50","60"
"1996","secondary school degree","56.15","50","211","30","40","70","90","100","53.16","59.14","5","100","50","50"
"1997","college entrance qualification","59.28","52.96","100","30","50","80","100","100","54.44","64.12","20","100","50","60"
"1997","lower secondary degree","60.58","60","791","30","50","80","100","100","58.98","62.18","10","100","50","60"
"1997","no degree/no degree yet","65.67","60","74","30","40","100","100","100","59.21","72.13","20","100","50","70"
"1997","Other degree","59.56","50","109","30","50","70","100","100","55.34","63.78","20","100","50","60"
"1997","secondary school degree","53.55","50","209","30","40","70","80","100","50.69","56.41","14","100","50","50"
"1998","college entrance qualification","57.9","50","132","30","40","70","100","100","53.61","62.19","10","100","50","60"
"1998","lower secondary degree","62.81","60","891","30","50","80","100","100","61.29","64.33","10","100","50","60"
"1998","no degree/no degree yet","62.35","60","80","30","40","100","100","100","56.01","68.69","10","100","50","65"
"1998","Other degree","60.66","60","111","30","50","70","100","100","56.54","64.78","20","100","50","60"
"1998","secondary school degree","55.75","50","236","30","40","70","100","100","52.88","58.62","5","100","50","50"
"1999","college entrance qualification","58.7","50","128","30","40","80","100","100","54.23","63.17","10","100","50","60"
"1999","lower secondary degree","62.22","60","906","30","50","80","100","100","60.69","63.75","10","100","50","60"
"1999","no degree/no degree yet","70.14","70","82","30","50","100","100","100","64.16","76.12","20","100","50","80"
"1999","Other degree","59.59","60","106","30","50","70","100","100","55.09","64.09","20","100","50","60"
"1999","secondary school degree","52.93","50","253","30","40","60","80","100","50.26","55.6","10","100","50","50"
"2000","college entrance qualification","59.87","51.29","275","30","40","80","100","100","56.96","62.78","10","100","50","60"
"2000","lower secondary degree","61.58","60","1616","30","50","80","100","100","60.45","62.71","5","100","50","60"
"2000","no degree/no degree yet","68.19","60","68","30","50","100","100","100","62.03","74.35","10","100","50","80"
"2000","Other degree","60.07","60","155","30","40","80","100","100","56.18","63.96","10","100","50","60"
"2000","secondary school degree","55.79","50","466","30","30","70","100","100","53.62","57.96","5","100","50","50"
"2001","college entrance qualification","59.59","50","286","30","40","80","100","100","56.71","62.47","10","100","50","60"
"2001","lower secondary degree","61.7","60","1399","30","50","80","100","100","60.47","62.93","10","100","50","60"
"2001","no degree/no degree yet","74.37","78.58","53","40","60","100","100","100","67.25","81.49","10","100","60","90"
"2001","Other degree","60.91","60","148","30","50","80","100","100","56.94","64.88","20","100","50","60"
"2001","secondary school degree","56.87","50","450","30","40","80","100","100","54.59","59.15","2","100","50","50"
"2002","college entrance qualification","61.33","60","341","30","40","80","100","100","58.71","63.95","10","100","50","50"
"2002","lower secondary degree","61.33","60","1471","30","50","80","100","100","60.11","62.55","4","100","50","60"
"2002","no degree/no degree yet","73.35","70.23","50","40","50","100","100","100","65.67","81.03","20","100","60","100"
"2002","Other degree","62.29","60","162","30","40","80","100","100","58.39","66.19","20","100","50","60"
"2002","secondary school degree","56.1","50","488","30","40","70","100","100","53.98","58.22","5","100","50","50"
"2003","college entrance qualification","58.94","50","350","30","40","80","100","100","56.37","61.51","10","100","50","50"
"2003","lower secondary degree","62.11","60","1413","30","50","80","100","100","60.87","63.35","10","100","50","60"
"2003","no degree/no degree yet","72.5","70","45","30","50","100","100","100","64.58","80.42","20","100","60","90"
