"year","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1996","no migration background","60.86","60","1067","30","50","80","100","100","59.43","62.29","2","100","50","60"
"1997","direct migration background","59.98","60","239","30","40","78","100","100","57.1","62.86","20","100","50","60"
"1997","indirect migration background","","","","","","","","","","","","","",""
"1997","no migration background","59.56","60","1046","30","40","75","100","100","58.15","60.97","10","100","50","60"
"1998","direct migration background","58.85","60","247","30","40","70","100","100","55.98","61.72","10","100","50","55"
"1998","indirect migration background","","","","","","","","","","","","","",""
"1998","no migration background","61.65","60","1253","30","50","80","100","100","60.33","62.97","5","100","50","60"
"1999","direct migration background","59.84","60","233","30","40","80","100","100","56.83","62.85","20","100","50","60"
"1999","indirect migration background","","","","","","","","","","","","","",""
"1999","no migration background","60.79","60","1244","30","40","80","100","100","59.46","62.12","10","100","50","60"
"2000","direct migration background","57.9","60","290","30","50","70","100","100","55.33","60.47","10","100","50","60"
"2000","indirect migration background","","","","","","","","","","","","","",""
"2000","no migration background","60.65","60","2270","30","40","80","100","100","59.66","61.64","5","100","50","60"
"2001","direct migration background","60.73","60","264","30","50","80","100","100","57.83","63.63","10","100","50","60"
"2001","indirect migration background","67.52","70","34","13","50","100","100","100","57.7","77.34","2","100","50","100"
"2001","no migration background","60.77","60","2050","30","45","80","100","100","59.73","61.81","5","100","50","60"
"2002","direct migration background","62","60","261","30","40","80","100","100","59.07","64.93","20","100","50","60"
"2002","indirect migration background","71.1","80","33","30","50","100","100","100","61.38","80.82","14","100","60","100"
"2002","no migration background","60.58","55","2233","30","40","80","100","100","59.57","61.59","4","100","50","50"
"2003","direct migration background","60.97","60","252","30","50","80","100","100","58.13","63.81","20","100","50","60"
"2003","indirect migration background","60.78","50","30","10","50","100","100","100","49.93","71.63","10","100","50","100"
"2003","no migration background","61.06","60","2193","30","50","80","100","100","60.05","62.07","5","100","50","60"
"2004","direct migration background","56.78","50","263","30","40","70","100","100","53.89","59.67","20","100","50","60"
"2004","indirect migration background","60.97","50","33","30","30","100","100","100","51.51","70.43","25","100","50","80"
"2004","no migration background","60.71","60","2204","30","50","80","100","100","59.7","61.72","5","100","50","60"
"2005","direct migration background","58.69","60","250","30","40","70","90","100","55.84","61.54","20","100","50","60"
"2005","indirect migration background","","","","","","","","","","","","","",""
"2005","no migration background","60.8","60","2170","30","40","80","100","100","59.79","61.81","3","100","50","60"
"2006","direct migration background","60.19","60","272","30","50","80","90","100","57.39","62.99","20","100","50","60"
"2006","indirect migration background","","","","","","","","","","","","","",""
"2006","no migration background","60.43","60","2401","30","40","80","100","100","59.47","61.39","2","100","50","60"
"2007","direct migration background","61.85","60","239","30","50","80","100","100","58.88","64.82","20","100","50","60"
"2007","indirect migration background","","","","","","","","","","","","","",""
"2007","no migration background","60.68","60","2280","30","40","80","100","100","59.7","61.66","2","100","50","60"
"2008","direct migration background","61.84","60","216","30","45","80","100","100","58.6","65.08","20","100","50","60"
"2008","indirect migration background","67.38","54.25","30","40","40","100","100","100","57.41","77.35","20","100","50","80"
"2008","no migration background","59.94","50","2159","30","40","80","100","100","58.93","60.95","2","100","50","50"
"2009","direct migration background","60.03","56.11","194","30","50","75","100","100","56.78","63.28","20","100","50","60"
"2009","indirect migration background","","","","","","","","","","","","","",""
"2009","no migration background","59.24","50","2085","30","40","80","100","100","58.22","60.26","2","100","50","50"
"2010","direct migration background","59.27","50","205","30","40","80","100","100","55.83","62.71","10","100","50","60"
"2010","indirect migration background","67.86","60","40","30","50","100","100","100","59.25","76.47","20","100","40","60"
"2010","no migration background","58.93","50","2163","30","40","80","100","100","57.94","59.92","5","100","50","50"
"2011","direct migration background","58.86","50","247","30","40","80","100","100","55.78","61.94","10","100","50","60"
"2011","indirect migration background","60.99","50","59","25","40","100","100","100","54.21","67.77","20","100","50","60"
"2011","no migration background","58.75","50","2784","30","40","80","100","100","57.89","59.61","3","100","50","50"
"2012","direct migration background","56.5","50","251","30","40","70","100","100","53.47","59.53","20","100","50","60"
"2012","indirect migration background","58.34","50","64","30","30","100","100","100","50.9","65.78","3","100","40","60"
"2012","no migration background","57.45","50","2923","30","40","70","100","100","56.61","58.29","1","100","50","50"
"2013","direct migration background","58.57","50","419","30","45","75","100","100","56.38","60.76","14","100","50","50"
"2013","indirect migration background","61.51","50","81","30","40","100","100","100","55.64","67.38","10","100","50","60"
"2013","no migration background","58.98","50","2754","30","40","80","100","100","58.11","59.85","3","100","50","50"
"2014","direct migration background","57.42","50","383","30","40","70","100","100","55.09","59.75","14","100","50","50"
"2014","indirect migration background","59.17","50","76","30","40","100","100","100","53.18","65.16","10","100","40","60"
"2014","no migration background","58.86","50","2707","30","40","80","100","100","57.98","59.74","7","100","50","50"
"2015","direct migration background","57.26","50","332","30","40","70","100","100","54.73","59.79","14","100","50","60"
"2015","indirect migration background","56.22","50","70","20","40","80","100","100","50.22","62.22","18","100","50","50"
"2015","no migration background","58.42","50","2518","30","40","80","100","100","57.51","59.33","7","100","50","50"
"2016","direct migration background","57.59","50","315","30","40","70","100","100","54.97","60.21","10","100","50","60"
"2016","indirect migration background","60.59","50","65","30","40","80","100","100","54.21","66.97","10","100","50","70"
"2016","no migration background","59.07","50","2360","30","40","80","100","100","58.13","60.01","3","100","50","50"
"2017","direct migration background","56.87","50","333","30","40","70","100","100","54.48","59.26","10","100","50","60"
"2017","indirect migration background","60.15","50","87","30","40","80","100","100","54.88","65.42","15","100","50","60"
"2017","no migration background","59.29","50","2613","30","40","80","100","100","58.39","60.19","7","100","50","50"
"2018","direct migration background","58.28","56.27","347","30","40","70","100","100","55.86","60.7","20","100","50","60"
"2018","indirect migration background","61.44","50","99","30","40","80","100","100","56.66","66.22","15","100","50","60"
"2018","no migration background","58.36","50","2640","30","40","80","100","100","57.48","59.24","7","100","50","50"
"2019","direct migration background","54.45","50","281","30","40","70","90","100","51.83","57.07","15","100","50","60"
"2019","indirect migration background","63.78","60","97","30","40","80","100","100","59.02","68.54","20","100","50","60"
"2019","no migration background","58.22","50","2617","30","40","75","100","100","57.35","59.09","7","100","50","50"
