"year","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1996","inadequately","71.62","60","69","40","60","100","100","100","65.58","77.66","30","100","50","70"
"1996","middle vocational","59.24","60","731","30","50","80","100","100","57.56","60.92","2","100","50","60"
"1996","vocational + Abi","","","","","","","","","","","","","",""
"1997","general elemantary","65.18","60","271","30","50","90","100","100","62.47","67.89","20","100","50","60"
"1997","higher education","58.37","50","119","30","40","80","100","100","54.01","62.73","10","100","50","60"
"1997","higher vocational","55.24","51.36","81","30","40","70","80","100","50.4","60.08","20","100","50","60"
"1997","in school","","","","","","","","","","","","","",""
"1997","inadequately","71.24","60","69","40","50","100","100","100","64.65","77.83","20","100","50","70"
"1997","middle vocational","57.67","50","721","30","40","70","90","100","56.01","59.33","14","100","50","60"
"1997","vocational + Abi","","","","","","","","","","","","","",""
"1998","general elemantary","67.86","70","316","40","50","90","100","100","65.29","70.43","20","100","60","60"
"1998","higher education","58.58","50.97","144","30","40","80","100","100","54.6","62.56","10","100","50","60"
"1998","higher vocational","57.73","60","89","30","50","70","90","100","53.41","62.05","20","100","50","60"
"1998","in school","","","","","","","","","","","","","",""
"1998","inadequately","68.49","60","71","30","50","100","100","100","61.77","75.21","10","100","50","70"
"1998","middle vocational","59.19","50","797","30","40","70","100","100","57.58","60.8","5","100","50","50"
"1998","vocational + Abi","56.76","50","35","30","35","80","100","100","48.14","65.38","10","100","35","60"
"1999","general elemantary","66.46","60","302","30","50","90","100","100","63.81","69.11","20","100","60","70"
"1999","higher education","60.05","52.35","144","30","50","80","100","100","56.07","64.03","10","100","50","50"
"1999","higher vocational","61.65","60","88","30","50","80","100","100","56.8","66.5","10","100","50","60"
"1999","in school","","","","","","","","","","","","","",""
"1999","inadequately","70.51","65.09","74","30","50","100","100","100","64.26","76.76","20","100","50","80"
"1999","middle vocational","58.13","50","837","30","40","70","100","100","56.56","59.7","10","100","50","50"
"1999","vocational + Abi","52.25","50","30","20","35","70","90","100","43.58","60.92","10","100","35","60"
"2000","general elemantary","65.54","60","426","30","50","90","100","100","63.27","67.81","5","100","60","60"
"2000","higher education","60.78","60","278","30","50","80","100","100","57.96","63.6","10","100","50","60"
"2000","higher vocational","57.62","50","211","30","50","70","100","100","54.43","60.81","10","100","50","55"
"2000","in school","","","","","","","","","","","","","",""
"2000","inadequately","71.46","69.6","63","40","55","100","100","100","65.22","77.7","20","100","60","90"
"2000","middle vocational","59.07","50","1534","30","40","80","100","100","57.9","60.24","5","100","50","50"
"2000","vocational + Abi","57.97","50","62","30","40","70","90","100","52.43","63.51","10","100","50","70"
"2001","general elemantary","67.41","70","386","30","50","90","100","100","65","69.82","10","100","60","70"
"2001","higher education","59.79","50","280","30","40","80","100","100","56.93","62.65","10","100","50","60"
"2001","higher vocational","57.97","50","191","30","50","70","100","100","54.6","61.34","10","100","50","60"
"2001","in school","","","","","","","","","","","","","",""
"2001","inadequately","75.37","80","53","40","60","100","100","100","68.24","82.5","20","100","60","100"
"2001","middle vocational","59.19","50","1346","30","40","80","100","100","57.92","60.46","2","100","50","50"
"2001","vocational + Abi","57.54","50","75","30","40","70","100","100","52.51","62.57","10","100","50","60"
"2002","general elemantary","68.44","70","400","30","50","90","100","100","66.05","70.83","20","100","60","70"
"2002","higher education","60.97","60","334","30","40","80","100","100","58.34","63.6","10","100","50","50"
"2002","higher vocational","58.22","50","201","30","50","70","100","100","54.99","61.45","10","100","50","60"
"2002","in school","","","","","","","","","","","","","",""
"2002","inadequately","73.22","73.66","49","30","50","100","100","100","65.73","80.71","20","100","60","100"
"2002","middle vocational","58.34","50","1445","30","40","80","100","100","57.12","59.56","4","100","50","50"
"2002","vocational + Abi","61.23","60","78","30","40","80","100","100","55.91","66.55","10","100","50","60"
"2003","general elemantary","67.83","70","380","40","50","90","100","100","65.41","70.25","20","100","60","70"
"2003","higher education","61.51","60","347","30","50","80","100","100","58.94","64.08","15","100","50","60"
"2003","higher vocational","56.55","50","217","30","40","70","100","100","53.48","59.62","10","100","50","50"
"2003","in school","","","","","","","","","","","","","",""
"2003","inadequately","72.82","70","50","30","50","100","100","100","65.6","80.04","20","100","60","100"
"2003","middle vocational","59.6","50","1386","30","40","80","100","100","58.35","60.85","5","100","50","55"
"2003","vocational + Abi","54.05","50","76","30","40","70","80","100","49.04","59.06","10","100","50","60"
"2004","general elemantary","66.4","70","377","30","50","90","100","100","63.9","68.9","15","100","60","70"
"2004","higher education","60.61","60","354","30","50","80","100","100","58.08","63.14","8","100","50","50"
"2004","higher vocational","58.84","50","212","30","50","70","100","100","55.77","61.91","19","100","50","60"
"2004","in school","","","","","","","","","","","","","",""
"2004","inadequately","63.27","60","47","20","30","100","100","100","54.75","71.79","20","100","60","100"
"2004","middle vocational","58.39","50","1411","30","40","80","100","100","57.16","59.62","5","100","50","50"
"2004","vocational + Abi","58.51","50","79","30","40","80","100","100","53.12","63.9","10","100","40","60"
"2005","general elemantary","67.02","60","351","40","50","90","100","100","64.42","69.62","10","100","60","70"
"2005","higher education","60.02","57.2","344","30","40","80","100","100","57.52","62.52","10","100","50","60"
"2005","higher vocational","59.23","50","213","30","50","70","100","100","56.13","62.33","10","100","50","60"
"2005","in school","","","","","","","","","","","","","",""
"2005","inadequately","82.04","80","41","60","60","100","100","100","74.61","89.47","20","100","60","100"
"2005","middle vocational","58.62","50","1405","30","40","75","100","100","57.4","59.84","5","100","50","60"
"2005","vocational + Abi","57.56","50","73","30","30","80","90","100","51.67","63.45","3","100","40","70"
"2006","general elemantary","66.4","60","378","40","50","90","100","100","63.96","68.84","17","100","60","70"
"2006","higher education","60.16","50","407","30","40","80","100","100","57.83","62.49","10","100","50","60"
"2006","higher vocational","57.8","50","231","30","50","70","100","100","54.96","60.64","10","100","50","50"
"2006","in school","","","","","","","","","","","","","",""
"2006","inadequately","76.75","80","45","50","60","100","100","100","69.16","84.34","20","100","60","100"
"2006","middle vocational","58.39","50","1541","30","40","75","100","100","57.22","59.56","3","100","50","50"
"2006","vocational + Abi","57.64","50","74","30","30","80","100","100","51.41","63.87","2","100","50","60"
"2007","general elemantary","69.13","70","339","40","50","100","100","100","66.45","71.81","14","100","60","70"
"2007","higher education","61.38","60","410","30","50","80","100","100","59.06","63.7","10","100","50","60"
"2007","higher vocational","57.51","50","212","30","50","70","90","100","54.59","60.43","10","100","50","50"
"2007","in school","","","","","","","","","","","","","",""
"2007","inadequately","69.39","60","45","30","50","100","100","100","61.32","77.46","20","100","60","100"
"2007","middle vocational","58.75","50","1432","30","40","70","100","100","57.56","59.94","10","100","50","60"
"2007","vocational + Abi","57.27","50","91","30","30","80","100","100","51.78","62.76","2","100","40","50"
"2008","general elemantary","65.73","60","314","40","50","90","100","100","63.01","68.45","3","100","50","60"
"2008","higher education","61.01","60","391","30","40","80","100","100","58.65","63.37","10","100","50","60"
"2008","higher vocational","56.68","50","202","30","40","70","90","100","53.6","59.76","15","100","50","50"
"2008","in school","","","","","","","","","","","","","",""
"2008","inadequately","76.3","80","35","50","60","100","100","100","67.95","84.65","30","100","60","100"
"2008","middle vocational","58.18","50","1365","30","40","75","100","100","56.93","59.43","10","100","50","60"
"2008","vocational + Abi","61.02","50","80","30","40","80","100","100","54.87","67.17","2","100","50","70"
"2009","general elemantary","67.38","60","277","40","50","90","100","100","64.5","70.26","7","100","50","60"
"2009","higher education","59.04","50.73","380","30","40","80","100","100","56.67","61.41","10","100","50","60"
"2009","higher vocational","55.23","50","200","30","40","70","90","100","52.17","58.29","10","100","50","50"
"2009","in school","","","","","","","","","","","","","",""
"2009","inadequately","78.01","73.52","31","50","60","100","100","100","69.03","86.99","30","100","60","100"
"2009","middle vocational","56.98","50","1325","30","40","70","100","100","55.72","58.24","5","100","50","50"
"2009","vocational + Abi","62.01","50","79","40","50","80","100","100","56.46","67.56","2","100","50","60"
"2010","general elemantary","62.94","60","293","30","50","80","100","100","60.15","65.73","20","100","50","60"
"2010","higher education","61.06","60","380","30","50","80","100","100","58.64","63.48","10","100","50","50"
"2010","higher vocational","53.95","50","218","30","40","70","80","100","51.09","56.81","17","100","50","50"
"2010","in school","","","","","","","","","","","","","",""
"2010","inadequately","82.94","100","34","40","60","100","100","100","73.94","91.94","30","100","50","100"
"2010","middle vocational","57.29","50","1362","30","40","70","100","100","56.05","58.53","5","100","50","50"
"2010","vocational + Abi","60.82","50","92","30","40","80","100","100","55.85","65.79","10","100","50","60"
"2011","general elemantary","65.12","60","369","30","50","80","100","100","62.72","67.52","20","100","60","70"
"2011","higher education","60.95","60","482","30","50","80","100","100","58.87","63.03","10","100","50","50"
"2011","higher vocational","52.09","50","233","25","30","70","86","100","49.2","54.98","10","100","50","50"
"2011","in school","","","","","","","","","","","","","",""
"2011","inadequately","70.82","70","63","30","50","100","100","100","64.35","77.29","20","100","60","80"
"2011","middle vocational","56.93","50","1797","30","40","70","100","100","55.87","57.99","5","100","50","50"
"2011","vocational + Abi","55.92","50","117","30","40","70","100","100","51.61","60.23","3","100","50","60"
"2012","general elemantary","63.41","60","399","30","50","80","100","100","61.11","65.71","10","100","50","60"
"2012","higher education","60.22","50","502","30","50","80","100","100","58.17","62.27","5","100","50","50"
"2012","higher vocational","54.42","50","256","20","30","70","100","100","51.52","57.32","10","100","50","50"
"2012","in school","","","","","","","","","","","","","",""
"2012","inadequately","73.81","80","58","50","50","100","100","100","68.05","79.57","30","100","60","80"
"2012","middle vocational","55.02","50","1854","30","40","70","90","100","53.99","56.05","3","100","50","50"
"2012","vocational + Abi","53.78","50","142","30","30","70","100","100","49.64","57.92","1","100","50","50"
"2013","general elemantary","65.1","60","407","30","50","80","100","100","62.75","67.45","14","100","50","60"
"2013","higher education","60.23","50","534","30","50","80","100","100","58.26","62.2","10","100","50","50"
"2013","higher vocational","54.29","50","248","20","40","70","100","100","51.46","57.12","10","100","50","50"
"2013","in school","","","","","","","","","","","","","",""
"2013","inadequately","69.2","65.1","83","50","50","90","100","100","63.77","74.63","20","100","50","70"
"2013","middle vocational","57.54","50","1801","30","40","70","100","100","56.49","58.59","10","100","50","50"
"2013","vocational + Abi","53.05","50","148","30","30","70","100","100","49.07","57.03","3","100","50","50"
"2014","general elemantary","62.88","60","379","30","50","80","100","100","60.54","65.22","10","100","50","60"
"2014","higher education","59.21","50","522","30","40","80","100","100","57.22","61.2","7","100","50","50"
"2014","higher vocational","59.29","50","240","30","40","80","100","100","56.35","62.23","10","100","50","50"
"2014","in school","","","","","","","","","","","","","",""
"2014","inadequately","67.23","60","71","40","50","80","100","100","61.47","72.99","20","100","50","70"
"2014","middle vocational","57.14","50","1776","30","40","70","100","100","56.05","58.23","10","100","50","50"
"2014","vocational + Abi","53.86","50","137","30","40","60","90","100","49.94","57.78","14","100","50","50"
"2015","general elemantary","62.66","60","331","30","50","80","100","100","60.12","65.2","20","100","50","60"
"2015","higher education","58.84","50","497","30","40","80","100","100","56.82","60.86","7","100","50","50"
"2015","higher vocational","60.47","60","226","30","40","80","100","100","57.41","63.53","10","100","50","60"
"2015","in school","","","","","","","","","","","","","",""
"2015","inadequately","70.72","70","65","40","50","90","100","100","64.81","76.63","20","100","50","80"
"2015","middle vocational","56.19","50","1634","30","40","70","100","100","55.07","57.31","10","100","50","50"
"2015","vocational + Abi","54.22","50","126","30","30","70","90","100","50.01","58.43","14","100","50","50"
"2016","general elemantary","61.74","60","322","30","50","80","100","100","59.13","64.35","10","100","50","60"
"2016","higher education","58.99","50","494","30","50","80","100","100","56.95","61.03","10","100","50","50"
"2016","higher vocational","62.58","60","213","30","50","80","100","100","59.43","65.73","10","100","50","60"
"2016","in school","","","","","","","","","","","","","",""
"2016","inadequately","75.82","80","53","40","50","100","100","100","69.38","82.26","20","100","60","90"
"2016","middle vocational","57.08","50","1492","30","40","70","100","100","55.9","58.26","10","100","50","50"
"2016","vocational + Abi","54.72","50","129","30","40","70","100","100","50.64","58.8","3","100","50","50"
"2017","general elemantary","63.4","60","346","30","50","80","100","100","60.92","65.88","10","100","50","60"
"2017","higher education","58.15","50","513","30","40","80","100","100","56.17","60.13","7","100","50","50"
"2017","higher vocational","59.24","50","237","30","40","80","100","100","56.29","62.19","10","100","50","50"
"2017","in school","","","","","","","","","","","","","",""
"2017","inadequately","66.87","60","67","30","50","90","100","100","60.76","72.98","20","100","50","70"
"2017","middle vocational","57.67","50","1660","30","40","70","100","100","56.56","58.78","10","100","50","50"
"2017","vocational + Abi","58.26","50","171","30","40","70","100","100","54.78","61.74","20","100","50","50"
"2018","general elemantary","62.8","60","354","30","50","80","100","100","60.41","65.19","10","100","50","60"
"2018","higher education","56.9","50","520","30","50","70","90","100","54.96","58.84","7","100","50","50"
"2018","higher vocational","60.88","60","225","30","45","80","100","100","57.94","63.82","20","100","50","50"
"2018","in school","","","","","","","","","","","","","",""
"2018","inadequately","69.84","70","78","40","50","90","100","100","64.65","75.03","25","100","60","80"
"2018","middle vocational","56.8","50","1666","30","40","70","100","100","55.7","57.9","10","100","50","50"
"2018","vocational + Abi","56.69","50","178","30","40","70","100","100","53.36","60.02","10","100","50","50"
"2019","general elemantary","60.65","54.71","325","30","50","80","100","100","58.11","63.19","10","100","50","60"
"2019","higher education","57.64","50","551","30","50","70","90","100","55.78","59.5","7","100","50","50"
"2019","higher vocational","61.78","60","241","30","50","80","100","100","58.86","64.7","10","100","50","50"
"2019","in school","","","","","","","","","","","","","",""
"2019","inadequately","68.63","67.48","75","40","50","90","100","100","63.24","74.02","20","100","50","80"
"2019","middle vocational","56.52","50","1567","30","40","70","100","100","55.4","57.64","10","100","50","50"
"2019","vocational + Abi","52.21","50","174","30","30","60","80","100","48.77","55.65","10","100","50","50"
