"year","age_gr","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2014","66 and older","64.68","60","1214","30","50","80","100","100","63.4","65.96","10","100","60","60"
"2015","16-34 y.","65.84","60","136","30","50","90","100","100","61.37","70.31","14","100","50","70"
"2015","35-65 y.","53.33","50","1635","30","30","70","100","100","52.23","54.43","7","100","50","50"
"2015","66 and older","63.71","60","1149","30","50","80","100","100","62.4","65.02","10","100","60","60"
"2016","16-34 y.","67.22","60","120","30","50","90","100","100","62.41","72.03","10","100","50","70"
"2016","35-65 y.","53.88","50","1494","30","40","68","100","100","52.71","55.05","3","100","50","50"
"2016","66 and older","64.15","60","1126","30","50","80","100","100","62.83","65.47","10","100","60","60"
"2017","16-34 y.","60.62","60","141","20","40","80","100","100","56.53","64.71","20","100","50","70"
"2017","35-65 y.","54.44","50","1751","30","40","70","100","100","53.37","55.51","7","100","50","50"
"2017","66 and older","64.81","60","1141","30","50","80","100","100","63.49","66.13","10","100","60","60"
"2018","16-34 y.","61.78","60","143","30","50","80","100","100","57.94","65.62","10","100","50","70"
"2018","35-65 y.","54.23","50","1728","30","40","70","100","100","53.16","55.3","7","100","50","50"
"2018","66 and older","62.98","60","1215","30","50","80","100","100","61.73","64.23","10","100","50","60"
"2019","16-34 y.","60.9","60","144","20","40","80","100","100","57.04","64.76","20","100","50","70"
"2019","35-65 y.","53.48","50","1672","30","35","70","90","100","52.41","54.55","7","100","50","50"
"2019","66 and older","63","60","1179","30","50","80","100","100","61.72","64.28","10","100","50","60"
