"year","e11103","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","East Germany","","","","","","","","","","","","","",""
"1984","Full Time","West Germany","51.33","50","339","25","30","60","80","100","49.05","53.61","10","100","50","50"
"1984","Not Working","East Germany","","","","","","","","","","","","","",""
"1984","Not Working","West Germany","68.94","70","672","40","50","80","100","100","67.32","70.56","10","100","70","70"
"1984","Part Time","East Germany","","","","","","","","","","","","","",""
"1984","Part Time","West Germany","54.5","50","124","30","40","70","80","100","50.73","58.27","10","100","50","50"
"1985","Full Time","East Germany","","","","","","","","","","","","","",""
"1985","Full Time","West Germany","52.18","50","285","30","40","60","80","100","49.77","54.59","10","100","50","50"
"1985","Not Working","East Germany","","","","","","","","","","","","","",""
"1985","Not Working","West Germany","68.98","70","596","50","50","80","100","100","67.25","70.71","10","100","70","70"
"1985","Part Time","East Germany","","","","","","","","","","","","","",""
"1985","Part Time","West Germany","54.99","50","112","30","40","70","90","100","50.76","59.22","15","100","50","50"
"1986","Full Time","East Germany","","","","","","","","","","","","","",""
"1986","Full Time","West Germany","","","","","","","","","","","","","",""
"1986","Not Working","East Germany","","","","","","","","","","","","","",""
"1986","Not Working","West Germany","","","","","","","","","","","","","",""
"1986","Part Time","East Germany","","","","","","","","","","","","","",""
"1986","Part Time","West Germany","","","","","","","","","","","","","",""
"1987","Full Time","East Germany","","","","","","","","","","","","","",""
"1987","Full Time","West Germany","51.03","50","275","30","40","60","80","100","48.7","53.36","10","100","50","50"
"1987","Not Working","East Germany","","","","","","","","","","","","","",""
"1987","Not Working","West Germany","68.18","70","579","40","50","80","100","100","66.43","69.93","15","100","60","70"
"1987","Part Time","East Germany","","","","","","","","","","","","","",""
"1987","Part Time","West Germany","59.9","50","87","30","50","80","100","100","54.9","64.9","15","100","50","60"
"1988","Full Time","East Germany","","","","","","","","","","","","","",""
"1988","Full Time","West Germany","52.41","50","277","30","40","60","80","100","49.97","54.85","10","100","50","50"
"1988","Not Working","East Germany","","","","","","","","","","","","","",""
"1988","Not Working","West Germany","69.18","70","631","40","50","90","100","100","67.46","70.9","20","100","70","70"
"1988","Part Time","East Germany","","","","","","","","","","","","","",""
"1988","Part Time","West Germany","59.3","60","99","30","50","80","100","100","54.67","63.93","15","100","50","60"
"1989","Full Time","East Germany","","","","","","","","","","","","","",""
"1989","Full Time","West Germany","51.19","50","242","30","35","60","80","100","48.63","53.75","10","100","50","50"
"1989","Not Working","East Germany","","","","","","","","","","","","","",""
"1989","Not Working","West Germany","67.42","70","647","40","50","80","100","100","65.73","69.11","12","100","60","70"
"1989","Part Time","East Germany","","","","","","","","","","","","","",""
"1989","Part Time","West Germany","55.95","50","101","30","40","70","90","100","51.74","60.16","10","100","50","60"
"1990","Full Time","East Germany","","","","","","","","","","","","","",""
"1990","Full Time","West Germany","","","","","","","","","","","","","",""
"1990","Not Working","East Germany","","","","","","","","","","","","","",""
"1990","Not Working","West Germany","","","","","","","","","","","","","",""
"1990","Part Time","East Germany","","","","","","","","","","","","","",""
"1990","Part Time","West Germany","","","","","","","","","","","","","",""
"1991","Full Time","East Germany","","","","","","","","","","","","","",""
"1991","Full Time","West Germany","49.46","50","240","30","30","60","80","100","46.91","52.01","20","100","50","50"
"1991","Not Working","East Germany","","","","","","","","","","","","","",""
"1991","Not Working","West Germany","67.4","60","669","40","50","80","100","100","65.72","69.08","15","100","60","70"
"1991","Part Time","East Germany","","","","","","","","","","","","","",""
"1991","Part Time","West Germany","56.33","50","98","30","40","70","90","100","51.87","60.79","20","100","50","50"
"1992","Full Time","East Germany","45.27","50","76","20","30","50","65","100","41.15","49.39","20","100","40","50"
"1992","Full Time","West Germany","47.94","50","256","25","30","60","80","100","45.57","50.31","10","100","40","50"
"1992","Not Working","East Germany","65.3","66","138","48","50","75","100","100","62.05","68.55","20","100","60","70"
"1992","Not Working","West Germany","68.86","70","672","40","50","90","100","100","67.15","70.57","20","100","60","70"
"1992","Part Time","East Germany","","","","","","","","","","","","","",""
"1992","Part Time","West Germany","51.49","50","110","30","30","60","80","100","47.28","55.7","10","100","50","50"
"1993","Full Time","East Germany","","","","","","","","","","","","","",""
"1993","Full Time","West Germany","","","","","","","","","","","","","",""
"1993","Not Working","East Germany","","","","","","","","","","","","","",""
"1993","Not Working","West Germany","","","","","","","","","","","","","",""
"1993","Part Time","East Germany","","","","","","","","","","","","","",""
"1993","Part Time","West Germany","","","","","","","","","","","","","",""
"1994","Full Time","East Germany","43.29","42.06","44","20","30","50","60","100","37.53","49.05","15","100","30","50"
"1994","Full Time","West Germany","45.61","40","240","25","30","50","80","100","43.14","48.08","20","100","40","50"
"1994","Not Working","East Germany","64.05","60","170","30","50","80","100","100","60.64","67.46","20","100","60","70"
"1994","Not Working","West Germany","67.77","70","647","40","50","90","100","100","66.04","69.5","10","100","60","70"
"1994","Part Time","East Germany","","","","","","","","","","","","","",""
"1994","Part Time","West Germany","52.71","50","109","30","40","60","80","100","48.82","56.6","10","100","50","50"
"1995","Full Time","East Germany","45.08","50","50","30","30","50","60","100","40.69","49.47","20","100","40","50"
