"plh0038","year","e11102","migback","n","percent","lower_confidence","upper_confidence"
"No worries","1987","Employed","no migration background","483","0.106658452539134","0.0977265743444299","0.115590330733839"
"No worries","1987","Not Employed","direct migration background","143","0.15917484084453","0.134464308221505","0.183885373467555"
"No worries","1987","Not Employed","indirect migration background","8","","",""
"No worries","1987","Not Employed","no migration background","308","0.111740476176106","0.100120882540409","0.123360069811803"
"Some worries","1987","Employed","direct migration background","861","0.437140405051135","0.415214029601166","0.459066780501103"
"Some worries","1987","Employed","indirect migration background","43","0.372752393034391","0.278451212237978","0.467053573830804"
"Some worries","1987","Employed","no migration background","2072","0.452466287898395","0.438063885798536","0.466868689998254"
"Some worries","1987","Not Employed","direct migration background","358","0.396157927559474","0.363121893490496","0.429193961628453"
"Some worries","1987","Not Employed","indirect migration background","36","0.462845210303873","0.349999495320556","0.57569092528719"
"Some worries","1987","Not Employed","no migration background","1128","0.388265850040834","0.370291147812163","0.406240552269506"
"Big worries","1988","Employed","direct migration background","733","0.405895278423239","0.383596546562185","0.428194010284293"
"Big worries","1988","Employed","indirect migration background","54","0.478504881483363","0.390581261905525","0.5664285010612"
"Big worries","1988","Employed","no migration background","1666","0.373937002538113","0.359658331062342","0.388215674013884"
"Big worries","1988","Not Employed","direct migration background","340","0.443282395473811","0.40879370935909","0.477771081588532"
"Big worries","1988","Not Employed","indirect migration background","47","0.645759336559055","0.551545422422376","0.739973250695735"
"Big worries","1988","Not Employed","no migration background","1161","0.447453333921999","0.428460882815806","0.466445785028191"
"No worries","1988","Employed","direct migration background","275","0.132706015400354","0.117300716278549","0.148111314522159"
"No worries","1988","Employed","indirect migration background","21","","",""
"No worries","1988","Employed","no migration background","534","0.126372887335551","0.116567391307069","0.136178383364033"
"No worries","1988","Not Employed","direct migration background","126","0.139863603602079","0.11578368859391","0.163943518610247"
"No worries","1988","Not Employed","indirect migration background","12","","",""
"No worries","1988","Not Employed","no migration background","311","0.123374931262061","0.110813386035957","0.135936476488165"
"Some worries","1988","Employed","direct migration background","855","0.461398706176407","0.438761983729039","0.484035428623774"
"Some worries","1988","Employed","indirect migration background","49","0.374518706567578","0.2893301678476","0.459707245287556"
"Some worries","1988","Employed","no migration background","2211","0.499690110126336","0.484934761229166","0.514445459023506"
"Some worries","1988","Not Employed","direct migration background","331","0.416854000924111","0.382624578775734","0.451083423072487"
"Some worries","1988","Not Employed","indirect migration background","40","0.262262556207179","0.175616349999006","0.348908762415351"
"Some worries","1988","Not Employed","no migration background","1161","0.429171734815941","0.410266113611115","0.448077356020767"
"Big worries","1989","Employed","direct migration background","676","0.374144640217693","0.351626732485133","0.396662547950252"
"Big worries","1989","Employed","indirect migration background","56","0.372131199720253","0.294776811725715","0.449485587714791"
"Big worries","1989","Employed","no migration background","1312","0.311474093902953","0.29761641311276","0.325331774693145"
"Big worries","1989","Not Employed","direct migration background","291","0.374003772350328","0.340241362404593","0.407766182296062"
"Big worries","1989","Not Employed","indirect migration background","42","0.409965326958093","0.316775494122685","0.5031551597935"
"Big worries","1989","Not Employed","no migration background","911","0.371007626276958","0.35202584296492","0.389989409588995"
"No worries","1989","Employed","direct migration background","340","0.175746613296726","0.158035529584304","0.193457697009149"
"No worries","1989","Employed","indirect migration background","25","","",""
"No worries","1989","Employed","no migration background","793","0.19152892798227","0.179753712146411","0.203304143818129"
"No worries","1989","Not Employed","direct migration background","165","0.213257444066295","0.18467640520166","0.24183848293093"
"No worries","1989","Not Employed","indirect migration background","19","","",""
"No worries","1989","Not Employed","no migration background","422","0.167169859295512","0.152508301774071","0.181831416816952"
"Some worries","1989","Employed","direct migration background","758","0.450108746485581","0.426957817897718","0.473259675073444"
"Some worries","1989","Employed","indirect migration background","69","0.418058122637584","0.339124760856746","0.496991484418422"
"Some worries","1989","Employed","no migration background","2185","0.496996978114777","0.482035254905571","0.511958701323983"
"Some worries","1989","Not Employed","direct migration background","333","0.412738783583378","0.378385924370647","0.447091642796109"
"Some worries","1989","Not Employed","indirect migration background","46","0.456108456568517","0.361735748487063","0.550481164649971"
"Some worries","1989","Not Employed","no migration background","1155","0.461822514427531","0.442233020510413","0.481412008344648"
"Big worries","1990","Employed","direct migration background","543","0.304743117353692","0.283046591624909","0.326439643082474"
"Big worries","1990","Employed","indirect migration background","48","0.279796618812318","0.21271049852943","0.346882739095206"
"Big worries","1990","Employed","no migration background","976","0.229621656978135","0.216930483392885","0.242312830563386"
"Big worries","1990","Not Employed","direct migration background","259","0.345100621530595","0.311907725765106","0.378293517296084"
"Big worries","1990","Not Employed","indirect migration background","42","0.357228273273108","0.271133674741787","0.443322871804428"
"Big worries","1990","Not Employed","no migration background","669","0.282351838661326","0.264316353061466","0.300387324261185"
"No worries","1990","Employed","direct migration background","380","0.221940873494452","0.202353529951059","0.241528217037846"
"No worries","1990","Employed","indirect migration background","45","0.250014640779248","0.185301425088248","0.314727856470247"
"No worries","1990","Employed","no migration background","1150","0.275970096829129","0.262481940432739","0.28945825322552"
"No worries","1990","Not Employed","direct migration background","187","0.230464097287114","0.201060459448869","0.259867735125359"
"No worries","1990","Not Employed","indirect migration background","29","","",""
"No worries","1990","Not Employed","no migration background","607","0.256000019673599","0.238514312422007","0.27348572692519"
"Some worries","1990","Employed","direct migration background","806","0.473316009151856","0.44978171104935","0.496850307254362"
"Some worries","1990","Employed","indirect migration background","79","0.470188740408434","0.395598746468647","0.544778734348221"
"Some worries","1990","Employed","no migration background","2093","0.494408246192735","0.47932182695549","0.50949466542998"
"Some worries","1990","Not Employed","direct migration background","342","0.424435281182291","0.389925849810777","0.458944712553805"
"Some worries","1990","Not Employed","indirect migration background","48","0.395678939295083","0.307821216478458","0.483536662111708"
"Some worries","1990","Not Employed","no migration background","1117","0.461648141665076","0.441674125555211","0.48162215777494"
"Big worries","1991","Employed","direct migration background","753","0.437295014141084","0.413879316327688","0.46071071195448"
"Big worries","1991","Employed","indirect migration background","94","0.486604210373361","0.419638067225193","0.553570353521528"
"Big worries","1991","Employed","no migration background","1629","0.386354851746976","0.371662369793849","0.401047333700103"
"Big worries","1991","Not Employed","direct migration background","327","0.451480844703376","0.415913230516316","0.487048458890435"
"Big worries","1991","Not Employed","indirect migration background","68","0.628616060655798","0.546189833605268","0.711042287706328"
"Big worries","1991","Not Employed","no migration background","1094","0.472222653302269","0.45202979368652","0.492415512918019"
"No worries","1991","Employed","direct migration background","242","0.115540623310188","0.100450744267056","0.130630502353319"
"No worries","1991","Employed","indirect migration background","33","0.112437200763598","0.0701123181408953","0.154762083386302"
"No worries","1991","Employed","no migration background","522","0.127308412572092","0.117250629267006","0.137366195877178"
"No worries","1991","Not Employed","direct migration background","114","0.132322704862025","0.108104861144013","0.156540548580038"
"No worries","1991","Not Employed","indirect migration background","19","","",""
"No worries","1991","Not Employed","no migration background","230","0.0981966267427997","0.0861600425755719","0.110233210910028"
"Some worries","1991","Employed","direct migration background","729","0.447164362548728","0.423694471792492","0.470634253304964"
"Some worries","1991","Employed","indirect migration background","87","0.400958588863041","0.335295790429192","0.466621387296889"
"Some worries","1991","Employed","no migration background","2068","0.486336735680932","0.47125500713397","0.501418464227894"
"Some worries","1991","Not Employed","direct migration background","311","0.416196450434599","0.380965713927145","0.451427186942053"
"Some worries","1991","Not Employed","indirect migration background","45","0.256890721021239","0.182355477216237","0.33142596482624"
"Some worries","1991","Not Employed","no migration background","1024","0.429580719954931","0.409558209294215","0.449603230615647"
"Big worries","1992","Employed","direct migration background","898","0.501429620638111","0.477996970119755","0.524862271156468"
"Big worries","1992","Employed","indirect migration background","121","0.529626676197103","0.468002079758449","0.591251272635757"
"Big worries","1992","Employed","no migration background","2823","0.378274418012164","0.366963780372515","0.389585055651814"
"Big worries","1992","Not Employed","direct migration background","392","0.544191035607828","0.50961413566988","0.578767935545776"
"Big worries","1992","Not Employed","indirect migration background","84","0.492702037721731","0.41399637501185","0.571407700431613"
"Big worries","1992","Not Employed","no migration background","1488","0.44502274984293","0.428023046351249","0.462022453334612"
"No worries","1992","Employed","direct migration background","203","0.0950536215346276","0.0813084886292691","0.108798754439986"
"No worries","1992","Employed","indirect migration background","33","0.0828677816455369","0.0488303601833013","0.116905203107773"
"No worries","1992","Employed","no migration background","846","0.131942982664299","0.124049811707285","0.139836153621313"
"No worries","1992","Not Employed","direct migration background","107","0.0941189332504776","0.0738471002493375","0.114390766251618"
"No worries","1992","Not Employed","indirect migration background","16","","",""
"No worries","1992","Not Employed","no migration background","358","0.116310768010493","0.105344158168888","0.127277377852097"
"Some worries","1992","Employed","direct migration background","648","0.403516757827261","0.380524421824823","0.426509093829699"
"Some worries","1992","Employed","indirect migration background","98","0.38750554215736","0.327355233336978","0.447655850977742"
"Some worries","1992","Employed","no migration background","3393","0.489782599323537","0.478123539164026","0.501441659483048"
"Some worries","1992","Not Employed","direct migration background","298","0.361690031141694","0.328331800020014","0.395048262263375"
"Some worries","1992","Not Employed","indirect migration background","55","0.343603033350602","0.26883877677582","0.418367289925383"
"Some worries","1992","Not Employed","no migration background","1437","0.438666482146577","0.421692241177621","0.455640723115532"
"Big worries","1993","Employed","direct migration background","976","0.572321430618775","0.548521658675469","0.596121202562082"
"Big worries","1993","Employed","indirect migration background","154","0.538126969851949","0.482268239668215","0.593985700035683"
"Big worries","1993","Employed","no migration background","2897","0.416094956565804","0.404304659118172","0.427885254013437"
"Big worries","1993","Not Employed","direct migration background","476","0.605718431789769","0.572084604001524","0.639352259578013"
"Big worries","1993","Not Employed","indirect migration background","94","0.562222369098821","0.48629348613319","0.638151252064451"
"Big worries","1993","Not Employed","no migration background","1758","0.505812371017314","0.489097655736783","0.522527086297845"
"No worries","1993","Employed","direct migration background","123","0.0728642982757663","0.0603610431514831","0.0853675534000495"
"No worries","1993","Employed","indirect migration background","19","","",""
"No worries","1993","Employed","no migration background","628","0.101967079406667","0.094728830032779","0.109205328780556"
"No worries","1993","Not Employed","direct migration background","68","0.0783818231475703","0.0598839898964789","0.0968796563986618"
"No worries","1993","Not Employed","indirect migration background","11","","",""
"No worries","1993","Not Employed","no migration background","288","0.0870367821692457","0.0776127582770057","0.0964608060614858"
"Some worries","1993","Employed","direct migration background","561","0.354814271105459","0.331797894082646","0.377830648128271"
"Some worries","1993","Employed","indirect migration background","133","0.430062868226235","0.374591761910954","0.485533974541516"
"Some worries","1993","Employed","no migration background","3189","0.481937964027528","0.46998587344632","0.493890054608737"
"Some worries","1993","Not Employed","direct migration background","267","0.315899745062661","0.283905477106349","0.347894013018973"
"Some worries","1993","Not Employed","indirect migration background","59","0.377631302846099","0.303434698321702","0.451827907370496"
"Some worries","1993","Not Employed","no migration background","1391","0.40715084681344","0.390725743948438","0.423575949678443"
"Big worries","1994","Employed","direct migration background","804","0.512382578196092","0.487246009792119","0.537519146600065"
"Big worries","1994","Employed","indirect migration background","167","0.553495174089144","0.499111872146249","0.607878476032039"
"Big worries","1994","Employed","no migration background","2740","0.407824651997166","0.395857535514314","0.419791768480018"
"Big worries","1994","Not Employed","direct migration background","450","0.580967168005341","0.54748104357309","0.614453292437592"
"Big worries","1994","Not Employed","indirect migration background","91","0.583193942261441","0.509080472923355","0.657307411599527"
"Big worries","1994","Not Employed","no migration background","1768","0.494092837453033","0.47764864889281","0.510537026013257"
"No worries","1994","Employed","direct migration background","120","0.0754833643211754","0.0621986507996278","0.088768077842723"
"No worries","1994","Employed","indirect migration background","26","","",""
"No worries","1994","Employed","no migration background","652","0.104643216020572","0.097189356171722","0.112097075869422"
"No worries","1994","Not Employed","direct migration background","72","0.0554160754263155","0.0398885151538069","0.0709436356988242"
"No worries","1994","Not Employed","indirect migration background","17","","",""
"No worries","1994","Not Employed","no migration background","281","0.0911205400438283","0.0816552474887405","0.100585832598916"
"Some worries","1994","Employed","direct migration background","595","0.412134057482733","0.387381070884569","0.436887044080896"
"Some worries","1994","Employed","indirect migration background","128","0.38985962741576","0.336505921826355","0.443213333005166"
"Some worries","1994","Employed","no migration background","3086","0.487532131982262","0.475360114671245","0.499704149293279"
"Some worries","1994","Not Employed","direct migration background","312","0.363616756568344","0.330969523633947","0.39626398950274"
"Some worries","1994","Not Employed","indirect migration background","62","0.359402311030037","0.28727383657291","0.431530785487164"
"Some worries","1994","Not Employed","no migration background","1502","0.414786622503139","0.398581875757","0.430991369249277"
"Big worries","1995","Employed","direct migration background","967","0.561171095907393","0.537511899026834","0.584830292787953"
"Big worries","1995","Employed","indirect migration background","174","0.532002546149697","0.478886365109367","0.585118727190026"
"Big worries","1995","Employed","no migration background","2681","0.404654586903234","0.392654878827225","0.416654294979243"
"Big worries","1995","Not Employed","direct migration background","636","0.596896785079041","0.567790051779398","0.626003518378684"
"Big worries","1995","Not Employed","indirect migration background","103","0.563256750034927","0.488917814334139","0.637595685735715"
"Big worries","1995","Not Employed","no migration background","1743","0.48988180147131","0.473381647425662","0.506381955516959"
"No worries","1995","Employed","direct migration background","110","0.0678183086116871","0.0558308119209447","0.0798058053024295"
"No worries","1995","Employed","indirect migration background","29","","",""
"No worries","1995","Employed","no migration background","702","0.117249917652118","0.109384548734151","0.125115286570085"
"No worries","1995","Not Employed","direct migration background","85","0.0823380724154147","0.0660271913680623","0.0986489534627672"
"No worries","1995","Not Employed","indirect migration background","14","","",""
"No worries","1995","Not Employed","no migration background","312","0.0887075643705373","0.0793229561413321","0.0980921725997425"
"Some worries","1995","Employed","direct migration background","613","0.37101059548092","0.347979236749835","0.394041954212004"
"Some worries","1995","Employed","indirect migration background","136","0.392771557348976","0.340784610771027","0.444758503926925"
"Some worries","1995","Employed","no migration background","3044","0.478095495444648","0.465883214418589","0.490307776470707"
"Some worries","1995","Not Employed","direct migration background","370","0.320765142505544","0.293067724709351","0.348462560301737"
"Some worries","1995","Not Employed","indirect migration background","54","0.37038063028279","0.298001525183507","0.442759735382073"
"Some worries","1995","Not Employed","no migration background","1471","0.421410634158152","0.405112236640713","0.437709031675592"
"Big worries","1996","Employed","direct migration background","729","0.446030152930483","0.421558763371217","0.470501542489749"
"Big worries","1996","Employed","indirect migration background","158","0.43161400870991","0.380940087987722","0.482287929432098"
"Big worries","1996","Employed","no migration background","2261","0.32932298666469","0.317873221740016","0.340772751589363"
"Big worries","1996","Not Employed","direct migration background","506","0.537183349307556","0.506538790478645","0.567827908136467"
"Big worries","1996","Not Employed","indirect migration background","80","0.445303888931964","0.372899547431154","0.517708230432775"
"Big worries","1996","Not Employed","no migration background","1528","0.43342830323264","0.416887730854637","0.449968875610644"
"No worries","1996","Employed","direct migration background","186","0.114296085299549","0.0986324191635248","0.129959751435574"
"No worries","1996","Employed","indirect migration background","52","0.122025600047761","0.0885381976127838","0.155513002482739"
"No worries","1996","Employed","no migration background","889","0.147354757850398","0.138719106407802","0.155990409292994"
"No worries","1996","Not Employed","direct migration background","110","0.0954241374174026","0.0773674020399907","0.113480872794814"
"No worries","1996","Not Employed","indirect migration background","29","","",""
"No worries","1996","Not Employed","no migration background","358","0.113891923346659","0.103288300467046","0.124495546226273"
"Some worries","1996","Employed","direct migration background","670","0.439673761769968","0.415238375306965","0.46410914823297"
"Some worries","1996","Employed","indirect migration background","157","0.446360391242329","0.395500964562888","0.497219817921769"
"Some worries","1996","Employed","no migration background","3322","0.523322255484912","0.51115406844203","0.535490442527795"
"Some worries","1996","Not Employed","direct migration background","401","0.367392513275041","0.337763313020973","0.397021713529109"
"Some worries","1996","Not Employed","indirect migration background","72","0.426972928901689","0.35491254962251","0.499033308180867"
"Some worries","1996","Not Employed","no migration background","1562","0.4526797734207","0.436065522837154","0.469294024004247"
"Big worries","1997","Employed","direct migration background","555","0.385105693438173","0.360195832018425","0.410015554857922"
"Big worries","1997","Employed","indirect migration background","123","0.337206037911167","0.288969975229565","0.38544210059277"
"Big worries","1997","Employed","no migration background","1769","0.265697528686313","0.254780899813756","0.27661415755887"
"Big worries","1997","Not Employed","direct migration background","394","0.403058803544404","0.372837874142908","0.433279732945901"
"Big worries","1997","Not Employed","indirect migration background","64","0.309310478703957","0.245412251023082","0.373208706384833"
"Big worries","1997","Not Employed","no migration background","1363","0.396904688562535","0.38071209933849","0.41309727778658"
"No worries","1997","Employed","direct migration background","247","0.189185788437479","0.169137096779518","0.209234480095439"
"No worries","1997","Employed","indirect migration background","74","0.190223102189547","0.150178016325712","0.230268188053381"
"No worries","1997","Employed","no migration background","1316","0.224551024583874","0.214237872375506","0.234864176792242"
"No worries","1997","Not Employed","direct migration background","180","0.163097731375756","0.140335272853219","0.185860189898294"
"No worries","1997","Not Employed","indirect migration background","43","0.156603998512116","0.106361959727281","0.206846037296951"
"No worries","1997","Not Employed","no migration background","573","0.161242468669614","0.14907113569151","0.173413801647718"
"Some worries","1997","Employed","direct migration background","664","0.425708518124348","0.400397858511667","0.451019177737029"
"Some worries","1997","Employed","indirect migration background","172","0.472570859899286","0.421631857268499","0.523509862530073"
"Some worries","1997","Employed","no migration background","3204","0.509751446729813","0.497396391602372","0.522106501857254"
"Some worries","1997","Not Employed","direct migration background","438","0.433843465079839","0.403308837521965","0.464378092637713"
"Some worries","1997","Not Employed","indirect migration background","94","0.534085522783927","0.4651237260744","0.603047319493454"
"Some worries","1997","Not Employed","no migration background","1571","0.441852842767851","0.425416946433695","0.458288739102007"
"Big worries","1998","Employed","direct migration background","577","0.405158891102166","0.379443256428701","0.430874525775631"
"Big worries","1998","Employed","indirect migration background","144","0.376805290544238","0.328895729624317","0.42471485146416"
"Big worries","1998","Employed","no migration background","2348","0.328868068709745","0.31790544803426","0.33983068938523"
"Big worries","1998","Not Employed","direct migration background","431","0.4683539346515","0.4375186835598","0.499189185743199"
"Big worries","1998","Not Employed","indirect migration background","97","0.485129006741533","0.417045682535653","0.553212330947412"
"Big worries","1998","Not Employed","no migration background","1804","0.437361036676731","0.422346200189179","0.452375873164283"
"No worries","1998","Employed","direct migration background","188","0.156061133241799","0.137050921882356","0.175071344601243"
"No worries","1998","Employed","indirect migration background","55","0.124162033358644","0.0915589925410596","0.156765074176229"
"No worries","1998","Employed","no migration background","1134","0.168947699539146","0.160204107191807","0.177691291886485"
"No worries","1998","Not Employed","direct migration background","144","0.125252086437345","0.104797860784271","0.145706312090419"
"No worries","1998","Not Employed","indirect migration background","28","","",""
"No worries","1998","Not Employed","no migration background","519","0.132816121921829","0.122543846505092","0.143088397338566"
"Some worries","1998","Employed","direct migration background","635","0.438779975656034","0.412785919539158","0.464774031772911"
"Some worries","1998","Employed","indirect migration background","194","0.499032676097118","0.449599216292584","0.548466135901651"
"Some worries","1998","Employed","no migration background","3573","0.502184231751109","0.490517063996548","0.51385139950567"
"Some worries","1998","Not Employed","direct migration background","431","0.406393978911156","0.376043057385643","0.436744900436669"
"Some worries","1998","Not Employed","indirect migration background","82","0.436669361148302","0.369104488114873","0.504234234181731"
"Some worries","1998","Not Employed","no migration background","1870","0.42982284140144","0.41483858095947","0.44480710184341"
"Big worries","1999","Employed","direct migration background","556","0.426989626706478","0.400203966979077","0.453775286433878"
"Big worries","1999","Employed","indirect migration background","179","0.444566188672648","0.396929197653355","0.492203179691941"
"Big worries","1999","Employed","no migration background","2370","0.353552428434301","0.342396032215134","0.364708824653468"
"Big worries","1999","Not Employed","direct migration background","395","0.506947140517016","0.474446327194483","0.53944795383955"
"Big worries","1999","Not Employed","indirect migration background","68","0.375561284920698","0.30688342932844","0.444239140512956"
"Big worries","1999","Not Employed","no migration background","1681","0.451722053812089","0.43598974592298","0.467454361701197"
"No worries","1999","Employed","direct migration background","164","0.131856384143331","0.113534977576902","0.150177790709761"
"No worries","1999","Employed","indirect migration background","63","0.134530372537174","0.101819205534002","0.167241539540347"
"No worries","1999","Employed","no migration background","1088","0.150276941304966","0.141937917017764","0.158615965592169"
"No worries","1999","Not Employed","direct migration background","152","0.145147040189861","0.122248070018973","0.168046010360748"
"No worries","1999","Not Employed","indirect migration background","37","0.131809975406545","0.0838352008398568","0.179784749973233"
"No worries","1999","Not Employed","no migration background","439","0.10972815035304","0.0998476997470402","0.11960860095904"
"Some worries","1999","Employed","direct migration background","590","0.441153989150191","0.414266290864855","0.468041687435526"
"Some worries","1999","Employed","indirect migration background","176","0.420903438790178","0.373574509448944","0.468232368131412"
"Some worries","1999","Employed","no migration background","3596","0.496170630260733","0.484502866420387","0.507838394101079"
"Some worries","1999","Not Employed","direct migration background","362","0.347905819293123","0.316942168686164","0.378869469900083"
"Some worries","1999","Not Employed","indirect migration background","86","0.492628739672757","0.421727437516291","0.563530041829224"
"Some worries","1999","Not Employed","no migration background","1724","0.438549795834871","0.422863461033113","0.45423613063663"
"Big worries","2000","Employed","direct migration background","658","0.331283287410069","0.31044601317013","0.352120561650009"
"Big worries","2000","Employed","indirect migration background","180","0.330351302849711","0.291974242019791","0.36872836367963"
"Big worries","2000","Employed","no migration background","3695","0.294735728493645","0.286755934919351","0.302715522067939"
"Big worries","2000","Not Employed","direct migration background","473","0.349164041555749","0.323716040707146","0.374612042404352"
"Big worries","2000","Not Employed","indirect migration background","78","0.307128389060431","0.249127944974673","0.365128833146189"
"Big worries","2000","Not Employed","no migration background","2751","0.376846926446181","0.365793877162226","0.387899975730137"
"No worries","2000","Employed","direct migration background","379","0.194880014440632","0.177343874176273","0.21241615470499"
"No worries","2000","Employed","indirect migration background","131","0.223270200896673","0.189291204330425","0.257249197462922"
"No worries","2000","Employed","no migration background","2390","0.194568589012292","0.18763991755007","0.201497260474513"
"No worries","2000","Not Employed","direct migration background","270","0.197924906657002","0.176655230157297","0.219194583156708"
"No worries","2000","Not Employed","indirect migration background","66","0.23916481380807","0.18553097383664","0.292798653779499"
"No worries","2000","Not Employed","no migration background","1233","0.172395596325609","0.163780170902275","0.181011021748943"
"Some worries","2000","Employed","direct migration background","923","0.473836698149299","0.451731486416574","0.495941909882024"
"Some worries","2000","Employed","indirect migration background","266","0.446378496253616","0.405816596053061","0.486940396454171"
"Some worries","2000","Employed","no migration background","6455","0.510695682494064","0.501946450349985","0.519444914638142"
"Some worries","2000","Not Employed","direct migration background","605","0.452911051787249","0.426338174932299","0.479483928642199"
"Some worries","2000","Not Employed","indirect migration background","99","0.4537067971315","0.391110953713634","0.516302640549365"
"Some worries","2000","Not Employed","no migration background","3400","0.45075747722821","0.439408524332897","0.462106430123524"
"Big worries","2001","Employed","direct migration background","538","0.301570598008816","0.280256258131204","0.322884937886429"
"Big worries","2001","Employed","indirect migration background","165","0.312739168864562","0.273564179385354","0.351914158343771"
"Big worries","2001","Employed","no migration background","3031","0.270189994162763","0.262077582759674","0.278302405565851"
