"plh0038","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1985","16-34 y.","general elemantary","539","0.480017786487509","0.450978177267176","0.509057395707841","1"
"Big worries","1985","16-34 y.","middle vocational","951","0.490879864013054","0.468611251399008","0.513148476627099","1"
"Big worries","1985","16-34 y.","vocational + Abi","85","0.523235123154852","0.443038602235894","0.60343164407381","1"
"Big worries","1985","16-34 y.","higher vocational","83","0.404255656633189","0.335020376619178","0.473490936647199","1"
"Big worries","1985","16-34 y.","higher education","143","0.58948441211459","0.526722946240629","0.652245877988551","1"
"Big worries","1985","35-65 y.","in school","","","","","1"
"Big worries","1985","35-65 y.","inadequately","255","0.461892581380772","0.421143375288716","0.502641787472828","1"
"Big worries","1985","35-65 y.","general elemantary","734","0.50091964738059","0.475514840660753","0.526324454100427","1"
"Big worries","1985","35-65 y.","middle vocational","1340","0.499035798444512","0.480179562849421","0.517892034039603","1"
"Big worries","1985","35-65 y.","vocational + Abi","60","0.556768767574626","0.463935345750661","0.64960218939859","1"
"Big worries","1985","35-65 y.","higher vocational","150","0.426514759612712","0.374251436005625","0.478778083219799","1"
"Big worries","1985","35-65 y.","higher education","227","0.471859359691214","0.426239887525935","0.517478831856492","1"
"Big worries","1985","66 and older","in school","","","","","1"
"Big worries","1985","66 and older","inadequately","3","","","","1"
"Big worries","1985","66 and older","general elemantary","189","0.469999383868992","0.421864503505979","0.518134264232005","1"
"Big worries","1985","66 and older","middle vocational","260","0.507544480803441","0.464282144622127","0.550806816984755","1"
"Big worries","1985","66 and older","vocational + Abi","11","","","","1"
"Big worries","1985","66 and older","higher vocational","41","0.53693905825931","0.427673152233855","0.646204964284764","1"
"Big worries","1985","66 and older","higher education","28","","","","1"
"No worries","1985","66 and older","vocational + Abi","1","","","","3"
"No worries","1985","66 and older","middle vocational","70","0.131346188468848","0.102116680112548","0.160575696825148","3"
"No worries","1985","35-65 y.","higher vocational","34","0.104669771099339","0.0723200060491552","0.137019536149522","3"
"No worries","1985","35-65 y.","middle vocational","256","0.0894138549081209","0.0786529516390436","0.100174758177198","3"
"No worries","1985","35-65 y.","vocational + Abi","11","","","","3"
"No worries","1985","66 and older","general elemantary","56","0.128680949182305","0.0963871754613721","0.160974722903238","3"
"No worries","1985","66 and older","in school","","","","","3"
"No worries","1985","35-65 y.","in school","","","","","3"
"No worries","1985","35-65 y.","higher education","35","0.0824320945219938","0.0572995506165149","0.107564638427473","3"
"No worries","1985","66 and older","higher vocational","5","","","","3"
"No worries","1985","66 and older","higher education","11","","","","3"
"No worries","1985","35-65 y.","inadequately","115","0.201153035014617","0.168388103972885","0.233917966056349","3"
"No worries","1985","35-65 y.","general elemantary","174","0.100319541516132","0.0850550079408296","0.115584075091435","3"
"No worries","1985","66 and older","inadequately","3","","","","3"
"No worries","1985","16-34 y.","middle vocational","213","0.101991622496596","0.0885107544124192","0.115472490580772","3"
"No worries","1985","16-34 y.","vocational + Abi","10","","","","3"
"No worries","1985","16-34 y.","higher vocational","19","","","","3"
"No worries","1985","16-34 y.","higher education","14","","","","3"
"No worries","1985","16-34 y.","general elemantary","157","0.121492558006247","0.102502975391907","0.140482140620587","3"
"No worries","1985","16-34 y.","in school","32","0.158188544154876","0.105745662282888","0.210631426026864","3"
"No worries","1985","16-34 y.","inadequately","51","0.186001087244107","0.136039090777315","0.235963083710898","3"
"Some worries","1985","66 and older","higher education","16","","","","2"
"Some worries","1985","66 and older","higher vocational","34","0.410992855512658","0.303177525874224","0.518808185151092","2"
"Some worries","1985","66 and older","in school","","","","","2"
"Some worries","1985","66 and older","inadequately","7","","","","2"
"Some worries","1985","66 and older","general elemantary","168","0.401319666948703","0.354046381918315","0.44859295197909","2"
"Some worries","1985","66 and older","middle vocational","183","0.361109330727711","0.319544880891663","0.402673780563758","2"
"Some worries","1985","66 and older","vocational + Abi","6","","","","2"
"Some worries","1985","35-65 y.","middle vocational","1105","0.411550346647367","0.39299145909001","0.430109234204724","2"
"Some worries","1985","35-65 y.","vocational + Abi","39","0.332000531222738","0.243995156537573","0.420005905907903","2"
"Some worries","1985","35-65 y.","higher vocational","160","0.468815469287949","0.416081246951252","0.521549691624646","2"
"Some worries","1985","35-65 y.","higher education","198","0.445708545786793","0.400286807859202","0.491130283714383","2"
"Some worries","1985","16-34 y.","higher vocational","91","0.500186373053979","0.429645730605821","0.570727015502137","2"
"Some worries","1985","16-34 y.","higher education","79","0.340276400089817","0.279827414897371","0.400725385282263","2"
"Some worries","1985","35-65 y.","in school","","","","","2"
"Some worries","1985","35-65 y.","inadequately","205","0.336954383604611","0.29832022769471","0.375588539514512","2"
"Some worries","1985","35-65 y.","general elemantary","580","0.398760811103278","0.373882178831585","0.423639443374971","2"
"Some worries","1985","16-34 y.","in school","71","0.380409473868073","0.310639322482073","0.450179625254074","2"
"Some worries","1985","16-34 y.","inadequately","88","0.415780077653237","0.352496627296957","0.479063528009517","2"
"Some worries","1985","16-34 y.","general elemantary","441","0.398489655506244","0.370032077505519","0.426947233506969","2"
"Some worries","1985","16-34 y.","middle vocational","772","0.40712851349035","0.385243770220596","0.429013256760104","2"
"Some worries","1985","16-34 y.","vocational + Abi","54","0.42697852451432","0.347556048499344","0.506401000529297","2"
"Big worries","1986","16-34 y.","in school","80","0.429162585540495","0.357839623920468","0.500485547160522","1"
"Big worries","1986","16-34 y.","inadequately","90","0.424936889791088","0.360488237021002","0.489385542561174","1"
"Big worries","1986","16-34 y.","general elemantary","512","0.458098363856023","0.428879649287088","0.487317078424957","1"
"Big worries","1986","16-34 y.","middle vocational","884","0.458957356354403","0.436521357986039","0.481393354722767","1"
"Big worries","1986","16-34 y.","vocational + Abi","76","0.503379010838509","0.424153971698342","0.582604049978675","1"
"Big worries","1986","16-34 y.","higher vocational","91","0.473993428963692","0.402806716934454","0.545180140992931","1"
"Big worries","1986","16-34 y.","higher education","120","0.517164928494095","0.452159578736727","0.582170278251462","1"
"Big worries","1986","35-65 y.","in school","","","","","1"
"Big worries","1986","35-65 y.","inadequately","210","0.386128050325153","0.344718034056274","0.427538066594032","1"
"Big worries","1986","35-65 y.","general elemantary","646","0.47000074001953","0.443687097401254","0.496314382637805","1"
"Big worries","1986","35-65 y.","middle vocational","1192","0.456156696367155","0.43701537851728","0.475298014217031","1"
"Big worries","1986","35-65 y.","vocational + Abi","51","0.422537956907955","0.32714329695831","0.5179326168576","1"
"Big worries","1986","35-65 y.","higher vocational","135","0.418227593862473","0.363927402408584","0.472527785316361","1"
"Big worries","1986","35-65 y.","higher education","214","0.43722989153038","0.392288594942132","0.482171188118628","1"
"Big worries","1986","66 and older","in school","","","","","1"
"Big worries","1986","66 and older","inadequately","5","","","","1"
"Big worries","1986","66 and older","general elemantary","171","0.421049260784826","0.372235858738231","0.469862662831421","1"
"Big worries","1986","66 and older","middle vocational","209","0.441779564569467","0.397261136647573","0.486297992491361","1"
"Big worries","1986","66 and older","vocational + Abi","14","","","","1"
"Big worries","1986","66 and older","higher vocational","30","0.455142909218968","0.341681695415348","0.568604123022588","1"
"Big worries","1986","66 and older","higher education","21","","","","1"
"No worries","1986","35-65 y.","vocational + Abi","11","","","","3"
"No worries","1986","66 and older","middle vocational","71","0.148379132629825","0.116511947456508","0.180246317803142","3"
"No worries","1986","35-65 y.","higher vocational","33","0.106115468623839","0.0722116575717924","0.140019279675885","3"
"No worries","1986","66 and older","general elemantary","58","0.140291844650529","0.105956330745211","0.174627358555847","3"
"No worries","1986","35-65 y.","in school","","","","","3"
"No worries","1986","35-65 y.","inadequately","119","0.261278959996925","0.223911525306271","0.298646394687578","3"
"No worries","1986","35-65 y.","higher education","38","0.0829069000932272","0.0579248994061679","0.107888900780287","3"
"No worries","1986","35-65 y.","middle vocational","312","0.112450385046128","0.100309378079502","0.124591392012754","3"
"No worries","1986","66 and older","inadequately","7","","","","3"
"No worries","1986","66 and older","higher education","10","","","","3"
"No worries","1986","66 and older","in school","","","","","3"
"No worries","1986","66 and older","vocational + Abi","1","","","","3"
"No worries","1986","66 and older","higher vocational","14","","","","3"
"No worries","1986","35-65 y.","general elemantary","165","0.110690768395646","0.0941492195794879","0.127232317211803","3"
"No worries","1986","16-34 y.","general elemantary","160","0.143242587477864","0.122698515952575","0.163786659003153","3"
"No worries","1986","16-34 y.","middle vocational","232","0.119260250584797","0.104668239822938","0.133852261346656","3"
"No worries","1986","16-34 y.","in school","19","","","","3"
"No worries","1986","16-34 y.","inadequately","46","0.176659447207677","0.126937050029597","0.226381844385757","3"
"No worries","1986","16-34 y.","vocational + Abi","12","","","","3"
"No worries","1986","16-34 y.","higher vocational","17","","","","3"
"No worries","1986","16-34 y.","higher education","20","","","","3"
"Some worries","1986","66 and older","inadequately","7","","","","2"
"Some worries","1986","66 and older","higher vocational","30","0.377468904866904","0.267022051766971","0.487915757966838","2"
"Some worries","1986","66 and older","higher education","22","","","","2"
"Some worries","1986","66 and older","in school","","","","","2"
"Some worries","1986","66 and older","general elemantary","164","0.438658894564645","0.389598762998401","0.487719026130889","2"
"Some worries","1986","66 and older","middle vocational","198","0.409841302800708","0.365752692453473","0.453929913147942","2"
"Some worries","1986","66 and older","vocational + Abi","5","","","","2"
"Some worries","1986","16-34 y.","higher vocational","81","0.434084871010265","0.363423808090751","0.504745933929779","2"
"Some worries","1986","16-34 y.","higher education","87","0.397985264664824","0.334309785829588","0.461660743500061","2"
"Some worries","1986","35-65 y.","in school","","","","","2"
"Some worries","1986","35-65 y.","inadequately","202","0.352592989677923","0.311955547362776","0.393230431993069","2"
"Some worries","1986","35-65 y.","general elemantary","571","0.419308491584825","0.393292904199745","0.445324078969905","2"
"Some worries","1986","35-65 y.","middle vocational","1097","0.431392918586717","0.412359335473853","0.450426501699581","2"
"Some worries","1986","35-65 y.","vocational + Abi","41","0.426999486869213","0.331473691881574","0.522525281856852","2"
"Some worries","1986","35-65 y.","higher vocational","149","0.475656937513688","0.420680937143797","0.530632937883579","2"
"Some worries","1986","35-65 y.","higher education","216","0.479863208376393","0.434600276839174","0.525126139913612","2"
"Some worries","1986","16-34 y.","in school","86","0.487069319956122","0.415043708756437","0.559094931155807","2"
"Some worries","1986","16-34 y.","inadequately","90","0.398403663001235","0.334576120355641","0.462231205646829","2"
"Some worries","1986","16-34 y.","general elemantary","445","0.398659048666113","0.369945775170653","0.427372322161574","2"
"Some worries","1986","16-34 y.","middle vocational","779","0.4217823930608","0.399547586110503","0.444017200011097","2"
"Some worries","1986","16-34 y.","vocational + Abi","65","0.427236065163017","0.348852653765325","0.505619476560709","2"
"Big worries","1987","16-34 y.","in school","94","0.546442555564076","0.475088987604965","0.617796123523187","1"
"Big worries","1987","16-34 y.","inadequately","71","0.381098147759931","0.313958451444515","0.448237844075346","1"
"Big worries","1987","16-34 y.","general elemantary","451","0.447187908515704","0.417548533826674","0.476827283204735","1"
"Big worries","1987","16-34 y.","middle vocational","829","0.44505587165561","0.422662503359198","0.467449239952022","1"
"Big worries","1987","16-34 y.","vocational + Abi","72","0.463704448824692","0.385450093086317","0.541958804563066","1"
"Big worries","1987","16-34 y.","higher vocational","83","0.423106986196217","0.351132008068323","0.495081964324111","1"
"Big worries","1987","16-34 y.","higher education","109","0.516576432990588","0.450391788952933","0.582761077028243","1"
"Big worries","1987","35-65 y.","in school","","","","","1"
"Big worries","1987","35-65 y.","inadequately","193","0.368589743083467","0.327595798094361","0.409583688072572","1"
"Big worries","1987","35-65 y.","general elemantary","581","0.464270727419317","0.43746789999382","0.491073554844815","1"
"Big worries","1987","35-65 y.","middle vocational","1173","0.465560219510698","0.446211153589598","0.484909285431799","1"
"Big worries","1987","35-65 y.","vocational + Abi","51","0.509181967101453","0.412637755313434","0.605726178889471","1"
"Big worries","1987","35-65 y.","higher vocational","131","0.420826738056826","0.366046147611612","0.47560732850204","1"
"Big worries","1987","35-65 y.","higher education","212","0.431659037049224","0.386736471722919","0.476581602375529","1"
"Big worries","1987","66 and older","in school","","","","","1"
"Big worries","1987","66 and older","inadequately","7","","","","1"
"Big worries","1987","66 and older","general elemantary","192","0.494119936067473","0.445246256722501","0.542993615412445","1"
"Big worries","1987","66 and older","middle vocational","245","0.496116461154052","0.452203742666907","0.540029179641197","1"
"Big worries","1987","66 and older","vocational + Abi","12","","","","1"
"Big worries","1987","66 and older","higher vocational","31","0.503787532233889","0.385814948959335","0.621760115508443","1"
"Big worries","1987","66 and older","higher education","28","","","","1"
"No worries","1987","66 and older","higher education","14","","","","3"
"No worries","1987","66 and older","higher vocational","9","","","","3"
"No worries","1987","35-65 y.","higher vocational","31","0.108032082679111","0.0735874319593557","0.142476733398867","3"
"No worries","1987","66 and older","inadequately","4","","","","3"
"No worries","1987","66 and older","vocational + Abi","2","","","","3"
"No worries","1987","35-65 y.","in school","","","","","3"
"No worries","1987","35-65 y.","inadequately","116","0.211772315947555","0.177054474940344","0.246490156954767","3"
"No worries","1987","35-65 y.","middle vocational","251","0.0914745790078802","0.0802920139079785","0.102657144107782","3"
"No worries","1987","35-65 y.","vocational + Abi","13","","","","3"
"No worries","1987","35-65 y.","higher education","48","0.103272394652281","0.0756722064028504","0.130872582901711","3"
"No worries","1987","66 and older","in school","","","","","3"
"No worries","1987","66 and older","general elemantary","62","0.149244947430544","0.114412246446298","0.18407764841479","3"
"No worries","1987","66 and older","middle vocational","75","0.145032871011584","0.114105617764514","0.175960124258655","3"
"No worries","1987","35-65 y.","general elemantary","175","0.111908898034592","0.0949661700011452","0.128851626068038","3"
"No worries","1987","16-34 y.","general elemantary","143","0.113028670746569","0.0941537844093082","0.131903557083829","3"
"No worries","1987","16-34 y.","middle vocational","208","0.102131383747986","0.0884863840982431","0.115776383397728","3"
"No worries","1987","16-34 y.","in school","24","","","","3"
"No worries","1987","16-34 y.","inadequately","32","0.163310107435399","0.112207994681145","0.214412220189652","3"
"No worries","1987","16-34 y.","vocational + Abi","17","","","","3"
"No worries","1987","16-34 y.","higher vocational","23","","","","3"
"No worries","1987","16-34 y.","higher education","18","","","","3"
"Some worries","1987","66 and older","higher vocational","29","","","","2"
"Some worries","1987","66 and older","higher education","16","","","","2"
"Some worries","1987","66 and older","in school","","","","","2"
"Some worries","1987","66 and older","inadequately","4","","","","2"
"Some worries","1987","66 and older","general elemantary","148","0.356635116501983","0.309810331414119","0.403459901589847","2"
"Some worries","1987","66 and older","middle vocational","178","0.358850667834364","0.316722759560714","0.400978576108014","2"
"Some worries","1987","66 and older","vocational + Abi","5","","","","2"
"Some worries","1987","16-34 y.","higher vocational","75","0.436167582798011","0.363922130110818","0.508413035485204","2"
"Some worries","1987","16-34 y.","higher education","92","0.412393431079373","0.347196789608833","0.477590072549914","2"
"Some worries","1987","35-65 y.","in school","","","","","2"
"Some worries","1987","35-65 y.","inadequately","223","0.419637940968978","0.377702698832512","0.461573183105444","2"
"Some worries","1987","35-65 y.","general elemantary","574","0.423820374546091","0.397262572194192","0.45037817689799","2"
"Some worries","1987","35-65 y.","middle vocational","1129","0.442965201481422","0.42369666843664","0.462233734526204","2"
"Some worries","1987","35-65 y.","vocational + Abi","39","0.378536171326051","0.284868203218807","0.472204139433294","2"
"Some worries","1987","35-65 y.","higher vocational","150","0.471141179264063","0.415753113081744","0.526529245446381","2"
"Some worries","1987","35-65 y.","higher education","207","0.465068568298496","0.41983121334574","0.510305923251251","2"
"Some worries","1987","16-34 y.","in school","69","0.331592137198542","0.264116005884357","0.399068268512727","2"
"Some worries","1987","16-34 y.","inadequately","98","0.455591744804671","0.386742316815342","0.524441172793999","2"
"Some worries","1987","16-34 y.","general elemantary","487","0.439783420737727","0.410194259853967","0.469372581621487","2"
"Some worries","1987","16-34 y.","middle vocational","855","0.452812744596404","0.430383490413337","0.475241998779472","2"
"Some worries","1987","16-34 y.","vocational + Abi","67","0.449755335431085","0.371691142529668","0.527819528332502","2"
"Big worries","1988","16-34 y.","in school","65","0.438763274087628","0.361630721425718","0.515895826749538","1"
"Big worries","1988","16-34 y.","inadequately","78","0.388329442951823","0.31809968449041","0.458559201413235","1"
"Big worries","1988","16-34 y.","general elemantary","429","0.403981025057307","0.374510775490674","0.433451274623939","1"
"Big worries","1988","16-34 y.","middle vocational","738","0.402387123434598","0.379676329922479","0.425097916946718","1"
"Big worries","1988","16-34 y.","vocational + Abi","62","0.386371975219455","0.308964714481142","0.463779235957769","1"
"Big worries","1988","16-34 y.","higher vocational","63","0.391191955784722","0.316042518552188","0.466341393017256","1"
"Big worries","1988","16-34 y.","higher education","71","0.377650621606741","0.311124035249596","0.444177207963885","1"
"Big worries","1988","35-65 y.","in school","","","","","1"
"Big worries","1988","35-65 y.","inadequately","178","0.372805601271374","0.329990955915481","0.415620246627268","1"
"Big worries","1988","35-65 y.","general elemantary","525","0.434893537950241","0.407509856126224","0.462277219774259","1"
"Big worries","1988","35-65 y.","middle vocational","997","0.407676049142543","0.388129909573928","0.427222188711157","1"
"Big worries","1988","35-65 y.","vocational + Abi","44","0.421662881326851","0.323892283056581","0.51943347959712","1"
"Big worries","1988","35-65 y.","higher vocational","107","0.327754470448215","0.275161748160711","0.380347192735719","1"
"Big worries","1988","35-65 y.","higher education","164","0.365489710987285","0.320544263525641","0.410435158448929","1"
"Big worries","1988","66 and older","in school","","","","","1"
"Big worries","1988","66 and older","inadequately","4","","","","1"
"Big worries","1988","66 and older","general elemantary","158","0.429429710534116","0.379920830767022","0.478938590301209","1"
"Big worries","1988","66 and older","middle vocational","208","0.424293981681438","0.381016393629095","0.467571569733781","1"
"Big worries","1988","66 and older","vocational + Abi","11","","","","1"
"Big worries","1988","66 and older","higher vocational","31","0.508124432663149","0.389299849627618","0.62694901569868","1"
"Big worries","1988","66 and older","higher education","22","","","","1"
"No worries","1988","66 and older","higher education","14","","","","3"
"No worries","1988","66 and older","higher vocational","10","","","","3"
"No worries","1988","35-65 y.","general elemantary","145","0.0966247415782466","0.0803049918382239","0.112944491318269","3"
"No worries","1988","66 and older","vocational + Abi","4","","","","3"
"No worries","1988","35-65 y.","in school","","","","","3"
"No worries","1988","35-65 y.","inadequately","90","0.152622560122973","0.120780741307879","0.184464378938066","3"
"No worries","1988","35-65 y.","middle vocational","256","0.106601481701969","0.0943262984481422","0.118876664955796","3"
"No worries","1988","35-65 y.","vocational + Abi","12","","","","3"
"No worries","1988","66 and older","in school","","","","","3"
"No worries","1988","66 and older","inadequately","6","","","","3"
"No worries","1988","35-65 y.","higher vocational","40","0.13929677660815","0.100500984282894","0.178092568933406","3"
"No worries","1988","35-65 y.","higher education","62","0.150310013048158","0.116955623029051","0.183664403067264","3"
"No worries","1988","66 and older","general elemantary","54","0.129839367402221","0.0962203210541873","0.163458413750254","3"
"No worries","1988","66 and older","middle vocational","90","0.184061928663663","0.150127557079712","0.217996300247614","3"
"No worries","1988","16-34 y.","in school","23","","","","3"
"No worries","1988","16-34 y.","inadequately","32","0.204433713084731","0.146320261491271","0.262547164678191","3"
"No worries","1988","16-34 y.","general elemantary","145","0.1298004684328","0.109615836260188","0.149985100605411","3"
"No worries","1988","16-34 y.","middle vocational","216","0.119404731812486","0.104387176486881","0.134422287138091","3"
"No worries","1988","16-34 y.","vocational + Abi","18","","","","3"
"No worries","1988","16-34 y.","higher vocational","22","","","","3"
"No worries","1988","16-34 y.","higher education","15","","","","3"
"Some worries","1988","66 and older","middle vocational","203","0.391644089654899","0.348902183896048","0.43438599541375","2"
"Some worries","1988","66 and older","in school","","","","","2"
"Some worries","1988","66 and older","inadequately","7","","","","2"
"Some worries","1988","66 and older","general elemantary","172","0.440730922063664","0.391074017490362","0.490387826636966","2"
"Some worries","1988","66 and older","vocational + Abi","4","","","","2"
"Some worries","1988","66 and older","higher vocational","27","","","","2"
"Some worries","1988","66 and older","higher education","20","","","","2"
"Some worries","1988","16-34 y.","in school","71","0.429851621225052","0.352902660208448","0.506800582241656","2"
"Some worries","1988","16-34 y.","inadequately","75","0.407236843963446","0.336437968569862","0.478035719357031","2"
"Some worries","1988","16-34 y.","general elemantary","491","0.466218506509894","0.436257955397327","0.49617905762246","2"
"Some worries","1988","16-34 y.","middle vocational","837","0.478208144752915","0.45507378790265","0.501342501603181","2"
"Some worries","1988","16-34 y.","vocational + Abi","72","0.480967993646451","0.401538561938394","0.560397425354508","2"
"Some worries","1988","16-34 y.","higher vocational","77","0.470241115265334","0.393382950925266","0.547099279605402","2"
"Some worries","1988","16-34 y.","higher education","118","0.550731522865526","0.482473147276525","0.618989898454527","2"
"Some worries","1988","35-65 y.","in school","","","","","2"
"Some worries","1988","35-65 y.","inadequately","222","0.474571838605653","0.430358052525676","0.518785624685631","2"
"Some worries","1988","35-65 y.","higher education","215","0.484200275964557","0.437557771119085","0.530842780810029","2"
"Some worries","1988","35-65 y.","general elemantary","589","0.468481720471512","0.440917821245939","0.496045619697085","2"
"Some worries","1988","35-65 y.","middle vocational","1175","0.485722469155488","0.465842458085054","0.505602480225922","2"
"Some worries","1988","35-65 y.","vocational + Abi","42","0.455215892890921","0.356620646651419","0.553811139130423","2"
"Some worries","1988","35-65 y.","higher vocational","159","0.532948752943635","0.477048680468988","0.588848825418282","2"
"Big worries","1989","16-34 y.","in school","62","0.362584174286621","0.290946598210763","0.434221750362479","1"
"Big worries","1989","16-34 y.","inadequately","66","0.377347795206715","0.303387303046991","0.451308287366438","1"
"Big worries","1989","16-34 y.","general elemantary","385","0.380043409992061","0.349943680649917","0.410143139334205","1"
"Big worries","1989","16-34 y.","middle vocational","563","0.309056254624475","0.287570802820289","0.330541706428661","1"
"Big worries","1989","16-34 y.","vocational + Abi","49","0.284048773851634","0.215239924262152","0.352857623441116","1"
"Big worries","1989","16-34 y.","higher vocational","45","0.323188838221418","0.250031112208318","0.396346564234519","1"
"Big worries","1989","16-34 y.","higher education","71","0.346274600706575","0.280985452085447","0.411563749327703","1"
"Big worries","1989","35-65 y.","in school","","","","","1"
"Big worries","1989","35-65 y.","inadequately","152","0.354177536390019","0.310754297632799","0.397600775147238","1"
"Big worries","1989","35-65 y.","general elemantary","457","0.396964728123587","0.369119353581482","0.424810102665693","1"
"Big worries","1989","35-65 y.","middle vocational","813","0.345795664751323","0.326512193451266","0.36507913605138","1"
