"plh0038","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"Big worries","1984","Full Time","Female","842","0.544467201278342","0.520312554772914","0.568621847783769"
"Big worries","1984","Full Time","Male","1843","0.473165852341869","0.457650581638599","0.488681123045139"
"Big worries","1984","Not Working","Female","1836","0.565319557482056","0.548429475294543","0.58220963966957"
"Big worries","1984","Not Working","Male","682","0.514942016977714","0.487836824494069","0.542047209461359"
"Big worries","1984","Part Time","Female","749","0.619231489843014","0.592050836917346","0.646412142768683"
"Big worries","1984","Part Time","Male","343","0.547285537666306","0.508901469469452","0.585669605863161"
"No worries","1984","Full Time","Female","160","0.0693580150532532","0.0570356336448384","0.0816803964616679"
"No worries","1984","Full Time","Male","572","0.123181175408305","0.112968422932157","0.133393927884454"
"No worries","1984","Not Working","Female","316","0.0822089322166865","0.0728498960735125","0.0915679683598605"
"No worries","1984","Not Working","Male","163","0.120542815973018","0.10288428711861","0.138201344827426"
"No worries","1984","Part Time","Female","84","0.0547323772541839","0.0420002080023641","0.0674645465060036"
"No worries","1984","Part Time","Male","79","0.107854089670925","0.083933709081064","0.131774470260786"
"Some worries","1984","Full Time","Female","631","0.386174783668405","0.362560796799973","0.409788770536838"
"Some worries","1984","Full Time","Male","1563","0.403652972249826","0.388406502076353","0.418899442423299"
"Some worries","1984","Not Working","Female","1157","0.352471510301257","0.336193880855677","0.368749139746838"
"Some worries","1984","Not Working","Male","461","0.364515167049268","0.338412378867714","0.390617955230822"
"Some worries","1984","Part Time","Female","393","0.326036132902802","0.299796725090844","0.35227554071476"
"Some worries","1984","Part Time","Male","224","0.344860372662768","0.30820645387474","0.381514291450797"
"Big worries","1985","Full Time","Female","734","0.517593815272017","0.49167680147089","0.543510829073143"
"Big worries","1985","Full Time","Male","1519","0.423238296376771","0.406909559393914","0.439567033359629"
"Big worries","1985","Not Working","Female","1541","0.538100994610838","0.520055386615086","0.55614660260659"
"Big worries","1985","Not Working","Male","593","0.484757181166207","0.45673637747477","0.512777984857643"
"Big worries","1985","Part Time","Female","615","0.518984165899854","0.490524553558863","0.547443778240845"
"Big worries","1985","Part Time","Male","323","0.474734413061757","0.436866210515991","0.512602615607523"
"No worries","1985","Full Time","Female","161","0.0883736566573145","0.073652096661903","0.103095216652726"
"No worries","1985","Full Time","Male","490","0.126942617397032","0.115940227637854","0.13794500715621"
"No worries","1985","Not Working","Female","292","0.0932083783125441","0.0826851902121012","0.103731566412987"
"No worries","1985","Not Working","Male","168","0.129977822898575","0.11112344190197","0.14883220389518"
"No worries","1985","Part Time","Female","93","0.0598859017057496","0.0463706288120729","0.0734011745994262"
"No worries","1985","Part Time","Male","83","0.130293539833792","0.104766077185819","0.155821002481764"
"Some worries","1985","Full Time","Female","533","0.394032528070669","0.368688556026304","0.419376500115034"
"Some worries","1985","Full Time","Male","1508","0.449819086226196","0.433377882662831","0.466260289789561"
"Some worries","1985","Not Working","Female","1099","0.368690627076618","0.351227650351189","0.386153603802046"
"Some worries","1985","Not Working","Male","461","0.385264995935218","0.357979224569646","0.41255076730079"
"Some worries","1985","Part Time","Female","476","0.421129932394397","0.393006336958728","0.449253527830066"
"Some worries","1985","Part Time","Male","262","0.394972047104451","0.357901349375882","0.43204274483302"
"Big worries","1986","Full Time","Female","698","0.503262982231636","0.47710975462829","0.529416209834983"
"Big worries","1986","Full Time","Male","1399","0.392174818965045","0.375811769832767","0.408537868097324"
"Big worries","1986","Not Working","Female","1304","0.479211186512505","0.460478414792535","0.497943958232475"
"Big worries","1986","Not Working","Male","537","0.439428265245562","0.41106187832931","0.467794652161815"
"Big worries","1986","Part Time","Female","586","0.513700946378061","0.485303355017423","0.542098537738699"
"Big worries","1986","Part Time","Male","273","0.440744797428484","0.401759335770019","0.479730259086949"
"No worries","1986","Full Time","Female","146","0.0900776681915623","0.0751023773189806","0.105052959064144"
"No worries","1986","Full Time","Male","525","0.148242179888456","0.13633307832345","0.160151281453462"
"No worries","1986","Not Working","Female","327","0.109343609521783","0.0976416244221169","0.121045594621448"
"No worries","1986","Not Working","Male","168","0.151299425889109","0.130818937060713","0.171779914717504"
"No worries","1986","Part Time","Female","113","0.0761891246643011","0.0611156756042976","0.0912625737243046"
"No worries","1986","Part Time","Male","91","0.142312533026819","0.114878467347036","0.169746598706602"
"Some worries","1986","Full Time","Female","560","0.406659349576801","0.380965334794492","0.432353364359111"
