"plh0038","year","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1984","West Germany","6295","0.534091651470893","0.525202722375946","0.542980580565841","1"
"Big worries","1984","East Germany","","","","","1"
"No worries","1984","West Germany","1374","0.0960485757607943","0.0907979711897829","0.101299180331806","3"
"No worries","1984","East Germany","","","","","3"
"Some worries","1984","West Germany","4429","0.369859772768312","0.361257198061979","0.378462347474646","2"
"Some worries","1984","East Germany","","","","","2"
"Big worries","1985","West Germany","5325","0.49040680284622","0.48104388408003","0.49976972161241","1"
"Big worries","1985","East Germany","","","","","1"
"No worries","1985","West Germany","1287","0.105641985733732","0.0998849996315793","0.111398971835885","3"
"No worries","1985","East Germany","","","","","3"
"Some worries","1985","West Germany","4339","0.403951211420048","0.394760977539511","0.413141445300585","2"
"Some worries","1985","East Germany","","","","","2"
"Big worries","1986","West Germany","4797","0.453530979089218","0.444029066054776","0.46303289212366","1"
"Big worries","1986","East Germany","","","","","1"
"No worries","1986","West Germany","1370","0.12193526813184","0.11568997633406","0.12818055992962","3"
"No worries","1986","East Germany","","","","","3"
"Some worries","1986","West Germany","4378","0.424533752778942","0.415099862097451","0.433967643460433","2"
"Some worries","1986","East Germany","","","","","2"
"Big worries","1987","West Germany","4610","0.462459107248105","0.45287487392231","0.472043340573901","1"
"Big worries","1987","East Germany","","","","","1"
"No worries","1987","West Germany","1288","0.112602630120627","0.106526203026434","0.118679057214821","3"
"No worries","1987","East Germany","","","","","3"
"Some worries","1987","West Germany","4498","0.424938262631268","0.415435823188131","0.434440702074404","2"
"Some worries","1987","East Germany","","","","","2"
"Big worries","1988","West Germany","4001","0.407307033591626","0.397641742869928","0.416972324313323","1"
"Big worries","1988","East Germany","","","","","1"
"No worries","1988","West Germany","1279","0.126128259484916","0.119597418206596","0.132659100763235","3"
"No worries","1988","East Germany","","","","","3"
"Some worries","1988","West Germany","4647","0.466564706923459","0.456750936482701","0.476378477364217","2"
"Some worries","1988","East Germany","","","","","2"
"Big worries","1989","West Germany","3288","0.340646069701426","0.331164751783939","0.350127387618912","1"
"Big worries","1989","East Germany","","","","","1"
"No worries","1989","West Germany","1764","0.182299600642691","0.174575504305627","0.190023696979755","3"
"No worries","1989","East Germany","","","","","3"
"Some worries","1989","West Germany","4546","0.477054329655883","0.467061927027431","0.487046732284335","2"
"Some worries","1989","East Germany","","","","","2"
"Big worries","1990","West Germany","2537","0.259195882477895","0.2503470009125","0.26804476404329","1"
"Big worries","1990","East Germany","1786","0.410928278039986","0.396446651336807","0.425409904743165","1"
"No worries","1990","West Germany","2398","0.262922202735995","0.254032383395023","0.271812022076967","3"
"No worries","1990","East Germany","819","0.183870873742641","0.172468739358997","0.195273008126284","3"
"Some worries","1990","West Germany","4485","0.47788191478611","0.467794792042098","0.487969037530123","2"
"Some worries","1990","East Germany","1829","0.405200848217374","0.390750756960874","0.419650939473873","2"
"Big worries","1991","West Germany","3988","0.425398983546475","0.41541923214592","0.435378734947029","1"
"Big worries","1991","East Germany","1884","0.478345447585573","0.463121749957872","0.493569145213274","1"
"No worries","1991","West Germany","1161","0.116034089574259","0.109569382335882","0.122498796812635","3"
"No worries","1991","East Germany","373","0.0883039390419146","0.07965679081401","0.0969510872698193","3"
"Some worries","1991","West Germany","4279","0.458566926879267","0.448508916973005","0.468624936785528","2"
"Some worries","1991","East Germany","1879","0.433350613372512","0.418248603658514","0.448452623086511","2"
"Big worries","1992","West Germany","3854","0.395354174730504","0.385435934486643","0.405272414974366","1"
"Big worries","1992","East Germany","1952","0.506190899269511","0.490625051959008","0.521756746580014","1"
"No worries","1992","West Germany","1257","0.134576697743572","0.127653764306951","0.141499631180193","3"
"No worries","1992","East Germany","306","0.0739348022971008","0.0657881103509489","0.0820814942432526","3"
"Some worries","1992","West Germany","4224","0.470069127525923","0.459944445212085","0.480193809839762","2"
"Some worries","1992","East Germany","1705","0.419874298433388","0.404508442615491","0.435240154251285","2"
"Big worries","1993","West Germany","4352","0.451850187992197","0.441720762144744","0.461979613839649","1"
"Big worries","1993","East Germany","2003","0.535990695723278","0.520174019232739","0.551807372213816","1"
"No worries","1993","West Germany","888","0.0999017021835636","0.0937983367271392","0.106005067639988","3"
"No worries","1993","East Germany","249","0.0636858915612272","0.0559411726131675","0.071430610509287","3"
"Some worries","1993","West Germany","4033","0.44824810982424","0.438126045114618","0.458370174533861","2"
"Some worries","1993","East Germany","1567","0.400323412715495","0.384783903309562","0.415862922121429","2"
"Big worries","1994","West Germany","4011","0.434149347208462","0.423963589248991","0.444335105167933","1"
"Big worries","1994","East Germany","2009","0.549969187648405","0.534103280704458","0.565835094592353","1"
"No worries","1994","West Germany","923","0.101637073042333","0.0954273125386745","0.107846833545992","3"
"No worries","1994","East Germany","245","0.0657011018981815","0.0577997056178931","0.0736024981784699","3"
"Some worries","1994","West Germany","4162","0.464213579749205","0.453964670759758","0.474462488738652","2"
"Some worries","1994","East Germany","1523","0.384329710453413","0.368816536009107","0.39984288489772","2"
"Big worries","1995","West Germany","4435","0.44576725700261","0.435807753700115","0.455726760305105","1"
"Big worries","1995","East Germany","1869","0.527462270779198","0.511323357620933","0.543601183937463","1"
"No worries","1995","West Germany","991","0.108054217311144","0.101833684332967","0.11427475028932","3"
"No worries","1995","East Germany","261","0.067849541765783","0.0597197989329872","0.0759792845985789","3"
"Some worries","1995","West Germany","4142","0.446178525686246","0.436218126699012","0.45613892467348","2"
"Some worries","1995","East Germany","1546","0.404688187455019","0.38882125935831","0.420555115551728","2"
"Big worries","1996","West Germany","3478","0.362467282792479","0.352740123649207","0.372194441935751","1"
"Big worries","1996","East Germany","1784","0.503607377679245","0.487470803610726","0.519743951747764","1"
"No worries","1996","West Germany","1301","0.140002526323747","0.13298123649091","0.147023816156584","3"
"No worries","1996","East Germany","323","0.0850956736517777","0.0760904559619676","0.0941008913415877","3"
"Some worries","1996","West Germany","4603","0.497530190883774","0.487412880291859","0.507647501475688","2"
"Some worries","1996","East Germany","1581","0.411296948668977","0.395415923939111","0.427177973398843","2"
"Big worries","1997","West Germany","2811","0.308589135962065","0.299155040415274","0.318023231508855","1"
"Big worries","1997","East Germany","1457","0.427043565484019","0.410963316270721","0.443123814697317","1"
"No worries","1997","West Germany","1950","0.210511241271345","0.20218493319554","0.21883754934715","3"
"No worries","1997","East Germany","483","0.126621115154529","0.115810502807286","0.137431727501773","3"
"Some worries","1997","West Germany","4448","0.48089962276659","0.470695051924639","0.491104193608542","2"
"Some worries","1997","East Germany","1695","0.446335319361452","0.430175000682447","0.462495638040456","2"
"Big worries","1998","West Germany","3782","0.370029968059533","0.360742742936569","0.379317193182496","1"
"Big worries","1998","East Germany","1619","0.446161426964826","0.430504085365303","0.461818768564349","1"
"No worries","1998","West Germany","1628","0.160419321247928","0.153359931924386","0.167478710571471","3"
"No worries","1998","East Germany","440","0.109342584425982","0.0995131070339639","0.119172061817999","3"
"Some worries","1998","West Germany","4972","0.469550710692539","0.459950721020856","0.479150700364222","2"
"Some worries","1998","East Germany","1813","0.444495988609193","0.428844417473781","0.460147559744604","2"
"Big worries","1999","West Germany","3742","0.396755418848873","0.387131119916536","0.40637971778121","1"
"Big worries","1999","East Germany","1507","0.431631931534636","0.415883840705759","0.447380022363513","1"
"No worries","1999","West Germany","1472","0.139056719875689","0.132249900658115","0.145863539093262","3"
"No worries","1999","East Germany","471","0.1133384484749","0.103259299542072","0.123417597407729","3"
"Some worries","1999","West Germany","4712","0.464187861275438","0.454376842217184","0.473998880333693","2"
"Some worries","1999","East Germany","1822","0.455029619990463","0.439196643176157","0.47086259680477","2"
"Big worries","2000","West Germany","5484","0.306770579114165","0.300075439024829","0.313465719203501","1"
"Big worries","2000","East Germany","2351","0.423627846385999","0.410942719708903","0.436312973063094","1"
"No worries","2000","West Germany","3747","0.205280830091015","0.199416811147204","0.211144849034826","3"
"No worries","2000","East Germany","722","0.115049665161104","0.106858358372625","0.123240971949584","3"
"Some worries","2000","West Germany","8994","0.48794859079482","0.480691573812028","0.495205607777612","2"
"Some worries","2000","East Germany","2756","0.461322488452897","0.448525204719155","0.474119772186639","2"
"Big worries","2001","West Germany","4494","0.281695326663275","0.274822165751346","0.288568487575205","1"
"Big worries","2001","East Germany","1896","0.371747309873872","0.358893280977206","0.384601338770539","1"
"No worries","2001","West Germany","3692","0.220024353190179","0.213694578631206","0.226354127749153","3"
"No worries","2001","East Germany","820","0.149517603624922","0.14003282924419","0.159002378005654","3"
"Some worries","2001","West Germany","8268","0.498280320146545","0.490640559010577","0.505920081282514","2"
"Some worries","2001","East Germany","2714","0.478735086501205","0.465448144111104","0.492022028891306","2"
"Big worries","2002","West Germany","7284","0.432748433656642","0.425427832964689","0.440069034348595","1"
"Big worries","2002","East Germany","2756","0.527325669035084","0.514045346111543","0.540605991958626","1"
"No worries","2002","West Germany","2325","0.128790534270165","0.123841227429407","0.133739841110923","3"
"No worries","2002","East Germany","443","0.0809713552652564","0.0737150023215503","0.0882277082089624","3"
"Some worries","2002","West Germany","7987","0.438461032073193","0.431129469171436","0.44579259497495","2"
"Some worries","2002","East Germany","2230","0.391702975699659","0.37871849899399","0.404687452405328","2"
"Big worries","2003","West Germany","9928","0.622336844595411","0.615012895868612","0.62966079332221","1"
"Big worries","2003","East Germany","3706","0.70692013003287","0.694730066298754","0.719110193766985","1"
"No worries","2003","West Germany","1154","0.0644576940553453","0.0607479040411674","0.0681674840695231","3"
"No worries","2003","East Germany","226","0.0436484044858302","0.038176723273698","0.0491200856979625","3"
"Some worries","2003","West Germany","5750","0.313205461349244","0.306198845463503","0.320212077234984","2"
"Some worries","2003","East Germany","1424","0.2494314654813","0.237843729195428","0.261019201767172","2"
"Big worries","2004","West Germany","6331","0.404126156914574","0.396601081269909","0.411651232559239","1"
"Big worries","2004","East Germany","2286","0.46806834332419","0.454542546639932","0.481594140008448","1"
"No worries","2004","West Germany","2447","0.142938982999145","0.137571675916913","0.148306290081376","3"
"No worries","2004","East Germany","511","0.0965815999094826","0.0885745605176902","0.104588639301275","3"
"Some worries","2004","West Germany","7558","0.452934860086281","0.445301554954205","0.460568165218358","2"
"Some worries","2004","East Germany","2431","0.435350056766328","0.421910366850116","0.448789746682539","2"
"Big worries","2005","West Germany","5723","0.38577442673421","0.378149453050297","0.393399400418123","1"
"Big worries","2005","East Germany","2337","0.484983593242197","0.471192726518861","0.498774459965534","1"
"No worries","2005","West Germany","2444","0.148030871036879","0.142468041381461","0.153593700692296","3"
"No worries","2005","East Germany","463","0.0937114068094516","0.0856697230300044","0.101753090588899","3"
"Some worries","2005","West Germany","7489","0.466194702228912","0.45838053337553","0.474008871082293","2"
"Some worries","2005","East Germany","2245","0.421304999948351","0.40767986923501","0.434930130661693","2"
