"plh0038","year","regtyp","sex","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1988","Rural Area","Female","473","0.448853545568186","0.418359960805732","0.47934713033064","1"
"Big worries","1988","Rural Area","Male","353","0.33518383993699","0.305689216108621","0.364678463765359","1"
"Big worries","1988","Urban Area","Female","1791","0.468308844686919","0.452823817546567","0.483793871827271","1"
"Big worries","1988","Urban Area","Male","1384","0.34788037606581","0.332992939068237","0.362767813063383","1"
"No worries","1988","Rural Area","Female","113","0.106436046821146","0.0875287330503369","0.125343360591954","3"
"No worries","1988","Rural Area","Male","156","0.165672262605039","0.142442552793749","0.188901972416329","3"
"No worries","1988","Urban Area","Female","398","0.0920844790663323","0.0831115959423507","0.101057362190314","3"
"No worries","1988","Urban Area","Male","612","0.158374900403518","0.146963371009355","0.16978642979768","3"
"Some worries","1988","Rural Area","Female","436","0.444710407610668","0.414244013436784","0.475176801784552","2"
"Some worries","1988","Rural Area","Male","475","0.499143897457971","0.467903258376684","0.530384536539258","2"
"Some worries","1988","Urban Area","Female","1800","0.439606676246749","0.424204053130222","0.455009299363275","2"
"Some worries","1988","Urban Area","Male","1936","0.493744723530672","0.478117660942783","0.509371786118561","2"
"Big worries","1989","Rural Area","Female","376","0.375654190305446","0.344939006067091","0.4063693745438","1"
"Big worries","1989","Rural Area","Male","261","0.263573989931597","0.235409622647043","0.291738357216152","1"
"Big worries","1989","Urban Area","Female","1514","0.395625250120324","0.380302249302053","0.410948250938594","1"
"Big worries","1989","Urban Area","Male","1137","0.291128471451267","0.276667505431049","0.305589437471486","1"
"No worries","1989","Rural Area","Female","128","0.130801873476437","0.109416699969059","0.152187046983815","3"
"No worries","1989","Rural Area","Male","219","0.247440953080323","0.219854856991885","0.275027049168761","3"
"No worries","1989","Urban Area","Female","567","0.137572866767278","0.126779019527623","0.148366714006932","3"
"No worries","1989","Urban Area","Male","850","0.229006045418818","0.215630233334154","0.242381857503482","3"
"Some worries","1989","Rural Area","Female","451","0.493543936218117","0.461835107278456","0.525252765157778","2"
"Some worries","1989","Rural Area","Male","460","0.488985056988079","0.457029325891311","0.520940788084848","2"
"Some worries","1989","Urban Area","Female","1831","0.466801883112399","0.451168273207107","0.48243549301769","2"
"Some worries","1989","Urban Area","Male","1804","0.479865483129915","0.46396212670493","0.4957688395549","2"
"Big worries","1990","Rural Area","Female","930","0.360270861387441","0.341143588970634","0.379398133804248","1"
"Big worries","1990","Rural Area","Male","729","0.284870138245713","0.266351621832736","0.30338865465869","1"
"Big worries","1990","Urban Area","Female","1504","0.311624680964536","0.298270763872296","0.324978598056776","1"
"Big worries","1990","Urban Area","Male","1132","0.232542896259","0.22012237965721","0.24496341286079","1"
"No worries","1990","Rural Area","Female","429","0.194422990890114","0.178655312633567","0.210190669146662","3"
"No worries","1990","Rural Area","Male","562","0.271086501146206","0.252848291076919","0.289324711215492","3"
"No worries","1990","Urban Area","Female","918","0.200711175049404","0.18916288311624","0.212259466982569","3"
"No worries","1990","Urban Area","Male","1282","0.31214179430302","0.29851836355628","0.325765225049759","3"
"Some worries","1990","Rural Area","Female","1061","0.445306147722445","0.425504723425644","0.465107572019246","2"
"Some worries","1990","Rural Area","Male","991","0.444043360608081","0.423657764196341","0.464428957019821","2"
"Some worries","1990","Urban Area","Female","2199","0.48766414398606","0.473252354996538","0.502075932975581","2"
"Some worries","1990","Urban Area","Male","2030","0.45531530943798","0.440673667672073","0.469956951203888","2"
"Big worries","1991","Rural Area","Female","1156","0.490447317756697","0.470350641886666","0.510543993626727","1"
"Big worries","1991","Rural Area","Male","863","0.375632553534658","0.355581883048649","0.395683224020667","1"
"Big worries","1991","Urban Area","Female","2216","0.501342923636393","0.486768235341641","0.515917611931146","1"
"Big worries","1991","Urban Area","Male","1602","0.364844994091681","0.350516600169427","0.379173388013934","1"
"No worries","1991","Rural Area","Female","180","0.0778722129432896","0.0670996184327855","0.0886448074537937","3"
"No worries","1991","Rural Area","Male","311","0.140295684533992","0.125916843831736","0.154674525236247","3"
"No worries","1991","Urban Area","Female","375","0.074489890580178","0.0668362143038707","0.0821435668564852","3"
"No worries","1991","Urban Area","Male","661","0.152575300719713","0.141872532250679","0.163278069188746","3"
"Some worries","1991","Rural Area","Female","1041","0.431680469300014","0.411768647780924","0.451592290819104","2"
"Some worries","1991","Rural Area","Male","1067","0.48407176193135","0.463380990336785","0.504762533525915","2"
"Some worries","1991","Urban Area","Female","1930","0.424167185783429","0.409761047596642","0.438573323970216","2"
"Some worries","1991","Urban Area","Male","2073","0.482579705188607","0.467706323928021","0.497453086449192","2"
"Big worries","1992","Rural Area","Female","1112","0.469024825055657","0.448536287892148","0.489513362219166","1"
"Big worries","1992","Rural Area","Male","844","0.373623386901766","0.35306452166895","0.394182252134581","1"
"Big worries","1992","Urban Area","Female","2181","0.473312585876178","0.458732798514684","0.487892373237672","1"
"Big worries","1992","Urban Area","Male","1622","0.351691386208574","0.337365956851865","0.366016815565282","1"
"No worries","1992","Rural Area","Female","187","0.0835232954789758","0.0721642862001557","0.0948823047577958","3"
"No worries","1992","Rural Area","Male","270","0.145159506144931","0.130189236245008","0.160129776044854","3"
"No worries","1992","Urban Area","Female","418","0.0897032768904133","0.0813588533965733","0.0980477003842533","3"
"No worries","1992","Urban Area","Male","677","0.167169498115603","0.155975307026123","0.178363689205083","3"
"Some worries","1992","Rural Area","Female","980","0.447451879465368","0.427037595585584","0.467866163345151","2"
"Some worries","1992","Rural Area","Male","1013","0.481217106953304","0.459983308131861","0.502450905774746","2"
"Some worries","1992","Urban Area","Female","1906","0.436984137233409","0.422499959512188","0.451468314954629","2"
"Some worries","1992","Urban Area","Male","1969","0.481139115675823","0.466149286480558","0.496128944871089","2"
"Big worries","1993","Rural Area","Female","1246","0.542398501377779","0.521885883123341","0.562911119632217","1"
"Big worries","1993","Rural Area","Male","883","0.405188758975463","0.384211753035842","0.426165764915085","1"
"Big worries","1993","Urban Area","Female","2431","0.531875379879324","0.517249182119253","0.546501577639394","1"
"Big worries","1993","Urban Area","Male","1795","0.393044780258888","0.378362217007963","0.407727343509813","1"
"No worries","1993","Rural Area","Female","115","0.0546260463265895","0.0452694080759739","0.0639826845772051","3"
"No worries","1993","Rural Area","Male","247","0.122005954540372","0.108020985087508","0.135990923993236","3"
"No worries","1993","Urban Area","Female","285","0.0641306554483942","0.0569496342913545","0.0713116766054338","3"
"No worries","1993","Urban Area","Male","490","0.128736595406797","0.118668941332398","0.138804249481196","3"
"Some worries","1993","Rural Area","Female","905","0.402975452295631","0.382780002601362","0.423170901989901","2"
"Some worries","1993","Rural Area","Male","974","0.472805286484164","0.45147228770439","0.494138285263938","2"
"Some worries","1993","Urban Area","Female","1755","0.403993964672282","0.389610665182578","0.418377264161986","2"
"Some worries","1993","Urban Area","Male","1966","0.478218624334316","0.463202423498836","0.493234825169795","2"
"Big worries","1994","Rural Area","Female","1217","0.550237691212548","0.529557952051201","0.570917430373895","1"
"Big worries","1994","Rural Area","Male","851","0.383869940698546","0.362924654786021","0.40481522661107","1"
"Big worries","1994","Urban Area","Female","2272","0.504770897000746","0.490077712405355","0.519464081596136","1"
"Big worries","1994","Urban Area","Male","1680","0.393016331239483","0.37812223021402","0.407910432264947","1"
"No worries","1994","Rural Area","Female","130","0.0619820360218577","0.0519585946027629","0.0720054774409526","3"
"No worries","1994","Rural Area","Male","246","0.126254921541786","0.111950359324954","0.140559483758618","3"
"No worries","1994","Urban Area","Female","293","0.0639337401769499","0.0567444824414805","0.0711229979124193","3"
"No worries","1994","Urban Area","Male","499","0.129494501208532","0.119256105365266","0.139732897051797","3"
"Some worries","1994","Rural Area","Male","974","0.489875137759668","0.468345387797533","0.511404887721804","2"
"Some worries","1994","Rural Area","Female","876","0.387780272765594","0.367525616593178","0.40803492893801","2"
"Some worries","1994","Urban Area","Female","1883","0.431295362822304","0.416740889954142","0.445849835690466","2"
"Some worries","1994","Urban Area","Male","1952","0.477489167551985","0.462257413991006","0.492720921112964","2"
"Big worries","1995","Rural Area","Female","1211","0.537244123857186","0.51680008032944","0.557688167384932","1"
"Big worries","1995","Rural Area","Male","905","0.409931163093019","0.389137227705606","0.430725098480431","1"
"Big worries","1995","Urban Area","Female","2394","0.507856687282137","0.493377915127767","0.522335459436506","1"
"Big worries","1995","Urban Area","Male","1794","0.397618255574919","0.382869785678948","0.412366725470889","1"
"No worries","1995","Rural Area","Female","134","0.0530958982101642","0.043902237466542","0.0622895589537863","3"
"No worries","1995","Rural Area","Male","267","0.129212723109622","0.115030687865341","0.143394758353904","3"
"No worries","1995","Urban Area","Female","325","0.0746256703731765","0.0670150826071631","0.0822362581391899","3"
"No worries","1995","Urban Area","Male","526","0.138046124646685","0.127650944254128","0.148441305039242","3"
"Some worries","1995","Rural Area","Female","940","0.40965997793265","0.389496387329273","0.429823568536027","2"
"Some worries","1995","Rural Area","Male","977","0.460856113797359","0.439781243897901","0.481930983696816","2"
"Some worries","1995","Urban Area","Female","1861","0.417517642344687","0.40323547374096","0.431799810948413","2"
"Some worries","1995","Urban Area","Male","1910","0.464335619778396","0.449306266550445","0.479364973006347","2"
"Big worries","1996","Rural Area","Female","1099","0.475928576906981","0.455392851042242","0.496464302771719","1"
"Big worries","1996","Rural Area","Male","794","0.342470121078311","0.322383596967872","0.36255664518875","1"
"Big worries","1996","Urban Area","Female","1996","0.444468139560601","0.429961089314134","0.458975189807068","1"
"Big worries","1996","Urban Area","Male","1372","0.309017496463009","0.29495188870192","0.323083104224097","1"
"No worries","1996","Rural Area","Female","165","0.0717717309558942","0.0611584897852621","0.0823849721265264","3"
"No worries","1996","Rural Area","Male","325","0.161905443201994","0.146313044350788","0.177497842053199","3"
"No worries","1996","Urban Area","Female","412","0.0862609167334838","0.078064529894571","0.0944573035723967","3"
"No worries","1996","Urban Area","Male","722","0.189758226259873","0.177822713993834","0.201693738525912","3"
"Some worries","1996","Rural Area","Female","1008","0.452299692137125","0.431833899659049","0.472765484615202","2"
"Some worries","1996","Rural Area","Male","1025","0.495624435719695","0.474460858624421","0.516788012814969","2"
"Some worries","1996","Urban Area","Female","2099","0.469270943705915","0.454701177708721","0.483840709703109","2"
"Some worries","1996","Urban Area","Male","2052","0.501224277277118","0.486004715612726","0.51644383894151","2"
"Big worries","1997","Rural Area","Female","915","0.410841008360283","0.390430484844085","0.431251531876481","1"
"Big worries","1997","Rural Area","Male","604","0.263749846489147","0.244947343330337","0.282552349647956","1"
"Big worries","1997","Urban Area","Female","1665","0.386231507264641","0.371848516001115","0.400614498528166","1"
"Big worries","1997","Urban Area","Male","1083","0.263029201617704","0.249550866348052","0.276507536887356","1"
"No worries","1997","Rural Area","Female","264","0.125392052200004","0.111653444874317","0.13913065952569","3"
"No worries","1997","Rural Area","Male","482","0.238423229266703","0.220241382605305","0.256605075928101","3"
"No worries","1997","Urban Area","Female","632","0.138409258812811","0.128207943883755","0.148610573741867","3"
"No worries","1997","Urban Area","Male","1055","0.268760757998699","0.255189446920515","0.282332069076884","3"
"Some worries","1997","Rural Area","Female","1053","0.463766939439713","0.443078502406161","0.484455376473266","2"
"Some worries","1997","Rural Area","Male","1024","0.49782692424415","0.47649290090011","0.519160947588191","2"
"Some worries","1997","Urban Area","Female","2105","0.475359233922549","0.460606753195759","0.490111714649339","2"
"Some worries","1997","Urban Area","Male","1961","0.468210040383596","0.452934395282565","0.483485685484627","2"
"Big worries","1998","Rural Area","Female","1144","0.463651881210655","0.444076675000268","0.483227087421042","1"
"Big worries","1998","Rural Area","Male","798","0.333770855908895","0.314785884926306","0.352755826891484","1"
"Big worries","1998","Urban Area","Female","2043","0.435990705161143","0.422066314569038","0.449915095753248","1"
"Big worries","1998","Urban Area","Male","1416","0.314870945645971","0.301329051735691","0.328412839556251","1"
"No worries","1998","Rural Area","Female","229","0.0958294764454465","0.08427469642439","0.107384256466503","3"
"No worries","1998","Rural Area","Male","419","0.182945625599358","0.16738022105229","0.198511030146427","3"
"No worries","1998","Urban Area","Female","552","0.113165493807926","0.104269944852844","0.122061042763007","3"
"No worries","1998","Urban Area","Male","868","0.202273693372733","0.190561895202055","0.213985491543411","3"
"Some worries","1998","Rural Area","Female","1120","0.440518642343899","0.421030882999735","0.460006401688062","2"
"Some worries","1998","Rural Area","Male","1153","0.483283518491747","0.463164765090832","0.503402271892662","2"
"Some worries","1998","Urban Area","Female","2277","0.450843801030931","0.43687190170439","0.464815700357472","2"
"Some worries","1998","Urban Area","Male","2235","0.482855360981296","0.468285967835626","0.497424754126966","2"
"Big worries","1999","Rural Area","Female","1062","0.469878027394979","0.450030116355509","0.489725938434448","1"
"Big worries","1999","Rural Area","Male","753","0.360039256133255","0.340375033170134","0.379703479096376","1"
"Big worries","1999","Urban Area","Female","2005","0.457578650858429","0.443283886921995","0.471873414794863","1"
"Big worries","1999","Urban Area","Male","1429","0.333625072372699","0.319600428367481","0.347649716377917","1"
"No worries","1999","Rural Area","Female","254","0.102642403302386","0.0905731469574224","0.11471165964735","3"
"No worries","1999","Rural Area","Male","404","0.166551777110213","0.151288803875955","0.181814750344472","3"
"No worries","1999","Urban Area","Female","476","0.0889441905618285","0.0807763545769352","0.0971120265467219","3"
"No worries","1999","Urban Area","Male","809","0.18303610226621","0.171534112058736","0.194538092473683","3"
"Some worries","1999","Rural Area","Female","1113","0.427479569302635","0.407805802927798","0.447153335677473","2"
"Some worries","1999","Rural Area","Male","1132","0.473408966756532","0.452954876673676","0.493863056839388","2"
"Some worries","1999","Urban Area","Female","2185","0.453477158579743","0.439192903697187","0.467761413462298","2"
"Some worries","1999","Urban Area","Male","2104","0.483338825361091","0.468474954067522","0.49820269665466","2"
"Big worries","2000","Rural Area","Female","1682","0.400584959981864","0.385854589285529","0.4153153306782","1"
"Big worries","2000","Rural Area","Male","1160","0.294959138695117","0.2808075843039","0.309110693086334","1"
"Big worries","2000","Urban Area","Female","3021","0.373878885507952","0.363439151295961","0.384318619719943","1"
"Big worries","2000","Urban Area","Male","1972","0.26173286093067","0.251825980166477","0.271639741694863","1"
"No worries","2000","Rural Area","Female","507","0.121854364623127","0.112020904593159","0.131687824653094","3"
"No worries","2000","Rural Area","Male","808","0.201103227334794","0.188664643822043","0.213541810847545","3"
"No worries","2000","Urban Area","Female","1262","0.153253408476364","0.145480624511249","0.161026192441478","3"
"No worries","2000","Urban Area","Male","1892","0.251613753527486","0.241833927530187","0.261393579524785","3"
"Some worries","2000","Rural Area","Female","2062","0.477560675395009","0.462545350038019","0.492576000751998","2"
"Some worries","2000","Rural Area","Male","2021","0.503937633970089","0.488421889829201","0.519453378110976","2"
"Some worries","2000","Urban Area","Female","3968","0.472867706015684","0.462095009211642","0.483640402819727","2"
"Some worries","2000","Urban Area","Male","3699","0.486653385541844","0.475388772789509","0.497917998294179","2"
"Big worries","2001","Rural Area","Female","1364","0.36388030777879","0.348669173661425","0.379091441896154","1"
"Big worries","2001","Rural Area","Male","954","0.276653071167312","0.262106639843951","0.291199502490673","1"
"Big worries","2001","Urban Area","Female","2447","0.333057661190757","0.322423737275023","0.343691585106491","1"
"Big worries","2001","Urban Area","Male","1625","0.240807476148698","0.230690897119754","0.250924055177642","1"
"No worries","2001","Rural Area","Female","503","0.131424546447508","0.120742488781328","0.142106604113689","3"
"No worries","2001","Rural Area","Male","802","0.220096239244395","0.206623924813065","0.233568553675725","3"
"No worries","2001","Urban Area","Female","1368","0.176542401617719","0.167939700661553","0.185145102573885","3"
"No worries","2001","Urban Area","Male","1839","0.268821369178899","0.258331589328795","0.279311149029003","3"
"Some worries","2001","Rural Area","Female","1976","0.504695145773702","0.48888762523506","0.520502666312344","2"
"Some worries","2001","Rural Area","Male","1877","0.503250689588293","0.486992348972896","0.51950903020369","2"
"Some worries","2001","Urban Area","Female","3731","0.490399937191524","0.479120702586491","0.501679171796558","2"
"Some worries","2001","Urban Area","Male","3398","0.490371154672403","0.478543130793486","0.502199178551319","2"
"Big worries","2002","Rural Area","Female","1998","0.514207790956677","0.49854393134672","0.529871650566634","1"
"Big worries","2002","Rural Area","Male","1480","0.406132480306628","0.390340109590118","0.421924851023137","1"
"Big worries","2002","Urban Area","Female","3868","0.503550414286793","0.492589362247176","0.514511466326409","1"
"Big worries","2002","Urban Area","Male","2694","0.383706883862114","0.372631731976202","0.394782035748027","1"
"No worries","2002","Rural Area","Female","258","0.0714611385218975","0.0633880597337949","0.0795342173100002","3"
"No worries","2002","Rural Area","Male","482","0.132956846482575","0.122038813762587","0.143874879202563","3"
"No worries","2002","Urban Area","Female","801","0.0947345451616887","0.0883145404670306","0.101154549856347","3"
"No worries","2002","Urban Area","Male","1227","0.163731816094848","0.155304378140662","0.172159254049034","3"
"Some worries","2002","Rural Area","Female","1655","0.414331070521426","0.398892608759882","0.42976953228297","2"
"Some worries","2002","Rural Area","Male","1753","0.460910673210797","0.444881636215176","0.476939710206419","2"
"Some worries","2002","Urban Area","Female","3324","0.401715040551519","0.390967569766106","0.412462511336932","2"
"Some worries","2002","Urban Area","Male","3485","0.452561300043038","0.44122522553708","0.463897374548995","2"
"Big worries","2003","Rural Area","Female","2595","0.698422644820644","0.683778527199043","0.713066762442246","1"
"Big worries","2003","Rural Area","Male","2040","0.597342940510371","0.581198630152477","0.613487250868265","1"
"Big worries","2003","Urban Area","Female","5152","0.693751382958403","0.683473356338914","0.704029409577892","1"
"Big worries","2003","Urban Area","Male","3847","0.569231847387352","0.557749154302503","0.580714540472201","1"
"No worries","2003","Rural Area","Female","154","0.043813138243743","0.0372821597234546","0.0503441167640314","3"
"No worries","2003","Rural Area","Male","260","0.0735566309557138","0.0649633240121003","0.0821499378993273","3"
"No worries","2003","Urban Area","Female","361","0.0409864124769336","0.0365655900323293","0.0454072349215378","3"
"No worries","2003","Urban Area","Male","605","0.0833682660282591","0.0769580126429221","0.089778519413596","3"
"Some worries","2003","Rural Area","Female","1024","0.257764216935613","0.243807381867934","0.271721052003291","2"
"Some worries","2003","Rural Area","Male","1245","0.329100428533915","0.313632471665347","0.344568385402484","2"
"Some worries","2003","Urban Area","Female","2213","0.265262204564663","0.255418136296066","0.275106272833261","2"
"Some worries","2003","Urban Area","Male","2692","0.347399886584389","0.336358699297109","0.358441073871669","2"
"Big worries","2004","Rural Area","Female","1700","0.464472932913037","0.448383268468047","0.480562597358028","1"
"Big worries","2004","Rural Area","Male","1251","0.37492692738102","0.358798723570014","0.391055131192026","1"
"Big worries","2004","Urban Area","Female","3417","0.482096535062146","0.47079546581991","0.493397604304382","1"
"Big worries","2004","Urban Area","Male","2249","0.341459331858956","0.33027213174721","0.352646531970702","1"
"No worries","2004","Rural Area","Female","316","0.0964500841630969","0.0869264336729329","0.105973734653261","3"
"No worries","2004","Rural Area","Male","555","0.167517409980083","0.155076136231726","0.179958683728439","3"
"No worries","2004","Urban Area","Female","797","0.0982191591191919","0.0914882034474548","0.104950114790929","3"
"No worries","2004","Urban Area","Male","1290","0.175616164980702","0.166639653478778","0.184592676482626","3"
"Some worries","2004","Rural Area","Female","1675","0.439076982923866","0.423066735825934","0.455087230021798","2"
"Some worries","2004","Rural Area","Male","1655","0.457555662638897","0.440958003224846","0.474153322052949","2"
"Some worries","2004","Urban Area","Female","3296","0.419684305818662","0.408522829428108","0.430845782209216","2"
"Some worries","2004","Urban Area","Male","3363","0.482924503160342","0.47113549649231","0.494713509828374","2"
"Big worries","2005","Rural Area","Female","1676","0.47736407420931","0.460949460983694","0.493778687434926","1"
"Big worries","2005","Rural Area","Male","1174","0.370599886359377","0.354099268774952","0.387100503943802","1"
"Big worries","2005","Urban Area","Female","3140","0.463185849878473","0.451705408651099","0.474666291105847","1"
"Big worries","2005","Urban Area","Male","2070","0.32205330506022","0.310785470535081","0.333321139585359","1"
"No worries","2005","Rural Area","Female","320","0.10201918058018","0.0920724442878082","0.111965916872552","3"
"No worries","2005","Rural Area","Male","521","0.158725098993184","0.146240461998436","0.171209735987933","3"
"No worries","2005","Urban Area","Female","809","0.102090399682956","0.0951196783738673","0.109061120992045","3"
"No worries","2005","Urban Area","Male","1257","0.183612486087272","0.174276115350235","0.192948856824309","3"
"Some worries","2005","Rural Area","Female","1561","0.42061674521051","0.404393698926306","0.436839791494714","2"
"Some worries","2005","Rural Area","Male","1596","0.470675014647439","0.453621813317902","0.487728215976975","2"
"Some worries","2005","Urban Area","Female","3298","0.434723750438571","0.423310587601006","0.446136913276136","2"
"Some worries","2005","Urban Area","Male","3279","0.494334208852508","0.482277717856357","0.506390699848659","2"
"Big worries","2006","Rural Area","Female","1867","0.485897465582402","0.470095537237597","0.501699393927208","1"
"Big worries","2006","Rural Area","Male","1400","0.386111293643918","0.370057512185368","0.402165075102468","1"
"Big worries","2006","Urban Area","Female","3577","0.478148398115989","0.466948144567886","0.489348651664091","1"
"Big worries","2006","Urban Area","Male","2531","0.365965746509348","0.354615559805197","0.377315933213498","1"
"No worries","2006","Rural Area","Female","303","0.0836248844135285","0.0748726829153157","0.0923770859117414","3"
"No worries","2006","Rural Area","Male","462","0.132881580635866","0.121688545402485","0.144074615869248","3"
"No worries","2006","Urban Area","Female","682","0.0846120748664407","0.0783719719369902","0.0908521777958912","3"
"No worries","2006","Urban Area","Male","1053","0.153954483598986","0.145450557830791","0.162458409367182","3"
"Some worries","2006","Rural Area","Female","1673","0.430477650004069","0.41482299183688","0.446132308171258","2"
"Some worries","2006","Rural Area","Male","1671","0.481007125720216","0.464531848729602","0.497482402710829","2"
"Some worries","2006","Urban Area","Female","3382","0.43723952701757","0.426117229910744","0.448361824124397","2"
"Some worries","2006","Urban Area","Male","3335","0.480079769891666","0.468307736465169","0.491851803318162","2"
"Big worries","2007","Rural Area","Female","1458","0.401756921812036","0.385722219054844","0.417791624569229","1"
"Big worries","2007","Rural Area","Male","1111","0.343234980802885","0.327152385107107","0.359317576498664","1"
"Big worries","2007","Urban Area","Female","2900","0.421322732653131","0.409862365534811","0.43278309977145","1"
"Big worries","2007","Urban Area","Male","1944","0.314680007057961","0.303314240087924","0.326045774027998","1"
"No worries","2007","Rural Area","Female","334","0.096295101357581","0.0866466901608237","0.105943512554338","3"
"No worries","2007","Rural Area","Male","539","0.154755135297433","0.142504202107926","0.16700606848694","3"
"No worries","2007","Urban Area","Female","838","0.11161703717724","0.104308369274973","0.118925705079508","3"
"No worries","2007","Urban Area","Male","1209","0.193149563937035","0.183487701360744","0.202811426513327","3"
"Some worries","2007","Rural Area","Female","1799","0.501947976830383","0.485594613084714","0.518301340576051","2"
"Some worries","2007","Rural Area","Male","1698","0.502009883899681","0.485073454273775","0.518946313525588","2"
"Some worries","2007","Urban Area","Female","3393","0.467060230169629","0.455480501527395","0.478639958811863","2"
"Some worries","2007","Urban Area","Male","3260","0.492170429005004","0.479934576802757","0.50440628120725","2"
"Big worries","2008","Rural Area","Female","1217","0.375387947280392","0.359087722841375","0.391688171719409","1"
"Big worries","2008","Rural Area","Male","916","0.298629317030398","0.282659923103505","0.314598710957291","1"
"Big worries","2008","Urban Area","Female","2404","0.370324730209043","0.358799781899152","0.381849678518933","1"
"Big worries","2008","Urban Area","Male","1637","0.279046510063422","0.267760173020091","0.290332847106753","1"
"No worries","2008","Rural Area","Female","403","0.121657958051447","0.110653964207842","0.132661951895053","3"
"No worries","2008","Rural Area","Male","568","0.183137726783422","0.169641519552234","0.19663393401461","3"
"No worries","2008","Urban Area","Female","876","0.120647084275878","0.112873356477464","0.128420812074292","3"
"No worries","2008","Urban Area","Male","1310","0.217109575679197","0.206735460310244","0.22748369104815","3"
"Some worries","2008","Rural Area","Female","1770","0.502954094668161","0.486123065747856","0.519785123588466","2"
"Some worries","2008","Rural Area","Male","1671","0.518232956186181","0.500797654474317","0.535668257898044","2"
"Some worries","2008","Urban Area","Female","3464","0.509028185515079","0.497096865179188","0.52095950585097","2"
"Some worries","2008","Urban Area","Male","3120","0.503843914257381","0.491262824419989","0.516425004094774","2"
"Big worries","2009","Rural Area","Female","1143","0.359720152182786","0.343128392238186","0.376311912127386","1"
"Big worries","2009","Rural Area","Male","811","0.285069140188909","0.268965514797811","0.301172765580007","1"
"Big worries","2009","Urban Area","Female","2143","0.365405526678708","0.353442281659149","0.377368771698267","1"
"Big worries","2009","Urban Area","Male","1393","0.257648050081556","0.246194670305013","0.269101429858098","1"
"No worries","2009","Rural Area","Female","357","0.120623638522248","0.109363888194264","0.131883388850231","3"
