"plh0038","year","sex","n","percent","lower_confidence","upper_confidence","value"
"Some worries","1988","Female","2236","0.44076052378827","0.427014213428779","0.454506834147761","2"
"Some worries","1988","Male","2411","0.494977071516367","0.481000834957722","0.508953308075013","2"
"Big worries","1989","Female","1890","0.391270763527416","0.377559793001843","0.404981734052989","1"
"Big worries","1989","Male","1398","0.284914943590743","0.272052956115512","0.297776931065975","1"
"No worries","1989","Female","695","0.13609652050529","0.126463254770897","0.145729786239683","3"
"No worries","1989","Male","1069","0.233163111930092","0.221114055549481","0.245212168310704","3"
"Some worries","1989","Female","2282","0.472632715967294","0.458606649253114","0.486658782681474","2"
"Some worries","1989","Male","2264","0.481921944479164","0.467683663247791","0.496160225710538","2"
"Big worries","1990","Female","2453","0.3264547682957","0.315540635353347","0.337368901238054","1"
"Big worries","1990","Male","1870","0.248424965371963","0.238126744810803","0.258723185933123","1"
"No worries","1990","Female","1359","0.199109287874516","0.189814772792385","0.208403802956648","3"
"No worries","1990","Male","1858","0.300029719551655","0.289107765734118","0.310951673369192","3"
"Some worries","1990","Female","3279","0.474435943829783","0.462813539810908","0.486058347848659","2"
"Some worries","1990","Male","3035","0.451545315076382","0.439684912159607","0.463405717993158","2"
"Big worries","1991","Female","3394","0.498064842445918","0.486306463480607","0.50982322141123","1"
"Big worries","1991","Male","2478","0.368163138309321","0.356543105857539","0.379783170761104","1"
"No worries","1991","Female","556","0.0753459249015854","0.0691386607149956","0.0815531890881751","3"
"No worries","1991","Male","978","0.148902524845302","0.140325722700309","0.157479326990296","3"
"Some worries","1991","Female","2996","0.426589232652496","0.414958192148567","0.438220273156426","2"
"Some worries","1991","Male","3162","0.482934336845376","0.470895026731065","0.494973646959687","2"
"Big worries","1992","Female","3323","0.472211878895861","0.460387014019302","0.48403674377242","1"
"Big worries","1992","Male","2483","0.35807648877432","0.346377074636502","0.369775902912138","1"
"No worries","1992","Female","607","0.0874247968685127","0.0807344355178706","0.0941151582191548","3"
"No worries","1992","Male","956","0.160525076818221","0.151567101180655","0.169483052455786","3"
"Some worries","1992","Female","2917","0.440363324235627","0.428604698107991","0.452121950363262","2"
"Some worries","1992","Male","3012","0.481398434407459","0.469205624061088","0.49359124475383","2"
"Big worries","1993","Female","3677","0.535078929856208","0.523168886110746","0.546988973601669","1"
"Big worries","1993","Male","2678","0.396721838786116","0.384693873397523","0.408749804174708","1"
"No worries","1993","Female","400","0.0612371708167744","0.0555118435192014","0.0669624981143473","3"
"No worries","1993","Male","737","0.126698633963583","0.118520422242973","0.134876845684192","3"
"Some worries","1993","Female","2660","0.403683899327018","0.391968049420855","0.415399749233181","2"
"Some worries","1993","Male","2940","0.476579527250302","0.46429995164727","0.488859102853333","2"
"Big worries","1994","Female","3489","0.518317194746938","0.50632686848353","0.530307521010346","1"
"Big worries","1994","Male","2531","0.390253155766245","0.378112833856423","0.402393477676067","1"
"No worries","1994","Female","423","0.0633522528287503","0.0575067510268694","0.0691977546306312","3"
"No worries","1994","Male","745","0.128515806166079","0.120186856455912","0.136844755876246","3"
"Some worries","1994","Female","2759","0.418330552424311","0.406493310075835","0.430167794772787","2"
"Some worries","1994","Male","2926","0.481231038067676","0.468796031546052","0.493666044589301","2"
"Big worries","1995","Female","3605","0.516671642461257","0.504850586549837","0.528492698372676","1"
"Big worries","1995","Male","2699","0.401410511259695","0.389381478616232","0.413439543903159","1"
"No worries","1995","Female","459","0.0681676733937886","0.0622057561645298","0.0741295906230475","3"
"No worries","1995","Male","793","0.135325522941069","0.126931155663524","0.143719890218613","3"
"Some worries","1995","Female","2801","0.415160684144955","0.403504558775594","0.426816809514316","2"
"Some worries","1995","Male","2887","0.463263965799236","0.451027206236749","0.475500725361723","2"
"Big worries","1996","Female","3096","0.453837920637941","0.44198720966861","0.465688631607271","1"
"Big worries","1996","Male","2166","0.319134043536857","0.3076143706856","0.330653716388114","1"
"No worries","1996","Female","577","0.08198352682837","0.0754533975396091","0.0885136561171309","3"
"No worries","1996","Male","1047","0.181335150516697","0.171813399110409","0.190856901922985","3"
"Some worries","1996","Female","3107","0.464178552533689","0.452307592969356","0.476049512098023","2"
"Some worries","1996","Male","3077","0.499530805946446","0.487174388231569","0.511887223661322","2"
"Big worries","1997","Female","2581","0.393707955683654","0.381952061790966","0.405463849576342","1"
"Big worries","1997","Male","1687","0.263245943769344","0.252291776383403","0.274200111155285","1"
"No worries","1997","Female","896","0.13451409239533","0.126304123331296","0.142724061459363","3"
"No worries","1997","Male","1537","0.259636400755095","0.248730976136186","0.270541825374004","3"
"Some worries","1997","Female","3158","0.471777951921016","0.459766245468947","0.483789658373086","2"
"Some worries","1997","Male","2985","0.477117655475561","0.464693925779329","0.489541385171793","2"
"Big worries","1998","Female","3187","0.444290393186188","0.432942398360057","0.455638388012319","1"
"Big worries","1998","Male","2214","0.320613490847532","0.309592532669496","0.331634449025569","1"
"No worries","1998","Female","781","0.10796385178635","0.100876367198983","0.115051336373717","3"
"No worries","1998","Male","1287","0.196401056873227","0.187019787912828","0.205782325833625","3"
"Some worries","1998","Female","3397","0.447745755027462","0.436389190173146","0.459102319881778","2"
"Some worries","1998","Male","3388","0.482985452279241","0.471185278442289","0.494785626116193","2"
"Big worries","1999","Female","3067","0.461267228267298","0.449667845263835","0.472866611270761","1"
"Big worries","1999","Male","2182","0.34160087724278","0.330186224931115","0.353015529554445","1"
"No worries","1999","Female","730","0.0930522783097362","0.0862925922933002","0.0998119643261721","3"
"No worries","1999","Male","1213","0.178058634022216","0.168850735706869","0.187266532337563","3"
"Some worries","1999","Female","3298","0.445680493422966","0.43411501014199","0.457245976703942","2"
"Some worries","1999","Male","3236","0.480340488735004","0.46831528023552","0.492365697234489","2"
"Big worries","2000","Female","4703","0.382120382102768","0.373602916662996","0.390637847542541","1"
"Big worries","2000","Male","3132","0.272130504676414","0.264014638565309","0.280246370787519","1"
"No worries","2000","Female","1769","0.143563661177496","0.137417157447979","0.149710164907013","3"
"No worries","2000","Male","2700","0.235807274677073","0.228066230427818","0.243548318926327","3"
"Some worries","2000","Female","6030","0.474315956719735","0.465563003474811","0.48306890996466","2"
"Some worries","2000","Male","5720","0.492062220646513","0.482945581394261","0.501178859898766","2"
"Big worries","2001","Female","3811","0.342472742828167","0.333757586514617","0.351187899141716","1"
"Big worries","2001","Male","2579","0.252036858935392","0.243730149923465","0.260343567947318","1"
"No worries","2001","Female","1871","0.162760707417023","0.155981094788702","0.169540320045345","3"
"No worries","2001","Male","2641","0.253557202547496","0.245233949254235","0.261880455840757","3"
"Some worries","2001","Female","5707","0.49476654975481","0.485584249119335","0.503948850390285","2"
"Some worries","2001","Male","5275","0.494405938517113","0.484840614389388","0.503971262644837","2"
"Big worries","2002","Female","5866","0.506853458433459","0.49787233149129","0.515834585375628","1"
"Big worries","2002","Male","4174","0.390748717769807","0.381680474184128","0.399816961355486","1"
"No worries","2002","Female","1059","0.0875214108270654","0.0824448437585821","0.0925979778955487","3"
"No worries","2002","Male","1709","0.154068205806483","0.147358548222669","0.160777863390296","3"
"Some worries","2002","Female","4979","0.405625130739475","0.39680460892543","0.414445652553521","2"
"Some worries","2002","Male","5238","0.45518307642371","0.44592769078859","0.464438462058829","2"
"Big worries","2003","Female","7747","0.695193090764761","0.686779465186334","0.703606716343188","1"
"Big worries","2003","Male","5887","0.577982372769111","0.568619650412533","0.587345095125688","1"
"No worries","2003","Female","515","0.0418588346884528","0.0381984530285908","0.0455192163483147","3"
"No worries","2003","Male","865","0.0803140638539382","0.0751618352319091","0.0854662924759673","3"
"Some worries","2003","Female","3237","0.262948074546786","0.254901665731437","0.270994483362135","2"
"Some worries","2003","Male","3937","0.341703563376951","0.332712417198715","0.350694709555187","2"
"Big worries","2004","Female","5117","0.476622691606941","0.467373271732571","0.485872111481312","1"
"Big worries","2004","Male","3500","0.351895749931374","0.342701108711923","0.361090391150826","1"
"No worries","2004","Female","1113","0.0976696891931088","0.0921719723446874","0.10316740604153","3"
"No worries","2004","Male","1845","0.173090677513375","0.165806657591231","0.180374697435519","3"
"Some worries","2004","Female","4971","0.42570761919995","0.416550857095776","0.434864381304124","2"
"Some worries","2004","Male","5018","0.475013572555251","0.465398946688725","0.484628198421777","2"
"Big worries","2005","Female","4816","0.467615665723534","0.458207326600156","0.477024004846911","1"
"Big worries","2005","Male","3244","0.337165768986974","0.327852106229346","0.346479431744601","1"
"No worries","2005","Female","1129","0.10206814812997","0.0963596401887369","0.107776656071203","3"
"No worries","2005","Male","1778","0.175865086999108","0.168364672273192","0.183365501725025","3"
"Some worries","2005","Female","4859","0.430316186146496","0.420980062722489","0.439652309570504","2"
"Some worries","2005","Male","4875","0.486969144013918","0.477121807691306","0.496816480336531","2"
"Big worries","2006","Female","5444","0.480580643593331","0.471442800397613","0.489718486789048","1"
"Big worries","2006","Male","3931","0.372284707290813","0.363017105955741","0.381552308625884","1"
"No worries","2006","Female","985","0.084302219580656","0.0792206592688745","0.0893837798924374","3"
"No worries","2006","Male","1515","0.147344643395288","0.140549442061681","0.154139844728895","3"
"Some worries","2006","Female","5055","0.435117136826013","0.426049715564112","0.444184558087914","2"
"Some worries","2006","Male","5006","0.480370649313899","0.470792459057171","0.489948839570626","2"
"Big worries","2007","Female","4358","0.415125223232026","0.405798454740422","0.42445199172363","1"
"Big worries","2007","Male","3055","0.323771425533899","0.314488882902792","0.333053968165006","1"
"No worries","2007","Female","1172","0.106763783593062","0.100918503460413","0.112609063725711","3"
"No worries","2007","Male","1748","0.180925430200291","0.173288611810777","0.188562248589806","3"
"Some worries","2007","Female","5192","0.478110993174912","0.468655947551728","0.487566038798097","2"
"Some worries","2007","Male","4958","0.49530314426581","0.485384512283089","0.50522177624853","2"
"Big worries","2008","Female","3621","0.371928755106188","0.362518704164245","0.38133880604813","1"
"Big worries","2008","Male","2553","0.285175744849056","0.275960827069669","0.294390662628443","1"
"No worries","2008","Female","1279","0.120967328634561","0.11461849137988","0.127316165889241","3"
"No worries","2008","Male","1878","0.206476705818639","0.198215358069407","0.214738053567871","3"
"Some worries","2008","Female","5234","0.507103916259252","0.497370085138881","0.516837747379623","2"
"Some worries","2008","Male","4791","0.508347549332305","0.498144147197631","0.51855095146698","2"
"Big worries","2009","Female","3286","0.363585487372428","0.35388080307872","0.373290171666136","1"
"Big worries","2009","Male","2204","0.266343092668304","0.257011373025037","0.275674812311571","1"
"No worries","2009","Female","1128","0.117557702463555","0.111059745843482","0.124055659083628","3"
"No worries","2009","Male","1806","0.20938334162977","0.20079422496442","0.21797245829512","3"
"Some worries","2009","Female","5024","0.518856810164017","0.50877661276878","0.528937007559253","2"
"Some worries","2009","Male","4610","0.524273565701926","0.513730860068781","0.534816271335071","2"
"Big worries","2010","Female","4530","0.359756933496261","0.351523078309821","0.367990788682702","1"
"Big worries","2010","Male","2943","0.280366199306456","0.271940709645239","0.288791688967673","1"
"No worries","2010","Female","1610","0.12094328353669","0.1153492441212","0.12653732295218","3"
"No worries","2010","Male","2299","0.215559840087181","0.20784653726146","0.223273142912901","3"
"Some worries","2010","Female","6911","0.519299782967049","0.510727975142288","0.52787159079181","2"
"Some worries","2010","Male","5676","0.504073960606363","0.494695487577389","0.513452433635337","2"
"Big worries","2011","Female","4121","0.384388652796303","0.375244742503938","0.393532563088668","1"
"Big worries","2011","Male","2772","0.29527835062289","0.286207431423505","0.304349269822275","1"
"No worries","2011","Female","1250","0.113004197119549","0.10705303969662","0.118955354542478","3"
"No worries","2011","Male","1981","0.200712531491817","0.192747904618061","0.208677158365572","3"
"Some worries","2011","Female","5501","0.502607150084148","0.493208673377144","0.512005626791153","2"
"Some worries","2011","Male","4962","0.504009117885293","0.494066912475515","0.51395132329507","2"
"Big worries","2012","Female","3967","0.360463675754827","0.351421411917061","0.369505939592593","1"
"Big worries","2012","Male","2661","0.273507304008575","0.264612179278711","0.282402428738438","1"
"No worries","2012","Female","1408","0.130331331548633","0.123990953681517","0.13667170941575","3"
"No worries","2012","Male","2096","0.220949458797122","0.212670394801484","0.229228522792759","3"
"Some worries","2012","Female","5456","0.50920499269654","0.499790212009551","0.518619773383529","2"
"Some worries","2012","Male","4890","0.505543237194304","0.495566345334318","0.515520129054289","2"
"Big worries","2013","Female","3437","0.345521319703833","0.336215824145786","0.354826815261881","1"
"Big worries","2013","Male","2271","0.25113720667863","0.242094436975635","0.260179976381626","1"
"No worries","2013","Female","1314","0.128710302348211","0.122157270571096","0.135263334125327","3"
"No worries","2013","Male","2006","0.236994404473928","0.228127383787133","0.245861425160724","3"
"Some worries","2013","Female","5281","0.525768377947955","0.515997202415289","0.535539553480621","2"
"Some worries","2013","Male","4558","0.511868388847442","0.501445396097418","0.522291381597465","2"
"Big worries","2014","Female","6335","0.425170069467631","0.417160891957192","0.433179246978071","1"
"Big worries","2014","Male","4239","0.322116656430152","0.31390384583834","0.330329467021964","1"
"No worries","2014","Female","1497","0.103043340945728","0.0981180421144504","0.107968639777007","3"
"No worries","2014","Male","2176","0.184482023446106","0.177664894160506","0.191299152731705","3"
"Some worries","2014","Female","6804","0.47178658958664","0.463699087641792","0.479874091531488","2"
"Some worries","2014","Male","6021","0.493401320123742","0.484614334521923","0.502188305725562","2"
"Big worries","2015","Female","6960","0.52611503416013","0.517710239689054","0.534519828631206","1"
"Big worries","2015","Male","4936","0.426345303512761","0.417284927723446","0.435405679302077","1"
"No worries","2015","Female","948","0.0638611285308669","0.0597454759204926","0.0679767811412413","3"
"No worries","2015","Male","1266","0.10783719644725","0.102154603564859","0.113519789329641","3"
"Some worries","2015","Female","5650","0.410023837309003","0.401744948275733","0.418302726342273","2"
"Some worries","2015","Male","5243","0.465817500039988","0.456678621176119","0.474956378903858","2"
"Big worries","2016","Female","7994","0.618762987177335","0.610456339095799","0.627069635258871","1"
"Big worries","2016","Male","5472","0.487856549867938","0.478548067195744","0.497165032540131","1"
"No worries","2016","Female","609","0.0437761737287364","0.0402770056896975","0.0472753417677754","3"
"No worries","2016","Male","957","0.0885735080334678","0.0832823618555051","0.0938646542114305","3"
"Some worries","2016","Female","4530","0.337460839093928","0.329373910905982","0.345547767281875","2"
"Some worries","2016","Male","4648","0.423569942098595","0.414368139985044","0.432771744212145","2"
"Big worries","2017","Female","9047","0.635229952231067","0.627343657638717","0.643116246823416","1"
"Big worries","2017","Male","6133","0.502863294340229","0.494018606000681","0.511707982679778","1"
"No worries","2017","Female","668","0.048654338099847","0.0451295916426952","0.0521790845569989","3"
"No worries","2017","Male","1088","0.0843160382041635","0.0794007662584097","0.0892313101499174","3"
"Some worries","2017","Female","4597","0.316115709669086","0.308498212867425","0.323733206470747","2"
"Some worries","2017","Male","5055","0.412820667455607","0.404111317381598","0.421530017529616","2"
"Big worries","2018","Female","6989","0.510950853671908","0.502629666392061","0.519272040951755","1"
"Big worries","2018","Male","4788","0.408087268470155","0.399234904455719","0.416939632484591","1"
"No worries","2018","Female","986","0.0661551060106265","0.0620176009448127","0.0702926110764403","3"
"No worries","2018","Male","1424","0.11632211932981","0.110547384512232","0.122096854147389","3"
"Some worries","2018","Female","5888","0.422894040317466","0.41467042017817","0.431117660456761","2"
"Some worries","2018","Male","5629","0.475590612200035","0.46659551696038","0.484585707439689","2"
"Big worries","2019","Female","7447","0.554423951512107","0.546026650142267","0.562821252881947","1"
"Big worries","2019","Male","5408","0.431562857403477","0.422807684234583","0.440318030572371","1"
"No worries","2019","Female","712","0.0542568031817814","0.0504296879147565","0.0580839184488063","3"
"No worries","2019","Male","1232","0.103566292823024","0.0981802501347233","0.108952335511325","3"
"Some worries","2019","Female","5299","0.391319245306111","0.383073722107794","0.399564768504429","2"
"Some worries","2019","Male","5654","0.464870849773499","0.456054334824572","0.473687364722425","2"
