"plh0038","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1985","(Married) couple without C. ","Rural Area","237","0.489010415538458","0.44484008814426","0.533180742932657","1"
"Big worries","1985","(Married) couple without C. ","Urban Area","988","0.511728733483932","0.489340790745108","0.534116676222756","1"
"Big worries","1985","1-pers.-HH","Rural Area","86","0.532177295161882","0.457391544964257","0.606963045359508","1"
"Big worries","1985","1-pers.-HH","Urban Area","488","0.502975601237797","0.471814538640989","0.534136663834604","1"
"Big worries","1985","Couple + C. GT 16 ","Rural Area","176","0.457264386657019","0.407307627252046","0.507221146061992","1"
"Big worries","1985","Couple + C. GT 16 ","Urban Area","808","0.497734332363975","0.473416737196431","0.522051927531518","1"
"Big worries","1985","Couple + C. LE 16 ","Rural Area","248","0.428208466479041","0.386589177028523","0.469827755929558","1"
"Big worries","1985","Couple + C. LE 16 ","Urban Area","1073","0.49505396885441","0.47375105485313","0.516356882855689","1"
"Big worries","1985","Couple + C. LE and GT 16","Rural Area","155","0.476956313945221","0.422985567436651","0.530927060453791","1"
"Big worries","1985","Couple + C. LE and GT 16","Urban Area","491","0.451428127549346","0.422629124239705","0.480227130858988","1"
"Big worries","1985","Single parent ","Rural Area","54","0.49200250884904","0.399825351312224","0.584179666385856","1"
"Big worries","1985","Single parent ","Urban Area","200","0.473171467060066","0.425591753241429","0.520751180878703","1"
"No worries","1985","Couple + C. LE 16 ","Urban Area","234","0.102502738618961","0.0895794048843758","0.115426072353546","3"
"No worries","1985","Couple + C. LE and GT 16","Rural Area","40","0.129086506128947","0.0928556935061352","0.165317318751758","3"
"No worries","1985","Single parent ","Rural Area","11","","","","3"
"No worries","1985","Single parent ","Urban Area","50","0.112986322925955","0.0828176641443962","0.143154981707514","3"
"No worries","1985","(Married) couple without C. ","Rural Area","57","0.100427454653321","0.0738685681121269","0.126986341194515","3"
"No worries","1985","(Married) couple without C. ","Urban Area","200","0.100215557959559","0.0867662321009394","0.113664883818178","3"
"No worries","1985","1-pers.-HH","Rural Area","24","","","","3"
"No worries","1985","1-pers.-HH","Urban Area","128","0.123174820495005","0.102693053526166","0.143656587463844","3"
"No worries","1985","Couple + C. GT 16 ","Rural Area","33","0.0769652723844444","0.0502368801802256","0.103693664588663","3"
"No worries","1985","Couple + C. GT 16 ","Urban Area","184","0.0950418115766949","0.0807782924617665","0.109305330691623","3"
"No worries","1985","Couple + C. LE 16 ","Rural Area","46","0.0821444222781326","0.0590490805982332","0.105239763958032","3"
"No worries","1985","Couple + C. LE and GT 16","Urban Area","178","0.117074285597967","0.0984680197048565","0.135680551491077","3"
"Some worries","1985","(Married) couple without C. ","Rural Area","198","0.41056212980822","0.367093695167054","0.454030564449387","2"
"Some worries","1985","1-pers.-HH","Urban Area","373","0.373849578267198","0.343696078107071","0.404003078427325","2"
"Some worries","1985","(Married) couple without C. ","Urban Area","727","0.38805570855651","0.366230083806959","0.40988133330606","2"
"Some worries","1985","1-pers.-HH","Rural Area","61","0.335170054271","0.264418183577683","0.405921924964317","2"
"Some worries","1985","Couple + C. GT 16 ","Rural Area","173","0.465770340958537","0.415747733901404","0.515792948015669","2"
"Some worries","1985","Couple + C. GT 16 ","Urban Area","632","0.407223856059331","0.383328305390552","0.431119406728109","2"
"Some worries","1985","Couple + C. LE 16 ","Rural Area","249","0.489647111242827","0.447601074718516","0.531693147767137","2"
"Some worries","1985","Couple + C. LE 16 ","Urban Area","809","0.40244329252663","0.381548783585666","0.423337801467593","2"
"Some worries","1985","Single parent ","Urban Area","173","0.413842210013979","0.366906588813041","0.460777831214917","2"
"Some worries","1985","Couple + C. LE and GT 16","Rural Area","134","0.393957179925832","0.341158105759116","0.446756254092548","2"
"Some worries","1985","Couple + C. LE and GT 16","Urban Area","478","0.431497586852687","0.402834581554581","0.460160592150792","2"
"Some worries","1985","Single parent ","Rural Area","48","0.439750494310864","0.348233282893368","0.53126770572836","2"
"Big worries","1986","(Married) couple without C. ","Rural Area","214","0.494110709277098","0.44739514176781","0.540826276786386","1"
"Big worries","1986","(Married) couple without C. ","Urban Area","919","0.472178092484146","0.449934535902674","0.494421649065617","1"
"Big worries","1986","1-pers.-HH","Rural Area","72","0.439086309448504","0.363817885285183","0.514354733611824","1"
"Big worries","1986","1-pers.-HH","Urban Area","432","0.462826308125568","0.431018885457553","0.494633730793583","1"
"Big worries","1986","Couple + C. GT 16 ","Rural Area","183","0.430956142484589","0.383764258577469","0.478148026391708","1"
"Big worries","1986","Couple + C. GT 16 ","Urban Area","767","0.453621075022959","0.429708048062387","0.477534101983532","1"
"Big worries","1986","Couple + C. LE 16 ","Rural Area","200","0.395073416010005","0.351743893773979","0.43840293824603","1"
"Big worries","1986","Couple + C. LE 16 ","Urban Area","847","0.435074209061521","0.412788092203785","0.457360325919257","1"
"Big worries","1986","Couple + C. LE and GT 16","Rural Area","131","0.416424937736293","0.361724913183625","0.47112496228896","1"
"Big worries","1986","Couple + C. LE and GT 16","Urban Area","463","0.432069091705552","0.402415653824255","0.461722529586849","1"
"Big worries","1986","Single parent ","Rural Area","55","0.509157557356973","0.417389229814872","0.600925884899074","1"
"Big worries","1986","Single parent ","Urban Area","189","0.468884378627102","0.419420617982232","0.518348139271973","1"
"No worries","1986","Couple + C. LE 16 ","Urban Area","261","0.131106234070478","0.115933912296635","0.146278555844321","3"
"No worries","1986","Couple + C. LE and GT 16","Rural Area","33","0.105704814190143","0.0715887734772966","0.139820854902989","3"
"No worries","1986","Couple + C. GT 16 ","Rural Area","52","0.118051839963756","0.0873024986731182","0.148801181254393","3"
"No worries","1986","(Married) couple without C. ","Rural Area","67","0.130057314024526","0.0986280317385227","0.16148659631053","3"
"No worries","1986","Couple + C. GT 16 ","Urban Area","218","0.128293131088307","0.112230084888666","0.144356177287947","3"
"No worries","1986","1-pers.-HH","Rural Area","29","","","","3"
"No worries","1986","Single parent ","Rural Area","14","","","","3"
"No worries","1986","Single parent ","Urban Area","47","0.132280545776281","0.0986992562893809","0.165861835263181","3"
"No worries","1986","(Married) couple without C. ","Urban Area","213","0.103708214110614","0.0901238631814112","0.117292565039817","3"
"No worries","1986","Couple + C. LE 16 ","Rural Area","68","0.142203322638053","0.11124761664024","0.173159028635866","3"
"No worries","1986","Couple + C. LE and GT 16","Urban Area","141","0.113017184352952","0.09406407174351","0.131970296962394","3"
"No worries","1986","1-pers.-HH","Urban Area","122","0.116361501214922","0.0959062853853452","0.136816717044498","3"
"Some worries","1986","1-pers.-HH","Urban Area","390","0.42081219065951","0.389319051202739","0.452305330116281","2"
"Some worries","1986","(Married) couple without C. ","Rural Area","159","0.375831976698376","0.330576684362065","0.421087269034687","2"
"Some worries","1986","1-pers.-HH","Rural Area","66","0.408055444524463","0.333515346579609","0.482595542469317","2"
"Some worries","1986","Couple + C. GT 16 ","Urban Area","680","0.418085793888734","0.394393715691727","0.441777872085742","2"
"Some worries","1986","Couple + C. LE 16 ","Rural Area","221","0.462723261351942","0.418530275346084","0.5069162473578","2"
